date,USDCHF,EURUSD,AUDUSD,NZDUSD,CHFJPY,EURGBP,GBPJPY,GBPAUD,EURJPY,EURCAD,NZDJPY,AUDCAD,NZDCAD,empty,sum
2020.07.13,-99.00000000000463,0.0,0.0,0.0,-12.000000000000455,0.0,-70.99999999999795,-306.00000000000625,0.0,-0.9999999999843467,0.0,0.0,0.0,,-488.9999999999937
2020.07.13,-87.00000000000374,11.00000000000545,26.999999999999247,19.00000000000235,0.0,115.00000000000954,25.000000000005684,-438.00000000000506,47.000000000011255,21.00000000000435,4.0000000000048885,42.999999999993044,0.0,,-212.99999999997297
2020.07.13,-41.000000000002146,18.0000000000069,9.999999999998899,98.99999999999353,76.99999999999818,141.00000000000225,45.000000000015916,-327.00000000001063,81.00000000000307,39.00000000001125,78.99999999999352,41.000000000002146,95.00000000000064,,357.00000000001353
2020.07.13,-13.00000000000745,92.00000000000318,60.99999999999994,149.99999999999457,165.99999999999682,206.00000000000617,140.99999999999113,-412.00000000001234,164.00000000000148,170.00000000000347,129.0000000000049,109.99999999999899,171.99999999999437,,1135.999999999975
2020.07.13,-17.000000000000348,83.9999999999952,2.000000000002,107.00000000000153,134.00000000000034,217.0000000000005,49.000000000006594,-412.00000000001234,114.00000000000432,228.00000000000597,69.99999999999318,85.99999999999719,161.00000000000003,,822.9999999999942
2020.07.13,-24.000000000001798,69.00000000000794,2.999999999997449,105.99999999999498,150.99999999999625,240.00000000000688,51.9999999999925,-419.9999999999982,132.000000000005,266.0000000000107,55.999999999997385,97.00000000000264,161.00000000000003,,889.0000000000117
2020.07.13,-68.00000000000139,19.999999999997797,-79.00000000000685,43.999999999999595,109.99999999999943,187.00000000000384,63.0000000000166,-624.0000000000023,70.99999999999795,178.00000000001148,16.999999999995907,19.999999999997797,109.99999999999899,,49.00000000000884
2020.07.13,-21.999999999999797,68.00000000000139,-12.999999999996348,115.99999999999389,120.00000000000455,178.00000000000037,96.00000000000364,-589.0000000000173,90.00000000000341,178.00000000001148,69.99999999999318,20.999999999993246,122.99999999999534,,435.9999999999871
2020.07.13,-7.9999999999968985,124.99999999999733,34.000000000000696,132.99999999999423,123.99999999999523,168.00000000000148,163.0000000000109,-541.0000000000136,123.00000000000466,129.00000000000134,63.00000000000239,41.9999999999976,73.99999999999629,,628.9999999999916
2020.07.13,24.999999999997247,157.00000000000713,66.99999999999484,78.99999999999574,147.99999999999613,165.9999999999995,187.00000000001182,-504.9999999999999,150.00000000000568,157.00000000000713,16.000000000005343,73.00000000000084,46.999999999997044,,767.0000000000185
2020.07.13,41.000000000002146,167.9999999999904,139.00000000000023,117.00000000000044,147.99999999999613,142.00000000000878,170.99999999999227,-368.9999999999971,144.00000000000546,153.00000000000313,36.000000000001364,141.00000000000225,47.9999999999925,,1078.999999999998
2020.07.13,49.99999999999449,215.00000000000963,190.99999999999673,119.00000000000244,152.00000000000102,160.00000000000458,216.00000000000819,-317.9999999999961,192.00000000000728,209.9999999999991,39.99999999999204,203.99999999999307,46.999999999997044,,1478.0000000000098
2020.07.13,49.99999999999449,221.00000000000452,181.9999999999933,107.99999999999699,152.00000000000102,170.00000000000347,206.00000000001728,-326.0000000000041,187.00000000001182,212.99999999999653,27.000000000001023,203.99999999999307,46.999999999997044,,1441.0000000000066
2020.07.13,68.99999999999685,243.99999999999977,193.99999999999417,98.99999999999353,201.00000000000762,165.9999999999995,277.9999999999916,-361.9999999999957,239.00000000000432,209.00000000001472,21.000000000000796,171.99999999999437,-6.0000000000060005,,1523.9999999999957
2020.07.13,56.0000000000005,225.00000000000853,217.0000000000005,109.99999999999899,188.0000000000024,157.00000000000713,284.9999999999966,-287.9999999999994,225.9999999999991,151.00000000001222,45.000000000001705,202.0000000000022,-4.000000000004,,1570.0000000000264
2020.07.13,29.000000000001247,192.99999999999872,214.99999999999852,117.99999999999588,167.0000000000016,153.00000000000313,277.00000000001523,-252.0000000000078,210.99999999999852,110.00000000001009,57.999999999992724,195.9999999999962,0.0,,1475.0000000000039
2020.07.13,34.000000000000696,198.00000000000927,227.99999999999488,120.99999999999334,204.9999999999983,136.00000000000279,306.0000000000116,-204.00000000000418,236.0000000000042,67.00000000001705,78.99999999999352,204.99999999999963,-16.0000000000049,,1595.000000000016
2020.07.13,51.000000000001044,273.0000000000121,280.9999999999979,129.00000000000134,251.99999999999534,161.00000000000003,443.00000000001205,-190.00000000000128,362.99999999999955,114.0000000000141,117.999999999995,219.00000000000253,-43.999999999999595,,2170.00000000003
2020.07.13,32.999999999994145,218.99999999999142,229.00000000000142,90.99999999999665,239.99999999999488,140.0000000000068,335.00000000000796,-222.00000000001108,299.0000000000066,109.00000000000354,72.99999999999329,212.99999999999653,-48.000000000003595,,1710.9999999999784
2020.07.13,70.99999999999883,235.99999999999176,246.00000000000176,97.00000000000264,296.0000000000065,162.0000000000066,371.0000000000093,-205.00000000001074,326.9999999999982,141.99999999999767,82.99999999999841,229.00000000000142,-74.00000000000739,,1980.999999999995
