timeframe,profit
2021.09.06 00:00,37.99999999997584
2021.09.06 00:05,181.99999999998573
2021.09.06 00:10,554.9999999999646
2021.09.06 00:15,694.0000000000173
2021.09.06 00:20,709.0000000000085
2021.09.06 00:25,910.000000000005
2021.09.06 00:30,976.999999999984
2021.09.06 00:35,1031.9999999999995
2021.09.06 00:40,893.0000000000233
2021.09.06 00:45,711.0000000000185
2021.09.06 00:50,1043.9999999999948
2021.09.06 00:55,794.0000000000084
2021.09.06 01:00,909.999999999997
2021.09.06 01:05,909.0000000000265
2021.09.06 01:10,1034.9999999999827
2021.09.06 01:15,1088.000000000006
2021.09.06 01:20,1077.9999999999932
2021.09.06 01:25,1200.0000000000095
2021.09.06 01:30,1140.9999999999857
2021.09.06 01:35,1217.000000000049
2021.09.06 01:40,1196.0000000000105
2021.09.06 01:45,1157.0000000000148
2021.09.06 01:50,1229.0000000000045
2021.09.06 01:55,1220.000000000046
2021.09.06 02:00,1151.9999999999645
2021.09.06 02:05,1151.9999999999936
2021.09.06 02:10,1265.000000000019
2021.09.06 02:15,1271.9999999999984
2021.09.06 02:20,1280.0000000000114
2021.09.06 02:25,1255.0000000000132
2021.09.06 02:30,1385.000000000019
2021.09.06 02:35,1409.0000000000161
2021.09.06 02:40,1355.0000000000014
2021.09.06 02:45,1552.999999999999
2021.09.06 02:50,1573.000000000007
2021.09.06 02:55,1718.0000000000387
2021.09.06 03:00,1802.0000000000061
2021.09.06 03:05,1713.9999999999739
2021.09.06 03:10,1751.000000000019
2021.09.06 03:15,1800.0000000000398
2021.09.06 03:20,1782.0000000000168
2021.09.06 03:25,2007.9999999999868
2021.09.06 03:30,2046.999999999994
2021.09.06 03:35,2020.0000000000377
2021.09.06 03:40,2081.9999999999895
2021.09.06 03:45,2163.0000000000423
2021.09.06 03:50,2094.000000000019
2021.09.06 03:55,2023.000000000011
2021.09.06 04:00,2019.0000000000064
2021.09.06 04:05,2061.999999999985
2021.09.06 04:10,2052.9999999999995
2021.09.06 04:15,2361.999999999969
2021.09.06 04:20,2219.9999999999886
2021.09.06 04:25,2159.000000000006
2021.09.06 04:30,2115.0000000000264
2021.09.06 04:35,2175.000000000007
2021.09.06 04:40,1839.0000000000073
2021.09.06 04:45,1915.0000000000368
2021.09.06 04:50,2010.9999999999932
2021.09.06 04:55,1964.999999999999
2021.09.06 05:00,1831.0000000000105
2021.09.06 05:05,2004.0000000000248
2021.09.06 05:10,1903.9999999999645
2021.09.06 05:15,1990.000000000028
2021.09.06 05:20,1940.9999999999927
2021.09.06 05:25,1894.000000000035
2021.09.06 05:30,1932.9999999999827
2021.09.06 05:35,2041.9999999999886
2021.09.06 05:40,2182.000000000019
2021.09.06 05:45,2064.999999999998
2021.09.06 05:50,2027.0000000000255
2021.09.06 05:55,1990.999999999971
2021.09.06 06:00,2006.0000000000414
2021.09.06 06:05,2041.999999999994
2021.09.06 06:10,2086.000000000017
2021.09.06 06:15,2065.0000000000014
2021.09.06 06:20,2157.999999999989
2021.09.06 06:25,2216.0000000000186
2021.09.06 06:30,2194.0000000000177
2021.09.06 06:35,2216.000000000032
2021.09.06 06:40,2070.000000000012
2021.09.06 06:45,2010.0000000000375
2021.09.06 06:50,2046.9999999999854
2021.09.06 06:55,2027.99999999999
2021.09.06 07:00,2068.999999999994
2021.09.06 07:05,2036.000000000031
2021.09.06 07:10,2143.000000000034
2021.09.06 07:15,2110.000000000018
2021.09.06 07:20,2185.999999999958
2021.09.06 07:25,2159.000000000032
2021.09.06 07:30,2173.0000000000214
2021.09.06 07:35,2156.000000000045
2021.09.06 07:40,2280.000000000045
2021.09.06 07:45,2277.999999999994
2021.09.06 07:50,2414.9999999999827
2021.09.06 07:55,2459.000000000011
2021.09.06 08:00,2583.9999999999995
2021.09.06 08:05,2380.0000000000455
2021.09.06 08:10,2313.0000000000223
2021.09.06 08:15,2333.0000000000146
2021.09.06 08:20,2370.9999999999995
2021.09.06 08:25,2261.000000000009
2021.09.06 08:30,2261.9999999999936
2021.09.06 08:35,2108.000000000039
2021.09.06 08:40,2134.000000000008
2021.09.06 08:45,2067.000000000045
2021.09.06 08:50,2084.0000000000227
2021.09.06 08:55,1944.9999999999889
2021.09.06 09:00,2033.0000000000089
2021.09.06 09:05,2013.0000000000068
2021.09.06 09:10,1982.999999999976
2021.09.06 09:15,1853.0000000000134
2021.09.06 09:20,1775.000000000005
2021.09.06 09:25,1650.999999999985
2021.09.06 09:30,1864.9999999999993
2021.09.06 09:35,1723.0000000000216
2021.09.06 09:40,1778.0000000000057
2021.09.06 09:45,1834.00000000004
2021.09.06 09:50,1806.999999999964
2021.09.06 09:55,1955.999999999999
2021.09.06 10:00,2066.000000000012
2021.09.06 10:05,2036.0000000000036
2021.09.06 10:10,1837.0000000000152
