date,USDCHF,EURUSD,USDJPY,NZDUSD,GBPCHF,EURCHF,CADCHF,EURGBP,GBPJPY,GBPAUD,EURJPY,EURCAD,CADJPY,NZDJPY,AUDCAD,AUDNZD,empty,sum
2021.04.12,-11.00000000000545,-137.00000000000932,-10.000000000005116,-7.0000000000014495,-235.99999999999176,0.0,-153.00000000000313,-217.0000000000005,-68.00000000001205,-438.9999999999894,-9.999999999990905,-436.9999999999985,0.0,0.0,-138.00000000000477,-4.000000000004,,-1867.0000000000166
2021.04.12,-4.000000000004,-156.00000000000057,-9.000000000000341,31.999999999998696,-151.9999999999966,5.999999999994898,-132.99999999999423,-219.99999999999798,-36.000000000001364,-468.00000000000176,68.00000000001205,-363.0000000000022,219.99999999999886,120.00000000000455,-104.99999999999955,78.00000000000028,,-1121.9999999999893
2021.04.12,9.00000000000345,-131.99999999999878,54.000000000002046,90.0000000000012,-119.99999999998678,15.999999999993797,-60.99999999999994,-205.99999999999508,74.00000000001228,-519.9999999999872,169.00000000001114,-337.99999999999386,343.0000000000035,219.99999999999886,-86.0000000000083,120.99999999999334,,-366.99999999995026
2021.04.12,95.00000000000064,-120.00000000000898,88.99999999999864,98.99999999999353,1.0000000000065512,140.99999999999113,100.00000000000009,-200.00000000000017,187.00000000001182,-488.9999999999839,224.99999999999432,-316.0000000000052,376.0000000000048,257.000000000005,-102.00000000000209,148.99999999999915,,492.0000000000053
2021.04.12,92.99999999999864,-131.99999999999878,120.99999999999511,127.99999999999478,11.00000000000545,149.9999999999835,101.00000000000664,-195.00000000000074,252.00000000000955,-492.9999999999879,281.0000000000059,-333.9999999999899,409.000000000006,316.0000000000025,-120.00000000000898,120.99999999999334,,709.0000000000152
2021.04.12,88.99999999999464,-154.0000000000097,82.99999999999841,151.9999999999966,21.00000000000435,158.99999999999804,114.00000000000298,-192.99999999999872,228.999999999985,-451.99999999998573,224.00000000001796,-326.0000000000041,390.00000000000057,329.00000000000773,-148.99999999999915,129.00000000000134,,645.0000000000102
2021.04.12,97.00000000000264,-124.00000000001299,45.000000000001705,79.99999999999119,9.999999999998899,149.9999999999835,72.0000000000054,-197.00000000000273,137.00000000000045,-620.9999999999827,186.00000000000705,-370.999999999988,317.99999999999784,207.9999999999984,-116.00000000000499,125.99999999998168,,-2.2737367544323206e-11
2021.04.12,80.99999999999774,-148.99999999999915,45.99999999999227,85.99999999999719,-2.999999999997449,139.00000000000023,79.00000000000685,-197.99999999999818,151.00000000001046,-612.9999999999969,194.00000000001683,-366.999999999984,328.00000000000296,213.99999999999864,-94.00000000000519,150.99999999999002,,45.000000000032244
2021.04.12,124.99999999999733,-104.00000000001519,103.9999999999992,8.999999999992347,42.0000000000087,156.99999999998494,85.00000000000173,-185.00000000000182,159.9999999999966,-746.0000000000023,171.0000000000207,-374.999999999992,307.00000000000216,170.0000000000017,-48.99999999999905,107.99999999999699,,-21.000000000007958
2021.04.12,124.00000000000189,-60.000000000015596,-51.00000000000193,-43.999999999999595,-89.99999999999008,95.00000000000064,36.999999999998145,-234.00000000000088,-183.9999999999975,-744.9999999999957,-66.0000000000025,-398.9999999999938,138.9999999999958,2.0000000000095497,-23.00000000000635,106.99999999999044,,-1392.0000000000073
