date,USDCHF,EURUSD,USDJPY,USDCAD,AUDUSD,NZDUSD,EURCHF,CHFJPY,CADCHF,AUDCHF,NZDCHF,GBPAUD,EURJPY,EURCAD,EURAUD,CADJPY,AUDJPY,NZDJPY,AUDCAD,NZDCAD,AUDNZD,empty,sum
2017.09.25,-29.000000000001247,-330.0000000000081,34.99999999999659,-53.00000000001415,60.00000000000449,200.99999999999562,-323.99999999999096,149.0000000000009,17.999999999995797,-159.9999999999935,142.99999999999312,364.9999999999931,-510.9999999999957,-443.99999999999994,-330.9999999999924,176.00000000000193,133.00000000000978,147.99999999999613,-131.00000000000333,236.99999999999832,-633.9999999999791,,-1281.9999999999927
2017.09.25,-54.999999999993946,-347.0000000000084,54.000000000002046,-42.0000000000087,68.00000000000139,272.99999999998994,-317.9999999999961,184.99999999998806,18.999999999991246,-137.9999999999937,246.99999999999721,384.00000000000654,-507.000000000005,-438.00000000000506,-339.99999999998477,182.00000000000216,126.00000000000477,248.00000000000466,-136.99999999999824,333.0000000000055,-691.9999999999815,,-894.9999999999818
2017.09.25,-58.99999999999794,-330.0000000000081,-55.00000000000682,-56.000000000011596,-9.00000000000345,281.99999999999335,-310.0000000000103,51.9999999999925,5.999999999994898,-98.99999999999353,273.000000000001,449.0000000000105,-448.0000000000075,-443.99999999999994,-439.99999999999596,76.99999999999818,-41.99999999998738,287.00000000000614,-95.99999999999609,341.0000000000024,-788.9999999999952,,-1410.0000000000146
2017.09.25,-56.99999999999594,-340.00000000000693,-39.00000000000148,-48.000000000003595,-19.00000000000235,429.99999999999704,-316.99999999998954,55.999999999997385,17.999999999995797,-76.99999999999375,391.9999999999924,550.000000000006,-403.00000000002,-438.00000000000506,-493.99999999999443,95.99999999998943,-27.999999999991587,483.99999999999466,-53.00000000000304,523.0000000000068,-820.9999999999828,,-585.0000000000111
2017.09.25,-74.99999999999174,-378.999999999996,-49.000000000006594,-22.999999999995246,24.000000000001798,357.99999999999164,-306.00000000000625,120.99999999999511,18.999999999991246,-90.99999999999665,344.99999999999534,445.99999999999085,-439.0000000000214,-441.99999999998687,-430.9999999999814,125.0,30.000000000001137,429.00000000000205,-90.0000000000012,451.0000000000014,-796.999999999981,,-773.9999999999937
2017.09.25,-65.99999999999939,-365.99999999999966,-20.000000000010232,-19.00000000001345,84.0000000000063,337.99999999999386,-327.00000000001063,141.9999999999959,12.999999999996348,-163.00000000000205,314.99999999999864,405.9999999999952,-457.9999999999984,-441.0000000000025,-354.9999999999942,141.9999999999959,88.00000000000807,359.99999999999943,-165.9999999999995,433.0000000000056,-805.9999999999956,,-866.0000000000302
2017.09.25,-69.9999999999923,-368.00000000001273,-69.00000000000261,-12.999999999996348,129.00000000000134,338.9999999999893,-333.9999999999899,103.9999999999992,39.00000000000014,-208.99999999999253,309.99999999999915,401.99999999999125,-486.99999999999477,-444.9999999999843,-263.99999999999756,121.99999999999989,145.00000000001023,347.999999999999,-202.0000000000022,434.000000000001,-879.9999999999919,,-968.9999999999665
2017.09.25,-60.99999999999994,-350.00000000000585,-57.00000000000216,-5.000000000010552,131.00000000000333,309.99999999999915,-312.00000000000114,80.99999999998886,47.9999999999925,-202.0000000000022,258.9999999999981,415.0000000000098,-399.0000000000009,-391.9999999999924,-193.99999999998306,128.99999999999068,139.00000000001,347.0000000000084,-181.9999999999933,412.00000000000125,-865.999999999989,,-748.9999999999784
2017.09.25,-53.999999999998494,-323.99999999999096,-128.0000000000001,9.999999999998899,80.99999999999774,203.99999999999307,-322.00000000000006,12.000000000000455,63.99999999999739,-195.00000000000074,165.9999999999995,506.0000000000064,-370.00000000000455,-341.99999999999784,-201.99999999999108,87.0000000000033,53.00000000001148,225.00000000000853,-137.9999999999937,284.0000000000065,-813.9999999999814,,-1196.9999999999354
2017.09.25,-30.999999999992145,-252.99999999999213,-58.9999999999975,-42.0000000000087,46.00000000000159,158.99999999999804,-242.00000000000887,-4.0000000000048885,80.99999999999774,-197.99999999999818,78.00000000000028,581.0000000000093,-322.00000000000273,-265.0000000000041,-192.99999999999872,112.99999999999955,58.000000000006935,146.0000000000008,-143.9999999999997,195.00000000000074,-585.9999999999976,,-881.9999999999902
2017.09.25,-29.000000000001247,-205.99999999999508,-46.00000000000648,-120.00000000000898,-7.9999999999968985,101.99999999999099,-297.9999999999983,-22.00000000000557,21.999999999999797,-208.99999999999253,62.99999999999084,615.00000000001,-236.99999999999477,-324.9999999999975,-176.99999999998272,60.99999999999284,30.000000000001137,141.00000000000534,-176.99999999999383,85.00000000000173,-500.9999999999959,,-1235.9999999999773
2017.09.25,-40.99999999999105,-218.99999999999142,-31.999999999996476,-181.00000000000892,21.999999999999797,50.99999999998994,-278.00000000000045,-50.00000000001137,9.999999999998899,-243.99999999999977,-80.00000000000229,252.0000000000078,-239.00000000000432,-334.9999999999964,-116.99999999998934,67.99999999999784,62.00000000001182,33.00000000000125,-195.9999999999962,-14.999999999998348,-405.9999999999952,,-1934.9999999999743
2017.09.25,62.000000000006494,-124.99999999999733,-42.00000000000159,-171.00000000001003,9.00000000000345,41.9999999999976,-261.0000000000001,-103.9999999999992,51.99999999999649,-251.00000000000122,-89.00000000000574,231.0000000000034,-173.00000000000182,-280.9999999999979,-133.99999999998968,19.99999999999602,-0.999999999990564,63.00000000000239,-188.9999999999947,-19.999999999997797,-334.9999999999964,,-1696.9999999999784
2017.09.25,104.00000000000409,-164.99999999999292,-130.00000000000966,-163.00000000000205,-98.99999999999353,57.99999999999139,-336.00000000000296,-206.00000000000307,95.99999999999609,-285.9999999999974,-94.00000000000519,428.00000000000614,-120.00000000000455,-326.9999999999884,-379.99999999998033,3.9999999999906777,-128.99999999999068,120.99999999999511,-129.00000000000134,7.0000000000014495,-362.99999999998,,-2108.9999999999673
2017.09.25,121.00000000000443,-79.99999999999119,-197.00000000000273,-32.999999999994145,63.00000000000195,39.999999999995595,-259.9999999999936,-309.0000000000117,188.9999999999947,-293.99999999999426,-104.00000000000409,380.00000000000256,36.99999999997772,-55.99999999998939,57.00000000001815,18.999999999991246,-51.9999999999925,135.99999999999568,-124.99999999999733,80.99999999999774,-443.99999999999994,,-830.9999999999911
2017.09.25,164.00000000000858,21.999999999988695,-276.00000000001046,4.000000000004,18.0000000000069,145.9999999999906,-207.00000000000162,-403.0000000000058,234.99999999999633,-280.9999999999979,-39.00000000000014,356.00000000000074,233.0000000000041,73.00000000001194,121.99999999999989,-40.99999999999682,-158.00000000000125,299.0000000000066,-58.000000000002494,216.0000000000051,-520.9999999999936,,-95.9999999999867
2017.09.25,235.00000000000742,93.99999999999409,-237.00000000000898,-38.0000000000047,7.9999999999968985,152.99999999999204,-236.99999999999832,-463.99999999999864,274.9999999999919,-424.9999999999976,-94.00000000000519,-34.000000000000696,258.99999999998613,141.00000000001333,113.00000000000753,-20.000000000010232,-104.99999999998977,317.0000000000073,-153.00000000000313,226.99999999999943,-624.9999999999867,,-610.000000000008
2017.09.25,262.00000000000665,102.00000000000209,-209.00000000000318,-124.00000000001299,24.999999999997247,168.99999999999693,-236.99999999999832,-466.0000000000082,258.9999999999981,-405.9999999999952,-86.0000000000083,-123.00000000000644,310.9999999999786,78.00000000000028,262.00000000000665,-46.999999999997044,-57.999999999992724,340.0000000000034,-187.00000000000384,190.99999999999673,-586.999999999982,,-531.0000000000216
2017.09.25,270.0000000000036,175.99999999999838,-125.0,-100.0000000000112,34.99999999999615,157.99999999999147,-200.00000000000017,-408.00000000000125,278.00000000000045,-400.9999999999958,-114.00000000000298,-170.00000000000347,308.9999999999975,165.9999999999995,275.000000000003,-3.0000000000001137,-43.99999999999693,245.00000000000455,-124.99999999999733,233.00000000000543,-530.9999999999926,,-76.00000000000182
2017.09.25,309.99999999999915,214.99999999998744,-84.00000000000318,-59.99999999999339,45.000000000006146,171.99999999999437,-201.00000000000674,-387.00000000000045,308.9999999999926,-408.9999999999927,-106.00000000000608,-106.99999999999044,311.9999999999834,272.00000000000557,326.0000000000041,72.00000000000273,6.000000000000227,259.00000000000034,-122.99999999999534,233.00000000000543,-537.9999999999941,,515.9999999999991
2017.09.25,304.00000000000426,266.999999999995,-54.000000000002046,-76.99999999999375,-9.999999999998899,158.99999999999804,-147.00000000000824,-349.00000000000375,298.9999999999937,-395.99999999999636,-133.00000000000534,-25.00000000000835,213.99999999999864,297.0000000000139,285.00000000000193,76.99999999999818,34.000000000006025,177.99999999999727,-115.99999999999389,229.00000000000142,-536.9999999999875,,499.00000000001023
2017.09.25,273.000000000001,211.99999999998997,-28.000000000005798,65.99999999998829,-59.99999999999339,225.99999999999287,-161.99999999999548,-315.00000000001194,373.99999999999653,-337.99999999999386,-60.00000000000449,341.99999999999784,177.99999999999727,402.0000000000135,143.00000000000423,212.99999999999386,-54.99999999999261,230.99999999999454,109.00000000000354,367.0000000000062,-502.9999999999868,,1614.9999999999955
2017.09.25,230.000000000008,150.00000000000568,-15.000000000000568,52.99999999999194,-63.99999999999739,234.99999999999633,-161.00000000001114,-290.00000000000625,330.9999999999924,-286.99999999999284,-4.000000000004,381.0000000000091,140.99999999999113,336.00000000000296,101.00000000001774,210.99999999999852,-50.99999999998772,256.0000000000002,85.00000000000173,382.00000000000455,-518.9999999999806,,1501.00000000004
2017.09.25,131.99999999999878,87.99999999999919,-30.000000000001137,-22.0000000000109,-87.99999999999919,240.99999999999122,-156.00000000000057,-178.00000000001148,220.99999999999343,-248.99999999999923,64.99999999999284,368.9999999999971,63.99999999999295,214.00000000000307,26.0000000000149,138.9999999999958,-49.99999999999716,275.0000000000057,-14.999999999998348,340.00000000000693,-557.9999999999918,,827.9999999999823
2017.09.25,39.00000000000014,103.00000000000864,-82.99999999999841,-11.00000000000545,-48.99999999999905,221.99999999999997,-62.000000000006494,-147.00000000000557,174.99999999999181,-219.99999999999798,82.99999999999974,361.9999999999957,66.99999999997885,218.00000000000708,77.00000000001594,126.99999999999534,-24.00000000000091,248.99999999999523,-7.9999999999968985,340.00000000000693,-532.9999999999835,,925.000000000001
2017.09.25,-227.99999999999488,127.99999999999478,-444.0000000000026,-154.0000000000097,-146.00000000000168,165.9999999999995,38.0000000000047,-185.00000000000227,-150.00000000000568,-125.99999999999278,117.99999999999588,163.00000000000205,158.99999999999181,194.0000000000053,40.0000000000178,-285.0000000000108,-462.99999999999386,277.000000000001,-17.000000000000348,279.00000000000705,-473.99999999999665,,-1109.9999999999914
2017.09.25,-237.99999999999378,262.00000000000665,-606.9999999999993,-251.00000000000122,-90.99999999999665,145.9999999999906,411.0000000000058,-323.0000000000075,-187.9999999999993,-2.999999999997449,217.99999999999596,-17.000000000000348,810.0000000000023,168.0000000000126,162.00000000001768,-406.0000000000059,-472.999999999999,566.0000000000025,-95.99999999999609,146.99999999999713,-450.9999999999792,,-253.9999999999447
2017.09.25,-309.99999999999915,370.999999999988,-652.000000000001,-205.99999999999508,-182.99999999999983,205.99999999999508,547.0000000000086,-341.0000000000082,-242.00000000000887,58.99999999999794,281.99999999999335,-116.99999999998934,987.9999999999995,348.9999999999993,201.00000000000674,-484.99999999999943,-683.9999999999975,596.0000000000036,-17.999999999995797,262.00000000000665,-438.9999999999894,,184.00000000001535
2017.09.25,-649.999999999995,462.9999999999912,-746.0000000000093,-395.99999999999636,-248.99999999999923,332.99999999999443,730.9999999999927,-224.00000000000375,-673.0000000000014,280.9999999999979,457.99999999999176,-131.99999999999878,1197.999999999979,228.00000000000597,203.00000000001984,-707.0000000000078,-851.9999999999897,802.9999999999973,-75.00000000000284,182.99999999999983,-417.0000000000007,,-240.00000000003485
2017.09.25,-445.99999999999085,509.99999999998823,-671.999999999997,-263.00000000001324,-165.9999999999995,248.99999999999923,885.0000000000025,-203.00000000000296,-404.0000000000044,339.0000000000004,483.99999999999557,-164.00000000000858,1290.9999999999968,368.00000000001273,324.0000000000132,-570.0000000000074,-699.9999999999886,734.9999999999994,-19.00000000000235,189.00000000000583,-411.99999999999017,,1355.0000000000089
2017.09.25,-424.9999999999976,533.99999999999,-656.9999999999965,-303.9999999999932,-103.99999999999298,256.99999999999613,913.0000000000083,-136.0000000000099,-404.99999999999983,265.99999999999955,464.9999999999932,-204.00000000000418,1299.999999999983,356.00000000000074,462.0000000000068,-537.9999999999967,-610.99999999999,746.9999999999999,-107.99999999999699,156.00000000000057,-428.9999999999905,,1535.00000000001
2017.09.25,-420.9999999999936,543.0000000000045,-603.9999999999992,-310.9999999999946,-103.99999999999298,243.99999999999977,930.999999999993,-123.00000000000466,-417.0000000000007,256.0000000000007,444.9999999999954,-70.99999999999883,1259.999999999991,372.00000000001677,497.0000000000141,-552.9999999999973,-587.9999999999939,676.0000000000019,-158.0000000000026,126.99999999999933,-455.99999999998977,,1545.0000000000489
2017.09.25,-379.9999999999915,563.0000000000024,-612.000000000009,-273.9999999999965,-85.00000000000173,265.99999999999955,913.9999999999926,-127.00000000000955,-360.0000000000048,263.0000000000021,465.9999999999998,-110.00000000001009,1269.9999999999818,415.0000000000098,534.0000000000123,-510.0000000000051,-552.9999999999973,698.9999999999981,-107.00000000000153,172.00000000000549,-442.9999999999934,,2000.9999999999834
2017.09.25,-412.00000000000125,519.0000000000028,-636.0000000000099,-280.9999999999979,-122.99999999999534,283.99999999999534,920.9999999999941,-127.00000000000955,-413.0000000000078,297.9999999999983,495.000000000001,25.00000000000835,1274.9999999999773,343.00000000000443,415.0000000000098,-546.0000000000065,-601.9999999999897,753.0000000000001,-102.00000000000209,173.00000000000094,-443.99999999999994,,1814.9999999999727
2017.09.25,-426.9999999999996,434.000000000001,-661.0000000000014,-368.9999999999971,-126.99999999999933,276.9999999999939,835.000000000008,-96.00000000000364,-448.9999999999994,292.00000000000335,501.99999999999136,35.00000000000725,1152.9999999999916,171.00000000001003,343.00000000000443,-587.0000000000033,-604.9999999999898,742.0000000000044,-156.99999999999602,128.00000000000588,-446.9999999999974,,987.0000000000344
2017.09.25,-384.9999999999909,493.99999999999443,-618.9999999999998,-514.0000000000144,-168.00000000000148,333.9999999999899,865.0000000000047,-106.00000000000875,-539.0000000000006,326.9999999999995,523.9999999999911,120.99999999999334,1197.999999999979,31.000000000003247,265.0000000000041,-674.0000000000066,-643.9999999999912,768.0000000000007,-190.00000000000128,109.00000000000354,-443.99999999999994,,752.9999999999482
2017.09.25,-378.00000000000057,509.00000000000387,-567.0000000000073,-551.0000000000126,-176.99999999999383,365.99999999999966,882.000000000005,-65.00000000001194,-541.0000000000026,358.0000000000028,574.9999999999922,114.99999999999844,1171.999999999997,2.0000000000131024,270.99999999999903,-665.9999999999968,-629.9999999999955,810.0000000000023,-217.99999999999596,87.99999999999919,-465.99999999998863,,889.0000000000068
2017.09.25,-468.9999999999972,492.9999999999879,-569.0000000000026,-461.0000000000003,-161.00000000000003,344.99999999999534,926.999999999989,-41.00000000001103,-565.0000000000044,382.00000000000455,583.0000000000002,120.00000000000898,1134.999999999991,95.00000000000064,293.0000000000099,-624.0000000000094,-611.9999999999948,757.000000000005,-163.00000000000205,136.00000000000279,-438.9999999999894,,1161.9999999999836
2017.09.26,-487.99999999999955,486.00000000000864,-549.0000000000066,-402.9999999999978,-185.99999999999727,317.9999999999961,950.9999999999908,-134.00000000000034,-721.000000000005,400.00000000000034,588.9999999999951,-69.00000000000794,1112.9999999999995,138.0000000000159,278.00000000000045,-606.0000000000088,-609.9999999999994,736.0000000000042,-146.00000000000168,124.99999999999733,-411.99999999999017,,809.9999999999939
2017.09.26,-464.9999999999932,509.99999999998823,-508.0000000000098,-462.0000000000068,-202.9999999999976,335.99999999999187,963.0000000000027,-51.00000000000193,-602.0000000000025,426.00000000000415,586.9999999999931,66.99999999999484,1129.9999999999955,126.0000000000039,254.00000000002086,-644.0000000000055,-616.9999999999902,736.9999999999948,-132.99999999999423,134.0000000000008,-619.9999999999983,,964.9999999999903
2017.09.26,-443.99999999999994,428.9999999999905,-549.0000000000066,-426.9999999999996,-192.00000000000327,414.9999999999987,919.0000000000032,-22.00000000000557,-560.0000000000049,426.9999999999996,674.9999999999923,97.9999999999981,1006.0000000000002,77.00000000001594,165.9999999999995,-594.9999999999989,-626.9999999999953,795.0000000000017,-100.00000000000009,233.00000000000543,-575.9999999999987,,1147.9999999999923
2017.09.26,-459.99999999999375,418.9999999999916,-518.0000000000007,-411.0000000000058,-234.00000000000088,373.99999999999653,916.0000000000057,76.99999999999818,-540.0000000000072,441.99999999999795,634.9999999999967,259.0000000000092,1020.9999999999866,77.00000000001594,86.0000000000083,-529.0000000000106,-629.9999999999955,757.9999999999956,-95.00000000000064,207.99999999999707,-498.9999999999828,,1356.0000000000014
2017.09.26,-461.0000000000003,417.0000000000007,-499.00000000000944,-425.99999999999307,-183.99999999999528,362.99999999999113,927.9999999999955,98.99999999998954,-565.0000000000044,439.0000000000005,634.0000000000013,313.99999999999204,1019.9999999999818,72.0000000000054,161.00000000001114,-542.0000000000016,-592.9999999999893,754.0000000000049,-136.00000000000279,173.9999999999964,-465.99999999998863,,1502.9999999999854
2017.09.26,-459.99999999999375,415.99999999999415,-483.0000000000041,-449.0000000000105,-161.99999999999548,216.99999999998943,914.9999999999991,102.99999999999443,-570.9999999999993,417.0000000000007,493.99999999999443,225.99999999999287,1001.0000000000048,28.000000000005798,195.00000000001182,-551.0000000000019,-550.9999999999877,575.0000000000028,-161.99999999999548,-9.00000000000345,-451.99999999998573,,737.0000000000132
2017.09.26,-478.0000000000006,422.9999999999956,-591.0000000000082,-513.0000000000078,-214.00000000000307,250.9999999999901,919.0000000000032,15.000000000000568,-624.0000000000023,418.0000000000073,530.9999999999926,181.00000000000892,1027.9999999999916,1.0000000000065512,126.0000000000039,-632.000000000005,-640.9999999999911,644.0000000000055,-170.99999999999892,36.0000000000027,-620.9999999999827,,88.00000000000864
2017.09.26,-546.9999999999975,392.9999999999989,-664.0000000000015,-583.0000000000002,-288.9999999999948,443.99999999999994,968.9999999999976,10.99999999999568,-694.0000000000057,495.000000000001,774.9999999999924,390.0000000000015,1132.000000000005,-109.00000000000354,-17.000000000000348,-789.0000000000015,-816.9999999999931,924.9999999999972,-163.99999999999747,207.00000000000162,-648.9999999999885,,419.0000000000065
2017.09.26,-529.9999999999972,412.9999999999967,-685.0000000000023,-556.0000000000009,-248.99999999999923,481.9999999999935,967.9999999999911,12.999999999991019,-669.0000000000085,467.0000000000063,795.0000000000013,266.0000000000107,1122.9999999999905,-104.99999999999955,40.0000000000178,-767.0000000000101,-774.0000000000009,978.9999999999992,-197.00000000000273,275.000000000003,-756.9999999999854,,531.9999999999939
2017.09.26,-525.9999999999932,384.00000000000654,-620.0000000000045,-466.9999999999952,-180.99999999999784,541.9999999999981,950.0000000000064,22.999999999996135,-618.0000000000074,433.0000000000056,833.9999999999903,198.99999999999363,1120.999999999981,-25.999999999992696,160.00000000000458,-668.0000000000064,-676.9999999999925,1037.9999999999968,-212.00000000000108,355.0000000000053,-822.9999999999959,,1220.9999999999975
2017.09.26,-503.99999999999335,377.0000000000051,-603.0000000000086,-439.0000000000116,-102.00000000000209,494.9999999999899,882.9999999999893,51.00000000000193,-594.0000000000057,343.00000000000443,762.9999999999915,95.00000000000064,1030.9999999999775,-10.999999999983245,260.0000000000158,-640.0000000000006,-578.9999999999935,933.9999999999975,-261.0000000000001,319.99999999999807,-827.9999999999843,,990.9999999999893
2017.09.26,-461.0000000000003,374.999999999992,-618.0000000000092,-425.99999999999307,-112.000000000001,493.99999999999443,875.0000000000035,-38.000000000010914,-545.0000000000066,347.0000000000084,773.9999999999969,123.99999999999079,1055.9999999999832,5.999999999994898,228.00000000000597,-635.0000000000051,-583.999999999989,962.0000000000033,-229.99999999999687,341.99999999999784,-919.9999999999875,,1013.9999999999725
2017.09.26,-470.9999999999992,385.99999999999744,-632.000000000005,-395.99999999999636,-75.9999999999983,453.99999999999886,886.9999999999934,-25.000000000005684,-547.0000000000086,326.0000000000041,740.9999999999917,95.00000000000064,1140.9999999999911,46.999999999997044,318.00000000001825,-633.0000000000098,-567.9999999999978,968.0000000000035,-241.00000000000233,302.0000000000023,-880.9999999999984,,1194.999999999977
2017.09.26,-474.9999999999921,371.99999999999454,-688.0000000000024,-384.00000000000654,-76.99999999999375,509.9999999999993,876.0000000000101,-67.99999999999784,-531.9999999999991,340.00000000000693,769.999999999993,116.99999999998934,1146.9999999999914,45.000000000006146,301.0000000000179,-665.0000000000063,-610.99999999999,1013.0000000000052,-214.99999999999852,373.99999999999653,-840.9999999999807,,1309.000000000043
2017.09.26,-474.9999999999921,374.0000000000077,-718.0000000000035,-402.0000000000135,-109.00000000000354,520.9999999999936,886.000000000009,-133.00000000000978,-545.0000000000066,373.00000000000114,800.0000000000007,173.00000000000094,1230.9999999999945,25.00000000000835,257.0000000000183,-707.9999999999984,-681.999999999988,1099.0000000000036,-204.99999999999963,380.999999999998,-804.9999999999891,,1338.0000000000323
2017.09.26,-449.9999999999948,412.9999999999967,-719.9999999999989,-418.0000000000073,-114.00000000000298,480.99999999999807,876.9999999999944,-156.0000000000059,-536.9999999999986,319.99999999999807,728.9999999999908,161.99999999999548,1262.0000000000005,39.999999999995595,256.00000000001177,-704.9999999999983,-684.9999999999881,1042.0000000000016,-226.99999999999943,326.9999999999995,-812.999999999997,,1083.9999999999911
2017.09.26,-410.9999999999947,448.000000000004,-677.0000000000067,-432.0000000000102,-139.00000000000023,483.0000000000001,886.9999999999934,-186.00000000000705,-517.0000000000008,318.00000000000716,710.999999999995,177.99999999998929,1277.9999999999916,96.00000000000719,342.00000000002007,-697.0000000000027,-663.9999999999873,1025.9999999999964,-217.99999999999596,319.0000000000026,-780.9999999999873,,1364.000000000014
2017.09.26,-359.99999999999363,520.9999999999936,-712.0000000000033,-475.0000000000032,-256.0000000000007,529.9999999999972,853.9999999999992,-281.0000000000059,-478.0000000000006,277.000000000005,723.9999999999914,164.99999999999292,1359.9999999999852,158.99999999999804,241.00000000000233,-748.0000000000047,-815.9999999999883,1085.000000000008,-185.99999999999727,370.9999999999991,-835.9999999999923,,1138.9999999999823
2017.09.26,-285.9999999999974,448.000000000004,-718.0000000000035,-456.00000000001194,-148.99999999999915,533.99999999999,682.9999999999892,-367.00000000000443,-426.00000000000415,201.00000000000674,644.0000000000001,110.99999999999443,1276.9999999999868,87.99999999999919,273.0000000000121,-715.0000000000034,-701.9999999999982,1054.000000000002,-271.9999999999945,375.9999999999986,-870.9999999999995,,726.999999999967
2017.09.26,-259.9999999999936,395.99999999999636,-710.000000000008,-451.0000000000014,-232.99999999999432,583.0000000000002,602.999999999998,-416.000000000011,-368.00000000000165,211.00000000000563,671.9999999999948,285.00000000000193,1187.9999999999882,87.99999999999919,150.00000000000568,-692.9999999999978,-762.0000000000005,1115.9999999999995,-153.00000000000313,475.99999999999864,-884.9999999999802,,836.9999999999961
2017.09.26,-256.99999999999613,523.0000000000068,-647.0000000000056,-550.000000000006,-307.0000000000017,632.9999999999947,618.9999999999918,-445.0000000000074,-426.00000000000415,202.9999999999976,644.0000000000001,659.0000000000095,1210.9999999999843,72.0000000000054,153.00000000000313,-724.0000000000038,-797.9999999999876,1141.999999999996,-121.99999999999989,465.0000000000043,-819.9999999999985,,1227.9999999999827
2017.09.26,-240.99999999999122,580.0000000000027,-614.0000000000043,-622.0000000000115,-324.9999999999975,673.9999999999968,791.9999999999927,-383.0000000000098,-402.00000000000233,225.00000000000853,711.9999999999905,584.9999999999911,1358.9999999999804,178.99999999999582,254.00000000002086,-689.0000000000072,-746.9999999999999,1170.0000000000018,-110.99999999999443,502.00000000000244,-941.9999999999984,,1955.999999999967
