date,USDCHF,GBPUSD,EURUSD,AUDUSD,NZDUSD,GBPCHF,CADCHF,AUDCHF,NZDCHF,GBPCAD,EURCAD,CADJPY,NZDCAD,empty,sum
2018.11.12,48.99999999998794,-127.99999999999478,-70.0000000000145,19.00000000000235,-32.999999999994145,-194.99999999998963,-43.00000000000415,-77.00000000000485,-97.9999999999981,-191.00000000000784,-129.00000000000134,-55.999999999997385,-90.0000000000012,,-1042.0000000000175
2018.11.12,65.99999999998829,-113.00000000000753,21.999999999988695,-36.0000000000027,38.0000000000047,-210.99999999998343,-61.999999999995396,-41.000000000002146,-46.999999999997044,-163.00000000000205,-14.000000000002899,-66.0000000000025,-2.000000000002,,-629.0000000000161
2018.11.12,99.99999999998899,-144.0000000000108,-22.999999999995246,36.999999999998145,-27.999999999994696,-281.99999999998226,-129.00000000000134,-133.00000000000534,-134.0000000000008,-123.00000000000644,4.000000000004,-97.00000000000841,-38.0000000000047,,-990.0000000000189
2018.11.12,93.99999999999409,-226.99999999999943,-51.000000000001044,77.00000000000485,-14.999999999998348,-354.9999999999942,-158.0000000000026,-169.00000000000804,-114.99999999999844,-161.99999999999548,36.999999999998145,-135.00000000000512,15.999999999993797,,-1163.0000000000116
2018.11.12,87.99999999999919,-265.0000000000041,-52.000000000007596,41.9999999999976,-29.000000000001247,-387.99999999998835,-156.00000000000057,-131.00000000000333,-125.99999999999278,-214.00000000000307,32.999999999994145,-177.0000000000067,-2.000000000002,,-1377.0000000000189
2018.11.12,59.99999999999339,-296.0000000000074,-70.0000000000145,78.99999999999574,-120.99999999999334,-378.999999999996,-153.99999999999858,-148.99999999999915,-198.99999999999363,-208.99999999999253,46.999999999997044,-203.00000000000296,-102.00000000000209,,-1696.0000000000139
2018.11.12,95.00000000000064,-225.00000000000853,-56.000000000011596,117.99999999999588,-148.99999999999915,-358.9999999999982,-170.00000000000347,-213.00000000000762,-251.00000000000122,-143.00000000000423,49.99999999999449,-239.00000000000432,-148.99999999999915,,-1691.0000000000464
2018.11.12,104.99999999999955,-236.99999999999832,-59.99999999999339,102.99999999999754,-148.99999999999915,-379.99999999998033,-178.99999999999582,-204.99999999999963,-258.9999999999981,-150.99999999999002,43.999999999999595,-237.99999999999955,-151.00000000000114,,-1756.9999999999588
2018.11.12,112.99999999998533,-236.99999999999832,-76.99999999999375,177.00000000000495,-214.00000000000307,-387.99999999998835,-229.99999999999687,-285.00000000000193,-329.00000000000153,-49.00000000001015,110.99999999999443,-311.9999999999976,-180.0000000000024,,-1900.000000000009
2018.11.12,75.99999999998718,-249.00000000001032,-107.99999999999699,153.00000000000313,-200.00000000000017,-356.9999999999851,-200.99999999999562,-233.00000000000543,-290.00000000000136,-69.00000000000794,66.99999999999484,-299.0000000000066,-163.00000000000205,,-1873.0000000000266
2018.11.12,92.00000000000318,-276.00000000000955,-106.00000000000608,136.00000000000279,-186.99999999999272,-404.9999999999887,-204.99999999999963,-229.00000000000142,-288.9999999999948,-131.99999999999878,49.99999999999449,-285.0000000000108,-160.00000000000458,,-1996.0000000000068
2018.11.12,125.99999999998168,-231.0000000000034,-69.00000000000794,126.99999999999933,-185.99999999999727,-403.99999999998215,-231.0000000000034,-245.0000000000063,-309.99999999999915,-72.0000000000054,97.9999999999981,-304.00000000000205,-158.0000000000026,,-1859.0000000000305
2018.11.12,125.99999999998168,-157.99999999999147,-41.000000000002146,95.99999999999609,-173.00000000000094,-329.99999999998585,-234.99999999999633,-213.00000000000762,-298.9999999999937,42.999999999993044,147.99999999999258,-320.99999999999795,-134.99999999999625,,-1492.000000000009
2018.11.12,164.99999999999292,-147.99999999999258,-42.0000000000087,75.9999999999983,-156.00000000000057,-368.9999999999971,-255.00000000000523,-221.00000000000452,-305.99999999999517,32.0000000000098,124.99999999999733,-296.0000000000065,-121.00000000000443,,-1516.0000000000168
2018.11.12,191.99999999999218,100.99999999999554,76.99999999999375,-21.00000000000435,-63.00000000000195,-152.99999999998093,-239.0000000000003,-142.00000000000878,-229.99999999999687,279.99999999999136,211.99999999998997,-267.0000000000101,-43.00000000000415,,-296.0000000000447
2018.11.12,190.99999999998562,192.99999999999872,89.99999999999008,-56.0000000000005,-27.999999999994696,-54.99999999998284,-233.00000000000543,-104.99999999999955,-193.99999999999417,394.00000000000546,221.99999999998886,-291.000000000011,-1.0000000000065512,,126.99999999997395
2018.11.12,207.00000000000162,187.00000000000384,78.99999999998464,-60.99999999999994,-27.999999999994696,-87.99999999999919,-272.00000000000557,-114.99999999999844,-204.99999999999963,445.99999999999085,262.999999999991,-335.9999999999985,31.999999999998696,,108.99999999997465
2018.11.12,424.00000000000216,404.9999999999887,463.9999999999977,-182.99999999999983,65.99999999999939,-139.9999999999846,-348.9999999999993,-143.00000000000423,-253.99999999999866,541.9999999999981,594.0000000000057,-326.0000000000076,56.99999999999594,,1156.9999999999936
2018.11.12,425.99999999999307,421.99999999998903,472.9999999999901,-207.00000000000162,92.99999999999864,-130.99999999999224,-341.99999999999784,-123.00000000000644,-229.99999999999687,540.9999999999915,590.999999999986,-310.0000000000023,78.00000000000028,,1280.9999999999511
2018.11.12,424.99999999998647,587.0000000000042,588.9999999999951,-234.00000000000088,121.00000000000443,35.00000000000725,-365.99999999999966,-96.00000000000719,-202.0000000000022,811.9999999999905,792.9999999999993,-323.99999999999807,141.00000000000225,,2280.9999999999814
2018.11.12,505.99999999998425,631.0000000000038,707.9999999999975,-261.0000000000001,168.99999999999693,-24.000000000001798,-378.00000000000057,-128.00000000000588,-207.99999999999707,754.9999999999945,851.0000000000017,-237.00000000000898,148.99999999999915,,2532.999999999963
2018.11.12,376.9999999999829,543.999999999989,577.9999999999897,-200.00000000000017,101.00000000000664,55.000000000005045,-314.99999999999864,-95.00000000000064,-187.9999999999993,722.0000000000005,748.9999999999997,-177.0000000000067,98.99999999999353,,2249.999999999961
2018.11.12,375.9999999999986,587.0000000000042,587.9999999999885,-197.99999999999818,51.000000000001044,102.00000000000209,-302.9999999999977,-97.00000000000264,-239.0000000000003,757.0000000000076,741.9999999999982,-140.00000000000057,21.999999999999797,,2248.000000000001
2018.11.12,436.9999999999985,692.0000000000038,621.9999999999892,-236.00000000000287,102.00000000000209,128.000000000017,-324.9999999999975,-103.00000000000864,-224.9999999999974,838.0000000000055,739.0000000000008,-91.00000000000819,63.00000000000195,,2641.0000000000036
2018.11.12,480.99999999999807,761.999999999996,625.9999999999932,-190.00000000000128,65.99999999999939,141.00000000001333,-375.0000000000031,-180.0000000000024,-295.0000000000008,967.9999999999911,773.0000000000015,-112.99999999999955,34.000000000000696,,2697.9999999999864
2018.11.12,480.99999999999807,652.0000000000082,580.999999999987,-143.9999999999997,-0.999999999995449,31.000000000003247,-363.0000000000022,-226.00000000000398,-361.9999999999957,800.0000000000007,695.9999999999856,-94.0000000000083,-65.99999999999939,,1984.999999999978
2018.11.12,458.9999999999872,482.00000000000466,624.9999999999867,-153.00000000000313,-5.999999999994898,-112.000000000001,-375.0000000000031,-203.00000000000873,-352.9999999999922,639.9999999999961,808.9999999999931,-124.00000000000944,-43.999999999999595,,1644.9999999999554
2018.11.12,444.9999999999843,455.99999999998977,568.9999999999973,-153.00000000000313,-17.999999999995797,-121.99999999999989,-358.9999999999982,-191.00000000000784,-354.9999999999942,588.9999999999951,719.9999999999873,-79.9999999999983,-65.99999999999939,,1434.999999999957
2018.11.12,412.9999999999967,443.99999999999994,529.0000000000017,-109.99999999999899,-104.99999999999955,-89.99999999999008,-370.00000000000364,-211.00000000000563,-419.00000000000273,655.9999999999899,741.9999999999982,-108.00000000000409,-136.99999999999824,,1233.9999999999834
2018.11.12,377.9999999999894,418.9999999999916,459.99999999999375,-53.999999999998494,-173.00000000000094,-70.99999999999883,-363.99999999999767,-243.00000000000432,-463.0000000000023,668.0000000000019,692.0000000000038,-134.00000000000034,-200.00000000000017,,914.9999999999775
2018.11.12,347.9999999999928,465.0000000000043,496.99999999999187,-56.99999999999594,-183.99999999999528,12.000000000012001,-304.9999999999997,-220.00000000000907,-456.9999999999963,641.0000000000027,662.9999999999914,-46.00000000000648,-263.0000000000021,,1093.9999999999902
2018.11.12,336.9999999999873,-48.000000000003595,465.0000000000043,-21.999999999999797,-269.9999999999925,-489.99999999999045,-312.9999999999966,-246.00000000000176,-534.0000000000011,4.000000000004,652.9999999999925,-70.99999999999795,-356.00000000000074,,-890.9999999999961
2018.11.12,408.9999999999927,-157.00000000000713,529.0000000000017,-68.00000000000139,-236.00000000000287,-692.9999999999881,-343.9999999999999,-250.00000000000577,-551.9999999999969,-195.9999999999962,692.0000000000038,-67.99999999999784,-339.0000000000004,,-1272.9999999999984
2018.11.12,451.99999999998573,117.99999999999588,541.9999999999981,-112.000000000001,-187.9999999999993,-471.9999999999835,-355.0000000000053,-236.99999999999832,-530.9999999999926,117.99999999999588,666.9999999999953,-34.000000000006025,-302.9999999999977,,-335.0000000000131
2018.11.12,462.9999999999912,253.99999999999866,568.9999999999973,-116.00000000000499,-158.0000000000026,-346.9999999999862,-394.00000000000546,-240.00000000000688,-507.0000000000019,370.00000000000364,763.0000000000026,-70.00000000000739,-226.99999999999943,,359.9999999999786
2018.11.12,400.9999999999847,496.99999999999187,685.0000000000023,-165.9999999999995,-97.9999999999981,-20.999999999982144,-250.00000000000577,-145.00000000000622,-402.9999999999978,473.99999999999665,727.9999999999953,83.99999999998897,-258.9999999999981,,1526.9999999999723
2018.11.12,323.99999999999096,609.9999999999994,702.0000000000026,-222.99999999999542,-34.000000000000696,188.00000000001037,-165.00000000000404,-33.000000000005244,-290.00000000000136,563.0000000000024,697.9999999999986,179.00000000000205,-206.00000000000617,,2312.9999999999936
2018.11.12,325.99999999998187,507.9999999999973,639.9999999999961,-197.00000000000273,-64.99999999999284,87.00000000001484,-207.99999999999707,-63.00000000000195,-319.99999999999807,529.0000000000017,700.999999999996,85.99999999999852,-195.00000000000074,,1828.9999999999934
2018.11.12,334.9999999999964,594.99999999999,687.9999999999998,-214.00000000000307,-49.99999999999449,163.00000000000205,-265.0000000000041,-50.0000000000056,-312.9999999999966,748.9999999999997,862.9999999999916,3.9999999999906777,-119.99999999999788,,2384.9999999999686
2018.11.12,361.9999999999957,648.9999999999885,739.9999999999851,-243.00000000000432,-14.000000000002899,180.0000000000024,-253.99999999999866,-41.000000000002146,-293.99999999999426,747.9999999999931,866.9999999999956,33.00000000000125,-107.00000000000153,,2625.999999999958
2018.11.12,412.9999999999967,699.9999999999895,758.9999999999985,-275.000000000003,2.999999999997449,167.00000000000603,-243.00000000000432,-45.000000000006146,-303.9999999999932,710.0000000000106,797.0000000000033,85.99999999999852,-139.99999999999568,,2627.999999999998
2018.11.12,435.9999999999919,645.999999999991,774.9999999999924,-263.99999999999756,-5.999999999994898,82.00000000000429,-282.99999999999994,-75.00000000000284,-329.999999999997,693.0000000000102,865.999999999989,40.99999999999682,-126.0000000000039,,2454.9999999999795
