date,USDCHF,GBPUSD,EURUSD,AUDUSD,NZDUSD,GBPCHF,CADCHF,AUDCHF,NZDCHF,GBPCAD,EURCAD,CADJPY,NZDCAD,empty,sum
2018.11.12,366.999999999984,551.9999999999969,575.9999999999987,-251.00000000000122,51.000000000001044,38.0000000000047,-326.0000000000041,-131.00000000000333,-244.99999999999523,655.9999999999899,685.0000000000023,-146.0000000000008,4.000000000004,,1829.9999999999773
2018.11.12,434.000000000001,689.9999999999907,594.99999999999,-266.999999999995,60.99999999999994,90.00000000001229,-387.000000000004,-185.00000000000182,-300.0000000000003,821.000000000005,695.9999999999856,-121.99999999999989,26.999999999999247,,2152.9999999999827
2018.11.12,412.9999999999967,626.9999999999998,497.99999999999847,-204.00000000000418,-17.000000000000348,26.0000000000149,-414.00000000000324,-243.00000000000432,-371.99999999999454,775.9999999999989,652.9999999999925,-157.0000000000107,-68.99999999999685,,1516.999999999987
2018.11.12,430.9999999999814,377.9999999999894,574.9999999999922,-212.99999999999653,-31.000000000003247,-187.99999999998818,-422.00000000000017,-252.0000000000078,-383.99999999999545,506.9999999999908,682.9999999999892,-131.00000000000023,-84.0000000000063,,868.9999999999453
2018.11.12,437.99999999998283,377.0000000000051,567.9999999999907,-197.99999999999818,-36.999999999998145,-255.99999999998957,-412.00000000000125,-247.00000000000833,-402.00000000000233,441.0000000000025,702.9999999999869,-134.00000000000034,-123.00000000000644,,717.9999999999634
2018.11.12,381.99999999999346,360.0000000000048,490.999999999997,-161.99999999999548,-107.99999999999699,-156.00000000000057,-385.000000000002,-228.00000000000597,-424.00000000000216,536.0000000000032,679.9999999999917,-134.00000000000034,-143.00000000000423,,708.9999999999824
2018.11.12,367.99999999999056,412.9999999999967,448.000000000004,-112.000000000001,-173.9999999999964,-118.99999999998023,-387.99999999999943,-272.00000000000557,-471.99999999999466,598.0000000000097,661.0000000000005,-162.00000000000614,-207.00000000000162,,582.0000000000166
2018.11.12,343.99999999998875,381.0000000000091,455.0000000000054,-97.00000000000264,-222.99999999999542,-114.99999999999844,-383.0,-262.00000000000665,-530.9999999999926,588.9999999999951,622.9999999999958,-141.00000000000534,-307.99999999999716,,331.9999999999957
2018.11.12,295.99999999998516,-133.00000000000534,405.9999999999952,-58.000000000002494,-298.9999999999937,-522.0000000000002,-339.0000000000004,-274.00000000000756,-547.999999999993,-45.000000000006146,602.999999999998,-91.00000000000819,-361.9999999999957,,-1366.0000000000343
2018.11.12,336.00000000000296,-208.99999999999253,459.99999999999375,-107.99999999999699,-269.9999999999925,-734.9999999999968,-365.0000000000042,-264.0000000000087,-578.0000000000007,-246.99999999999721,612.9999999999969,-84.00000000000318,-373.99999999999653,,-1824.9999999999957
2018.11.12,360.9999999999891,-165.9999999999995,463.9999999999977,-126.0000000000039,-265.99999999999955,-693.9999999999947,-358.0000000000028,-255.00000000000523,-570.9999999999993,-211.99999999998997,622.9999999999958,-81.00000000000307,-382.00000000000455,,-1663.00000000002
2018.11.12,363.9999999999866,93.00000000000975,461.0000000000003,-126.99999999999933,-203.99999999999307,-491.99999999998136,-407.99999999999727,-259.0000000000092,-530.9999999999926,86.0000000000083,602.999999999998,-100.99999999999909,-307.0000000000017,,-821.9999999999709
2018.11.12,395.99999999999636,198.99999999999363,499.000000000005,-187.9999999999993,-205.99999999999508,-354.9999999999942,-395.99999999999636,-240.00000000000688,-529.0000000000017,306.9999999999906,665.0000000000044,-100.00000000000853,-300.99999999999574,,-249.0000000000078
2018.11.12,290.9999999999968,405.9999999999952,631.9999999999882,-234.00000000000088,-112.000000000001,-102.99999999998644,-275.99999999999847,-169.00000000000804,-424.00000000000216,390.0000000000015,678.0000000000008,61.99999999999761,-272.00000000000557,,868.9999999999776
2018.11.12,305.9999999999841,507.9999999999973,638.9999999999895,-239.0000000000003,-82.99999999999974,87.00000000001484,-227.99999999999488,-80.00000000000229,-351.0000000000013,517.9999999999962,653.999999999999,81.00000000000307,-246.00000000000176,,1565.999999999984
2018.11.12,305.9999999999841,499.9999999999893,622.9999999999958,-217.99999999999596,-70.99999999999883,80.00000000001339,-280.9999999999979,-79.00000000000685,-322.00000000000006,512.0000000000014,689.9999999999907,-11.00000000000989,-201.00000000000674,,1527.9999999999582
2018.11.12,329.00000000000153,591.0000000000082,687.9999999999998,-253.99999999999866,-51.99999999999649,114.99999999999844,-309.0000000000037,-84.0000000000063,-334.9999999999964,734.9999999999968,831.9999999999883,-4.0000000000048885,-126.0000000000039,,2125.9999999999823
2018.11.12,356.00000000000074,638.0000000000052,729.9999999999862,-295.99999999999625,-14.000000000002899,143.00000000000423,-268.99999999999704,-53.999999999998494,-307.0000000000017,621.0000000000049,753.0000000000036,18.999999999991246,-150.00000000000568,,2169.9999999999945
2018.11.12,384.9999999999909,601.9999999999915,731.9999999999993,-295.0000000000008,-10.999999999994348,73.00000000001194,-302.0000000000023,-81.00000000000884,-334.00000000000097,601.000000000007,747.9999999999931,1.9999999999953388,-170.00000000000347,,1949.9999999999789
2018.11.12,424.99999999998647,636.9999999999986,739.0000000000008,-285.9999999999974,-15.999999999993797,68.00000000000139,-314.99999999999864,-92.99999999999864,-339.99999999999585,683.0000000000114,827.9999999999843,-9.000000000000341,-136.99999999999824,,2184.0
2018.11.12,444.9999999999843,588.9999999999951,741.9999999999982,-307.99999999999716,2.999999999997449,-34.99999999998504,-294.00000000000534,-97.00000000000264,-342.9999999999933,465.0000000000043,712.9999999999859,27.000000000001023,-185.99999999999727,,1720.9999999999854
2018.11.12,475.0000000000032,564.9999999999933,760.0000000000051,-309.99999999999915,13.00000000000745,-85.99999999998609,-277.000000000005,-100.00000000000009,-343.9999999999999,358.9999999999982,670.9999999999993,69.00000000000261,-189.00000000000583,,1606.0000000000127
2018.11.12,487.99999999999955,594.99999999999,775.9999999999989,-377.0000000000051,41.000000000002146,-76.99999999999375,-250.00000000000577,-92.99999999999864,-334.00000000000097,310.9999999999946,607.9999999999864,158.99999999999181,-189.00000000000583,,1657.999999999953
2018.11.12,524.9999999999977,604.9999999999889,831.000000000004,-429.0000000000016,82.00000000000429,-129.00000000000134,-277.000000000005,-55.000000000005045,-314.99999999999864,323.0000000000066,675.0000000000034,182.00000000000216,-155.00000000000514,,1862.9999999999902
2018.11.12,533.99999999999,602.999999999998,950.9999999999908,-465.9999999999998,133.00000000000534,-151.9999999999966,-256.0000000000007,-35.00000000000725,-295.99999999999625,262.00000000000665,787.0000000000043,195.99999999999795,-131.99999999999878,,2128.999999999994
2018.11.13,478.0000000000006,629.9999999999973,956.0000000000013,-487.0000000000041,146.99999999999713,-121.99999999999989,-246.00000000000176,-1.0000000000065512,-280.00000000000244,289.0000000000059,777.0000000000055,185.00000000000227,-139.00000000000023,,2186.9999999999945
2018.11.13,480.99999999999807,608.9999999999928,939.9999999999853,-475.99999999999864,146.99999999999713,-103.99999999999298,-219.99999999999798,-2.000000000002,-265.99999999999955,287.9999999999994,767.9999999999909,206.99999999999363,-116.00000000000499,,2255.9999999999613
2018.11.13,508.9999999999817,583.0000000000002,937.9999999999944,-470.00000000000375,131.99999999999878,-107.99999999999699,-221.00000000000452,-6.0000000000060005,-275.000000000003,283.000000000011,770.9999999999884,207.9999999999984,-128.00000000000588,,2215.999999999953
2018.11.13,526.9999999999886,584.9999999999911,930.999999999993,-446.00000000000193,65.99999999999939,-103.99999999999298,-229.00000000000142,-3.0000000000085514,-325.99999999999295,279.99999999999136,792.9999999999993,220.99999999998943,-195.00000000000074,,2099.9999999999536
2018.11.13,483.99999999999557,577.9999999999897,912.0000000000017,-546.000000000002,90.99999999999665,-102.99999999998644,-233.00000000000543,22.999999999995246,-300.0000000000003,235.99999999999176,749.999999999984,257.99999999999557,-185.00000000000182,,1964.999999999954
2018.11.13,497.99999999999847,522.0000000000002,899.0000000000053,-522.9999999999957,70.0000000000034,-140.99999999999113,-229.00000000000142,35.999999999991594,-314.99999999999864,231.0000000000034,754.9999999999945,289.99999999999204,-178.99999999999582,,1914.0000000000064
2018.11.13,480.99999999999807,513.9999999999923,869.999999999993,-465.0000000000043,96.00000000000719,-123.99999999999079,-221.99999999999997,21.999999999999797,-280.9999999999979,236.99999999999832,739.9999999999851,206.99999999999363,-148.99999999999915,,1925.9999999999754
2018.11.13,438.9999999999894,482.00000000000466,818.9999999999919,-436.00000000000307,29.000000000001247,-98.99999999998244,-217.99999999999596,7.9999999999968985,-314.99999999999864,251.00000000000122,723.9999999999914,207.9999999999984,-197.99999999999818,,1693.9999999999966
2018.11.13,452.99999999999227,479.0000000000072,808.9999999999931,-402.9999999999978,23.00000000000635,-141.99999999999767,-239.0000000000003,-8.000000000008,-339.99999999999585,219.99999999999798,733.9999999999902,201.99999999999818,-201.00000000000674,,1586.999999999979
2018.11.13,487.99999999999955,495.000000000001,838.9999999999898,-405.9999999999952,33.000000000005244,-175.99999999999838,-256.0000000000007,-45.000000000006146,-356.00000000000074,262.00000000000665,746.0000000000023,158.99999999999181,-197.99999999999818,,1584.999999999997
2018.11.13,502.00000000000244,442.9999999999934,809.9999999999997,-407.0000000000018,-80.99999999999774,-213.99999999998087,-287.9999999999994,-123.00000000000644,-459.99999999999375,242.00000000000887,736.9999999999877,51.00000000000193,-294.00000000000534,,918.0000000000088
2018.11.13,468.9999999999861,316.0000000000052,687.9999999999998,-273.9999999999965,-207.00000000000162,-324.9999999999975,-331.999999999999,-340.00000000000693,-574.9999999999922,207.00000000000162,730.9999999999927,-90.00000000000341,-404.0000000000044,,-136.0000000000161
2018.11.13,469.99999999999267,259.0000000000092,669.9999999999928,-88.99999999999464,-231.0000000000034,-379.99999999998033,-334.00000000000097,-359.0000000000093,-593.9999999999945,150.00000000000568,706.999999999991,-127.00000000000955,-429.0000000000016,,-287.00000000000307
2018.11.13,498.9999999999828,319.0000000000026,717.9999999999964,-80.00000000000229,-219.00000000000253,-347.9999999999928,-372.0000000000057,-395.0000000000009,-620.9999999999937,239.99999999999577,770.000000000004,-106.00000000000875,-412.9999999999967,,-8.000000000021714
2018.11.13,508.9999999999817,339.0000000000004,705.0000000000001,-80.00000000000229,-231.0000000000034,-336.9999999999873,-358.9999999999982,-391.000000000008,-619.0000000000028,279.99999999999136,751.9999999999972,-115.99999999999966,-419.9999999999982,,31.99999999997101
2018.11.13,479.99999999999153,343.99999999998875,699.0000000000052,-114.99999999999844,-229.00000000000142,-309.99999999998806,-351.0000000000013,-370.9999999999991,-612.9999999999969,249.99999999999466,729.0000000000018,-100.99999999999909,-422.00000000000017,,-10.000000000002444
2018.11.13,492.9999999999879,306.00000000000625,722.9999999999848,-114.00000000000298,-219.99999999999798,-341.99999999999784,-331.0000000000035,-331.999999999999,-600.999999999996,106.99999999999044,680.9999999999983,-54.000000000002046,-470.00000000000375,,-154.00000000003547
2018.11.13,483.99999999999557,306.00000000000625,666.9999999999953,-143.9999999999997,-261.0000000000001,-340.9999999999913,-300.0000000000003,-335.0000000000075,-631.9999999999992,113.00000000000753,639.9999999999961,-28.000000000005798,-517.9999999999962,,-348.99999999999955
2018.11.13,458.9999999999872,275.000000000003,614.0000000000034,-144.99999999999514,-265.99999999999955,-364.9999999999931,-312.9999999999966,-336.00000000000296,-630.9999999999927,133.00000000000534,591.9999999999925,-32.00000000001069,-512.9999999999968,,-527.9999999999962
2018.11.13,492.0000000000035,180.0000000000024,668.9999999999862,-149.99999999999457,-269.9999999999925,-522.9999999999845,-341.99999999999784,-412.00000000000125,-686.9999999999932,-12.999999999996348,642.9999999999936,-100.99999999999909,-533.0000000000057,,-1046.999999999979
2018.11.13,566.9999999999842,202.9999999999976,763.9999999999869,-148.99999999999915,-248.99999999999923,-568.9999999999973,-383.99999999999545,-406.00000000000637,-695.9999999999966,-96.99999999999153,678.9999999999852,-109.99999999999943,-531.9999999999991,,-979.0000000000304
2018.11.13,486.999999999993,-25.999999999992696,683.9999999999957,-231.99999999999886,-227.99999999999488,-690.9999999999972,-333.0000000000055,-378.00000000000057,-635.9999999999922,-390.0000000000015,607.9999999999864,-142.00000000001012,-504.9999999999999,,-1782.0000000000182
2018.11.13,493.99999999999443,62.000000000006494,801.9999999999916,-255.00000000000523,-136.99999999999824,-659.999999999994,-300.99999999999574,-246.00000000000176,-578.0000000000007,-361.9999999999957,651.9999999999859,-60.000000000002274,-446.00000000000193,,-1035.0000000000168
2018.11.13,564.9999999999933,69.9999999999923,794.0000000000058,-273.000000000001,-164.99999999999292,-691.9999999999815,-322.00000000000006,-245.0000000000063,-613.9999999999924,-326.9999999999884,672.9999999999902,-90.00000000000341,-484.00000000000665,,-1109.999999999991
2018.11.13,568.9999999999973,192.99999999999872,827.0,-299.00000000000483,-161.00000000000003,-706.999999999991,-402.00000000000233,-303.0000000000088,-661.9999999999959,-208.00000000000819,689.9999999999907,-61.00000000000705,-461.0000000000003,,-985.0000000000316
2018.11.13,568.9999999999973,39.999999999995595,748.9999999999997,-285.9999999999974,-200.99999999999562,-753.9999999999881,-341.99999999999784,-280.00000000000244,-648.9999999999995,-368.9999999999971,601.9999999999915,-64.00000000000716,-516.0000000000053,,-1501.0000000000068
2018.11.13,472.9999999999901,-96.00000000000719,692.0000000000038,-209.9999999999991,-229.99999999999687,-740.9999999999917,-319.99999999999807,-287.0000000000039,-637.9999999999941,-455.0000000000054,573.0000000000013,-73.0000000000075,-526.0000000000042,,-1838.0000000000127
2018.11.13,444.9999999999843,-144.0000000000108,645.0000000000067,-222.99999999999542,-231.99999999999886,-735.9999999999811,-236.99999999999832,-212.00000000000108,-580.9999999999982,-588.9999999999951,459.99999999999375,-45.000000000001705,-553.999999999999,,-2002.999999999995
2018.11.13,449.9999999999948,-265.0000000000041,554.9999999999944,-199.00000000000472,-273.000000000001,-873.999999999997,-268.99999999999704,-292.9999999999988,-651.999999999997,-672.9999999999902,445.99999999999085,-21.000000000000796,-583.0000000000002,,-2651.000000000011
2018.11.13,409.99999999999926,-504.9999999999999,478.0000000000006,-138.00000000000477,-292.9999999999988,-1048.9999999999889,-256.99999999999613,-287.9999999999994,-641.0000000000027,-974.0000000000082,349.99999999998363,-9.000000000000341,-587.0000000000042,,-3503.00000000002
2018.11.13,397.0000000000029,-646.9999999999976,472.9999999999901,-161.00000000000003,-285.9999999999974,-1200.0000000000011,-265.99999999999955,-267.00000000000614,-619.9999999999983,-1069.0000000000089,422.9999999999956,-46.00000000000648,-533.0000000000057,,-3802.0000000000327
2018.11.13,412.9999999999967,-591.9999999999925,499.000000000005,-149.99999999999457,-268.99999999999704,-1175.9999999999993,-258.9999999999981,-286.00000000000847,-627.9999999999952,-1096.9999999999925,300.99999999999574,4.9999999999954525,-600.0000000000006,,-3838.9999999999854
2018.11.13,405.9999999999952,-550.9999999999903,453.99999999999886,-146.00000000000168,-271.9999999999945,-1139.0000000000011,-219.99999999999798,-286.00000000000847,-619.0000000000028,-1228.9999999999911,143.00000000000423,61.99999999999761,-645.0000000000067,,-4041.9999999999986
2018.11.13,375.9999999999986,-503.000000000009,394.9999999999898,-195.9999999999962,-273.9999999999965,-1047.9999999999823,-209.00000000000364,-236.99999999999832,-615.9999999999943,-1109.9999999999889,156.00000000000057,28.999999999996362,-639.0000000000007,,-3875.9999999999845
2018.11.13,400.9999999999847,-526.0000000000042,445.0000000000065,-234.99999999999633,-253.99999999999866,-1113.9999999999927,-195.00000000000074,-225.00000000000853,-585.0000000000022,-1248.0000000000045,8.999999999992347,86.99999999998909,-665.9999999999999,,-4106.0000000000355
2018.11.13,302.0000000000023,-924.9999999999981,350.9999999999902,-221.99999999999997,-307.0000000000017,-1413.999999999982,-112.000000000001,-200.00000000000017,-590.0000000000016,-1699.9999999999905,-56.99999999999594,107.99999999998988,-728.0000000000064,,-5493.9999999999945
2018.11.13,314.99999999999864,-1302.0000000000032,253.99999999999866,-126.99999999999933,-397.99999999999835,-1730.9999999999936,-190.99999999999673,-304.00000000000426,-673.9999999999968,-2004.0000000000057,28.000000000005798,-94.99999999999886,-724.0000000000024,,-6952.999999999996
2018.11.13,306.9999999999906,-1322.000000000001,251.00000000000122,-39.00000000000014,-403.99999999999324,-1740.9999999999925,-212.00000000000108,-328.0000000000061,-690.0000000000017,-1991.0000000000093,93.99999999999409,-91.99999999999875,-697.9999999999986,,-6865.000000000016
2018.11.13,279.99999999999136,-1232.9999999999952,307.99999999999716,-60.99999999999994,-383.99999999999545,-1661.9999999999857,-192.99999999999872,-303.0000000000088,-668.9999999999974,-1947.0000000000098,122.99999999998423,-41.00000000001103,-687.0000000000043,,-6469.000000000033
2018.11.13,376.9999999999829,-1038.0000000000057,378.999999999996,-122.99999999999534,-320.9999999999935,-1569.9999999999825,-178.00000000000037,-267.00000000000614,-635.9999999999922,-1758.9999999999995,39.999999999995595,4.9999999999954525,-690.0000000000017,,-5781.000000000007
2018.11.13,394.9999999999898,-758.9999999999985,373.99999999998545,-202.0000000000022,-280.00000000000244,-1295.0000000000018,-129.00000000000134,-229.00000000000142,-597.9999999999985,-1513.9999999999932,4.999999999988347,89.9999999999892,-697.0000000000032,,-4839.000000000049
2018.11.13,427.99999999998397,-604.0000000000045,489.99999999999045,-224.000000000002,-263.0000000000021,-1177.9999999999902,-156.99999999999602,-218.00000000000708,-607.0000000000019,-1456.9999999999973,52.99999999999194,83.99999999998897,-704.0000000000047,,-4357.000000000051
2018.11.13,354.9999999999942,-436.9999999999985,556.0000000000009,-255.00000000000523,-231.0000000000034,-1013.9999999999816,-75.00000000000284,-145.00000000000622,-549.9999999999949,-1306.000000000007,68.00000000000139,180.99999999999739,-729.9999999999973,,-3583.000000000003
2018.11.13,319.999999999987,-409.99999999999926,489.99999999999045,-222.99999999999542,-247.99999999999267,-900.9999999999962,-26.000000000003798,-118.00000000000699,-519.0000000000028,-1224.000000000003,52.99999999999194,220.99999999998943,-699.0000000000052,,-3284.0000000000464
2018.11.13,203.99999999998198,-548.9999999999995,340.9999999999913,-170.00000000000347,-315.9999999999941,-902.9999999999872,-41.000000000002146,-131.00000000000333,-541.9999999999981,-1282.9999999999898,-43.00000000001525,183.9999999999975,-755.0000000000057,,-4004.000000000028
2018.11.13,254.999999999983,-519.0000000000028,323.99999999999096,-129.00000000000134,-325.99999999999295,-895.0000000000014,-36.0000000000027,-165.00000000000404,-541.9999999999981,-1241.0000000000032,-38.0000000000047,212.99999999999386,-751.0000000000017,,-3850.0000000000455
2018.11.13,222.99999999999542,-540.9999999999915,292.9999999999877,-83.9999999999952,-346.0000000000019,-868.9999999999865,-73.00000000000084,-179.00000000000693,-542.9999999999935,-1120.0000000000098,-7.0000000000014495,143.99999999999125,-712.0000000000015,,-3814.000000000014
2018.11.13,180.0000000000024,-554.00000000001,265.99999999998846,-43.999999999999595,-383.0,-841.9999999999872,-22.999999999995246,-175.99999999999838,-553.999999999999,-1198.9999999999945,-36.999999999998145,143.99999999999125,-736.9999999999987,,-3958.9999999999986
2018.11.14,156.00000000000057,-832.9999999999949,279.99999999999136,-46.00000000000159,-380.999999999998,-1081.999999999983,-73.00000000000084,-206.00000000000617,-558.000000000003,-1499.9999999999902,5.999999999994898,137.00000000000045,-766.0,,-4865.999999999991
2018.11.14,151.9999999999966,-1195.999999999997,192.99999999999872,-53.00000000000304,-398.9999999999938,-1445.9999999999918,-21.00000000000435,-214.00000000000307,-576.9999999999942,-1941.9999999999993,-87.00000000001484,140.00000000000057,-775.0000000000034,,-6225.000000000009
2018.11.14,83.9999999999952,-1208.9999999999934,-15.999999999993797,-0.999999999995449,-485.0000000000021,-1478.999999999986,-21.999999999999797,-243.00000000000432,-624.0000000000023,-1964.9999999999945,-353.0000000000033,100.99999999999909,-824.0000000000025,,-7035.999999999984
2018.11.14,80.99999999999774,-1083.9999999999961,0.0,60.00000000000449,-468.00000000000176,-1223.9999999999807,14.000000000002899,-268.0000000000016,-564.9999999999933,-1723.000000000008,-276.00000000000955,101.99999999998965,-802.0000000000027,,-6152.999999999998
2018.11.14,78.00000000000028,-1109.0000000000043,-5.000000000010552,65.99999999999939,-466.9999999999952,-1225.9999999999939,-12.999999999996348,-284.0000000000065,-564.9999999999933,-1696.999999999993,-226.99999999999943,-25.000000000005684,-775.9999999999989,,-6249.999999999997
2018.11.14,88.99999999998354,-1008.9999999999932,51.000000000001044,21.999999999999797,-436.9999999999985,-1139.0000000000011,4.000000000004,-260.00000000000466,-539.0000000000006,-1608.9999999999939,-190.00000000000128,10.99999999999568,-756.0000000000011,,-5762.000000000009
2018.11.14,129.00000000000134,-929.000000000002,119.99999999998678,34.99999999999615,-430.9999999999925,-1158.9999999999989,-29.999999999996696,-243.00000000000432,-585.0000000000022,-1536.9999999999884,-137.00000000000932,-20.000000000010232,-763.9999999999981,,-5551.000000000018
2018.11.14,143.99999999998857,-940.0000000000075,106.00000000000608,26.999999999999247,-429.0000000000016,-1168.9999999999977,-21.00000000000435,-230.000000000008,-588.9999999999951,-1625.0000000000098,-194.0000000000053,6.000000000000227,-797.9999999999987,,-5712.000000000035
2018.11.14,119.00000000000244,-981.999999999994,99.99999999998899,-24.999999999997247,-475.0000000000032,-1180.9999999999877,24.999999999997247,-213.00000000000762,-614.9999999999989,-1707.9999999999984,-219.99999999999798,54.000000000002046,-877.0000000000056,,-5998.0
2018.11.14,137.9999999999937,-981.999999999994,158.99999999999804,-53.999999999998494,-453.99999999999886,-1175.9999999999993,9.999999999998899,-150.00000000000568,-607.0000000000019,-1696.999999999993,-158.99999999999804,90.99999999999397,-838.0000000000055,,-5719.00000000001
