date,USDCHF,GBPUSD,EURUSD,USDCAD,AUDUSD,GBPCHF,EURCHF,CHFJPY,EURGBP,GBPCAD,GBPAUD,EURCAD,NZDCAD,AUDNZD,empty,sum
2019.09.23,-141.00000000000225,-1.999999999990898,-59.99999999999339,-7.0000000000014495,-29.999999999996696,-116.99999999998934,-48.000000000003595,-40.00000000000625,-80.00000000000229,-99.00000000000463,-11.999999999989797,-95.999999999985,0.0,-103.00000000000864,,-834.9999999999742
2019.09.23,-122.99999999999534,26.999999999999247,-56.000000000011596,-9.999999999998899,-28.999999999990145,-48.000000000003595,14.000000000002899,18.999999999991246,-29.999999999996696,-72.0000000000054,91.00000000001884,-89.00000000000574,26.000000000003798,-69.00000000000794,,-348.99999999999926
2019.09.23,-141.00000000000225,34.000000000000696,-70.99999999999883,12.999999999996348,-47.9999999999925,-109.99999999998789,-22.999999999995246,7.000000000005002,-21.00000000000435,-214.00000000000307,90.00000000001229,-180.0000000000024,26.000000000003798,-80.99999999999774,,-718.9999999999661
2019.09.23,-44.99999999999504,49.99999999999449,-62.000000000006494,46.0000000000127,3.0000000000085514,-119.99999999998678,-21.00000000000435,45.000000000001705,-14.999999999998348,-230.00000000001907,95.00000000000064,-194.99999999998963,70.0000000000034,-21.00000000000435,,-399.9999999999825
2019.09.23,-70.99999999999883,29.999999999996696,-78.00000000000028,66.00000000001049,4.999999999999449,-109.99999999998789,-14.000000000002899,-4.0000000000048885,0.999999999995449,-233.00000000001654,52.000000000007596,-229.99999999999687,88.00000000001029,0.9999999999843467,,-497.00000000000387
2019.09.23,-56.0000000000005,34.000000000000696,-76.99999999999375,63.99999999999739,-9.999999999998899,-129.99999999998568,-49.00000000001015,24.999999999991473,5.999999999994898,-235.00000000000742,63.000000000013046,-202.9999999999976,89.00000000000574,-46.999999999997044,,-525.9999999999877
2019.09.23,-56.0000000000005,-1.0000000000065512,-70.99999999999883,49.00000000001015,-26.999999999999247,-102.00000000000209,-46.999999999997044,-12.000000000000455,21.00000000000435,-154.0000000000097,127.00000000001043,-177.99999999998929,75.00000000000284,-79.00000000000685,,-454.9999999999827
2019.09.23,-17.999999999995797,11.999999999989797,-76.99999999999375,62.000000000006494,-11.999999999989797,-293.99999999999426,-53.999999999998494,13.00000000000523,-92.00000000000318,-452.00000000000796,91.00000000001884,-236.99999999999832,108.00000000000809,-92.00000000000318,,-1041.9999999999563
2019.09.23,-42.999999999993044,99.00000000000463,-100.0000000000112,103.99999999999298,-3.999999999992898,-248.00000000000378,-63.99999999999739,21.99999999999136,-51.99999999999649,-403.00000000002,177.00000000000495,-270.99999999999903,151.00000000000114,-89.00000000000574,,-721.0000000000246
2019.09.23,-60.99999999999994,123.99999999999079,-110.00000000001009,109.00000000000354,17.000000000000348,-224.000000000002,-59.000000000009045,72.99999999999329,-46.999999999997044,-402.0000000000135,158.0000000000137,-324.9999999999975,178.00000000000037,-83.00000000001084,,-652.000000000038
2019.09.23,-71.99999999999429,136.00000000000279,-131.00000000001444,90.99999999999665,23.00000000000635,-228.99999999999034,-53.999999999998494,66.99999999999307,-43.999999999999595,-466.00000000001086,153.00000000000313,-329.99999999998585,161.00000000000003,-66.00000000001049,,-761.0000000000025
