date,GBPUSD,AUDUSD,NZDUSD,NZDCHF,EURNZD,AUDJPY,NZDJPY,AUDCAD,empty,sum
2018.09.17,-69.00000000000794,-26.999999999999247,-38.0000000000047,-45.000000000006146,-70.99999999999883,-28.000000000005798,-49.99999999999716,-19.00000000000235,,-347.0000000000221
2018.09.17,-85.00000000000173,-36.999999999998145,-41.000000000002146,-65.99999999999939,11.999999999989797,-52.99999999999727,-55.00000000000682,-78.00000000000028,,-403.000000000016
2018.09.17,-75.00000000000284,-17.000000000000348,-21.00000000000435,-43.00000000000415,36.999999999998145,-31.00000000000591,-45.000000000001705,-48.000000000003595,,-243.00000000002473
2018.09.17,-80.99999999999774,-11.00000000000545,7.9999999999968985,-19.00000000000235,100.99999999999554,31.999999999996476,46.999999999997044,-45.000000000006146,,31.999999999974285
2018.09.17,-80.99999999999774,2.999999999997449,39.00000000000014,19.999999999997797,200.99999999998454,25.99999999999625,64.99999999999773,-18.0000000000069,,254.99999999996928
2018.09.17,-49.00000000001015,46.999999999997044,75.9999999999983,60.99999999999994,312.9999999999855,66.99999999999307,99.00000000000375,17.000000000000348,,630.9999999999678
2018.09.17,-80.99999999999774,14.000000000002899,18.999999999991246,0.0,184.99999999999073,28.000000000005798,25.000000000005684,-41.000000000002146,,148.99999999999648
2018.09.17,-107.99999999999699,-24.999999999997247,-26.999999999999247,-43.00000000000415,99.99999999998899,-84.99999999999375,-76.99999999999818,-46.00000000000159,,-311.00000000000216
2018.09.17,-101.00000000001774,-31.999999999998696,-33.000000000005244,-43.999999999999595,90.99999999999665,-102.00000000000387,-93.99999999999409,-50.0000000000056,,-365.0000000000282
2018.09.17,-100.0000000000112,-40.00000000000669,-36.999999999998145,-36.999999999998145,124.99999999999733,-66.0000000000025,-55.00000000000682,-55.000000000005045,,-265.00000000003126
2018.09.17,-117.00000000001154,-29.999999999996696,-43.00000000000415,-43.999999999999595,75.00000000000284,-13.999999999995794,-31.999999999996476,-51.000000000001044,,-256.00000000000244
2018.09.17,-150.00000000000568,-48.99999999999905,-64.0000000000085,-67.00000000000594,48.000000000003595,-45.000000000001705,-67.00000000000728,-50.0000000000056,,-444.0000000000301
2018.09.17,-158.99999999999804,-39.00000000000014,-48.000000000003595,-53.999999999998494,117.99999999999588,-22.00000000000557,-46.00000000000648,-25.00000000000835,,-275.0000000000247
2018.09.17,-133.00000000000534,-50.0000000000056,-45.000000000006146,-58.99999999999794,134.99999999999625,-27.000000000001023,-25.000000000005684,-51.000000000001044,,-255.00000000002652
2018.09.17,-152.0000000000188,-58.99999999999794,-68.00000000000139,-91.00000000000774,78.00000000000028,-37.00000000000614,-49.000000000006594,-43.00000000000415,,-421.0000000000424
2018.09.17,-141.99999999999767,-65.00000000000395,-74.00000000000739,-96.00000000000719,55.99999999998939,-48.00000000000182,-58.000000000006935,-45.000000000006146,,-472.00000000004167
2018.09.17,-141.00000000001333,-34.99999999999615,-48.000000000003595,-82.00000000000429,103.99999999999298,-10.99999999999568,-37.9999999999967,-11.00000000000545,,-262.0000000000222
2018.09.17,-224.000000000002,-87.00000000000374,-111.00000000000554,-119.00000000000244,-17.000000000000348,-64.99999999999773,-91.99999999999875,-64.0000000000085,,-779.000000000019
2018.09.17,-216.00000000001617,-114.00000000000298,-123.00000000000644,-121.99999999999989,-31.000000000003247,-97.99999999999898,-105.00000000000398,-82.99999999999974,,-892.0000000000315
2018.09.17,-211.00000000000563,-67.00000000000594,-72.0000000000054,-69.00000000000794,-26.0000000000149,-58.000000000006935,-67.00000000000728,-56.0000000000005,,-626.0000000000546
2018.09.17,-163.00000000000205,-63.00000000000195,-67.00000000000594,-68.00000000000139,-66.00000000001049,-37.9999999999967,-64.99999999999773,-72.0000000000054,,-602.0000000000216
2018.09.17,-192.99999999999872,-167.00000000000603,-104.00000000000409,-16.0000000000049,62.000000000006494,-76.99999999999818,-28.000000000005798,-147.00000000000824,,-670.0000000000196
2018.09.17,-286.00000000000847,-197.00000000000273,-143.9999999999997,-63.00000000000195,129.99999999998568,-156.99999999999648,-106.99999999999932,-170.99999999999892,,-995.0000000000218
