date,EURCHF,NZDCHF,EURCAD,empty,sum
2017.05.15,-103.00000000000864,9.999999999998899,-29.00000000001235,,-122.0000000000221
2017.05.15,-56.99999999999594,-7.9999999999968985,-35.00000000000725,,-100.00000000000009
2017.05.15,-80.99999999999774,-20.999999999993246,-36.0000000000138,,-138.00000000000477
2017.05.15,-59.000000000009045,-29.999999999996696,-113.00000000000753,,-202.00000000001327
2017.05.15,-66.00000000001049,-24.999999999997247,-151.9999999999966,,-243.00000000000432
2017.05.15,-73.00000000001194,-35.999999999991594,-46.0000000000127,,-155.00000000001623
2017.05.15,-87.00000000001484,-61.999999999995396,31.000000000003247,,-118.00000000000699
2017.05.15,-94.00000000001629,-19.999999999997797,1.999999999990898,,-112.00000000002319
2017.05.15,-87.00000000001484,-30.999999999992145,-117.00000000001154,,-235.00000000001853
2017.05.15,-87.00000000001484,-36.999999999998145,-136.00000000000279,,-260.0000000000158
2017.05.16,-97.00000000001374,-57.99999999999139,-172.0000000000166,,-327.0000000000217
2017.05.16,-86.0000000000083,-22.999999999995246,-100.99999999999554,,-209.9999999999991
2017.05.16,-90.99999999999665,15.00000000000945,-111.00000000001664,,-187.00000000000384
2017.05.16,-92.00000000000318,36.0000000000027,-60.000000000015596,,-116.00000000001609
2017.05.16,-62.000000000006494,43.999999999999595,-59.000000000009045,,-77.00000000001594
2017.05.16,-56.000000000011596,47.00000000000814,-80.00000000001339,,-89.00000000001684
2017.05.16,-82.00000000000429,48.99999999999905,-107.00000000001265,,-140.0000000000179
2017.05.16,-85.00000000000173,113.00000000000753,-86.0000000000083,,-58.0000000000025
2017.05.16,-80.99999999999774,131.00000000000333,-104.99999999999955,,-54.99999999999396
2017.05.16,-107.00000000001265,146.00000000000168,-102.00000000000209,,-63.00000000001306
2017.05.16,-70.0000000000145,114.99999999999844,-94.00000000001629,,-49.000000000032344
2017.05.16,-72.0000000000054,4.000000000004,-43.999999999999595,,-112.000000000001
2017.05.16,-72.0000000000054,12.000000000000899,-17.000000000000348,,-77.00000000000486
2017.05.16,-92.00000000000318,-1.999999999990898,-66.00000000001049,,-160.00000000000458
2017.05.16,-101.00000000001774,-63.99999999999739,-67.00000000001705,,-232.00000000003217
2017.05.16,-97.00000000001374,-68.00000000000139,-67.00000000001705,,-232.00000000003217
2017.05.16,-104.00000000001519,-46.999999999997044,-66.00000000001049,,-217.0000000000227
2017.05.16,-151.9999999999966,6.0000000000060005,-97.9999999999981,,-243.9999999999887
2017.05.16,-221.00000000000452,31.999999999998696,-102.00000000000209,,-291.0000000000079
2017.05.16,-232.00000000000998,-1.999999999990898,95.999999999985,,-138.0000000000159
2017.05.16,-277.00000000001614,-165.9999999999995,242.99999999999324,,-200.0000000000224
2017.05.16,-226.00000000001506,-196.99999999999162,465.0000000000043,,41.99999999999761
2017.05.16,-287.000000000015,-244.99999999999523,522.9999999999845,,-9.000000000025693
2017.05.16,-293.0000000000099,-462.9999999999912,661.9999999999848,,-94.00000000001637
2017.05.16,-188.00000000001037,-476.9999999999941,821.9999999999894,,156.999999999985
2017.05.16,-204.00000000000418,-439.99999999999596,844.0000000000003,,200.00000000000023
2017.05.16,-219.00000000001364,-585.9999999999976,956.0000000000013,,150.99999999999
2017.05.16,-202.9999999999976,-588.9999999999951,1106.9999999999914,,314.99999999999864
2017.05.16,-215.00000000000963,-613.9999999999924,1035.9999999999925,,206.99999999999045
2017.05.16,-236.99999999999832,-535.999999999992,780.000000000003,,7.000000000012619
2017.05.16,-289.0000000000059,-475.99999999999864,748.9999999999997,,-16.00000000000489
2017.05.16,-280.0000000000136,-501.99999999999136,767.9999999999909,,-14.000000000014097
2017.05.16,-207.00000000000162,-588.9999999999951,834.0000000000014,,38.00000000000466
2017.05.16,-128.000000000017,-578.9999999999961,797.0000000000033,,89.99999999999011
2017.05.16,-160.00000000000458,-583.9999999999957,827.0,,82.99999999999977
2017.05.16,-107.99999999999699,-637.9999999999941,978.9999999999966,,233.00000000000546
2017.05.16,-136.00000000000279,-554.9999999999944,662.9999999999914,,-28.00000000000591
2017.05.16,-109.00000000000354,-573.9999999999967,605.9999999999955,,-77.00000000000477
2017.05.16,-99.00000000000463,-610.9999999999949,644.9999999999844,,-65.00000000001512
2017.05.16,-121.00000000001555,-619.9999999999983,699.9999999999895,,-41.00000000002433
2017.05.16,-92.00000000000318,-642.9999999999936,766.0,,31.000000000003183
2017.05.16,-90.00000000001229,-646.9999999999976,767.9999999999909,,30.999999999981014
2017.05.16,-68.00000000000139,-683.0000000000002,831.000000000004,,80.00000000000239
2017.05.16,-24.000000000001798,-696.999999999992,903.9999999999937,,182.9999999999999
2017.05.16,-4.000000000004,-722.0000000000005,863.9999999999981,,137.99999999999363
2017.05.16,18.999999999991246,-705.9999999999956,839.9999999999964,,152.99999999999204
2017.05.16,34.000000000000696,-713.9999999999924,849.9999999999952,,170.00000000000352
2017.05.16,35.999999999991594,-745.9999999999911,993.9999999999837,,283.9999999999842
2017.05.17,19.999999999997797,-749.9999999999951,987.0000000000045,,257.0000000000073
2017.05.17,38.99999999998904,-720.9999999999939,1014.0000000000038,,331.999999999999
2017.05.17,41.99999999998649,-722.0000000000005,1051.9999999999864,,371.9999999999724
2017.05.17,41.99999999998649,-728.9999999999908,1139.9999999999854,,452.9999999999811
2017.05.17,35.999999999991594,-712.9999999999969,1234.0000000000018,,556.9999999999965
2017.05.17,68.99999999998573,-761.0000000000006,1241.9999999999875,,549.9999999999727
2017.05.17,76.99999999999375,-739.0000000000008,1156.999999999986,,494.99999999997885
2017.05.17,131.99999999999878,-813.9999999999925,1154.999999999995,,473.00000000000125
2017.05.17,109.00000000000354,-801.9999999999916,1314.9999999999995,,622.0000000000115
2017.05.17,96.99999999999153,-811.9999999999905,1316.9999999999905,,601.9999999999916
2017.05.17,112.99999999998533,-835.9999999999923,1340.9999999999923,,617.9999999999853
2017.05.17,73.99999999999629,-866.0000000000001,1346.999999999987,,554.9999999999832
2017.05.17,80.99999999999774,-835.9999999999923,1370.0000000000045,,615.00000000001
2017.05.17,80.99999999999774,-793.9999999999947,1303.999999999994,,590.9999999999972
2017.05.17,58.99999999998684,-796.9999999999922,1350.9999999999911,,612.9999999999858
2017.05.17,53.999999999998494,-712.9999999999969,1302.9999999999875,,643.9999999999891
2017.05.17,51.000000000001044,-702.9999999999981,1236.9999999999993,,585.0000000000023
2017.05.17,79.99999999999119,-688.9999999999952,1192.9999999999995,,583.9999999999955
2017.05.17,76.99999999999375,-573.0000000000013,1202.9999999999984,,706.9999999999909
2017.05.17,73.99999999999629,-628.9999999999907,1242.999999999994,,687.9999999999997
2017.05.17,102.00000000000209,-766.0,1224.000000000003,,560.000000000005
2017.05.17,126.0000000000039,-763.9999999999981,1130.9999999999932,,492.999999999999
2017.05.17,63.99999999999739,-767.9999999999909,1139.0000000000011,,435.0000000000076
2017.05.17,75.99999999998718,-802.9999999999982,1133.9999999999907,,406.99999999997965
2017.05.17,103.99999999999298,-846.9999999999977,1239.9999999999966,,496.9999999999918
2017.05.17,127.99999999999478,-802.9999999999982,1228.9999999999911,,553.9999999999877
2017.05.17,83.9999999999952,-808.9999999999931,1322.9999999999852,,597.9999999999874
2017.05.17,5.999999999994898,-848.9999999999998,1492.9999999999889,,649.999999999984
2017.05.17,12.999999999996348,-796.9999999999922,1358.999999999999,,575.0000000000033
2017.05.17,8.999999999992347,-793.9999999999947,1364.999999999994,,579.9999999999918
2017.05.17,35.999999999991594,-862.9999999999916,1530.9999999999934,,703.9999999999934
2017.05.17,92.00000000000318,-962.9999999999916,1584.999999999992,,714.0000000000036
2017.05.17,122.99999999998423,-1034.999999999997,1524.9999999999986,,612.9999999999858
2017.05.17,251.99999999998556,-1035.9999999999925,1417.0000000000016,,632.9999999999947
2017.05.17,292.9999999999877,-1075.999999999999,1656.9999999999973,,873.9999999999859
2017.05.17,156.99999999998494,-885.999999999998,1434.9999999999864,,705.9999999999734
2017.05.17,61.99999999998429,-744.9999999999957,1741.999999999999,,1058.9999999999877
2017.05.17,49.99999999999449,-722.9999999999959,1591.9999999999934,,918.999999999992
2017.05.17,65.99999999998829,-636.9999999999986,1553.0000000000043,,981.999999999994
2017.05.17,15.999999999993797,-612.9999999999969,1749.0000000000005,,1151.9999999999973
2017.05.17,10.999999999983245,-584.9999999999911,1851.0000000000027,,1276.999999999995
2017.05.17,63.99999999999739,-647.9999999999931,2051.9999999999873,,1467.9999999999916
2017.05.17,60.99999999999994,-717.9999999999964,2160.999999999991,,1503.9999999999945
2017.05.17,110.99999999999443,-723.9999999999914,2159.0,,1546.0000000000032
2017.05.17,139.00000000000023,-670.9999999999993,2054.0000000000005,,1522.0000000000014
2017.05.17,96.99999999999153,-631.9999999999992,2058.000000000004,,1522.9999999999964
2017.05.17,78.00000000000028,-641.9999999999982,2071.999999999985,,1507.999999999987
2017.05.17,72.99999999998974,-657.9999999999919,2029.9999999999984,,1444.9999999999964
2017.05.18,71.99999999998319,-681.9999999999937,1964.9999999999945,,1354.999999999984
2017.05.18,45.99999999999049,-636.9999999999986,1898.999999999984,,1307.999999999976
2017.05.18,24.999999999986144,-626.9999999999998,1897.9999999999998,,1295.9999999999861
2017.05.18,38.99999999998904,-622.0000000000003,1869.9999999999939,,1286.9999999999827
2017.05.18,42.999999999993044,-625.9999999999932,1878.0000000000018,,1295.0000000000018
2017.05.18,48.99999999998794,-612.9999999999969,1905.9999999999854,,1341.9999999999764
2017.05.18,58.000000000002494,-617.0000000000009,1922.0000000000016,,1363.0000000000032
2017.05.18,68.00000000000139,-687.9999999999998,2061.999999999986,,1441.9999999999875
2017.05.18,68.99999999998573,-823.9999999999914,2167.9999999999923,,1412.9999999999866
2017.05.18,58.99999999998684,-773.9999999999969,2103.9999999999945,,1388.9999999999845
2017.05.18,51.000000000001044,-708.999999999993,1995.9999999999977,,1338.000000000006
2017.05.18,44.99999999998394,-730.9999999999927,2012.9999999999982,,1326.9999999999895
2017.05.18,34.99999999998504,-741.9999999999982,2025.9999999999945,,1318.9999999999814
2017.05.18,28.999999999990145,-732.9999999999948,2038.999999999991,,1334.9999999999864
2017.05.18,27.999999999983594,-680.9999999999983,2012.9999999999982,,1359.9999999999836
2017.05.18,31.000000000003247,-666.9999999999953,1917.9999999999975,,1282.0000000000055
2017.05.18,41.99999999998649,-645.999999999991,1960.9999999999905,,1356.999999999986
2017.05.18,34.000000000000696,-612.9999999999969,1960.9999999999905,,1381.999999999994
2017.05.18,24.999999999986144,-622.9999999999958,1827.9999999999852,,1229.9999999999754
2017.05.18,24.000000000001798,-627.9999999999952,1864.9999999999834,,1260.99999999999
2017.05.18,93.99999999999409,-715.9999999999944,1991.9999999999939,,1369.9999999999936
2017.05.18,208.99999999999253,-745.9999999999911,2010.0000000000007,,1473.000000000002
2017.05.18,181.9999999999933,-714.999999999999,2119.9999999999886,,1586.999999999983
2017.05.18,151.9999999999966,-739.9999999999962,2041.0000000000039,,1453.000000000004
2017.05.18,182.99999999999983,-658.9999999999985,1932.9999999999848,,1456.9999999999861
2017.05.18,289.9999999999903,-805.9999999999956,1888.0000000000007,,1371.9999999999955
2017.05.18,331.999999999999,-834.9999999999968,2117.9999999999977,,1615.0
2017.05.18,428.9999999999905,-880.9999999999984,2103.9999999999945,,1651.9999999999866
2017.05.18,398.9999999999938,-870.9999999999995,2122.999999999986,,1650.9999999999802
2017.05.18,397.0000000000029,-773.9999999999969,1817.000000000002,,1440.000000000008
2017.05.18,448.000000000004,-862.9999999999916,1915.0,,1500.0000000000123
2017.05.18,512.0000000000014,-862.9999999999916,1593.0,,1242.0000000000098
2017.05.18,448.9999999999883,-766.0,1498.9999999999836,,1181.9999999999718
2017.05.18,496.99999999999187,-884.9999999999914,1370.9999999999889,,982.9999999999893
2017.05.18,431.99999999998795,-919.9999999999986,1404.9999999999895,,916.9999999999789
2017.05.18,371.99999999999454,-912.9999999999972,1310.9999999999955,,769.9999999999928
2017.05.18,358.9999999999982,-954.9999999999948,1373.000000000002,,777.0000000000055
2017.05.18,470.9999999999992,-1030.999999999993,1319.999999999988,,759.9999999999942
2017.05.18,505.99999999998425,-1041.9999999999984,1646.9999999999984,,1110.9999999999843
2017.05.18,519.0000000000028,-989.9999999999909,1495.0000000000018,,1024.0000000000136
2017.05.18,495.000000000001,-985.999999999998,1525.999999999983,,1034.999999999986
2017.05.18,444.9999999999843,-985.999999999998,1346.999999999987,,805.9999999999734
2017.05.18,434.9999999999854,-936.999999999999,1188.9999999999957,,686.999999999982
2017.05.18,427.99999999998397,-1029.9999999999975,1316.9999999999905,,714.9999999999769
2017.05.18,454.9999999999832,-1030.999999999993,1236.9999999999993,,660.9999999999895
2017.05.18,459.99999999999375,-1017.0000000000013,1307.999999999998,,750.9999999999905
2017.05.18,489.99999999999045,-1013.9999999999927,1391.9999999999932,,867.9999999999909
2017.05.18,483.99999999999557,-998.9999999999943,1275.9999999999882,,760.9999999999894
2017.05.19,481.99999999998244,-995.9999999999969,1236.9999999999993,,722.9999999999848
2017.05.19,495.99999999998533,-966.9999999999957,1227.9999999999848,,756.9999999999744
2017.05.19,483.99999999999557,-992.9999999999994,1262.9999999999918,,753.999999999988
2017.05.19,504.9999999999999,-1017.0000000000013,1366.999999999985,,854.9999999999836
2017.05.19,468.9999999999861,-1039.0000000000011,1429.999999999998,,859.999999999983
2017.05.19,468.9999999999861,-1027.9999999999957,1400.0000000000011,,840.9999999999916
2017.05.19,461.99999999998465,-1069.9999999999932,1364.999999999994,,756.9999999999856
2017.05.19,456.9999999999963,-1047.9999999999934,1385.9999999999984,,795.0000000000014
2017.05.19,428.9999999999905,-1076.9999999999945,1387.000000000005,,739.0000000000009
2017.05.19,419.9999999999982,-1067.9999999999911,1292.9999999999886,,644.9999999999957
2017.05.19,448.9999999999883,-1081.999999999994,1235.9999999999927,,602.9999999999869
2017.05.19,469.99999999999267,-1085.9999999999982,1161.9999999999964,,545.9999999999909
2017.05.19,436.9999999999985,-1106.9999999999914,1191.9999999999932,,522.0000000000003
2017.05.19,412.9999999999967,-1105.0000000000005,1315.9999999999839,,623.9999999999801
2017.05.19,402.9999999999978,-1078.0000000000011,1306.9999999999916,,631.9999999999882
2017.05.19,380.00000000000256,-1073.9999999999973,1324.9999999999984,,631.0000000000036
2017.05.19,378.999999999996,-1067.9999999999911,1295.0000000000018,,606.0000000000067
2017.05.19,347.9999999999928,-1069.9999999999932,1275.0000000000039,,553.0000000000034
2017.05.19,309.0000000000037,-1017.0000000000013,1221.9999999999898,,513.9999999999923
2017.05.19,287.9999999999994,-1114.9999999999993,1394.9999999999907,,567.9999999999907
2017.05.19,253.99999999999866,-1145.9999999999914,1534.9999999999975,,643.0000000000048
2017.05.19,245.99999999999068,-1166.999999999996,1607.000000000003,,685.9999999999977
2017.05.19,259.9999999999936,-1114.9999999999993,1524.9999999999986,,669.999999999993
2017.05.19,231.0000000000034,-1215.9999999999948,1563.0000000000032,,578.0000000000118
2017.05.19,236.99999999999832,-1195.999999999997,1651.0000000000025,,692.0000000000038
2017.05.19,258.0000000000027,-1280.9999999999989,1703.9999999999943,,680.9999999999982
2017.05.19,114.99999999999844,-1217.0000000000014,1746.0000000000032,,644.0000000000002
2017.05.19,95.999999999985,-1173.9999999999973,1700.999999999997,,622.9999999999848
2017.05.19,58.000000000002494,-1234.9999999999973,1736.9999999999886,,559.9999999999939
2017.05.19,107.99999999999699,-1291.9999999999932,1811.9999999999914,,627.9999999999952
2017.05.19,59.99999999999339,-1301.999999999992,1825.9999999999943,,583.9999999999957
2017.05.19,15.999999999993797,-1266.0000000000005,1841.0000000000036,,590.999999999997
2017.05.19,35.999999999991594,-1202.9999999999984,2134.999999999998,,967.9999999999914
2017.05.19,147.99999999999258,-1228.9999999999911,2011.9999999999916,,930.999999999993
2017.05.19,103.99999999999298,-1212.9999999999975,1924.9999999999989,,815.9999999999943
2017.05.19,81.9999999999821,-1259.9999999999945,1880.9999999999993,,702.9999999999868
2017.05.19,126.0000000000039,-1244.0000000000007,1811.9999999999914,,693.9999999999945
2017.05.19,119.99999999998678,-1156.0000000000014,1722.9999999999857,,686.9999999999711
2017.05.19,126.99999999998823,-1156.9999999999968,1615.9999999999952,,585.9999999999866
2017.05.19,190.99999999998562,-1205.0000000000005,1656.9999999999973,,642.9999999999825
2017.05.19,253.99999999999866,-1219.9999999999989,1722.0000000000014,,756.0000000000011
2017.05.19,246.99999999999721,-1237.9999999999948,1751.999999999998,,761.0000000000005
2017.05.19,224.000000000002,-1108.9999999999934,1724.9999999999989,,840.0000000000075
2017.05.19,176.99999999998272,-1052.9999999999927,1671.0000000000002,,794.9999999999902
2017.05.19,208.99999999999253,-1127.0000000000002,1659.9999999999948,,741.999999999987
2017.05.19,237.99999999998266,-1100.000000000001,1607.9999999999873,,745.9999999999691
2017.05.19,232.99999999999432,-1079.999999999992,1651.0000000000025,,804.0000000000048
2017.05.19,238.99999999998923,-1239.9999999999966,1637.9999999999839,,636.9999999999765
