date,GBPUSD,EURUSD,USDJPY,USDCAD,AUDUSD,GBPCHF,CADCHF,AUDCHF,NZDCHF,EURGBP,GBPJPY,GBPCAD,GBPAUD,EURJPY,EURCAD,EURAUD,EURNZD,AUDJPY,AUDCAD,empty,sum
2015.08.17,-28.000000000005798,-56.99999999999594,-120.00000000000455,-30.0000000000189,-55.000000000005045,-197.00000000000273,-46.00000000000159,-66.99999999999484,-107.00000000000153,-90.0000000000012,-78.00000000000296,-101.00000000003995,-160.99999999998892,-57.999999999992724,-75.00000000000284,-65.99999999998829,-364.9999999999931,-22.999999999996135,-17.000000000000348,,-1741.0000000000375
2015.08.17,-11.00000000000545,-48.000000000003595,-103.00000000000864,-37.00000000002035,24.000000000001798,-75.00000000000284,-12.999999999996348,31.999999999998696,-168.00000000000148,-95.00000000000064,-90.00000000000341,-168.0000000000348,-125.99999999998168,-15.999999999991132,-82.00000000000429,-2.999999999997449,-218.99999999999142,30.000000000001137,56.0000000000005,,-1112.0000000000416
2015.08.17,-24.000000000001798,-21.00000000000435,-92.00000000001296,-89.00000000000574,-6.0000000000060005,-15.00000000000945,11.00000000000545,12.000000000000899,-186.99999999999272,-76.99999999999375,-72.99999999997908,-87.00000000003705,-44.99999999998394,1.0000000000047748,-49.00000000001015,-68.99999999998573,-49.99999999999449,9.000000000000341,45.000000000006146,,-805.9999999999997
2015.08.17,-5.999999999994898,49.99999999999449,-112.99999999999955,-83.00000000001084,-9.00000000000345,79.00000000000685,57.00000000000705,68.99999999999685,-217.0000000000005,-41.9999999999976,-21.99999999999136,-78.0000000000225,53.999999999998494,27.000000000015234,31.999999999987594,26.0000000000149,-167.9999999999904,27.000000000001023,39.00000000000014,,-277.9999999999884
2015.08.17,-35.00000000000725,89.99999999999008,-114.00000000000432,-79.00000000000685,-42.0000000000087,97.9999999999981,43.999999999999595,40.00000000000669,-253.99999999999866,-19.999999999997797,12.000000000000455,-59.00000000003125,82.00000000000429,75.00000000001705,63.99999999999739,18.0000000000069,-320.9999999999935,-13.999999999995794,8.000000000008,,-407.0000000000156
2015.08.17,-28.000000000005798,146.00000000000168,-148.00000000001035,-159.00000000002024,-53.999999999998494,93.99999999999409,4.999999999999449,29.000000000001247,-231.99999999999886,24.999999999997247,-1.999999999981128,12.999999999996348,201.99999999999108,162.00000000000614,62.99999999999084,73.00000000001194,-344.99999999999534,-10.99999999999568,30.000000000007798,,-137.00000000000801
2015.08.17,14.999999999987246,143.00000000000423,-233.0000000000041,-203.00000000001984,-80.00000000000229,123.00000000000644,46.00000000000159,38.0000000000047,-243.99999999999977,14.000000000002899,90.00000000000341,15.999999999971593,197.00000000000273,61.00000000000705,51.000000000001044,21.00000000000435,-265.99999999998846,18.000000000000682,16.0000000000049,,-177.00000000001165
2015.08.17,8.999999999992347,161.99999999999548,-209.00000000000318,-216.00000000001617,-84.0000000000063,133.99999999998968,25.00000000000835,14.000000000002899,-226.99999999999943,19.999999999997797,112.00000000002319,104.99999999997733,276.9999999999939,68.00000000001205,17.000000000000348,-20.999999999982144,-158.99999999999804,-4.0000000000048885,35.00000000000725,,57.99999999999051
2015.08.17,-49.99999999999449,126.99999999998823,-185.00000000000227,-182.99999999999983,-75.00000000000284,120.00000000000898,4.999999999999449,2.000000000002,-261.0000000000001,21.999999999999797,125.0,110.99999999997223,147.99999999999258,70.99999999999795,17.000000000000348,-8.999999999992347,-320.9999999999935,-7.000000000005002,19.999999999997797,,-323.0000000000311
2015.08.17,-32.999999999994145,140.99999999999113,-183.00000000000693,-129.00000000000134,-28.000000000005798,191.99999999999218,77.00000000000485,101.00000000000664,-285.00000000000193,14.000000000002899,79.00000000000773,63.99999999997519,117.00000000001154,86.00000000001273,63.99999999999739,87.99999999999919,-299.99999999998914,55.00000000000682,72.0000000000054,,192.00000000001444
2015.08.17,8.999999999992347,156.99999999998494,-208.00000000001262,-193.00000000002092,-43.00000000000415,163.00000000000205,56.0000000000005,84.0000000000063,-256.99999999999613,11.00000000000545,70.0000000000216,54.999999999960636,147.99999999999258,80.0000000000125,48.99999999998794,63.99999999999739,-248.99999999998812,45.000000000001705,77.00000000000485,,117.99999999994888
