date,GBPUSD,USDCAD,GBPCHF,CHFJPY,NZDCHF,EURGBP,GBPJPY,EURJPY,CADJPY,AUDCAD,empty,sum
2021.07.19,-137.9999999999937,-387.000000000004,-173.00000000000094,-59.99999999998806,-58.000000000002494,-251.00000000000122,-235.00000000001364,-8.000000000009777,-210.00000000000796,-48.99999999999905,,-1569.000000000021
2021.07.19,-83.9999999999952,-383.99999999998437,-144.99999999999514,-39.00000000000148,-113.00000000000753,-220.99999999999343,-166.00000000002524,25.000000000005684,-178.00000000001148,-135.99999999999167,,-1440.9999999999998
2021.07.19,-59.000000000009045,-390.9999999999858,-110.99999999999443,-15.999999999991132,-147.00000000000824,-212.00000000000108,-109.00000000000887,54.000000000002046,-206.00000000000307,-172.99999999998983,,-1369.9999999999893
2021.07.19,-93.99999999999409,-411.99999999999017,-141.99999999999767,-56.99999999998795,-131.00000000000333,-239.0000000000003,-218.00000000001774,3.9999999999906777,-242.00000000000443,-144.99999999999514,,-1676.0000000000002
2021.07.19,-87.99999999999919,-424.99999999998647,-137.9999999999937,-37.9999999999967,-155.00000000000514,-231.99999999999886,-190.00000000002615,15.999999999991132,-228.9999999999992,-167.9999999999904,,-1647.0000000000045
2021.07.19,-112.000000000001,-441.99999999998687,-119.00000000000244,-54.99999999999261,-172.00000000000549,-232.99999999999432,-182.00000000001637,7.000000000005002,-231.99999999999932,-170.99999999999892,,-1710.9999999999923
2021.07.19,-147.00000000000824,-455.99999999998977,-141.99999999999767,-72.99999999999329,-153.99999999999858,-241.00000000000233,-219.0000000000225,0.0,-242.00000000000443,-135.99999999999167,,-1810.0000000000084
2021.07.19,-150.99999999999002,-611.9999999999903,-95.00000000000064,-82.99999999999841,-239.0000000000003,-227.99999999999488,-150.00000000000568,40.99999999999682,-279.0000000000106,-232.99999999999432,,-2028.9999999999884
2021.07.19,-496.99999999999187,-973.0000000000016,-229.00000000001253,-313.99999999999295,-203.00000000000873,-351.0000000000013,-550.0000000000114,-221.00000000000364,-592.000000000013,-353.99999999999875,,-4284.000000000036
2021.07.19,-482.999999999989,-1049.9999999999955,-322.00000000000006,-329.9999999999983,-163.00000000000205,-319.99999999999807,-714.0000000000271,-346.00000000000364,-715.0000000000034,-400.9999999999958,,-4844.000000000013
2021.07.19,-475.0000000000032,-1054.9999999999836,-253.99999999999866,-347.999999999999,-163.00000000000205,-276.9999999999939,-681.0000000000116,-365.99999999998545,-759.0000000000003,-452.99999999999227,,-4830.999999999969
2021.07.19,-600.0000000000006,-1376.9999999999839,-320.9999999999935,-568.9999999999884,-135.00000000000733,-327.99999999999494,-1026.0000000000105,-644.0000000000055,-1046.0000000000064,-468.9999999999972,,-6514.999999999988
2021.07.19,-597.0000000000031,-1783.9999999999857,-249.99999999999466,-598.9999999999895,-87.99999999999919,-285.00000000000193,-979.0000000000134,-615.9999999999854,-1287.0000000000061,-734.9999999999968,,-7219.999999999976
2021.07.19,-449.9999999999948,-1692.0000000000045,-154.0000000000097,-510.9999999999957,-73.00000000000084,-241.99999999999778,-793.0000000000064,-496.0000000000093,-1220.0000000000132,-799.9999999999897,,-6431.000000000023
2021.07.19,-458.00000000000284,-2046.9999999999989,-235.00000000000742,-500.0,-63.00000000000195,-256.99999999999613,-843.0000000000177,-556.999999999988,-1481.0000000000086,-963.9999999999982,,-7405.00000000002
2021.07.19,-588.9999999999951,-1980.000000000004,-324.9999999999975,-498.9999999999952,32.999999999994145,-329.00000000000153,-933.0000000000211,-568.9999999999884,-1403.000000000006,-886.9999999999934,,-7481.000000000008
2021.07.19,-619.9999999999983,-1883.9999999999968,-388.9999999999949,-434.99999999998806,114.99999999999844,-354.9999999999942,-952.0000000000266,-497.99999999999045,-1319.0000000000027,-793.9999999999947,,-7130.999999999988
2021.07.19,-607.0000000000019,-1812.999999999998,-426.00000000001523,-593.9999999999941,151.9999999999966,-343.9999999999999,-1157.0000000000107,-712.9999999999939,-1407.0000000000107,-649.999999999995,,-7559.000000000024
2021.07.19,-739.0000000000008,-1841.9999999999882,-446.9999999999974,-670.9999999999923,212.00000000000108,-341.99999999999784,-1359.0000000000089,-832.9999999999984,-1427.0000000000068,-629.9999999999973,,-8077.999999999986
2021.07.19,-699.9999999999895,-1604.0000000000055,-646.9999999999976,-641.9999999999959,290.00000000000136,-425.99999999999307,-1485.0000000000136,-832.9999999999984,-1353.999999999999,-445.99999999999085,,-7846.999999999983
2021.07.19,-699.9999999999895,-1530.9999999999934,-889.0000000000065,-592.9999999999893,322.00000000000006,-612.0000000000015,-1662.0000000000061,-835.000000000008,-1463.0000000000082,-576.9999999999942,,-8539.999999999996
2021.07.19,-608.9999999999928,-1612.9999999999977,-919.0000000000032,-615.9999999999997,304.9999999999997,-624.9999999999977,-1800.0000000000114,-843.9999999999941,-1692.0000000000073,-661.0000000000005,,-9074.000000000004
2021.07.19,-876.9999999999944,-1790.0000000000027,-1167.0000000000068,-590.999999999994,453.99999999999886,-793.9999999999947,-2027.0000000000152,-765.9999999999911,-1734.0000000000089,-491.99999999999244,,-9784.000000000002
2021.07.19,-998.9999999999943,-1773.9999999999868,-1166.0000000000005,-524.9999999999915,431.99999999999903,-813.9999999999925,-2015.0000000000148,-685.0000000000023,-1585.000000000008,-516.9999999999897,,-9647.99999999998
2021.07.19,-948.9999999999999,-1787.9999999999895,-1082.0000000000052,-484.99999999999943,343.9999999999999,-766.9999999999955,-1861.0000000000184,-633.0000000000098,-1588.0000000000082,-505.99999999999534,,-9315.00000000002
2021.07.19,-842.9999999999937,-1683.9999999999966,-961.9999999999961,-357.9999999999899,393.9999999999944,-656.9999999999965,-1568.000000000012,-539.999999999992,-1409.000000000006,-476.9999999999941,,-8103.999999999982
2021.07.19,-824.0000000000025,-1631.999999999989,-1019.9999999999986,-414.0000000000015,412.00000000000125,-683.9999999999957,-1695.0000000000216,-628.9999999999907,-1472.0000000000084,-461.99999999999574,,-8420.000000000004
2021.07.19,-947.000000000009,-1754.9999999999955,-1130.0000000000089,-447.9999999999933,469.99999999999267,-724.9999999999978,-1876.0000000000048,-706.9999999999936,-1575.0000000000027,-432.9999999999945,,-9126.00000000001
2021.07.19,-974.9999999999925,-1705.000000000001,-1124.9999999999982,-450.9999999999934,449.9999999999948,-734.9999999999968,-1855.0000000000182,-687.0000000000118,-1522.0000000000055,-422.00000000000017,,-9027.000000000022
2021.07.19,-957.0000000000078,-1679.9999999999927,-1085.0000000000027,-450.9999999999934,456.9999999999963,-702.0000000000026,-1796.0000000000207,-704.0000000000077,-1478.999999999999,-361.9999999999957,,-8759.000000000025
2021.07.19,-957.9999999999922,-1614.0000000000043,-1103.0000000000095,-420.99999999999227,461.99999999999574,-720.9999999999939,-1791.0000000000252,-663.0000000000109,-1423.0000000000018,-364.9999999999931,,-8597.000000000027
2021.07.19,-1039.9999999999966,-1636.9999999999995,-1149.0,-408.00000000000125,490.999999999997,-744.9999999999957,-1833.0000000000268,-653.9999999999964,-1429.000000000002,-357.99999999999164,,-8762.000000000013
2021.07.19,-1072.9999999999907,-1618.9999999999927,-1197.0000000000036,-405.9999999999917,526.9999999999997,-775.9999999999989,-1913.000000000011,-665.9999999999968,-1416.000000000011,-311.99999999999005,,-8850.999999999987
2021.07.19,-1072.9999999999907,-1614.0000000000043,-1200.0000000000011,-385.9999999999957,512.0000000000014,-778.0000000000009,-1903.00000000002,-635.9999999999957,-1410.000000000011,-302.9999999999977,,-8791.000000000016
2021.07.19,-947.000000000009,-1475.9999999999884,-1082.0000000000052,-375.99999999999056,475.99999999999864,-714.999999999999,-1713.0000000000223,-591.0000000000082,-1287.0000000000061,-341.99999999999784,,-8053.000000000029
2021.07.19,-906.9999999999911,-1448.999999999989,-1066.0000000000114,-403.99999999999636,410.9999999999947,-698.9999999999941,-1711.0000000000127,-612.9999999999995,-1325.0000000000027,-417.99999999999613,,-8180.999999999999
2021.07.20,-920.9999999999941,-1448.999999999989,-1354.999999999995,-643.0000000000007,435.9999999999919,-687.9999999999998,-1810.0000000000023,-757.000000000005,-1623.0000000000045,-376.99999999999403,,-9186.999999999995
2021.07.20,-913.0000000000083,-1466.9999999999961,-1114.9999999999993,-599.9999999999943,402.9999999999978,-683.0000000000002,-1810.0000000000023,-655.0000000000011,-1387.0000000000005,-383.99999999999545,,-8611.0
2021.07.20,-916.99999999999,-1485.000000000003,-1088.0,-419.9999999999875,386.9999999999929,-692.9999999999992,-1720.0000000000273,-627.9999999999859,-1325.0000000000027,-428.9999999999905,,-8317.999999999993
2021.07.20,-941.9999999999984,-1516.9999999999907,-1048.0000000000045,-426.9999999999925,422.00000000000017,-690.9999999999972,-1737.0000000000232,-628.9999999999907,-1342.000000000013,-393.9999999999944,,-8305.000000000005
2021.07.20,-943.9999999999893,-1496.9999999999927,-1027.0000000000002,-405.00000000000114,451.0000000000014,-681.9999999999937,-1707.000000000022,-600.9999999999991,-1309.0000000000118,-365.99999999999966,,-8087.000000000008
2021.07.20,-946.0000000000024,-1482.99999999999,-1002.9999999999983,-382.99999999999557,439.99999999999596,-679.9999999999917,-1657.0000000000107,-586.0000000000127,-1269.0000000000055,-367.99999999999056,,-7935.000000000002
2021.07.20,-961.9999999999961,-1476.999999999995,-1032.0000000000107,-400.99999999999625,453.99999999999886,-700.999999999996,-1730.0000000000182,-598.9999999999895,-1292.0000000000016,-384.9999999999909,,-8124.999999999996
2021.07.20,-940.9999999999918,-1441.0000000000034,-1021.0000000000052,-390.99999999999113,468.9999999999972,-697.9999999999986,-1692.0000000000073,-580.0000000000125,-1253.0,-365.99999999999966,,-7914.000000000013
2021.07.20,-1011.9999999999907,-1461.0000000000011,-1046.999999999998,-411.9999999999919,489.99999999999045,-717.000000000001,-1745.0000000000045,-605.9999999999945,-1265.0000000000005,-345.99999999999073,,-8120.999999999984
2021.07.20,-920.9999999999941,-1421.99999999999,-1005.0000000000115,-390.00000000000057,426.9999999999996,-690.0000000000017,-1679.000000000002,-584.0000000000032,-1252.0000000000095,-349.99999999999477,,-7866.000000000007
2021.07.20,-838.9999999999898,-1375.9999999999995,-968.9999999999976,-350.9999999999991,380.999999999998,-647.9999999999931,-1587.0000000000175,-568.000000000012,-1224.0000000000036,-428.9999999999905,,-7610.000000000005
2021.07.20,-845.0000000000068,-1402.9999999999986,-927.9999999999955,-329.9999999999983,317.0000000000006,-636.9999999999986,-1507.000000000005,-513.0000000000052,-1189.0000000000073,-456.9999999999963,,-7492.000000000011
2021.07.20,-910.9999999999951,-1468.0000000000027,-995.0000000000125,-356.9999999999993,419.9999999999982,-644.9999999999956,-1624.0000000000236,-592.000000000013,-1257.000000000005,-304.9999999999997,,-7734.000000000047
2021.07.20,-931.9999999999995,-1533.999999999991,-1079.0000000000077,-447.9999999999933,490.999999999997,-668.9999999999974,-1803.0000000000257,-739.0000000000043,-1409.000000000006,-225.99999999999287,,-8348.00000000002
2021.07.20,-1009.9999999999998,-1641.0000000000036,-1133.0000000000061,-465.999999999994,570.9999999999993,-702.9999999999981,-1937.0000000000118,-778.9999999999964,-1486.000000000004,-231.99999999999886,,-8816.000000000013
2021.07.20,-970.0000000000042,-1583.0000000000011,-1076.9999999999945,-445.99999999999795,665.9999999999999,-674.9999999999923,-1820.0000000000216,-719.9999999999989,-1410.000000000011,-263.99999999999756,,-8299.00000000002
2021.07.20,-994.9999999999903,-1644.000000000001,-988.9999999999955,-494.99999999999034,629.9999999999973,-636.9999999999986,-1747.000000000014,-719.9999999999989,-1401.0000000000105,-297.9999999999983,,-8296.0
2021.07.20,-1034.0000000000016,-1726.9999999999895,-981.999999999994,-536.9999999999919,636.9999999999986,-656.000000000001,-1825.000000000017,-752.9999999999859,-1463.0000000000082,-300.99999999999574,,-8640.999999999989
2021.07.20,-1059.00000000001,-1736.9999999999886,-1025.9999999999936,-498.9999999999952,680.9999999999983,-668.9999999999974,-1820.0000000000216,-756.0000000000002,-1460.000000000008,-300.0000000000003,,-8645.000000000016
2021.07.20,-1322.000000000001,-1822.9999999999968,-1317.999999999997,-461.9999999999891,741.9999999999982,-810.9999999999951,-2060.0000000000023,-758.0000000000098,-1481.0000000000086,-281.99999999999335,,-9574.999999999995
2021.07.20,-1351.9999999999977,-1811.9999999999914,-1312.000000000002,-409.9999999999966,583.9999999999957,-810.9999999999951,-2072.0000000000027,-734.9999999999852,-1467.000000000013,-387.99999999999943,,-9774.999999999989
2021.07.20,-1249.9999999999955,-1824.9999999999877,-1286.9999999999936,-320.99999999999795,612.0000000000015,-809.9999999999997,-1853.0000000000086,-644.0000000000055,-1406.000000000006,-370.9999999999991,,-9154.999999999993
2021.07.20,-1282.9999999999898,-1777.9999999999907,-1322.000000000001,-316.99999999999307,685.9999999999977,-834.9999999999968,-1900.0000000000057,-570.999999999998,-1388.0000000000052,-264.999999999993,,-8972.999999999975
2021.07.20,-1078.0000000000011,-1598.9999999999948,-1164.0000000000095,-251.99999999999534,678.9999999999962,-737.9999999999942,-1682.0000000000164,-538.0000000000109,-1278.000000000006,-242.99999999999324,,-7893.000000000026
2021.07.20,-1059.9999999999943,-1553.0000000000043,-1205.0000000000116,-263.9999999999958,654.9999999999944,-771.9999999999949,-1723.0000000000132,-548.0000000000018,-1269.0000000000055,-280.9999999999979,,-8020.0000000000255
2021.07.20,-1160.9999999999898,-1532.9999999999843,-1323.0000000000075,-390.99999999999113,695.0000000000011,-861.0000000000007,-2044.0000000000111,-668.0000000000064,-1394.0000000000055,-234.99999999999633,,-8914.999999999993
2021.07.20,-1221.9999999999898,-1627.999999999985,-1361.9999999999966,-528.9999999999964,708.999999999993,-885.0000000000025,-2186.0000000000073,-818.9999999999884,-1481.9999999999993,-232.99999999999432,,-9636.999999999967
2021.07.20,-1448.0000000000048,-1594.999999999991,-1353.000000000004,-628.9999999999907,663.999999999998,-917.9999999999966,-2362.9999999999995,-853.0000000000086,-1461.0000000000127,-230.99999999999233,,-10187.000000000004
2021.07.20,-1556.0000000000018,-1645.9999999999918,-1419.0000000000148,-634.0000000000003,601.9999999999915,-975.9999999999991,-2412.0000000000064,-858.0000000000041,-1467.000000000013,-204.99999999999963,,-10571.000000000038
2021.07.20,-1436.9999999999993,-1566.0000000000007,-1288.0000000000002,-591.9999999999987,541.9999999999981,-937.9999999999944,-2143.000000000001,-691.0000000000025,-1272.0000000000055,-234.99999999999633,,-9620.0
2021.07.20,-1695.000000000002,-1641.0000000000036,-1354.0000000000107,-655.9999999999917,536.9999999999986,-973.999999999997,-2408.0000000000155,-808.9999999999975,-1362.9999999999995,-235.99999999999176,,-10599.000000000011
2021.07.20,-1751.999999999998,-1759.9999999999839,-1398.9999999999948,-839.9999999999892,550.9999999999903,-1014.9999999999992,-2582.000000000022,-925.9999999999877,-1474.0000000000036,-246.99999999999721,,-11443.999999999984
2021.07.20,-1899.9999999999907,-1844.9999999999854,-1534.9999999999975,-881.9999999999908,609.9999999999994,-1096.9999999999925,-2895.00000000001,-1045.9999999999923,-1597.999999999999,-244.99999999999523,,-12432.999999999955
2021.07.20,-1903.0000000000102,-1767.9999999999918,-1446.0000000000139,-951.9999999999982,466.9999999999952,-1020.9999999999941,-2886.000000000024,-1139.9999999999864,-1557.0000000000023,-243.99999999999977,,-12450.000000000024
2021.07.20,-1622.9999999999966,-1563.9999999999877,-1185.0000000000139,-759.9999999999909,429.99999999999704,-934.9999999999969,-2290.0000000000205,-806.0000000000116,-1281.000000000006,-252.99999999999213,,-10267.000000000018
2021.07.20,-1593.0,-1482.99999999999,-1181.999999999994,-571.9999999999885,434.9999999999965,-941.9999999999984,-2065.0000000000264,-557.9999999999927,-1065.0000000000118,-139.00000000000023,,-9164.000000000004
2021.07.20,-1666.9999999999964,-1496.9999999999927,-1114.000000000015,-540.9999999999968,449.9999999999948,-898.9999999999942,-1952.0000000000266,-532.999999999987,-981.0000000000088,-105.99999999999498,,-8840.000000000016
2021.07.20,-1655.0000000000064,-1529.9999999999868,-1117.0000000000125,-466.99999999999875,419.9999999999982,-927.9999999999955,-1898.0000000000246,-441.0000000000025,-992.0000000000044,-73.99999999999629,,-8682.00000000003
2021.07.20,-1499.000000000006,-1292.9999999999886,-1114.9999999999993,-429.9999999999926,422.9999999999956,-909.9999999999997,-1804.000000000002,-365.99999999998545,-870.0000000000045,-51.99999999999649,,-7915.999999999979
2021.07.20,-1452.9999999999932,-1265.9999999999893,-1000.0000000000009,-430.9999999999974,379.9999999999915,-863.0000000000026,-1718.0000000000177,-365.99999999998545,-847.999999999999,-10.999999999994348,,-7575.999999999988
2021.07.20,-1415.0000000000107,-1200.9999999999854,-985.999999999998,-444.9999999999932,371.99999999999454,-861.0000000000007,-1715.0000000000034,-362.99999999999955,-805.0000000000068,36.0000000000027,,-7383.000000000001
2021.07.20,-1490.999999999998,-1229.9999999999977,-1086.000000000009,-444.9999999999932,412.00000000000125,-918.999999999992,-1804.000000000002,-356.9999999999993,-835.000000000008,33.000000000005244,,-7721.999999999993
2021.07.20,-1459.0000000000102,-1157.9999999999923,-1088.0,-416.9999999999874,407.99999999999727,-917.9999999999966,-1789.0000000000157,-342.00000000001296,-793.0000000000064,49.00000000001015,,-7507.000000000014
2021.07.20,-1402.9999999999986,-1018.9999999999922,-1090.9999999999975,-381.9999999999908,371.99999999999454,-913.9999999999926,-1755.0000000000239,-330.99999999998886,-714.0000000000128,92.00000000000318,,-7145.0
2021.07.20,-1366.0000000000005,-933.9999999999905,-1049.0000000000111,-378.9999999999907,370.9999999999991,-871.999999999995,-1720.0000000000273,-329.00000000000773,-658.0000000000013,157.00000000000713,,-6779.000000000017
2021.07.20,-1367.000000000007,-808.9999999999931,-1034.0000000000016,-382.99999999999557,392.9999999999989,-868.000000000002,-1683.0000000000211,-325.9999999999934,-542.0000000000016,218.00000000000708,,-6401.000000000009
2021.07.20,-1341.9999999999986,-792.9999999999993,-1014.0000000000038,-384.00000000000034,390.0000000000015,-849.9999999999952,-1669.0000000000111,-336.00000000001273,-538.0000000000109,247.00000000000833,,-6289.000000000023
2021.07.20,-1374.0000000000086,-801.9999999999916,-1046.0000000000136,-397.99999999999613,393.9999999999944,-870.9999999999995,-1699.0000000000123,-329.00000000000773,-576.0000000000076,253.0000000000032,,-6448.000000000038
2021.07.21,-1425.0000000000095,-784.9999999999912,-1137.0000000000102,-544.9999999999875,412.00000000000125,-879.9999999999919,-1814.0000000000214,-443.9999999999884,-609.0000000000089,268.0000000000016,,-6959.000000000006
2021.07.21,-1425.0000000000095,-784.9999999999912,-1147.9999999999934,-492.999999999995,400.00000000000034,-902.9999999999983,-1783.0000000000155,-370.00000000000455,-568.000000000012,282.99999999999994,,-6792.000000000019
2021.07.21,-1380.0000000000034,-780.9999999999873,-1102.000000000003,-426.9999999999925,392.9999999999989,-866.9999999999956,-1693.000000000012,-335.00000000000796,-549.0000000000066,242.00000000000887,,-6499.0
2021.07.21,-1356.0000000000016,-788.9999999999952,-1045.000000000007,-343.9999999999941,401.99999999999125,-861.9999999999961,-1653.00000000002,-289.99999999999204,-528.0000000000058,243.00000000000432,,-6222.0000000000155
2021.07.21,-1351.9999999999977,-791.9999999999927,-1042.9999999999939,-327.99999999998875,423.9999999999911,-849.9999999999952,-1627.0000000000095,-287.00000000000614,-524.0000000000009,240.00000000000688,,-6138.999999999987
2021.07.21,-1340.000000000008,-768.9999999999975,-1002.000000000014,-307.9999999999927,373.00000000000114,-831.9999999999994,-1561.000000000007,-263.00000000000523,-475.0000000000085,199.00000000000472,,-5978.000000000026
2021.07.21,-1329.0000000000025,-822.9999999999959,-983.0000000000006,-343.9999999999941,328.9999999999904,-819.9999999999985,-1596.0000000000036,-308.9999999999975,-534.000000000006,161.00000000000003,,-6248.000000000008
2021.07.21,-1299.0000000000057,-814.0000000000036,-968.9999999999976,-307.9999999999927,278.9999999999959,-817.000000000001,-1530.0000000000011,-254.99999999999545,-490.0000000000091,175.00000000000293,,-6028.000000000007
2021.07.21,-1368.999999999998,-895.0000000000014,-988.0000000000111,-303.99999999998784,274.9999999999919,-824.0000000000025,-1539.0000000000157,-256.0000000000002,-524.0000000000009,181.00000000000892,,-6243.0000000000155
2021.07.21,-1428.000000000007,-933.9999999999905,-1061.000000000001,-339.9999999999892,329.999999999997,-853.9999999999992,-1670.000000000016,-328.00000000000296,-591.0000000000082,256.0000000000007,,-6620.0000000000155
2021.07.21,-1550.0000000000068,-1093.999999999995,-1124.9999999999982,-426.9999999999925,395.99999999999636,-908.9999999999932,-1868.9999999999998,-413.0000000000109,-740.0000000000091,297.00000000000284,,-7434.000000000006
2021.07.21,-1556.0000000000018,-1103.9999999999939,-1146.0000000000025,-423.9999999999924,412.00000000000125,-907.0000000000023,-1861.0000000000184,-415.9999999999968,-724.0000000000038,357.00000000000733,,-7369.000000000004
2021.07.21,-1530.9999999999934,-1103.9999999999939,-1126.0000000000048,-363.9999999999901,459.99999999999375,-892.9999999999993,-1788.000000000011,-354.0000000000134,-713.0000000000081,331.0000000000035,,-7082.000000000016
2021.07.21,-1445.0000000000073,-1025.9999999999936,-1120.0000000000098,-334.99999999999375,446.9999999999974,-863.9999999999981,-1729.0000000000134,-354.99999999998977,-688.0000000000024,307.0000000000017,,-6808.00000000001
2021.07.21,-1469.000000000009,-1038.0000000000057,-1129.0000000000023,-324.99999999998863,439.0000000000005,-864.9999999999935,-1733.000000000004,-348.0000000000132,-673.0000000000018,320.00000000000915,,-6821.000000000007
2021.07.21,-1492.0000000000045,-1048.9999999999889,-1131.9999999999998,-336.9999999999891,444.9999999999954,-876.9999999999944,-1769.0000000000055,-378.9999999999907,-698.0000000000075,348.00000000000387,,-6939.999999999982
2021.07.21,-1489.9999999999914,-1059.9999999999943,-1164.9999999999939,-337.99999999999386,461.0000000000003,-886.9999999999934,-1775.0000000000057,-375.0,-701.0000000000076,340.00000000000693,,-6989.999999999971
2021.07.21,-1587.9999999999893,-1146.9999999999868,-1214.0000000000039,-340.999999999994,448.9999999999994,-910.9999999999951,-1870.0000000000045,-413.0000000000109,-743.9999999999998,339.0000000000004,,-7439.9999999999845
2021.07.21,-1709.000000000005,-1278.0000000000014,-1253.0000000000152,-510.9999999999957,508.9999999999928,-946.0000000000024,-2066.0000000000027,-574.9999999999886,-896.0000000000008,367.0000000000062,,-8358.000000000013
2021.07.21,-1666.9999999999964,-1271.9999999999843,-1235.0000000000084,-492.999999999995,479.99999999999153,-917.9999999999966,-2044.0000000000111,-573.0000000000075,-885.0000000000051,336.00000000000296,,-8271.000000000007
2021.07.21,-1699.0000000000061,-1261.000000000001,-1177.000000000006,-501.99999999999534,439.99999999999596,-893.9999999999948,-1969.0000000000225,-540.9999999999968,-814.0000000000072,379.0000000000071,,-8038.0000000000255
2021.07.21,-1703.00000000001,-1171.9999999999952,-1119.0000000000034,-403.99999999999636,398.9999999999938,-876.9999999999944,-1815.0000000000261,-424.0000000000066,-669.0000000000111,421.0000000000047,,-7363.0000000000455
2021.07.21,-1642.9999999999945,-1065.999999999989,-1136.0000000000036,-299.99999999999716,386.9999999999929,-868.000000000002,-1699.0000000000123,-341.0000000000082,-547.0000000000113,452.00000000000796,,-6761.000000000016
2021.07.21,-1445.0000000000073,-905.9999999999845,-1049.0000000000111,-149.99999999999147,337.99999999999386,-835.9999999999923,-1355.0000000000182,-149.0000000000009,-373.00000000000466,443.0000000000045,,-5482.000000000012
2021.07.21,-1469.9999999999936,-800.0000000000007,-1086.000000000009,-226.99999999998965,313.99999999999204,-887.9999999999999,-1567.0000000000073,-197.00000000000273,-416.000000000011,446.00000000000193,,-5891.00000000002
2021.07.21,-1374.0000000000086,-865.999999999989,-980.0000000000031,-233.99999999999466,303.9999999999932,-825.9999999999934,-1402.0000000000152,-173.00000000000182,-402.000000000001,450.00000000000597,,-5503.000000000007
2021.07.21,-1394.9999999999907,-849.9999999999952,-995.9999999999969,-227.99999999999443,271.9999999999945,-834.9999999999968,-1381.0000000000002,-157.99999999998704,-403.0000000000058,392.00000000000347,,-5581.999999999969
2021.07.21,-1601.9999999999923,-858.0000000000032,-1146.0000000000025,-153.99999999999636,271.9999999999945,-927.9999999999955,-1532.0000000000107,-125.0,-373.00000000000466,402.00000000000233,,-6044.000000000008
2021.07.21,-1661.0000000000014,-936.0000000000035,-1259.00000000001,-165.99999999999682,281.99999999999335,-985.0000000000025,-1657.0000000000107,-112.99999999999955,-435.0000000000023,369.0000000000082,,-6561.000000000025
2021.07.21,-1543.9999999999898,-1021.0000000000052,-1124.9999999999982,-199.99999999998863,317.0000000000006,-905.9999999999957,-1562.0000000000118,-198.0000000000075,-530.0000000000011,332.00000000001006,,-6436.999999999987
2021.07.21,-1432.9999999999955,-977.99999999999,-1021.0000000000052,-169.9999999999875,319.99999999999807,-813.9999999999925,-1421.0000000000207,-162.00000000000614,-486.0000000000042,330.0000000000081,,-5834.999999999996
2021.07.21,-1361.9999999999966,-770.9999999999884,-1001.0000000000074,-101.99999999998965,302.9999999999977,-776.9999999999943,-1229.0000000000134,-134.9999999999909,-261.0000000000099,455.0000000000054,,-4879.999999999987
2021.07.21,-1272.0000000000064,-648.9999999999885,-895.0000000000014,-74.99999999998863,236.99999999999832,-714.999999999999,-1120.0000000000045,-86.00000000001273,-179.00000000000205,513.0000000000078,,-4240.999999999997
