,name,direction
0,GBPUSD,B
1,USDCAD,S
2,GBPCHF,B
3,CHFJPY,B
4,NZDCHF,S
5,EURGBP,S
6,GBPJPY,B
7,EURJPY,B
8,CADJPY,B
9,AUDCAD,S
