date,EURCHF,CHFJPY,NZDCHF,EURGBP,empty,sum
2021.08.30,0.0,-164.99999999999204,-175.00000000000293,-60.99999999999994,,-400.99999999999494
2021.08.30,-68.00000000000139,-185.99999999999284,51.99999999999649,89.00000000000574,,-112.99999999999199
2021.08.30,-4.999999999988347,-170.0000000000017,115.99999999999389,77.00000000000485,,18.000000000008683
2021.08.30,15.999999999993797,-176.00000000000193,114.99999999999844,79.00000000000685,,33.99999999999716
2021.08.30,32.0000000000098,-165.99999999999682,149.99999999999457,81.00000000000884,,97.0000000000164
2021.08.30,39.999999999995595,-193.9999999999884,193.99999999999417,79.00000000000685,,119.00000000000821
2021.08.30,38.0000000000047,-174.99999999999716,144.99999999999514,100.00000000000009,,108.00000000000276
2021.08.30,21.00000000000435,-135.99999999999568,108.99999999999244,102.00000000000209,,96.0000000000032
2021.08.30,5.000000000010552,-165.99999999999682,83.9999999999952,126.99999999999933,,50.00000000000826
2021.08.30,15.00000000000945,-173.99999999999238,76.99999999999375,114.99999999999844,,33.00000000000924
2021.08.30,5.000000000010552,-227.99999999999443,65.99999999999939,129.00000000000134,,-27.999999999983146
2021.08.30,17.000000000000348,-221.9999999999942,7.9999999999968985,104.00000000000409,,-92.99999999999287
2021.08.30,19.999999999997797,-204.9999999999983,-7.9999999999968985,86.0000000000083,,-106.99999999998911
2021.08.30,29.999999999996696,-173.00000000000182,51.000000000001044,84.0000000000063,,-7.999999999997769
2021.08.30,45.99999999999049,-138.9999999999958,51.99999999999649,101.00000000000664,,59.999999999997826
2021.08.30,51.000000000001044,-115.99999999999966,60.99999999999994,94.00000000000519,,90.00000000000652
2021.08.30,41.000000000002146,-116.99999999999022,31.999999999998696,91.00000000000774,,47.00000000001836
2021.08.30,46.999999999997044,-96.9999999999942,41.9999999999976,92.00000000000318,,84.00000000000362
2021.08.30,56.000000000011596,-77.99999999998875,48.99999999999905,52.000000000007596,,79.0000000000295
2021.08.30,100.99999999999554,-24.00000000000091,51.99999999999649,53.00000000000304,,181.99999999999417
2021.08.30,85.00000000000173,-66.99999999999307,68.00000000000139,70.0000000000034,,156.00000000001347
2021.08.30,161.00000000001114,-12.000000000000455,127.99999999999478,99.00000000000463,,376.0000000000101
2021.08.30,336.00000000000296,174.0000000000066,236.99999999999832,82.99999999999974,,830.0000000000076
2021.08.30,378.999999999996,201.99999999999818,310.9999999999946,92.99999999999864,,984.9999999999875
2021.08.30,422.9999999999956,296.0000000000065,312.00000000000114,101.00000000000664,,1132.0000000000098
2021.08.30,428.00000000000614,281.0000000000059,258.0000000000027,111.00000000000554,,1078.0000000000202
2021.08.30,436.9999999999985,292.0000000000016,285.9999999999974,158.0000000000026,,1173.0
2021.08.30,412.9999999999967,279.0000000000106,317.0000000000006,131.99999999999878,,1141.0000000000068
2021.08.30,418.9999999999916,261.0000000000099,343.9999999999999,126.99999999999933,,1151.0000000000007
2021.08.30,394.00000000000546,216.99999999999875,320.9999999999935,116.00000000000499,,1048.0000000000027
2021.08.30,470.9999999999992,260.0000000000051,395.0000000000009,107.00000000000153,,1233.0000000000068
2021.08.30,482.00000000000466,297.00000000001125,393.9999999999944,76.0000000000094,,1249.0000000000196
2021.08.30,466.9999999999952,275.0000000000057,400.9999999999958,119.00000000000244,,1261.9999999999993
2021.08.30,512.0000000000014,329.9999999999983,361.9999999999957,126.0000000000039,,1329.9999999999993
2021.08.30,523.9999999999911,378.0000000000001,395.0000000000009,113.00000000000753,,1409.9999999999998
2021.08.30,551.9999999999969,382.000000000005,452.99999999999227,79.00000000000685,,1466.000000000001
2021.08.30,567.9999999999907,356.00000000000875,449.9999999999948,131.00000000000333,,1504.9999999999977
2021.08.30,611.000000000006,411.00000000000136,469.99999999999267,109.00000000000354,,1601.0000000000036
2021.08.30,666.000000000011,501.0000000000048,492.999999999999,106.00000000000608,,1766.0000000000211
2021.08.30,632.9999999999947,453.00000000000296,446.9999999999974,104.00000000000409,,1636.999999999999
2021.08.30,649.999999999995,454.00000000000773,454.9999999999943,121.99999999999989,,1680.9999999999968
2021.08.30,652.9999999999925,474.00000000000375,478.9999999999961,113.00000000000753,,1719.0
2021.08.30,659.0000000000095,468.0000000000035,483.99999999999557,109.00000000000354,,1720.0000000000123
2021.08.30,676.0000000000099,457.00000000000784,495.000000000001,106.00000000000608,,1734.0000000000248
2021.08.30,693.0000000000102,472.999999999999,473.0000000000012,109.00000000000354,,1748.0000000000139
2021.08.30,705.0000000000001,499.00000000000944,481.9999999999935,107.00000000000153,,1793.0000000000048
2021.08.30,679.0000000000074,472.0000000000084,470.9999999999992,113.00000000000753,,1735.0000000000225
2021.08.30,672.0000000000059,516.0000000000053,458.00000000000284,97.00000000000264,,1743.0000000000168
2021.08.31,550.000000000006,256.0000000000002,347.9999999999928,-48.99999999999905,,1105.0
2021.08.31,601.000000000007,502.00000000000955,402.00000000000233,64.0000000000085,,1569.0000000000273
2021.08.31,649.0000000000107,465.0000000000034,403.99999999999324,91.00000000000774,,1609.000000000015
2021.08.31,703.0000000000092,456.00000000000307,468.9999999999972,121.00000000000443,,1749.000000000014
2021.08.31,713.9999999999924,475.9999999999991,476.9999999999941,106.00000000000608,,1772.9999999999916
2021.08.31,717.9999999999964,480.000000000004,480.99999999999807,109.00000000000354,,1788.0000000000023
2021.08.31,716.0000000000056,475.9999999999991,480.99999999999807,109.00000000000354,,1782.0000000000064
2021.08.31,686.9999999999932,477.00000000000387,636.0000000000032,112.000000000001,,1912.0000000000011
2021.08.31,697.9999999999986,513.0000000000052,634.9999999999967,123.00000000000644,,1969.0000000000068
2021.08.31,692.0000000000038,480.000000000004,683.9999999999957,104.00000000000409,,1960.0000000000075
2021.08.31,710.0000000000106,490.0000000000091,632.9999999999947,114.99999999999844,,1948.0000000000125
2021.08.31,696.999999999992,469.99999999999886,661.9999999999959,143.9999999999997,,1972.9999999999866
2021.08.31,695.0000000000011,397.00000000000557,651.999999999997,138.00000000000477,,1882.0000000000086
2021.08.31,695.0000000000011,347.0000000000084,665.9999999999999,140.0000000000068,,1848.0000000000164
2021.08.31,712.0000000000015,298.0000000000018,678.0000000000008,156.00000000000057,,1844.0000000000045
2021.08.31,705.0000000000001,320.0000000000074,687.9999999999998,130.0000000000079,,1843.0000000000152
2021.08.31,699.0000000000052,311.00000000000705,707.000000000002,97.00000000000264,,1814.000000000017
2021.08.31,676.0000000000099,302.0000000000067,766.0,98.0000000000092,,1842.0000000000257
2021.08.31,680.9999999999983,269.00000000000546,841.9999999999983,82.99999999999974,,1875.0000000000018
2021.08.31,720.9999999999939,275.0000000000057,868.000000000002,92.99999999999864,,1957.0000000000002
2021.08.31,757.999999999992,320.0000000000074,892.9999999999993,121.00000000000443,,2092.000000000003
2021.08.31,784.0000000000069,399.0000000000009,905.9999999999957,96.00000000000719,,2185.000000000011
2021.08.31,635.9999999999922,203.00000000000296,800.9999999999961,181.00000000000892,,1821.0000000000002
2021.08.31,588.9999999999951,164.00000000000148,781.9999999999939,194.0000000000053,,1728.9999999999957
2021.08.31,567.9999999999907,43.00000000000637,768.000000000002,208.00000000000819,,1587.0000000000073
2021.08.31,539.0000000000006,56.000000000011596,756.0000000000011,221.99999999999997,,1573.0000000000132
2021.08.31,571.0000000000103,48.00000000000182,800.9999999999961,237.00000000000944,,1657.0000000000177
2021.08.31,534.9999999999966,-15.999999999991132,776.9999999999943,243.00000000000432,,1539.000000000004
2021.08.31,602.999999999998,-18.000000000000682,768.000000000002,265.99999999999955,,1618.9999999999989
2021.08.31,592.9999999999991,-6.000000000000227,768.9999999999975,237.00000000000944,,1593.000000000006
2021.08.31,414.00000000000324,-43.99999999999693,627.9999999999952,231.99999999999886,,1230.0000000000005
2021.08.31,411.0000000000058,-24.999999999991473,600.999999999996,242.00000000000887,,1229.000000000019
2021.08.31,391.9999999999924,11.00000000000989,610.9999999999949,203.00000000000873,,1217.000000000006
2021.08.31,348.9999999999993,25.000000000005684,585.0000000000022,134.0000000000008,,1093.000000000008
2021.08.31,353.0000000000033,53.00000000001148,542.9999999999935,99.00000000000463,,1048.000000000013
2021.08.31,388.0000000000106,198.0000000000075,642.9999999999936,33.000000000005244,,1262.000000000017
2021.08.31,626.9999999999998,308.00000000000693,759.999999999994,141.00000000000225,,1836.000000000003
2021.08.31,612.9999999999969,230.00000000000398,780.000000000003,137.00000000000932,,1760.0000000000132
2021.08.31,598.999999999994,204.00000000000773,778.9999999999964,196.00000000000728,,1778.0000000000055
2021.08.31,655.0000000000056,240.0000000000091,812.999999999997,224.000000000002,,1932.0000000000139
2021.08.31,632.9999999999947,279.0000000000106,817.9999999999965,220.00000000000907,,1950.000000000011
2021.08.31,615.9999999999943,218.00000000000352,837.9999999999943,206.00000000000617,,1877.9999999999984
2021.08.31,590.0000000000016,185.00000000000227,812.0000000000016,192.99999999999872,,1780.000000000004
2021.08.31,591.9999999999925,143.00000000000068,832.9999999999949,221.00000000000452,,1788.9999999999927
2021.08.31,597.0000000000031,146.0000000000008,817.000000000001,214.00000000000307,,1774.0000000000082
2021.08.31,622.9999999999958,210.00000000000796,808.9999999999931,230.000000000008,,1872.0000000000048
2021.08.31,615.00000000001,179.00000000000205,812.0000000000016,236.00000000000287,,1842.0000000000166
2021.08.31,592.9999999999991,182.00000000000216,763.9999999999981,206.00000000000617,,1745.0000000000055
2021.09.01,540.9999999999915,171.00000000000648,702.0000000000026,175.00000000000293,,1589.0000000000034
2021.09.01,561.0000000000115,189.99999999999773,709.9999999999995,190.00000000000128,,1651.00000000001
2021.09.01,581.0000000000093,175.00000000001137,737.9999999999942,209.00000000000364,,1703.0000000000186
2021.09.01,591.0000000000082,189.99999999999773,787.9999999999998,225.00000000000853,,1794.000000000014
2021.09.01,608.9999999999928,191.0000000000025,797.9999999999987,228.00000000000597,,1826.0
2021.09.01,609.9999999999994,138.00000000000523,813.9999999999925,214.00000000000307,,1776.0000000000005
2021.09.01,629.9999999999973,123.00000000000466,844.9999999999958,223.00000000000654,,1821.0000000000043
2021.09.01,669.9999999999928,128.0000000000001,773.9999999999969,246.00000000000176,,1817.9999999999918
2021.09.01,692.0000000000038,139.00000000001,802.0000000000027,280.00000000000244,,1913.0000000000189
2021.09.01,710.999999999995,124.00000000000944,827.0,275.99999999999847,,1938.000000000003
2021.09.01,763.0000000000026,176.00000000000193,880.000000000003,289.0000000000059,,2108.0000000000136
2021.09.01,798.9999999999942,240.99999999999966,890.0000000000019,294.00000000000534,,2224.0000000000014
2021.09.01,825.0000000000091,256.0000000000002,898.9999999999942,299.00000000000483,,2279.0000000000086
2021.09.01,851.0000000000017,309.0000000000117,900.0000000000008,295.0000000000008,,2355.000000000015
2021.09.01,872.9999999999905,343.0000000000035,966.9999999999957,281.00000000000904,,2463.999999999999
2021.09.01,858.0000000000032,332.00000000000784,920.9999999999941,269.00000000000813,,2380.000000000013
2021.09.01,870.9999999999995,329.9999999999983,919.9999999999986,260.00000000000466,,2381.000000000001
2021.09.01,869.0000000000086,332.00000000000784,968.0000000000022,235.00000000000742,,2404.000000000026
2021.09.01,834.0000000000014,346.00000000000364,1012.9999999999973,170.00000000000347,,2363.000000000006
2021.09.01,844.0000000000003,308.00000000000693,1025.9999999999936,118.00000000000699,,2296.0000000000077
2021.09.01,900.0000000000119,258.0000000000098,1078.0000000000011,163.00000000000205,,2399.0000000000246
2021.09.01,825.9999999999934,17.000000000010118,1076.9999999999945,136.00000000000279,,2056.000000000001
2021.09.01,849.0000000000109,73.99999999999807,1063.0000000000027,189.00000000000583,,2175.0000000000177
2021.09.01,853.9999999999992,63.00000000000239,1032.999999999995,192.99999999999872,,2142.9999999999955
2021.09.01,903.0000000000093,75.00000000000284,973.999999999997,246.00000000000176,,2198.000000000011
2021.09.01,844.0000000000003,39.00000000000148,902.9999999999983,278.00000000000045,,2064.0000000000005
2021.09.01,828.9999999999909,-10.99999999999568,885.999999999998,279.00000000000705,,1983.0000000000002
2021.09.01,839.0000000000119,-7.999999999995566,868.9999999999975,262.00000000000665,,1962.0000000000205
2021.09.01,853.9999999999992,-6.999999999990791,881.9999999999939,262.00000000000665,,1991.0000000000089
2021.09.01,896.000000000008,52.00000000000671,907.9999999999977,245.0000000000063,,2101.0000000000186
2021.09.01,905.0000000000002,53.00000000001148,919.9999999999986,214.00000000000307,,2092.0000000000136
2021.09.01,842.9999999999937,123.00000000000466,853.9999999999992,209.9999999999991,,2029.9999999999968
2021.09.01,839.0000000000119,125.0,827.9999999999955,221.99999999999997,,2014.0000000000073
2021.09.01,862.9999999999916,194.00000000000261,907.9999999999977,223.00000000000654,,2187.999999999998
2021.09.01,879.9999999999919,124.00000000000944,922.999999999996,221.00000000000452,,2148.000000000002
