date,EURUSD,EURCHF,CADJPY,NZDCAD,empty,sum
2018.01.08,-73.00000000001194,-39.999999999995595,16.999999999995907,132.99999999999423,,36.999999999982606
2018.01.08,-45.000000000006146,-22.999999999995246,57.00000000000216,127.99999999999478,,116.99999999999555
2018.01.08,-110.00000000001009,-75.00000000000284,147.99999999999613,75.00000000000284,,37.999999999986045
2018.01.08,-102.00000000000209,-87.99999999999919,192.99999999999784,88.99999999999464,,91.9999999999912
2018.01.08,-99.00000000000463,-92.99999999998754,158.00000000000125,41.9999999999976,,8.000000000006693
2018.01.08,-158.0000000000137,-116.99999999998934,183.00000000000693,41.000000000002146,,-50.99999999999399
2018.01.08,-200.00000000000017,-170.99999999998784,236.99999999999477,117.00000000000044,,-16.999999999992795
2018.01.08,-177.00000000000495,-160.99999999998892,212.0000000000033,188.9999999999947,,63.00000000000415
2018.01.08,-130.99999999999224,-115.99999999998278,180.00000000000682,187.00000000000384,,120.00000000003564
2018.01.08,-90.99999999999665,-121.99999999999989,189.99999999999773,165.9999999999995,,143.00000000000068
2018.01.08,-52.000000000007596,-61.99999999998429,200.00000000000284,178.99999999999582,,265.00000000000676
2018.01.08,-56.000000000011596,-59.99999999999339,200.00000000000284,202.9999999999976,,286.99999999999545
2018.01.08,18.0000000000069,-39.999999999995595,171.00000000000648,154.99999999999403,,304.0000000000118
2018.01.08,14.000000000002899,-51.99999999998539,174.99999999999716,176.99999999999383,,314.0000000000085
2018.01.08,21.999999999988695,-36.999999999998145,194.00000000000261,178.00000000000037,,356.9999999999935
2018.01.08,69.9999999999923,-8.999999999992347,177.99999999999727,136.99999999999824,,375.99999999999545
2018.01.08,52.000000000007596,-12.999999999996348,200.00000000000284,170.99999999999892,,410.000000000013
2018.01.08,126.99999999998823,46.0000000000127,164.00000000000148,187.9999999999993,,525.0000000000017
2018.01.08,153.00000000000313,55.000000000005045,162.9999999999967,195.00000000000074,,566.0000000000057
2018.01.08,337.99999999999386,93.00000000000975,227.00000000000387,70.99999999999883,,729.0000000000064
2018.01.08,316.0000000000052,56.000000000011596,174.0000000000066,102.00000000000209,,648.0000000000255
2018.01.08,360.9999999999891,139.00000000000023,128.0000000000001,121.99999999999989,,749.9999999999893
2018.01.08,370.999999999988,36.999999999998145,84.00000000000318,146.99999999999713,,638.9999999999865
2018.01.08,370.999999999988,-22.999999999995246,49.000000000006594,178.00000000000037,,574.9999999999998
2018.01.08,314.99999999999864,60.000000000015596,39.00000000000148,195.00000000000074,,609.0000000000164
2018.01.08,231.0000000000034,26.0000000000149,96.00000000000364,207.99999999999707,,561.000000000019
2018.01.08,363.0000000000022,36.0000000000138,171.99999999999704,237.99999999999378,,809.0000000000068
2018.01.08,407.99999999998613,97.9999999999981,27.000000000001023,275.99999999999847,,808.9999999999836
2018.01.08,370.999999999988,106.00000000000608,15.000000000000568,258.0000000000027,,749.9999999999973
2018.01.08,551.9999999999969,182.99999999999983,-99.99999999999432,285.00000000000193,,920.0000000000044
2018.01.08,502.00000000000244,229.00000000001253,-179.9999999999926,285.9999999999974,,837.0000000000198
2018.01.08,568.9999999999973,205.00000000001074,-221.9999999999942,380.00000000000256,,932.0000000000164
2018.01.08,537.9999999999941,275.000000000003,-219.99999999999886,421.0000000000047,,1014.000000000003
2018.01.08,597.0000000000031,360.0000000000048,-248.00000000000466,414.9999999999987,,1124.0000000000018
2018.01.08,631.0000000000038,398.00000000000944,-117.00000000000443,341.99999999999784,,1254.0000000000066
2018.01.08,516.9999999999897,360.0000000000048,-144.00000000000546,353.99999999999875,,1086.9999999999877
2018.01.08,490.999999999997,314.00000000001427,-78.00000000000296,398.9999999999938,,1126.000000000002
2018.01.08,543.999999999989,395.99999999999636,-93.99999999999409,434.9999999999965,,1280.9999999999877
2018.01.08,543.999999999989,360.0000000000048,-45.000000000001705,373.99999999999653,,1232.9999999999886
2018.01.08,493.99999999999443,337.0000000000095,-70.99999999999795,392.9999999999989,,1153.0000000000048
2018.01.08,598.999999999994,392.9999999999989,-45.000000000001705,354.9999999999942,,1301.9999999999854
2018.01.08,646.9999999999976,405.0000000000109,-60.99999999999284,349.99999999999477,,1341.0000000000105
2018.01.08,655.0000000000056,348.9999999999993,-84.99999999999375,365.99999999999966,,1285.000000000011
2018.01.08,639.9999999999961,317.0000000000117,-70.99999999999795,375.0000000000031,,1261.000000000013
2018.01.08,648.9999999999885,320.00000000000915,-70.99999999999795,385.000000000002,,1283.0000000000018
2018.01.08,598.999999999994,331.0000000000146,-88.99999999999864,371.99999999999454,,1213.0000000000045
2018.01.08,604.0000000000045,322.00000000000006,-99.00000000000375,385.99999999999744,,1212.9999999999982
2018.01.08,598.999999999994,385.00000000001313,-69.99999999999318,290.00000000000136,,1204.0000000000152
2018.01.09,605.9999999999955,365.99999999999966,-34.99999999999659,339.99999999999585,,1276.9999999999943
2018.01.09,587.9999999999885,341.99999999999784,3.0000000000001137,249.99999999999466,,1182.9999999999811
2018.01.09,597.9999999999874,314.99999999999864,-15.000000000000568,339.99999999999585,,1237.9999999999814
2018.01.09,568.9999999999973,290.00000000001245,34.000000000006025,275.000000000003,,1168.0000000000189
2018.01.09,598.999999999994,300.00000000001137,6.000000000000227,422.00000000000017,,1327.0000000000057
2018.01.09,554.9999999999944,229.00000000001253,24.00000000000091,339.99999999999585,,1148.0000000000036
2018.01.09,641.999999999987,307.99999999999716,-126.99999999999534,285.00000000000193,,1107.999999999991
2018.01.09,598.999999999994,322.00000000000006,-361.99999999999477,385.99999999999744,,944.9999999999968
2018.01.09,585.9999999999976,365.0000000000153,-391.9999999999959,253.0000000000032,,812.0000000000202
2018.01.09,540.9999999999915,353.0000000000033,-385.0000000000051,243.99999999999977,,752.9999999999894
2018.01.09,573.0000000000013,345.0000000000175,-323.99999999999807,236.99999999999832,,831.000000000019
2018.01.09,550.9999999999903,333.0000000000055,-337.0000000000033,334.9999999999964,,881.9999999999891
2018.01.09,591.9999999999925,358.9999999999982,-400.0000000000057,273.9999999999965,,824.9999999999815
2018.01.09,587.0000000000042,319.0000000000026,-378.0000000000001,292.9999999999988,,821.0000000000055
2018.01.09,590.0000000000016,317.0000000000117,-350.9999999999991,354.9999999999942,,911.0000000000084
2018.01.09,617.0000000000009,314.00000000001427,-307.00000000000216,387.99999999999943,,1012.0000000000125
2018.01.09,631.9999999999882,334.00000000001205,-311.9999999999976,409.99999999999926,,1064.0000000000018
2018.01.09,707.9999999999975,329.00000000000153,-266.00000000000534,387.99999999999943,,1158.9999999999932
2018.01.09,574.9999999999922,167.00000000000603,-153.99999999999636,431.0000000000036,,1019.0000000000055
2018.01.09,756.0000000000011,170.00000000000347,-310.99999999999284,441.0000000000025,,1056.000000000014
2018.01.09,865.999999999989,107.00000000001265,-343.0000000000035,390.99999999999693,,1020.999999999995
