date,USDCHF,GBPUSD,EURUSD,GBPCHF,EURCHF,CHFJPY,AUDCHF,EURGBP,GBPJPY,GBPCAD,GBPAUD,EURJPY,EURNZD,AUDCAD,AUDNZD,empty,sum
2019.08.19,-246.00000000000176,-163.00000000000205,-104.99999999999955,-195.9999999999962,-278.00000000000045,218.9999999999941,-192.99999999999872,58.99999999999794,-336.00000000001273,-245.0000000000063,-275.000000000003,-371.9999999999999,-467.0000000000174,-131.99999999999878,-246.99999999999721,,-2977.000000000042
2019.08.19,-146.99999999999713,105.99999999998388,-148.99999999999915,182.0000000000155,-272.00000000000557,314.9999999999977,-140.99999999999113,323.99999999999096,-44.999999999987494,89.00000000000574,-24.000000000001798,-430.9999999999974,-521.0000000000159,-130.99999999999224,-207.00000000000162,,-1051.9999999999957
2019.08.19,-180.0000000000024,106.99999999999044,-177.00000000000495,154.0000000000097,-346.9999999999862,405.00000000000114,-51.99999999999649,322.9999999999955,-304.00000000000205,89.99999999999008,-171.00000000001003,-716.9999999999987,-806.0000000000178,-37.99999999999359,-200.99999999998454,,-1914.00000000001
2019.08.19,-178.00000000000037,170.99999999998784,-139.00000000000023,203.00000000001984,-309.0000000000037,477.99999999999443,-1.999999999990898,386.9999999999929,-210.00000000000796,133.99999999998968,-170.00000000000347,-631.0000000000002,-819.9999999999985,65.99999999999939,-202.9999999999976,,-1223.0000000000189
2019.08.19,-212.99999999999653,163.00000000000205,-147.99999999999258,180.0000000000024,-309.0000000000037,456.00000000000307,-70.99999999999883,379.9999999999915,-194.99999999999318,197.99999999998707,-120.00000000000898,-656.0000000000059,-846.0000000000134,60.99999999999994,-212.99999999999653,,-1333.0000000000239
2019.08.19,-278.9999999999959,207.00000000000162,-137.00000000000932,148.00000000001478,-409.99999999999926,352.00000000000387,-100.99999999999554,384.9999999999909,-138.00000000000523,319.999999999987,28.999999999990145,-609.9999999999994,-760.0000000000051,69.00000000000794,-208.99999999999253,,-1134.000000000006
2019.08.19,-319.99999999999807,201.99999999999108,-146.00000000000168,53.00000000001415,-466.9999999999952,298.0000000000018,-163.99999999999747,404.99999999999983,-98.00000000001319,337.99999999999386,70.99999999999883,-599.0000000000038,-717.000000000012,56.0000000000005,-228.99999999999034,,-1317.0000000000118
2019.08.19,-349.99999999999477,190.99999999998562,-212.99999999999653,4.000000000004,-526.9999999999886,274.9999999999915,-193.99999999999417,391.9999999999924,-140.00000000001478,312.9999999999855,48.99999999998794,-728.9999999999992,-812.999999999997,30.000000000007798,-245.99999999999068,,-1958.0000000000211
2019.08.19,-366.9999999999951,224.99999999998633,-164.99999999999292,73.00000000001194,-482.999999999989,334.99999999999375,-207.99999999999707,436.9999999999985,-116.99999999999022,373.99999999998545,107.99999999999699,-650.9999999999962,-743.0000000000048,31.000000000003247,-234.00000000000088,,-1384.99999999999
2019.08.19,-419.00000000000273,287.9999999999994,-106.00000000000608,70.99999999999883,-512.9999999999857,295.99999999999227,-245.99999999999068,472.9999999999901,-100.99999999999909,473.99999999999665,266.999999999995,-668.9999999999969,-624.0000000000023,35.00000000000725,-239.99999999999577,,-1013.9999999999997
2019.08.19,-393.9999999999944,210.99999999998343,-120.99999999999334,-26.999999999999247,-543.999999999989,260.9999999999957,-269.9999999999925,413.99999999999216,-163.99999999998727,211.99999999998997,160.99999999998892,-631.0000000000002,-650.0000000000173,-76.99999999999375,-254.999999999983,,-1873.9999999999998
2019.08.19,-485.0000000000021,261.9999999999845,-124.99999999999733,-10.999999999983245,-605.9999999999955,192.99999999999784,-331.999999999999,458.9999999999983,-87.99999999999386,309.0000000000037,289.9999999999903,-620.0000000000045,-625.0000000000089,-69.9999999999923,-261.0000000000001,,-1710.0000000000023
2019.08.19,-551.0000000000015,255.99999999998957,-79.99999999999119,-162.99999999997982,-656.9999999999965,117.00000000000443,-323.99999999999096,403.99999999999324,-140.00000000001478,351.99999999999676,90.99999999999665,-635.9999999999957,-718.0000000000186,-4.999999999999449,-266.999999999995,,-2321.0000000000027
2019.08.19,-532.9999999999945,254.999999999983,-72.0000000000054,-139.9999999999846,-622.9999999999958,120.00000000000455,-280.9999999999979,404.99999999999983,-96.00000000000364,224.99999999998633,19.999999999997797,-599.9999999999943,-731.9999999999993,-78.99999999999574,-263.99999999999756,,-2394.9999999999973
2019.08.19,-439.99999999999596,215.99999999999397,-112.000000000001,-26.999999999999247,-543.0000000000045,173.99999999999238,-267.99999999999045,403.99999999999324,-62.00000000001182,69.9999999999923,113.99999999999189,-522.9999999999961,-604.0000000000045,-120.99999999999334,-193.99999999998306,,-1916.0000000000164
2019.08.19,-421.0000000000047,109.99999999998789,-93.00000000000975,-169.99999999998127,-499.9999999999893,135.00000000000512,-244.99999999999523,275.99999999999847,-176.9999999999925,-119.00000000000244,-151.00000000001222,-504.99999999999545,-448.000000000004,-146.00000000000168,-136.99999999998712,,-2590.9999999999845
2019.08.19,-436.9999999999985,75.99999999998718,-49.00000000001015,-200.99999999998454,-499.9999999999893,140.99999999999113,-230.99999999999233,251.99999999999667,-227.00000000000387,-147.00000000000824,-151.9999999999966,-471.00000000000364,-371.00000000001023,-115.99999999999389,-78.00000000000028,,-2511.000000000017
2019.08.19,-449.9999999999948,-112.000000000001,-55.000000000005045,-405.9999999999952,-526.0000000000042,140.00000000000057,-239.99999999999577,117.99999999999588,-436.00000000000705,-512.0000000000014,-411.0000000000058,-492.999999999995,-440.00000000001813,-230.99999999999233,-93.99999999999409,,-4148.000000000013
2019.08.19,-431.0000000000036,25.999999999992696,-55.000000000005045,-224.99999999998633,-509.99999999998823,141.9999999999959,-203.99999999999307,218.99999999999142,-234.00000000000887,-510.99999999999477,-260.0000000000158,-453.9999999999935,-509.00000000000387,-300.0000000000003,-151.9999999999966,,-3458.000000000011
2019.08.19,-380.00000000000256,85.99999999998609,-59.99999999999339,-147.99999999999258,-449.9999999999948,224.99999999999432,-192.99999999999872,235.99999999999176,-217.9999999999893,-512.0000000000014,-212.00000000001216,-486.0000000000042,-544.0000000000111,-297.00000000000284,-178.99999999999582,,-3132.000000000027
2019.08.19,-383.99999999999545,26.999999999999247,-41.000000000002146,-183.99999999998417,-438.9999999999894,227.00000000000387,-165.9999999999995,204.99999999999963,-300.00000000001137,-626.9999999999998,-292.00000000000335,-468.9999999999941,-584.0000000000067,-290.9999999999968,-178.99999999999582,,-3496.999999999976
2019.08.19,-392.00000000000347,27.999999999983594,-35.999999999991594,-184.99999999999073,-431.0000000000036,231.99999999999932,-151.9999999999966,192.99999999999872,-289.99999999999204,-632.9999999999947,-348.00000000001495,-463.99999999999864,-612.0000000000125,-282.99999999999994,-184.99999999999073,,-3558.000000000008
2019.08.19,-456.00000000000085,51.99999999998539,22.0000000000109,-212.99999999999653,-431.99999999998795,197.00000000000273,-181.9999999999933,174.99999999999181,-283.9999999999918,-649.0000000000107,-331.999999999999,-433.00000000000693,-545.0000000000177,-322.9999999999955,-192.99999999999872,,-3596.0000000000077
2019.08.19,-468.00000000000176,85.00000000000173,51.000000000001044,-234.99999999998522,-431.99999999998795,215.99999999999397,-183.99999999999528,163.99999999999747,-323.0000000000075,-670.9999999999993,-314.99999999999864,-450.9999999999934,-558.9999999999984,-319.0000000000026,-196.99999999998053,,-3637.999999999956
2019.08.19,-482.00000000000466,62.99999999999084,73.99999999999629,-268.9999999999859,-438.9999999999894,216.99999999999875,-186.99999999999272,139.00000000000023,-361.99999999999477,-656.9999999999965,-377.0000000000051,-448.99999999999807,-573.0000000000013,-283.99999999999534,-212.99999999999653,,-3798.999999999974
2019.08.19,-509.9999999999993,54.99999999998284,89.00000000000574,-281.99999999998226,-439.99999999999596,194.99999999999318,-185.99999999999727,130.99999999999224,-378.0000000000143,-670.9999999999993,-415.0000000000098,-450.00000000000284,-619.9999999999983,-285.00000000000193,-227.99999999998377,,-3995.0000000000105
2019.08.19,-512.9999999999968,102.99999999998644,130.99999999999224,-276.9999999999939,-439.99999999999596,170.0000000000017,-184.99999999999073,133.99999999998968,-337.99999999999386,-696.0000000000077,-389.0000000000171,-424.0000000000066,-590.0000000000016,-287.9999999999994,-207.99999999998596,,-3810.00000000002
2019.08.19,-512.9999999999968,129.99999999998568,127.99999999999478,-256.99999999999613,-434.000000000001,161.99999999999193,-197.99999999999818,150.99999999999002,-292.0000000000016,-615.9999999999943,-319.0000000000026,-406.0000000000059,-551.0000000000126,-275.99999999999847,-201.99999999999108,,-3493.0000000000364
2019.08.20,-507.0000000000019,137.9999999999937,124.99999999999733,-208.99999999999253,-421.0000000000047,146.99999999999136,-178.99999999999582,127.99999999999478,-243.99999999999977,-521.0000000000159,-280.0000000000136,-388.00000000000523,-490.999999999997,-246.99999999999721,-159.99999999998238,,-3109.000000000029
2019.08.20,-485.0000000000021,160.99999999998892,113.00000000000753,-185.99999999999727,-418.9999999999916,164.00000000000148,-176.99999999999383,162.99999999999093,-206.99999999999363,-503.000000000009,-226.99999999999943,-384.00000000000034,-490.999999999997,-256.0000000000007,-177.99999999998929,,-2911.9999999999854
2019.08.20,-492.0000000000035,192.99999999999872,90.99999999999665,-169.99999999998127,-441.0000000000025,146.99999999999136,-200.00000000000017,198.99999999999363,-170.99999999999227,-489.0000000000061,-168.99999999999693,-388.00000000000523,-485.0000000000021,-283.99999999999534,-175.99999999999838,,-2835.000000000003
2019.08.20,-502.00000000000244,193.99999999998306,86.99999999999264,-171.99999999999437,-449.9999999999948,158.99999999999181,-192.99999999999872,228.99999999999034,-225.9999999999991,-493.0000000000101,-233.00000000001654,-439.00000000000716,-503.000000000009,-273.9999999999965,-163.00000000000205,,-2979.0000000000728
2019.08.20,-490.00000000000153,178.99999999999582,96.00000000000719,-179.99999999998016,-444.9999999999843,164.00000000000148,-195.9999999999962,217.99999999999596,-201.99999999999818,-534.0000000000123,-225.00000000000853,-427.0000000000067,-494.00000000001666,-297.00000000000284,-167.9999999999904,,-3000.9999999999977
2019.08.20,-507.0000000000019,182.99999999999983,96.00000000000719,-181.9999999999933,-436.9999999999985,152.00000000000102,-185.99999999999727,218.99999999999142,-212.99999999999386,-541.0000000000136,-496.00000000000756,-406.9999999999965,-653.0000000000147,-275.99999999999847,-141.99999999999767,,-3390.000000000014
2019.08.20,-482.00000000000466,161.99999999999548,45.99999999999049,-179.99999999998016,-466.9999999999952,135.00000000000512,-114.99999999999844,210.99999999999451,-277.9999999999916,-568.9999999999973,-494.00000000001666,-504.0000000000049,-713.0000000000081,-213.99999999999199,-163.00000000000205,,-3625.0000000000055
2019.08.20,-492.999999999999,167.9999999999904,70.99999999999883,-200.00000000000017,-465.99999999998863,186.9999999999976,-121.99999999999989,224.9999999999974,-283.00000000001546,-575.0000000000144,-416.00000000001637,-521.0000000000008,-636.0000000000143,-205.99999999999508,-109.99999999998789,,-3377.0000000000473
2019.08.20,-483.99999999999557,122.99999999998423,49.99999999999449,-226.99999999999943,-476.9999999999941,186.9999999999976,-148.99999999999915,207.99999999999707,-258.0000000000098,-584.0000000000067,-415.0000000000098,-451.9999999999982,-544.0000000000111,-239.0000000000003,-105.99999999998388,,-3367.0000000000346
2019.08.20,-488.999999999995,129.00000000000134,45.99999999999049,-219.99999999999798,-483.99999999999557,141.9999999999959,-222.99999999999542,215.99999999999397,-259.00000000001455,-553.0000000000035,-417.0000000000007,-468.0000000000035,-601.000000000007,-293.99999999999426,-207.99999999998596,,-3683.000000000012
2019.08.20,-500.9999999999959,130.99999999999224,52.99999999999194,-234.00000000000088,-486.999999999993,152.9999999999916,-312.00000000000114,215.99999999999397,-262.00000000000045,-517.0000000000119,-182.0000000000155,-462.0000000000033,-545.0000000000177,-387.99999999999943,-237.99999999998266,,-3575.0000000000523
2019.08.20,-470.9999999999992,102.00000000000209,49.99999999999449,-209.9999999999991,-459.99999999999375,182.00000000000216,-315.9999999999941,200.00000000000017,-243.99999999999977,-534.9999999999966,39.999999999995595,-432.00000000000216,-336.00000000000296,-422.9999999999956,-222.99999999999542,,-3075.9999999999836
2019.08.20,-443.99999999999994,88.99999999998354,39.00000000001125,-206.99999999997942,-442.9999999999934,185.00000000000227,-317.9999999999961,196.99999999999162,-256.0000000000002,-547.0000000000086,-46.999999999997044,-424.99999999999716,-348.9999999999993,-453.99999999999886,-219.99999999999798,,-3199.99999999998
2019.08.20,-439.99999999999596,121.99999999999989,49.99999999999449,-167.9999999999904,-428.9999999999905,182.99999999999272,-278.00000000000045,212.99999999999653,-228.00000000000864,-497.0000000000141,-32.0000000000098,-430.0000000000068,-361.0000000000113,-383.99999999999545,-207.99999999998596,,-2887.0000000000255
2019.08.20,-441.0000000000025,143.99999999998857,48.000000000003595,-160.99999999998892,-431.99999999998795,191.99999999999307,-296.9999999999917,229.99999999999687,-223.0000000000132,-466.9999999999952,79.99999999999119,-430.9999999999974,-297.9999999999983,-404.99999999999983,-207.00000000000162,,-2668.0000000000036
2019.08.20,-426.00000000000415,139.00000000000023,51.000000000001044,-151.9999999999966,-421.99999999998903,194.00000000000261,-329.999999999997,220.99999999999343,-187.00000000001182,-460.000000000016,100.99999999999554,-400.99999999999625,-257.0000000000183,-458.00000000000284,-221.99999999998886,,-2609.0000000000273
2019.08.20,-451.9999999999969,160.99999999998892,52.000000000007596,-116.99999999998934,-414.00000000000324,179.00000000000205,-389.99999999999034,241.99999999999778,-169.9999999999875,-422.00000000001125,258.0000000000027,-406.0000000000059,-168.0000000000126,-500.9999999999959,-232.99999999999432,,-2380.999999999988
2019.08.20,-453.0000000000034,222.99999999999542,76.0000000000094,-84.99999999997954,-401.99999999999125,161.00000000000136,-371.99999999999454,265.99999999999955,-100.99999999999909,-316.0000000000052,408.9999999999927,-376.99999999999534,-150.00000000000568,-488.999999999995,-265.99999999998846,,-1875.9999999999588
2019.08.20,-444.9999999999954,181.9999999999933,56.99999999999594,-76.99999999999375,-398.9999999999938,120.00000000000455,-401.99999999999125,251.99999999999667,-73.0000000000075,-333.0000000000055,426.9999999999996,-356.9999999999993,-164.00000000000858,-563.9999999999978,-327.99999999999494,,-2103.9999999999977
2019.08.20,-434.9999999999965,333.9999999999899,127.99999999999478,46.0000000000127,-326.0000000000041,132.000000000005,-349.99999999999477,294.9999999999897,82.99999999999841,-211.00000000000563,492.9999999999879,-250.0,-377.0000000000051,-490.999999999997,-384.9999999999909,,-1314.0000000000155
2019.08.20,-414.00000000000324,420.9999999999825,123.99999999999079,154.0000000000097,-312.00000000000114,88.99999999999864,-295.0000000000008,356.9999999999962,197.00000000000273,-194.0000000000053,551.9999999999969,-215.0000000000034,-494.00000000001666,-485.0000000000021,-429.99999999999704,,-945.0000000000522
2019.08.20,-390.0000000000015,514.9999999999987,124.99999999999733,310.0000000000103,-255.00000000000523,153.99999999999636,-259.9999999999936,388.9999999999949,307.9999999999927,-35.00000000000725,625.9999999999932,-212.99999999999386,-484.00000000001774,-424.00000000000216,-395.99999999999636,,-30.00000000003422
2019.08.20,-370.00000000000364,492.9999999999879,164.99999999999292,275.000000000003,-224.000000000002,131.00000000000023,-246.99999999999721,389.99999999999034,314.9999999999977,-73.00000000001194,625.9999999999932,-149.0000000000009,-351.99999999999676,-469.99999999999267,-377.9999999999894,,131.9999999999706
2019.08.20,-368.00000000000165,492.9999999999879,139.00000000000023,274.00000000001864,-238.0000000000049,117.999999999995,-230.99999999999233,394.9999999999898,347.99999999998477,-99.00000000000463,546.000000000002,-156.99999999999648,-426.00000000001523,-454.9999999999943,-351.99999999999676,,-13.000000000027683
2019.08.20,-300.0000000000003,495.99999999998533,100.0000000000112,412.00000000001234,-204.99999999998852,108.99999999999466,-161.00000000000003,432.9999999999945,401.9999999999868,-114.99999999999844,468.00000000000176,-159.9999999999966,-604.0000000000045,-435.9999999999919,-377.9999999999894,,61.00000000001705
2019.08.20,-307.99999999999716,430.9999999999814,79.00000000000685,331.999999999999,-208.99999999999253,105.00000000000398,-153.99999999999858,409.99999999999926,383.99999999998613,-182.0000000000155,360.9999999999891,-120.99999999999511,-592.0000000000148,-409.99999999999926,-380.9999999999869,,-255.00000000003416
2019.08.20,-302.0000000000023,466.9999999999952,79.99999999999119,336.00000000000296,-215.99999999999397,141.9999999999959,-159.9999999999935,422.00000000000017,395.00000000001023,-124.99999999999733,458.9999999999872,-140.00000000000057,-558.9999999999984,-425.99999999999307,-381.99999999999346,,-8.999999999989484
2019.08.20,-295.99999999999625,502.00000000000244,80.99999999999774,386.00000000001967,-228.99999999999034,97.99999999999898,-174.99999999999181,454.9999999999943,431.99999999998795,-73.99999999999629,543.999999999989,-147.99999999999613,-592.9999999999991,-470.9999999999992,-392.9999999999989,,119.00000000002211
2019.08.20,-304.00000000000426,719.9999999999873,86.99999999999264,584.0000000000067,-238.0000000000049,90.99999999999397,-176.99999999999383,624.9999999999977,699.0000000000123,116.00000000000499,868.000000000002,-121.99999999999989,-538.0000000000163,-487.99999999999955,-376.9999999999829,,1545.9999999999957
2019.08.20,-390.99999999999693,614.9999999999877,114.99999999999844,364.00000000000875,-302.0000000000023,25.99999999999625,-212.99999999999653,514.9999999999987,574.9999999999886,19.999999999997797,658.0000000000031,-90.99999999999397,-531.9999999999991,-475.99999999999864,-374.999999999992,,507.99999999999983
2019.08.20,-414.00000000000324,426.9999999999996,123.99999999999079,150.00000000000568,-319.0000000000026,-7.999999999995566,-269.9999999999925,345.99999999999073,318.00000000001205,-141.99999999999767,425.99999999999307,-99.99999999999432,-493.0000000000101,-429.99999999999704,-366.999999999984,,-751.9999999999852
2019.08.20,-409.99999999999926,442.9999999999934,100.99999999999554,203.00000000001984,-331.999999999999,-45.000000000001705,-266.999999999995,380.999999999998,415.9999999999968,-124.00000000001299,500.9999999999959,-96.00000000000364,-483.0000000000112,-435.9999999999919,-368.9999999999971,,-517.0000000000123
2019.08.20,-392.00000000000347,496.99999999999187,131.99999999999878,276.00000000000955,-278.9999999999848,-102.00000000000387,-221.99999999999997,406.9999999999907,515.9999999999911,-180.0000000000024,492.0000000000035,-19.000000000005457,-494.00000000001666,-468.9999999999972,-380.9999999999869,,-218.0000000000153
2019.08.20,-397.99999999999835,-331.0000000000146,45.000000000006146,-487.99999999999955,-302.9999999999866,-63.00000000000239,-274.9999999999919,-146.00000000000168,-537.0000000000061,-1173.0000000000018,-497.0000000000141,-245.9999999999951,-485.0000000000021,-526.9999999999997,-291.9999999999812,,-5715.999999999989
2019.08.20,-346.9999999999973,-30.0000000000189,-14.000000000002899,-140.99999999999113,-283.99999999999534,18.999999999991246,-241.99999999999778,89.99999999999008,-181.99999999998795,-777.0000000000055,-104.00000000001519,-292.0000000000016,-351.99999999999676,-502.9999999999979,-245.99999999999068,,-3405.0000000000173
2019.08.20,-354.9999999999942,-2.0000000000131024,18.0000000000069,-148.99999999999915,-273.9999999999965,99.99999999999432,-210.99999999999451,96.99999999999153,-125.0,-754.0000000000102,-102.00000000000209,-201.99999999999818,-371.00000000001023,-463.9999999999977,-263.99999999999756,,-3058.000000000021
2019.08.20,-324.9999999999975,-131.99999999999878,-38.0000000000047,-226.99999999999943,-346.9999999999862,103.9999999999992,-217.0000000000005,85.99999999999719,-259.9999999999909,-809.0000000000152,-273.0000000000121,-281.9999999999965,-482.00000000000466,-449.9999999999948,-261.9999999999845,,-3913.9999999999895
2019.08.20,-322.00000000000006,-108.00000000001918,-2.999999999997449,-221.99999999998886,-343.99999999998875,121.99999999999989,-185.99999999999727,78.99999999999574,-200.9999999999934,-933.000000000006,-355.0000000000164,-240.99999999999966,-551.9999999999969,-475.99999999999864,-270.99999999999903,,-4013.000000000006
2019.08.20,-273.9999999999965,-111.00000000001664,-39.999999999995595,-184.99999999999073,-295.99999999998516,168.99999999999693,-145.9999999999906,93.99999999999409,-199.00000000001228,-920.0000000000097,-340.00000000000693,-253.0000000000001,-553.0000000000035,-437.999999999994,-270.99999999999903,,-3763.00000000001
2019.08.20,-229.99999999999687,-273.0000000000121,-75.00000000000284,-290.9999999999968,-312.00000000000114,167.99999999999216,-134.0000000000008,21.999999999999797,-338.99999999999864,-1083.9999999999961,-524.0000000000133,-278.99999999999636,-567.0000000000064,-441.99999999999795,-263.99999999999756,,-4624.000000000025
2019.08.20,-205.99999999999508,-262.00000000000665,-82.00000000000429,-257.99999999998045,-282.0000000000045,191.99999999999307,-122.99999999999534,23.999999999990695,-316.0000000000025,-1056.9999999999968,-520.0000000000093,-251.99999999999534,-538.0000000000163,-419.9999999999982,-234.99999999998522,,-4335.000000000006
2019.08.20,-193.99999999999417,-312.00000000000114,-143.00000000000423,-258.99999999998704,-289.9999999999903,197.9999999999933,-110.99999999999443,27.999999999994696,-341.0000000000082,-1095.0000000000016,-604.0000000000045,-286.00000000000136,-587.0000000000042,-407.99999999999727,-213.99999999998087,,-4617.999999999981
2019.08.20,-149.99999999999457,-274.00000000001864,-140.99999999999113,-195.9999999999962,-278.9999999999848,218.00000000000352,-79.99999999999119,54.999999999993946,-284.9999999999966,-1012.9999999999973,-538.0000000000163,-290.9999999999968,-600.0000000000006,-385.99999999999744,-198.99999999999363,,-4158.999999999977
2019.08.20,-165.9999999999995,-243.99999999999977,-87.99999999999919,-192.99999999999872,-248.99999999998812,221.9999999999942,-78.00000000000028,41.9999999999976,-294.9999999999875,-1026.0000000000157,-540.0000000000072,-277.000000000001,-584.0000000000067,-388.9999999999949,-228.99999999999034,,-4093.9999999999977
2019.08.20,-161.00000000000003,-219.99999999999798,-119.00000000000244,-173.00000000000094,-248.99999999998812,182.99999999999272,-84.99999999999064,56.99999999999594,-245.00000000000455,-896.000000000008,-511.000000000017,-253.0000000000001,-605.0000000000111,-356.9999999999962,-238.99999999998923,,-3873.0000000000173
