date,USDCHF,USDCAD,GBPCHF,EURCHF,AUDCHF,GBPJPY,GBPCAD,GBPAUD,EURJPY,EURCAD,EURAUD,EURNZD,CADJPY,NZDJPY,AUDCAD,AUDNZD,empty,sum
2021.04.05,546.9999999999975,-449.9999999999948,-36.999999999998145,214.99999999998744,-180.0000000000024,-376.9999999999811,-424.00000000000216,385.99999999999744,91.00000000000819,228.00000000000597,-103.00000000000864,303.0000000000088,-106.00000000000875,-162.9999999999967,-358.0000000000028,-334.9999999999964,,-762.9999999999866
2021.04.05,522.0000000000002,-414.9999999999876,-42.999999999993044,204.00000000000418,-170.00000000000347,-426.9999999999925,-436.00000000001415,424.00000000000216,139.99999999998636,242.00000000000887,-62.000000000006494,336.00000000000296,-130.00000000000966,-180.99999999999739,-343.00000000000443,-319.0000000000026,,-658.0000000000066
2021.04.05,538.0000000000051,-448.9999999999883,-55.99999999998939,183.99999999998417,-165.9999999999995,-400.99999999998204,-438.00000000000506,448.9999999999883,132.000000000005,262.00000000000665,-26.0000000000149,348.00000000001495,-111.0000000000042,-170.0000000000017,-331.999999999999,-306.00000000000625,,-541.9999999999861
2021.04.05,539.0000000000006,-448.9999999999883,-54.99999999998284,205.99999999999508,-148.0000000000037,-443.9999999999884,-433.0000000000167,497.99999999999847,143.00000000000068,228.00000000000597,-15.00000000000945,364.00000000000875,-138.00000000000523,-170.0000000000017,-306.00000000000625,-309.0000000000037,,-488.99999999999676
2021.04.05,553.999999999999,-457.9999999999807,24.000000000001798,197.00000000000273,-135.00000000000733,-305.9999999999832,-347.0000000000084,346.9999999999862,102.99999999998022,213.00000000001873,-97.00000000001374,306.00000000000625,-69.00000000000261,-82.99999999999841,-292.00000000000335,-253.99999999999866,,-297.0000000000015
2021.04.06,605.0,-462.9999999999912,73.99999999999629,265.99999999998846,-79.00000000000685,-319.9999999999932,-306.00000000000625,302.9999999999866,84.00000000000318,180.0000000000024,-83.00000000001084,339.0000000000004,-34.000000000006025,-100.99999999999909,-261.0000000000001,-289.0000000000059,,-85.00000000004218
2021.04.06,585.9999999999976,-461.99999999998465,16.000000000016,231.99999999998778,-107.00000000000153,-338.99999999999864,-402.0000000000135,367.99999999999056,68.9999999999884,204.00000000000418,-86.0000000000083,290.00000000001245,-33.00000000000125,-72.99999999999329,-285.9999999999974,-285.00000000000193,,-308.0000000000035
2021.04.06,531.0000000000036,-479.99999999999153,-105.99999999998388,180.0000000000024,-192.99999999999872,-447.9999999999791,-442.00000000000904,442.9999999999934,126.99999999998113,217.0000000000005,-80.00000000001339,299.00000000000483,-133.00000000000978,-183.00000000000693,-339.99999999999585,-319.0000000000026,,-927.0000000000051
2021.04.06,526.9999999999997,-493.99999999999443,-132.99999999998312,160.99999999998892,-233.00000000000543,-537.9999999999825,-457.00000000001853,391.9999999999924,189.99999999999773,217.0000000000005,-138.0000000000159,272.00000000000557,-179.00000000000205,-236.0000000000042,-373.99999999999653,-341.00000000001353,,-1364.0000000000314
2021.04.06,545.0000000000066,-505.99999999998425,-130.99999999999224,160.99999999998892,-221.00000000000452,-515.9999999999911,-465.0000000000043,414.00000000000324,175.99999999998772,231.0000000000034,-107.99999999999699,249.00000000001032,-162.00000000000614,-245.00000000000455,-367.0000000000062,-304.00000000001535,,-1249.0000000000055
2021.04.06,561.0000000000003,-488.9999999999839,-86.99999999999264,177.99999999998929,-201.00000000000674,-498.9999999999952,-475.0000000000032,411.0000000000058,182.99999999999272,261.0000000000001,-94.00000000001629,280.9999999999979,-148.00000000001035,-233.99999999999466,-377.0000000000051,-312.00000000000114,,-1041.0000000000232
2021.04.06,497.99999999999847,-482.999999999989,-136.00000000000279,92.00000000000318,-239.0000000000003,-469.99999999999886,-423.0000000000178,375.9999999999986,206.99999999999363,273.0000000000121,-66.00000000001049,282.0000000000045,-157.0000000000107,-246.9999999999999,-365.99999999999966,-290.00000000001245,,-1149.0000000000314
2021.04.06,462.0000000000068,-429.99999999999704,-144.99999999999514,82.99999999998863,-255.00000000000523,-495.00000000000455,-441.0000000000025,353.0000000000033,231.99999999999932,293.0000000000099,-78.00000000000028,286.00000000000847,-166.00000000001103,-260.0000000000051,-385.000000000002,-304.9999999999997,,-1251.0000000000064
2021.04.06,446.00000000000193,-456.9999999999963,-156.00000000000057,85.00000000000173,-231.99999999999886,-465.99999999997976,-401.00000000000693,428.9999999999905,194.99999999999318,239.00000000001143,-32.0000000000098,322.00000000000006,-170.0000000000017,-227.00000000000387,-322.00000000000006,-297.9999999999983,,-1044.9999999999973
2021.04.06,448.000000000004,-428.9999999999905,-134.99999999999625,99.99999999998899,-194.0000000000053,-436.00000000000705,-406.00000000001745,487.99999999999955,174.0000000000066,249.00000000001032,24.000000000001798,354.0000000000099,-147.00000000000557,-191.99999999999307,-295.99999999999625,-280.0000000000136,,-678.000000000004
2021.04.06,361.0000000000002,-361.9999999999957,-176.99999999998272,65.99999999998829,-231.99999999999886,-448.99999999998386,-393.0000000000211,456.9999999999963,183.9999999999975,240.00000000001796,-2.999999999997449,432.0000000000102,-160.0000000000108,-162.9999999999967,-307.0000000000017,-348.00000000001495,,-853.9999999999932
2021.04.06,396.00000000000745,-369.99999999998147,-139.9999999999846,68.00000000000139,-168.99999999999693,-500.0,-402.0000000000135,561.9999999999958,259.9999999999909,284.00000000001756,126.0000000000039,551.9999999999969,-187.00000000001182,-153.99999999999636,-256.0000000000007,-331.999999999999,,-261.99999999997044
2021.04.06,348.9999999999993,-299.99999999998914,-197.00000000000273,65.00000000000395,-170.00000000000347,-563.999999999993,-492.0000000000035,645.0000000000067,258.99999999998613,299.00000000000483,134.99999999999625,564.000000000009,-177.0000000000067,-147.00000000000557,-260.00000000000466,-334.00000000001205,,-325.00000000001467
2021.04.06,352.00000000000784,-290.9999999999968,-194.99999999998963,60.99999999999994,-136.00000000000279,-513.0000000000052,-504.9999999999999,724.9999999999978,223.99999999998954,314.99999999999864,207.00000000000162,495.000000000001,-144.00000000000546,-156.0000000000059,-224.000000000002,-242.00000000000887,,-27.00000000002018
2021.04.06,382.00000000000455,-335.9999999999808,-231.0000000000034,59.99999999999339,-182.99999999999983,-489.0000000000043,-545.0000000000177,597.0000000000031,168.00000000000637,314.00000000001427,83.9999999999952,348.9999999999993,-106.99999999999932,-141.9999999999959,-283.99999999999534,-222.00000000001108,,-584.9999999999916
2021.04.06,435.0000000000076,-289.9999999999903,-207.00000000000162,133.00000000000534,-128.00000000000588,-506.0000000000002,-668.0000000000019,760.0000000000051,126.00000000000477,353.0000000000033,129.99999999998568,548.0000000000151,-56.000000000011596,-75.00000000000284,-295.99999999999625,-327.99999999999494,,-68.99999999997846
2021.04.06,443.0000000000045,-345.99999999997965,-252.99999999999213,119.00000000000244,-207.99999999999707,-518.0000000000007,-673.0000000000125,617.0000000000009,106.99999999999932,322.00000000000006,-26.999999999999247,370.00000000000364,-60.000000000002274,-144.99999999999602,-373.00000000000114,-323.0000000000066,,-947.9999999999764
2021.04.06,443.99999999999994,-367.99999999999056,-281.99999999998226,95.999999999985,-190.99999999999673,-497.99999999999045,-683.0000000000114,706.0000000000066,85.99999999998431,324.0000000000132,39.999999999995595,419.0000000000138,-44.00000000001114,-106.99999999999932,-331.999999999999,-310.0000000000103,,-699.9999999999926
2021.04.06,438.00000000000506,-413.99999999998107,-224.99999999998633,65.99999999998829,-267.00000000000614,-503.9999999999907,-533.0000000000057,432.9999999999945,176.9999999999925,300.00000000001137,-83.9999999999952,337.0000000000095,-124.00000000000944,-204.9999999999983,-395.99999999999636,-341.00000000001353,,-1341.9999999999814
2021.04.06,334.00000000000097,-268.0000000000016,-166.99999999998383,24.999999999986144,-162.0000000000066,-378.9999999999907,-462.0000000000068,621.0000000000049,183.9999999999975,371.00000000001023,209.9999999999991,677.0000000000165,-90.00000000000341,-49.99999999999716,-256.99999999999613,-354.9999999999942,,232.00000000003502
2021.04.06,370.9999999999991,-238.99999999998923,-20.999999999982144,28.999999999990145,-97.00000000000264,-356.9999999999993,-367.0000000000062,577.0000000000052,311.9999999999834,451.0000000000014,341.99999999999784,1070.9999999999998,-126.00000000000477,55.999999999997385,-229.00000000000142,-514.9999999999987,,1257.99999999999
2021.04.06,463.9999999999977,-320.9999999999935,78.00000000000028,31.000000000003247,-62.000000000006494,-287.00000000000614,-306.00000000000625,524.9999999999977,343.9999999999941,504.0000000000156,407.99999999998613,1015.9999999999947,-114.00000000000432,9.000000000000341,-221.00000000000452,-431.0000000000036,,1636.999999999965
2021.04.06,336.9999999999984,-231.99999999998778,150.00000000000568,21.00000000000435,-63.99999999999739,-64.99999999999773,-84.0000000000174,424.99999999998647,239.00000000000432,416.00000000001637,427.99999999998397,1136.0000000000036,-99.00000000000375,121.99999999999989,-151.9999999999966,-493.99999999999443,,2084.000000000008
2021.04.06,387.000000000004,-256.99999999999613,211.00000000000563,2.999999999997449,-58.000000000002494,-146.99999999999136,-67.00000000001705,353.99999999998766,390.99999999999113,494.00000000001666,465.99999999998863,1137.9999999999945,-154.00000000001057,37.9999999999967,-178.00000000000037,-470.9999999999992,,2149.9999999999654
2021.04.06,346.9999999999973,-173.00000000000094,367.0000000000062,-25.00000000000835,21.999999999999797,16.999999999995907,103.99999999999298,334.9999999999964,443.9999999999884,564.000000000009,675.9999999999877,1382.0000000000166,-147.00000000000557,120.99999999999511,-94.00000000000519,-480.99999999999807,,3458.9999999999673
2021.04.06,336.9999999999984,-144.99999999999514,368.00000000001273,-46.0000000000127,43.999999999999595,-10.99999999999568,81.9999999999821,394.9999999999898,495.00000000000455,612.0000000000125,753.9999999999881,1446.0000000000139,-152.00000000000102,120.99999999999511,-77.00000000000485,-470.00000000001484,,3752.999999999973
2021.04.06,318.00000000000716,-131.99999999999878,311.0000000000168,-25.00000000000835,42.999999999993044,-102.00000000000387,21.999999999988695,482.999999999989,481.9999999999993,565.9999999999999,733.9999999999902,1448.0000000000048,-171.00000000000648,126.99999999999534,-63.99999999999739,-487.99999999999955,,3551.9999999999695
2021.04.06,307.99999999999716,-76.99999999999375,300.00000000001137,-39.00000000001125,2.000000000002,-82.99999999999841,-51.000000000001044,387.000000000004,474.9999999999943,636.0000000000143,656.9999999999965,1453.9999999999998,-126.00000000000477,135.99999999999568,-153.99999999999858,-541.9999999999981,,3283.0000000000086
2021.04.06,314.0000000000032,-29.999999999996696,310.0000000000103,-32.999999999994145,-60.00000000000449,-7.999999999981355,-120.00000000000898,214.99999999998744,412.9999999999825,694.0000000000168,507.9999999999973,1307.999999999998,-48.00000000000182,105.99999999999454,-280.9999999999979,-550.000000000006,,2737.999999999999
2021.04.06,370.9999999999991,-18.999999999991246,463.0000000000134,52.99999999999194,-50.0000000000056,251.00000000000477,-31.000000000003247,21.999999999988695,237.99999999999955,670.9999999999993,398.9999999999938,1242.0000000000098,57.999999999992724,179.00000000000205,-334.9999999999964,-588.0000000000107,,2923.9999999999873
2021.04.06,558.000000000003,-127.99999999999478,506.0000000000064,163.00000000000205,-9.00000000000345,311.00000000000705,-173.00000000000094,68.99999999998573,112.99999999999955,706.0000000000066,350.9999999999902,1085.0000000000027,161.99999999999193,180.00000000000682,-387.000000000004,-519.0000000000028,,2987.9999999999955
2021.04.06,638.0000000000052,-80.99999999999774,693.0000000000102,153.9999999999875,49.99999999999449,700.000000000017,-139.00000000000023,-49.99999999999449,-33.00000000001546,893.0000000000105,478.0000000000006,1127.9999999999957,367.999999999995,287.00000000000614,-431.0000000000036,-460.000000000016,,4194.999999999995
2021.04.06,670.000000000004,-136.99999999998712,734.0000000000124,153.9999999999875,73.99999999999629,861.9999999999948,-55.000000000005045,-36.999999999998145,-123.99999999999523,878.000000000001,543.0000000000045,1305.0000000000007,417.0000000000016,417.0000000000016,-378.999999999996,-526.0000000000042,,4796.000000000018
2021.04.06,750.0000000000063,-200.99999999998454,812.0000000000127,190.00000000000128,64.99999999999284,742.0000000000186,-17.000000000000348,-168.0000000000126,10.99999999999568,880.9999999999984,469.99999999999267,1290.0000000000134,329.9999999999983,332.9999999999984,-428.00000000000614,-567.0000000000064,,4493.000000000018
2021.04.06,784.0000000000069,-202.9999999999976,802.9999999999982,202.9999999999976,112.99999999999643,593.9999999999941,-91.00000000001884,-36.0000000000138,112.99999999999955,913.0000000000083,549.9999999999839,1307.999999999998,280.00000000000114,283.00000000000125,-397.99999999999835,-522.0000000000002,,4693.999999999956
2021.04.06,848.0000000000043,-205.99999999999508,795.9999999999967,314.99999999999864,17.000000000000348,693.000000000012,-215.00000000000963,-272.00000000000557,-103.00000000000864,864.0000000000203,188.9999999999947,1058.0000000000034,400.99999999999625,295.0000000000017,-594.0000000000057,-615.9999999999943,,3470.00000000001
2021.04.06,912.0000000000017,-188.9999999999947,981.0000000000097,334.9999999999964,66.99999999999484,710.000000000008,-109.00000000000354,-405.0000000000109,43.99999999998272,964.0000000000093,268.9999999999859,1112.0000000000018,357.9999999999899,236.0000000000042,-604.0000000000045,-594.0000000000057,,4086.9999999999663
2021.04.06,918.0000000000077,-280.9999999999979,1007.0000000000024,279.99999999999136,51.000000000001044,706.0000000000173,40.99999999997994,-480.99999999999807,135.99999999999568,933.000000000006,307.99999999999716,1256.999999999997,280.00000000000114,246.9999999999999,-561.0000000000003,-659.999999999994,,4181.000000000006
2021.04.06,917.0000000000011,-222.99999999999542,1095.0000000000016,296.9999999999917,51.000000000001044,772.0000000000198,81.9999999999821,-605.0000000000111,144.9999999999818,977.0000000000057,285.00000000000193,1258.0000000000036,297.9999999999876,240.99999999999966,-605.0,-679.0000000000074,,4305.999999999964
2021.04.06,931.9999999999995,-190.99999999998562,1269.000000000009,251.99999999998556,39.999999999995595,932.9999999999927,248.99999999998812,-878.000000000001,237.99999999999955,1097.0000000000146,323.99999999999096,1300.9999999999966,305.9999999999974,206.00000000000307,-658.0000000000031,-679.0000000000074,,4740.999999999975
2021.04.06,870.0000000000041,8.000000000008,1316.0000000000061,197.00000000000273,75.00000000000284,1062.0000000000118,146.99999999998602,-861.0000000000007,242.999999999995,1314.9999999999995,471.9999999999835,1470.0000000000157,429.9999999999926,283.00000000000125,-704.0000000000047,-683.0000000000114,,5639.999999999993
