date,USDCHF,GBPUSD,EURUSD,USDCAD,AUDUSD,NZDUSD,EURCHF,CHFJPY,CADCHF,AUDCHF,NZDCHF,GBPJPY,EURCAD,EURAUD,EURNZD,CADJPY,AUDJPY,NZDJPY,AUDCAD,NZDCAD,AUDNZD,empty,sum
2021.01.18,98.99999999999353,-26.999999999999247,14.000000000002899,58.000000000002494,-7.9999999999968985,-26.000000000003798,-58.000000000002494,-204.9999999999983,-173.9999999999964,-151.00000000000114,-171.00000000001003,-138.00000000000523,92.00000000000318,42.999999999993044,153.9999999999875,-90.99999999999397,-48.00000000000182,-49.99999999999716,-87.99999999999919,-79.99999999999119,-97.00000000001374,,-952.0000000000279
2021.01.18,71.99999999999429,28.000000000005798,41.99999999998649,65.00000000000395,19.00000000000235,-30.000000000007798,-31.000000000003247,-210.00000000000796,-183.99999999999528,-121.00000000000443,-154.0000000000097,-99.99999999999432,31.000000000003247,49.99999999999449,157.99999999999147,-78.99999999999352,-16.000000000005343,-40.00000000000625,-24.999999999997247,-42.999999999993044,-101.00000000001774,,-669.0000000000537
2021.01.18,109.00000000000354,-96.00000000000719,-26.0000000000149,5.000000000010552,-29.999999999996696,-43.00000000000415,-93.99999999999409,-242.00000000000443,-264.999999999993,-175.99999999999838,-176.0000000000095,-234.00000000000887,89.00000000000574,58.000000000002494,226.99999999999943,-174.99999999999716,-76.00000000000762,-58.9999999999975,-61.999999999995396,-52.99999999999194,-144.0000000000108,,-1463.0000000000105
2021.01.18,290.9999999999968,163.00000000000205,149.9999999999835,459.99999999999375,236.99999999999832,173.9999999999964,-151.9999999999966,-91.00000000000819,-161.00000000000003,-75.00000000000284,-114.00000000000298,-57.999999999992724,414.00000000000324,377.0000000000051,495.000000000001,61.00000000000705,146.99999999999136,114.00000000000432,-75.9999999999983,-105.99999999999498,-98.0000000000203,,2151.9999999999654
2021.01.18,178.00000000000037,25.999999999992696,69.9999999999923,378.999999999996,150.00000000000568,57.99999999999139,-87.99999999999919,-144.99999999999602,-114.99999999999844,-69.00000000000794,-137.00000000000932,-91.00000000000819,422.00000000001125,302.0000000000023,331.999999999999,76.00000000000762,117.999999999995,51.00000000000193,-126.99999999999933,-196.99999999999162,-47.00000000001925,,1145.9999999999661
2021.01.18,180.99999999999784,82.00000000000429,56.99999999999594,361.0000000000113,131.00000000000333,95.99999999999609,-100.0000000000112,-123.00000000000466,-125.99999999999278,-85.99999999999719,-104.00000000000409,-7.000000000005002,417.0000000000007,276.00000000000955,438.00000000000506,76.99999999999818,112.99999999999955,102.99999999999443,-139.99999999999568,-137.9999999999937,-127.00000000001043,,1381.0000000000016
2021.01.18,173.00000000000094,87.99999999999919,68.00000000000139,422.9999999999956,139.99999999999568,107.99999999999699,-80.99999999999774,-52.99999999999727,-86.99999999999264,-72.0000000000054,-91.00000000000774,94.99999999999886,473.0000000000123,282.0000000000045,451.0000000000014,171.99999999999704,179.9999999999926,167.99999999999216,-170.99999999999892,-163.99999999999747,-135.00000000001845,,1966.9999999999734
2021.01.18,143.00000000000423,14.000000000002899,24.000000000001798,398.9999999999938,80.00000000000229,78.00000000000028,-83.9999999999952,-67.99999999999784,-78.99999999999574,-102.99999999999754,-98.0000000000092,38.99999999998727,500.00000000001154,209.9999999999991,434.000000000001,171.00000000000648,128.0000000000001,144.99999999999602,-229.99999999999687,-187.9999999999993,-169.00000000001913,,1345.9999999999957
2021.01.18,166.99999999999494,68.00000000000139,21.999999999988695,392.9999999999989,122.99999999999534,70.99999999999883,-114.99999999999844,-63.00000000000239,-93.99999999999409,-82.00000000000429,-115.00000000000954,68.9999999999884,499.000000000005,306.9999999999906,431.99999999998795,153.99999999999636,158.00000000000125,129.0000000000049,-171.99999999999437,-187.9999999999993,-110.00000000001009,,1652.9999999999404
2021.01.18,127.99999999999478,-2.999999999997449,-15.00000000000945,334.9999999999964,68.00000000000139,6.999999999990347,-103.00000000000864,-76.99999999999818,-100.99999999999554,-102.00000000000209,-145.00000000000622,39.99999999999204,480.00000000001376,245.0000000000063,327.99999999999494,140.00000000000057,125.0,84.00000000000318,-197.99999999999818,-229.99999999999687,-83.00000000001084,,922.9999999999706
