date,USDCAD,GBPAUD,EURJPY,empty,sum
2021.08.25,-2154.999999999996,1105.0000000000005,-766.0000000000196,,-1816.000000000015
2021.08.25,-2215.999999999996,1107.0000000000136,-828.000000000003,,-1936.9999999999852
2021.08.25,-2157.000000000009,1185.9999999999982,-823.0000000000075,,-1794.0000000000184
2021.08.25,-2075.0000000000045,1110.9999999999952,-733.0000000000041,,-1697.0000000000134
2021.08.25,-2099.0000000000064,1116.000000000006,-730.0000000000182,,-1713.0000000000186
2021.08.25,-2004.9999999999902,981.999999999994,-719.0000000000225,,-1742.0000000000186
2021.08.25,-2008.999999999994,953.0000000000039,-691.0000000000025,,-1746.9999999999927
2021.08.25,-2005.9999999999966,995.9999999999969,-675.0000000000114,,-1685.000000000011
2021.08.25,-2000.0000000000018,995.0000000000125,-667.0000000000016,,-1671.999999999991
2021.08.25,-1977.999999999991,988.9999999999955,-675.0000000000114,,-1664.0000000000068
2021.08.25,-1960.9999999999905,978.9999999999966,-671.0000000000207,,-1653.0000000000146
2021.08.25,-1985.9999999999989,1004.0000000000049,-674.0000000000066,,-1656.0000000000005
2021.08.25,-1994.9999999999911,1009.9999999999998,-646.000000000015,,-1631.0000000000064
2021.08.25,-1950.9999999999916,954.9999999999948,-652.0000000000152,,-1648.000000000012
2021.08.25,-1915.0,941.9999999999984,-629.0000000000191,,-1602.0000000000207
2021.08.25,-1983.0000000000014,1032.0000000000107,-707.000000000022,,-1658.0000000000127
2021.08.25,-2012.9999999999982,1073.9999999999973,-724.000000000018,,-1663.0000000000189
2021.08.25,-2058.000000000004,1034.0000000000016,-910.000000000025,,-1934.0000000000275
2021.08.25,-2065.000000000006,1042.0000000000095,-892.0000000000243,,-1915.0000000000207
2021.08.25,-2080.9999999999995,1225.9999999999939,-834.0000000000032,,-1689.0000000000089
2021.08.25,-2089.0000000000077,1364.0000000000095,-844.0000000000225,,-1569.0000000000207
2021.08.25,-2088.000000000001,1347.9999999999936,-816.0000000000025,,-1556.0000000000098
2021.08.25,-2045.9999999999923,1303.0000000000098,-802.9999999999973,,-1545.9999999999798
2021.08.25,-1949.0000000000007,1249.0000000000111,-824.0000000000123,,-1524.0000000000018
2021.08.25,-1848.0000000000052,1225.0000000000093,-823.0000000000075,,-1446.0000000000034
2021.08.25,-1849.9999999999961,1266.0000000000116,-814.0000000000214,,-1398.000000000006
2021.08.25,-1835.9999999999932,1336.0000000000039,-844.9999999999989,,-1344.9999999999882
2021.08.25,-1896.0000000000089,1303.999999999994,-893.0000000000007,,-1485.0000000000155
2021.08.25,-1842.0000000000102,1320.00000000001,-981.9999999999993,,-1503.9999999999995
2021.08.25,-1897.9999999999998,1271.0,-1058.9999999999975,,-1685.9999999999973
2021.08.25,-1993.0000000000002,1280.0000000000146,-1188.0000000000166,,-1901.0000000000023
2021.08.25,-1863.999999999999,1371.9999999999955,-1159.0000000000202,,-1651.0000000000239
2021.08.25,-1880.9999999999993,1422.000000000012,-1179.000000000002,,-1637.9999999999893
2021.08.25,-1903.0000000000102,1448.0000000000048,-1210.000000000008,,-1665.0000000000134
2021.08.25,-1974.000000000009,1424.000000000003,-1222.0000000000084,,-1772.0000000000146
2021.08.25,-1913.000000000009,1320.9999999999943,-1241.0000000000139,,-1833.0000000000286
2021.08.25,-1980.000000000004,1195.999999999997,-1271.000000000015,,-2055.000000000022
2021.08.25,-2098.0,1160.0000000000055,-1323.0000000000075,,-2261.000000000002
2021.08.25,-2115.0,1271.0,-1299.0000000000066,,-2143.0000000000064
2021.08.25,-2113.9999999999936,1346.0000000000027,-1277.0000000000152,,-2045.0000000000061
2021.08.25,-2181.999999999995,1319.0000000000034,-1312.0000000000118,,-2175.0000000000036
2021.08.25,-2191.0000000000095,1310.9999999999955,-1294.0000000000111,,-2174.0000000000255
2021.08.25,-2228.0000000000077,1265.000000000005,-1313.0000000000166,,-2276.000000000019
2021.08.26,-2241.000000000004,1293.000000000011,-1314.9999999999977,,-2262.999999999991
2021.08.26,-2241.000000000004,1212.000000000013,-1257.000000000005,,-2285.9999999999964
2021.08.26,-2227.0000000000014,1293.000000000011,-1281.000000000006,,-2214.9999999999964
2021.08.26,-2237.0,1232.000000000011,-1328.000000000003,,-2332.999999999992
2021.08.26,-2187.99999999999,1235.0000000000084,-1292.0000000000016,,-2244.999999999983
2021.08.26,-2215.999999999996,1219.0000000000146,-1277.0000000000152,,-2273.9999999999964
2021.08.26,-2204.000000000006,1217.0000000000014,-1318.000000000012,,-2305.0000000000164
2021.08.26,-2160.999999999991,1139.0000000000011,-1305.0000000000068,,-2326.9999999999964
2021.08.26,-2133.9999999999914,1110.000000000011,-1314.0000000000214,,-2338.000000000002
2021.08.26,-2093.999999999996,1052.0000000000084,-1265.0000000000148,,-2307.0000000000023
2021.08.26,-2062.000000000008,907.9999999999977,-1246.0000000000093,,-2400.00000000002
2021.08.26,-1970.000000000005,939.0000000000009,-1189.9999999999977,,-2221.000000000002
2021.08.26,-1963.0000000000036,978.9999999999966,-1198.0000000000075,,-2182.0000000000146
2021.08.26,-1889.9999999999916,985.999999999998,-1126.0000000000048,,-2029.9999999999984
2021.08.26,-1916.999999999991,1025.9999999999936,-1149.000000000001,,-2039.9999999999982
2021.08.26,-1936.0000000000043,1034.0000000000016,-1186.000000000007,,-2088.00000000001
2021.08.26,-1922.0000000000016,1018.0000000000077,-1189.9999999999977,,-2093.999999999992
2021.08.26,-1970.9999999999895,1008.9999999999932,-1234.0000000000089,,-2196.0000000000055
2021.08.26,-1957.0000000000086,985.999999999998,-1233.000000000004,,-2204.0000000000146
2021.08.26,-1890.9999999999982,910.9999999999951,-1296.0000000000207,,-2276.0000000000236
2021.08.26,-2034.0000000000025,923.0000000000072,-1472.0000000000084,,-2583.0000000000036
2021.08.26,-2150.0000000000073,1034.0000000000016,-1552.9999999999973,,-2669.0000000000027
2021.08.26,-2063.999999999999,991.0000000000085,-1455.0000000000125,,-2528.0000000000027
2021.08.26,-2034.0000000000025,985.0000000000136,-1426.0000000000161,,-2475.000000000005
2021.08.26,-1990.000000000003,1103.0000000000095,-1387.0000000000005,,-2273.9999999999936
2021.08.26,-2039.9999999999973,1110.9999999999952,-1429.000000000002,,-2358.000000000004
2021.08.26,-2075.0000000000045,1072.0000000000064,-1487.0000000000232,,-2490.0000000000214
2021.08.26,-2086.00000000001,1076.9999999999945,-1474.000000000018,,-2483.0000000000337
2021.08.26,-2127.9999999999964,1136.0000000000036,-1421.0000000000207,,-2413.0000000000136
2021.08.26,-2086.00000000001,1107.0000000000136,-1426.0000000000161,,-2405.0000000000127
2021.08.26,-2045.000000000008,1316.0000000000061,-1419.0000000000111,,-2148.0000000000127
2021.08.26,-2039.9999999999973,1278.0000000000014,-1350.0000000000227,,-2112.0000000000186
2021.08.26,-1947.0000000000098,1285.0000000000027,-1295.000000000016,,-1957.000000000023
2021.08.26,-1937.9999999999952,1242.999999999994,-1318.000000000012,,-2013.0000000000132
2021.08.26,-1998.9999999999952,1236.0000000000148,-1415.0000000000205,,-2178.000000000001
2021.08.26,-1865.0000000000055,1042.9999999999939,-1329.0000000000077,,-2151.000000000019
2021.08.26,-1707.9999999999984,1073.0000000000127,-1230.0000000000182,,-1865.0000000000039
2021.08.26,-1642.00000000001,1150.0000000000066,-1272.0000000000198,,-1764.0000000000232
2021.08.26,-1560.9999999999902,1219.0000000000146,-1301.0000000000161,,-1642.9999999999918
2021.08.26,-1495.0000000000018,1297.999999999999,-1320.0000000000216,,-1517.0000000000243
2021.08.26,-1459.9999999999945,1225.9999999999939,-1234.0000000000089,,-1468.0000000000095
2021.08.26,-1408.9999999999936,1210.0,-1160.000000000025,,-1359.0000000000186
2021.08.26,-1397.0000000000039,1210.0,-1161.0000000000014,,-1348.0000000000052
2021.08.26,-1329.0000000000025,1221.0000000000055,-1139.00000000001,,-1247.000000000007
2021.08.26,-1282.9999999999898,1198.9999999999945,-1118.9999999999998,,-1202.999999999995
2021.08.26,-1290.9999999999977,1184.0000000000073,-1123.0000000000189,,-1230.0000000000093
2021.08.26,-1307.999999999998,1188.0000000000114,-1138.0000000000052,,-1257.9999999999918
2021.08.26,-1293.9999999999952,1130.9999999999932,-1156.000000000006,,-1319.000000000008
2021.08.27,-1283.9999999999964,1141.0000000000143,-1169.0000000000111,,-1311.9999999999932
2021.08.27,-1289.0000000000068,1178.9999999999968,-1171.0000000000207,,-1281.0000000000307
2021.08.27,-1303.999999999994,1198.0000000000102,-1175.0000000000114,,-1280.9999999999952
2021.08.27,-1302.0000000000032,1258.0000000000036,-1186.000000000007,,-1230.0000000000066
2021.08.27,-1286.0000000000093,1245.0000000000073,-1177.000000000021,,-1218.000000000023
2021.08.27,-1286.0000000000093,1173.0000000000018,-1177.000000000021,,-1290.0000000000284
2021.08.27,-1235.0000000000084,920.0000000000097,-1150.0000000000057,,-1465.0000000000045
2021.08.27,-1096.0000000000082,958.9999999999987,-1068.000000000012,,-1205.0000000000214
2021.08.27,-1097.999999999999,1117.9999999999968,-1098.0000000000132,,-1078.0000000000155
2021.08.27,-1147.000000000009,1157.000000000008,-1044.0000000000111,,-1034.0000000000123
2021.08.27,-1239.9999999999966,1183.0000000000007,-1090.0000000000034,,-1146.9999999999993
2021.08.27,-1289.0000000000068,1225.9999999999939,-1094.0000000000225,,-1157.0000000000355
2021.08.27,-1248.999999999989,1139.0000000000011,-1094.9999999999989,,-1204.9999999999868
2021.08.27,-1290.9999999999977,1156.0000000000014,-1125.0,,-1259.9999999999964
2021.08.27,-1272.0000000000064,1140.0000000000077,-1157.0000000000107,,-1289.0000000000093
2021.08.27,-1259.9999999999945,1210.0,-1127.0000000000095,,-1177.000000000004
2021.08.27,-1286.0000000000093,1217.0000000000014,-1153.00000000002,,-1222.000000000028
2021.08.27,-1330.0000000000089,1263.9999999999984,-1165.9999999999968,,-1232.0000000000073
2021.08.27,-1404.0000000000052,1336.0000000000039,-1213.0000000000223,,-1281.0000000000236
2021.08.27,-1505.0000000000007,1429.0000000000136,-1286.0000000000014,,-1361.9999999999884
2021.08.27,-1486.0000000000095,1310.0000000000111,-1268.0000000000007,,-1443.999999999999
2021.08.27,-1500.9999999999968,1276.9999999999948,-1310.0000000000023,,-1534.0000000000043
2021.08.27,-1479.9999999999925,1320.9999999999943,-1300.0000000000114,,-1459.0000000000095
2021.08.27,-1394.9999999999907,1483.9999999999964,-1252.0000000000095,,-1163.0000000000039
2021.08.27,-1384.9999999999918,1461.0000000000011,-1195.999999999998,,-1119.9999999999886
2021.08.27,-1412.9999999999975,1507.9999999999982,-1246.0000000000093,,-1151.0000000000086
2021.08.27,-1441.0000000000034,1469.9999999999936,-1362.9999999999995,,-1334.0000000000093
2021.08.27,-1343.0000000000052,1375.000000000015,-1347.0000000000084,,-1314.9999999999986
2021.08.27,-1296.9999999999925,1320.9999999999943,-1344.0000000000225,,-1320.0000000000207
2021.08.27,-1299.99999999999,1249.0000000000111,-1395.0000000000102,,-1445.999999999989
2021.08.27,-1313.999999999993,1100.000000000012,-1407.0000000000107,,-1620.9999999999916
2021.08.27,-1275.9999999999882,1130.0000000000089,-1372.000000000014,,-1517.9999999999934
2021.08.27,-1217.0000000000014,1042.0000000000095,-1225.0000000000227,,-1400.0000000000146
2021.08.27,-1451.0000000000023,1122.0000000000007,-1425.0000000000114,,-1754.000000000013
2021.08.27,-1899.0000000000061,1027.0000000000002,-1521.000000000015,,-2393.000000000021
2021.08.27,-1991.0000000000093,1646.000000000014,-1536.0000000000014,,-1880.9999999999966
2021.08.27,-1855.999999999991,1920.0000000000107,-1439.9999999999977,,-1375.999999999978
2021.08.27,-1976.0,1890.0000000000139,-1384.0000000000146,,-1470.0000000000007
2021.08.27,-1984.9999999999923,2046.9999999999989,-1338.9999999999986,,-1276.999999999992
2021.08.27,-2038.999999999991,2086.00000000001,-1390.0000000000148,,-1342.9999999999957
2021.08.27,-2025.0000000000102,2039.000000000013,-1366.0000000000139,,-1352.0000000000111
2021.08.27,-2010.0000000000007,2073.999999999998,-1358.000000000004,,-1294.0000000000066
2021.08.27,-1963.0000000000036,2059.000000000011,-1350.999999999999,,-1254.9999999999918
2021.08.27,-1984.000000000008,2092.000000000005,-1356.000000000023,,-1248.000000000026
2021.08.27,-1957.0000000000086,2113.000000000009,-1347.0000000000084,,-1191.000000000008
2021.08.27,-1964.9999999999945,2229.9999999999986,-1337.0000000000175,,-1072.0000000000134
2021.08.27,-1968.9999999999986,2252.0000000000095,-1358.000000000004,,-1074.9999999999932
2021.08.27,-1983.0000000000014,2234.0000000000027,-1366.0000000000139,,-1115.0000000000125
