date,USDCAD,GBPAUD,EURJPY,empty,sum
2021.08.23,-740.0000000000073,11.00000000000545,-871.0000000000093,,-1600.0000000000111
2021.08.23,-713.9999999999924,-7.999999999985796,-799.0000000000066,,-1520.9999999999848
2021.08.23,-886.000000000009,-31.999999999987594,-841.0000000000082,,-1759.0000000000048
2021.08.23,-812.999999999997,-29.999999999996696,-855.0000000000182,,-1698.0000000000118
2021.08.23,-907.9999999999977,-21.999999999988695,-885.0000000000193,,-1815.000000000006
2021.08.23,-829.9999999999974,-51.99999999998539,-647.0000000000198,,-1529.0000000000025
2021.08.23,-807.0000000000022,-116.00000000000499,-638.0000000000052,,-1561.0000000000123
2021.08.23,-887.9999999999999,-205.99999999999508,-623.0000000000189,,-1717.0000000000139
2021.08.23,-1217.0000000000014,-63.99999999999739,-621.0000000000093,,-1902.0000000000082
2021.08.23,-1253.9999999999995,-21.00000000000435,-603.0000000000086,,-1878.0000000000125
2021.08.23,-1417.0000000000016,137.00000000000932,-580.0000000000125,,-1860.0000000000048
2021.08.23,-1424.000000000003,134.99999999999625,-660.000000000025,,-1949.0000000000318
2021.08.23,-1482.99999999999,129.00000000000134,-652.0000000000152,,-2006.0000000000039
2021.08.23,-1507.9999999999982,151.00000000001222,-629.0000000000191,,-1986.000000000005
2021.08.23,-1554.9999999999952,126.0000000000039,-655.0000000000011,,-2083.9999999999927
2021.08.23,-1570.999999999989,126.0000000000039,-647.0000000000198,,-2092.000000000005
2021.08.23,-1651.0000000000025,205.99999999999508,-648.0000000000246,,-2093.000000000032
2021.08.23,-1600.0000000000014,195.9999999999962,-611.0000000000184,,-2015.0000000000236
2021.08.23,-1560.000000000006,180.0000000000024,-609.0000000000089,,-1989.0000000000125
2021.08.23,-1486.9999999999939,164.00000000000858,-617.0000000000186,,-1940.0000000000039
2021.08.23,-1602.9999999999989,303.0000000000088,-641.0000000000196,,-1941.0000000000095
2021.08.24,-1611.0000000000068,276.00000000000955,-569.0000000000168,,-1904.000000000014
2021.08.24,-1587.000000000005,239.99999999999577,-591.0000000000082,,-1938.0000000000175
2021.08.24,-1618.9999999999927,178.99999999999582,-626.0000000000048,,-2066.000000000002
2021.08.24,-1580.0000000000036,195.00000000001182,-635.0000000000193,,-2020.0000000000111
2021.08.24,-1578.999999999997,198.00000000000927,-622.0000000000141,,-2003.0000000000018
2021.08.24,-1560.9999999999902,82.00000000000429,-590.0000000000034,,-2068.999999999989
2021.08.24,-1534.9999999999975,45.000000000006146,-616.0000000000139,,-2106.0000000000055
2021.08.24,-1530.000000000009,-7.999999999985796,-638.0000000000052,,-2176.0
2021.08.24,-1540.000000000008,201.00000000000674,-598.0000000000132,,-1937.0000000000143
2021.08.24,-1553.9999999999886,177.00000000000495,-578.000000000003,,-1954.9999999999866
2021.08.24,-1526.0000000000052,290.00000000001245,-570.0000000000216,,-1806.0000000000143
2021.08.24,-1587.9999999999893,449.0000000000105,-631.0000000000002,,-1769.999999999979
2021.08.24,-1543.0000000000055,408.00000000000836,-632.000000000005,,-1767.000000000002
2021.08.24,-1551.9999999999977,401.00000000000693,-621.0000000000093,,-1772.0000000000002
2021.08.24,-1533.0000000000066,337.0000000000095,-632.000000000005,,-1828.000000000002
2021.08.24,-1558.9999999999993,358.9999999999982,-669.0000000000111,,-1869.0000000000123
2021.08.24,-1644.000000000001,358.9999999999982,-739.0000000000043,,-2024.000000000007
2021.08.24,-1719.9999999999882,485.0000000000021,-735.0000000000136,,-1969.9999999999998
2021.08.24,-1872.9999999999914,458.00000000000284,-718.0000000000177,,-2133.0000000000064
2021.08.24,-1865.0000000000055,529.0000000000017,-778.00000000002,,-2114.0000000000236
2021.08.24,-1868.000000000003,682.0000000000048,-665.9999999999968,,-1851.999999999995
2021.08.24,-1819.9999999999993,778.000000000012,-638.0000000000052,,-1679.9999999999925
2021.08.24,-1795.9999999999975,887.9999999999999,-527.0000000000152,,-1435.0000000000127
2021.08.24,-1753.0000000000045,661.0000000000005,-557.0000000000164,,-1649.0000000000205
2021.08.24,-1791.9999999999936,720.9999999999939,-515.0000000000148,,-1586.0000000000146
2021.08.24,-1740.9999999999925,819.9999999999985,-469.99999999999886,,-1390.9999999999927
2021.08.24,-1930.9999999999939,1000.0000000000009,-596.0000000000036,,-1526.9999999999966
2021.08.24,-1960.0000000000061,1028.0000000000066,-542.0000000000016,,-1474.0000000000011
2021.08.24,-1892.999999999989,1092.000000000004,-543.0000000000064,,-1343.9999999999914
2021.08.24,-1825.00000000001,1061.000000000001,-534.0000000000202,,-1298.0000000000293
2021.08.24,-1841.0000000000036,1019.9999999999986,-572.0000000000027,,-1393.0000000000077
2021.08.24,-1793.0000000000002,1168.9999999999977,-493.0000000000234,,-1117.000000000026
2021.08.24,-1829.9999999999982,1219.9999999999989,-486.0000000000184,,-1096.0000000000177
2021.08.24,-1766.000000000001,1205.999999999996,-576.9999999999982,,-1137.0000000000032
2021.08.24,-1990.000000000003,1357.0000000000082,-564.0000000000214,,-1197.0000000000161
2021.08.24,-2241.9999999999886,1522.0000000000011,-782.0000000000107,,-1501.9999999999982
2021.08.24,-2014.999999999989,1384.0000000000075,-618.0000000000234,,-1249.000000000005
2021.08.24,-1943.9999999999902,1374.0000000000086,-631.0000000000002,,-1200.9999999999818
2021.08.24,-1944.9999999999968,1324.000000000014,-629.0000000000191,,-1250.0000000000018
2021.08.24,-2080.9999999999995,1314.9999999999995,-660.000000000025,,-1426.000000000025
2021.08.24,-2065.000000000006,1253.9999999999995,-597.0000000000084,,-1408.0000000000148
2021.08.24,-2071.0000000000005,1222.9999999999964,-618.9999999999998,,-1467.0000000000039
2021.08.24,-2103.9999999999945,1246.9999999999982,-653.00000000002,,-1510.0000000000164
2021.08.24,-2151.999999999998,1231.0000000000043,-722.0000000000084,,-1643.0000000000023
2021.08.24,-2147.9999999999945,1195.999999999997,-680.0000000000068,,-1632.0000000000043
2021.08.24,-2122.000000000002,1192.9999999999995,-707.000000000022,,-1636.0000000000243
2021.08.24,-2136.999999999989,1266.0000000000116,-758.0000000000098,,-1628.9999999999873
2021.08.24,-2224.0000000000036,1313.0000000000086,-717.000000000013,,-1628.000000000008
2021.08.25,-2207.000000000003,1337.0000000000105,-668.0000000000064,,-1537.999999999999
2021.08.25,-2202.9999999999995,1317.0000000000125,-674.0000000000066,,-1559.9999999999936
2021.08.25,-2183.000000000002,1297.0000000000148,-750.0,,-1635.999999999987
2021.08.25,-2197.0000000000045,1280.9999999999989,-737.9999999999995,,-1654.0000000000052
2021.08.25,-2147.9999999999945,1263.000000000014,-727.0000000000039,,-1611.9999999999843
2021.08.25,-2117.9999999999977,1105.0000000000005,-752.0000000000095,,-1765.0000000000068
2021.08.25,-2157.000000000009,1297.999999999999,-818.000000000012,,-1677.000000000022
2021.08.25,-2072.0000000000073,1228.0000000000068,-729.0000000000134,,-1573.0000000000139
2021.08.25,-2065.000000000006,1307.0000000000136,-722.0000000000084,,-1480.0000000000007
2021.08.25,-2001.9999999999927,1124.9999999999982,-697.0000000000027,,-1573.9999999999973
2021.08.25,-1932.0000000000005,983.0000000000006,-650.0000000000057,,-1599.0000000000055
2021.08.25,-2004.9999999999902,1038.0000000000057,-663.0000000000109,,-1629.9999999999955
2021.08.25,-1930.0000000000095,1029.9999999999975,-656.0000000000059,,-1556.000000000018
2021.08.25,-1957.0000000000086,1005.9999999999958,-640.0000000000148,,-1591.0000000000277
2021.08.25,-1953.999999999989,1052.0000000000084,-658.0000000000155,,-1559.9999999999961
2021.08.25,-1920.999999999995,1029.0000000000132,-640.0000000000148,,-1531.9999999999966
2021.08.25,-1951.9999999999982,1018.0000000000077,-643.0000000000007,,-1576.9999999999911
2021.08.25,-1926.0000000000055,1041.000000000003,-618.0000000000234,,-1503.000000000026
2021.08.25,-1906.0000000000077,1000.0000000000009,-622.0000000000141,,-1528.000000000021
2021.08.25,-1829.9999999999982,1035.0000000000082,-591.0000000000082,,-1385.9999999999982
2021.08.25,-1964.9999999999945,1154.999999999995,-691.0000000000025,,-1501.000000000002
2021.08.25,-1953.999999999989,1215.9999999999948,-606.000000000023,,-1344.0000000000173
2021.08.25,-2055.9999999999914,1092.000000000004,-875.0,,-1838.9999999999873
2021.08.25,-1980.9999999999884,1269.000000000009,-751.0000000000048,,-1462.999999999984
2021.08.25,-2031.9999999999893,1442.9999999999943,-769.0000000000055,,-1358.0000000000005
2021.08.25,-2065.000000000006,1373.000000000002,-798.0000000000018,,-1490.0000000000057
2021.08.25,-2045.9999999999923,1366.0000000000005,-781.0000000000059,,-1460.9999999999977
2021.08.25,-1936.9999999999886,1408.0000000000093,-802.9999999999973,,-1331.9999999999766
2021.08.25,-1842.9999999999945,1297.999999999999,-782.0000000000107,,-1327.0000000000061
2021.08.25,-1825.9999999999943,1330.9999999999934,-804.000000000002,,-1299.000000000003
2021.08.25,-1774.0000000000089,1371.0000000000111,-800.0000000000114,,-1203.000000000009
2021.08.25,-1777.0000000000064,1358.999999999999,-824.0000000000123,,-1242.0000000000196
2021.08.25,-1764.9999999999943,1489.000000000007,-889.00000000001,,-1164.9999999999973
2021.08.25,-1832.9999999999957,1439.9999999999968,-981.000000000023,,-1374.0000000000218
2021.08.25,-1810.0000000000005,1280.9999999999989,-1040.9999999999968,,-1569.9999999999984
2021.08.25,-1781.0000000000105,1412.9999999999975,-1137.0000000000005,,-1505.0000000000134
2021.08.25,-1760.000000000006,1513.0000000000089,-1097.0000000000084,,-1344.0000000000055
2021.08.25,-1846.9999999999986,1571.0000000000114,-1155.0000000000011,,-1430.9999999999884
2021.08.25,-1895.0000000000023,1480.999999999999,-1175.0000000000114,,-1589.0000000000146
2021.08.25,-1893.9999999999957,1424.000000000003,-1212.0000000000175,,-1682.0000000000102
2021.08.25,-1896.0000000000089,1331.9999999999998,-1237.9999999999995,,-1802.0000000000086
2021.08.25,-1960.0000000000061,1205.0000000000116,-1230.0000000000182,,-1985.0000000000127
2021.08.25,-2079.0000000000086,1310.9999999999955,-1288.000000000011,,-2056.000000000024
2021.08.25,-2096.999999999993,1410.0000000000002,-1253.0000000000143,,-1940.0000000000073
2021.08.25,-2086.9999999999945,1367.000000000007,-1256.0000000000002,,-1975.9999999999877
2021.08.25,-2160.999999999991,1353.000000000004,-1260.0000000000193,,-2068.0000000000064
2021.08.25,-2188.9999999999964,1337.0000000000105,-1290.9999999999968,,-2142.9999999999827
2021.08.25,-2194.9999999999914,1293.9999999999952,-1306.0000000000116,,-2207.0000000000077
2021.08.26,-2222.9999999999973,1366.0000000000005,-1233.000000000004,,-2090.000000000001
2021.08.26,-2221.9999999999905,1371.0000000000111,-1215.0000000000034,,-2065.9999999999827
2021.08.26,-2191.0000000000095,1329.0000000000025,-1276.0000000000105,,-2138.0000000000173
2021.08.26,-2167.9999999999923,1263.000000000014,-1267.0000000000243,,-2172.0000000000027
2021.08.26,-2173.0000000000027,1280.0000000000146,-1264.00000000001,,-2156.999999999998
2021.08.26,-2204.9999999999905,1283.9999999999964,-1249.0000000000236,,-2170.0000000000177
2021.08.26,-2150.999999999992,1259.00000000001,-1290.0000000000205,,-2182.0000000000023
2021.08.26,-2133.9999999999914,1211.0000000000066,-1276.0000000000105,,-2198.9999999999955
2021.08.26,-2069.999999999994,1181.0000000000098,-1259.0000000000146,,-2147.999999999999
2021.08.26,-2051.0000000000027,1075.0000000000036,-1247.000000000014,,-2223.000000000013
2021.08.26,-1958.9999999999995,958.9999999999987,-1161.0000000000014,,-2161.0000000000023
2021.08.26,-1958.9999999999995,1059.00000000001,-1188.0000000000166,,-2088.0000000000064
2021.08.26,-1879.9999999999927,991.0000000000085,-1110.0000000000136,,-1998.9999999999977
2021.08.26,-1865.99999999999,1042.9999999999939,-1103.0000000000086,,-1926.0000000000048
2021.08.26,-1916.999999999991,1056.0000000000125,-1141.0000000000196,,-2001.999999999998
2021.08.26,-1907.9999999999986,1039.000000000012,-1180.0000000000068,,-2048.9999999999936
2021.08.26,-1903.0000000000102,1046.999999999998,-1180.0000000000068,,-2036.000000000019
2021.08.26,-1946.0000000000032,1065.0000000000048,-1200.000000000017,,-2081.0000000000155
2021.08.26,-1858.9999999999884,1018.0000000000077,-1206.0000000000173,,-2046.999999999998
2021.08.26,-1882.9999999999902,934.0000000000126,-1286.0000000000014,,-2234.999999999979
2021.08.26,-2025.9999999999945,1112.0000000000018,-1462.0000000000175,,-2376.00000000001
2021.08.26,-2029.9999999999984,1143.0000000000052,-1443.000000000012,,-2330.0000000000055
2021.08.26,-1947.999999999994,992.9999999999994,-1353.0000000000086,,-2308.000000000003
2021.08.26,-1943.000000000006,1153.000000000004,-1350.0000000000227,,-2140.0000000000246
2021.08.26,-1974.000000000009,1175.9999999999993,-1314.0000000000214,,-2112.000000000031
2021.08.26,-2025.0000000000102,1114.000000000015,-1424.0000000000066,,-2335.000000000002
2021.08.26,-2000.0000000000018,1124.0000000000139,-1447.0000000000027,,-2322.999999999991
2021.08.26,-2055.000000000007,1205.0000000000116,-1421.0000000000207,,-2271.000000000016
2021.08.26,-2086.00000000001,1141.0000000000143,-1400.0000000000057,,-2345.0000000000014
2021.08.26,-2012.9999999999982,1357.0000000000082,-1384.0000000000146,,-2040.0000000000045
2021.08.26,-2017.000000000002,1442.00000000001,-1290.9999999999968,,-1865.9999999999889
2021.08.26,-1899.0000000000061,1388.0000000000114,-1253.0000000000143,,-1764.000000000009
2021.08.26,-1907.9999999999986,1384.0000000000075,-1237.9999999999995,,-1761.9999999999907
2021.08.26,-1868.000000000003,1368.999999999998,-1280.0000000000011,,-1779.0000000000061
2021.08.26,-1828.0000000000075,1246.0000000000139,-1326.9999999999982,,-1908.9999999999918
2021.08.26,-1638.9999999999905,1181.0000000000098,-1136.000000000024,,-1594.0000000000048
2021.08.26,-1629.9999999999982,1219.9999999999989,-1201.9999999999982,,-1611.9999999999975
2021.08.26,-1551.9999999999977,1288.0000000000002,-1267.0000000000243,,-1531.0000000000218
2021.08.26,-1449.9999999999957,1313.0000000000086,-1285.000000000025,,-1422.000000000012
2021.08.26,-1446.9999999999982,1358.0000000000148,-1227.0000000000039,,-1315.9999999999873
2021.08.26,-1357.0000000000082,1280.9999999999989,-1132.000000000005,,-1208.0000000000143
2021.08.26,-1387.9999999999893,1292.0000000000043,-1157.0000000000107,,-1252.9999999999957
2021.08.26,-1282.9999999999898,1242.999999999994,-1126.0000000000048,,-1166.0000000000005
2021.08.26,-1225.0000000000093,1234.0000000000018,-1094.0000000000225,,-1085.00000000003
2021.08.26,-1244.0000000000007,1221.0000000000055,-1080.0000000000125,,-1103.0000000000077
2021.08.26,-1229.9999999999977,1192.9999999999995,-1118.0000000000234,,-1155.0000000000216
2021.08.26,-1289.0000000000068,1190.0000000000023,-1137.0000000000005,,-1236.000000000005
2021.08.26,-1236.9999999999993,1131.9999999999998,-1149.000000000001,,-1254.0000000000005
2021.08.27,-1255.0000000000061,1241.0000000000032,-1164.0000000000157,,-1178.0000000000186
2021.08.27,-1262.9999999999918,1242.999999999994,-1145.0000000000102,,-1165.000000000008
2021.08.27,-1258.0000000000036,1266.0000000000116,-1161.0000000000014,,-1152.9999999999934
2021.08.27,-1266.999999999996,1283.0000000000118,-1164.0000000000157,,-1147.9999999999998
2021.08.27,-1269.9999999999934,1276.9999999999948,-1165.0000000000205,,-1158.000000000019
2021.08.27,-1235.0000000000084,1173.0000000000018,-1137.0000000000005,,-1199.000000000007
2021.08.27,-1070.9999999999998,961.0000000000118,-995.0000000000045,,-1104.9999999999925
2021.08.27,-1092.9999999999884,1147.000000000009,-1051.0000000000161,,-996.9999999999955
2021.08.27,-1082.0000000000052,1236.9999999999993,-1040.0000000000205,,-885.0000000000264
2021.08.27,-1113.0000000000084,1198.0000000000102,-1033.0000000000155,,-948.0000000000136
2021.08.27,-1239.9999999999966,1280.0000000000146,-1079.0000000000077,,-1038.9999999999898
2021.08.27,-1195.999999999997,1239.0000000000123,-1068.000000000012,,-1024.9999999999968
2021.08.27,-1231.0000000000043,1167.0000000000068,-1067.0000000000073,,-1131.0000000000048
2021.08.27,-1262.9999999999918,1228.0000000000068,-1111.0000000000184,,-1146.0000000000034
2021.08.27,-1245.9999999999916,1214.0000000000039,-1120.0000000000045,,-1151.9999999999923
2021.08.27,-1256.999999999997,1279.000000000008,-1093.0000000000177,,-1071.0000000000068
2021.08.27,-1276.9999999999948,1276.0000000000105,-1138.0000000000052,,-1138.9999999999895
2021.08.27,-1299.99999999999,1401.0000000000077,-1150.0000000000057,,-1048.999999999988
2021.08.27,-1390.0000000000023,1469.000000000009,-1209.0000000000032,,-1129.9999999999964
2021.08.27,-1442.00000000001,1452.9999999999932,-1249.0000000000236,,-1238.0000000000405
2021.08.27,-1475.9999999999884,1310.0000000000111,-1201.0000000000218,,-1366.999999999999
2021.08.27,-1462.999999999992,1353.000000000004,-1284.0000000000202,,-1394.0000000000082
2021.08.27,-1394.9999999999907,1485.000000000003,-1236.0000000000184,,-1146.0000000000061
2021.08.27,-1384.0000000000075,1537.0000000000107,-1180.0000000000068,,-1027.0000000000036
2021.08.27,-1337.0000000000105,1507.9999999999982,-1188.0000000000166,,-1017.0000000000289
2021.08.27,-1410.0000000000002,1575.9999999999995,-1243.9999999999998,,-1078.0000000000005
2021.08.27,-1343.9999999999895,1505.0000000000007,-1344.9999999999989,,-1183.9999999999877
2021.08.27,-1289.9999999999911,1412.9999999999975,-1306.0000000000116,,-1183.0000000000052
2021.08.27,-1252.999999999993,1337.9999999999948,-1326.0000000000218,,-1241.00000000002
2021.08.27,-1229.9999999999977,1261.000000000001,-1344.0000000000225,,-1313.0000000000193
2021.08.27,-1242.0000000000098,1158.0000000000146,-1316.0000000000025,,-1399.9999999999977
2021.08.27,-1188.9999999999957,1167.0000000000068,-1200.000000000017,,-1222.000000000006
2021.08.27,-1083.9999999999961,1173.0000000000018,-1225.0000000000227,,-1136.000000000017
2021.08.27,-1368.999999999998,1141.9999999999986,-1377.0000000000095,,-1604.0000000000089
2021.08.27,-1739.0000000000016,1659.9999999999948,-1438.0000000000166,,-1517.0000000000234
2021.08.27,-1804.99999999999,2056.9999999999977,-1415.0000000000205,,-1163.0000000000127
2021.08.27,-1767.0000000000075,1923.000000000008,-1326.9999999999982,,-1170.9999999999977
2021.08.27,-1956.0000000000023,2055.000000000007,-1325.000000000017,,-1226.0000000000125
2021.08.27,-1950.0000000000073,2195.999999999998,-1330.0000000000125,,-1084.0000000000216
2021.08.27,-2019.9999999999995,2107.0000000000146,-1364.0000000000043,,-1276.9999999999893
2021.08.27,-1951.9999999999982,2086.00000000001,-1343.0000000000177,,-1209.000000000006
2021.08.27,-1943.000000000006,2100.000000000013,-1343.0000000000177,,-1186.0000000000105
2021.08.27,-1963.0000000000036,2115.0,-1338.0000000000223,,-1186.000000000026
2021.08.27,-1903.9999999999945,2154.0000000000114,-1320.0000000000216,,-1070.0000000000048
2021.08.27,-1924.9999999999989,2252.0000000000095,-1323.0000000000075,,-995.9999999999968
2021.08.27,-1957.0000000000086,2282.0000000000064,-1335.000000000008,,-1010.0000000000102
2021.08.27,-1936.0000000000043,2312.0000000000027,-1301.0000000000161,,-925.0000000000177
2021.08.27,-1950.0000000000073,2285.0000000000036,-1361.0000000000184,,-1026.000000000022
