names,week,needed_features,accuracy,next_week_prediction_score,next_week_prediction
USDCHF,10,"['EURAUD', 'CHFJPY', 'EURJPY', 'AUDJPY']",80.0,0.14,S
GBPUSD,10,"['AUDNZD', 'GBPJPY']",80.0,0.42880952380952364,S
EURUSD,10,"['AUDNZD', 'EURAUD', 'CHFJPY']",100.0,-0.88,B
USDJPY,15,"['EURAUD', 'CHFJPY', 'EURJPY', 'AUDJPY']",80.0,0.46,S
AUDUSD,30,['GBPAUD'],100.0,-0.5017958430458433,B
EURCHF,30,['EURGBP'],80.0,0.6674750070191248,S
CHFJPY,50,"['GBPAUD', 'EURUSD', 'EURCHF']",80.0,0.1934718614718615,S
CADCHF,20,['EURUSD'],80.0,0.5001885891885894,S
NZDCHF,50,"['EURUSD', 'GBPCAD', 'GBPUSD', 'USDCHF', 'AUDCAD']",80.0,0.89,S
EURGBP,10,['EURUSD'],80.0,-0.3765873015873016,B
EURAUD,15,"['GBPCAD', 'EURCAD']",80.0,1.0,S
CADJPY,10,"['EURUSD', 'GBPUSD']",80.0,0.04333333333333333,S
AUDJPY,15,"['GBPUSD', 'EURUSD', 'EURCAD']",80.0,-0.22866666666666668,B
NZDJPY,10,"['EURUSD', 'GBPUSD']",80.0,0.15133333333333338,S
AUDCAD,20,"['EURCHF', 'AUDCHF', 'GBPCHF']",100.0,-0.7610116550116548,B
NZDCAD,15,['AUDCAD'],80.0,-0.7044314574314575,B
