date,GBPUSD,EURUSD,AUDUSD,GBPCHF,EURCHF,AUDCHF,NZDCHF,EURGBP,EURNZD,CADJPY,AUDJPY,AUDNZD,empty,sum
2019.11.04,-96.99999999999153,-65.99999999998829,-121.99999999999989,-283.000000000011,-174.99999999999181,-172.00000000000549,-351.0000000000013,-21.999999999999797,597.0000000000031,-115.99999999999966,-179.00000000000205,275.000000000003,,-710.9999999999848
2019.11.04,-129.00000000000134,-62.000000000006494,-121.99999999999989,-231.0000000000034,-161.00000000001114,-182.00000000000438,-360.0000000000048,-17.000000000000348,670.9999999999993,-120.00000000000455,-177.99999999999727,287.000000000015,,-604.0000000000193
2019.11.04,-146.00000000000168,-43.999999999999595,-104.99999999999955,-442.9999999999934,-212.99999999999653,-239.0000000000003,-400.00000000000034,-127.99999999999478,610.9999999999837,-132.000000000005,-162.00000000000614,240.00000000001796,,-1160.9999999999955
2019.11.04,-114.99999999999844,63.99999999999739,-43.999999999999595,-439.0000000000116,-242.99999999999324,-234.00000000000088,-351.0000000000013,-144.99999999999514,509.99999999998823,-105.00000000000398,-146.0000000000008,209.00000000001472,,-1039.0000000000048
2019.11.04,-93.00000000000975,2.999999999997449,-29.000000000001247,-398.9999999999938,-266.999999999995,-204.00000000000418,-373.00000000000114,-60.99999999999994,482.999999999989,-111.0000000000042,-118.99999999999977,249.00000000001032,,-921.0000000000124
2019.11.04,-65.00000000000395,25.00000000000835,-16.0000000000049,-387.000000000004,-312.00000000000114,-226.00000000000398,-324.00000000000205,-56.0000000000005,319.999999999987,-68.00000000001205,-100.99999999999909,182.99999999999983,,-1027.0000000000366
2019.11.04,63.99999999999739,26.999999999999247,-11.00000000000545,-375.9999999999986,-351.99999999999676,-251.00000000000122,-351.0000000000013,34.000000000000696,323.99999999999096,-64.00000000000716,-120.99999999999511,170.00000000000347,,-907.0000000000139
2019.11.04,53.999999999998494,39.999999999995595,29.999999999996696,-365.99999999999966,-343.00000000000443,-233.00000000000543,-335.0000000000075,36.0000000000027,65.00000000000395,-91.99999999999875,-114.99999999999488,69.00000000000794,,-1190.0000000000057
2019.11.04,26.999999999999247,51.000000000001044,24.999999999997247,-358.9999999999982,-313.00000000000773,-200.00000000000017,-235.00000000000742,16.0000000000049,65.99999999998829,-94.99999999999886,-114.99999999999488,40.0000000000178,,-1091.9999999999989
2019.11.04,15.999999999993797,34.000000000000696,-1.0000000000065512,-368.00000000001273,-312.00000000000114,-201.00000000000674,-239.0000000000003,16.0000000000049,24.999999999986144,-70.00000000000739,-121.99999999999989,42.0000000000087,,-1180.0000000000405
2019.11.04,-14.000000000002899,-14.000000000002899,-2.000000000002,-388.9999999999949,-361.0000000000113,-214.99999999999852,-246.00000000000176,16.0000000000049,-16.000000000016,-96.00000000000364,-128.0000000000001,19.00000000001345,,-1446.0000000000157
2019.11.04,29.999999999996696,29.999999999996696,12.999999999996348,-367.0000000000062,-317.9999999999961,-206.00000000000617,-206.00000000000617,24.000000000001798,-119.00000000000244,-106.00000000000875,-117.00000000000443,-37.99999999998249,,-1380.0000000000211
2019.11.04,29.999999999996696,90.00000000001229,56.99999999999594,-331.999999999999,-242.00000000000887,-143.9999999999997,-135.00000000000733,-12.999999999996348,-99.00000000000463,-70.00000000000739,-48.00000000000182,-21.999999999988695,,-928.000000000009
2019.11.04,5.000000000010552,99.00000000000463,39.999999999995595,-344.99999999999534,-215.99999999999397,-158.99999999999804,-141.00000000000225,-49.99999999999449,-87.00000000001484,-100.99999999999909,-87.0000000000033,-36.999999999998145,,-1078.9999999999886
2019.11.04,103.00000000000864,123.00000000000644,70.0000000000034,-226.99999999999943,-195.9999999999962,-114.00000000000298,-106.00000000000608,2.000000000002,-114.99999999999844,-132.000000000005,-70.00000000000739,-58.000000000002494,,-719.9999999999976
2019.11.04,134.00000000001188,127.99999999999478,75.9999999999983,-226.99999999999943,-208.99999999999253,-126.99999999999933,-110.00000000001009,-17.999999999995797,-133.00000000000534,-200.00000000000284,-94.99999999999886,-62.99999999999084,,-843.9999999999901
2019.11.04,137.9999999999937,133.00000000000534,49.99999999999449,-175.99999999999838,-127.00000000001043,-113.00000000000753,-86.0000000000083,-5.999999999994898,-259.0000000000092,-178.00000000001148,-100.99999999999909,-108.99999999998133,,-834.0000000000272
2019.11.04,62.99999999999084,117.99999999999588,80.00000000000229,-127.99999999999478,-123.00000000000644,-68.00000000000139,-39.00000000000014,-21.999999999999797,-255.00000000000523,-231.00000000000875,-88.99999999999864,-113.99999999999189,,-808.0000000000181
2019.11.04,56.000000000011596,120.00000000000898,100.00000000000009,-136.00000000000279,-82.00000000000429,-34.000000000000696,-4.000000000004,-46.999999999997044,-261.0000000000001,-258.0000000000098,-90.00000000000341,-104.99999999999955,,-741.0000000000009
2019.11.04,133.00000000000534,215.99999999999397,136.00000000000279,-154.99999999999403,-49.99999999999449,-18.0000000000069,27.999999999994696,-56.99999999999594,-207.00000000000162,-273.00000000001035,-73.99999999999807,-88.99999999998354,,-409.99999999998806
2019.11.04,164.00000000000858,229.99999999999687,148.0000000000037,-83.00000000001084,-26.999999999999247,-16.0000000000049,35.999999999991594,-27.999999999994696,-190.00000000000128,-236.0000000000042,-67.99999999999784,-93.99999999999409,,-164.00000000000645
2019.11.04,184.99999999999073,229.00000000001253,139.99999999999568,-56.99999999999594,-5.000000000010552,18.999999999991246,39.00000000000014,-13.999999999991797,-170.00000000000347,-250.0,-76.99999999999818,-73.99999999999629,,-35.0000000000059
2019.11.04,266.0000000000107,259.0000000000092,156.00000000000057,26.999999999999247,26.999999999999247,26.999999999999247,53.999999999998494,6.0000000000060005,-294.0000000000165,-268.0000000000007,-70.00000000000739,-124.99999999999733,,65.00000000000074
2019.11.04,353.0000000000033,296.0000000000074,200.99999999999562,4.000000000004,-2.999999999997449,35.999999999991594,107.99999999999699,32.0000000000098,-415.0000000000098,-267.0000000000101,-42.00000000000159,-163.9999999999864,,139.00000000000327
2019.11.04,439.99999999999596,334.9999999999964,244.99999999999523,72.0000000000054,0.0,36.999999999998145,131.99999999999878,42.0000000000087,-526.0000000000042,-263.00000000000523,-7.999999999995566,-197.99999999998707,,308.0000000000066
2019.11.04,449.9999999999948,378.00000000001165,300.0000000000003,51.99999999998539,25.00000000000835,76.99999999999375,155.99999999998948,29.000000000001247,-571.0000000000103,-254.0000000000049,54.000000000002046,-229.99999999999687,,465.99999999997516
2019.11.04,401.99999999999125,402.9999999999978,302.9999999999977,14.999999999987246,46.999999999997044,83.9999999999952,203.99999999999307,-5.999999999994898,-572.0000000000169,-254.0000000000049,66.99999999999307,-251.99999999998556,,440.9999999999502
2019.11.04,400.00000000000034,395.000000000012,282.99999999999994,-2.0000000000131024,28.000000000005798,57.99999999999139,172.99999999998983,-4.999999999999449,-558.0000000000141,-231.99999999999932,51.9999999999925,-241.00000000000233,,350.99999999996334
2019.11.04,442.00000000000904,388.9999999999949,287.0000000000039,49.99999999999449,28.000000000005798,71.99999999999429,172.99999999998983,23.00000000000635,-443.0000000000156,-213.00000000000807,72.99999999999329,-180.0000000000024,,700.9999999999659
2019.11.04,431.0000000000036,381.0000000000091,265.99999999999955,51.000000000001044,55.99999999998939,68.00000000000139,152.99999999999204,6.0000000000060005,-408.00000000000836,-210.00000000000796,57.00000000000216,-178.99999999999582,,671.999999999992
2019.11.05,425.0000000000087,402.0000000000135,290.00000000000136,43.999999999999595,32.0000000000098,85.99999999999719,118.99999999999133,-26.999999999999247,-415.0000000000098,-221.00000000000364,78.00000000000296,-157.99999999999147,,655.0000000000203
2019.11.05,418.0000000000073,405.9999999999952,297.9999999999983,38.0000000000047,68.00000000000139,87.99999999999919,161.99999999999548,-37.99999999999359,-489.0000000000061,-181.0000000000116,84.00000000000318,-185.99999999999727,,667.9999999999961
2019.11.05,405.0000000000109,422.00000000001125,312.00000000000114,18.0000000000069,63.99999999999739,95.99999999999609,179.99999999999127,-32.999999999994145,-519.0000000000028,-207.00000000000784,81.99999999999363,-191.99999999999218,,628.0000000000117
2019.11.05,363.0000000000022,404.0000000000044,171.99999999999437,-107.00000000001265,-15.00000000000945,-64.0000000000085,75.9999999999983,-32.999999999994145,-467.0000000000174,-326.0000000000076,-150.99999999999625,-258.0000000000027,,-406.0000000000494
2019.11.05,363.0000000000022,377.0000000000051,212.99999999999653,-66.00000000001049,-11.999999999989797,-24.000000000001798,56.99999999999594,-22.999999999995246,-326.0000000000041,-331.00000000000307,-114.99999999999488,-200.99999999998454,,-87.99999999998408
2019.11.05,378.999999999996,380.00000000000256,241.99999999999778,-56.000000000011596,-7.0000000000014495,12.000000000000899,64.99999999999284,-2.999999999997449,-385.99999999999744,-332.00000000000784,-82.99999999999841,-119.99999999998678,,90.999999999989
2019.11.05,383.0,384.00000000000654,298.9999999999937,-26.999999999999247,1.999999999990898,68.99999999999685,109.99999999999899,-12.999999999996348,-443.0000000000156,-288.0000000000109,0.0,-136.99999999998712,,338.9999999999777
2019.11.05,395.000000000012,388.0000000000106,270.99999999999903,-45.000000000006146,-5.000000000010552,18.999999999991246,54.999999999993946,-6.999999999990347,-425.0000000000087,-296.0000000000065,-40.99999999999682,-105.99999999998388,,203.00000000000372
2019.11.05,404.0000000000044,409.99999999999926,244.99999999999523,-110.99999999999443,-31.000000000003247,-12.000000000000899,12.999999999996348,-21.999999999999797,-350.00000000000585,-315.00000000001194,-81.00000000000307,-131.99999999999878,,17.99999999997712
2019.11.05,424.00000000000216,449.9999999999948,263.0000000000021,-114.99999999999844,-34.000000000000696,-36.0000000000027,10.999999999994348,-31.999999999998696,-272.00000000000557,-325.00000000000284,-76.99999999999818,-121.99999999999989,,134.99999999998636
2019.11.05,431.0000000000036,436.9999999999985,243.99999999999977,-139.00000000000023,-51.000000000001044,-60.00000000000449,-15.00000000000945,-25.999999999992696,-178.00000000001148,-338.99999999999864,-105.00000000000398,-102.00000000000209,,96.99999999997779
2019.11.05,408.9999999999927,442.00000000000904,82.99999999999974,-158.0000000000137,-56.000000000011596,-218.00000000000708,-57.00000000000705,-69.9999999999923,-140.0000000000068,-356.9999999999993,-301.00000000000193,-278.00000000000045,,-701.0000000000385
2019.11.05,411.0000000000058,429.00000000001273,53.999999999998494,-134.99999999999625,-59.000000000009045,-228.00000000000597,-40.00000000000669,-26.999999999999247,-106.00000000000608,-371.9999999999999,-329.9999999999983,-351.99999999999676,,-755.0000000000013
2019.11.05,442.9999999999934,441.0000000000025,80.00000000000229,-90.99999999999665,-42.0000000000087,-207.00000000000162,-28.000000000005798,-12.000000000000899,-212.99999999999653,-371.9999999999999,-302.0000000000067,-357.99999999999164,,-661.0000000000101
2019.11.05,449.9999999999948,429.00000000001273,78.00000000000028,-69.00000000000794,-35.00000000000725,-203.00000000000873,-51.000000000001044,-4.999999999999449,0.0,-368.0000000000092,-290.00000000000625,-266.999999999995,,-331.00000000002717
2019.11.05,448.000000000004,405.0000000000109,87.00000000000374,-75.00000000000284,-59.99999999999339,-190.00000000000128,-21.00000000000435,12.000000000000899,-121.00000000001555,-368.9999999999998,-269.999999999996,-315.99999999998295,,-469.9999999999766
2019.11.05,435.9999999999919,402.9999999999978,42.999999999993044,-129.00000000000134,-106.00000000000608,-258.0000000000027,-99.00000000000463,8.000000000008,-55.000000000005045,-402.000000000001,-335.00000000000796,-262.999999999991,,-757.0000000000289
2019.11.05,418.0000000000073,400.00000000000034,36.0000000000027,-144.0000000000108,-116.00000000000499,-264.0000000000087,-111.00000000000554,7.0000000000014495,39.999999999995595,-418.00000000000637,-340.0000000000034,-259.9999999999936,,-752.0000000000259
2019.11.05,287.9999999999994,339.0000000000004,26.999999999999247,-232.00000000000998,-136.00000000000279,-277.000000000005,-125.00000000000844,-28.999999999990145,-7.0000000000014495,-437.0000000000118,-356.9999999999993,-266.999999999995,,-1213.000000000025
2019.11.05,262.999999999991,303.0000000000088,-41.000000000002146,-229.99999999999687,-148.99999999999915,-312.00000000000114,-126.0000000000039,-31.999999999998696,-38.0000000000047,-519.0000000000055,-445.99999999999795,-310.9999999999946,,-1638.0000000000048
2019.11.05,222.00000000001108,286.00000000000847,-38.0000000000047,-253.99999999999866,-161.99999999999548,-301.0000000000068,-106.00000000000608,-52.99999999999194,-55.000000000005045,-533.0000000000013,-445.0000000000074,-334.9999999999964,,-1773.999999999994
2019.11.05,279.00000000000705,297.0000000000139,-118.00000000000699,-289.0000000000059,-268.0000000000016,-484.00000000000665,-253.0000000000032,-12.999999999996348,-21.00000000000435,-568.000000000012,-557.0000000000022,-352.9999999999811,,-2347.999999999999
2019.11.05,401.99999999999125,344.00000000001097,-129.9999999999968,-290.00000000001245,-282.0000000000045,-507.0000000000019,-270.0000000000036,30.000000000007798,177.99999999998929,-599.0000000000038,-579.9999999999983,-373.00000000000114,,-2077.0000000000227
2019.11.05,286.99999999999284,364.9999999999931,-140.0000000000068,-439.99999999999596,-282.0000000000045,-528.0000000000063,-316.0000000000052,-62.99999999999084,268.9999999999859,-635.0000000000051,-570.0000000000074,-344.99999999999534,,-2398.0000000000455
2019.11.05,239.99999999999577,374.999999999992,-153.00000000000313,-512.0000000000014,-275.000000000003,-552.0000000000081,-343.00000000000443,-107.99999999999699,326.0000000000041,-625.0,-582.0000000000078,-331.999999999999,,-2541.0000000000323
2019.11.05,181.9999999999933,374.999999999992,-124.00000000000189,-558.9999999999984,-303.0000000000088,-534.0000000000011,-315.0000000000097,-193.99999999999417,173.00000000000094,-637.0000000000005,-564.0000000000072,-398.9999999999938,,-2899.000000000029
2019.11.05,194.0000000000053,445.0000000000065,-94.00000000000519,-554.9999999999944,-229.99999999999687,-502.9999999999979,-260.00000000000466,-200.99999999999562,201.99999999999108,-593.0000000000035,-507.000000000005,-397.99999999998727,,-2499.9999999999877
2019.11.05,93.00000000000975,438.00000000000506,-82.00000000000429,-676.0000000000099,-232.00000000000998,-496.00000000000756,-289.0000000000059,-295.0000000000008,147.99999999999258,-550.0000000000114,-489.0000000000043,-405.9999999999952,,-2836.000000000042
2019.11.05,154.0000000000097,513.0000000000078,-75.00000000000284,-714.999999999999,-225.00000000000853,-518.0000000000074,-309.0000000000037,-293.99999999999426,332.9999999999833,-541.000000000011,-480.000000000004,-336.9999999999873,,-2494.0000000000173
2019.11.05,262.00000000000665,574.9999999999922,7.0000000000014495,-614.0000000000034,-195.9999999999962,-462.0000000000068,-251.00000000000122,-242.99999999999324,192.99999999999872,-538.0000000000109,-418.99999999999693,-383.99999999998437,,-2069.999999999994
2019.11.05,234.00000000000088,574.9999999999922,-9.999999999998899,-554.9999999999944,-167.00000000000603,-453.0000000000034,-216.0000000000051,-288.9999999999948,119.99999999998678,-572.0000000000027,-430.0000000000068,-415.99999999999415,,-2179.0000000000264
2019.11.05,252.99999999999213,638.0000000000052,-18.0000000000069,-564.9999999999933,-92.00000000000318,-469.0000000000083,-203.00000000000873,-322.9999999999955,259.9999999999936,-561.000000000007,-468.0000000000035,-417.0000000000007,,-1965.0000000000362
2019.11.05,363.0000000000022,690.0000000000128,7.9999999999968985,-490.0000000000126,-58.000000000002494,-445.0000000000065,-186.00000000000838,-293.99999999999426,175.99999999999838,-558.0000000000069,-460.9999999999985,-451.99999999998573,,-1707.0000000000052
2019.11.05,266.0000000000107,740.0000000000073,95.99999999999609,-561.9999999999958,-17.000000000000348,-372.0000000000057,-130.0000000000079,-369.99999999999255,129.99999999998568,-545.0000000000017,-367.999999999995,-462.9999999999912,,-1594.9999999999902
2019.11.05,388.9999999999949,801.0000000000073,120.99999999999334,-548.9999999999995,29.999999999996696,-401.00000000000693,-85.00000000000173,-393.9999999999944,-177.00000000000495,-640.0000000000006,-394.00000000000546,-617.9999999999852,,-1917.0000000000064
2019.11.05,513.0000000000078,929.000000000002,161.99999999999548,-448.000000000004,69.9999999999923,-311.00000000000574,53.999999999998494,-374.999999999992,-198.00000000000927,-615.9999999999997,-442.0000000000073,-698.999999999983,,-1361.0000000000045
2019.11.05,565.9999999999999,930.999999999993,124.00000000000189,-455.0000000000054,79.00000000000685,-421.0000000000047,-10.000000000010001,-345.99999999999073,-129.00000000000134,-600.0000000000085,-475.9999999999991,-696.999999999992,,-1434.0000000000105
2019.11.05,554.00000000001,971.0000000000107,171.99999999999437,-513.0000000000078,38.99999999998904,-375.9999999999986,5.999999999994898,-351.99999999999676,-70.99999999999883,-510.0000000000051,-424.99999999999716,-653.999999999999,,-1159.000000000004
2019.11.05,510.99999999999477,954.9999999999948,165.00000000000404,-530.9999999999926,29.999999999996696,-394.00000000000546,9.999999999998899,-356.9999999999962,-124.00000000001299,-504.0000000000049,-429.00000000000205,-685.9999999999866,,-1354.0000000000118
2019.11.05,524.9999999999977,953.0000000000039,161.00000000000003,-507.9999999999973,45.000000000006146,-399.0000000000049,3.999999999992898,-366.9999999999951,-31.000000000003247,-565.0000000000119,-424.0000000000066,-661.0000000000005,,-1267.0000000000189
2019.11.05,388.0000000000106,934.9999999999969,148.99999999999915,-666.9999999999953,22.999999999995246,-407.0000000000018,-65.00000000000395,-449.9999999999948,60.99999999999994,-588.9999999999986,-430.9999999999974,-619.9999999999983,,-1672.9999999999886
2019.11.05,340.00000000000693,948.9999999999999,158.99999999999804,-676.9999999999943,38.0000000000047,-404.0000000000044,-55.000000000005045,-468.9999999999972,102.00000000000209,-615.0000000000091,-451.0000000000076,-597.9999999999874,,-1680.9999999999936
2019.11.05,348.9999999999993,987.0000000000045,165.00000000000404,-699.0000000000052,62.99999999999084,-402.00000000000233,-29.000000000001247,-503.99999999999335,102.00000000000209,-650.0000000000057,-460.00000000000796,-611.9999999999903,,-1690.0000000000055
2019.11.05,397.0000000000029,1009.9999999999998,185.00000000000182,-697.9999999999986,35.00000000000725,-404.99999999999983,-49.00000000001015,-485.99999999999756,90.99999999999665,-654.0000000000106,-472.0000000000084,-608.9999999999928,,-1655.0000000000095
2019.11.05,411.0000000000058,983.0000000000006,185.00000000000182,-675.0000000000034,41.000000000002146,-401.00000000000693,-46.00000000000159,-468.9999999999972,85.00000000000173,-652.000000000001,-463.0000000000081,-585.9999999999976,,-1587.0000000000036
2019.11.05,394.00000000000546,944.0000000000115,173.00000000000094,-641.0000000000027,56.99999999999594,-385.000000000002,-27.00000000001035,-457.99999999999176,83.9999999999952,-627.0000000000095,-459.0000000000032,-585.9999999999976,,-1531.0000000000084
2019.11.05,395.99999999999636,941.9999999999984,173.00000000000094,-602.0000000000136,66.00000000001049,-370.00000000000364,-30.000000000007798,-440.9999999999914,106.99999999999044,-600.0000000000085,-459.0000000000032,-569.9999999999816,,-1388.0000000000132
2019.11.05,421.0000000000047,944.0000000000115,173.00000000000094,-581.0000000000093,53.999999999998494,-358.0000000000028,-63.00000000000195,-419.9999999999982,-239.00000000001143,-620.0000000000045,-439.00000000000716,-733.9999999999902,,-1862.0000000000102
2019.11.06,411.99999999999017,937.9999999999944,149.99999999999457,-578.9999999999961,45.000000000006146,-403.0000000000089,-3.0000000000085514,-450.9999999999903,-119.00000000000244,-690.0000000000119,-477.00000000000387,-696.999999999992,,-1874.0000000000289
2019.11.06,456.00000000001194,934.9999999999969,173.00000000000094,-575.0000000000144,22.999999999995246,-375.9999999999986,-2.000000000002,-412.9999999999967,-24.000000000001798,-656.0000000000059,-436.9999999999976,-621.9999999999892,,-1518.0000000000014
2019.11.06,428.00000000000614,934.0000000000126,175.00000000000293,-581.9999999999936,39.999999999995595,-358.9999999999982,22.999999999995246,-410.9999999999947,-139.00000000000023,-671.0000000000065,-448.0000000000075,-647.9999999999819,,-1657.9999999999704
2019.11.06,415.99999999999415,934.0000000000126,195.9999999999962,-563.0000000000024,56.99999999999594,-336.9999999999984,68.99999999999685,-408.9999999999927,-223.00000000001762,-628.0000000000001,-424.0000000000066,-685.9999999999866,,-1598.0000000000086
2019.11.06,465.0000000000043,947.000000000009,221.99999999999997,-573.0000000000013,58.000000000002494,-341.0000000000024,85.99999999999719,-413.99999999999216,-378.999999999996,-609.0000000000089,-397.00000000000557,-769.9999999999818,,-1704.9999999999754
2019.11.06,475.0000000000032,974.0000000000082,234.00000000000088,-568.9999999999973,49.00000000001015,-328.0000000000061,125.99999999999278,-410.9999999999947,-324.0000000000132,-573.0000000000075,-349.00000000000375,-754.9999999999945,,-1451.0000000000018
2019.11.06,451.0000000000014,947.9999999999933,195.9999999999962,-541.0000000000136,80.99999999999774,-326.0000000000041,134.99999999999625,-409.99999999999926,-323.0000000000066,-530.0000000000011,-347.0000000000084,-763.0000000000026,,-1429.000000000051
2019.11.06,436.9999999999985,930.0000000000086,146.99999999999713,-551.0000000000126,46.999999999997044,-372.0000000000057,62.99999999999084,-395.99999999999636,-293.0000000000099,-563.0000000000024,-412.9999999999967,-769.9999999999818,,-1734.0000000000132
2019.11.06,435.9999999999919,920.0000000000097,153.00000000000313,-564.000000000009,29.999999999996696,-389.000000000006,73.99999999999629,-386.9999999999929,-262.00000000000665,-541.000000000011,-394.00000000000546,-763.9999999999869,,-1688.0000000000202
2019.11.06,449.9999999999948,912.0000000000017,159.9999999999935,-529.0000000000017,42.999999999993044,-358.0000000000028,112.99999999999643,-367.99999999999056,-324.9999999999975,-518.0000000000007,-385.9999999999957,-773.9999999999858,,-1579.999999999995
2019.11.06,409.99999999999926,890.9999999999974,134.99999999999625,-547.999999999993,45.99999999999049,-382.00000000000455,74.99999999999174,-379.9999999999915,-243.00000000001543,-513.0000000000052,-402.000000000001,-768.9999999999975,,-1680.0000000000332
2019.11.06,411.99999999999017,887.9999999999999,121.99999999999989,-558.0000000000141,43.999999999999595,-387.99999999999943,76.99999999999375,-383.0,-249.00000000001032,-496.0000000000093,-403.0000000000058,-776.9999999999833,,-1711.000000000039
2019.11.06,422.00000000001125,924.0000000000136,139.99999999999568,-585.0000000000133,43.999999999999595,-411.0000000000058,75.9999999999983,-400.9999999999958,-208.00000000000819,-489.0000000000043,-412.00000000000614,-793.9999999999836,,-1693.9999999999986
2019.11.06,472.00000000000574,957.0000000000078,153.99999999999858,-595.0000000000122,25.999999999992696,-412.00000000000125,67.9999999999903,-395.99999999999636,-214.00000000000307,-480.000000000004,-400.0000000000057,-781.9999999999939,,-1602.000000000021
2019.11.06,465.0000000000043,964.0000000000093,126.99999999999933,-598.999999999994,25.00000000000835,-447.0000000000085,46.999999999997044,-403.99999999999324,-165.00000000001512,-499.00000000000944,-438.0000000000024,-790.0000000000018,,-1714.0000000000061
2019.11.06,432.9999999999945,930.0000000000086,129.00000000000134,-594.0000000000057,12.999999999996348,-434.000000000001,54.999999999993946,-390.99999999999693,-225.00000000000853,-507.000000000005,-429.00000000000205,-809.9999999999997,,-1830.000000000024
2019.11.06,422.00000000001125,903.9999999999937,129.00000000000134,-600.0000000000006,8.999999999992347,-426.00000000000415,59.99999999999339,-400.9999999999958,-337.0000000000095,-511.0000000000099,-424.99999999999716,-818.9999999999919,,-1995.0000000000168
2019.11.06,417.0000000000007,903.0000000000093,158.99999999999804,-592.9999999999991,11.00000000000545,-384.00000000000654,118.99999999999133,-390.99999999999693,-492.0000000000035,-462.0000000000033,-371.9999999999999,-834.0000000000014,,-1919.000000000006
