date,USDCAD,AUDUSD,NZDUSD,GBPCHF,EURCHF,CADCHF,NZDCHF,EURCAD,CADJPY,NZDJPY,AUDCAD,empty,sum
2018.09.10,-91.99999999998099,-21.999999999999797,-1.999999999990898,-32.999999999994145,-150.99999999999002,-32.999999999994145,-18.999999999991246,-127.99999999999478,-59.99999999998806,-27.000000000001023,-2.000000000002,,-568.9999999999271
2018.09.10,-146.00000000000168,-15.999999999993797,-13.999999999991797,-9.999999999998899,-130.99999999999224,-29.999999999996696,-4.999999999999449,-202.9999999999976,-94.99999999999886,-25.000000000005684,30.999999999992145,,-643.9999999999845
2018.09.10,-123.99999999999079,9.00000000000345,1.0000000000065512,-44.99999999998394,-141.99999999999767,-15.999999999993797,20.0000000000089,-232.99999999999432,-83.99999999998897,7.999999999995566,83.9999999999952,,-521.9999999999397
2018.09.10,-130.99999999999224,50.0000000000056,-21.999999999999797,46.0000000000127,-121.99999999999989,-26.000000000003798,-9.999999999998899,-225.00000000000853,-104.99999999998977,-58.000000000006935,152.99999999999204,,-449.99999999998954
2018.09.10,-129.00000000000134,43.00000000000415,-20.999999999993246,29.999999999996696,-100.99999999999554,-31.000000000003247,-10.999999999994348,-231.0000000000034,-168.99999999999693,-79.00000000000773,143.9999999999997,,-554.9999999999953
2018.09.10,-127.99999999999478,81.00000000000884,-2.999999999997449,34.000000000000696,-132.99999999998312,-34.99999999999615,-1.999999999990898,-252.0000000000078,-184.99999999998806,-108.00000000000409,185.99999999999727,,-544.9999999999555
2018.09.10,-129.99999999998568,74.00000000000739,-25.999999999992696,52.000000000007596,-162.99999999997982,-17.000000000000348,-8.999999999992347,-255.99999999998957,-163.99999999998727,-91.00000000000819,173.00000000000094,,-556.99999999992
2018.09.10,-157.99999999999147,50.0000000000056,-63.99999999999739,84.0000000000174,-185.99999999999727,-20.999999999993246,-20.999999999993246,-319.0000000000026,-165.99999999999682,-106.99999999999932,170.99999999999892,,-736.9999999999495
2018.09.10,-139.9999999999846,31.999999999998696,-62.99999999999084,66.00000000001049,-168.99999999999693,-29.000000000001247,-48.99999999999905,-309.0000000000037,-212.99999999999386,-194.00000000000261,130.99999999999224,,-936.9999999999714
2018.09.10,-200.99999999998454,-13.999999999991797,-163.99999999999747,78.00000000000028,-156.99999999998494,-19.999999999997797,-110.99999999999443,-293.99999999999426,-214.9999999999892,-272.00000000000557,118.99999999999133,,-1250.9999999999482
2018.09.10,-217.99999999998488,-24.999999999997247,-180.99999999999784,87.00000000001484,-140.99999999999113,-31.000000000003247,-118.99999999999133,-292.9999999999877,-196.99999999998852,-258.0000000000098,114.99999999999844,,-1260.9999999999386
2018.09.10,-214.99999999998744,-8.999999999992347,-188.9999999999947,90.99999999999665,-146.99999999998602,-26.999999999999247,-125.99999999999278,-272.99999999998994,-191.99999999999307,-262.00000000000045,134.0000000000008,,-1214.9999999999386
2018.09.10,-234.00000000000088,-9.999999999998899,-186.99999999999272,69.00000000000794,-140.99999999999113,-27.999999999994696,-111.99999999998988,-252.99999999999213,-185.99999999999284,-242.00000000000443,136.99999999999824,,-1186.9999999999513
2018.09.10,-228.99999999999034,-7.0000000000014495,-190.00000000000128,19.999999999997797,-145.99999999997948,-5.999999999994898,-113.99999999999189,-214.00000000000307,-160.99999999998715,-243.99999999999977,137.9999999999937,,-1152.999999999958
2018.09.10,-236.99999999999832,-3.999999999992898,-178.99999999999582,11.00000000000545,-100.99999999999554,-12.000000000000899,-96.99999999999153,-185.99999999999727,-170.99999999999227,-222.0000000000084,151.00000000000114,,-1046.9999999999663
2018.09.10,-242.99999999999324,17.000000000000348,-162.99999999999093,29.00000000001235,-126.99999999998823,-19.999999999997797,-90.99999999999665,-222.99999999999542,-212.99999999999386,-250.0,185.99999999999727,,-1097.9999999999463
2018.09.10,-229.99999999999687,30.000000000007798,-142.99999999999312,40.0000000000178,-136.99999999998712,-0.999999999995449,-60.99999999999994,-221.00000000000452,-196.99999999998852,-225.00000000000853,187.9999999999993,,-956.9999999999493
2018.09.10,-237.99999999998266,14.999999999998348,-145.9999999999906,46.0000000000127,-146.99999999998602,-7.9999999999968985,-51.99999999999649,-235.99999999999176,-196.99999999998852,-221.00000000000364,176.99999999999383,,-1006.9999999999316
2018.09.10,-226.99999999999943,65.99999999999939,-90.99999999999665,8.000000000008,-175.99999999999838,-7.0000000000014495,-14.999999999998348,-248.99999999998812,-177.99999999999727,-143.00000000000068,235.99999999999176,,-775.9999999999811
2018.09.10,-342.9999999999822,-41.9999999999976,-123.99999999999079,-34.99999999998504,-168.99999999999693,-36.999999999998145,-19.999999999997797,-252.99999999999213,-256.0000000000002,-180.00000000000682,159.9999999999935,,-1298.9999999999543
2018.09.10,-356.9999999999851,-37.99999999999359,-122.99999999999534,-25.999999999992696,-168.99999999999693,-58.000000000002494,-26.999999999999247,-316.0000000000052,-244.99999999999034,-174.0000000000066,181.9999999999933,,-1350.999999999974
2018.09.10,-289.9999999999903,-7.9999999999968985,-73.00000000000084,121.00000000001555,-290.9999999999968,-70.0000000000034,-12.999999999996348,-394.9999999999898,-204.9999999999983,-118.00000000000921,186.99999999999272,,-1154.9999999999736
2018.09.10,-185.99999999999727,82.00000000000429,-52.99999999999194,234.00000000000088,-485.99999999998647,7.0000000000014495,73.00000000000084,-422.9999999999956,-126.99999999999534,-74.00000000001228,219.99999999999798,,-732.9999999999735
2018.09.10,-158.99999999999804,84.0000000000063,-51.99999999999649,380.00000000000256,-530.9999999999926,94.00000000000519,80.00000000000229,-397.0000000000029,-102.99999999999443,-79.9999999999983,219.99999999999798,,-463.9999999999685
2018.09.10,-115.99999999998278,182.00000000000438,-12.999999999996348,513.0000000000078,-732.9999999999836,170.99999999999892,157.00000000000713,-516.0000000000053,-23.9999999999867,6.000000000000227,278.9999999999959,,-93.99999999994043
2018.09.10,-168.99999999999693,162.0000000000066,46.00000000000159,636.9999999999986,-844.9999999999847,238.0000000000049,274.00000000000756,-563.0000000000024,-22.999999999996135,98.99999999998954,303.9999999999932,,160.00000000002188
2018.09.10,-243.99999999999977,159.00000000000912,28.000000000005798,635.0000000000077,-838.9999999999898,234.99999999999633,312.00000000000114,-636.9999999999986,-87.99999999999386,85.99999999999852,327.99999999999494,,-24.999999999968452
2018.09.10,-323.99999999999096,162.0000000000066,30.000000000007798,592.9999999999991,-833.9999999999792,192.00000000000327,323.0000000000066,-697.9999999999986,-120.99999999999511,85.99999999999852,383.99999999999545,,-206.99999999994657
2018.09.10,-278.00000000000045,169.00000000000804,29.000000000001247,646.9999999999976,-966.0000000000002,248.99999999999923,354.0000000000099,-652.9999999999925,-116.99999999999022,66.99999999999307,383.0,,-115.9999999999743
2018.09.10,-252.99999999999213,136.99999999999824,28.000000000005798,656.0000000000122,-897.9999999999987,273.9999999999965,364.00000000000875,-612.9999999999969,-109.99999999999943,62.99999999998818,347.9999999999928,,-3.999999999984823
2018.09.10,-329.00000000000153,117.00000000000044,6.0000000000060005,801.0000000000073,-870.9999999999995,234.99999999999633,339.0000000000004,-649.999999999995,-148.9999999999867,52.99999999999727,344.99999999999534,,-102.99999999997976
2018.09.10,-211.99999999998997,165.00000000000404,30.000000000007798,846.0000000000134,-1131.9999999999998,295.99999999999625,360.0000000000048,-773.0000000000015,-91.99999999999875,49.99999999999716,347.9999999999928,,-113.9999999999738
2018.09.10,-83.9999999999952,209.9999999999991,56.0000000000005,1577.0000000000061,-1163.9999999999873,326.9999999999995,350.00000000000585,-862.9999999999916,29.000000000010573,120.99999999999511,224.000000000002,,783.0000000000448
2018.09.10,-22.999999999995246,173.00000000000094,95.00000000000064,1456.9999999999973,-1103.9999999999939,390.99999999999693,385.000000000002,-682.9999999999892,92.00000000001296,170.0000000000017,198.99999999999363,,1152.0000000000277
2018.09.10,-53.999999999998494,184.00000000000637,107.00000000000153,1404.0000000000052,-1064.9999999999827,285.00000000000193,371.00000000001023,-824.0000000000025,-18.999999999991246,153.99999999999636,252.99999999999213,,796.0000000000389
2018.09.10,-118.99999999998023,136.99999999999824,58.000000000002494,1391.0000000000089,-1108.9999999999823,295.99999999999625,312.00000000000114,-900.9999999999962,-13.999999999995794,109.99999999999943,193.99999999999417,,355.00000000004604
2018.09.10,-45.99999999999049,139.00000000000023,58.000000000002494,1399.0000000000168,-1151.9999999999975,307.0000000000017,308.00000000000824,-763.9999999999869,30.000000000001137,98.99999999998954,191.99999999999218,,570.0000000000375
2018.09.10,-46.999999999997044,131.00000000000333,29.000000000001247,1582.0000000000168,-1149.0,400.00000000000034,358.0000000000028,-750.0000000000063,31.00000000000591,70.99999999999795,168.00000000000148,,824.0000000000266
2018.09.10,-60.99999999999994,77.00000000000485,-26.999999999999247,1639.999999999997,-1288.0000000000002,431.99999999999903,378.00000000000057,-747.0000000000088,40.00000000000625,33.999999999991815,136.99999999999824,,614.9999999999898
2018.09.10,-54.99999999998284,74.00000000000739,-24.999999999997247,1756.000000000002,-1277.999999999979,470.9999999999992,358.0000000000028,-753.0000000000036,54.000000000002046,30.9999999999917,79.99999999999119,,713.0000000000337
2018.09.10,-36.999999999998145,42.0000000000087,-121.99999999999989,1781.0000000000105,-1221.9999999999898,463.0000000000023,286.00000000000847,-693.9999999999947,62.00000000001182,-71.00000000001216,39.999999999995595,,528.0000000000426
2018.09.10,-10.999999999983245,34.000000000000696,-102.99999999999754,1828.0000000000075,-1230.999999999982,480.99999999999807,279.00000000000705,-641.0000000000027,81.00000000000307,-64.00000000000716,26.999999999999247,,680.0000000000429
2018.09.10,-10.999999999983245,42.0000000000087,-109.99999999999899,1824.0000000000034,-1227.0000000000002,480.99999999999807,276.00000000000955,-618.0000000000074,79.00000000000773,-66.0000000000025,24.000000000001798,,694.000000000037
2018.09.10,-11.999999999989797,51.000000000001044,-107.99999999999699,1825.00000000001,-1234.9999999999861,512.9999999999968,305.0000000000108,-622.9999999999958,106.00000000000875,-48.00000000000182,47.9999999999925,,822.0000000000496
2018.09.10,-1.999999999990898,68.00000000000139,-118.99999999999133,1822.0000000000125,-1198.9999999999945,504.00000000000443,282.99999999999994,-612.9999999999969,145.00000000001023,-29.000000000010573,54.999999999993946,,915.0000000000381
2018.09.10,-24.999999999986144,67.00000000000594,-125.99999999999278,1815.0000000000111,-1203.999999999983,502.9999999999979,294.00000000000534,-622.9999999999958,106.00000000000875,-29.000000000010573,73.00000000000084,,851.0000000000618
2018.09.10,-44.99999999998394,82.99999999999974,-104.99999999999955,1799.0000000000173,-1199.9999999999789,492.0000000000035,306.00000000000625,-651.0000000000016,90.00000000000341,-40.00000000000625,100.99999999999554,,830.0000000000557
2018.09.10,-8.999999999992347,94.00000000000519,-88.99999999999464,1748.0000000000161,-1188.9999999999957,485.99999999999756,295.0000000000008,-604.0000000000045,55.00000000000682,-67.00000000000728,100.99999999999554,,821.0000000000274
