date,AUDUSD,GBPCHF,NZDCHF,EURGBP,GBPJPY,GBPCAD,EURAUD,EURNZD,empty,sum
2017.03.06,-130.99999999999224,-329.00000000000153,-180.0000000000024,-384.9999999999909,-538.0000000000109,-191.99999999999218,157.99999999999147,157.00000000000713,,-1439.9999999999916
2017.03.06,-254.99999999999412,-313.00000000000773,-231.99999999999886,-395.99999999999636,-604.0000000000134,-280.9999999999979,-58.000000000002494,-7.0000000000014495,,-2146.000000000012
2017.03.06,-237.99999999999378,-290.00000000001245,-302.9999999999977,-329.999999999997,-646.000000000015,-370.00000000000364,-460.000000000016,-414.00000000000324,,-3051.0000000000387
2017.03.06,-197.99999999999818,-224.000000000002,-235.99999999999176,-208.99999999999253,-563.0000000000166,-231.0000000000034,-360.0000000000048,-373.00000000000114,,-2394.00000000001
2017.03.06,-102.00000000000209,-209.00000000001472,-178.99999999999582,-177.99999999998929,-614.0000000000043,-248.00000000000378,-270.99999999999903,-177.00000000000495,,-1978.0000000000143
2017.03.06,-117.99999999999588,-148.00000000001478,-168.99999999999693,-136.99999999999824,-462.0000000000175,-190.99999999998562,-339.0000000000004,-194.0000000000053,,-1758.0000000000148
2017.03.06,-118.99999999999133,-189.00000000001694,-166.99999999999494,-120.99999999999334,-450.00000000001705,-170.00000000000347,-344.00000000001097,-177.00000000000495,,-1737.000000000033
2017.03.06,-104.99999999999955,-165.00000000001512,-161.99999999999548,-103.99999999999298,-477.00000000000387,-141.99999999999767,-375.0000000000142,-239.99999999999577,,-1770.0000000000143
2017.03.06,-139.00000000000023,-168.0000000000126,-159.9999999999935,-98.99999999999353,-459.0000000000032,-129.99999999998568,-371.00000000001023,-205.99999999999508,,-1731.999999999994
2017.03.06,-237.99999999999378,-117.00000000001154,-212.00000000000108,-103.99999999999298,-415.9999999999968,-60.99999999999994,-372.00000000001677,-198.00000000000927,,-1718.0000000000223
2017.03.06,-240.99999999999122,-119.00000000000244,-173.00000000000094,-137.9999999999937,-426.00000000001614,-31.000000000003247,-324.0000000000132,-126.0000000000039,,-1578.0000000000246
2017.03.06,-221.99999999999997,-112.000000000001,-161.99999999999548,-145.9999999999906,-405.00000000000114,-143.99999999998857,-334.00000000001205,-137.00000000000932,,-1661.9999999999982
2017.03.06,-210.99999999999451,-128.000000000017,-95.00000000000064,-210.99999999999451,-503.0000000000143,-166.99999999998383,-338.0000000000161,119.00000000000244,,-1534.0000000000184
2017.03.06,-178.00000000000037,-180.0000000000024,-51.99999999999649,-222.99999999999542,-481.00000000002296,-214.00000000000307,-262.00000000000665,225.99999999999287,,-1364.0000000000346
2017.03.06,-132.99999999999423,-278.00000000000045,-108.99999999999244,-322.00000000000006,-638.0000000000052,-312.00000000000114,-137.00000000000932,261.0000000000001,,-1668.0000000000027
2017.03.06,-58.99999999999794,-66.00000000001049,-102.00000000000209,-219.99999999999798,-534.0000000000202,-185.99999999999727,-133.00000000000534,268.0000000000016,,-1032.0000000000298
2017.03.06,-15.999999999993797,-154.0000000000097,-83.9999999999952,-243.99999999999977,-524.0000000000009,-198.99999999999363,-165.00000000001512,238.0000000000049,,-1148.0000000000032
2017.03.06,0.0,-154.0000000000097,-52.99999999999194,-276.9999999999939,-531.0000000000059,-229.99999999999687,-107.99999999999699,303.0000000000088,,-1049.9999999999866
2017.03.06,31.000000000003247,-186.0000000000195,-76.99999999999375,-282.99999999999994,-579.0000000000077,-248.00000000000378,-114.0000000000141,276.9999999999939,,-1179.0000000000418
2017.03.06,42.0000000000087,-145.00000000001734,-68.99999999999685,-242.99999999999324,-475.9999999999991,-209.9999999999991,-116.00000000000499,314.99999999999864,,-902.0000000000032
2017.03.06,9.00000000000345,-124.00000000001299,-78.99999999999574,-245.99999999999068,-498.0000000000189,-265.0000000000041,-185.99999999999727,283.99999999999534,,-1105.000000000021
2017.03.06,-19.999999999997797,-136.00000000000279,-65.99999999999939,-255.99999999998957,-517.0000000000243,-283.99999999999534,-165.9999999999995,309.99999999998806,,-1135.0000000000205
2017.03.06,-9.999999999998899,-149.00000000002134,-46.00000000000159,-256.99999999999613,-586.0000000000127,-217.99999999998488,-162.00000000001768,348.9999999999993,,-1079.0000000000339
2017.03.06,-35.999999999991594,-181.00000000000892,-37.99999999999359,-279.99999999999136,-591.0000000000082,-251.00000000000122,-148.99999999999915,326.9999999999884,,-1199.0000000000055
2017.03.06,1.0000000000065512,-204.00000000000418,-31.999999999998696,-286.99999999999284,-647.0000000000198,-339.99999999998477,-163.00000000000205,326.0000000000041,,-1345.9999999999916
2017.03.06,2.000000000002,-161.00000000001114,-34.000000000000696,-253.99999999999866,-645.0000000000102,-334.9999999999964,-165.9999999999995,334.9999999999964,,-1258.0000000000182
2017.03.06,-12.999999999996348,-151.00000000001222,-24.000000000001798,-229.99999999999687,-615.0000000000091,-292.00000000000335,-179.00000000001802,340.00000000000693,,-1164.000000000031
2017.03.07,35.00000000000725,-210.0000000000213,-19.999999999997797,-219.99999999999798,-692.0000000000073,-370.00000000000364,-168.0000000000126,293.0000000000099,,-1352.0000000000232
2017.03.07,28.000000000005798,-160.00000000000458,-14.999999999998348,-185.99999999999727,-588.0000000000223,-309.0000000000037,-180.0000000000024,343.99999999998875,,-1066.000000000034
2017.03.07,4.999999999999449,-84.0000000000174,-41.9999999999976,-190.99999999999673,-507.000000000005,-272.00000000000557,-235.00000000000742,307.99999999999716,,-1018.0000000000331
2017.03.07,-65.99999999999939,-74.0000000000185,-48.99999999999905,-171.99999999999437,-527.0000000000152,-302.0000000000023,-341.00000000001353,266.999999999995,,-1264.0000000000473
2017.03.07,-120.99999999999334,-113.00000000000753,-86.99999999999264,-202.9999999999976,-566.0000000000025,-367.99999999999056,-418.0000000000073,181.00000000000892,,-1694.9999999999825
2017.03.07,-86.99999999999264,-90.00000000001229,-104.99999999999955,-176.99999999999383,-503.0000000000143,-363.9999999999866,-441.0000000000025,131.99999999999878,,-1635.0000000000027
2017.03.07,-120.99999999999334,-57.00000000001815,-75.9999999999983,-163.99999999999747,-418.00000000000637,-357.99999999999164,-449.0000000000105,214.00000000000307,,-1429.0000000000127
2017.03.07,-109.99999999999899,-76.0000000000094,-73.99999999999629,-179.99999999999127,-459.0000000000032,-313.99999999999204,-425.0000000000087,208.00000000000819,,-1429.9999999999916
2017.03.07,-157.99999999999147,-77.00000000001594,-92.99999999999864,-179.99999999999127,-403.00000000002,-309.0000000000037,-439.0000000000116,178.99999999999582,,-1480.0000000000366
2017.03.07,-147.99999999999258,-102.00000000000209,-74.99999999999174,-194.99999999998963,-412.00000000000614,-337.99999999999386,-398.00000000000944,217.0000000000005,,-1450.999999999985
2017.03.07,-426.9999999999996,-112.000000000001,-121.99999999999989,-200.00000000000017,-445.0000000000216,-333.9999999999899,-814.0000000000036,112.000000000001,,-2342.000000000015
2017.03.07,-318.99999999999153,-130.0000000000079,-102.99999999999754,-214.99999999999852,-445.0000000000216,-350.9999999999902,-663.0000000000135,102.00000000000209,,-2124.0000000000186
2017.03.07,-371.99999999999454,-130.0000000000079,-182.99999999999983,-221.99999999999997,-493.0000000000234,-397.0000000000029,-745.0000000000178,-15.999999999993797,,-2558.00000000004
2017.03.07,-486.999999999993,-129.00000000000134,-125.99999999999278,-219.99999999999798,-493.0000000000234,-407.0000000000018,-951.000000000013,112.000000000001,,-2701.0000000000223
2017.03.07,-407.99999999999727,-141.00000000001333,-169.99999999999238,-222.99999999999542,-544.0000000000111,-448.000000000004,-941.9999999999984,45.000000000006146,,-2831.0000000000055
2017.03.07,-378.00000000000057,-120.00000000000898,-181.9999999999933,-234.99999999999633,-558.9999999999975,-466.9999999999952,-826.0000000000156,14.000000000002899,,-2753.000000000005
2017.03.07,-369.99999999999255,-173.00000000000094,-136.99999999999824,-282.99999999999994,-558.9999999999975,-489.99999999999045,-768.9999999999975,151.9999999999966,,-2628.999999999981
2017.03.07,-357.99999999999164,-241.00000000000233,-122.99999999999534,-328.9999999999904,-622.0000000000141,-598.999999999994,-761.999999999996,178.99999999999582,,-2854.9999999999877
2017.03.07,-324.9999999999975,-260.0000000000158,-117.00000000000044,-357.99999999999164,-683.0000000000211,-583.9999999999845,-734.0000000000124,187.00000000000384,,-2874.0000000000196
2017.03.07,-346.0000000000019,-365.99999999999966,-112.99999999999643,-448.9999999999994,-848.0000000000132,-702.9999999999869,-629.9999999999973,282.0000000000045,,-3172.9999999999905
2017.03.07,-285.9999999999974,-438.00000000000506,17.000000000000348,-511.9999999999902,-980.0000000000182,-685.9999999999866,-480.00000000001376,573.0000000000013,,-2792.0000000000095
2017.03.07,-225.99999999999287,-451.0000000000014,25.00000000000835,-509.9999999999993,-991.0000000000139,-760.0000000000051,-521.0000000000159,567.0000000000064,,-2867.0000000000136
2017.03.07,-214.99999999999852,-335.00000000001864,-31.999999999998696,-440.9999999999914,-871.0000000000093,-741.9999999999982,-581.0000000000093,524.9999999999977,,-2692.000000000026
2017.03.07,-117.00000000000044,-228.00000000000597,-56.0000000000005,-409.99999999999926,-912.0000000000061,-739.9999999999851,-466.00000000001086,455.0000000000054,,-2474.0000000000027
2017.03.07,-75.9999999999983,-273.0000000000121,-158.99999999999804,-440.9999999999914,-1019.0000000000055,-984.9999999999915,-539.0000000000006,243.99999999999977,,-3247.9999999999973
2017.03.07,-129.9999999999968,-278.00000000000045,-178.00000000000037,-441.99999999999795,-1021.000000000015,-899.9999999999897,-524.9999999999977,248.00000000000378,,-3225.999999999994
2017.03.07,-139.99999999999568,-311.0000000000168,-156.00000000000057,-468.9999999999972,-1080.0000000000125,-889.9999999999908,-543.0000000000045,255.00000000000523,,-3334.0000000000127
2017.03.07,-151.9999999999966,-401.00000000000693,-136.99999999999824,-534.9999999999966,-1133.0000000000098,-981.999999999994,-538.0000000000163,337.99999999999386,,-3540.0000000000246
2017.03.07,-153.99999999999858,-331.0000000000146,-154.99999999999403,-510.99999999999477,-1124.0000000000236,-922.999999999985,-595.9999999999966,340.00000000000693,,-3454.0000000000005
2017.03.07,-156.00000000000057,-238.0000000000049,-164.99999999999292,-461.99999999999574,-1078.000000000003,-893.9999999999948,-623.000000000018,323.0000000000066,,-3293.0000000000036
2017.03.07,-164.99999999999292,-237.00000000002052,-131.99999999999878,-464.9999999999932,-967.000000000013,-794.9999999999901,-585.0000000000133,414.00000000000324,,-2932.000000000018
2017.03.07,-230.99999999999233,-159.00000000002024,-243.99999999999977,-455.99999999998977,-846.0000000000036,-872.9999999999905,-778.000000000012,265.99999999998846,,-3321.0000000000196
2017.03.07,-271.9999999999945,-91.00000000001884,-308.9999999999926,-444.9999999999954,-901.0000000000105,-858.9999999999875,-855.0000000000058,177.99999999998929,,-3554.000000000016
2017.03.07,-227.99999999999488,-228.00000000000597,-263.99999999999756,-567.9999999999907,-1198.0000000000075,-1011.9999999999907,-785.9999999999978,316.99999999998954,,-3966.999999999996
2017.03.07,-85.99999999999719,-252.0000000000078,-173.9999999999964,-506.9999999999908,-1084.0000000000032,-875.999999999988,-539.0000000000006,503.000000000009,,-3014.999999999975
2017.03.07,-143.9999999999997,-362.00000000001785,-80.00000000000229,-498.9999999999939,-941.0000000000025,-838.0000000000055,-500.00000000001154,537.0000000000097,,-2827.0000000000236
2017.03.07,-151.9999999999966,-384.00000000000654,-30.999999999992145,-509.9999999999993,-975.9999999999991,-841.0000000000028,-548.9999999999995,513.9999999999923,,-2929.0000000000036
2017.03.07,-209.9999999999991,-351.0000000000124,-48.99999999999905,-478.9999999999961,-889.00000000001,-750.9999999999906,-634.0000000000013,428.00000000000614,,-2935.0000000000027
2017.03.07,-234.00000000000088,-352.000000000019,9.00000000000345,-466.9999999999952,-892.0000000000243,-614.0000000000034,-553.0000000000035,567.9999999999907,,-2535.0000000000528
2017.03.07,-225.99999999999287,-326.0000000000041,26.999999999999247,-445.99999999999085,-898.0000000000246,-607.0000000000019,-653.0000000000147,490.999999999997,,-2638.0000000000327
2017.03.07,-204.99999999999963,-377.0000000000051,35.00000000000725,-417.99999999999613,-908.0000000000155,-682.9999999999892,-652.0000000000082,499.9999999999893,,-2708.0000000000173
2017.03.07,-146.00000000000168,-327.00000000001063,97.9999999999981,-409.99999999999926,-878.0000000000143,-638.0000000000052,-615.00000000001,696.999999999992,,-2219.000000000051
2017.03.07,-87.99999999999919,-304.00000000001535,136.00000000000279,-393.9999999999944,-882.000000000005,-673.9999999999968,-558.0000000000141,753.0000000000036,,-2011.0000000000186
2017.03.07,-54.999999999993946,-303.0000000000088,187.00000000000384,-370.9999999999991,-841.0000000000082,-631.9999999999882,-489.0000000000061,838.0000000000055,,-1665.999999999995
2017.03.07,-68.99999999999685,-280.0000000000136,190.00000000000128,-339.99999999999585,-807.0000000000164,-598.999999999994,-493.0000000000101,814.0000000000036,,-1584.0000000000218
2017.03.07,-90.0000000000012,-316.0000000000052,240.00000000000688,-363.99999999999767,-870.0000000000045,-628.9999999999907,-490.999999999997,902.0000000000028,,-1617.9999999999868
2017.03.07,-69.9999999999923,-312.00000000000114,248.00000000000378,-349.99999999999477,-896.000000000015,-645.999999999991,-490.0000000000126,916.0000000000057,,-1599.9999999999975
2017.03.07,-75.9999999999983,-343.00000000000443,275.99999999999847,-355.99999999998965,-904.0000000000248,-683.9999999999957,-510.00000000001046,980.0000000000031,,-1617.0000000000218
2017.03.08,-64.99999999999284,-373.00000000000114,257.0000000000072,-357.99999999999164,-965.0000000000034,-770.9999999999884,-581.0000000000093,890.9999999999974,,-1964.9999999999818
2017.03.08,-69.9999999999923,-308.0000000000194,252.0000000000078,-317.9999999999961,-847.0000000000084,-665.0000000000044,-540.0000000000072,889.9999999999908,,-1606.000000000029
2017.03.08,-107.99999999999699,-313.00000000000773,221.00000000000452,-335.99999999999187,-898.0000000000246,-644.0000000000001,-558.0000000000141,852.0000000000083,,-1784.0000000000227
2017.03.08,-103.99999999999298,-319.0000000000026,187.9999999999993,-355.99999999998965,-959.0000000000032,-675.0000000000034,-553.0000000000035,778.9999999999964,,-1999.0
2017.03.08,-125.99999999999278,-350.00000000000585,204.00000000000418,-378.999999999996,-1017.0000000000243,-722.0000000000005,-570.0000000000039,818.9999999999919,,-2141.0000000000273
2017.03.08,-108.99999999999244,-326.0000000000041,229.00000000000142,-361.9999999999957,-960.000000000008,-699.0000000000052,-530.0000000000082,882.000000000005,,-1875.0000000000068
2017.03.08,-195.00000000000074,-288.0000000000216,148.99999999999915,-331.999999999999,-1061.000000000007,-695.9999999999856,-650.0000000000173,702.0000000000026,,-2371.000000000029
2017.03.08,-169.99999999999238,-270.00000000001467,157.00000000000713,-314.99999999999864,-1039.0000000000157,-649.999999999995,-634.0000000000013,723.9999999999914,,-2197.000000000019
2017.03.08,-139.00000000000023,-266.0000000000107,184.00000000000637,-312.9999999999966,-1025.0000000000057,-651.0000000000016,-651.0000000000016,780.000000000003,,-2081.0000000000073
2017.03.08,-187.9999999999993,-271.0000000000212,212.00000000000108,-323.99999999999096,-1079.0000000000077,-675.9999999999877,-702.0000000000026,859.9999999999941,,-2168.0000000000146
2017.03.08,-221.99999999999997,-241.00000000000233,180.99999999999784,-310.9999999999946,-1130.0000000000239,-685.9999999999866,-785.9999999999978,790.0000000000018,,-2405.0000000000055
2017.03.08,-247.99999999999267,-239.00000000001143,165.00000000000404,-301.9999999999912,-1187.0000000000118,-695.0000000000011,-851.0000000000017,743.9999999999891,,-2613.0000000000173
2017.03.08,-168.99999999999693,-232.00000000000998,158.0000000000026,-294.9999999999897,-1253.0000000000143,-688.9999999999841,-677.0000000000165,731.9999999999993,,-2425.00000000001
2017.03.08,-104.99999999999955,-235.00000000000742,182.00000000000438,-294.9999999999897,-1231.000000000023,-692.9999999999881,-632.0000000000103,778.9999999999964,,-2230.0000000000173
2017.03.08,-95.00000000000064,-260.0000000000158,155.00000000000514,-306.9999999999906,-1201.9999999999982,-697.9999999999986,-609.0000000000151,720.0000000000095,,-2296.000000000004
2017.03.08,-126.99999999999933,-251.00000000000122,141.99999999999767,-303.9999999999932,-1151.0000000000105,-706.999999999991,-655.0000000000056,707.9999999999975,,-2345.0000000000055
2017.03.08,-134.99999999999625,-241.00000000000233,153.00000000000313,-308.9999999999926,-1189.0000000000214,-712.0000000000015,-675.0000000000034,720.9999999999939,,-2387.000000000021
2017.03.08,-139.00000000000023,-248.00000000000378,70.99999999999883,-317.9999999999961,-1205.0000000000125,-719.000000000003,-636.0000000000143,581.9999999999936,,-2612.0000000000373
2017.03.08,-129.00000000000134,-354.0000000000099,51.000000000001044,-396.9999999999918,-1243.9999999999998,-773.9999999999858,-591.0000000000082,510.99999999999477,,-2927.000000000001
2017.03.08,-54.999999999993946,-570.0000000000039,109.00000000000354,-483.99999999999557,-1348.0000000000132,-933.9999999999905,-500.00000000001154,641.0000000000027,,-3141.0000000000023
2017.03.08,148.99999999999915,-589.0000000000173,290.00000000000136,-504.9999999999999,-1324.0000000000123,-992.9999999999994,-188.00000000001037,943.000000000005,,-2217.0000000000337
2017.03.08,150.00000000000568,-585.0000000000133,228.00000000000597,-483.99999999999557,-1313.0000000000166,-956.9999999999857,-272.00000000000557,824.0000000000025,,-2409.0000000000027
2017.03.08,139.00000000000023,-687.9999999999998,258.0000000000027,-508.9999999999928,-1294.0000000000111,-958.9999999999987,-263.99999999999756,839.9999999999964,,-2477.000000000001
2017.03.08,155.00000000000514,-750.0000000000063,370.00000000000364,-525.9999999999932,-1260.0000000000193,-974.9999999999925,-248.00000000000378,954.9999999999948,,-2279.000000000012
2017.03.08,160.00000000000458,-791.0000000000084,365.99999999999966,-581.9999999999936,-1286.0000000000014,-971.9999999999951,-241.00000000000233,953.9999999999882,,-2392.000000000008
2017.03.08,221.00000000000452,-845.0000000000068,361.0000000000002,-637.9999999999941,-1336.0000000000127,-1048.9999999999889,-70.99999999999883,1052.0000000000084,,-2304.999999999988
2017.03.08,212.00000000000108,-882.000000000005,377.0000000000051,-664.9999999999934,-1384.0000000000146,-1134.999999999997,-103.00000000000864,1052.0000000000084,,-2528.0000000000036
2017.03.08,204.00000000000418,-951.000000000013,395.0000000000009,-685.9999999999977,-1486.0000000000184,-1153.9999999999884,-89.00000000000574,1063.9999999999982,,-2703.0000000000196
2017.03.08,203.00000000000873,-897.0000000000144,438.00000000000506,-659.999999999994,-1437.0000000000118,-1031.000000000004,-173.00000000000094,1120.9999999999943,,-2436.0000000000173
2017.03.08,197.99999999999818,-819.0000000000142,428.00000000000614,-586.9999999999931,-1373.0000000000189,-1031.9999999999884,-206.00000000001728,1092.000000000004,,-2299.000000000023
2017.03.08,235.00000000000742,-676.0000000000099,419.00000000000273,-483.0000000000001,-867.0000000000186,-812.999999999997,-204.00000000000418,1143.9999999999895,,-1245.00000000003
2017.03.08,304.00000000000426,-513.0000000000078,394.00000000000546,-447.99999999999284,-552.9999999999973,-675.0000000000034,-62.000000000006494,1107.999999999998,,-445.0000000000002
2017.03.08,406.00000000000637,-534.0000000000123,455.0000000000054,-504.9999999999999,-492.00000000001864,-536.0000000000032,201.99999999999108,1336.9999999999882,,332.999999999957
2017.03.08,334.00000000000097,-593.0000000000213,456.00000000000085,-521.9999999999891,-630.0000000000239,-700.999999999996,141.99999999999767,1339.0000000000014,,-175.00000000002933
2017.03.08,343.9999999999999,-719.000000000003,489.0000000000061,-598.999999999994,-665.0000000000205,-780.000000000003,147.99999999999258,1373.000000000002,,-409.0000000000198
2017.03.08,355.0000000000053,-674.000000000019,506.0000000000064,-583.9999999999957,-580.0000000000125,-727.9999999999953,131.99999999999878,1482.99999999999,,-90.00000000002206
2017.03.08,365.0000000000042,-735.000000000019,529.0000000000017,-621.9999999999892,-730.0000000000182,-699.9999999999895,96.99999999999153,1530.000000000009,,-266.0000000000093
2017.03.08,373.00000000000114,-682.0000000000048,530.0000000000082,-556.9999999999964,-716.0000000000082,-627.9999999999841,61.99999999998429,1482.0000000000055,,-135.99999999999432
2017.03.08,402.00000000000233,-677.0000000000165,570.9999999999993,-548.9999999999995,-736.0000000000184,-519.9999999999872,73.99999999999629,1482.99999999999,,47.99999999996635
2017.03.08,423.0000000000067,-633.0000000000168,565.0000000000044,-494.9999999999899,-773.0000000000246,-424.00000000000216,92.00000000000318,1482.0000000000055,,236.99999999998636
2017.03.08,422.00000000000017,-568.000000000013,595.0000000000011,-454.9999999999943,-753.0000000000143,-331.999999999999,120.99999999999334,1550.9999999999914,,580.9999999999656
2017.03.08,419.9999999999982,-555.0000000000166,640.0000000000073,-447.99999999999284,-746.0000000000093,-202.9999999999976,166.99999999998383,1631.999999999989,,906.999999999962
2017.03.08,434.000000000001,-557.0000000000075,636.0000000000032,-465.9999999999998,-868.9999999999998,-232.99999999999432,161.99999999999548,1656.9999999999973,,763.9999999999955
2017.03.08,441.99999999999795,-520.0000000000093,617.0000000000009,-436.9999999999985,-814.0000000000214,-194.99999999998963,202.9999999999976,1618.9999999999927,,914.9999999999703
2017.03.08,462.0000000000068,-503.000000000009,605.0,-426.9999999999996,-786.0000000000014,-187.99999999998818,205.99999999999508,1557.0000000000084,,926.0000000000122
2017.03.08,465.9999999999998,-511.000000000017,602.999999999998,-423.9999999999911,-879.0000000000191,-209.9999999999991,232.99999999999432,1560.000000000006,,837.9999999999716
2017.03.08,513.0000000000078,-504.0000000000156,607.9999999999974,-402.9999999999978,-884.0000000000146,-218.99999999999142,263.99999999999756,1553.0000000000043,,927.9999999999877
2017.03.08,522.0000000000002,-526.0000000000042,590.0000000000016,-384.9999999999909,-811.000000000007,-204.99999999998852,264.9999999999819,1478.0000000000016,,927.9999999999947
2017.03.09,570.0000000000039,-555.0000000000166,601.000000000007,-390.99999999999693,-872.0000000000141,-272.99999999998994,153.9999999999875,1458.0000000000036,,691.9999999999845
2017.03.09,565.9999999999999,-507.000000000013,614.9999999999989,-366.9999999999951,-724.000000000018,-170.99999999998784,317.9999999999961,1536.000000000004,,1265.999999999985
2017.03.09,560.0000000000049,-452.00000000000796,605.0,-357.99999999999164,-687.0000000000118,-126.0000000000039,302.9999999999866,1557.0000000000084,,1401.9999999999845
2017.03.09,548.0000000000041,-451.0000000000014,584.0000000000067,-354.9999999999942,-670.0000000000159,-105.99999999998388,341.99999999999784,1507.9999999999982,,1400.0000000000114
2017.03.09,545.0000000000066,-468.00000000000176,605.0,-373.99999999999653,-695.0000000000216,-198.99999999999363,261.0000000000001,1533.999999999991,,1208.999999999984
2017.03.09,529.0000000000017,-465.0000000000043,619.9999999999983,-370.9999999999991,-651.0000000000105,-204.00000000000418,217.0000000000005,1567.9999999999916,,1242.999999999974
2017.03.09,500.00000000000045,-504.0000000000156,626.0000000000043,-386.9999999999929,-633.0000000000098,-270.99999999999903,224.000000000002,1598.9999999999948,,1153.9999999999843
2017.03.09,558.9999999999984,-484.00000000001774,656.000000000001,-377.9999999999894,-709.0000000000032,-221.99999999998886,302.9999999999866,1648.000000000005,,1372.9999999999918
2017.03.09,543.0000000000045,-512.0000000000014,644.0000000000001,-402.9999999999978,-836.0000000000127,-255.99999999998957,288.99999999998374,1631.999999999989,,1100.999999999976
2017.03.09,601.000000000007,-506.0000000000064,674.000000000008,-401.99999999999125,-772.0000000000198,-228.99999999999034,403.99999999998215,1695.000000000002,,1464.9999999999914
2017.03.09,655.0000000000056,-474.0000000000189,655.0000000000056,-370.9999999999991,-810.0000000000023,-201.99999999999108,438.9999999999894,1642.9999999999945,,1534.9999999999836
2017.03.09,686.0000000000089,-479.0000000000072,640.0000000000073,-358.9999999999982,-802.0000000000209,-225.99999999999287,435.9999999999919,1595.9999999999975,,1491.9999999999864
2017.03.09,700.0000000000006,-469.0000000000083,631.0000000000038,-355.99999999998965,-808.0000000000211,-245.99999999999068,434.9999999999854,1597.0000000000039,,1483.9999999999839
2017.03.09,687.9999999999998,-414.00000000000324,638.0000000000052,-329.999999999997,-688.0000000000166,-200.99999999998454,414.9999999999876,1608.9999999999939,,1716.999999999985
2017.03.09,692.0000000000038,-443.0000000000156,661.0000000000005,-347.9999999999928,-752.0000000000095,-222.99999999999542,411.99999999999017,1672.0000000000068,,1670.999999999988
