date,USDCHF,GBPUSD,EURUSD,USDCAD,AUDUSD,GBPCHF,CADCHF,NZDCHF,EURGBP,GBPJPY,GBPCAD,GBPAUD,EURJPY,EURCAD,EURAUD,EURNZD,CADJPY,AUDJPY,NZDJPY,AUDCAD,NZDCAD,AUDNZD,empty,sum
2015.02.09,-206.00000000000617,275.9999999999874,-393.99999999998323,241.99999999998667,-28.000000000005798,-69.00000000000794,-0.999999999995449,8.999999999992347,-124.00000000000189,-126.99999999998113,-78.00000000000028,395.000000000012,-294.00000000001114,-127.99999999999478,454.9999999999832,254.999999999983,-161.00000000000136,69.99999999999318,-46.999999999997044,-241.99999999999778,-76.0000000000094,59.000000000009045,,-214.0000000000466
2015.02.09,-216.0000000000051,283.99999999999534,-427.99999999998397,249.99999999999466,25.999999999992696,-53.999999999998494,-0.999999999995449,-50.0000000000056,-134.99999999999625,-121.99999999998568,-122.00000000002208,289.0000000000059,-292.0000000000016,-107.99999999999699,359.99999999998255,153.9999999999875,-152.00000000000102,31.999999999996476,-101.99999999998965,-165.9999999999995,-28.000000000005798,41.000000000002146,,-540.0000000000298
2015.02.09,-190.00000000000128,288.99999999998374,-417.0000000000007,226.99999999999943,-14.999999999998348,-7.0000000000014495,17.000000000000348,-55.000000000005045,-112.99999999999643,-137.9999999999768,-145.00000000001734,296.0000000000074,-263.00000000000523,144.0000000000108,353.0000000000033,159.99999999998238,-131.00000000000023,36.000000000001364,-92.99999999998931,-204.99999999999963,-87.99999999999919,12.000000000012001,,-325.9999999999902
2015.02.09,-121.99999999999989,212.99999999999653,-356.9999999999851,211.99999999998997,-8.000000000008,62.000000000006494,48.99999999999905,-130.0000000000079,-97.00000000000264,-127.9999999999859,-112.000000000001,304.00000000001535,-243.99999999999977,73.00000000001194,298.9999999999826,120.99999999999334,-174.99999999999716,24.00000000000091,-98.99999999998954,-189.00000000000583,-38.0000000000047,46.0000000000127,,-295.9999999999786
2015.02.09,-4.000000000004,191.99999999999218,-404.9999999999887,191.99999999999218,0.0,151.9999999999966,150.00000000000568,-212.00000000000108,-147.99999999999258,-279.9999999999727,-138.0000000000159,265.0000000000041,-418.00000000000637,18.0000000000069,248.99999999998812,88.99999999998354,-233.99999999999466,-27.000000000001023,-191.99999999999307,-180.0000000000024,-20.0000000000089,36.999999999998145,,-914.0000000000138
2015.02.09,-60.00000000000449,214.00000000000307,-504.9999999999999,213.99999999998087,44.99999999999504,231.99999999998778,121.00000000000443,-370.00000000000364,-203.99999999999307,-373.9999999999952,-162.00000000001768,216.00000000001617,-532.0000000000107,216.00000000001617,339.99999999998477,90.99999999999665,-254.99999999999545,-121.00000000000932,-277.9999999999916,-136.00000000000279,47.9999999999925,102.00000000000209,,-1158.0000000000443
2015.02.09,-423.0000000000067,165.9999999999995,-603.9999999999824,220.99999999998232,109.99999999999899,-476.0000000000098,-180.0000000000024,-293.0000000000099,-305.99999999999517,-362.99999999999955,-127.00000000001043,-296.9999999999917,-545.0000000000159,255.00000000000523,222.99999999999542,-36.0000000000138,-265.00000000000057,-228.00000000000864,-313.99999999999295,-65.99999999999939,95.99999999999609,18.0000000000069,,-3434.000000000055
2015.02.09,-404.0000000000044,93.99999999999409,-634.0000000000013,214.99999999998744,224.9999999999974,-438.00000000000506,-161.00000000000003,-257.0000000000072,-302.9999999999977,259.00000000001455,-29.00000000001235,-647.9999999999819,-330.0000000000125,156.00000000000057,-87.00000000001484,-219.99999999999798,-72.99999999999329,-165.00000000000625,-288.99999999998727,48.000000000003595,239.0000000000003,34.000000000000696,,-2768.0000000000236
2015.02.09,-287.9999999999994,4.000000000004,-567.9999999999907,253.99999999999866,253.99999999999866,-390.0000000000015,-20.999999999993246,-400.00000000000034,-353.99999999999875,378.0000000000143,194.99999999998963,-647.9999999999819,-293.00000000000637,170.00000000000347,-62.000000000006494,-518.0000000000184,-64.99999999999773,-153.0000000000058,-438.99999999999295,87.99999999999919,239.0000000000003,39.999999999995595,,-2576.9999999999905
2015.02.09,-331.0000000000035,-50.0000000000167,-552.9999999999812,292.9999999999877,261.0000000000001,-485.0000000000021,-51.99999999999649,-393.00000000001,-359.99999999999363,464.00000000002706,336.9999999999873,-827.9999999999843,-242.999999999995,147.00000000000824,-121.00000000001555,-502.00000000000244,-66.99999999999307,-118.00000000000921,-442.99999999999784,63.00000000000195,375.9999999999986,167.00000000000603,,-2437.999999999984
2015.02.09,-356.00000000000074,-214.00000000000307,-517.9999999999962,225.99999999999287,353.99999999999875,-540.9999999999915,-65.99999999999939,-547.0000000000086,-414.9999999999987,700.000000000017,325.99999999998187,-1385.9999999999984,-80.0000000000125,95.00000000000064,-423.0000000000178,-675.0000000000034,30.000000000001137,-234.00000000000887,-384.9999999999909,209.9999999999991,426.9999999999996,65.00000000000395,,-3407.0000000000364
2015.02.09,-156.00000000000057,-129.00000000000134,-398.9999999999938,274.9999999999808,383.99999999999545,-346.0000000000019,70.99999999999883,-606.0000000000065,-307.99999999999716,645.0000000000102,385.99999999999744,-1269.9999999999934,10.99999999999568,-88.99999999998354,-636.0000000000143,-914.9999999999991,-0.999999999990564,-256.0000000000002,-402.9999999999916,239.99999999999577,422.00000000000017,79.00000000000685,,-3000.9999999999927
2015.02.09,-170.99999999999892,-168.0000000000126,-251.99999999998556,181.9999999999933,393.9999999999944,-356.00000000000074,21.999999999999797,-498.00000000000955,-208.99999999999253,686.000000000007,334.9999999999964,-1234.9999999999861,207.9999999999984,-139.9999999999846,-675.0000000000034,-931.0000000000151,55.00000000000682,-246.00000000000932,-413.99999999998727,303.9999999999932,442.9999999999934,42.0000000000087,,-2623.999999999995
2015.02.09,-143.9999999999997,-207.00000000000162,-175.99999999999838,156.99999999998494,402.9999999999978,-327.00000000001063,63.00000000000195,-467.0000000000063,-159.9999999999935,810.0000000000023,360.9999999999891,-1244.999999999985,365.99999999998545,-227.99999999998377,-724.0000000000135,-862.0000000000072,91.00000000000819,-210.00000000000796,-257.99999999999557,309.99999999999915,378.999999999996,-68.99999999998573,,-2137.0000000000246
2015.02.09,-173.9999999999964,-123.00000000000644,-246.99999999999721,282.9999999999888,509.9999999999993,-357.00000000000733,114.99999999999844,-555.0000000000055,-178.00000000000037,689.0000000000214,446.9999999999974,-1444.000000000001,213.99999999999864,-417.99999999998505,-927.0000000000111,-1096.0000000000082,-137.00000000000045,-362.000000000009,-409.9999999999966,285.9999999999974,353.99999999999875,-80.99999999999774,,-3611.0000000000227
2015.02.09,-270.0000000000036,-265.0000000000041,-114.99999999999844,307.99999999999716,471.99999999999466,-618.0000000000074,2.000000000002,-463.0000000000023,-113.99999999999189,780.0000000000011,604.9999999999889,-1499.9999999999902,395.9999999999866,-682.9999999999892,-1273.000000000013,-1358.999999999999,-63.00000000000239,-352.00000000000387,-362.99999999999955,300.99999999999574,349.99999999999477,-70.99999999999883,,-4295.000000000044
2015.02.09,-278.00000000000045,-258.0000000000027,53.00000000001415,280.9999999999979,484.999999999991,-598.0000000000097,24.000000000001798,-443.99999999999994,-36.999999999998145,794.0000000000111,645.999999999991,-1508.9999999999825,573.9999999999839,-764.9999999999934,-1282.0000000000055,-1453.0000000000155,-140.00000000000057,-361.0000000000042,-485.99999999999,244.99999999999523,367.99999999999056,-53.999999999998494,,-4195.000000000024
2015.02.09,-389.000000000006,-236.99999999999832,-31.999999999987594,288.99999999998374,481.9999999999935,-753.0000000000036,-100.00000000000009,-422.00000000000017,-63.99999999999739,750.0,511.99999999997914,-1551.9999999999977,449.99999999998863,-791.9999999999927,-1172.0000000000175,-1416.0000000000173,-96.9999999999942,-304.00000000000205,-442.99999999999784,227.99999999999488,353.99999999999875,53.999999999998494,,-4654.000000000076
2015.02.09,-401.00000000000693,-131.00000000001444,-217.0000000000005,383.99999999998437,459.99999999999375,-717.9999999999964,-61.999999999995396,-350.00000000000585,-180.99999999999784,558.0000000000211,647.9999999999819,-1276.9999999999948,209.00000000000318,-827.9999999999843,-944.0000000000115,-1206.0000000000182,-429.00000000000205,-341.99999999999875,-511.99999999998624,-51.99999999999649,151.00000000000114,76.99999999999375,,-5163.000000000031
2015.02.09,-423.0000000000067,-86.0000000000083,-383.0,783.9999999999848,459.99999999999375,-665.0000000000044,168.00000000000148,-509.00000000000387,-236.00000000000287,305.0000000000068,1090.9999999999975,-1282.9999999999898,-156.0000000000059,-785.9999999999978,-743.0000000000048,-1084.0000000000182,-670.0000000000017,-465.0000000000034,-689.9999999999977,-131.99999999999878,151.00000000000114,147.00000000000824,,-5205.000000000052
2015.02.09,-421.0000000000047,-147.00000000000824,-509.99999999998823,863.9999999999981,558.9999999999984,-658.0000000000031,251.00000000000122,-538.0000000000051,-300.99999999999574,370.00000000000455,1251.9999999999864,-1673.9999999999977,-211.00000000001273,-868.9999999999865,-809.0000000000152,-1163.000000000003,-680.9999999999974,-578.000000000003,-738.9999999999901,-95.00000000000064,95.99999999999609,80.99999999999774,,-5921.000000000027
2015.02.09,-346.0000000000019,-26.0000000000149,-443.99999999999994,736.9999999999877,573.0000000000013,-507.000000000013,230.000000000008,-551.0000000000015,-261.0000000000001,420.0000000000159,884.9999999999802,-1634.9999999999864,-114.00000000000432,-761.999999999996,-834.0000000000014,-1083.0000000000118,-622.9999999999905,-618.9999999999998,-717.9999999999893,-82.00000000000429,101.99999999999099,28.000000000005798,,-5630.000000000026
2015.02.09,-402.9999999999978,-33.00000000001635,-519.0000000000028,744.9999999999957,595.0000000000011,-600.0000000000006,202.9999999999976,-545.0000000000066,-322.00000000000006,466.0000000000082,883.9999999999959,-1585.9999999999986,-123.00000000001887,-665.0000000000044,-794.0000000000058,-1008.0000000000089,-536.0000000000014,-522.0000000000056,-618.9999999999998,46.999999999997044,185.99999999999727,29.999999999996696,,-5119.000000000078
2015.02.09,-263.0000000000021,-129.00000000000134,-343.99999999998875,851.9999999999861,502.9999999999979,-442.9999999999934,346.0000000000019,-531.9999999999991,-246.00000000000176,521.000000000015,1268.9999999999868,-1512.9999999999866,-10.99999999999568,-778.9999999999964,-784.0000000000069,-991.0000000000085,-522.9999999999961,-504.0000000000049,-598.9999999999895,-65.99999999999939,44.99999999999504,15.00000000000945,,-4175.999999999978
2015.02.09,-177.00000000000495,-171.00000000001003,-356.9999999999851,827.9999999999843,495.000000000001,-401.99999999999125,377.0000000000051,-548.9999999999995,-286.99999999999284,569.0000000000168,1327.999999999996,-1453.9999999999998,9.999999999990905,-771.9999999999949,-707.0000000000132,-1009.9999999999998,-522.9999999999961,-399.0000000000009,-551.9999999999925,-78.00000000000028,42.999999999993044,42.0000000000087,,-3745.999999999986
2015.02.09,-351.99999999999676,-173.00000000000094,-414.9999999999876,668.9999999999862,483.99999999999557,-690.0000000000128,165.00000000000404,-517.0000000000008,-330.9999999999924,635.0000000000193,1147.9999999999934,-1453.9999999999998,-61.00000000000705,-529.0000000000017,-582.0000000000158,-878.000000000001,-430.9999999999974,-399.0000000000009,-540.9999999999968,-4.999999999999449,192.99999999999872,103.00000000000864,,-3961.0000000000045
2015.02.09,-697.0000000000032,-123.00000000000644,-445.99999999999085,732.9999999999836,500.9999999999959,-1090.9999999999975,6.0000000000060005,-335.0000000000075,-285.00000000000193,507.000000000005,1183.999999999985,-1397.0000000000039,-86.00000000001273,-595.9999999999966,-565.9999999999999,-856.0000000000123,-506.9999999999908,-425.00000000001137,-570.999999999998,-53.999999999998494,130.99999999999224,92.00000000000318,,-4881.000000000062
2015.02.09,-638.0000000000052,-2.999999999997449,-472.9999999999901,883.9999999999959,544.0,-944.9999999999958,72.0000000000054,-361.0000000000002,-288.9999999999948,581.0000000000173,1228.9999999999911,-1392.9999999999998,-61.00000000000705,-661.9999999999848,-632.0000000000103,-927.0000000000111,-530.9999999999917,-390.00000000000057,-564.9999999999977,-68.00000000000139,131.99999999999878,127.99999999999478,,-4367.999999999985
2015.02.09,-507.9999999999973,15.999999999993797,-464.9999999999821,820.9999999999828,562.9999999999912,-774.9999999999924,126.0000000000039,-368.00000000000165,-286.99999999999284,659.0000000000202,1129.9999999999866,-1405.9999999999961,0.0,-658.0000000000031,-639.0000000000118,-931.9999999999995,-468.9999999999941,-383.0000000000098,-549.9999999999972,-48.000000000003595,156.99999999999602,124.00000000001299,,-3891.9999999999936
2015.02.09,-592.0000000000036,38.99999999998904,-590.999999999986,820.9999999999828,490.999999999997,-875.0000000000035,43.00000000000415,-335.0000000000075,-327.99999999999494,664.0000000000157,1073.9999999999973,-1405.9999999999961,-87.00000000001751,-485.0000000000021,-531.9999999999991,-812.999999999997,-337.0000000000033,-371.9999999999999,-501.99999999999534,-51.000000000001044,129.00000000000134,92.00000000000318,,-3953.0000000000164
2015.02.09,-540.0000000000072,-106.00000000000608,-414.9999999999876,716.9999999999899,445.99999999999085,-812.0000000000127,40.00000000000669,-359.0000000000093,-252.99999999999213,781.0000000000059,1032.999999999995,-1215.9999999999948,161.00000000000136,-577.9999999999897,-580.0000000000027,-849.0000000000109,-290.9999999999968,-234.00000000000887,-406.9999999999965,-48.000000000003595,131.99999999999878,95.00000000000064,,-3283.00000000003
2015.02.09,-397.0000000000029,-137.00000000000932,-313.99999999999204,722.0000000000005,448.9999999999994,-696.0000000000077,157.00000000000713,-376.00000000000966,-249.99999999999466,682.0000000000164,1168.9999999999977,-1295.0000000000018,90.99999999997976,-541.9999999999981,-575.0000000000144,-878.000000000001,-340.0000000000034,-291.000000000011,-460.9999999999985,-33.000000000005244,148.99999999999915,119.00000000000244,,-3047.000000000048
2015.02.09,-341.99999999999784,-126.0000000000039,-346.0000000000019,718.9999999999808,461.0000000000003,-619.9999999999983,185.00000000000182,-340.00000000000693,-273.9999999999965,721.0000000000036,1154.999999999995,-1290.9999999999977,85.99999999998431,-497.99999999999847,-537.0000000000097,-829.9999999999974,-304.9999999999926,-281.0000000000059,-433.9999999999975,-7.0000000000014495,144.99999999999514,85.00000000000173,,-2674.0000000000437
2015.02.09,-290.9999999999968,-148.99999999999915,-287.9999999999994,677.9999999999786,384.9999999999909,-590.0000000000016,202.0000000000022,-377.0000000000051,-253.99999999999866,737.0000000000232,1137.9999999999945,-1242.999999999994,110.99999999999,-488.9999999999839,-524.9999999999977,-834.0000000000014,-280.00000000000114,-263.00000000000523,-404.9999999999869,-63.99999999999739,105.99999999999498,110.00000000001009,,-2584.9999999999836
2015.02.10,-304.00000000000426,-134.00000000001188,-312.00000000000114,659.999999999994,301.9999999999912,-592.9999999999991,172.00000000000549,-355.0000000000053,-256.99999999999613,734.0000000000089,1072.9999999999907,-1027.0000000000002,88.99999999999864,-439.99999999999596,-357.00000000000733,-775.9999999999989,-284.9999999999966,-157.0000000000107,-365.99999999999966,-138.00000000000477,108.99999999999244,177.00000000000495,,-2185.0000000000455
2015.02.10,-255.00000000000523,-153.00000000000313,-305.9999999999841,653.999999999999,304.9999999999997,-523.9999999999911,182.00000000000438,-279.00000000000705,-275.99999999999847,792.0000000000016,1076.9999999999945,-1089.999999999991,92.99999999998931,-387.99999999998835,-343.00000000000443,-611.000000000006,-241.99999999999022,-123.00000000000466,-233.99999999999466,-129.00000000000134,-42.0000000000087,-5.999999999994898,,-1897.999999999985
2015.02.10,-240.00000000000688,-148.00000000001478,-383.0,650.9999999999794,339.0000000000004,-506.0000000000064,217.0000000000005,-304.00000000000426,-280.9999999999979,642.0000000000243,928.9999999999799,-1096.9999999999925,19.000000000005457,-412.9999999999967,-375.0000000000142,-490.0000000000126,-254.99999999999545,-219.99999999999886,-274.9999999999915,-100.00000000000009,-12.000000000000899,-4.999999999988347,,-2307.000000000031
2015.02.10,-218.00000000000708,-140.0000000000068,-384.9999999999909,626.9999999999998,329.00000000000153,-442.00000000000904,218.00000000000708,-289.0000000000059,-280.00000000000244,641.0000000000196,932.9999999999839,-983.0000000000006,10.99999999999568,-354.9999999999942,-287.000000000015,-493.0000000000101,-224.00000000000375,-192.00000000000728,-233.99999999999466,-90.99999999999665,1.999999999990898,-12.999999999996348,,-1865.000000000042
2015.02.10,-233.00000000000543,-148.99999999999915,-373.99999999998545,608.9999999999928,337.99999999999386,-456.00000000001194,192.99999999999872,-309.0000000000037,-278.9999999999959,702.0000000000266,934.9999999999969,-1071.999999999984,20.999999999986585,-353.0000000000033,-362.00000000001785,-547.0000000000086,-227.99999999999443,-209.00000000000318,-308.9999999999975,-65.00000000000395,34.99999999999615,31.000000000003247,,-2081.00000000002
2015.02.10,-323.0000000000066,-52.000000000007596,-422.9999999999956,594.99999999999,349.99999999999477,-516.0000000000053,111.00000000000554,-371.00000000001023,-280.00000000000244,638.0000000000052,804.9999999999891,-1160.9999999999898,16.999999999995907,-271.99999999998334,-429.99999999999704,-677.0000000000165,-219.99999999999886,-274.0000000000009,-366.9999999999902,-43.00000000000415,122.99999999999534,8.000000000008,,-2762.000000000024
2015.02.10,-302.9999999999977,-70.0000000000145,-403.99999999998215,587.9999999999885,408.9999999999927,-497.99999999999847,148.0000000000037,-396.00000000000745,-275.99999999999847,875.0,881.9999999999828,-1146.9999999999868,179.00000000000205,-285.99999999998624,-405.0000000000109,-751.0000000000127,-115.99999999999966,-129.0000000000049,-288.99999999998727,26.999999999999247,220.99999999999343,121.99999999999989,,-1619.0000000000246
2015.02.10,-253.0000000000032,-62.000000000006494,-397.0000000000029,580.999999999987,317.9999999999961,-417.0000000000007,189.00000000000583,-531.0000000000036,-263.99999999999756,808.0000000000211,886.9999999999934,-1485.9999999999873,155.00000000000114,-326.9999999999884,-670.000000000015,-975.9999999999991,-144.99999999999602,-315.00000000001194,-450.9999999999934,-73.00000000000084,157.99999999999147,46.999999999997044,,-3224.0000000000136
2015.02.10,-245.0000000000063,-63.99999999999739,-403.99999999998215,589.9999999999794,515.9999999999942,-385.00000000001313,200.00000000000017,-497.000000000003,-266.999999999995,793.0000000000064,872.9999999999905,-1419.999999999999,141.9999999999959,-333.9999999999899,-642.0000000000092,-907.0000000000133,-164.00000000000148,-294.00000000001114,-397.99999999999613,156.99999999999602,300.0000000000003,51.000000000001044,,-2399.0000000000537
2015.02.10,-355.0000000000053,1.999999999990898,-454.9999999999832,682.9999999999892,578.9999999999961,-492.0000000000035,219.99999999999798,-543.0000000000045,-278.00000000000045,713.0000000000223,947.9999999999933,-1844.9999999999854,78.99999999997931,-424.99999999998647,-930.0000000000086,-1067.000000000018,-259.00000000000034,-543.0000000000064,-565.9999999999883,170.99999999999892,314.99999999999864,8.000000000008,,-4040.000000000016
2015.02.10,-375.0000000000031,68.99999999998573,-495.99999999998533,810.999999999984,708.999999999993,-502.00000000000244,211.00000000000563,-522.0000000000002,-258.0000000000027,668.0000000000064,986.9999999999824,-1763.9999999999877,62.99999999998818,-408.9999999999927,-910.0000000000108,-1046.999999999998,-253.99999999999068,-528.0000000000058,-548.9999999999924,246.00000000000176,364.9999999999931,9.999999999998899,,-3475.000000000033
2015.02.10,-365.0000000000042,119.00000000000244,-482.999999999989,802.9999999999982,639.9999999999961,-446.9999999999974,214.99999999999852,-499.000000000005,-239.0000000000003,612.0000000000232,897.9999999999987,-1505.9999999999852,67.00000000000728,-439.99999999999596,-748.0000000000153,-1006.000000000018,-269.999999999996,-431.0000000000116,-533.9999999999918,173.9999999999964,312.00000000000114,85.00000000000173,,-3042.9999999999854
2015.02.10,-373.00000000000114,126.0000000000039,-438.9999999999894,760.9999999999894,617.0000000000009,-453.99999999999886,175.99999999999838,-464.00000000000887,-229.00000000000142,603.0000000000086,891.9999999999817,-1498.9999999999836,103.999999999985,-409.99999999999926,-771.0000000000106,-1001.0000000000074,-250.99999999999056,-424.0000000000066,-516.9999999999959,161.00000000000003,292.9999999999988,63.99999999999739,,-3035.00000000003
2015.02.10,-361.0000000000002,88.99999999998354,-412.9999999999967,785.9999999999978,632.9999999999947,-482.00000000000466,201.00000000000674,-478.0000000000006,-207.99999999999707,665.0000000000205,968.9999999999976,-1482.99999999999,131.00000000000023,-466.9999999999952,-787.0000000000043,-1043.0000000000161,-253.99999999999068,-423.0000000000018,-508.99999999998613,178.00000000000037,287.9999999999994,46.999999999997044,,-2920.9999999999854
2015.02.10,-363.0000000000022,73.99999999999629,-392.9999999999989,784.9999999999912,561.9999999999958,-486.00000000000864,195.00000000000074,-423.0000000000067,-214.99999999999852,689.0000000000214,1001.9999999999918,-1373.9999999999864,133.99999999998613,-465.99999999998863,-731.9999999999993,-975.9999999999991,-268.0000000000007,-368.0000000000092,-467.9999999999893,82.99999999999974,251.99999999999667,97.9999999999981,,-2658.000000000009
2015.02.10,-421.0000000000047,92.99999999998754,-387.99999999998835,795.9999999999967,532.9999999999945,-551.9999999999969,162.0000000000066,-422.00000000000017,-212.00000000000108,555.0000000000068,982.9999999999783,-1258.0000000000036,72.00000000000273,-472.9999999999901,-628.0000000000064,-843.0000000000159,-314.9999999999977,-362.99999999999955,-448.99999999999807,46.999999999997044,215.99999999999397,76.0000000000094,,-2791.000000000029
2015.02.10,-365.99999999999966,123.99999999999079,-454.9999999999832,808.9999999999931,601.9999999999915,-422.9999999999956,218.00000000000708,-417.0000000000007,-224.000000000002,481.00000000002296,964.9999999999936,-1383.9999999999852,-26.00000000001046,-436.9999999999985,-724.0000000000135,-882.000000000005,-361.99999999999477,-460.00000000000796,-524.9999999999915,112.99999999999643,227.99999999999488,14.000000000002899,,-3130.9999999999945
2015.02.10,-368.00000000000165,96.99999999999153,-456.9999999999963,806.99999999998,567.9999999999907,-462.9999999999912,209.00000000000364,-442.00000000000904,-212.99999999999653,536.0000000000014,974.9999999999925,-1262.9999999999918,16.999999999995907,-515.9999999999832,-684.000000000018,-965.0000000000158,-346.00000000000364,-385.0000000000051,-504.99999999999545,76.99999999999375,217.0000000000005,72.0000000000054,,-3032.0000000000523
