date,GBPUSD,NZDUSD,NZDCHF,EURGBP,GBPJPY,EURJPY,EURCAD,EURNZD,NZDJPY,AUDCAD,AUDNZD,empty,sum
2021.08.16,-63.99999999999739,0.0,-56.0000000000005,-137.9999999999937,0.0,-22.999999999996135,-78.00000000000028,-116.99999999998934,-6.999999999990791,-172.99999999998983,-83.9999999999952,,-739.9999999999532
2021.08.16,-5.999999999994898,0.0,-96.00000000000719,-122.99999999999534,82.00000000002206,20.000000000010232,-86.0000000000083,-170.00000000000347,-21.99999999999136,-122.99999999999534,-70.99999999999883,,-594.9999999999625
2021.08.16,112.99999999998533,13.00000000000745,-43.999999999999595,-142.99999999999312,108.00000000000409,21.99999999999136,-120.00000000000898,-246.99999999999721,6.000000000000227,-161.99999999999548,-86.99999999999264,,-540.9999999999985
2021.08.16,160.00000000000458,-2.000000000002,24.999999999997247,-113.99999999999189,291.00000000002524,92.99999999998931,-48.000000000003595,-214.99999999998744,88.99999999999864,-148.99999999999915,-80.99999999999774,,49.00000000003324
2021.08.16,163.9999999999864,2.999999999997449,44.99999999999504,-126.99999999999933,211.00000000001273,56.000000000011596,-92.00000000000318,-204.99999999998852,65.00000000001194,-168.99999999999693,-59.99999999999339,,-108.99999999996622
2021.08.16,130.99999999999224,-12.999999999996348,26.999999999999247,-134.99999999999625,210.00000000000796,61.00000000000705,-97.00000000001374,-251.00000000000122,45.000000000001705,-147.99999999999258,-55.000000000005045,,-224.99999999999704
2021.08.16,83.9999999999952,-43.999999999999595,-6.0000000000060005,-167.9999999999904,-39.99999999999204,-104.99999999998977,-217.0000000000005,-353.0000000000033,-85.99999999999852,-139.00000000000023,-43.999999999999595,,-1117.9999999999845
2021.08.16,79.99999999999119,-61.999999999995396,-24.999999999997247,-178.99999999999582,-91.99999999998454,-149.0000000000009,-287.000000000015,-404.0000000000044,-119.99999999999034,-128.99999999999022,5.999999999994898,,-1360.9999999999875
2021.08.16,78.99999999998464,-48.99999999999905,-14.000000000002899,-181.9999999999933,-45.99999999999227,-92.00000000001296,-280.0000000000136,-377.9999999999894,-89.9999999999892,-125.99999999999278,41.99999999998649,,-1136.000000000014
2021.08.16,133.00000000000534,-20.999999999993246,-17.000000000000348,-174.99999999999181,-83.99999999997476,-139.00000000001,-306.00000000000625,-360.0000000000048,-106.99999999999932,-122.99999999999534,41.99999999998649,,-1156.9999999999839
2021.08.16,117.99999999999588,-37.99999999999359,-34.000000000000696,-172.99999999998983,-173.99999999997817,-225.9999999999991,-313.00000000000773,-401.99999999999125,-185.99999999999284,-90.99999999999665,58.000000000002494,,-1460.9999999999513
2021.08.16,123.00000000000644,-64.99999999999284,-43.00000000000415,-169.99999999999238,-146.99999999999136,-229.99999999998977,-281.0000000000201,-434.000000000001,-194.99999999999318,-47.9999999999925,89.00000000000574,,-1400.9999999999652
2021.08.16,52.99999999999194,-141.99999999999767,-65.99999999999939,-174.99999999999181,-267.99999999997226,-280.00000000000114,-337.0000000000095,-558.9999999999984,-295.99999999999227,9.00000000000345,99.00000000000463,,-1961.9999999999623
2021.08.16,25.999999999992696,-159.9999999999935,-73.00000000000084,-187.9999999999993,-261.99999999997203,-264.00000000001,-327.00000000001063,-578.9999999999961,-286.00000000000136,19.00000000000235,96.00000000000719,,-1997.9999999999814
2021.08.16,41.99999999998649,-144.99999999999514,-68.99999999999685,-169.99999999999238,-236.99999999999477,-259.9999999999909,-304.00000000001535,-536.0000000000032,-283.00000000000125,56.0000000000005,129.00000000000134,,-1777.0000000000014
2021.08.16,56.99999999999594,-129.9999999999968,-41.9999999999976,-179.99999999999127,-165.99999999999682,-212.99999999999386,-266.0000000000107,-512.0000000000014,-218.9999999999941,48.000000000003595,109.00000000000354,,-1513.9999999999793
2021.08.16,-12.999999999996348,-142.99999999999312,-58.000000000002494,-212.99999999999653,-241.99999999999022,-212.99999999999386,-270.00000000001467,-548.9999999999995,-250.0,50.0000000000056,124.99999999999733,,-1775.9999999999839
2021.08.16,-39.999999999995595,-164.99999999999292,-77.00000000000485,-208.99999999999253,-274.99999999997726,-262.00000000000045,-279.00000000000705,-567.9999999999907,-277.000000000001,90.0000000000012,136.99999999998712,,-1924.9999999999739
2021.08.16,-42.0000000000087,-147.99999999999258,-67.00000000000594,-207.99999999999707,-294.9999999999875,-295.99999999999227,-293.0000000000099,-516.9999999999897,-260.9999999999957,45.000000000006146,184.00000000000637,,-1897.9999999999663
2021.08.16,-100.99999999999554,-191.99999999999218,-87.00000000000374,-208.99999999999253,-428.9999999999736,-371.0000000000093,-286.00000000000847,-546.000000000002,-345.9999999999894,27.00000000001035,137.9999999999937,,-2401.9999999999627
2021.08.16,-82.00000000000429,-190.99999999999673,-124.99999999999733,-215.99999999999397,-465.99999999997976,-389.00000000001,-411.0000000000058,-597.0000000000031,-375.99999999999056,32.0000000000098,143.00000000000423,,-2677.9999999999673
2021.08.16,17.000000000000348,-152.99999999999204,-121.99999999999989,-143.9999999999997,-277.9999999999916,-377.00000000000955,-364.00000000000875,-435.9999999999919,-287.9999999999967,4.000000000004,181.9999999999933,,-1958.9999999999923
