date,USDCAD,GBPCHF,EURGBP,GBPJPY,EURJPY,EURNZD,CADJPY,AUDJPY,empty,sum
2021.05.10,38.99999999998904,-461.0000000000003,-144.99999999999514,-711.0000000000127,-344.99999999999886,404.9999999999887,-259.00000000000034,-138.00000000000523,,-1615.0000000000348
2021.05.10,32.999999999994145,-401.00000000000693,-131.99999999999878,-703.000000000003,-397.99999999999613,417.99999999998505,-304.00000000000205,-177.0000000000067,,-1664.0000000000346
2021.05.10,12.999999999996348,-432.0000000000102,-109.99999999999899,-706.0000000000173,-402.00000000001523,429.99999999999704,-320.99999999999795,-192.99999999999784,,-1721.000000000044
2021.05.10,35.999999999991594,-439.0000000000116,-112.000000000001,-688.0000000000166,-376.0000000000048,451.99999999998573,-283.00000000000125,-162.00000000000614,,-1572.0000000000643
2021.05.10,-1.0000000000065512,-489.0000000000061,-159.9999999999935,-719.9999999999989,-359.00000000000887,343.99999999998875,-286.00000000000136,-185.00000000000227,,-1856.0000000000286
2021.05.10,-26.999999999999247,-689.0000000000063,-287.9999999999994,-902.9999999999916,-350.00000000002274,278.9999999999848,-301.00000000000193,-204.9999999999983,,-2484.0000000000346
2021.05.10,-48.000000000003595,-750.0000000000063,-312.00000000000114,-962.0000000000175,-314.0000000000214,281.99999999998226,-290.9999999999968,-236.0000000000042,,-2631.000000000068
2021.05.10,-174.00000000000747,-744.0000000000114,-361.9999999999957,-1103.0000000000086,-389.00000000001,200.99999999998454,-418.99999999999693,-319.9999999999932,,-3310.0000000000387
2021.05.10,-259.0000000000092,-764.0000000000091,-385.99999999999744,-1322.0000000000027,-542.0000000000016,159.99999999998238,-563.0000000000024,-403.99999999999636,,-4080.0000000000364
2021.05.10,-222.00000000001108,-748.9999999999997,-424.9999999999976,-1292.0000000000016,-528.9999999999964,228.99999999999034,-545.9999999999923,-399.0000000000009,,-3933.000000000009
2021.05.10,-151.00000000001222,-895.0000000000014,-522.9999999999957,-1378.0000000000143,-469.99999999999886,215.99999999999397,-551.0000000000019,-331.99999999999363,,-4084.000000000024
2021.05.10,-205.00000000001074,-946.0000000000024,-544.9999999999955,-1408.0000000000155,-372.0000000000141,144.99999999999514,-447.00000000000273,-378.0000000000001,,-4156.000000000046
2021.05.10,-198.99999999999363,-889.0000000000065,-483.0000000000001,-1394.0000000000055,-459.0000000000032,102.99999999998644,-432.9999999999927,-432.00000000000216,,-4186.000000000017
2021.05.10,-113.00000000000753,-961.9999999999961,-485.0000000000021,-1340.0000000000034,-421.99999999999704,88.99999999998354,-331.00000000000307,-432.00000000000216,,-3996.000000000028
2021.05.10,-66.99999999999484,-988.9999999999955,-497.99999999999847,-1258.0000000000098,-310.0000000000023,95.999999999985,-243.99999999999977,-379.0000000000049,,-3649.0000000000205
2021.05.10,-24.000000000001798,-1032.999999999995,-542.9999999999935,-1384.0000000000146,-356.9999999999993,123.99999999999079,-228.9999999999992,-444.0000000000026,,-3890.0000000000155
2021.05.10,-46.0000000000127,-984.9999999999915,-564.9999999999933,-1365.000000000009,-375.0,93.99999999999409,-225.9999999999991,-472.999999999999,,-3941.0000000000105
2021.05.10,-80.00000000001339,-1019.9999999999986,-592.9999999999991,-1562.0000000000118,-399.0000000000009,67.9999999999792,-313.99999999999295,-543.0000000000064,,-4443.000000000044
2021.05.10,-89.00000000000574,-1110.000000000011,-659.999999999994,-1591.0000000000082,-365.0000000000091,25.999999999992696,-302.99999999999727,-537.9999999999967,,-4630.000000000029
2021.05.10,-86.99999999999264,-1097.999999999999,-705.0000000000001,-1656.000000000006,-356.9999999999993,46.999999999997044,-289.99999999999204,-500.0,,-4645.999999999992
2021.05.10,-211.00000000000563,-1266.0000000000116,-834.9999999999968,-1855.9999999999945,-344.99999999999886,59.99999999999339,-313.0000000000024,-507.99999999999557,,-5274.000000000013
2021.05.10,-310.9999999999946,-1183.0000000000007,-771.9999999999949,-1788.000000000011,-361.0000000000184,144.99999999999514,-408.00000000000125,-489.0000000000043,,-5167.000000000029
2021.05.10,-316.0000000000052,-1174.0000000000084,-712.9999999999969,-1683.9999999999975,-375.0,166.99999999998383,-391.00000000000534,-487.99999999999955,,-4974.000000000029
2021.05.10,-117.99999999999588,-1263.9999999999984,-778.9999999999964,-1775.0000000000057,-335.00000000000796,22.999999999995246,-275.0000000000057,-391.00000000000534,,-4914.00000000002
2021.05.10,-330.0000000000081,-1303.0000000000098,-866.0000000000001,-1838.9999999999986,-338.0000000000223,34.000000000000696,-435.0000000000023,-352.99999999999443,,-5430.000000000035
2021.05.10,-353.0000000000033,-1235.9999999999927,-802.9999999999982,-1772.9999999999961,-269.00000000000546,32.999999999994145,-454.9999999999983,-334.99999999999375,,-5190.999999999993
2021.05.10,-374.0000000000077,-1214.0000000000039,-808.9999999999931,-1842.000000000013,-343.00000000001774,-6.000000000017103,-468.9999999999941,-353.9999999999992,,-5411.000000000045
2021.05.10,-398.00000000000944,-1256.999999999997,-817.9999999999965,-1911.0000000000014,-361.0000000000184,-24.000000000001798,-501.99999999999534,-358.99999999999466,,-5630.000000000014
2021.05.10,-385.00000000001313,-1305.0000000000007,-824.0000000000025,-1889.00000000001,-372.0000000000141,79.99999999999119,-534.000000000006,-335.9999999999985,,-5565.000000000054
2021.05.10,-375.9999999999986,-1361.0000000000123,-864.9999999999935,-1962.0000000000175,-328.00000000000296,64.99999999998174,-566.9999999999931,-332.9999999999984,,-5727.000000000034
2021.05.10,-408.00000000000836,-1414.000000000004,-902.0000000000028,-2030.0000000000011,-366.00000000001387,63.99999999999739,-590.0000000000034,-331.99999999999363,,-5978.00000000003
2021.05.10,-415.0000000000098,-1435.0000000000084,-900.0000000000008,-2027.9999999999916,-335.00000000000796,143.99999999998857,-560.0000000000023,-283.00000000000125,,-5812.000000000034
2021.05.10,-248.00000000000378,-1404.0000000000052,-917.0000000000011,-1901.0000000000105,-205.0000000000125,244.9999999999841,-441.99999999999307,-138.9999999999958,,-5011.000000000036
2021.05.10,-329.00000000000153,-1337.0000000000105,-881.9999999999939,-1828.000000000003,-188.0000000000166,303.9999999999932,-472.999999999999,-94.99999999999886,,-4828.000000000031
2021.05.10,-329.00000000000153,-1358.999999999999,-902.9999999999983,-1787.0000000000061,-158.00000000001546,304.9999999999997,-475.9999999999991,-90.99999999999397,,-4798.000000000014
2021.05.10,-302.0000000000023,-1344.9999999999961,-900.0000000000008,-1748.9999999999952,-88.99999999999864,313.99999999999204,-447.00000000000273,-24.00000000000091,,-4542.000000000005
2021.05.10,-283.000000000011,-1312.000000000002,-909.9999999999997,-1730.0000000000182,-64.99999999999773,287.9999999999994,-477.00000000000387,-16.999999999995907,,-4506.000000000029
2021.05.11,-300.99999999999574,-1261.000000000001,-946.9999999999978,-1704.0000000000077,-40.99999999999682,-232.00000000000998,-409.9999999999966,16.999999999995907,,-4879.000000000009
2021.05.11,-256.99999999999613,-1290.9999999999977,-927.0,-1715.0000000000034,-75.00000000001705,214.99999999998744,-436.9999999999976,-10.000000000005116,,-4497.00000000003
2021.05.11,-221.00000000000452,-1313.0000000000086,-912.9999999999972,-1718.0000000000177,-68.00000000001205,146.99999999998602,-420.0000000000017,6.000000000000227,,-4500.0000000000555
2021.05.11,-295.0000000000008,-1286.9999999999936,-898.9999999999942,-1748.9999999999952,-106.99999999999932,356.00000000000074,-466.99999999999875,-40.00000000000625,,-4487.999999999987
2021.05.11,-293.99999999999426,-1278.0000000000014,-886.9999999999934,-1759.0000000000146,-126.00000000000477,349.99999999998363,-472.999999999999,-42.00000000000159,,-4509.0000000000255
2021.05.11,-263.00000000001324,-1286.9999999999936,-891.9999999999928,-1812.0000000000118,-164.0000000000157,342.9999999999822,-474.00000000000375,-81.00000000000307,,-4630.000000000051
2021.05.11,-300.99999999999574,-1350.0000000000068,-913.9999999999926,-1902.0000000000152,-195.99999999999795,298.9999999999826,-516.0000000000053,-100.99999999999909,,-4981.00000000003
2021.05.11,-198.00000000000927,-1330.0000000000089,-909.9999999999997,-1896.000000000015,-199.00000000001228,364.9999999999931,-489.9999999999949,-72.99999999999329,,-4731.000000000041
2021.05.11,-181.00000000000892,-1310.0000000000111,-912.0000000000017,-1906.000000000006,-221.00000000000364,403.99999999998215,-495.9999999999951,-138.9999999999958,,-4761.00000000004
2021.05.11,-222.00000000001108,-1242.999999999994,-871.999999999995,-1817.0000000000073,-218.00000000001774,412.9999999999967,-498.9999999999952,-72.99999999999329,,-4531.000000000017
2021.05.11,-241.00000000000233,-1229.9999999999977,-842.9999999999937,-1789.0000000000157,-223.0000000000132,422.9999999999956,-493.9999999999998,-108.00000000000409,,-4505.000000000031
2021.05.11,-296.0000000000074,-1245.0000000000073,-849.9999999999952,-1856.9999999999993,-260.0000000000193,377.9999999999894,-534.9999999999966,-155.00000000000114,,-4820.000000000036
2021.05.11,-286.00000000000847,-1224.000000000003,-836.9999999999989,-1842.000000000013,-288.0000000000109,446.9999999999974,-525.0000000000057,-131.00000000000023,,-4686.000000000042
2021.05.11,-279.00000000000705,-1239.9999999999966,-841.9999999999983,-1862.9999999999995,-286.00000000000136,447.99999999998175,-524.0000000000009,-111.99999999999477,,-4698.000000000017
2021.05.11,-269.00000000000813,-1263.9999999999984,-861.9999999999961,-1853.0000000000086,-262.00000000000045,470.9999999999992,-537.0000000000061,-73.99999999999807,,-4650.000000000016
2021.05.11,-270.99999999999903,-1289.0000000000068,-876.9999999999944,-1853.0000000000086,-224.00000000001796,471.9999999999835,-504.99999999999545,-19.99999999999602,,-4567.0000000000355
2021.05.11,-309.0000000000037,-1242.999999999994,-848.9999999999998,-1775.0000000000057,-209.00000000000318,444.9999999999843,-498.00000000000466,-33.00000000000125,,-4471.000000000026
2021.05.11,-324.9999999999975,-1295.0000000000018,-858.9999999999986,-1838.9999999999986,-231.00000000002296,248.99999999998812,-534.000000000006,-105.00000000000398,,-4939.000000000041
2021.05.11,-299.00000000000483,-1357.9999999999925,-873.999999999997,-1817.0000000000073,-225.00000000002274,293.99999999999426,-525.9999999999962,-76.99999999999818,,-4882.000000000025
2021.05.11,-229.99999999999687,-1394.0000000000064,-834.9999999999968,-1760.9999999999957,-218.00000000001774,192.99999999999872,-504.99999999999545,-105.00000000000398,,-4855.000000000013
2021.05.11,-218.00000000000708,-1530.9999999999934,-929.000000000002,-1879.9999999999955,-210.00000000000796,368.9999999999971,-513.9999999999958,-103.9999999999992,,-5017.000000000004
2021.05.11,-130.0000000000079,-1622.9999999999966,-919.9999999999986,-1967.000000000013,-286.00000000000136,483.99999999999557,-453.00000000000296,-46.00000000000648,,-4941.000000000032
2021.05.11,-178.00000000001148,-1621.0000000000057,-846.0000000000023,-1925.0000000000114,-383.0000000000098,437.99999999998283,-493.9999999999998,-111.99999999999477,,-5121.000000000053
2021.05.11,-270.99999999999903,-1595.0000000000132,-805.0000000000001,-1903.9999999999964,-429.00000000000205,389.99999999997925,-480.000000000004,-155.00000000000114,,-5249.000000000036
2021.05.11,-303.9999999999932,-1588.999999999996,-800.9999999999961,-1947.0000000000027,-487.0000000000232,396.9999999999807,-531.9999999999965,-183.9999999999975,,-5447.000000000024
2021.05.11,-270.99999999999903,-1581.0000000000102,-742.9999999999936,-1906.000000000006,-475.00000000002274,352.9999999999811,-490.99999999999966,-174.0000000000066,,-5288.000000000057
2021.05.11,-214.00000000000307,-1655.0000000000064,-790.9999999999973,-1853.0000000000086,-430.0000000000068,289.9999999999903,-402.000000000001,-153.0000000000058,,-5208.000000000038
2021.05.11,-205.99999999999508,-1624.0000000000032,-807.0000000000022,-1715.0000000000034,-278.99999999999636,315.99999999998295,-356.9999999999993,-57.999999999992724,,-4730.000000000009
2021.05.11,-245.0000000000063,-1619.9999999999993,-793.9999999999947,-1739.0000000000043,-314.0000000000214,362.99999999998,-361.0000000000042,-61.99999999999761,,-4772.000000000047
2021.05.11,-235.00000000000742,-1645.9999999999918,-819.9999999999985,-1741.0000000000139,-241.00000000001387,358.9999999999982,-280.00000000000114,-21.000000000000796,,-4625.000000000029
2021.05.11,-234.00000000000088,-1675.0000000000043,-822.9999999999959,-1639.00000000001,-155.00000000000114,388.9999999999949,-219.99999999999886,27.000000000001023,,-4330.0000000000155
2021.05.11,-221.00000000000452,-1689.0000000000073,-854.9999999999947,-1736.9999999999948,-157.0000000000107,611.9999999999903,-221.00000000000364,120.99999999999511,,-4147.00000000003
2021.05.11,-205.00000000001074,-1683.9999999999966,-822.0000000000005,-1655.0000000000011,-123.00000000001887,740.9999999999917,-165.99999999999682,236.0000000000042,,-3678.000000000029
2021.05.11,-419.0000000000138,-1680.999999999999,-814.9999999999991,-1659.9999999999966,-146.000000000015,485.99999999998647,-338.99999999999864,-16.000000000005343,,-4590.000000000042
2021.05.11,-391.9999999999924,-1688.0000000000007,-817.000000000001,-1771.000000000015,-256.0000000000002,493.99999999999443,-396.0000000000008,-57.00000000000216,,-4883.000000000017
2021.05.11,-299.00000000000483,-1669.0000000000093,-827.9999999999955,-1556.0000000000116,-127.00000000000955,725.9999999999823,-200.9999999999934,165.00000000000625,,-3789.0000000000355
2021.05.11,-374.0000000000077,-1696.999999999993,-839.9999999999964,-1551.9999999999925,-39.00000000001569,513.9999999999923,-257.99999999999557,106.99999999999932,,-4139.000000000009
2021.05.11,-371.99999999999454,-1683.0000000000123,-822.9999999999959,-1602.0000000000039,-100.99999999999909,496.99999999999187,-254.99999999999545,114.00000000000432,,-4225.000000000005
2021.05.11,-339.0000000000004,-1761.0000000000125,-839.0000000000009,-1652.9999999999916,-123.00000000001887,583.9999999999845,-280.00000000000114,90.99999999999397,,-4320.000000000047
2021.05.11,-228.00000000000597,-1957.0000000000086,-929.9999999999975,-1762.0000000000005,-85.00000000000796,640.9999999999804,-191.0000000000025,162.00000000000614,,-4350.000000000036
2021.05.11,-317.9999999999961,-1988.000000000012,-929.9999999999975,-1783.9999999999918,-82.00000000002206,551.9999999999969,-302.99999999999727,96.9999999999942,,-4756.000000000025
2021.05.11,-367.0000000000062,-1957.9999999999932,-956.0000000000013,-1825.9999999999934,-98.00000000001319,513.9999999999923,-373.00000000000466,15.000000000000568,,-5049.000000000018
2021.05.11,-347.9999999999928,-1956.0000000000023,-963.9999999999982,-1825.000000000017,-85.00000000000796,473.99999999999665,-379.0000000000049,6.000000000000227,,-5077.000000000026
2021.05.11,-347.9999999999928,-1954.0000000000114,-978.0000000000011,-1849.9999999999943,-58.000000000021146,472.9999999999901,-378.0000000000001,1.9999999999953388,,-5091.0000000000355
2021.05.11,-363.0000000000022,-1950.0000000000073,-978.0000000000011,-1843.0000000000177,-62.00000000001182,491.99999999998136,-373.00000000000466,-1.0000000000047748,,-5078.000000000069
2021.05.11,-348.9999999999993,-1859.0000000000107,-903.9999999999937,-1733.000000000004,-79.00000000000773,483.99999999999557,-364.9999999999949,15.000000000000568,,-4790.000000000013
2021.05.11,-266.0000000000107,-1849.0000000000118,-909.9999999999997,-1706.0000000000173,-52.00000000002092,478.0000000000006,-325.00000000000284,43.00000000000637,,-4587.000000000056
2021.05.11,-253.99999999999866,-1846.9999999999986,-929.9999999999975,-1661.0000000000014,0.9999999999763531,373.99999999998545,-307.9999999999927,82.99999999999841,,-4542.000000000029
2021.05.12,-218.00000000000708,-1866.000000000012,-983.999999999996,-1647.9999999999961,-5.000000000023874,93.99999999999409,-248.99999999999523,60.000000000002274,,-4816.000000000033
2021.05.12,-297.9999999999983,-1883.9999999999968,-949.9999999999953,-1656.000000000006,9.999999999990905,92.99999999998754,-263.9999999999958,55.999999999997385,,-4893.000000000016
2021.05.12,-249.99999999999466,-1858.000000000004,-934.9999999999969,-1674.0000000000066,12.999999999976808,280.9999999999979,-268.0000000000007,70.99999999999795,,-4620.00000000003
2021.05.12,-231.0000000000034,-1825.9999999999943,-910.9999999999951,-1650.0000000000057,13.999999999981583,528.9999999999795,-281.9999999999965,78.99999999999352,,-4278.00000000004
2021.05.12,-252.99999999999213,-1824.0000000000034,-909.9999999999997,-1670.000000000016,-16.999999999995907,564.9999999999933,-316.99999999999307,72.99999999999329,,-4353.000000000013
2021.05.12,-263.99999999999756,-1825.00000000001,-900.9999999999962,-1707.9999999999984,-61.00000000000705,550.9999999999903,-355.000000000004,28.999999999996362,,-4534.000000000027
2021.05.12,-293.0000000000099,-1848.0000000000052,-905.9999999999957,-1758.0000000000098,-96.00000000000364,491.99999999998136,-391.00000000000534,0.0,,-4800.000000000049
2021.05.12,-232.00000000000998,-1818.0000000000084,-883.0000000000005,-1699.0000000000123,-82.99999999999841,541.9999999999981,-368.9999999999998,40.00000000000625,,-4502.000000000025
2021.05.12,-171.00000000001003,-1811.9999999999914,-897.9999999999987,-1730.0000000000182,-112.00000000002319,642.9999999999936,-375.0,79.9999999999983,,-4375.00000000005
2021.05.12,-154.0000000000097,-1818.999999999993,-869.999999999993,-1730.9999999999945,-122.0000000000141,703.9999999999935,-382.99999999999557,81.99999999999363,,-4293.000000000012
2021.05.12,-117.99999999999588,-1827.000000000001,-874.9999999999925,-1727.0000000000039,-125.0,719.9999999999873,-373.00000000000466,167.0000000000016,,-4158.000000000008
2021.05.12,-80.00000000001339,-1829.9999999999982,-900.0000000000008,-1719.9999999999989,-98.00000000001319,750.9999999999906,-343.9999999999941,192.00000000000728,,-4029.00000000002
2021.05.12,-46.0000000000127,-1851.0000000000027,-910.9999999999951,-1718.999999999994,-52.00000000002092,766.9999999999843,-338.99999999999864,233.0000000000041,,-3918.000000000036
2021.05.12,-22.0000000000109,-1858.000000000004,-929.000000000002,-1683.9999999999975,-16.999999999995907,878.000000000001,-302.99999999999727,302.99999999999727,,-3632.00000000001
2021.05.12,58.99999999998684,-1859.999999999995,-931.9999999999995,-1683.9999999999975,18.000000000000682,963.999999999987,-263.00000000000523,423.0000000000018,,-3275.000000000021
2021.05.12,-22.0000000000109,-1869.0000000000095,-934.0000000000015,-1707.9999999999984,4.9999999999954525,972.9999999999794,-293.99999999999693,409.000000000006,,-3440.000000000036
2021.05.12,-83.00000000001084,-1896.9999999999932,-941.9999999999984,-1731.9999999999993,-10.000000000019327,954.9999999999948,-331.00000000000307,359.99999999999943,,-3680.00000000003
2021.05.12,-83.00000000001084,-1910.9999999999961,-940.9999999999918,-1753.0000000000143,-24.00000000000091,1032.999999999995,-340.0000000000034,368.9999999999998,,-3650.0000000000227
2021.05.12,-127.99999999999478,-1940.0000000000084,-983.0000000000006,-1801.9999999999925,-25.000000000005684,973.999999999986,-359.99999999999943,290.00000000000625,,-3974.000000000009
2021.05.12,-195.00000000001182,-1899.0000000000061,-968.9999999999976,-1795.000000000016,-44.00000000001114,1032.999999999995,-365.99999999999966,293.99999999999693,,-3941.0000000000505
2021.05.12,-320.9999999999935,-2008.999999999994,-1000.0000000000009,-1832.9999999999984,-32.00000000001069,966.0000000000002,-471.00000000000364,272.99999999999613,,-4427.0000000000055
2021.05.12,-371.00000000001023,-1998.9999999999952,-995.9999999999969,-1932.0000000000164,-106.00000000002296,927.9999999999955,-501.99999999999534,230.00000000000398,,-4748.000000000037
2021.05.12,-344.00000000001097,-1906.0000000000077,-983.999999999996,-1829.0000000000077,-52.00000000002092,1067.99999999998,-492.999999999995,268.0000000000007,,-4272.000000000057
2021.05.12,-333.0000000000055,-1953.0000000000048,-991.9999999999928,-1795.000000000016,-20.000000000010232,1135.9999999999814,-462.0000000000033,350.9999999999991,,-4068.000000000052
2021.05.12,-378.00000000001165,-2039.000000000013,-1047.9999999999934,-1859.0000000000089,8.99999999998613,1022.9999999999961,-495.00000000000455,331.00000000000307,,-4456.000000000046
2021.05.12,-361.0000000000113,-1920.999999999995,-991.9999999999928,-1769.0000000000055,6.9999999999765805,1067.99999999998,-477.00000000000387,353.9999999999992,,-4091.0000000000528
2021.05.12,-394.00000000000546,-1801.9999999999925,-985.0000000000025,-1769.0000000000055,-10.000000000019327,1020.9999999999831,-501.0000000000048,334.0000000000032,,-4106.000000000044
2021.05.12,-391.9999999999924,-1923.000000000008,-1068.9999999999977,-1753.0000000000143,28.999999999996362,954.9999999999948,-468.0000000000035,341.99999999999875,,-4279.000000000026
2021.05.12,-336.00000000000296,-1957.0000000000086,-1085.9999999999982,-1756.0000000000002,138.99999999998158,953.9999999999882,-400.0000000000057,388.9999999999958,,-4053.0000000000496
2021.05.12,-344.00000000001097,-1919.000000000004,-1042.9999999999939,-1719.9999999999989,156.99999999998226,871.9999999999839,-462.99999999999386,362.99999999999955,,-4097.000000000036
2021.05.12,-490.0000000000126,-1903.9999999999945,-1046.999999999998,-1701.9999999999982,93.99999999999409,822.9999999999959,-596.9999999999942,308.00000000000693,,-4515.0
2021.05.12,-615.9999999999943,-2059.999999999995,-1100.000000000001,-2201.999999999998,-438.0000000000166,769.9999999999818,-903.9999999999964,144.00000000000546,,-6406.000000000014
2021.05.12,-744.0000000000114,-1988.000000000012,-1091.999999999993,-2177.9999999999973,-372.0000000000141,1024.999999999987,-891.9999999999959,149.0000000000009,,-6092.0000000000355
2021.05.12,-609.9999999999994,-2092.000000000005,-1144.999999999996,-2367.0000000000186,-247.0000000000141,1010.9999999999841,-1066.0000000000025,165.99999999999682,,-6350.000000000055
2021.05.12,-595.0000000000122,-2106.9999999999923,-1144.0000000000007,-2330.0000000000127,-269.00000000000546,1169.9999999999823,-1117.999999999995,254.99999999999545,,-6138.000000000041
2021.05.12,-478.0000000000006,-2190.000000000003,-1186.9999999999936,-2260.9999999999955,-195.99999999999795,1405.9999999999961,-1048.0000000000018,334.99999999999375,,-5619.000000000003
2021.05.12,-320.00000000000915,-2232.000000000012,-1191.9999999999932,-2438.9999999999927,-255.00000000002387,1611.9999999999911,-1039.999999999992,454.9999999999983,,-5411.000000000034
2021.05.12,-252.99999999999213,-2150.0000000000073,-1142.999999999994,-2385.9999999999955,-337.0000000000175,1749.0000000000005,-1015.0000000000006,436.00000000000705,,-5098.999999999999
2021.05.12,-187.00000000000384,-2005.0000000000123,-1068.0000000000023,-2280.000000000001,-305.0000000000068,1838.9999999999907,-992.999999999995,513.9999999999958,,-4485.000000000034
2021.05.12,-148.99999999999915,-1882.000000000006,-1013.9999999999927,-2197.0000000000027,-348.0000000000132,1939.9999999999861,-1010.0000000000051,481.9999999999993,,-4178.000000000033
2021.05.12,-219.00000000001364,-1849.9999999999961,-973.0000000000016,-2133.00000000001,-341.0000000000082,1776.999999999984,-1036.0000000000014,409.000000000006,,-4366.000000000041
2021.05.12,-164.00000000000858,-1807.000000000003,-963.9999999999982,-2156.000000000006,-342.00000000001296,1856.9999999999975,-1003.0000000000001,477.99999999999443,,-4101.000000000037
2021.05.12,-137.00000000000932,-1793.0000000000002,-944.0000000000003,-2139.00000000001,-415.00000000002046,1934.9999999999977,-1001.9999999999953,496.9999999999999,,-3998.0000000000373
2021.05.12,-200.00000000000017,-1778.9999999999973,-907.0000000000023,-2111.9999999999945,-415.00000000002046,1934.9999999999977,-1024.000000000001,483.0000000000041,,-4019.000000000014
2021.05.12,-147.00000000000824,-1730.0000000000093,-890.0000000000019,-2099.9999999999945,-407.0000000000107,1882.9999999999902,-998.9999999999952,521.0000000000008,,-3869.00000000003
2021.05.12,29.999999999996696,-1758.9999999999995,-912.9999999999972,-2081.0000000000173,-368.0000000000234,2080.9999999999995,-871.9999999999999,585.9999999999985,,-3296.0000000000427
2021.05.12,29.999999999996696,-1767.9999999999918,-912.9999999999972,-2111.9999999999945,-406.0000000000059,2105.9999999999854,-882.000000000005,555.9999999999974,,-3389.000000000015
2021.05.12,60.99999999999994,-1794.0000000000066,-940.9999999999918,-2209.000000000003,-463.0000000000223,1927.9999999999964,-897.9999999999961,501.99999999999534,,-3814.000000000028
2021.05.13,65.00000000000395,-1783.0000000000014,-978.0000000000011,-2140.0000000000146,-462.0000000000175,1581.9999999999945,-861.9999999999948,375.0,,-4203.00000000003
2021.05.13,80.99999999999774,-1778.9999999999973,-964.9999999999936,-2176.0000000000164,-388.00000000000523,1699.9999999999905,-852.0000000000039,501.99999999999534,,-3877.0000000000327
2021.05.13,59.99999999999339,-1825.9999999999943,-947.9999999999933,-2239.0000000000045,-472.0000000000084,1805.9999999999966,-933.9999999999975,444.0000000000026,,-4109.000000000005
2021.05.13,28.000000000005798,-1896.9999999999932,-968.0000000000022,-2278.9999999999964,-457.00000000002206,1825.9999999999943,-929.9999999999926,453.9999999999935,,-4223.000000000012
2021.05.13,4.000000000004,-1889.0000000000073,-951.0000000000018,-2252.0000000000095,-456.0000000000173,1836.9999999999998,-954.9999999999983,450.9999999999934,,-4211.000000000036
2021.05.13,-5.999999999994898,-1859.999999999995,-931.9999999999995,-2256.0,-477.00000000000387,1875.9999999999889,-959.9999999999937,439.00000000000716,,-4175.99999999999
2021.05.13,-22.0000000000109,-1839.9999999999973,-914.9999999999991,-2310.0000000000023,-550.0000000000114,1884.9999999999811,-1057.9999999999927,420.0000000000017,,-4390.00000000003
2021.05.13,-89.00000000000574,-1842.9999999999945,-925.9999999999935,-2245.0000000000045,-496.0000000000093,1825.9999999999943,-1010.0000000000051,471.00000000000364,,-4312.000000000015
2021.05.13,-86.99999999999264,-1855.0000000000066,-924.9999999999981,-2182.9999999999927,-442.0000000000073,1847.999999999983,-950.9999999999934,495.9999999999951,,-4099.000000000013
2021.05.13,-164.99999999999292,-1861.0000000000016,-937.9999999999944,-2209.000000000003,-442.0000000000073,1747.999999999994,-981.9999999999993,424.99999999999716,,-4424.000000000008
2021.05.13,-141.99999999999767,-1842.9999999999945,-934.9999999999969,-2194.000000000017,-468.00000000001774,1740.9999999999925,-998.0000000000047,462.99999999999386,,-4376.000000000042
2021.05.13,-110.00000000001009,-1825.9999999999943,-917.0000000000011,-2206.9999999999936,-471.00000000000364,1798.999999999995,-980.9999999999945,477.00000000000387,,-4235.999999999998
