date,USDCHF,GBPUSD,EURUSD,USDJPY,USDCAD,AUDUSD,EURCHF,CHFJPY,CADCHF,AUDCHF,NZDCHF,EURGBP,GBPJPY,GBPCAD,EURJPY,EURCAD,EURAUD,CADJPY,AUDJPY,NZDJPY,AUDNZD,empty,sum
2018.01.08,-12.000000000000899,11.00000000000545,-73.00000000001194,-28.999999999996362,-7.0000000000014495,-9.00000000000345,-39.999999999995595,87.99999999999386,43.999999999999595,4.999999999999449,119.99999999999788,7.9999999999968985,-84.00000000000318,150.99999999999002,-72.00000000000273,96.00000000000719,-147.00000000000824,-16.999999999995907,-13.999999999995794,-82.99999999999841,2.0000000000131024,,-62.000000000010516
2018.01.08,-9.00000000000345,4.000000000004,-45.000000000006146,-19.000000000005457,12.999999999996348,-27.999999999994696,-22.999999999995246,54.000000000002046,52.000000000007596,61.999999999995396,134.0000000000008,-4.999999999999449,-78.99999999997931,139.00000000000023,-42.00000000000159,49.99999999999449,-110.00000000001009,-57.00000000000216,7.000000000005002,-88.99999999999864,-24.999999999986144,,-15.99999999997651
2018.01.08,-11.00000000000545,-61.99999999998429,-110.00000000001009,4.0000000000048885,103.99999999999298,-32.999999999994145,-75.00000000000284,-42.00000000000159,147.00000000000824,58.99999999999794,170.99999999999892,-5.999999999994898,-206.99999999999363,92.00000000000318,-141.00000000001955,19.999999999997797,-186.0000000000195,-147.99999999999613,36.000000000001364,-119.99999999999034,-28.999999999990145,,-536.9999999999973
2018.01.08,2.999999999997449,-65.00000000000395,-102.00000000000209,21.000000000000796,145.99999999997948,36.0000000000027,-87.99999999999919,-36.000000000001364,189.00000000000583,4.999999999999449,217.99999999999596,-10.999999999994348,-231.99999999999932,35.999999999991594,-151.00000000001046,-38.0000000000047,-307.00000000001285,-192.99999999999784,-28.999999999996362,-171.99999999999704,118.00000000001809,,-652.0000000000282
2018.01.08,12.000000000000899,-24.000000000001798,-99.00000000000463,-19.000000000005457,140.99999999999113,38.0000000000047,-92.99999999998754,18.000000000000682,192.00000000000327,7.9999999999968985,183.99999999999528,12.999999999996348,-129.99999999999545,-6.000000000017103,-97.00000000000841,-36.999999999998145,-310.0000000000103,-158.00000000000125,-63.99999999999295,-97.99999999999898,60.000000000015596,,-469.00000000001717
2018.01.08,-15.00000000000945,-27.999999999983594,-158.0000000000137,-42.00000000000159,201.99999999999108,-9.00000000000345,-116.99999999998934,3.0000000000001137,207.00000000000162,29.000000000001247,196.99999999999162,56.0000000000005,-102.99999999998022,-86.0000000000083,-141.9999999999959,-35.999999999991594,-299.00000000000483,-183.00000000000693,-29.999999999986926,-119.99999999999034,52.000000000007596,,-621.9999999999724
2018.01.08,-9.00000000000345,-129.99999999998568,-200.00000000000017,-18.000000000000682,242.99999999999324,-36.999999999998145,-170.99999999998784,-17.000000000010118,239.0000000000003,63.00000000000195,286.99999999999284,19.00000000000235,-251.99999999998113,-22.0000000000109,-215.0000000000034,-39.00000000001125,-294.0000000000165,-236.99999999999477,22.00000000000557,-235.99999999999,141.00000000001333,,-862.9999999999845
2018.01.08,3.999999999992898,-99.00000000000463,-177.00000000000495,-7.999999999995566,200.00000000000017,-12.000000000000899,-160.99999999998892,-11.00000000000989,221.99999999999997,48.000000000003595,323.99999999999096,27.999999999994696,-228.999999999985,3.999999999981796,-200.00000000001705,-12.999999999996348,-318.00000000001825,-212.0000000000033,2.0000000000095497,-277.9999999999916,224.000000000002,,-662.0000000000407
2018.01.08,5.999999999994898,-85.99999999998609,-130.99999999999224,0.0,149.9999999999835,78.99999999999574,-115.99999999998278,-17.000000000010118,189.00000000000583,-36.999999999998145,296.9999999999917,-2.999999999997449,-227.00000000000387,58.99999999998684,-158.00000000001546,-4.000000000004,-435.0000000000076,-180.00000000000682,-93.99999999999409,-250.0,300.00000000001137,,-658.0000000000289
2018.01.08,43.999999999999595,-24.999999999986144,-90.99999999999665,42.00000000000159,115.99999999998278,156.99999999999602,-121.99999999999989,-12.000000000000455,201.00000000000674,-82.00000000000429,289.9999999999903,9.999999999998899,-212.99999999999386,26.999999999999247,-162.00000000000614,-18.0000000000069,-538.0000000000163,-189.99999999999773,-149.99999999999147,-238.9999999999901,353.0000000000033,,-602.0000000000115
2018.01.08,26.999999999999247,12.999999999996348,-52.000000000007596,40.00000000000625,133.99999999998968,133.00000000000534,-61.99999999998429,-34.000000000006025,197.00000000000273,-72.0000000000054,295.99999999999625,4.000000000004,-170.99999999999227,-41.000000000002146,-117.999999999995,-85.00000000000173,-438.00000000000506,-200.00000000000284,-122.99999999999045,-259.9999999999909,354.0000000000099,,-457.9999999999741
