date,USDCHF,GBPUSD,EURUSD,USDJPY,USDCAD,AUDUSD,NZDUSD,EURCHF,CHFJPY,AUDCHF,EURGBP,GBPJPY,empty,sum
2015.06.22,-19.00000000000235,2.999999999997449,-72.99999999998974,-29.999999999986926,-53.00000000001415,-24.000000000001798,-6.999999999990347,-41.000000000002146,97.99999999998477,-25.00000000000835,-26.999999999999247,-2.999999999985903,,-200.99999999999875
2015.06.22,24.999999999997247,-12.999999999996348,-66.99999999999484,-6.000000000000227,-34.000000000000696,-8.999999999992347,-1.999999999990898,-68.00000000000139,93.99999999999409,-21.999999999999797,-2.999999999997449,60.000000000002274,,-44.99999999998039
2015.06.22,-87.00000000000374,-8.000000000008,-140.99999999999113,126.00000000000477,-121.00000000001555,-15.999999999993797,-27.999999999994696,29.999999999996696,257.99999999998136,66.99999999999484,-52.99999999999194,254.0000000000191,,280.9999999999979
2015.06.22,-99.00000000000463,15.00000000000945,-137.9999999999937,139.00000000001,-83.00000000001084,26.999999999999247,-17.999999999995797,42.999999999993044,287.9999999999825,123.99999999999079,-58.99999999999794,248.00000000001887,,487.000000000001
2015.06.22,-58.99999999999794,100.0000000000112,-52.99999999999194,180.00000000000682,-63.000000000013046,72.0000000000054,-5.999999999994898,58.99999999998684,256.0000000000002,127.99999999999478,-39.999999999995595,212.0000000000175,,786.0000000000293
2015.06.22,-165.00000000000404,2.999999999997449,-129.99999999998568,158.00000000000125,-170.00000000000347,-2.000000000002,-60.99999999999994,100.99999999999554,379.99999999999545,143.9999999999997,-46.00000000000159,290.9999999999968,,502.9999999999894
2015.06.22,-114.00000000000298,-5.999999999994898,-90.99999999999665,135.00000000000512,-138.0000000000159,9.999999999998899,-58.99999999999794,90.99999999999665,277.9999999999916,96.99999999999153,-17.999999999995797,263.00000000000523,,447.9999999999848
2015.06.22,-75.00000000000284,68.00000000000139,-41.000000000002146,243.0000000000092,-118.00000000001809,70.99999999999883,-16.999999999989246,90.99999999999665,343.9999999999941,135.99999999999167,-17.999999999995797,349.00000000001796,,1033.0000000000018
2015.06.22,54.999999999993946,165.9999999999995,86.0000000000083,294.00000000001114,-25.00000000000835,162.0000000000066,141.00000000000225,49.99999999999449,212.99999999999386,121.99999999999989,16.0000000000049,310.0000000000023,,1590.000000000009
2015.06.22,-40.00000000000669,107.99999999999699,1.0000000000065512,201.00000000000762,-42.0000000000087,126.99999999999933,89.00000000000574,69.9999999999923,245.9999999999809,159.9999999999935,-9.999999999998899,236.00000000001842,,1145.999999999987
2015.06.22,-36.999999999998145,143.00000000000423,29.999999999996696,220.00000000001307,-28.000000000005798,139.00000000000023,80.00000000000229,98.99999999998244,264.99999999998636,171.99999999999437,-7.9999999999968985,219.99999999999886,,1294.9999999999777
2015.06.22,-58.000000000002494,170.00000000000347,17.000000000000348,144.00000000000546,-7.0000000000014495,94.00000000000519,44.0000000000107,120.99999999999334,216.99999999998454,145.9999999999906,-29.000000000001247,68.00000000001205,,927.0000000000005
2015.06.22,-77.00000000000485,174.00000000000747,32.0000000000098,151.00000000001046,-4.000000000004,77.00000000000485,60.00000000000449,151.9999999999966,253.99999999999068,145.9999999999906,-20.999999999993246,68.00000000001205,,1012.0000000000248
2015.06.22,-56.99999999999594,197.00000000000273,83.00000000001084,225.00000000000853,45.99999999999049,165.00000000000404,137.00000000000932,180.0000000000024,304.00000000000205,212.99999999999653,1.0000000000065512,161.00000000000136,,1655.000000000039
2015.06.22,-19.00000000000235,279.99999999999136,185.00000000001293,235.00000000001364,90.99999999999665,175.99999999999838,166.00000000001057,215.99999999999397,250.0,190.00000000000128,24.999999999997247,70.99999999999795,,1866.000000000012
2015.06.22,0.0,295.0000000000008,226.99999999999943,195.0000000000074,44.99999999998394,156.00000000000057,135.00000000000733,241.99999999998667,186.9999999999834,157.99999999999147,45.000000000006146,-7.999999999981355,,1676.9999999999857
2015.06.22,-14.999999999998348,289.0000000000059,191.00000000000784,209.00000000000318,103.99999999999298,135.00000000000733,166.00000000001057,224.99999999998633,227.00000000000387,151.00000000000114,30.000000000007798,25.000000000005684,,1737.0000000000343
2015.06.22,-63.99999999999739,322.00000000000006,280.0000000000136,255.00000000000966,153.9999999999875,292.00000000000335,260.00000000000466,373.00000000000114,353.999999999985,335.99999999999187,68.00000000000139,57.999999999992724,,2687.999999999993
2015.06.22,-104.99999999999955,212.99999999999653,117.99999999999588,173.00000000000182,123.99999999999079,233.00000000000543,209.00000000000364,258.99999999998704,314.9999999999977,312.9999999999966,16.0000000000049,62.00000000001182,,1929.9999999999927
2015.06.22,-62.000000000006494,347.0000000000084,202.00000000001327,115.0000000000091,104.99999999999955,241.00000000000233,195.00000000000074,286.99999999999284,185.00000000000227,286.99999999999284,9.00000000000345,-195.99999999999795,,1715.00000000002
2015.06.22,-80.00000000000229,137.9999999999937,-29.999999999996696,-68.9999999999884,76.99999999999375,172.00000000000549,114.00000000000298,102.00000000000209,6.000000000000227,234.99999999999633,-39.999999999995595,-233.99999999998045,,391.00000000003115
2015.06.22,-331.0000000000035,-171.99999999999437,-524.9999999999977,-190.9999999999883,-65.00000000000395,1.0000000000065512,-50.99999999998994,-73.00000000001194,247.99999999999045,269.9999999999925,-212.00000000000108,-43.99999999998272,,-1144.999999999984
2015.06.22,-434.000000000001,-158.99999999999804,-523.0000000000068,-170.99999999999227,-73.00000000001194,21.999999999999797,-80.99999999999774,45.99999999999049,417.99999999997794,373.00000000000114,-217.99999999999596,-25.000000000005684,,-825.00000000004
2015.06.22,-319.0000000000026,-5.000000000010552,-327.99999999999494,-90.99999999999397,-11.00000000000545,95.00000000000064,-51.99999999999649,93.99999999999409,340.0000000000034,344.99999999999534,-163.99999999999747,-90.00000000000341,,-186.00000000001145
2015.06.22,-309.99999999999915,-171.00000000001003,-310.9999999999946,-104.99999999998977,31.999999999987594,109.00000000000354,-85.99999999999719,103.99999999999298,304.9999999999784,353.99999999999875,-80.99999999999774,87.99999999999386,,-72.00000000003342
