date,USDCHF,GBPUSD,EURUSD,USDJPY,USDCAD,AUDUSD,NZDUSD,EURCHF,CHFJPY,AUDCHF,EURGBP,GBPJPY,empty,sum
2015.06.22,-82.99999999999974,-31.000000000003247,-102.99999999998644,-40.99999999999682,-86.0000000000083,-24.000000000001798,-22.999999999995246,-59.000000000009045,-3.0000000000143245,-80.00000000000229,-51.000000000001044,-43.00000000000637,,-627.0000000000247
2015.06.22,-21.999999999999797,-15.999999999993797,-75.00000000000284,-32.99999999998704,-135.00000000001845,-26.999999999999247,-12.999999999996348,-72.0000000000054,25.000000000005684,-29.000000000001247,-29.000000000001247,-27.999999999991587,,-453.99999999999136
2015.06.22,-101.00000000000664,-38.99999999998904,-144.99999999999514,0.0,-151.9999999999966,-49.99999999999449,-49.99999999999449,-69.00000000000794,96.99999999997999,-28.000000000005798,-65.99999999999939,60.000000000002274,,-543.0000000000073
2015.06.22,-112.99999999999643,-18.999999999991246,-170.00000000000347,104.00000000001342,-138.0000000000159,-22.999999999995246,-33.9999999999896,17.000000000000348,241.99999999999022,60.99999999999994,-81.9999999999932,174.0000000000066,,19.000000000025466
2015.06.22,-106.00000000000608,14.000000000002899,-144.99999999999514,133.00000000000978,-101.00000000001774,-24.000000000001798,-42.999999999993044,38.99999999998904,240.99999999998545,57.99999999999139,-73.99999999999629,192.00000000000728,,183.99999999997573
2015.06.22,-168.99999999999693,-12.999999999996348,-131.99999999999878,155.00000000000114,-179.00000000001802,-22.999999999995246,-64.99999999999284,58.99999999998684,247.99999999999045,81.9999999999932,-46.00000000000159,203.00000000000296,,119.99999999997489
2015.06.22,-177.00000000000495,-22.999999999995246,-160.00000000000458,115.0000000000091,-181.00000000000892,-10.999999999994348,-70.99999999999883,58.000000000002494,263.9999999999816,86.99999999999264,-60.99999999999994,200.9999999999934,,40.999999999972346
2015.06.22,-129.9999999999968,-11.999999999989797,-104.99999999999955,129.0000000000049,-145.00000000001734,0.0,-80.99999999999774,66.99999999999484,221.00000000000364,87.99999999999919,-46.00000000000159,182.99999999999272,,168.9999999999925
2015.06.22,-82.00000000000429,65.00000000000395,-56.99999999999594,237.00000000000898,-121.00000000001555,62.000000000006494,-17.999999999995797,-12.000000000012001,195.99999999999795,100.00000000000009,-31.999999999998696,268.0000000000007,,605.9999999999959
2015.06.22,-40.00000000000669,104.99999999999955,-1.999999999990898,201.00000000000762,-75.00000000000284,126.0000000000039,77.00000000000485,48.000000000003595,211.9999999999891,122.99999999999534,-15.999999999993797,228.00000000000864,,987.0000000000183
2015.06.22,-48.000000000003595,89.00000000000574,-43.999999999999595,172.00000000001125,-93.00000000000975,117.00000000000044,47.00000000000814,27.999999999983594,197.00000000000273,134.0000000000008,-32.999999999994145,189.99999999999773,,756.0000000000034
2015.06.22,-80.99999999999774,134.99999999999625,-4.000000000004,142.00000000001012,-42.0000000000087,94.00000000000519,44.0000000000107,71.99999999998319,211.9999999999891,134.0000000000008,-29.000000000001247,64.99999999999773,,741.9999999999814
2015.06.22,-87.99999999999919,167.9999999999904,17.000000000000348,120.00000000000455,-15.00000000000945,68.00000000000139,42.0000000000087,120.99999999999334,175.99999999998772,105.99999999999498,-29.000000000001247,22.00000000001978,,707.9999999999914
2015.06.22,-87.99999999999919,167.00000000000603,28.000000000005798,148.00000000001035,-6.000000000017103,68.00000000000139,57.00000000000705,139.9999999999846,227.99999999998022,120.99999999999334,-20.999999999993246,63.0000000000166,,904.9999999999957
2015.06.22,-67.00000000000594,191.99999999999218,72.0000000000054,199.00000000001228,42.999999999993044,141.99999999999767,107.00000000000153,178.99999999999582,241.99999999999022,161.99999999999548,-4.999999999999449,57.999999999992724,,1323.999999999971
2015.06.22,-17.000000000000348,275.000000000003,178.99999999999582,156.0000000000059,41.000000000002146,139.00000000000023,118.00000000000699,200.00000000000017,98.99999999998954,124.99999999999733,21.00000000000435,-67.00000000000728,,1268.999999999998
2015.06.22,-36.999999999998145,276.9999999999939,158.99999999999804,183.00000000000693,8.999999999992347,104.99999999999955,117.00000000000044,203.99999999998198,173.00000000000182,123.99999999999079,8.000000000008,-36.000000000001364,,1285.9999999999743
2015.06.22,-119.99999999999788,262.00000000000665,168.99999999999693,204.00000000000773,93.99999999999409,131.99999999999878,162.0000000000066,187.99999999998818,209.00000000000318,149.99999999999457,1.0000000000065512,-1.999999999981128,,1449.000000000024
