date,USDCHF,EURUSD,USDJPY,USDCAD,AUDUSD,CHFJPY,EURGBP,GBPJPY,GBPCAD,EURJPY,EURNZD,CADJPY,AUDJPY,AUDCAD,NZDCAD,empty,sum
2016.12.19,-208.99999999999253,-417.0000000000007,-843.0000000000035,-83.9999999999952,-195.00000000000074,-605.000000000004,-361.9999999999957,-930.0000000000068,-302.0000000000023,-414.99999999999204,-320.00000000000915,-590.0000000000034,-421.99999999999704,-216.0000000000051,-256.0000000000007,,-6166.00000000001
2016.12.19,-202.9999999999976,-389.0000000000171,-961.0000000000127,-92.99999999998754,-197.99999999999818,-739.9999999999949,-334.9999999999964,-1122.9999999999905,-268.0000000000016,-564.9999999999977,-262.00000000000665,-670.0000000000017,-509.00000000000034,-226.00000000000398,-248.00000000000378,,-6790.00000000001
2016.12.19,-164.00000000000858,-377.0000000000051,-760.0000000000051,-134.99999999999625,-183.99999999999528,-617.0000000000044,-361.0000000000002,-855.9999999999945,-284.00000000001756,-405.9999999999917,-341.00000000001353,-569.0000000000026,-402.9999999999916,-262.00000000000665,-229.99999999999687,,-5949.00000000003
2016.12.19,-120.99999999999334,-299.00000000000483,-646.0000000000008,-144.99999999999514,-161.99999999999548,-543.9999999999969,-302.0000000000023,-808.9999999999975,-309.0000000000037,-358.99999999999466,-242.00000000000887,-508.0000000000098,-364.9999999999949,-229.99999999999687,-216.0000000000051,,-5257.000000000001
2016.12.19,-120.99999999999334,-311.0000000000168,-624.0000000000094,-180.0000000000024,-185.99999999999727,-492.999999999995,-310.9999999999946,-747.0000000000141,-396.00000000001853,-322.9999999999933,-283.000000000011,-509.00000000000034,-308.9999999999975,-297.00000000000284,-251.00000000000122,,-5341.000000000046
2016.12.19,-89.99999999999008,-326.0000000000041,-562.0000000000118,-245.0000000000063,-172.00000000000549,-459.0000000000032,-265.99999999999955,-515.9999999999911,-578.0000000000118,-218.00000000000352,-425.0000000000087,-525.0000000000057,-271.99999999999136,-324.9999999999975,-256.0000000000007,,-5235.000000000031
2016.12.19,-86.0000000000083,-281.0000000000201,-616.0000000000139,-245.99999999999068,-151.9999999999966,-510.9999999999957,-317.0000000000006,-788.9999999999873,-556.0000000000009,-340.999999999994,-390.0000000000015,-551.0000000000019,-318.9999999999884,-309.0000000000037,-209.9999999999991,,-5674.000000000003
2016.12.19,-36.999999999998145,-121.00000000001555,-499.00000000000944,-336.9999999999873,-109.00000000000354,-471.9999999999942,-315.9999999999941,-823.0000000000075,-269.00000000000813,-344.99999999999886,-316.0000000000052,-510.0000000000051,-384.9999999999909,-275.99999999999847,-170.99999999999892,,-4986.0000000000155
2016.12.19,-29.999999999996696,-110.00000000001009,-556.0000000000116,-380.9999999999869,-14.000000000002899,-540.9999999999968,-339.99999999999585,-1031.000000000006,-231.0000000000034,-451.9999999999982,-310.0000000000103,-576.0000000000076,-414.0000000000015,-209.9999999999991,-192.99999999999872,,-5389.000000000027
2016.12.19,-35.999999999991594,-77.00000000001594,-742.0000000000044,-356.9999999999851,-9.00000000000345,-736.0000000000042,-480.99999999999807,-1496.0000000000093,-172.0000000000166,-727.0000000000039,-286.00000000000847,-685.0000000000023,-653.9999999999964,-202.9999999999976,-187.00000000000384,,-6848.000000000039
2016.12.19,18.0000000000069,-20.000000000020002,-760.0000000000051,-343.00000000000443,46.00000000000159,-751.0000000000048,-531.9999999999991,-1659.9999999999966,253.99999999999866,-738.9999999999901,-399.00000000001603,-703.000000000003,-690.9999999999883,-89.00000000000574,-124.00000000000189,,-6493.000000000028
2016.12.19,8.000000000008,32.999999999994145,-664.0000000000015,-436.9999999999985,121.99999999999989,-695.999999999998,-502.00000000000244,-1598.0000000000132,285.99999999998624,-734.9999999999994,-529.0000000000017,-685.0000000000023,-696.9999999999885,-43.999999999999595,53.999999999998494,,-6084.000000000019
2016.12.19,-53.999999999998494,-23.00000000001745,-757.000000000005,-438.00000000000506,117.00000000000044,-710.9999999999985,-670.000000000004,-1923.0000000000018,297.9999999999983,-769.999999999996,-565.0000000000155,-763.0000000000052,-715.999999999994,-75.9999999999983,26.999999999999247,,-7024.000000000042
2016.12.19,8.999999999992347,25.999999999992696,-870.0000000000045,-573.0000000000013,104.00000000000409,-1006.0000000000002,-651.0000000000016,-2286.0000000000014,526.9999999999886,-1106.9999999999993,-492.0000000000035,-918.0000000000064,-882.9999999999956,-97.9999999999981,-68.00000000000139,,-8286.000000000035
2016.12.19,59.99999999999339,75.99999999998718,-903.0000000000058,-628.9999999999907,219.00000000000253,-1040.0000000000064,-724.9999999999978,-2388.0000000000055,444.9999999999843,-1153.9999999999964,-504.0000000000156,-993.0000000000092,-992.999999999995,-26.999999999999247,-89.00000000000574,,-8645.00000000006
2016.12.19,36.999999999998145,31.999999999987594,-844.0000000000083,-601.9999999999915,207.99999999999707,-864.9999999999949,-724.9999999999978,-2193.999999999988,439.99999999999596,-896.9999999999914,-516.0000000000053,-898.0000000000103,-884.9999999999909,-70.0000000000034,-82.00000000000429,,-7861.000000000007
2016.12.19,-123.00000000000644,-33.00000000001635,-868.0000000000092,-621.0000000000049,214.00000000000307,-912.0000000000061,-795.9999999999967,-2312.000000000012,458.9999999999872,-968.0000000000035,-568.000000000013,-961.0000000000127,-969.9999999999989,-79.00000000000685,-121.99999999999989,,-8660.000000000096
2016.12.19,-302.0000000000023,-141.00000000001333,-1116.0000000000139,-651.0000000000016,205.99999999999508,-957.0000000000078,-954.9999999999948,-2643.000000000001,479.99999999999153,-1085.9999999999986,-571.0000000000103,-1171.0000000000064,-1079.9999999999982,-116.00000000000499,-258.9999999999981,,-10362.000000000064
2016.12.19,-263.99999999999756,-141.00000000001333,-1062.0000000000118,-655.0000000000056,227.99999999999488,-759.0000000000003,-920.9999999999941,-2596.0000000000036,332.9999999999833,-1048.9999999999923,-558.0000000000141,-1162.0000000000061,-1087.9999999999939,-109.00000000000354,-256.99999999999613,,-10060.000000000055
2016.12.19,-397.0000000000029,-128.000000000017,-1364.0000000000043,-646.9999999999976,165.9999999999995,-980.9999999999945,-700.999999999996,-2457.999999999998,-15.00000000000945,-1305.9999999999973,-568.000000000013,-1375.0,-1204.9999999999982,-195.00000000000074,-255.00000000000523,,-11429.000000000035
2016.12.19,-388.9999999999949,-144.0000000000108,-1393.0000000000007,-719.9999999999873,148.99999999999915,-932.0000000000022,-610.9999999999949,-2420.9999999999923,-157.00000000000713,-1290.9999999999968,-629.0000000000128,-1444.0000000000027,-1236.9999999999948,-262.00000000000665,-317.9999999999961,,-11799.000000000002
2016.12.19,-350.9999999999902,-87.00000000001484,-1338.0000000000082,-661.0000000000005,178.00000000000037,-911.0000000000014,-612.9999999999969,-2413.9999999999873,-37.00000000002035,-1272.9999999999961,-584.0000000000067,-1373.0000000000045,-1217.9999999999893,-196.00000000000728,-241.99999999999778,,-11120.00000000002
2016.12.19,-306.9999999999906,-75.00000000000284,-1280.0000000000011,-663.999999999998,221.00000000000452,-909.9999999999966,-602.0000000000025,-2376.0000000000045,-11.00000000000545,-1235.99999999999,-622.9999999999958,-1339.0000000000127,-1222.999999999999,-128.00000000000588,-195.9999999999962,,-10748.999999999998
2016.12.19,-320.9999999999935,-131.00000000001444,-1275.0000000000057,-736.0000000000033,215.99999999999397,-885.9999999999957,-590.999999999997,-2256.0,-235.00000000000742,-1161.9999999999918,-748.0000000000153,-1372.0,-1222.999999999999,-168.99999999999693,-199.00000000000472,,-11088.000000000031
2016.12.19,-304.9999999999997,-100.0000000000112,-1224.0000000000036,-866.9999999999956,253.99999999999866,-849.0000000000038,-565.9999999999999,-2217.0000000000127,-163.00000000000205,-1131.0000000000002,-696.0000000000077,-1303.0000000000114,-1204.9999999999982,-135.00000000000733,-185.00000000000182,,-10692.000000000055
2016.12.19,-137.00000000000932,91.99999999998099,-805.0000000000068,-819.9999999999985,287.9999999999994,-647.0000000000056,-468.00000000000176,-1783.9999999999918,-104.00000000001519,-975.9999999999991,-533.0000000000057,-1045.0000000000018,-961.9999999999891,-119.00000000000244,-148.0000000000037,,-8168.000000000051
2016.12.19,4.000000000004,281.99999999998226,-716.0000000000082,-832.9999999999949,270.0000000000036,-766.9999999999959,-397.99999999999835,-1798.0000000000018,-21.00000000000435,-1087.9999999999939,-344.99999999999534,-1024.000000000001,-868.9999999999998,-194.0000000000053,-195.00000000000074,,-7692.00000000001
2016.12.19,53.999999999998494,307.99999999999716,-888.0000000000052,-815.9999999999945,241.99999999999778,-927.9999999999973,-375.9999999999986,-1996.0000000000093,-33.00000000001635,-1272.9999999999961,-224.000000000002,-1129.000000000005,-1030.0000000000011,-190.00000000000128,-195.00000000000074,,-8474.000000000033
2016.12.19,73.99999999999629,312.9999999999855,-965.0000000000034,-849.9999999999952,309.0000000000037,-1034.000000000006,-395.0000000000009,-2152.999999999992,-65.00000000000395,-1365.9999999999995,-296.0000000000074,-1216.0000000000082,-1088.9999999999986,-141.00000000000225,-187.9999999999993,,-9062.000000000031
2016.12.19,100.99999999999554,365.99999999999966,-853.0000000000086,-896.9999999999923,309.0000000000037,-959.0000000000032,-356.00000000000074,-2021.9999999999914,-87.00000000001484,-1311.9999999999977,-300.99999999999574,-1174.0000000000066,-1022.9999999999961,-170.00000000000347,-158.0000000000026,,-8536.000000000013
2016.12.19,92.00000000000318,336.9999999999873,-865.0000000000091,-844.0000000000003,326.0000000000041,-989.9999999999949,-402.00000000000233,-2086.999999999989,4.999999999988347,-1262.0000000000005,-397.0000000000029,-1105.000000000004,-1096.999999999994,-135.00000000000733,-87.00000000000374,,-8511.000000000025
2016.12.20,17.000000000000348,348.9999999999993,-893.0000000000007,-777.9999999999898,332.99999999999443,-1076.9999999999982,-397.99999999999835,-2228.0000000000086,117.99999999999588,-1329.9999999999982,-361.0000000000113,-1173.0000000000018,-1118.9999999999998,-75.00000000000284,-92.99999999999864,,-8708.000000000018
2016.12.20,11.999999999989797,356.9999999999851,-876.0000000000048,-785.9999999999978,324.00000000000205,-1021.0000000000008,-407.0000000000018,-2158.999999999992,150.99999999999002,-1301.0000000000018,-355.0000000000164,-1115.000000000009,-1070.999999999998,-62.000000000006494,-26.999999999999247,,-8336.000000000062
2016.12.20,59.99999999999339,317.9999999999961,-877.0000000000095,-750.9999999999906,249.99999999999466,-966.9999999999987,-436.00000000000307,-2134.0000000000146,201.99999999999108,-1293.9999999999968,-409.99999999999926,-1088.0000000000082,-1033.9999999999918,-118.00000000000699,-34.99999999999615,,-8314.00000000004
2016.12.20,70.99999999999883,325.99999999998187,-953.000000000003,-746.9999999999866,280.9999999999979,-1018.0000000000007,-448.000000000004,-2250.0,237.99999999998266,-1314.9999999999977,-425.0000000000087,-1131.0000000000002,-1061.9999999999977,-107.99999999999699,-19.00000000000235,,-8560.000000000036
2016.12.20,93.00000000000975,345.99999999997965,-919.0000000000111,-773.9999999999858,251.00000000000122,-995.9999999999951,-476.9999999999941,-2248.9999999999955,186.99999999998164,-1308.9999999999975,-381.0000000000091,-1127.0000000000095,-1072.9999999999932,-168.99999999999693,-31.999999999998696,,-8629.000000000013
2016.12.20,0.0,249.99999999999466,-949.0000000000123,-733.0000000000059,215.99999999999397,-968.9999999999941,-443.0000000000045,-2182.9999999999927,149.9999999999835,-1290.9999999999968,-422.9999999999956,-1091.0000000000082,-990.9999999999997,-148.0000000000037,-44.99999999999504,,-8650.000000000036
2016.12.20,70.99999999999883,300.99999999999574,-757.000000000005,-729.0000000000018,221.99999999999997,-820.999999999998,-424.00000000000216,-1919.9999999999875,234.99999999998522,-1125.9999999999905,-424.00000000000216,-964.0000000000128,-866.9999999999902,-148.99999999999915,-9.00000000000345,,-7361.000000000013
2016.12.20,5.000000000010552,252.99999999999213,-722.0000000000084,-733.9999999999902,248.99999999999923,-721.9999999999942,-424.9999999999976,-1812.0000000000118,70.99999999999883,-1016.9999999999959,-527.0000000000108,-969.9999999999989,-855.9999999999945,-146.99999999999713,17.000000000000348,,-7337.0
2016.12.20,-8.999999999992347,198.99999999999363,-817.0000000000073,-729.0000000000018,261.99999999999557,-799.0000000000066,-466.9999999999952,-1866.9999999999902,36.999999999998145,-1087.0000000000032,-643.0000000000158,-1023.0000000000103,-985.99999999999,-134.0000000000008,26.999999999999247,,-8036.000000000026
2016.12.20,9.999999999998899,204.99999999998852,-879.0000000000049,-773.9999999999858,278.00000000000045,-870.9999999999951,-431.99999999999903,-1955.0000000000125,51.99999999998539,-1119.9999999999905,-597.0000000000031,-1082.0000000000077,-980.9999999999945,-106.00000000000608,21.00000000000435,,-8231.000000000022
2016.12.20,29.999999999996696,235.99999999999176,-641.0000000000053,-788.9999999999952,275.99999999999847,-661.0000000000014,-399.0000000000049,-1675.9999999999877,-27.00000000002145,-915.9999999999968,-663.999999999998,-928.0000000000115,-875.0,-135.00000000000733,-17.999999999995797,,-7187.000000000038
2016.12.20,18.0000000000069,213.99999999998087,-778.0000000000058,-784.9999999999912,243.99999999999977,-769.0000000000055,-422.9999999999956,-1838.9999999999986,8.999999999992347,-1030.0000000000011,-526.0000000000042,-1012.0000000000005,-884.9999999999909,-168.00000000000148,-51.000000000001044,,-7781.0000000000155
2016.12.20,25.00000000000835,225.99999999999287,-713.0000000000081,-778.9999999999964,263.0000000000021,-704.0000000000077,-426.9999999999996,-1764.00000000001,60.99999999999994,-959.0000000000032,-450.00000000001705,-947.0000000000027,-847.999999999999,-133.00000000000534,-68.00000000000139,,-7217.000000000048
2016.12.20,110.99999999999443,317.9999999999961,-491.00000000001387,-802.9999999999982,254.99999999999412,-599.9999999999943,-395.0000000000009,-1582.9999999999984,79.99999999999119,-862.9999999999995,-385.99999999999744,-838.0000000000081,-753.0000000000001,-185.99999999999727,-73.99999999999629,,-6208.000000000028
2016.12.20,156.00000000000057,349.99999999998363,-451.0000000000076,-841.0000000000028,243.00000000000432,-596.0000000000036,-368.9999999999971,-1543.0000000000064,44.99999999998394,-838.9999999999986,-428.00000000000614,-813.0000000000024,-673.0000000000018,-192.00000000000327,-73.99999999999629,,-6025.000000000055
2016.12.20,151.9999999999966,360.9999999999891,-414.0000000000015,-805.9999999999956,231.99999999999886,-558.0000000000069,-351.99999999999676,-1469.9999999999989,56.99999999999594,-810.9999999999928,-382.0000000000157,-771.0000000000008,-609.9999999999994,-211.00000000000563,-46.999999999997044,,-5630.000000000031
2016.12.20,173.00000000000094,409.99999999999926,-256.0000000000002,-818.9999999999919,258.9999999999981,-492.00000000000443,-336.00000000000296,-1361.9999999999948,120.99999999999334,-814.9999999999977,-399.00000000001603,-657.0000000000107,-545.0000000000017,-187.9999999999993,9.00000000000345,,-4897.000000000025
2016.12.20,242.99999999999324,534.9999999999966,-235.00000000001364,-834.9999999999858,258.9999999999981,-525.0000000000057,-295.99999999999625,-1413.000000000011,125.99999999998168,-853.9999999999992,-222.00000000001108,-652.000000000001,-545.9999999999923,-201.00000000000674,-7.9999999999968985,,-4624.000000000049
2016.12.20,167.9999999999904,431.99999999998795,-231.00000000000875,-828.9999999999909,187.9999999999993,-432.00000000000216,-399.0000000000049,-1332.9999999999984,173.99999999998528,-747.9999999999905,-338.0000000000161,-640.0000000000006,-455.99999999998886,-253.99999999999866,-17.999999999995797,,-4716.000000000032
2016.12.20,151.9999999999966,434.9999999999854,-123.00000000000466,-817.000000000001,192.00000000000327,-298.0000000000018,-409.99999999999926,-1300.9999999999877,227.99999999998377,-605.9999999999945,-295.0000000000008,-553.0000000000115,-355.99999999999454,-258.9999999999981,-26.000000000003798,,-4037.0000000000286
2016.12.20,156.00000000000057,398.9999999999938,-77.00000000001239,-839.9999999999964,219.99999999999798,-248.00000000000466,-417.0000000000007,-1258.0000000000098,203.99999999998198,-558.9999999999975,-339.0000000000004,-523.0000000000103,-338.99999999999864,-229.00000000000142,-31.999999999998696,,-3882.000000000057
2016.12.20,212.99999999999653,500.9999999999959,183.9999999999975,-885.0000000000025,336.00000000000296,-96.9999999999942,-407.99999999999727,-961.9999999999891,248.99999999998812,-396.0000000000008,-424.00000000000216,-370.00000000000455,-317.99999999999784,-124.00000000000189,49.99999999999449,,-2451.0000000000146
2016.12.20,200.00000000000017,468.9999999999861,17.99999999998647,-889.0000000000065,334.9999999999964,-212.0000000000033,-419.00000000000273,-1123.9999999999952,156.00000000000057,-480.99999999999454,-446.0000000000131,-480.000000000004,-441.99999999999307,-126.99999999999933,49.99999999999449,,-3392.000000000048
2016.12.20,222.99999999999542,472.9999999999901,1.9999999999953388,-916.99999999999,378.999999999996,-272.00000000000557,-370.00000000000364,-1110.99999999999,119.99999999998678,-527.000000000001,-541.0000000000136,-504.0000000000049,-471.9999999999942,-60.99999999999994,70.0000000000034,,-3508.000000000036
2016.12.20,286.00000000000847,519.9999999999872,27.999999999991587,-1011.0000000000064,446.9999999999974,-335.00000000000796,-451.0000000000014,-1288.000000000011,73.99999999999629,-566.9999999999931,-649.999999999995,-571.0000000000122,-557.0000000000022,-53.00000000000304,90.99999999999665,,-4037.000000000054
2016.12.20,252.0000000000078,461.99999999998465,-69.00000000000261,-961.9999999999961,441.0000000000025,-338.0000000000081,-678.9999999999962,-1748.9999999999952,271.99999999998334,-581.0000000000031,-740.0000000000073,-615.0000000000091,-641.9999999999959,-36.999999999998145,170.99999999999892,,-4814.0000000000355
2016.12.20,242.00000000000887,464.9999999999821,-93.00000000000352,-936.0000000000035,463.0000000000023,-412.9999999999967,-651.999999999997,-1722.0000000000084,430.9999999999814,-697.9999999999933,-757.0000000000076,-600.0000000000085,-653.9999999999964,2.000000000002,188.9999999999947,,-4733.000000000044
2016.12.20,330.0000000000081,544.9999999999955,-115.0000000000091,-794.0000000000058,441.99999999999795,-492.999999999995,-560.0000000000049,-1713.9999999999986,536.9999999999875,-724.9999999999943,-754.0000000000102,-545.0000000000017,-694.9999999999932,71.99999999999429,307.0000000000017,,-4162.000000000027
2016.12.20,354.9999999999942,538.9999999999784,-42.00000000000159,-886.9999999999934,504.9999999999999,-427.99999999999727,-636.9999999999986,-1728.0000000000086,712.9999999999859,-701.9999999999982,-814.0000000000036,-501.0000000000048,-644.999999999996,126.99999999999933,365.0000000000042,,-3780.0000000000414
2016.12.20,466.9999999999952,723.9999999999914,116.99999999999022,-902.9999999999872,497.99999999999847,-433.9999999999975,-544.0,-1675.9999999999877,709.9999999999884,-756.9999999999908,-707.9999999999975,-451.0000000000076,-600.9999999999991,95.00000000000064,405.9999999999952,,-3057.000000000008
2016.12.20,495.000000000001,733.9999999999902,143.99999999999125,-844.9999999999847,426.00000000000415,-454.9999999999983,-544.9999999999955,-1665.9999999999968,725.9999999999823,-750.9999999999906,-632.0000000000103,-398.00000000001035,-521.0000000000008,66.99999999999484,402.9999999999978,,-2818.0000000000255
2016.12.20,473.99999999999665,673.9999999999968,46.999999999997044,-780.000000000003,446.9999999999974,-513.9999999999958,-504.9999999999999,-1596.0000000000036,844.0000000000003,-732.9999999999899,-703.0000000000092,-389.00000000001,-549.9999999999972,110.99999999999443,454.9999999999943,,-2718.000000000032
2016.12.20,476.0000000000098,680.9999999999983,78.99999999999352,-699.0000000000052,478.9999999999961,-498.9999999999952,-641.0000000000027,-1788.000000000011,986.9999999999824,-691.9999999999931,-699.0000000000052,-329.00000000000773,-548.0000000000018,200.00000000000017,470.00000000000375,,-2523.0000000000377
2016.12.20,401.00000000000693,588.9999999999951,100.99999999999909,-737.9999999999942,453.0000000000034,-397.99999999999613,-629.0000000000018,-1717.000000000013,1049.9999999999955,-641.9999999999959,-730.0000000000084,-319.0000000000026,-558.9999999999975,182.99999999999983,349.99999999999477,,-2605.0000000000146
2016.12.20,302.0000000000023,484.9999999999799,-44.00000000001114,-668.9999999999862,380.999999999998,-385.0000000000051,-712.9999999999969,-1832.9999999999984,1190.9999999999866,-622.9999999999905,-609.0000000000151,-356.9999999999993,-530.0000000000011,168.99999999999693,358.0000000000028,,-2877.0000000000377
2016.12.20,201.00000000000674,483.99999999999557,-33.00000000000125,-624.9999999999867,373.00000000000114,-350.9999999999991,-676.9999999999943,-1814.9999999999977,868.9999999999865,-625.9999999999906,-583.0000000000002,-343.0000000000035,-555.9999999999974,117.99999999999588,314.0000000000032,,-3249.999999999982
2016.12.20,265.0000000000041,550.9999999999903,88.99999999999864,-583.0000000000002,353.0000000000033,-242.999999999995,-531.0000000000036,-1460.000000000008,871.9999999999839,-567.9999999999978,-480.99999999999807,-255.00000000000966,-402.9999999999916,129.9999999999968,343.9999999999999,,-1920.0000000000268
2016.12.20,156.00000000000057,415.99999999999415,-164.00000000000148,-526.0000000000042,251.00000000000122,-344.99999999999886,-588.9999999999951,-1638.0000000000052,1016.9999999999791,-644.999999999996,-446.9999999999974,-333.0000000000126,-436.9999999999976,88.99999999999464,253.99999999999866,,-2941.0000000000405
2016.12.20,153.00000000000313,398.9999999999938,-178.00000000001148,-468.9999999999861,285.00000000000193,-346.9999999999942,-619.0000000000028,-1699.9999999999886,1027.9999999999845,-623.9999999999952,-405.9999999999952,-335.00000000000796,-496.9999999999999,117.99999999999588,285.00000000000193,,-2907.0000000000014
2016.12.20,153.00000000000313,379.99999999998033,-179.00000000000205,-408.9999999999927,275.99999999999847,-352.00000000000387,-668.9999999999974,-1746.0000000000093,1130.9999999999932,-608.9999999999947,-373.00000000000114,-331.00000000000307,-478.9999999999992,121.99999999999989,256.99999999999613,,-2828.0000000000327
2016.12.20,123.00000000000644,299.99999999998914,-293.00000000000637,-387.99999999998835,214.00000000000307,-417.0000000000016,-621.0000000000049,-1687.0000000000118,1090.9999999999975,-635.9999999999957,-378.999999999996,-365.99999999999966,-487.99999999999955,87.99999999999919,236.00000000000287,,-3223.000000000006
2016.12.20,190.00000000000128,384.9999999999909,-198.0000000000075,-411.99999999999017,219.00000000000253,-433.00000000000693,-583.0000000000002,-1627.0000000000095,942.9999999999827,-637.0000000000005,-303.0000000000088,-344.0000000000083,-423.0000000000018,61.999999999995396,219.99999999999798,,-2941.0000000000623
2016.12.20,225.99999999999287,423.99999999997993,-240.0000000000091,-509.99999999998823,238.0000000000049,-501.99999999999534,-576.9999999999942,-1724.9999999999943,865.999999999989,-751.9999999999953,-303.0000000000088,-462.0000000000033,-506.9999999999908,31.000000000003247,194.0000000000053,,-3599.000000000004
2016.12.20,225.00000000000853,431.99999999998795,-273.00000000001035,-482.00000000000466,261.0000000000001,-498.00000000000466,-544.0,-1718.999999999994,939.9999999999853,-746.9999999999999,-419.0000000000138,-454.00000000000773,-518.9999999999912,41.000000000002146,232.99999999999432,,-3523.000000000048
