date,USDCHF,USDJPY,AUDUSD,NZDUSD,GBPCHF,EURCHF,CHFJPY,AUDCHF,NZDCHF,EURGBP,GBPAUD,EURCAD,EURAUD,NZDCAD,AUDNZD,empty,sum
2021.07.12,78.99999999999574,-26.00000000001046,126.0000000000039,168.00000000000148,185.99999999999727,29.999999999996696,-106.99999999999932,258.0000000000027,97.9999999999981,34.99999999999615,-167.00000000000603,182.99999999999983,18.999999999991246,248.99999999999923,34.000000000000696,,1164.999999999967
2021.07.12,77.00000000000485,-43.00000000000637,123.00000000000644,149.00000000001023,187.99999999998818,12.999999999996348,-167.0000000000016,214.99999999999852,78.99999999999574,37.99999999999359,-121.00000000001555,205.99999999999508,0.0,236.99999999999832,55.99999999998939,,1049.9999999999532
2021.07.12,72.0000000000054,-132.000000000005,178.00000000000037,245.0000000000063,208.99999999999253,1.999999999990898,-323.0000000000075,290.9999999999968,209.9999999999991,19.00000000000235,-209.00000000001472,190.00000000000128,19.999999999997797,407.0000000000018,107.99999999999699,,1286.9999999999645
2021.07.12,78.00000000000028,-120.00000000000455,156.00000000000057,258.0000000000027,248.00000000000378,24.000000000001798,-301.00000000000193,278.00000000000045,229.99999999999687,26.999999999999247,-300.00000000001137,251.99999999998556,-62.99999999999084,448.9999999999994,48.99999999998794,,1264.99999999997
2021.07.12,50.0000000000056,-115.99999999999966,143.9999999999997,251.00000000000122,214.99999999998744,-33.00000000001635,-332.00000000000784,251.00000000000122,203.99999999999307,0.0,-334.00000000001205,203.99999999998198,-42.999999999993044,439.99999999999596,46.999999999997044,,947.9999999999343
2021.07.12,55.000000000005045,-140.00000000000057,162.0000000000066,241.00000000000233,221.00000000000452,-24.000000000001798,-358.0000000000041,273.000000000001,197.99999999999818,2.000000000002,-286.00000000000847,169.99999999998127,-8.999999999992347,404.99999999999983,86.99999999999264,,996.9999999999862
2021.07.12,21.999999999999797,-54.000000000002046,56.0000000000005,109.00000000000354,165.9999999999995,-41.000000000002146,-307.00000000000216,151.00000000000114,48.99999999999905,26.999999999999247,-531.9999999999991,329.00000000000153,-265.99999999998846,312.9999999999966,141.99999999999767,,164.0000000000046
2021.07.12,46.999999999997044,-44.00000000001114,70.99999999999883,128.00000000000588,224.000000000002,-7.0000000000014495,-261.0000000000099,182.00000000000438,87.99999999999919,12.000000000000899,-536.0000000000032,289.9999999999903,-239.99999999999577,312.9999999999966,126.99999999998823,,393.99999999996186
2021.07.12,-2.999999999997449,50.99999999998772,51.99999999999649,159.00000000000912,224.000000000002,-26.999999999999247,-219.0000000000083,128.00000000000588,81.9999999999932,-2.000000000002,-682.0000000000048,373.99999999998545,-341.99999999999784,368.9999999999971,56.99999999999594,,220.9999999999633
2021.07.12,95.99999999999609,-58.000000000006935,-15.999999999993797,58.000000000002494,296.9999999999917,4.999999999988347,-210.00000000000796,140.0000000000068,58.99999999999794,-24.000000000001798,-757.0000000000076,305.9999999999841,-354.9999999999942,270.99999999999903,112.000000000001,,-76.00000000004488
2021.07.12,80.99999999999774,-75.00000000000284,21.999999999999797,54.00000000000959,248.99999999998812,13.999999999980695,-246.9999999999999,158.99999999999804,42.999999999993044,12.999999999996348,-624.0000000000023,363.0000000000022,-316.99999999998954,275.000000000003,174.99999999999181,,184.9999999999659
2021.07.12,87.99999999999919,-99.00000000000375,34.99999999999615,40.00000000000669,232.99999999999432,7.0000000000014495,-268.0000000000007,178.00000000000037,32.999999999994145,19.00000000000235,-551.9999999999969,342.9999999999822,-262.999999999991,258.9999999999981,214.99999999998744,,267.9999999999701
2021.07.12,104.00000000000409,-93.00000000000352,-12.000000000000899,-2.999999999997449,195.9999999999962,10.999999999983245,-237.99999999999955,148.0000000000037,6.999999999990347,42.999999999993044,-585.0000000000133,392.9999999999989,-343.99999999998875,251.00000000000122,211.00000000000563,,88.99999999997291
2021.07.12,119.99999999999788,-78.00000000000296,-21.999999999999797,-2.999999999997449,200.99999999998454,19.999999999997797,-205.0000000000125,148.99999999999915,15.999999999993797,56.0000000000005,-584.0000000000067,414.9999999999876,-356.00000000000074,263.99999999999756,200.99999999998454,,193.9999999999232
2021.07.12,94.00000000000519,-73.0000000000075,-12.999999999996348,5.000000000010552,164.99999999999292,-16.000000000016,-230.00000000000398,140.0000000000068,4.999999999999449,48.99999999999905,-564.000000000009,391.9999999999924,-331.999999999999,263.99999999999756,202.9999999999976,,88.9999999999697
