date,USDCHF,AUDUSD,GBPCHF,AUDCHF,EURGBP,AUDCAD,NZDCAD,empty,sum
2016.10.24,-26.999999999999247,-24.000000000001798,-28.999999999990145,-8.999999999992347,-43.999999999999595,-75.00000000000284,-112.000000000001,,-319.999999999987
2016.10.24,6.0000000000060005,-58.000000000002494,-35.00000000000725,18.0000000000069,-36.999999999998145,-94.00000000001629,-172.00000000000549,,-372.00000000001677
2016.10.24,7.0000000000014495,-36.0000000000027,-24.999999999986144,43.00000000000415,-44.99999999999504,-82.00000000000429,-165.9999999999995,,-303.99999999998204
2016.10.24,2.999999999997449,-41.000000000002146,-41.000000000002146,48.99999999999905,-70.0000000000034,-141.00000000001333,-170.00000000000347,,-411.00000000002797
2016.10.24,4.000000000004,-63.00000000000195,-45.000000000006146,19.999999999997797,-78.00000000000028,-131.99999999999878,-126.0000000000039,,-420.0000000000092
2016.10.24,-4.999999999999449,-55.000000000005045,-49.99999999999449,31.999999999998696,-100.99999999999554,-141.99999999999767,-180.0000000000024,,-500.9999999999959
2016.10.24,1.0000000000065512,-68.00000000000139,-95.00000000000064,34.000000000000696,-112.000000000001,-158.0000000000137,-241.99999999999778,,-640.0000000000073
2016.10.24,-2.999999999997449,3.999999999992898,-123.00000000000644,-44.99999999999504,-126.0000000000039,-219.00000000001364,-282.0000000000045,,-794.000000000028
2016.10.24,-122.99999999999534,-75.00000000000284,-126.0000000000039,-78.00000000000028,-114.00000000000298,-246.99999999999721,-258.9999999999981,,-1022.0000000000007
2016.10.24,-134.99999999999625,-155.00000000000514,-177.00000000000495,-53.999999999998494,-143.9999999999997,-182.99999999999983,-187.9999999999993,,-1036.0000000000036
2016.10.24,-114.00000000000298,-121.00000000000443,-174.00000000000747,2.999999999997449,-126.0000000000039,-151.9999999999966,-175.00000000000293,,-859.0000000000209
2016.10.24,-80.00000000000229,-75.9999999999983,-194.99999999998963,-3.999999999992898,-114.00000000000298,-194.0000000000053,-178.00000000000037,,-840.9999999999917
2016.10.24,-46.00000000000159,-65.99999999999939,-187.99999999998818,-24.000000000001798,-104.99999999999955,-214.00000000000307,-170.00000000000347,,-812.999999999997
2016.10.24,-22.999999999995246,3.999999999992898,-214.99999999998744,-39.00000000000014,-136.99999999999824,-253.00000000001432,-212.00000000000108,,-875.0000000000036
2016.10.24,-44.99999999999504,13.999999999991797,-177.99999999998929,-97.00000000000264,-117.99999999999588,-304.9999999999997,-214.99999999999852,,-943.9999999999892
2016.10.24,-41.000000000002146,59.99999999999339,-167.00000000000603,-78.99999999999574,-112.000000000001,-290.00000000001245,-235.00000000000742,,-864.0000000000313
