date,GBPUSD,USDJPY,USDCAD,AUDUSD,NZDUSD,GBPCHF,EURCHF,CHFJPY,CADCHF,AUDCHF,NZDCHF,EURGBP,GBPCAD,GBPAUD,EURJPY,EURCAD,EURAUD,EURNZD,AUDJPY,NZDJPY,NZDCAD,AUDNZD,empty,sum
2017.08.14,-132.99999999998312,-33.00000000000125,14.000000000002899,-2.000000000002,-2.999999999997449,-182.99999999999983,-11.00000000000545,-19.99999999999602,41.000000000002146,8.999999999992347,-43.00000000000415,-15.00000000000945,-205.99999999999508,251.00000000000122,-4.9999999999954525,14.000000000002899,12.999999999996348,80.00000000001339,19.99999999999602,-1.9999999999953388,-76.0000000000094,30.999999999981043,,-259.00000000000557
2017.08.14,-152.99999999998093,-61.99999999999761,43.00000000001525,2.999999999997449,-102.00000000000209,-243.00000000001543,-1.0000000000065512,0.0,15.00000000000945,12.999999999996348,-112.99999999999643,1.999999999990898,-249.00000000001032,351.99999999999676,-58.9999999999975,22.999999999995246,65.99999999998829,154.0000000000097,-18.000000000000682,-78.00000000000296,-186.00000000000838,100.99999999999554,,-492.0000000000242
2017.08.14,-191.99999999999218,16.000000000005343,153.00000000000313,-24.000000000001798,-83.9999999999952,-275.000000000003,10.999999999983245,123.99999999999523,60.00000000000449,39.00000000000014,-112.99999999999643,3.999999999992898,-448.000000000004,333.0000000000055,45.99999999999227,156.00000000000057,35.999999999991594,124.00000000001299,73.99999999999807,-121.99999999999989,-243.99999999999977,41.000000000002146,,-285.00000000000466
2017.08.14,-173.99999999998528,-6.000000000000227,102.00000000000209,7.0000000000014495,-151.00000000000114,-273.9999999999965,17.999999999984695,87.99999999999386,16.0000000000049,25.999999999992696,-182.99999999999983,17.000000000000348,-357.00000000000733,381.99999999999346,14.999999999986358,93.99999999999409,89.99999999999008,255.00000000000523,27.999999999991587,-177.99999999999727,-299.00000000000483,168.99999999999693,,-315.0000000000546
2017.08.14,-130.99999999999224,-0.999999999990564,79.00000000000685,-87.00000000000374,-127.99999999999478,-266.0000000000107,68.00000000000139,64.99999999999773,-17.000000000000348,134.99999999999625,-180.99999999999784,57.99999999999139,-272.99999999998994,137.00000000000932,36.000000000001364,88.99999999998354,-69.00000000000794,185.99999999999727,131.00000000000023,-155.00000000000114,-250.00000000000577,10.999999999983245,,-563.0000000000265
2017.08.14,-139.9999999999846,114.00000000000432,48.000000000003595,-127.99999999999478,-73.99999999999629,-326.0000000000041,132.99999999998312,143.99999999999125,-66.99999999999484,204.99999999999963,-161.00000000000003,68.99999999999685,-245.99999999999068,63.99999999999739,195.99999999999795,85.00000000000173,-117.99999999999588,32.999999999994145,268.0000000000007,-180.99999999999739,-157.00000000000713,-133.00000000000534,,-372.00000000000045
2017.08.14,-183.99999999998417,159.00000000000603,50.0000000000167,-275.000000000003,-148.99999999999915,-323.0000000000066,115.99999999998278,231.99999999999932,-39.999999999995595,317.9999999999961,-207.00000000000162,58.99999999999794,-302.0000000000023,-185.99999999999727,276.9999999999868,115.99999999998278,-360.0000000000048,161.00000000001114,460.9999999999985,-296.99999999999704,-259.0000000000092,-216.00000000001617,,-849.0000000000389
2017.08.14,-102.99999999998644,230.00000000000398,109.00000000000354,-207.99999999999707,-131.00000000000333,-353.0000000000033,124.99999999999733,209.00000000000318,-68.99999999999685,319.0000000000026,-248.00000000000378,45.99999999999049,-278.00000000000045,-146.00000000000168,264.99999999998636,73.99999999999629,-344.00000000001097,238.0000000000049,444.9999999999932,-329.00000000000773,-278.00000000000045,-158.0000000000137,,-585.0000000000439
2017.08.14,-202.9999999999976,282.0000000000107,82.00000000000429,-212.00000000000108,-82.99999999999974,-439.99999999999596,184.99999999999073,271.0000000000008,-78.99999999999574,317.0000000000006,-200.99999999999562,27.999999999994696,-368.9999999999971,-25.999999999992696,405.00000000000114,127.99999999999478,-268.0000000000016,49.99999999999449,488.9999999999901,-316.0000000000025,-200.00000000000017,-230.00000000001907,,-390.0000000000166
2017.08.14,-223.99999999997976,215.0000000000034,75.00000000000284,-244.99999999999523,-102.99999999999754,-418.0000000000073,188.9999999999947,242.00000000000443,-58.99999999999794,322.00000000000006,-195.00000000000074,49.99999999999449,-385.99999999999744,-78.00000000000028,372.99999999999045,178.99999999999582,-273.9999999999965,39.00000000001125,471.9999999999942,-286.00000000000136,-217.0000000000005,-234.00000000000088,,-562.9999999999839
