date,AUDUSD,NZDUSD,CHFJPY,NZDCHF,AUDJPY,empty,sum
2021.02.08,7.9999999999968985,-95.00000000000064,-165.00000000000625,-301.9999999999912,-225.00000000000853,,-779.0000000000097
2021.02.08,112.000000000001,2.000000000002,-206.00000000000307,-214.99999999999852,-147.00000000000557,,-454.00000000000415
2021.02.08,97.9999999999981,-9.999999999998899,-262.00000000000045,-185.00000000000182,-152.00000000000102,,-511.0000000000041
2021.02.08,43.00000000000415,-36.0000000000027,-243.0000000000092,-210.99999999999451,-198.0000000000075,,-645.0000000000098
2021.02.08,104.99999999999955,44.99999999999504,-225.9999999999991,-152.99999999999204,-137.00000000000045,,-365.999999999997
2021.02.08,121.99999999999989,65.99999999999939,-162.9999999999967,-166.99999999999494,-118.00000000000921,,-260.0000000000016
2021.02.08,39.00000000000014,24.999999999997247,1.9999999999953388,-251.99999999999667,-157.0000000000107,,-343.00000000001467
2021.02.08,29.999999999996696,24.000000000001798,-30.000000000001137,-249.99999999999466,-183.00000000000693,,-409.0000000000042
2021.02.08,-61.999999999995396,-84.0000000000063,-88.99999999999864,-256.0000000000007,-203.00000000000296,,-694.000000000004
2021.02.08,-107.00000000000153,-153.00000000000313,-112.99999999999955,-244.99999999999523,-178.00000000001148,,-796.0000000000109
2021.02.08,-295.0000000000008,-290.9999999999968,-195.0000000000074,-317.9999999999961,-367.00000000000443,,-1466.0000000000055
2021.02.08,-422.00000000000017,-426.9999999999996,-85.99999999999852,-409.99999999999926,-391.00000000000534,,-1736.0000000000027
2021.02.08,-436.9999999999985,-412.9999999999967,15.999999999991132,-437.999999999994,-381.0000000000002,,-1652.9999999999984
2021.02.08,-346.9999999999973,-346.9999999999973,16.999999999995907,-390.0000000000015,-309.0000000000117,,-1376.0000000000118
2021.02.08,-344.99999999999534,-363.99999999999767,-15.000000000000568,-373.00000000000114,-286.00000000000136,,-1382.999999999996
2021.02.08,-383.99999999999545,-380.00000000000256,-36.000000000001364,-387.99999999999943,-344.0000000000083,,-1532.0000000000068
2021.02.08,-368.00000000000165,-385.000000000002,-6.000000000000227,-390.99999999999693,-301.00000000000193,,-1451.0000000000027
2021.02.08,-314.99999999999864,-355.0000000000053,-37.00000000000614,-356.9999999999962,-264.00000000001,,-1328.0000000000161
2021.02.08,-324.00000000000205,-351.99999999999676,-28.999999999996362,-361.0000000000002,-276.00000000001046,,-1342.000000000006
2021.02.08,-353.99999999999875,-373.00000000000114,-39.00000000000148,-384.9999999999909,-322.00000000000273,,-1472.999999999995
2021.02.08,-378.00000000000057,-389.000000000006,-46.00000000000648,-392.9999999999989,-340.0000000000034,,-1546.0000000000155
2021.02.08,-380.999999999998,-392.00000000000347,-17.000000000010118,-390.99999999999693,-317.0000000000073,,-1498.000000000016
2021.02.08,-390.99999999999693,-407.0000000000018,-2.0000000000095497,-417.0000000000007,-336.00000000001273,,-1553.0000000000218
2021.02.08,-351.99999999999676,-336.00000000000296,-34.000000000006025,-354.9999999999942,-319.0000000000026,,-1396.0000000000027
2021.02.08,-380.999999999998,-324.00000000000205,-4.0000000000048885,-346.0000000000019,-303.0000000000115,,-1358.0000000000182
2021.02.09,-366.9999999999951,-365.0000000000042,27.999999999991587,-331.999999999999,-320.0000000000074,,-1356.000000000014
2021.02.09,-370.9999999999991,-355.0000000000053,-15.000000000000568,-348.9999999999993,-338.0000000000081,,-1428.0000000000123
2021.02.09,-354.9999999999942,-331.999999999999,-28.000000000005798,-366.9999999999951,-335.00000000000796,,-1417.000000000002
2021.02.09,-422.9999999999956,-412.9999999999967,-37.9999999999967,-417.0000000000007,-377.00000000000955,,-1667.999999999999
2021.02.09,-424.9999999999976,-443.99999999999994,-25.000000000005684,-423.9999999999911,-350.0000000000085,,-1668.0000000000027
2021.02.09,-485.0000000000021,-473.0000000000012,-9.000000000000341,-446.00000000000193,-397.00000000000557,,-1810.000000000011
2021.02.09,-524.9999999999977,-490.999999999997,-36.000000000001364,-423.9999999999911,-413.0000000000109,,-1888.9999999999982
2021.02.09,-495.9999999999964,-441.0000000000025,-17.000000000010118,-398.9999999999938,-390.00000000000057,,-1743.0000000000032
2021.02.09,-609.000000000004,-609.9999999999994,-55.999999999997385,-461.99999999999574,-422.00000000001125,,-2159.0000000000077
2021.02.09,-620.9999999999937,-656.000000000001,-10.000000000005116,-476.9999999999941,-374.00000000000944,,-2138.0000000000036
2021.02.09,-639.9999999999961,-670.000000000004,-1.0000000000047748,-490.999999999997,-383.0000000000098,,-2185.000000000012
2021.02.09,-614.9999999999989,-634.0000000000013,3.9999999999906777,-462.9999999999912,-359.99999999999943,,-2068.0
2021.02.09,-619.9999999999983,-663.999999999998,63.99999999999295,-468.9999999999972,-300.00000000001137,,-1989.000000000012
2021.02.09,-595.0000000000011,-646.0000000000022,54.99999999999261,-468.9999999999972,-301.00000000000193,,-1956.0000000000095
2021.02.09,-609.000000000004,-661.0000000000005,21.000000000000796,-470.9999999999992,-323.0000000000075,,-2043.0000000000102
2021.02.09,-612.9999999999969,-648.9999999999995,-2.0000000000095497,-456.00000000000085,-337.0000000000033,,-2057.00000000001
2021.02.09,-554.9999999999944,-597.9999999999985,54.99999999999261,-413.99999999999216,-243.0000000000092,,-1755.0000000000018
2021.02.09,-539.999999999996,-562.0000000000069,64.99999999999773,-379.9999999999915,-216.99999999999875,,-1633.9999999999955
2021.02.09,-568.9999999999973,-631.0000000000038,70.99999999999795,-412.00000000000125,-205.0000000000125,,-1746.0000000000166
2021.02.09,-526.9999999999997,-555.0000000000055,75.00000000000284,-336.9999999999984,-152.00000000000102,,-1496.0000000000014
2021.02.09,-417.99999999999613,-453.0000000000034,93.99999999999409,-312.00000000000114,-109.99999999999943,,-1199.000000000006
2021.02.09,-609.000000000004,-648.0000000000041,-63.00000000000239,-340.9999999999913,-234.00000000000887,,-1895.0000000000107
2021.02.09,-605.0,-617.0000000000009,-13.00000000000523,-301.9999999999912,-178.00000000001148,,-1715.0000000000086
2021.02.09,-675.0000000000034,-623.0000000000069,15.999999999991132,-234.00000000000088,-146.0000000000008,,-1662.000000000021
2021.02.09,-614.0000000000034,-543.0000000000045,-78.00000000000296,-161.99999999999548,-142.00000000001012,,-1539.0000000000164
2021.02.09,-559.9999999999939,-456.00000000000085,-85.99999999999852,-80.99999999999774,-93.00000000000352,,-1275.9999999999945
2021.02.09,-512.9999999999968,-390.0000000000015,-85.99999999999852,-41.9999999999976,-66.0000000000025,,-1096.9999999999968
2021.02.09,-544.9999999999955,-429.0000000000016,-79.00000000000773,-57.99999999999139,-73.0000000000075,,-1184.0000000000036
2021.02.09,-549.9999999999949,-443.99999999999994,-66.0000000000025,-74.99999999999174,-74.00000000001228,,-1209.0000000000014
2021.02.09,-500.9999999999959,-424.9999999999976,18.999999999991246,-87.99999999999919,-4.0000000000048885,,-999.0000000000064
2021.02.09,-481.9999999999935,-402.00000000000233,-66.0000000000025,-46.00000000000159,-12.000000000000455,,-1008.0000000000005
2021.02.09,-575.0000000000033,-455.0000000000054,-61.99999999999761,-73.99999999999629,-80.0000000000125,,-1246.0000000000152
2021.02.09,-495.9999999999964,-379.0000000000071,-82.99999999999841,-24.000000000001798,-36.000000000001364,,-1018.0000000000051
2021.02.09,-542.9999999999935,-402.00000000000233,66.99999999999307,-85.00000000000173,-33.00000000000125,,-996.0000000000058
2021.02.09,-522.0000000000002,-451.0000000000014,51.9999999999925,-92.99999999999864,27.000000000001023,,-987.0000000000067
2021.02.09,-587.9999999999997,-509.9999999999993,-33.00000000000125,-112.99999999999643,-63.00000000000239,,-1306.999999999999
2021.02.09,-504.9999999999999,-377.0000000000051,-73.99999999999807,-20.999999999993246,-37.00000000000614,,-1014.0000000000025
2021.02.09,-573.9999999999967,-456.9999999999963,-112.00000000000898,-48.99999999999905,-80.0000000000125,,-1272.0000000000134
2021.02.09,-607.0000000000019,-470.00000000000375,-155.00000000000114,-39.999999999995595,-121.99999999999989,,-1394.0000000000023
2021.02.09,-631.9999999999992,-494.00000000000557,-87.0000000000033,-63.00000000000195,-99.00000000000375,,-1375.000000000014
2021.02.09,-588.9999999999951,-475.0000000000032,-138.00000000000523,-40.99999999999105,-83.00000000001262,,-1326.0000000000073
2021.02.09,-590.999999999997,-495.000000000001,-141.00000000000534,-60.99999999999994,-93.00000000000352,,-1381.0000000000073
2021.02.09,-642.9999999999936,-541.9999999999981,-183.9999999999975,-63.99999999999739,-129.0000000000049,,-1561.9999999999918
2021.02.09,-719.000000000003,-573.9999999999967,-161.00000000000136,-78.99999999999574,-170.0000000000017,,-1702.9999999999982
2021.02.09,-702.0000000000026,-531.9999999999991,-153.0000000000058,-65.99999999999939,-180.00000000000682,,-1633.0000000000139
2021.02.09,-705.9999999999956,-531.0000000000036,-148.00000000001035,-63.00000000000195,-180.00000000000682,,-1628.0000000000184
2021.02.09,-700.999999999996,-533.0000000000057,-162.9999999999967,-56.0000000000005,-175.00000000001137,,-1628.0000000000105
2021.02.09,-717.000000000001,-546.9999999999975,-124.00000000000944,-76.99999999999375,-200.00000000000284,,-1665.0000000000045
2021.02.10,-700.0000000000006,-538.0000000000051,-152.00000000000102,-60.99999999999994,-164.00000000000148,,-1615.0000000000082
2021.02.10,-668.0000000000019,-497.99999999999847,-118.99999999999977,-39.999999999995595,-144.00000000000546,,-1469.0000000000014
2021.02.10,-719.9999999999984,-534.0000000000011,-118.00000000000921,-78.00000000000028,-184.0000000000117,,-1634.0000000000205
2021.02.10,-736.0000000000033,-558.000000000003,-134.00000000000034,-105.99999999999498,-221.00000000000364,,-1755.0000000000055
2021.02.10,-683.0000000000002,-480.99999999999807,-126.00000000000477,-39.00000000000014,-161.00000000000136,,-1490.0000000000045
2021.02.10,-670.9999999999993,-467.0000000000063,-161.00000000000136,-34.99999999999615,-177.0000000000067,,-1511.00000000001
2021.02.10,-617.9999999999964,-414.00000000000324,-197.00000000000273,-8.999999999992347,-179.00000000000205,,-1416.9999999999966
2021.02.10,-659.999999999994,-458.00000000000284,-198.99999999999807,-24.000000000001798,-193.00000000001205,,-1534.0000000000089
2021.02.10,-670.9999999999993,-485.99999999999756,-204.00000000000773,-46.999999999997044,-209.00000000000318,,-1617.0000000000048
2021.02.10,-658.0000000000031,-472.00000000000574,-228.9999999999992,2.000000000002,-164.00000000000148,,-1521.0000000000077
2021.02.10,-749.9999999999951,-524.9999999999977,-215.0000000000034,-14.999999999998348,-211.00000000001273,,-1716.0000000000073
2021.02.10,-736.0000000000033,-506.0000000000064,-239.00000000000432,11.00000000000545,-202.0000000000124,,-1672.000000000021
2021.02.10,-749.9999999999951,-528.0000000000063,-254.0000000000049,8.000000000008,-212.0000000000033,,-1736.0000000000018
2021.02.10,-731.9999999999993,-506.0000000000064,-259.00000000000034,19.00000000000235,-204.00000000000773,,-1682.0000000000114
2021.02.10,-719.000000000003,-482.00000000000466,-266.00000000000534,30.000000000007798,-209.00000000000318,,-1646.0000000000086
2021.02.10,-734.9999999999968,-494.00000000000557,-224.00000000000375,11.00000000000545,-204.00000000000773,,-1646.0000000000082
2021.02.10,-719.000000000003,-453.99999999999886,-243.99999999999977,39.00000000000014,-208.00000000001262,,-1586.000000000014
2021.02.10,-739.0000000000008,-458.00000000000284,-263.00000000000523,65.00000000000395,-214.00000000001285,,-1609.0000000000177
2021.02.10,-800.0000000000007,-514.0000000000033,-270.00000000001023,36.0000000000027,-249.00000000000944,,-1797.000000000021
2021.02.10,-812.0000000000016,-528.0000000000063,-242.00000000000443,21.00000000000435,-250.0,,-1811.000000000008
2021.02.10,-724.9999999999978,-458.00000000000284,-361.0000000000042,114.00000000000298,-199.00000000001228,,-1629.0000000000143
2021.02.10,-846.0000000000023,-575.0000000000033,-302.99999999999727,70.99999999999883,-209.00000000000318,,-1862.000000000007
2021.02.10,-717.9999999999964,-424.00000000000216,-243.99999999999977,136.00000000000279,-121.99999999999989,,-1371.9999999999955
2021.02.10,-551.0000000000015,-224.9999999999974,-504.0000000000049,261.0000000000001,-191.0000000000025,,-1210.000000000006
2021.02.10,-592.0000000000036,-295.0000000000008,-504.0000000000049,229.00000000000142,-200.00000000000284,,-1362.000000000011
2021.02.10,-654.9999999999944,-339.0000000000004,-508.0000000000098,204.00000000000418,-246.00000000000932,,-1544.0000000000098
2021.02.10,-714.0000000000035,-365.99999999999966,-511.0000000000099,178.00000000000037,-311.00000000000705,,-1724.0000000000198
2021.02.10,-670.000000000004,-326.9999999999995,-567.0000000000073,218.00000000000708,-302.0000000000067,,-1648.0000000000105
2021.02.10,-631.9999999999992,-275.000000000003,-493.9999999999998,219.00000000000253,-269.00000000000546,,-1451.000000000005
2021.02.10,-622.9999999999958,-273.000000000001,-487.000000000009,219.00000000000253,-254.0000000000049,,-1418.0000000000082
2021.02.10,-658.0000000000031,-297.00000000000284,-523.0000000000103,250.00000000000577,-258.0000000000098,,-1486.0000000000205
2021.02.10,-763.9999999999981,-378.00000000000057,-496.0000000000093,217.0000000000005,-294.00000000001114,,-1715.0000000000186
2021.02.10,-853.0000000000038,-465.0000000000043,-499.00000000000944,175.99999999999838,-344.0000000000083,,-1985.0000000000277
2021.02.10,-773.0000000000015,-365.99999999999966,-481.00000000000875,209.9999999999991,-320.0000000000074,,-1730.0000000000182
2021.02.10,-710.999999999995,-329.999999999997,-521.0000000000008,261.0000000000001,-251.00000000000477,,-1551.9999999999975
2021.02.10,-665.9999999999999,-292.9999999999988,-518.0000000000007,290.00000000000136,-210.00000000000796,,-1397.000000000006
2021.02.10,-648.9999999999995,-314.99999999999864,-560.0000000000023,297.9999999999983,-188.0000000000024,,-1414.0000000000045
2021.02.10,-673.9999999999968,-341.0000000000024,-667.0000000000016,325.00000000000864,-224.00000000000375,,-1580.999999999996
2021.02.10,-632.9999999999947,-312.00000000000114,-644.0000000000055,321.0000000000046,-198.0000000000075,,-1466.0000000000043
2021.02.10,-692.0000000000038,-370.9999999999991,-634.0000000000003,297.00000000000284,-214.00000000001285,,-1614.0000000000132
2021.02.10,-631.0000000000038,-331.999999999999,-597.0000000000084,306.00000000000625,-172.00000000001125,,-1426.0000000000164
2021.02.10,-603.9999999999934,-285.00000000000193,-570.999999999998,338.00000000000495,-141.00000000000534,,-1262.9999999999936
2021.02.10,-588.9999999999951,-263.0000000000021,-558.0000000000069,342.000000000009,-132.000000000005,,-1200.0
2021.02.10,-619.9999999999983,-287.0000000000039,-570.0000000000074,343.00000000000443,-147.00000000000557,,-1281.0000000000105
2021.02.10,-600.0000000000006,-280.00000000000244,-546.999999999997,345.0000000000064,-118.99999999999977,,-1200.9999999999934
2021.02.10,-539.0000000000006,-256.0000000000007,-487.99999999999955,331.0000000000035,-55.00000000000682,,-1007.0000000000042
2021.02.10,-544.9999999999955,-268.0000000000016,-487.000000000009,325.00000000000864,-56.000000000011596,,-1031.0000000000089
2021.02.10,-548.0000000000041,-290.00000000000136,-365.0000000000091,323.0000000000066,-29.000000000010573,,-909.0000000000185
2021.02.11,-554.9999999999944,-275.99999999999847,-415.9999999999968,318.00000000000716,-54.000000000002046,,-982.9999999999847
2021.02.11,-561.9999999999958,-267.00000000000614,-439.00000000000716,313.00000000000773,-61.00000000000705,,-1016.0000000000084
2021.02.11,-558.000000000003,-287.9999999999994,-496.0000000000093,311.00000000000574,-73.0000000000075,,-1104.0000000000134
2021.02.11,-573.0000000000013,-323.0000000000066,-468.0000000000035,268.0000000000016,-80.0000000000125,,-1176.0000000000223
2021.02.11,-495.000000000001,-245.0000000000063,-460.9999999999985,328.0000000000061,-5.000000000009663,,-878.0000000000094
2021.02.11,-468.00000000000176,-195.00000000000074,-395.00000000001023,350.00000000000585,38.99999999998727,,-669.0000000000196
2021.02.11,-497.000000000003,-216.0000000000051,-398.00000000001035,347.0000000000084,22.999999999996135,,-741.0000000000139
2021.02.11,-509.00000000000387,-226.00000000000398,-418.00000000000637,361.0000000000002,27.999999999991587,,-764.0000000000223
2021.02.11,-534.0000000000011,-209.00000000000364,-450.00000000000284,372.0000000000057,-27.000000000001023,,-848.0000000000031
2021.02.11,-587.0000000000042,-248.99999999999923,-477.00000000000387,351.0000000000013,-82.00000000000784,,-1044.0000000000136
2021.02.11,-565.9999999999999,-255.00000000000523,-463.0000000000081,329.00000000000153,-68.00000000001205,,-1023.0000000000236
2021.02.11,-661.9999999999959,-346.0000000000019,-469.0000000000083,261.0000000000001,-158.00000000000125,,-1374.0000000000073
2021.02.11,-692.9999999999992,-378.00000000000057,-469.0000000000083,243.00000000000432,-184.0000000000117,,-1481.0000000000155
2021.02.11,-680.9999999999983,-367.0000000000062,-463.99999999999864,242.00000000000887,-176.00000000000193,,-1445.9999999999964
2021.02.11,-715.9999999999944,-404.99999999999983,-505.00000000000966,230.000000000008,-209.00000000000318,,-1604.9999999999993
2021.02.11,-746.9999999999976,-404.0000000000044,-492.00000000000443,229.00000000000142,-242.00000000000443,,-1656.0000000000095
2021.02.11,-786.9999999999933,-424.00000000000216,-475.0000000000085,203.00000000000873,-280.00000000000114,,-1762.9999999999966
2021.02.11,-841.0000000000028,-475.0000000000032,-457.00000000000784,170.00000000000347,-308.00000000000693,,-1911.0000000000173
2021.02.11,-858.0000000000032,-475.99999999999864,-484.99999999999943,179.00000000000693,-334.0000000000032,,-1973.9999999999977
2021.02.11,-803.9999999999936,-402.9999999999978,-421.0000000000065,195.00000000000074,-295.0000000000017,,-1727.9999999999986
2021.02.11,-770.9999999999994,-406.00000000000637,-498.00000000000466,192.00000000000327,-316.0000000000025,,-1799.0000000000098
2021.02.11,-700.0000000000006,-331.999999999999,-588.9999999999986,247.00000000000833,-312.0000000000118,,-1686.0000000000016
2021.02.11,-780.000000000003,-402.00000000000233,-627.0000000000095,239.0000000000003,-358.0000000000041,,-1928.0000000000186
2021.02.11,-786.9999999999933,-411.0000000000058,-552.9999999999973,206.00000000000617,-337.0000000000033,,-1881.9999999999936
2021.02.11,-780.9999999999984,-390.99999999999693,-528.9999999999964,196.00000000000728,-353.9999999999992,,-1858.9999999999836
2021.02.11,-731.0000000000039,-365.99999999999966,-560.0000000000023,221.00000000000452,-318.00000000001205,,-1754.0000000000134
2021.02.11,-759.999999999994,-385.99999999999744,-602.0000000000039,211.00000000000563,-371.0000000000093,,-1907.9999999999989
2021.02.11,-785.0000000000024,-401.00000000000693,-597.0000000000084,204.00000000000418,-382.000000000005,,-1961.0000000000186
2021.02.11,-836.0000000000034,-462.0000000000068,-615.9999999999997,165.00000000000404,-434.0000000000117,,-2183.0000000000177
2021.02.11,-878.000000000001,-479.0000000000072,-602.0000000000039,148.99999999999915,-466.0000000000082,,-2276.000000000021
2021.02.11,-1029.000000000002,-634.0000000000013,-618.9999999999998,43.999999999999595,-591.0000000000082,,-2829.0000000000114
2021.02.11,-1009.9999999999998,-597.0000000000031,-620.0000000000045,62.000000000006494,-590.0000000000034,,-2755.0000000000045
2021.02.11,-988.9999999999955,-587.9999999999997,-603.0000000000086,31.999999999998696,-612.000000000009,,-2760.000000000014
2021.02.11,-919.0000000000032,-509.9999999999993,-549.9999999999972,100.00000000000009,-500.0,,-2378.9999999999995
2021.02.11,-990.000000000002,-548.0000000000041,-587.0000000000033,91.00000000000774,-568.000000000012,,-2602.0000000000136
2021.02.11,-941.000000000003,-480.99999999999807,-567.9999999999978,116.00000000000499,-549.0000000000066,,-2423.0
2021.02.11,-924.9999999999981,-522.0000000000002,-576.9999999999982,73.00000000000084,-548.0000000000018,,-2498.9999999999973
2021.02.11,-892.9999999999993,-460.00000000000483,-575.0000000000028,119.00000000000244,-526.0000000000105,,-2335.0000000000146
2021.02.11,-790.9999999999973,-372.0000000000057,-573.9999999999981,180.0000000000024,-442.0000000000073,,-1999.000000000006
2021.02.11,-848.9999999999998,-429.99999999999704,-569.0000000000026,157.00000000000713,-466.99999999999875,,-2157.9999999999914
2021.02.11,-856.9999999999967,-433.0000000000056,-597.999999999999,163.00000000000205,-483.0000000000041,,-2208.0000000000036
2021.02.11,-853.0000000000038,-412.00000000000125,-594.9999999999989,170.00000000000347,-487.000000000009,,-2177.0000000000095
2021.02.11,-834.9999999999968,-380.00000000000256,-633.0000000000098,229.00000000000142,-458.0000000000126,,-2077.0000000000205
2021.02.11,-825.9999999999934,-372.0000000000057,-665.9999999999968,251.00000000000122,-451.0000000000076,,-2064.0000000000023
2021.02.11,-885.0000000000025,-424.9999999999976,-645.0000000000102,218.00000000000708,-483.0000000000041,,-2220.0000000000073
2021.02.11,-875.0000000000035,-419.9999999999982,-656.0000000000059,212.00000000000108,-489.0000000000043,,-2228.000000000011
2021.02.11,-881.9999999999939,-412.00000000000125,-656.9999999999965,228.00000000000597,-484.99999999999943,,-2207.999999999985
2021.02.11,-827.9999999999955,-407.0000000000018,-596.0000000000036,211.00000000000563,-464.00000000001285,,-2084.000000000008
2021.02.12,-836.9999999999989,-428.00000000000614,-609.9999999999994,206.00000000000617,-455.0000000000125,,-2124.000000000011
2021.02.12,-863.9999999999981,-433.0000000000056,-625.0,203.00000000000873,-484.00000000000887,,-2203.0000000000036
2021.02.12,-802.9999999999982,-411.0000000000058,-637.0000000000005,196.00000000000728,-438.0000000000024,,-2092.9999999999995
2021.02.12,-853.9999999999992,-453.99999999999886,-638.0000000000052,167.00000000000603,-478.00000000000864,,-2257.000000000006
2021.02.12,-880.9999999999984,-440.00000000000705,-649.0000000000009,189.00000000000583,-500.0,,-2281.0000000000005
2021.02.12,-841.0000000000028,-404.99999999999983,-636.0000000000099,209.00000000000364,-463.0000000000081,,-2136.0000000000173
2021.02.12,-856.9999999999967,-416.00000000000523,-676.0000000000019,192.99999999999872,-513.0000000000052,,-2269.00000000001
2021.02.12,-819.9999999999985,-368.00000000000165,-683.9999999999975,235.00000000000742,-487.000000000009,,-2123.999999999999
2021.02.12,-775.9999999999989,-314.0000000000032,-653.0000000000058,258.9999999999981,-450.00000000000284,,-1934.0000000000123
2021.02.12,-705.0000000000001,-251.00000000000122,-641.0000000000053,306.00000000000625,-380.00000000000966,,-1671.00000000001
2021.02.12,-724.0000000000024,-280.9999999999979,-633.0000000000098,280.00000000000244,-388.00000000000523,,-1746.0000000000127
2021.02.12,-731.0000000000039,-302.9999999999977,-653.0000000000058,267.00000000000614,-404.0000000000106,,-1824.0000000000118
2021.02.12,-770.9999999999994,-321.0000000000046,-655.0000000000011,255.00000000000523,-436.00000000000705,,-1928.000000000007
2021.02.12,-778.0000000000009,-322.00000000000006,-661.0000000000014,262.00000000000665,-440.00000000001194,,-1939.0000000000077
2021.02.12,-815.9999999999945,-355.0000000000053,-650.0000000000057,240.00000000000688,-463.0000000000081,,-2044.0000000000068
2021.02.12,-834.0000000000014,-372.0000000000057,-760.0000000000051,235.00000000000742,-547.0000000000113,,-2278.000000000016
2021.02.12,-800.0000000000007,-326.9999999999995,-704.0000000000077,262.00000000000665,-486.0000000000042,,-2055.0000000000055
2021.02.12,-781.9999999999939,-309.0000000000037,-656.0000000000059,275.99999999999847,-436.00000000000705,,-1907.000000000012
2021.02.12,-810.9999999999951,-300.0000000000003,-733.0000000000041,292.9999999999988,-511.0000000000099,,-2062.0000000000105
2021.02.12,-729.9999999999973,-221.99999999999997,-753.0000000000001,326.0000000000041,-481.00000000000875,,-1860.0000000000018
2021.02.12,-692.0000000000038,-168.00000000000148,-745.0000000000045,342.000000000009,-478.9999999999992,,-1742.0
2021.02.12,-571.9999999999948,-16.0000000000049,-682.0000000000022,412.00000000000125,-398.00000000001035,,-1256.000000000011
2021.02.12,-619.9999999999983,-84.0000000000063,-763.0000000000052,372.0000000000057,-475.0000000000085,,-1570.0000000000127
2021.02.12,-590.0000000000016,-24.000000000001798,-667.0000000000016,391.000000000008,-423.0000000000018,,-1312.9999999999989
2021.02.12,-625.9999999999932,-53.00000000000304,-594.9999999999989,370.00000000000364,-401.00000000001046,,-1305.0000000000018
2021.02.12,-648.9999999999995,-131.00000000000333,-575.0000000000028,289.0000000000059,-429.00000000000205,,-1495.0000000000018
2021.02.12,-563.0000000000024,-26.000000000003798,-639.00000000001,353.99999999999875,-418.00000000000637,,-1292.0000000000236
2021.02.12,-593.9999999999945,-46.999999999997044,-620.0000000000045,348.9999999999993,-419.00000000001114,,-1331.000000000008
2021.02.12,-609.000000000004,-62.000000000006494,-650.9999999999962,365.0000000000042,-424.0000000000066,,-1381.000000000009
2021.02.12,-661.9999999999959,-82.00000000000429,-641.0000000000053,357.00000000000733,-450.00000000000284,,-1478.000000000001
2021.02.12,-561.0000000000003,24.000000000001798,-588.9999999999986,368.00000000000165,-416.000000000011,,-1174.0000000000068
2021.02.12,-563.9999999999978,36.0000000000027,-528.9999999999964,345.0000000000064,-420.0000000000017,,-1131.9999999999868
2021.02.12,-546.9999999999975,80.00000000000229,-566.0000000000025,399.0000000000049,-413.0000000000109,,-1047.0000000000036
2021.02.12,-622.0000000000003,-23.00000000000635,-566.0000000000025,312.00000000000114,-484.99999999999943,,-1384.0000000000073
