date,EURUSD,USDCAD,CHFJPY,AUDCHF,EURJPY,EURAUD,empty,sum
2019.12.03,-685.0000000000023,252.99999999999213,-611.0000000000042,202.0000000000022,79.9999999999983,-767.0000000000066,,-1528.0000000000205
2019.12.03,-693.0000000000102,265.99999999998846,-594.0000000000083,187.9999999999993,67.99999999999784,-790.0000000000018,,-1555.0000000000346
2019.12.03,-684.000000000018,245.0000000000063,-582.0000000000078,175.99999999999838,85.99999999999852,-781.9999999999939,,-1541.0000000000164
2019.12.03,-664.0000000000201,242.99999999999324,-612.000000000009,181.00000000000892,70.99999999999795,-846.0000000000134,,-1627.0000000000425
2019.12.03,-624.0000000000023,253.99999999999866,-608.0000000000041,158.0000000000026,78.99999999999352,-866.0000000000113,,-1607.0000000000227
2019.12.03,-597.0000000000031,251.00000000000122,-593.0000000000035,164.00000000000858,99.99999999999432,-875.0000000000035,,-1550.000000000006
2019.12.03,-599.0000000000161,297.9999999999983,-599.0000000000038,146.00000000000168,87.99999999999386,-900.0000000000119,,-1566.000000000038
2019.12.03,-588.0000000000107,245.99999999999068,-586.0000000000127,119.00000000000244,54.99999999999261,-903.0000000000093,,-1657.0000000000468
2019.12.03,-591.0000000000082,228.99999999999034,-579.0000000000077,95.00000000000064,54.99999999999261,-954.0000000000103,,-1745.0000000000427
2019.12.03,-571.0000000000103,259.9999999999936,-582.0000000000078,98.0000000000092,55.999999999997385,-966.0000000000002,,-1705.0000000000182
2019.12.03,-579.0000000000184,236.99999999999832,-583.0000000000126,60.00000000000449,53.999999999987836,-1056.0000000000125,,-1867.0000000000528
2019.12.04,-605.0000000000111,211.99999999998997,-603.9999999999992,74.00000000000739,28.999999999996362,-1053.000000000015,,-1947.0000000000316
2019.12.04,-585.0000000000133,221.99999999998886,-634.0000000000003,64.0000000000085,28.999999999996362,-1049.9999999999955,,-1954.0000000000155
2019.12.04,-587.0000000000042,228.99999999999034,-603.9999999999992,51.000000000001044,24.999999999991473,-1080.0000000000143,,-1966.000000000035
2019.12.04,-590.0000000000016,208.99999999999253,-602.0000000000039,43.00000000000415,21.99999999999136,-1069.0000000000089,,-1987.0000000000264
2019.12.04,-602.0000000000136,187.99999999998818,-602.0000000000039,26.000000000003798,11.999999999986244,-1133.0000000000061,,-2111.0000000000455
2019.12.04,-598.0000000000097,184.99999999999073,-591.0000000000082,89.00000000000574,59.99999999998806,-1073.0000000000127,,-1928.000000000046
2019.12.04,-580.0000000000027,201.00000000000674,-527.000000000001,181.00000000000892,161.99999999999193,-785.9999999999978,,-1348.999999999994
2019.12.04,-564.000000000009,143.00000000000423,-504.0000000000049,156.00000000000057,146.99999999999136,-836.0000000000146,,-1458.0000000000323
2019.12.04,-569.0000000000194,163.00000000000205,-515.0000000000006,157.00000000000713,135.99999999999568,-829.9999999999974,,-1458.0000000000125
2019.12.04,-566.000000000022,153.9999999999875,-496.9999999999999,192.99999999999872,165.99999999999682,-754.9999999999945,,-1305.0000000000334
2019.12.04,-571.0000000000103,148.99999999999915,-484.99999999999943,241.00000000000233,189.99999999999773,-651.0000000000016,,-1127.0000000000123
2019.12.04,-567.0000000000064,148.99999999999915,-526.0000000000105,221.99999999999997,114.99999999999488,-661.0000000000005,,-1268.0000000000232
2019.12.04,-553.0000000000035,156.00000000000057,-502.00000000000955,238.0000000000049,156.99999999999648,-661.0000000000005,,-1165.0000000000116
2019.12.04,-521.0000000000159,177.99999999998929,-501.0000000000048,264.0000000000087,168.99999999999693,-601.000000000007,,-1012.0000000000329
2019.12.04,-514.0000000000144,184.99999999999073,-521.0000000000008,277.000000000005,158.99999999999181,-570.0000000000039,,-984.0000000000316
2019.12.04,-514.0000000000144,174.99999999999181,-533.0000000000013,289.0000000000059,154.99999999998693,-537.0000000000097,,-965.0000000000407
2019.12.04,-531.0000000000148,180.0000000000024,-512.0000000000005,275.000000000003,154.99999999998693,-551.0000000000126,,-984.0000000000355
2019.12.04,-525.0000000000199,178.99999999999582,-505.00000000000966,265.0000000000041,165.99999999999682,-580.0000000000027,,-1000.0000000000356
2019.12.04,-548.0000000000151,187.99999999998818,-527.000000000001,284.0000000000065,180.99999999999739,-577.0000000000052,,-999.0000000000293
2019.12.04,-532.0000000000214,252.0000000000078,-522.0000000000056,411.0000000000058,283.9999999999918,-384.00000000000654,,-491.000000000028
2019.12.04,-617.0000000000009,148.99999999999915,-578.000000000003,418.0000000000073,187.99999999998818,-361.9999999999957,,-802.000000000005
2019.12.04,-637.0000000000209,148.99999999999915,-606.9999999999993,421.0000000000047,156.99999999999648,-368.00000000001273,,-885.0000000000326
2019.12.04,-636.0000000000143,99.00000000000463,-686.000000000007,126.99999999999933,-88.00000000000807,-722.0000000000005,,-1906.000000000026
2019.12.04,-519.0000000000028,102.00000000000209,-536.0000000000014,103.00000000000864,21.99999999999136,-790.0000000000018,,-1618.0000000000039
2019.12.04,-518.0000000000184,100.99999999999554,-554.000000000002,153.99999999999858,1.9999999999953388,-682.0000000000048,,-1497.000000000036
2019.12.04,-532.0000000000214,103.99999999999298,-569.0000000000026,143.9999999999997,-12.000000000000455,-692.0000000000038,,-1557.0000000000355
2019.12.04,-519.0000000000028,86.99999999999264,-434.0000000000117,98.0000000000092,95.99999999998943,-788.0000000000109,,-1460.000000000034
2019.12.04,-482.00000000000466,87.99999999999919,-465.0000000000034,102.00000000000209,112.99999999999955,-822.9999999999959,,-1467.0000000000032
2019.12.04,-525.0000000000199,53.999999999998494,-477.00000000000387,85.00000000000173,63.99999999999295,-815.0000000000101,,-1614.0000000000407
2019.12.04,-569.0000000000194,29.999999999996696,-454.00000000000773,48.000000000003595,32.99999999998704,-863.9999999999981,,-1776.0000000000377
2019.12.04,-710.0000000000106,17.000000000000348,-554.000000000002,26.000000000003798,-84.00000000000318,-903.9999999999937,,-2209.0000000000055
2019.12.04,-836.0000000000146,-48.000000000003595,-606.9999999999993,59.000000000009045,-216.00000000000819,-801.0000000000073,,-2449.0000000000236
2019.12.04,-850.0000000000174,-73.99999999999629,-645.0000000000102,70.0000000000034,-271.0000000000008,-670.9999999999993,,-2441.000000000021
2019.12.04,-824.0000000000025,-60.99999999999994,-670.0000000000017,26.999999999999247,-293.00000000000637,-724.0000000000135,,-2545.0000000000246
2019.12.04,-920.0000000000097,-513.9999999999923,-710.000000000008,-31.999999999998696,-369.000000000014,-886.9999999999934,,-3432.0000000000164
2019.12.04,-651.0000000000016,-388.9999999999949,-693.000000000012,-70.99999999999883,-278.0000000000058,-1002.000000000014,,-3084.0000000000273
2019.12.04,-671.0000000000216,-564.000000000009,-618.9999999999998,-104.99999999999955,-246.9999999999999,-1046.999999999998,,-3253.0000000000273
2019.12.04,-651.0000000000016,-635.9999999999922,-615.9999999999997,-161.99999999999548,-269.00000000000546,-1265.000000000005,,-3598.999999999999
2019.12.04,-550.000000000006,-714.999999999999,-595.0000000000131,-121.99999999999989,-168.00000000000637,-1218.000000000008,,-3368.0000000000327
2019.12.04,-554.00000000001,-754.9999999999945,-602.0000000000039,-118.99999999999133,-168.00000000000637,-1188.9999999999957,,-3387.000000000002
2019.12.04,-536.0000000000032,-764.0000000000091,-606.9999999999993,-117.00000000000044,-158.00000000000125,-1236.0000000000148,,-3418.000000000028
2019.12.04,-518.0000000000184,-737.0000000000099,-603.0000000000086,-117.99999999999588,-163.0000000000109,-1222.9999999999964,,-3362.00000000004
2019.12.04,-491.0000000000192,-740.0000000000073,-623.0000000000047,-131.99999999999878,-196.00000000001216,-1239.0000000000123,,-3421.000000000054
2019.12.04,-505.0000000000221,-783.0000000000003,-632.000000000005,-129.00000000000134,-193.00000000001205,-1244.0000000000007,,-3486.000000000042
2019.12.04,-552.0000000000191,-783.0000000000003,-634.0000000000003,-120.99999999999334,-192.00000000000728,-1214.0000000000039,,-3496.0000000000246
2019.12.04,-558.0000000000141,-771.0000000000106,-640.0000000000006,-100.00000000000009,-194.00000000000261,-1183.0000000000007,,-3446.000000000028
2019.12.04,-561.0000000000115,-766.0,-675.0000000000114,-90.0000000000012,-186.00000000000705,-1183.0000000000007,,-3461.000000000032
2019.12.04,-541.0000000000136,-744.9999999999957,-646.0000000000008,-81.9999999999932,-178.00000000001148,-1161.000000000012,,-3353.0000000000264
2019.12.05,-566.000000000022,-750.0000000000063,-680.0000000000068,-27.999999999994696,-177.0000000000067,-1158.0000000000146,,-3359.000000000051
2019.12.05,-549.0000000000217,-720.0000000000095,-626.0000000000048,-22.999999999995246,-166.00000000001103,-1092.000000000004,,-3176.0000000000464
2019.12.05,-584.0000000000067,-775.9999999999989,-668.0000000000064,-57.99999999999139,-181.0000000000116,-1107.999999999998,,-3375.0000000000127
2019.12.05,-590.0000000000016,-777.0000000000055,-676.0000000000019,-39.00000000000014,-186.00000000000705,-1093.999999999995,,-3362.0000000000114
2019.12.05,-612.0000000000125,-903.0000000000093,-691.0000000000025,-76.99999999999375,-233.0000000000041,-1154.999999999995,,-3671.0000000000173
2019.12.05,-600.0000000000006,-880.9999999999984,-700.0000000000028,-44.99999999999504,-219.0000000000083,-1161.000000000012,,-3606.0000000000173
2019.12.05,-596.0000000000188,-872.0000000000061,-715.0000000000034,4.999999999999449,-268.0000000000007,-936.0000000000035,,-3382.0000000000327
2019.12.05,-606.0000000000176,-842.9999999999937,-705.0000000000125,15.00000000000945,-214.00000000001285,-958.0000000000144,,-3311.0000000000414
2019.12.05,-600.0000000000006,-868.000000000002,-706.0000000000031,-17.999999999995797,-236.0000000000042,-1015.0000000000103,,-3443.0000000000164
2019.12.05,-601.000000000007,-866.9999999999956,-736.0000000000042,-21.999999999999797,-274.0000000000009,-1017.0000000000013,,-3517.000000000009
2019.12.05,-612.0000000000125,-866.9999999999956,-725.0000000000085,36.0000000000027,-245.00000000000455,-899.0000000000053,,-3312.000000000024
2019.12.05,-627.0000000000219,-866.9999999999956,-753.0000000000001,90.0000000000012,-237.00000000000898,-787.0000000000043,,-3181.00000000003
2019.12.05,-611.000000000006,-849.0000000000109,-743.9999999999998,124.00000000000189,-226.0000000000133,-731.000000000015,,-3037.0000000000427
2019.12.05,-596.0000000000188,-866.0000000000113,-725.0000000000085,96.00000000000719,-214.00000000001285,-785.9999999999978,,-3091.000000000042
2019.12.05,-595.0000000000122,-883.0000000000116,-718.0000000000035,100.00000000000009,-199.00000000001228,-802.9999999999982,,-3098.0000000000377
2019.12.05,-610.0000000000216,-890.9999999999974,-701.0000000000076,97.00000000000264,-153.0000000000058,-836.0000000000146,,-3094.0000000000446
2019.12.05,-592.0000000000148,-842.0000000000094,-709.0000000000032,98.0000000000092,-151.00000000001046,-827.0,,-3023.0000000000286
2019.12.05,-597.0000000000031,-851.0000000000017,-740.0000000000091,114.00000000000298,-182.00000000000216,-841.0000000000028,,-3097.0000000000155
2019.12.05,-611.000000000006,-879.9999999999919,-771.0000000000008,43.999999999999595,-242.00000000000443,-943.000000000005,,-3403.0000000000086
2019.12.05,-611.000000000006,-906.0000000000068,-766.0000000000053,-14.999999999998348,-244.00000000001398,-947.9999999999933,,-3490.0000000000236
2019.12.05,-637.0000000000209,-930.999999999993,-690.0000000000119,-43.999999999999595,-296.0000000000065,-968.9999999999976,,-3567.0000000000296
2019.12.05,-670.000000000015,-897.9999999999987,-672.0000000000113,25.00000000000835,-348.0000000000132,-770.000000000004,,-3333.000000000034
2019.12.05,-688.0000000000219,-902.0000000000028,-716.0000000000082,79.00000000000685,-390.00000000000057,-578.0000000000118,,-3195.000000000038
2019.12.05,-687.0000000000153,-903.0000000000093,-701.0000000000076,60.99999999999994,-417.0000000000016,-568.9999999999973,,-3216.000000000031
2019.12.05,-680.0000000000139,-903.9999999999937,-688.0000000000024,68.00000000000139,-410.0000000000108,-585.0000000000133,,-3199.0000000000327
2019.12.05,-681.0000000000205,-930.0000000000086,-777.000000000001,95.00000000000064,-437.0000000000118,-523.0000000000068,,-3253.000000000048
2019.12.05,-674.000000000019,-907.9999999999977,-739.0000000000043,147.00000000000824,-365.0000000000091,-483.0000000000112,,-3022.000000000033
2019.12.05,-729.0000000000018,-951.000000000013,-743.9999999999998,141.00000000000225,-413.0000000000109,-432.9999999999945,,-3129.0000000000177
2019.12.05,-732.0000000000215,-930.999999999993,-731.0000000000088,175.99999999999838,-383.0000000000098,-405.9999999999952,,-3007.00000000003
2019.12.05,-766.0,-948.9999999999999,-723.0000000000132,182.99999999999983,-401.00000000001046,-364.9999999999931,,-3021.000000000017
2019.12.05,-728.0000000000175,-1061.000000000001,-708.0000000000126,158.0000000000026,-362.000000000009,-381.0000000000091,,-3082.0000000000464
2019.12.05,-735.000000000019,-1117.9999999999968,-659.000000000006,153.99999999999858,-389.00000000001,-404.0000000000044,,-3151.0000000000377
2019.12.05,-740.0000000000073,-1090.0000000000132,-624.0000000000094,148.0000000000037,-431.0000000000116,-303.9999999999932,,-3041.0000000000314
2019.12.05,-802.0000000000139,-1090.9999999999975,-625.0,137.00000000000932,-444.0000000000026,-300.99999999999574,,-3126.0000000000005
2019.12.05,-796.0000000000189,-1000.0000000000009,-615.0000000000091,145.00000000000622,-404.0000000000106,-302.0000000000023,,-2972.0000000000355
2019.12.05,-707.0000000000132,-900.0000000000119,-588.0000000000081,179.00000000000693,-222.0000000000084,-339.0000000000004,,-2577.000000000035
2019.12.05,-802.0000000000139,-930.0000000000086,-664.0000000000015,189.00000000000583,-297.00000000001125,-341.00000000001353,,-2845.000000000043
2019.12.05,-807.0000000000022,-939.0000000000009,-656.0000000000059,202.0000000000022,-279.0000000000106,-409.99999999999926,,-2889.0000000000164
2019.12.05,-834.0000000000014,-954.0000000000103,-644.0000000000055,185.00000000000182,-284.000000000006,-400.00000000000034,,-2931.000000000022
2019.12.05,-837.000000000021,-941.9999999999984,-633.0000000000098,191.00000000000784,-254.0000000000049,-392.00000000001455,,-2867.000000000041
2019.12.05,-809.0000000000152,-974.9999999999925,-656.0000000000059,192.99999999999872,-254.0000000000049,-419.9999999999982,,-2921.000000000018
2019.12.05,-786.00000000002,-990.000000000002,-676.0000000000019,195.00000000000074,-271.0000000000008,-448.000000000004,,-2976.000000000028
2019.12.05,-770.000000000004,-974.0000000000082,-689.0000000000072,195.00000000000074,-266.00000000000534,-455.0000000000054,,-2959.0000000000296
2019.12.05,-768.0000000000131,-971.0000000000107,-698.0000000000075,202.0000000000022,-277.000000000001,-436.00000000001415,,-2948.0000000000437
2019.12.05,-761.0000000000117,-997.0000000000034,-693.000000000012,201.00000000000674,-304.00000000000205,-398.00000000000944,,-2952.0000000000323
2019.12.05,-804.0000000000047,-947.000000000009,-700.0000000000028,192.99999999999872,-324.0000000000123,-402.9999999999978,,-2985.0000000000277
2019.12.05,-838.0000000000055,-991.0000000000085,-723.0000000000132,170.99999999999892,-380.00000000000966,-391.000000000008,,-3152.000000000046
2019.12.05,-823.0000000000182,-974.9999999999925,-721.0000000000036,189.00000000000583,-356.00000000000875,-395.99999999999636,,-3082.0000000000136
2019.12.06,-816.0000000000167,-977.0000000000057,-711.0000000000127,112.000000000001,-325.00000000000284,-429.99999999999704,,-3147.0000000000337
2019.12.06,-820.0000000000207,-983.0000000000006,-695.0000000000074,214.99999999999852,-318.00000000001205,-357.00000000000733,,-2958.000000000049
2019.12.06,-817.000000000001,-917.9999999999966,-706.0000000000031,209.9999999999991,-336.00000000001273,-340.00000000000693,,-2907.0000000000214
2019.12.06,-813.0000000000192,-944.0000000000115,-699.0000000000123,189.00000000000583,-332.00000000000784,-375.9999999999986,,-2975.000000000043
2019.12.06,-813.0000000000192,-953.0000000000039,-692.0000000000073,190.00000000000128,-338.0000000000081,-373.00000000000114,,-2979.000000000038
2019.12.06,-805.0000000000113,-920.9999999999941,-713.0000000000081,160.00000000000458,-342.00000000001296,-468.00000000000176,,-3089.0000000000236
2019.12.06,-812.0000000000127,-900.9999999999962,-708.0000000000126,164.00000000000858,-341.0000000000082,-461.0000000000003,,-3059.000000000022
