names,week,needed_features,accuracy,next_week_prediction_score,next_week_prediction
USDCHF,15,"['EURNZD', 'GBPAUD', 'GBPUSD', 'GBPJPY']",100.0,-0.05923809523809523,B
GBPUSD,30,"['AUDCAD', 'GBPAUD', 'NZDCAD', 'EURNZD', 'AUDNZD', 'AUDUSD', 'NZDUSD', 'AUDCHF', 'NZDCHF']",100.0,-0.94,B
EURUSD,20,"['AUDNZD', 'EURNZD']",80.0,-0.47318253968253976,B
USDCAD,50,"['CHFJPY', 'EURGBP', 'GBPCHF']",80.0,0.2785306915306915,S
AUDUSD,50,['USDCAD'],80.0,0.32474380005498255,S
NZDUSD,50,['USDJPY'],100.0,-0.21431110871745077,B
GBPCHF,50,['USDJPY'],80.0,-0.2564726327337693,B
CADCHF,10,"['EURAUD', 'AUDCHF', 'NZDCHF']",80.0,1.0,S
AUDCHF,15,"['USDJPY', 'AUDJPY']",100.0,-0.4396717171717173,B
NZDCHF,30,['USDJPY'],100.0,-0.2883158352655257,B
EURGBP,50,"['GBPCHF', 'EURCAD', 'CADCHF']",80.0,0.37073754098834866,S
GBPAUD,15,['CHFJPY'],80.0,0.4970275280275282,S
EURJPY,50,"['GBPCHF', 'EURGBP']",80.0,-0.5827252912639778,B
EURCAD,15,"['GBPUSD', 'GBPCAD']",100.0,0.6561659451659453,S
CADJPY,50,"['GBPCHF', 'GBPCAD']",80.0,-0.5641561530817489,B
AUDNZD,20,['EURGBP'],80.0,0.5705100455100458,S
