date,USDCHF,GBPUSD,EURUSD,USDJPY,USDCAD,NZDUSD,CHFJPY,CADCHF,AUDCHF,NZDCHF,EURGBP,GBPJPY,GBPCAD,EURCAD,EURNZD,CADJPY,AUDJPY,NZDJPY,AUDCAD,NZDCAD,AUDNZD,empty,sum
2016.05.09,21.999999999999797,53.999999999998494,-90.00000000001229,-292.0000000000016,-161.99999999999548,83.9999999999952,-308.00000000000693,143.9999999999997,122.99999999999534,108.99999999999244,-27.999999999994696,-533.0000000000155,-130.99999999999224,-171.99999999999437,-41.000000000002146,254.99999999999545,216.99999999999875,227.99999999999443,31.999999999998696,-7.0000000000014495,-203.99999999998198,,-700.0000000000302
2016.05.09,-73.00000000000084,126.99999999998823,-177.00000000000495,-281.0000000000059,-201.99999999999108,134.0000000000008,-393.0000000000007,100.00000000000009,104.99999999999955,87.99999999999919,-10.999999999994348,-550.9999999999877,-92.00000000000318,-107.00000000001265,-39.999999999995595,317.99999999999784,291.9999999999874,290.9999999999968,73.00000000000084,34.99999999999615,-194.99999999998963,,-559.0000000000198
2016.05.09,-95.99999999999609,154.99999999999403,-178.00000000001148,-330.0000000000125,-259.9999999999936,149.99999999999457,-508.0000000000098,118.00000000000699,126.0000000000039,85.99999999999719,-0.999999999995449,-733.0000000000041,-95.999999999985,-110.00000000001009,-63.99999999999739,368.9999999999998,362.99999999999955,331.00000000000307,87.99999999999919,16.0000000000049,-230.9999999999812,,-804.9999999999936
2016.05.09,-88.99999999999464,129.99999999998568,-187.00000000000384,-472.0000000000084,-259.9999999999936,127.99999999999478,-573.9999999999981,118.00000000000699,89.00000000000574,69.9999999999923,-17.999999999995797,-830.0000000000125,-126.0000000000039,-121.99999999999989,-104.99999999999955,460.9999999999985,423.9999999999924,400.99999999999625,32.999999999994145,-7.0000000000014495,-243.99999999999977,,-1180.000000000045
2016.05.09,-14.000000000002899,-30.0000000000189,-108.00000000001918,-614.0000000000043,-228.99999999999034,100.00000000000009,-664.0000000000015,145.00000000000622,100.00000000000009,80.99999999999774,-7.9999999999968985,-962.9999999999939,-304.9999999999997,-198.00000000000927,-96.99999999999153,527.000000000001,450.9999999999934,432.9999999999927,-21.999999999999797,-44.99999999999504,-215.99999999999397,,-1676.0000000000255
2016.05.09,-97.9999999999981,82.99999999998863,-124.00000000001299,-547.0000000000113,-363.0000000000022,105.99999999999498,-651.0000000000105,143.00000000000423,46.999999999997044,51.99999999999649,-92.99999999999864,-1013.0000000000052,-261.9999999999845,-290.9999999999968,-62.99999999999084,534.9999999999966,426.9999999999925,426.00000000000193,-65.00000000000395,-68.99999999999685,-201.99999999999108,,-2022.00000000003
2016.05.09,-188.9999999999947,-50.0000000000167,-255.00000000000523,-628.0000000000001,-340.9999999999913,43.999999999999595,-797.0000000000113,53.00000000000304,-94.00000000000519,-67.00000000000594,-79.99999999999119,-1003.0000000000143,-408.9999999999927,-258.0000000000027,-358.9999999999982,581.9999999999936,378.0000000000001,406.9999999999965,-136.99999999999824,-124.00000000000189,-173.99999999998528,,-3501.0000000000227
2016.05.09,-229.00000000000142,-345.0000000000175,-228.00000000000597,-521.0000000000008,-272.00000000000557,-64.0000000000085,-787.0000000000061,-119.99999999999788,-309.0000000000037,-224.000000000002,109.00000000000354,-756.0000000000002,-557.9999999999918,-104.99999999999955,-465.0000000000043,302.99999999999727,62.99999999998818,147.99999999999613,-197.00000000000273,-156.00000000000057,-154.99999999999403,,-4868.000000000056
2016.05.09,-219.99999999999798,-383.0,-60.99999999999994,-589.0000000000128,-106.00000000000608,-143.9999999999997,-850.0000000000085,-125.99999999999278,-314.0000000000032,-280.00000000000244,87.99999999999919,-568.9999999999884,-522.0000000000002,-208.99999999999253,-507.9999999999973,289.99999999999204,62.99999999998818,114.99999999999488,-251.00000000000122,-219.00000000000253,-190.99999999998562,,-4986.000000000017
2016.05.09,-209.00000000000364,-314.00000000001427,-14.000000000002899,-748.0000000000047,-86.99999999999264,-111.00000000000554,-993.0000000000092,-130.99999999999224,-312.9999999999966,-250.00000000000577,-43.999999999999595,-1026.0000000000105,-449.9999999999948,-134.00000000001188,-489.99999999999045,408.9999999999918,161.99999999999193,221.00000000000364,-245.0000000000063,-195.9999999999962,-132.99999999998312,,-5096.000000000033
2016.05.09,-290.00000000000136,-90.00000000001229,-35.00000000000725,-796.0000000000065,-184.00000000000637,-50.0000000000056,-1177.0000000000068,-120.99999999999334,-290.9999999999968,-223.00000000000654,-118.99999999999133,-1337.9999999999939,-231.99999999998778,-255.00000000000523,-272.00000000000557,579.9999999999983,355.99999999999454,426.00000000000193,-187.00000000000384,-146.00000000000168,-134.99999999999625,,-4579.000000000035
2016.05.09,-282.0000000000045,1.999999999990898,-8.000000000008,-873.0000000000047,-319.999999999987,13.999999999991797,-1256.0000000000002,-91.99999999999208,-280.9999999999979,-176.0000000000095,-173.00000000000094,-1521.9999999999914,-187.00000000000384,-391.000000000008,-130.0000000000079,681.999999999988,423.9999999999924,521.0000000000008,-245.0000000000063,-131.00000000000333,-85.99999999998609,,-4510.000000000048
2016.05.09,-324.00000000000205,267.99999999997937,-127.00000000001043,-827.0000000000124,-341.99999999999784,39.999999999995595,-1269.0000000000055,-23.999999999990695,-273.9999999999965,-186.00000000000838,-271.9999999999945,-1854.9999999999898,-11.999999999989797,-314.99999999999864,-262.999999999991,786.0000000000014,503.9999999999907,572.0000000000027,-300.99999999999574,-210.99999999999451,-79.99999999999119,,-4511.999999999998
2016.05.09,-288.9999999999948,344.99999999999534,-107.00000000001265,-1019.0000000000055,-380.00000000000256,26.999999999999247,-1317.0000000000073,27.00000000001035,-221.99999999999997,-135.00000000000733,-356.9999999999962,-1944.9999999999932,82.00000000000429,-537.9999999999941,-96.00000000000719,893.9999999999912,571.9999999999885,634.0000000000003,-299.00000000000483,-204.99999999999963,-80.99999999999774,,-4409.000000000035
2016.05.09,-234.99999999999633,250.99999999997902,43.999999999999595,-986.0000000000042,-259.9999999999936,-1.0000000000065512,-1322.0000000000027,10.000000000010001,-263.99999999999756,-178.00000000000037,-243.99999999999977,-1783.9999999999918,-48.99999999998794,-453.99999999999886,-141.99999999999767,908.0000000000013,562.9999999999882,631.0000000000002,-322.00000000000006,-221.99999999999997,-73.99999999999629,,-4129.999999999996
2016.05.09,-249.99999999999466,160.99999999998892,3.999999999981796,-1256.0000000000002,-275.000000000003,-99.00000000000463,-1547.0000000000114,-50.99999999998994,-351.99999999999676,-243.00000000000432,-261.99999999999557,-2007.000000000005,-5.999999999994898,-405.0000000000109,-337.99999999999386,899.0000000000009,504.99999999999545,608.9999999999947,-356.9999999999962,-263.99999999999756,-89.99999999999008,,-5624.000000000026
2016.05.09,-177.00000000000495,-17.000000000000348,62.99999999999084,-1301.0000000000018,-173.99999999998528,-257.0000000000072,-1563.0000000000023,-111.99999999998988,-409.99999999999926,-348.00000000000387,-195.00000000000074,-2074.9999999999886,24.000000000001798,-340.9999999999913,-669.0000000000085,936.9999999999976,543.9999999999969,561.9999999999976,-351.0000000000013,-302.9999999999977,-123.99999999999079,,-6286.999999999987
2016.05.09,-256.99999999999613,-15.00000000000945,-113.00000000000753,-1273.0000000000105,-63.99999999999739,-453.99999999999886,-1611.000000000004,-187.9999999999993,-478.9999999999961,-621.0000000000049,-92.99999999999864,-2058.9999999999973,39.999999999995595,-100.99999999999554,-1449.9999999999957,879.9999999999955,495.9999999999951,320.99999999999795,-404.0000000000044,-600.0000000000006,-465.99999999998863,,-8511.00000000002
2016.05.09,-304.00000000000426,60.99999999999994,-138.0000000000159,-1243.000000000009,12.999999999996348,-556.0000000000009,-1634.0000000000005,-292.9999999999988,-529.9999999999972,-736.0000000000033,-48.99999999999905,-1943.000000000012,355.0000000000164,161.99999999999548,-1723.000000000008,814.9999999999977,479.99999999998977,198.99999999999807,-314.99999999999864,-644.0000000000001,-617.9999999999852,,-8641.000000000038
2016.05.09,-277.000000000005,29.999999999996696,-124.00000000001299,-1332.0000000000077,218.00000000000708,-597.0000000000031,-1679.000000000002,-332.99999999999443,-585.9999999999976,-753.0000000000036,-46.999999999997044,-2004.9999999999955,429.00000000001273,334.9999999999964,-1761.9999999999968,750.9999999999906,405.00000000000114,161.99999999999193,-331.999999999999,-602.0000000000025,-580.999999999987,,-8680.00000000001
2016.05.09,-219.00000000000253,-142.0000000000199,-26.999999999999247,-1531.000000000006,194.0000000000053,-570.9999999999993,-1783.0000000000014,-326.9999999999995,-548.0000000000041,-730.0000000000084,-78.00000000000028,-2080.999999999989,398.00000000000944,163.00000000000205,-1617.0000000000018,790.9999999999968,475.9999999999991,239.00000000000432,-316.0000000000052,-548.9999999999995,-554.9999999999944,,-8813.000000000015
2016.05.09,-194.0000000000053,-201.00000000000674,-117.00000000001154,-1526.0000000000105,217.0000000000005,-568.0000000000018,-1784.000000000006,-317.9999999999961,-546.000000000002,-659.0000000000095,20.0000000000089,-2090.0000000000036,112.000000000001,174.99999999999181,-1546.9999999999873,849.9999999999943,547.9999999999876,372.99999999999045,-329.999999999997,-551.0000000000015,-459.99999999999375,,-8596.000000000058
2016.05.09,-209.9999999999991,-197.00000000000273,-199.00000000001583,-1390.0000000000005,282.0000000000045,-524.0000000000023,-1663.000000000011,-343.9999999999999,-534.0000000000011,-640.0000000000073,73.00000000000084,-1937.9999999999882,187.00000000000384,313.00000000000773,-1661.0000000000014,760.9999999999957,479.99999999998977,314.9999999999977,-272.00000000000557,-453.99999999999886,-455.99999999998977,,-8071.000000000024
2016.05.09,-202.0000000000022,-204.00000000000418,-143.00000000000423,-1377.0000000000095,207.00000000000162,-562.0000000000069,-1632.000000000005,-357.99999999999164,-556.0000000000009,-685.0000000000023,79.00000000000685,-1831.9999999999936,154.0000000000097,253.99999999999866,-1739.0000000000016,727.9999999999944,443.9999999999884,253.0000000000001,-326.9999999999995,-514.0000000000033,-446.9999999999974,,-8459.000000000022
2016.05.09,-233.00000000000543,-165.00000000001512,-129.00000000000134,-1324.0000000000123,411.0000000000058,-477.0000000000052,-1646.000000000001,-384.9999999999909,-514.9999999999987,-626.9999999999998,85.00000000000173,-1844.9999999999989,419.0000000000138,531.9999999999991,-1571.9999999999957,699.9999999999886,462.99999999999386,305.9999999999974,-162.0000000000066,-368.9999999999971,-446.9999999999974,,-6980.000000000026
2016.05.09,-221.99999999999997,-106.00000000000608,-126.0000000000039,-1338.0000000000082,400.00000000000034,-484.00000000000665,-1674.0000000000066,-420.9999999999936,-519.0000000000028,-641.0000000000027,65.00000000000395,-1885.9999999999957,483.99999999999557,523.9999999999911,-1570.0000000000048,714.9999999999892,534.9999999999966,355.000000000004,-146.99999999999713,-363.0000000000022,-466.9999999999952,,-6886.0000000000455
2016.05.09,-200.00000000000017,-193.00000000002092,-72.0000000000054,-1339.0000000000127,441.0000000000025,-520.0000000000093,-1651.0000000000105,-396.9999999999918,-526.0000000000042,-628.0000000000064,67.00000000000594,-1823.0000000000075,473.0000000000123,526.9999999999886,-1492.9999999999889,681.999999999988,473.99999999998954,301.00000000000193,-160.00000000000458,-375.9999999999986,-431.99999999998795,,-6845.000000000058
2016.05.09,-124.99999999999733,-258.0000000000027,11.999999999989797,-1377.0000000000095,496.00000000000756,-573.0000000000013,-1590.0000000000034,-405.9999999999952,-517.0000000000008,-636.0000000000032,68.00000000000139,-1769.0000000000055,428.00000000000614,479.99999999999153,-1541.9999999999989,682.9999999999927,463.99999999999864,293.99999999999693,-202.0000000000022,-404.0000000000044,-442.9999999999934,,-6917.000000000032
2016.05.09,-70.0000000000034,-292.00000000000335,74.99999999998064,-1397.0000000000055,512.0000000000014,-598.0000000000097,-1575.0000000000027,-396.9999999999918,-526.9999999999997,-652.0000000000082,34.000000000000696,-1733.000000000004,468.00000000000176,424.00000000000216,-1561.9999999999968,652.9999999999916,433.9999999999975,265.99999999999113,-167.00000000000603,-385.000000000002,-448.9999999999883,,-6938.000000000055
2016.05.09,-85.99999999999719,-234.00000000000088,56.99999999999594,-1429.000000000002,295.0000000000008,-562.0000000000069,-1614.0000000000043,-335.99999999999187,-507.0000000000019,-616.0000000000055,3.0000000000085514,-1961.0000000000127,324.0000000000132,225.99999999999287,-1449.9999999999957,722.999999999999,464.9999999999892,301.00000000000193,-302.0000000000023,-463.0000000000023,-412.9999999999967,,-7579.000000000018
2016.05.09,-105.99999999999498,-79.00000000000685,17.999999999984695,-1428.0000000000114,192.00000000001438,-508.00000000000847,-1640.0000000000005,-198.99999999999363,-463.9999999999977,-561.0000000000003,-24.999999999997247,-2046.999999999997,243.99999999999977,116.99999999998934,-1350.0000000000068,911.9999999999919,548.9999999999924,396.99999999999136,-356.9999999999962,-534.0000000000011,-411.99999999999017,,-7281.000000000038
2016.05.09,-97.00000000000264,-70.0000000000145,36.999999999998145,-1402.000000000001,197.00000000000273,-494.00000000000557,-1600.999999999999,-161.00000000000003,-473.0000000000012,-559.0000000000094,-8.999999999992347,-1963.9999999999986,218.00000000000708,120.99999999999334,-1353.9999999999886,948.9999999999981,540.9999999999968,385.9999999999957,-375.0000000000031,-544.0,-383.0,,-7037.000000000024
2016.05.09,-97.00000000000264,-112.000000000001,52.99999999999194,-1373.0000000000045,158.0000000000137,-570.9999999999993,-1570.0000000000073,-169.99999999999238,-521.0000000000048,-631.0000000000038,-27.999999999994696,-1917.0000000000016,102.00000000000209,2.999999999997449,-1486.9999999999939,920.0000000000017,426.9999999999925,271.0000000000008,-492.0000000000035,-665.9999999999999,-426.9999999999996,,-8128.000000000009
2016.05.09,-58.000000000002494,-66.00000000001049,99.99999999998899,-1320.0000000000073,56.000000000011596,-556.0000000000009,-1489.0000000000043,-96.99999999999153,-509.9999999999993,-608.0000000000085,-53.999999999998494,-1825.9999999999934,41.000000000002146,-95.00000000000064,-1407.0000000000027,950.9999999999934,423.9999999999924,269.999999999996,-507.0000000000019,-692.0000000000038,-422.9999999999956,,-7866.0000000000355
2016.05.09,-60.99999999999994,-91.00000000001884,99.99999999998899,-1284.000000000006,19.00000000001345,-570.0000000000039,-1439.0000000000073,-92.99999999999864,-465.9999999999998,-635.0000000000077,-48.99999999999905,-1829.0000000000077,-58.99999999998684,-137.9999999999937,-1455.9999999999907,911.0000000000014,434.99999999998806,222.99999999999898,-502.00000000000244,-704.0000000000047,-470.9999999999992,,-8159.000000000037
2016.05.10,-80.00000000000229,-96.00000000000719,91.99999999998099,-1347.0000000000084,165.00000000001512,-641.0000000000027,-1486.000000000004,-121.99999999999989,-466.9999999999952,-687.9999999999998,-57.99999999999139,-1834.0000000000032,96.00000000000719,-17.000000000000348,-1627.0000000000007,893.0000000000007,439.9999999999977,180.99999999999739,-443.0000000000045,-758.9999999999985,-547.999999999993,,-8346.000000000011
2016.05.10,-53.00000000000304,-91.00000000001884,93.99999999999409,-1407.0000000000107,148.99999999999915,-639.0000000000007,-1545.0000000000018,-89.99999999999008,-483.99999999999557,-681.0000000000093,-65.99999999999939,-1963.9999999999986,73.00000000001194,-15.00000000000945,-1624.0000000000032,954.9999999999983,478.9999999999992,200.00000000000284,-477.0000000000052,-759.999999999994,-551.9999999999969,,-8498.000000000031
2016.05.10,-51.99999999999649,-58.000000000002494,95.999999999985,-1410.000000000011,100.0000000000112,-602.0000000000025,-1546.0000000000064,-74.99999999999174,-480.0000000000027,-650.0000000000061,-58.99999999999794,-1947.0000000000027,53.999999999998494,-79.00000000000685,-1493.9999999999952,984.9999999999994,433.9999999999975,268.0000000000007,-517.0000000000008,-734.0000000000014,-502.9999999999868,,-8269.000000000022
2016.05.10,-39.999999999995595,-63.000000000013046,103.99999999999298,-1357.0000000000136,123.00000000000644,-626.9999999999998,-1481.9999999999993,-72.99999999998974,-546.9999999999975,-651.0000000000016,-51.000000000001044,-1873.9999999999952,100.0000000000112,-29.999999999996696,-1583.0000000000011,961.9999999999891,387.00000000000045,227.00000000000387,-567.0000000000064,-751.9999999999972,-459.99999999999375,,-8253.999999999998
2016.05.10,-60.00000000000449,-28.000000000005798,74.99999999998064,-1349.0000000000036,66.99999999999484,-517.0000000000008,-1521.000000000001,-54.999999999993946,-463.9999999999977,-558.000000000003,-58.99999999999794,-1937.0000000000118,82.00000000000429,-62.000000000006494,-1350.9999999999911,974.9999999999943,461.9999999999891,313.99999999999295,-473.0000000000012,-636.0000000000032,-432.9999999999945,,-7528.00000000006
2016.05.10,-56.99999999999594,-20.000000000020002,70.99999999999883,-1338.0000000000082,60.000000000015596,-546.000000000002,-1506.0000000000002,-67.9999999999903,-451.9999999999969,-596.0000000000076,-56.0000000000005,-1914.999999999992,83.9999999999952,-82.00000000000429,-1449.9999999999957,928.9999999999878,427.99999999999727,227.00000000000387,-468.9999999999972,-690.0000000000017,-457.9999999999807,,-7903.9999999999945
2016.05.10,-58.000000000002494,-72.0000000000054,98.99999999998244,-1377.0000000000095,151.9999999999966,-818.0000000000076,-1524.000000000001,-140.99999999999113,-580.9999999999982,-853.9999999999992,-57.99999999999139,-1943.000000000012,163.00000000000205,0.0,-2061.000000000002,911.0000000000014,329.9999999999983,15.000000000000568,-565.0000000000044,-953.0000000000039,-708.9999999999818,,-10044.00000000003
2016.05.10,-82.99999999999974,-69.00000000000794,78.99999999998464,-1545.0000000000018,236.99999999999832,-909.0000000000042,-1704.9999999999982,-191.99999999999218,-602.999999999998,-955.0000000000058,-53.999999999998494,-2150.0000000000055,303.0000000000088,117.99999999999588,-2310.9999999999964,905.9999999999917,381.9999999999908,-31.999999999996476,-526.9999999999997,-1014.9999999999992,-819.9999999999985,,-10945.000000000033
2016.05.10,-156.99999999999602,3.999999999981796,14.999999999987246,-1390.0000000000005,236.99999999999832,-874.0000000000081,-1612.9999999999995,-224.9999999999974,-582.0000000000048,-966.0000000000002,-53.999999999998494,-2007.000000000005,355.0000000000164,178.99999999999582,-2319.9999999999886,827.9999999999887,376.99999999999534,-73.99999999999807,-445.0000000000065,-995.9999999999969,-933.9999999999905,,-10642.000000000027
2016.05.10,-136.00000000000279,-87.99999999999919,51.99999999998539,-1697.0000000000027,175.99999999999838,-896.000000000008,-1879.000000000005,-201.99999999999108,-517.9999999999962,-948.0000000000044,-86.99999999999264,-2423.000000000002,182.99999999999983,68.00000000000139,-2280.9999999999995,887.999999999991,460.9999999999985,-52.00000000000671,-375.0000000000031,-1027.9999999999957,-1017.9999999999856,,-11800.000000000024
2016.05.10,-41.000000000002146,-133.00000000000534,107.99999999999699,-1757.000000000005,141.99999999999767,-804.0000000000047,-1901.0000000000105,-132.99999999999423,-404.0000000000044,-833.0000000000059,-93.99999999999409,-2427.9999999999973,46.0000000000127,-43.999999999999595,-2022.999999999997,1116.9999999999902,748.9999999999952,206.99999999999363,-302.0000000000023,-954.9999999999948,-1025.9999999999936,,-10509.000000000022
2016.05.10,-24.000000000001798,-169.00000000001913,129.00000000000134,-1708.0000000000127,202.00000000001327,-797.0000000000033,-1808.0000000000068,-89.99999999999008,-319.0000000000026,-800.0000000000007,-78.00000000000028,-2326.999999999998,75.00000000000284,-86.0000000000083,-1933.9999999999914,1081.9999999999936,772.9999999999961,182.99999999999272,-255.00000000000523,-924.0000000000026,-1032.999999999995,,-9908.000000000038
2016.05.10,-53.999999999998494,-178.00000000001148,88.99999999998354,-1570.0000000000073,75.00000000000284,-773.0000000000015,-1725.0000000000086,-78.00000000000028,-278.9999999999959,-787.0000000000043,-42.999999999993044,-2204.0000000000077,-19.999999999997797,-80.00000000001339,-1912.999999999987,1066.9999999999932,789.999999999992,173.00000000000182,-231.99999999999886,-920.9999999999941,-1052.9999999999927,,-9716.00000000004
2016.05.10,-43.999999999999595,-121.99999999999989,105.99999999998388,-1710.000000000008,59.000000000009045,-753.0000000000036,-1837.0000000000032,-59.99999999999339,-297.9999999999983,-764.0000000000091,-64.99999999999284,-2352.0000000000036,-5.999999999994898,-113.99999999999189,-1858.000000000004,1197.9999999999932,878.0000000000001,301.9999999999925,-251.99999999999667,-905.9999999999957,-1002.9999999999983,,-9601.000000000015
2016.05.10,-29.000000000001247,-168.0000000000126,113.99999999999189,-1784.000000000006,171.99999999999437,-826.0000000000045,-1865.000000000009,-72.99999999998974,-297.00000000000284,-821.000000000005,-37.99999999999359,-2375.0,48.000000000003595,-29.00000000001235,-2022.999999999997,1188.999999999993,881.0000000000002,222.99999999999898,-256.99999999999613,-988.9999999999955,-1090.9999999999975,,-10038.000000000044
2016.05.10,11.00000000000545,-172.0000000000166,143.99999999998857,-1806.0000000000116,164.00000000000858,-814.0000000000036,-1885.000000000005,-51.99999999999649,-275.000000000003,-814.0000000000036,-47.9999999999925,-2459.000000000003,26.999999999999247,-70.99999999999883,-2019.9999999999995,1254.9999999999955,917.9999999999922,262.00000000000045,-246.99999999999721,-992.000000000004,-1113.9999999999927,,-9988.000000000038
2016.05.10,33.000000000005244,-187.00000000000384,178.99999999999582,-1808.0000000000068,219.00000000001364,-855.0000000000058,-1846.0000000000036,-68.99999999999685,-270.99999999999903,-824.0000000000025,-51.99999999999649,-2402.999999999992,45.000000000006146,-36.999999999998145,-2032.999999999996,1170.0000000000018,887.999999999991,204.9999999999983,-209.00000000000364,-976.9999999999945,-1116.9999999999902,,-9948.999999999978
2016.05.10,-14.999999999998348,-237.00000000002052,90.99999999999665,-1816.0000000000025,192.00000000001438,-870.9999999999995,-1865.000000000009,-87.99999999999919,-307.99999999999716,-833.0000000000059,-64.99999999999284,-2443.000000000012,96.00000000000719,-17.000000000000348,-2062.000000000008,1185.9999999999927,860.99999999999,209.00000000000318,-251.99999999999667,-992.000000000004,-1088.0,,-10317.00000000004
2016.05.10,-102.99999999999754,-134.00000000001188,25.999999999992696,-1739.0000000000043,150.00000000000568,-828.0000000000065,-1901.0000000000105,-143.9999999999997,-397.0000000000029,-859.0000000000098,-52.99999999999194,-2462.9999999999936,124.99999999999733,38.99999999998904,-2107.9999999999986,1181.999999999988,834.9999999999937,248.99999999999523,-290.9999999999968,-958.9999999999987,-1044.9999999999848,,-10418.000000000045
2016.05.10,-95.00000000000064,4.999999999988347,1.999999999990898,-1778.000000000006,-14.999999999987246,-729.0000000000018,-1986.000000000004,-76.99999999999375,-322.9999999999955,-790.0000000000018,-74.99999999999174,-2616.0000000000136,28.000000000005798,-116.00000000000499,-1990.000000000003,1233.9999999999945,917.9999999999922,335.9999999999985,-304.00000000000426,-983.999999999996,-1137.9999999999945,,-10493.00000000003
