date,EURGBP,GBPJPY,empty,sum
2020.08.10,-109.99999999999899,-192.99999999998363,,-302.9999999999826
2020.08.10,-97.00000000000264,-179.00000000000205,,-276.00000000000466
2020.08.10,-162.0000000000066,-289.99999999999204,,-451.99999999999864
2020.08.10,-221.99999999999997,-359.00000000000887,,-581.0000000000089
2020.08.10,-284.0000000000065,-406.99999999998226,,-690.9999999999887
2020.08.10,-331.999999999999,-421.99999999999704,,-753.999999999996
2020.08.10,-369.0000000000082,-402.9999999999916,,-771.9999999999998
2020.08.10,-336.00000000000296,-239.00000000000432,,-575.0000000000073
2020.08.10,-402.9999999999978,-274.0000000000009,,-676.9999999999986
2020.08.10,-400.00000000000034,-305.9999999999832,,-705.9999999999835
2020.08.10,-436.00000000000307,-331.99999999999363,,-767.9999999999967
2020.08.10,-419.00000000000273,-335.9999999999843,,-754.999999999987
2020.08.10,-378.00000000000057,-298.0000000000018,,-676.0000000000024
2020.08.10,-336.9999999999984,-229.99999999998977,,-566.9999999999882
2020.08.10,-353.99999999999875,-241.99999999999022,,-595.999999999989
2020.08.10,-412.00000000000125,-270.9999999999866,,-682.9999999999878
2020.08.10,-411.0000000000058,-322.00000000000273,,-733.0000000000085
2020.08.10,-409.99999999999926,-305.0000000000068,,-715.0000000000061
2020.08.10,-447.0000000000085,-308.9999999999975,,-756.000000000006
2020.08.11,-482.00000000000466,-299.0000000000066,,-781.0000000000113
2020.08.11,-478.0000000000006,-299.99999999998295,,-777.9999999999836
2020.08.11,-470.00000000000375,-306.99999999998795,,-776.9999999999917
2020.08.11,-430.00000000000813,-317.99999999998363,,-747.9999999999918
2020.08.11,-430.00000000000813,-319.9999999999932,,-750.0000000000014
2020.08.11,-468.00000000000176,-379.99999999999545,,-847.9999999999973
2020.08.11,-479.0000000000072,-512.0000000000005,,-991.0000000000077
2020.08.11,-501.000000000007,-497.99999999999045,,-998.9999999999975
2020.08.11,-497.99999999999847,-536.0000000000014,,-1033.9999999999998
2020.08.11,-521.0000000000048,-543.0000000000064,,-1064.0000000000111
2020.08.11,-504.9999999999999,-615.0000000000091,,-1120.000000000009
2020.08.11,-490.00000000000153,-602.0000000000039,,-1092.0000000000055
2020.08.11,-473.0000000000012,-584.0000000000032,,-1057.0000000000043
2020.08.11,-470.00000000000375,-585.9999999999843,,-1055.9999999999882
2020.08.11,-450.00000000000597,-633.9999999999861,,-1083.999999999992
2020.08.11,-418.0000000000073,-622.9999999999905,,-1040.9999999999977
2020.08.11,-414.00000000000324,-664.999999999992,,-1078.9999999999952
2020.08.11,-445.0000000000065,-681.999999999988,,-1126.9999999999945
2020.08.11,-448.9999999999994,-680.9999999999832,,-1129.9999999999825
2020.08.11,-453.99999999999886,-531.9999999999823,,-985.9999999999811
2020.08.11,-441.0000000000025,-638.0000000000052,,-1079.0000000000077
2020.08.11,-458.00000000000284,-679.000000000002,,-1137.000000000005
2020.08.11,-445.0000000000065,-661.0000000000014,,-1106.0000000000077
2020.08.11,-304.9999999999997,-652.9999999999916,,-957.9999999999914
2020.08.11,-302.0000000000023,-771.9999999999914,,-1073.9999999999936
2020.08.11,-263.0000000000021,-742.999999999995,,-1005.999999999997
2020.08.11,-233.00000000000543,-842.9999999999893,,-1075.9999999999948
2020.08.11,-225.00000000000853,-848.9999999999895,,-1073.9999999999982
2020.08.11,-270.0000000000036,-877.0000000000095,,-1147.0000000000132
2020.08.11,-402.00000000000233,-966.0000000000082,,-1368.0000000000105
2020.08.11,-414.00000000000324,-924.999999999983,,-1338.9999999999861
2020.08.11,-347.0000000000084,-901.0000000000105,,-1248.0000000000189
2020.08.11,-431.99999999999903,-935.0000000000023,,-1367.0000000000014
2020.08.11,-438.00000000000506,-1276.0000000000105,,-1714.0000000000155
2020.08.11,-402.9999999999978,-1248.9999999999952,,-1651.999999999993
2020.08.11,-333.0000000000055,-1151.0000000000105,,-1484.000000000016
2020.08.11,-317.0000000000006,-1234.0000000000089,,-1551.0000000000095
2020.08.11,-273.000000000001,-1185.0000000000023,,-1458.0000000000032
2020.08.11,-297.9999999999983,-1222.0000000000084,,-1520.0000000000068
2020.08.11,-319.99999999999807,-1264.00000000001,,-1584.0000000000082
2020.08.11,-336.00000000000296,-1248.9999999999952,,-1584.9999999999982
2020.08.11,-361.0000000000002,-1258.9999999999861,,-1619.9999999999864
2020.08.11,-333.0000000000055,-1258.9999999999861,,-1591.9999999999916
2020.08.11,-343.00000000000443,-1215.0000000000034,,-1558.0000000000077
2020.08.11,-336.00000000000296,-1100.999999999999,,-1437.000000000002
2020.08.11,-318.00000000000716,-859.9999999999852,,-1177.9999999999923
2020.08.11,-304.00000000000426,-795.9999999999923,,-1099.9999999999966
2020.08.11,-282.99999999999994,-777.9999999999916,,-1060.9999999999916
2020.08.12,-372.0000000000057,-823.9999999999839,,-1195.9999999999895
2020.08.12,-343.00000000000443,-911.0000000000014,,-1254.000000000006
2020.08.12,-306.00000000000625,-823.0000000000075,,-1129.0000000000136
2020.08.12,-297.9999999999983,-843.9999999999941,,-1141.9999999999923
2020.08.12,-309.0000000000037,-835.9999999999843,,-1144.999999999988
2020.08.12,-319.0000000000026,-838.9999999999986,,-1158.0000000000014
2020.08.12,-308.00000000000824,-950.9999999999934,,-1259.0000000000016
2020.08.12,-303.0000000000088,-936.9999999999834,,-1239.9999999999923
2020.08.12,-289.0000000000059,-868.9999999999998,,-1158.0000000000057
2020.08.12,-270.0000000000036,-812.9999999999882,,-1082.9999999999918
2020.08.12,-265.0000000000041,-789.999999999992,,-1054.9999999999961
2020.08.12,-272.00000000000557,-883.0000000000098,,-1155.0000000000155
2020.08.12,-284.0000000000065,-866.9999999999902,,-1150.9999999999968
2020.08.12,-263.0000000000021,-870.0000000000045,,-1133.0000000000066
2020.08.12,-272.00000000000557,-877.0000000000095,,-1149.000000000015
2020.08.12,-270.99999999999903,-847.0000000000084,,-1118.0000000000075
2020.08.12,-260.00000000000466,-817.0000000000073,,-1077.0000000000118
2020.08.12,-292.9999999999988,-882.000000000005,,-1175.0000000000039
2020.08.12,-322.00000000000006,-1091.9999999999845,,-1413.9999999999845
2020.08.12,-309.99999999999915,-1090.0000000000034,,-1400.0000000000025
2020.08.12,-300.0000000000003,-1137.0000000000005,,-1437.0000000000007
2020.08.12,-252.0000000000078,-1170.9999999999923,,-1423.0
2020.08.12,-273.000000000001,-1296.999999999997,,-1569.9999999999982
2020.08.12,-236.99999999999832,-1283.9999999999918,,-1520.9999999999902
2020.08.12,-239.0000000000003,-1243.9999999999998,,-1483.0
2020.08.12,-157.00000000000713,-1258.9999999999861,,-1415.9999999999932
2020.08.12,-65.00000000000395,-1239.0000000000043,,-1304.0000000000082
2020.08.12,8.999999999992347,-1181.999999999988,,-1172.9999999999957
2020.08.12,52.99999999999194,-1189.9999999999977,,-1137.0000000000057
2020.08.12,100.99999999999554,-1069.9999999999932,,-968.9999999999976
2020.08.12,164.99999999999292,-1048.0000000000018,,-883.0000000000089
2020.08.12,157.99999999999147,-1118.9999999999998,,-961.0000000000083
2020.08.12,131.99999999999878,-1075.9999999999934,,-943.9999999999947
2020.08.12,168.99999999999693,-1036.0000000000014,,-867.0000000000044
2020.08.12,182.99999999999983,-1016.9999999999959,,-833.9999999999961
2020.08.12,181.9999999999933,-1385.9999999999957,,-1204.0000000000023
2020.08.12,156.00000000000057,-1396.9999999999914,,-1240.999999999991
2020.08.12,154.99999999999403,-1299.0000000000066,,-1144.0000000000125
2020.08.12,159.9999999999935,-1243.9999999999998,,-1084.0000000000064
2020.08.12,144.99999999999514,-1301.9999999999925,,-1156.9999999999973
2020.08.12,178.99999999999582,-1127.999999999986,,-948.9999999999901
2020.08.12,183.99999999999528,-1069.9999999999932,,-885.999999999998
2020.08.12,229.00000000000142,-1045.9999999999923,,-816.9999999999909
2020.08.12,240.99999999999122,-1054.000000000002,,-813.0000000000108
2020.08.12,230.99999999999233,-1043.0000000000064,,-812.0000000000141
2020.08.12,257.9999999999916,-1013.0000000000052,,-755.0000000000136
2020.08.12,273.9999999999965,-1018.0000000000007,,-744.0000000000042
2020.08.12,192.99999999999872,-1114.0000000000043,,-921.0000000000056
2020.08.13,56.0000000000005,-1122.9999999999905,,-1066.99999999999
2020.08.13,161.00000000000003,-1072.0000000000027,,-911.0000000000027
2020.08.13,164.99999999999292,-1073.9999999999839,,-908.9999999999909
2020.08.13,190.00000000000128,-1117.999999999995,,-927.9999999999937
2020.08.13,188.9999999999947,-1144.0000000000055,,-955.0000000000107
2020.08.13,176.99999999999383,-1181.999999999988,,-1004.9999999999941
2020.08.13,175.99999999999838,-1211.999999999989,,-1035.9999999999907
2020.08.13,186.99999999999272,-1213.9999999999986,,-1027.000000000006
2020.08.13,163.00000000000205,-1199.9999999999886,,-1036.9999999999866
2020.08.13,153.99999999999858,-1228.999999999985,,-1074.9999999999864
2020.08.13,178.00000000000037,-1212.9999999999939,,-1034.9999999999934
2020.08.13,170.99999999999892,-1207.9999999999984,,-1036.9999999999995
2020.08.13,186.99999999999272,-1186.000000000007,,-999.0000000000143
2020.08.13,200.99999999999562,-1149.000000000001,,-948.0000000000052
2020.08.13,207.00000000000162,-1149.000000000001,,-941.9999999999993
2020.08.13,207.99999999999707,-1139.9999999999864,,-931.9999999999893
2020.08.13,178.99999999999582,-1228.999999999985,,-1049.999999999989
2020.08.13,132.99999999999423,-1246.9999999999857,,-1113.9999999999914
2020.08.13,143.9999999999997,-1318.9999999999884,,-1174.9999999999886
2020.08.13,248.99999999999923,-1234.9999999999852,,-985.999999999986
2020.08.13,258.9999999999981,-1259.999999999991,,-1000.9999999999927
2020.08.13,186.99999999999272,-1289.999999999992,,-1102.9999999999993
2020.08.13,122.99999999999534,-1413.9999999999873,,-1290.9999999999918
2020.08.13,192.99999999999872,-1536.0000000000014,,-1343.0000000000027
2020.08.13,196.99999999999162,-1518.0000000000007,,-1321.000000000009
2020.08.13,182.99999999999983,-1586.999999999989,,-1403.9999999999893
2020.08.13,187.9999999999993,-1700.9999999999934,,-1512.999999999994
2020.08.13,147.99999999999258,-1825.9999999999934,,-1678.000000000001
2020.08.13,146.99999999999713,-1978.999999999985,,-1831.999999999988
2020.08.13,95.00000000000064,-1936.9999999999834,,-1841.9999999999827
2020.08.13,117.99999999999588,-1870.0000000000045,,-1752.0000000000086
2020.08.13,126.99999999999933,-1949.9999999999886,,-1822.9999999999893
2020.08.13,119.99999999999788,-1908.9999999999918,,-1788.9999999999939
2020.08.13,88.99999999999464,-1979.9999999999898,,-1890.9999999999952
2020.08.13,142.99999999999312,-1931.999999999988,,-1788.9999999999948
2020.08.13,120.99999999999334,-1852.0000000000039,,-1731.0000000000105
2020.08.13,156.00000000000057,-1746.9999999999857,,-1590.999999999985
2020.08.13,131.99999999999878,-1641.999999999996,,-1509.999999999997
2020.08.13,102.99999999999754,-1638.0000000000052,,-1535.0000000000077
2020.08.13,107.00000000000153,-1651.0000000000105,,-1544.0000000000089
2020.08.13,121.99999999999989,-1615.000000000009,,-1493.000000000009
2020.08.13,142.99999999999312,-1645.0000000000102,,-1502.000000000017
2020.08.13,156.99999999999602,-1635.9999999999957,,-1478.9999999999995
2020.08.13,159.9999999999935,-1514.9999999999864,,-1354.999999999993
2020.08.13,176.99999999999383,-1436.000000000007,,-1259.0000000000132
2020.08.13,203.99999999999307,-1406.9999999999823,,-1202.999999999989
2020.08.13,229.99999999999687,-1424.0000000000066,,-1194.0000000000098
2020.08.13,183.99999999999528,-1525.0000000000057,,-1341.0000000000105
2020.08.14,151.9999999999966,-1508.0000000000098,,-1356.0000000000132
2020.08.14,183.99999999999528,-1484.9999999999852,,-1300.99999999999
2020.08.14,185.00000000000182,-1508.9999999999861,,-1323.9999999999843
2020.08.14,185.00000000000182,-1602.0000000000039,,-1417.000000000002
2020.08.14,196.99999999999162,-1612.9999999999995,,-1416.000000000008
2020.08.14,185.99999999999727,-1663.9999999999873,,-1477.99999999999
2020.08.14,168.00000000000148,-1615.000000000009,,-1447.0000000000077
2020.08.14,185.00000000000182,-1591.0000000000082,,-1406.0000000000064
2020.08.14,176.99999999999383,-1500.0,,-1323.0000000000061
2020.08.14,197.99999999999818,-1493.9999999999998,,-1296.0000000000016
2020.08.14,225.99999999999287,-1451.9999999999982,,-1226.0000000000052
2020.08.14,227.99999999999488,-1420.9999999999923,,-1192.9999999999973
2020.08.14,219.99999999999798,-1401.0000000000105,,-1181.0000000000125
2020.08.14,226.99999999999943,-1426.9999999999925,,-1199.9999999999932
2020.08.14,222.99999999999542,-1435.0000000000023,,-1212.0000000000068
2020.08.14,236.99999999999832,-1409.9999999999966,,-1172.9999999999982
2020.08.14,224.9999999999974,-1395.0000000000102,,-1170.0000000000127
2020.08.14,197.99999999999818,-1455.9999999999889,,-1257.9999999999907
2020.08.14,202.0000000000022,-1436.000000000007,,-1234.0000000000048
2020.08.14,197.99999999999818,-1366.9999999999902,,-1168.999999999992
2020.08.14,113.99999999999189,-1313.999999999993,,-1200.0000000000011
2020.08.14,68.99999999999685,-1312.9999999999882,,-1243.9999999999914
2020.08.14,65.99999999999939,-1346.0000000000036,,-1280.0000000000043
2020.08.14,95.99999999999609,-1368.9999999999998,,-1273.0000000000036
2020.08.14,-2.000000000002,-1364.0000000000043,,-1366.0000000000064
2020.08.14,-38.0000000000047,-1334.0000000000032,,-1372.000000000008
2020.08.14,-73.00000000000084,-1528.9999999999964,,-1601.9999999999973
2020.08.14,-121.00000000000443,-1605.9999999999945,,-1726.999999999999
2020.08.14,-117.00000000000044,-1627.0000000000095,,-1744.00000000001
2020.08.14,-118.00000000000699,-1608.000000000004,,-1726.0000000000111
2020.08.14,-118.00000000000699,-1594.9999999999989,,-1713.000000000006
2020.08.14,-208.00000000000819,-1787.0000000000061,,-1995.0000000000143
2020.08.14,-196.00000000000728,-1781.9999999999823,,-1977.9999999999895
2020.08.14,-163.00000000000205,-1699.9999999999886,,-1862.9999999999907
2020.08.14,-43.999999999999595,-1591.9999999999845,,-1635.999999999984
2020.08.14,-36.999999999998145,-1490.000000000009,,-1527.0000000000073
2020.08.14,12.000000000000899,-1365.9999999999854,,-1353.9999999999845
2020.08.14,42.999999999993044,-1384.999999999991,,-1341.999999999998
2020.08.14,46.999999999997044,-1367.999999999995,,-1320.999999999998
2020.08.14,129.00000000000134,-1305.9999999999832,,-1176.9999999999818
2020.08.14,200.00000000000017,-1305.9999999999832,,-1105.999999999983
2020.08.14,198.99999999999363,-1338.9999999999986,,-1140.000000000005
2020.08.14,185.00000000000182,-1347.9999999999848,,-1162.999999999983
2020.08.14,182.99999999999983,-1329.999999999984,,-1146.9999999999843
2020.08.14,180.99999999999784,-1322.0000000000027,,-1141.000000000005
2020.08.14,210.99999999999451,-1293.0000000000064,,-1082.0000000000118
2020.08.14,220.99999999999343,-1316.0000000000025,,-1095.000000000009
2020.08.14,229.00000000000142,-1319.9999999999932,,-1090.9999999999918
