date,GBPCHF,GBPJPY,empty,sum
2016.11.14,-85.00000000000173,-169.9999999999875,,-254.99999999998923
2016.11.14,-165.9999999999995,-186.00000000000705,,-352.00000000000654
2016.11.14,39.999999999995595,-3.9999999999906777,,36.00000000000492
2016.11.14,95.00000000000064,-24.00000000000091,,70.99999999999973
2016.11.14,44.99999999998394,-68.9999999999884,,-24.000000000004462
2016.11.14,24.999999999986144,-34.99999999999659,,-10.000000000010445
2016.11.14,12.999999999996348,192.00000000000728,,205.00000000000364
2016.11.14,-46.999999999997044,217.9999999999893,,170.99999999999227
2016.11.14,58.000000000002494,334.0000000000032,,392.0000000000057
2016.11.14,116.99999999998934,510.9999999999957,,627.999999999985
2016.11.14,231.0000000000034,670.9999999999923,,901.9999999999957
2016.11.14,248.99999999998812,600.9999999999991,,849.9999999999873
2016.11.14,219.99999999999798,536.0000000000014,,755.9999999999993
2016.11.14,207.00000000000162,520.0000000000102,,727.0000000000118
2016.11.14,286.99999999999284,716.0000000000082,,1003.000000000001
2016.11.14,234.99999999998522,746.9999999999857,,981.9999999999709
2016.11.14,80.99999999999774,542.0000000000016,,622.9999999999993
2016.11.14,85.99999999998609,540.9999999999968,,626.999999999983
2016.11.14,22.999999999995246,461.00000000001273,,484.00000000000796
2016.11.14,-340.00000000000693,170.99999999999227,,-169.00000000001467
2016.11.14,-314.00000000001427,145.99999999998658,,-168.00000000002768
2016.11.14,-141.99999999999767,250.0,,108.00000000000233
2016.11.14,24.000000000001798,284.9999999999966,,308.9999999999984
2016.11.14,-53.999999999998494,313.99999999999295,,259.99999999999443
2016.11.14,-90.99999999999665,265.99999999999113,,174.9999999999945
2016.11.14,234.99999999998522,555.0000000000068,,789.999999999992
2016.11.14,312.00000000000114,598.0000000000132,,910.0000000000143
2016.11.14,368.9999999999971,689.9999999999977,,1058.9999999999948
2016.11.14,478.999999999985,600.9999999999991,,1079.999999999984
2016.11.14,581.9999999999936,628.9999999999907,,1210.9999999999843
2016.11.14,560.9999999999893,792.0000000000016,,1352.999999999991
2016.11.14,486.999999999993,530.0000000000011,,1016.9999999999941
2016.11.14,408.9999999999927,471.00000000000364,,879.9999999999964
2016.11.14,297.9999999999983,556.999999999988,,854.9999999999862
2016.11.14,97.9999999999981,562.9999999999882,,660.9999999999862
2016.11.14,97.9999999999981,592.9999999999893,,690.9999999999874
2016.11.14,0.9999999999843467,570.999999999998,,571.9999999999823
2016.11.14,21.999999999988695,603.0000000000086,,624.9999999999974
2016.11.14,156.00000000000057,737.9999999999995,,894.0000000000001
2016.11.14,191.99999999999218,532.999999999987,,724.9999999999792
2016.11.14,285.99999999998624,723.9999999999895,,1009.9999999999758
2016.11.14,329.99999999998585,798.0000000000018,,1127.9999999999877
2016.11.14,377.0000000000051,957.9999999999984,,1335.0000000000036
2016.11.14,421.99999999998903,1080.9999999999889,,1502.999999999978
2016.11.14,411.0000000000058,1147.9999999999961,,1559.0000000000018
2016.11.14,390.0000000000015,1057.9999999999927,,1447.999999999994
2016.11.14,348.9999999999993,1094.9999999999989,,1443.9999999999982
2016.11.14,351.99999999999676,1098.9999999999895,,1450.9999999999864
2016.11.15,235.99999999999176,1052.9999999999973,,1288.999999999989
2016.11.15,296.9999999999917,996.0000000000093,,1293.000000000001
2016.11.15,383.99999999998437,1039.999999999992,,1423.9999999999764
2016.11.15,505.99999999998425,1086.0000000000127,,1591.999999999997
2016.11.15,286.99999999999284,653.9999999999964,,940.9999999999892
2016.11.15,126.0000000000039,576.9999999999982,,703.000000000002
2016.11.15,102.00000000000209,515.9999999999911,,617.9999999999932
2016.11.15,99.00000000000463,528.9999999999964,,628.000000000001
2016.11.15,102.00000000000209,498.9999999999952,,600.9999999999973
2016.11.15,200.00000000000017,780.0000000000011,,980.0000000000014
2016.11.15,319.0000000000026,788.0000000000109,,1107.0000000000136
2016.11.15,225.99999999999287,584.0000000000032,,809.999999999996
2016.11.15,215.99999999999397,598.0000000000132,,814.0000000000072
2016.11.15,256.99999999999613,710.000000000008,,967.0000000000041
2016.11.15,207.00000000000162,617.999999999995,,824.9999999999966
2016.11.15,109.99999999998789,626.0000000000048,,735.9999999999927
2016.11.15,39.999999999995595,524.0000000000009,,563.9999999999965
2016.11.15,154.99999999999403,620.0000000000045,,774.9999999999986
2016.11.15,73.99999999999629,449.0000000000123,,523.0000000000085
2016.11.15,18.999999999991246,478.00000000000864,,496.9999999999999
2016.11.15,-49.00000000001015,544.9999999999875,,495.9999999999774
2016.11.15,-676.9999999999943,-50.00000000001137,,-727.0000000000057
2016.11.15,-590.0000000000016,133.00000000000978,,-456.9999999999918
2016.11.15,-873.0000000000126,-86.99999999998909,,-960.0000000000017
2016.11.15,-714.0000000000147,88.99999999999864,,-625.000000000016
2016.11.15,-687.0000000000153,-14.000000000010004,,-701.0000000000254
2016.11.15,-754.9999999999945,-85.00000000000796,,-840.0000000000025
2016.11.15,-567.0000000000064,-8.99999999998613,,-575.9999999999925
2016.11.15,-509.00000000000387,98.99999999998954,,-410.0000000000143
2016.11.15,-392.00000000001455,-4.9999999999954525,,-397.00000000001
2016.11.15,-137.00000000000932,212.99999999999386,,75.99999999998454
2016.11.15,-110.99999999999443,265.99999999999113,,154.9999999999967
2016.11.15,-41.000000000002146,752.9999999999859,,711.9999999999837
2016.11.15,-270.99999999999903,501.0000000000048,,230.00000000000574
2016.11.15,-397.0000000000029,491.00000000001387,,94.00000000001097
2016.11.15,-392.00000000001455,579.0000000000077,,186.99999999999318
2016.11.15,-307.00000000001285,643.0000000000007,,335.99999999998784
2016.11.15,-56.000000000011596,800.0000000000114,,743.9999999999998
2016.11.15,85.00000000000173,877.0000000000095,,962.0000000000113
2016.11.15,89.99999999999008,872.9999999999905,,962.9999999999806
2016.11.15,105.99999999998388,1094.9999999999989,,1200.9999999999827
2016.11.15,164.99999999999292,1094.9999999999989,,1259.9999999999918
2016.11.15,394.00000000000546,1365.000000000009,,1759.0000000000146
2016.11.15,391.9999999999924,1484.0000000000089,,1876.0000000000014
2016.11.15,446.9999999999974,1716.0000000000082,,2163.0000000000055
2016.11.15,445.99999999999085,1650.0000000000057,,2095.9999999999964
2016.11.15,431.0000000000036,1697.0000000000027,,2128.0000000000064
2016.11.15,414.00000000000324,1560.0000000000023,,1974.0000000000055
2016.11.16,364.9999999999931,1483.000000000004,,1847.9999999999973
2016.11.16,363.9999999999866,1376.0000000000048,,1739.9999999999914
2016.11.16,309.0000000000037,1417.0000000000016,,1726.0000000000052
2016.11.16,366.999999999984,1413.9999999999873,,1780.9999999999714
2016.11.16,400.00000000000034,1370.0000000000045,,1770.000000000005
2016.11.16,314.99999999999864,1360.99999999999,,1675.9999999999886
2016.11.16,353.0000000000033,1394.0000000000055,,1747.0000000000086
2016.11.16,395.99999999999636,1383.0000000000098,,1779.0000000000061
2016.11.16,452.99999999999227,1557.9999999999927,,2010.999999999985
2016.11.16,304.9999999999997,1664.999999999992,,1969.9999999999918
2016.11.16,302.0000000000023,1746.0000000000093,,2048.000000000012
2016.11.16,354.9999999999942,1633.0000000000098,,1988.000000000004
2016.11.16,370.00000000000364,1605.9999999999945,,1975.9999999999982
2016.11.16,370.00000000000364,1587.9999999999939,,1957.9999999999975
2016.11.16,348.9999999999993,1616.9999999999902,,1965.9999999999895
2016.11.16,348.9999999999993,1665.9999999999968,,2014.9999999999961
2016.11.16,368.9999999999971,1746.0000000000093,,2115.0000000000064
2016.11.16,411.0000000000058,1882.000000000005,,2293.000000000011
2016.11.16,427.99999999998397,1871.9999999999857,,2299.9999999999695
2016.11.16,723.9999999999914,2165.999999999997,,2889.999999999988
2016.11.16,513.9999999999923,2001.0000000000048,,2514.9999999999973
2016.11.16,641.0000000000027,2162.0000000000064,,2803.000000000009
2016.11.16,387.99999999998835,1983.000000000004,,2370.9999999999923
2016.11.16,455.99999999998977,2094.999999999999,,2550.999999999989
2016.11.16,666.9999999999953,2034.9999999999966,,2701.999999999992
2016.11.16,577.0000000000052,2094.999999999999,,2672.0000000000045
2016.11.16,354.9999999999942,1883.9999999999861,,2238.9999999999804
2016.11.16,466.9999999999952,1879.9999999999955,,2346.999999999991
2016.11.16,541.9999999999981,1908.9999999999918,,2450.99999999999
2016.11.16,483.99999999999557,1796.999999999997,,2280.9999999999927
2016.11.16,411.99999999999017,1658.9999999999918,,2070.999999999982
2016.11.16,516.9999999999897,1699.0000000000123,,2216.000000000002
2016.11.16,618.9999999999918,1794.0000000000111,,2413.0000000000027
2016.11.16,548.9999999999995,1592.9999999999893,,2141.999999999989
2016.11.16,541.9999999999981,1489.0000000000043,,2031.0000000000023
2016.11.16,577.9999999999897,1733.000000000004,,2310.9999999999936
2016.11.16,507.9999999999973,1698.0000000000075,,2206.000000000005
2016.11.16,458.00000000000284,1521.9999999999914,,1979.999999999994
2016.11.16,356.9999999999851,1527.9999999999916,,1884.9999999999768
2016.11.16,330.9999999999924,1545.9999999999923,,1876.9999999999845
2016.11.16,341.99999999999784,1502.0000000000095,,1844.0000000000073
2016.11.16,354.9999999999942,1539.999999999992,,1894.9999999999864
2016.11.16,537.9999999999941,1645.0000000000102,,2183.0000000000045
2016.11.16,421.99999999998903,1441.0000000000025,,1862.9999999999916
2016.11.16,453.99999999999886,1461.0000000000127,,1915.0000000000116
2016.11.16,373.00000000000114,1366.9999999999902,,1739.9999999999914
2016.11.16,390.0000000000015,1361.9999999999948,,1751.9999999999964
2016.11.16,353.99999999998766,1385.9999999999957,,1739.9999999999834
2016.11.17,160.99999999998892,1205.0000000000125,,1366.0000000000014
2016.11.17,190.99999999998562,1081.9999999999936,,1272.9999999999793
2016.11.17,261.0000000000001,930.0000000000068,,1191.0000000000068
2016.11.17,245.99999999999068,986.9999999999948,,1232.9999999999854
2016.11.17,195.9999999999962,967.9999999999893,,1163.9999999999854
2016.11.17,160.99999999998892,842.9999999999893,,1003.9999999999782
2016.11.17,89.00000000000574,728.0000000000086,,817.0000000000143
2016.11.17,80.99999999999774,793.0000000000064,,874.0000000000041
2016.11.17,-12.000000000012001,1010.9999999999957,,998.9999999999836
2016.11.17,109.00000000000354,776.9999999999868,,885.9999999999903
2016.11.17,70.99999999999883,790.9999999999968,,861.9999999999957
2016.11.17,95.999999999985,926.9999999999925,,1022.9999999999775
2016.11.17,124.99999999999733,961.9999999999891,,1086.9999999999864
2016.11.17,214.99999999998744,1131.0000000000002,,1345.9999999999877
2016.11.17,211.99999999998997,1191.0000000000025,,1402.9999999999925
2016.11.17,205.99999999999508,1192.0000000000073,,1398.0000000000023
2016.11.17,204.00000000000418,1256.0000000000002,,1460.0000000000043
2016.11.17,214.00000000000307,1382.000000000005,,1596.0000000000082
2016.11.17,185.99999999999727,1397.9999999999961,,1583.9999999999934
2016.11.17,299.99999999998914,1436.000000000007,,1735.9999999999961
2016.11.17,336.00000000000296,1258.9999999999861,,1594.999999999989
2016.11.17,373.99999999998545,1295.9999999999923,,1669.9999999999777
2016.11.17,509.00000000000387,1489.0000000000043,,1998.0000000000082
2016.11.17,497.99999999999847,1751.0000000000048,,2249.000000000003
2016.11.17,497.99999999999847,1715.0000000000034,,2213.000000000002
2016.11.17,387.000000000004,1530.0000000000011,,1917.000000000005
2016.11.17,411.99999999999017,1572.0000000000027,,1983.999999999993
2016.11.17,397.99999999998727,1521.9999999999914,,1919.9999999999786
2016.11.17,539.0000000000006,1715.0000000000034,,2254.000000000004
2016.11.17,514.9999999999987,1765.9999999999911,,2280.99999999999
2016.11.17,366.999999999984,1746.0000000000093,,2112.999999999993
2016.11.17,320.9999999999935,1612.9999999999995,,1933.9999999999932
2016.11.17,383.0,1757.000000000005,,2140.000000000005
2016.11.17,374.999999999992,1724.9999999999943,,2099.9999999999864
2016.11.17,526.0000000000042,1818.9999999999884,,2344.9999999999927
2016.11.17,529.999999999986,1741.0000000000139,,2271.0
2016.11.17,608.9999999999928,1695.999999999998,,2304.999999999991
2016.11.17,756.0000000000011,1925.0000000000114,,2681.0000000000127
2016.11.17,832.9999999999949,2175.9999999999877,,3008.9999999999827
2016.11.17,785.9999999999978,2206.9999999999936,,2992.9999999999914
2016.11.17,756.9999999999854,2174.0000000000064,,2930.999999999992
2016.11.17,705.0000000000001,2264.00000000001,,2969.00000000001
2016.11.17,712.0000000000015,2210.000000000008,,2922.0000000000095
2016.11.17,720.9999999999939,2096.0000000000036,,2816.9999999999973
2016.11.17,754.9999999999945,2156.000000000006,,2911.0000000000005
2016.11.17,777.0000000000055,2216.000000000008,,2993.0000000000136
2016.11.17,794.9999999999901,2268.000000000001,,3062.999999999991
2016.11.17,719.9999999999873,2262.0000000000005,,2981.9999999999877
2016.11.18,695.9999999999856,2362.9999999999995,,3058.999999999985
2016.11.18,719.000000000003,2533.999999999992,,3252.9999999999945
2016.11.18,692.9999999999881,2360.0000000000136,,3053.000000000002
2016.11.18,727.9999999999953,2484.000000000009,,3212.0000000000045
2016.11.18,761.999999999996,2270.9999999999864,,3032.9999999999823
2016.11.18,809.9999999999997,2356.999999999999,,3166.9999999999986
2016.11.18,763.0000000000026,2379.9999999999955,,3142.999999999998
2016.11.18,764.9999999999934,2526.999999999987,,3291.99999999998
2016.11.18,714.999999999999,2555.000000000007,,3270.000000000006
2016.11.18,683.9999999999957,2693.000000000012,,3377.0000000000073
2016.11.18,736.0000000000033,2760.9999999999955,,3496.9999999999986
2016.11.18,804.9999999999891,2766.999999999996,,3571.999999999985
2016.11.18,766.9999999999843,2752.999999999986,,3519.99999999997
2016.11.18,800.0000000000007,2820.999999999998,,3620.999999999999
2016.11.18,726.0000000000044,2808.9999999999973,,3535.000000000002
2016.11.18,729.0000000000018,2831.9999999999936,,3560.9999999999955
2016.11.18,706.999999999991,2700.9999999999936,,3407.9999999999845
2016.11.18,686.9999999999932,2830.0000000000127,,3517.000000000006
2016.11.18,651.9999999999859,2746.9999999999854,,3398.9999999999714
2016.11.18,848.9999999999886,2949.0000000000123,,3798.000000000001
2016.11.18,1048.9999999999889,2961.0000000000127,,4010.000000000002
2016.11.18,1024.999999999987,2877.999999999986,,3902.9999999999727
2016.11.18,998.9999999999943,2820.999999999998,,3819.9999999999927
2016.11.18,893.9999999999948,2919.9999999999873,,3813.999999999982
2016.11.18,882.000000000005,2919.000000000011,,3801.000000000016
2016.11.18,846.9999999999977,2691.0000000000027,,3538.0000000000005
2016.11.18,902.9999999999872,2752.0000000000095,,3654.999999999997
2016.11.18,707.9999999999975,2412.0000000000064,,3120.0000000000036
2016.11.18,419.9999999999982,1954.0000000000077,,2374.000000000006
2016.11.18,282.0000000000045,1651.0000000000105,,1933.000000000015
2016.11.18,-249.00000000001032,1134.999999999991,,885.9999999999806
2016.11.18,-92.00000000000318,1204.0000000000077,,1112.0000000000045
2016.11.18,93.99999999999409,1634.999999999991,,1728.999999999985
2016.11.18,217.0000000000005,1693.000000000012,,1910.0000000000125
2016.11.18,204.00000000000418,1870.0000000000045,,2074.0000000000086
2016.11.18,181.9999999999933,1838.9999999999986,,2020.9999999999918
2016.11.18,215.99999999999397,1894.0000000000055,,2109.9999999999995
2016.11.18,154.99999999999403,1909.9999999999966,,2064.9999999999905
2016.11.18,161.99999999999548,1913.9999999999873,,2075.9999999999827
2016.11.18,234.00000000000088,1975.999999999999,,2210.0
2016.11.18,435.9999999999919,2251.0000000000045,,2686.9999999999964
2016.11.18,407.99999999998613,2269.0000000000055,,2676.999999999992
2016.11.18,415.99999999999415,2320.999999999998,,2736.9999999999923
2016.11.18,455.0000000000054,2313.9999999999927,,2768.999999999998
2016.11.18,583.9999999999845,2478.0000000000086,,3061.999999999993
