date,USDCHF,USDCAD,AUDUSD,GBPCHF,AUDCHF,EURGBP,GBPJPY,GBPCAD,EURJPY,EURAUD,EURNZD,AUDJPY,AUDCAD,empty,sum
2021.03.08,357.00000000000733,215.99999999999397,93.99999999999409,-880.9999999999984,-265.99999999999955,-276.9999999999939,-709.0000000000032,-960.0000000000053,-4.000000000019099,32.999999999994145,381.99999999999346,-79.9999999999983,-62.99999999999084,,-2158.000000000026
2021.03.08,431.99999999999903,256.99999999999613,179.99999999999127,-998.00000000001,-286.00000000000847,-219.99999999999798,-629.9999999999955,-909.9999999999886,12.999999999976808,210.99999999998343,503.99999999999335,34.99999999999659,7.0000000000014495,,-1405.0000000000625
2021.03.08,582.0000000000048,300.99999999999574,268.99999999999704,-1007.0000000000024,-287.0000000000039,-280.9999999999979,-604.9999999999898,-984.000000000007,98.99999999998954,207.99999999998596,513.9999999999923,75.00000000000284,108.00000000000809,,-1008.0000000000247
2021.03.08,523.0000000000068,371.00000000001023,399.99999999998926,-1028.0000000000066,-107.00000000000153,-336.9999999999984,-788.9999999999873,-1070.9999999999998,74.99999999998863,430.9999999999814,797.0000000000033,182.99999999999272,200.00000000000017,,-352.0000000000211
2021.03.08,503.000000000009,408.00000000000836,393.9999999999944,-996.0000000000191,-97.9999999999981,-320.9999999999935,-778.9999999999964,-1116.000000000006,52.99999999999727,364.9999999999931,763.0000000000026,167.99999999999216,168.00000000000148,,-488.00000000001467
2021.03.08,453.0000000000034,327.99999999999494,261.99999999999557,-1066.0000000000114,-182.00000000000438,-391.9999999999924,-864.9999999999807,-1173.0000000000018,56.99999999998795,218.99999999999142,687.9999999999998,79.9999999999983,52.000000000007596,,-1539.0000000000111
2021.03.08,506.0000000000064,390.0000000000015,223.99999999999088,-1063.0000000000139,-258.0000000000027,-354.9999999999942,-818.9999999999884,-1163.000000000003,36.000000000001364,136.00000000000279,659.999999999994,3.0000000000001137,-39.00000000000014,,-1742.0000000000052
2021.03.08,489.0000000000061,383.0,229.99999999999687,-1123.0000000000073,-229.00000000000142,-420.9999999999936,-896.9999999999914,-1177.9999999999902,30.000000000001137,146.00000000000168,597.9999999999874,6.000000000000227,-42.999999999993044,,-2008.9999999999836
2021.03.08,564.000000000009,402.9999999999978,289.9999999999903,-1077.0000000000168,-231.0000000000034,-415.99999999999415,-888.0000000000052,-1166.0000000000005,28.999999999996362,89.99999999999008,564.9999999999933,28.000000000005798,19.00000000000235,,-1790.000000000035
2021.03.08,557.0000000000075,404.0000000000044,311.99999999999005,-1101.0000000000186,-209.9999999999991,-383.0,-899.0000000000009,-1103.9999999999939,22.999999999996135,194.99999999998963,706.0000000000066,43.99999999999693,73.00000000000084,,-1383.0000000000205
2021.03.08,545.0000000000066,154.99999999999403,212.99999999999653,-1192.0000000000152,-282.99999999999994,-458.9999999999983,-1043.0000000000064,-1052.0000000000084,36.99999999997772,0.9999999999843467,404.0000000000044,-72.00000000000273,131.99999999999878,,-2614.000000000068
2021.03.08,535.0000000000077,69.00000000000794,180.99999999999784,-1231.0000000000043,-353.0000000000033,-473.0000000000012,-1173.0000000000018,-930.999999999993,-82.00000000002206,-82.00000000000429,253.99999999999866,-182.00000000000216,116.00000000000499,,-3352.0000000000146
2021.03.08,483.0000000000001,92.00000000000318,108.99999999999244,-1192.0000000000152,-325.00000000000864,-439.99999999999596,-1180.9999999999832,-927.9999999999955,-122.0000000000141,-112.000000000001,261.0000000000001,-206.00000000000307,50.0000000000056,,-3511.0000000000155
2021.03.08,469.0000000000083,-63.99999999999739,50.99999999998994,-1080.9999999999986,-414.00000000000324,-373.99999999999653,-1140.9999999999911,-870.9999999999995,-283.00000000001546,-185.00000000001293,134.99999999999625,-352.99999999999443,42.0000000000087,,-4069.000000000006
2021.03.08,491.0000000000081,-48.000000000003595,52.99999999999194,-1019.0000000000143,-391.000000000008,-300.0000000000003,-1121.9999999999857,-716.9999999999899,-317.0000000000073,-160.00000000000458,110.99999999999443,-350.9999999999991,21.00000000000435,,-3749.0000000000136
2021.03.08,535.0000000000077,45.000000000006146,64.99999999999284,-1105.0000000000005,-436.9999999999985,-319.99999999999807,-1111.9999999999948,-539.0000000000006,-313.0000000000166,-216.00000000001617,11.999999999989797,-382.000000000005,20.0000000000089,,-3747.000000000025
2021.03.08,719.9999999999984,103.00000000000864,148.99999999999915,-1141.0000000000143,-489.0000000000061,-334.9999999999964,-1003.9999999999907,-533.0000000000057,-117.00000000001864,-272.00000000000557,-89.00000000000574,-316.0000000000025,56.0000000000005,,-3268.0000000000396
2021.03.08,721.000000000005,126.0000000000039,152.99999999999204,-1152.0000000000198,-485.0000000000021,-364.9999999999931,-1090.0000000000034,-584.0000000000067,-138.00000000000523,-277.00000000001614,-106.00000000000608,-314.9999999999977,87.99999999999919,,-3424.00000000005
2021.03.08,701.0000000000072,100.0000000000112,194.99999999998963,-1149.0,-429.0000000000016,-409.99999999999926,-1164.999999999992,-618.0000000000074,-142.00000000002433,-253.99999999999866,-29.00000000001235,-326.9999999999982,162.0000000000066,,-3365.000000000019
2021.03.08,675.9999999999989,17.000000000000348,156.99999999999602,-1295.0000000000018,-448.9999999999994,-475.0000000000032,-1269.9999999999818,-622.9999999999958,-150.00000000000568,-276.00000000000955,-21.00000000000435,-344.99999999999886,124.00000000000189,,-3930.0000000000036
2021.03.08,647.0000000000086,-49.99999999999449,104.99999999999955,-1322.000000000001,-472.00000000000574,-478.0000000000006,-1283.9999999999918,-614.0000000000034,-131.00000000000023,-320.00000000000915,-218.00000000000708,-353.9999999999992,158.0000000000026,,-4333.000000000002
2021.03.08,683.0000000000002,-38.99999999998904,123.99999999999079,-1253.0000000000152,-463.0000000000023,-470.9999999999992,-1243.9999999999998,-777.9999999999898,-137.00000000000045,-293.0000000000099,-192.00000000001438,-343.0000000000035,168.00000000000148,,-4238.000000000031
2021.03.08,697.0000000000032,46.999999999997044,248.99999999999923,-1236.0000000000148,-375.0000000000031,-471.99999999999466,-1257.000000000005,-784.0000000000069,-120.00000000000455,-127.00000000001043,58.000000000002494,-245.9999999999951,226.00000000000398,,-3340.0000000000286
2021.03.08,696.0000000000077,83.00000000001084,247.99999999999267,-1276.0000000000105,-365.99999999999966,-488.999999999995,-1287.0000000000061,-724.9999999999978,-140.00000000001478,-107.00000000001265,-9.000000000014552,-248.99999999999523,246.00000000000176,,-3375.0000000000337
2021.03.08,692.9999999999992,103.00000000000864,279.99999999999136,-1223.0000000000184,-326.0000000000041,-461.0000000000003,-1231.9999999999993,-770.000000000004,-115.0000000000091,-29.00000000001235,24.000000000001798,-194.00000000000261,270.0000000000036,,-2980.0000000000455
2021.03.08,746.0000000000023,208.00000000000819,373.99999999999653,-1236.0000000000148,-281.00000000000904,-461.0000000000003,-1169.9999999999875,-768.9999999999975,-82.99999999999841,54.99999999998284,136.00000000000279,-111.0000000000042,270.99999999999903,,-2321.0000000000196
2021.03.08,783.0000000000003,231.0000000000034,447.99999999999284,-1240.0000000000189,-258.9999999999981,-446.9999999999974,-1135.9999999999957,-743.0000000000048,-67.00000000000728,164.99999999999292,218.99999999999142,-49.99999999999716,330.0000000000081,,-1766.0000000000305
2021.03.08,802.0000000000027,167.00000000000603,418.9999999999916,-1311.0000000000177,-319.0000000000026,-469.99999999999267,-1138.0000000000052,-605.9999999999955,-55.00000000000682,88.99999999998354,241.00000000000233,-84.00000000000318,368.00000000000165,,-1897.0000000000357
2021.03.09,678.0000000000008,87.99999999999919,326.9999999999995,-1271.0,-299.00000000000483,-504.9999999999999,-1140.9999999999911,-659.999999999994,-54.000000000002046,-155.00000000001623,-608.0000000000085,-134.00000000000034,257.0000000000072,,-3477.000000000011
2021.03.09,747.0000000000088,124.99999999999733,350.9999999999902,-1244.0000000000007,-323.0000000000066,-458.9999999999983,-1115.9999999999854,-580.999999999987,-74.00000000001228,-104.00000000001519,-12.000000000012001,-117.00000000000443,326.9999999999995,,-2480.000000000026
2021.03.09,782.0000000000049,95.00000000000064,333.9999999999899,-1256.0000000000127,-353.0000000000033,-449.9999999999948,-1206.9999999999936,-548.9999999999995,-142.00000000002433,-15.00000000000945,146.99999999998602,-195.99999999999795,336.00000000000296,,-2474.000000000052
2021.03.09,790.0000000000018,92.00000000000318,308.9999999999926,-1275.0000000000039,-382.00000000000455,-434.9999999999965,-1222.9999999999848,-509.00000000000387,-141.00000000001955,-36.999999999998145,75.99999999998718,-209.00000000000318,313.00000000000773,,-2631.0000000000214
2021.03.09,790.0000000000018,120.00000000000898,325.99999999999295,-1236.0000000000148,-355.0000000000053,-422.00000000000017,-1257.9999999999814,-548.9999999999995,-237.0000000000232,-12.000000000012001,65.99999999998829,-183.9999999999975,320.00000000000915,,-2631.0000000000327
2021.03.09,858.0000000000032,202.00000000001327,444.9999999999954,-1256.0000000000127,-322.00000000000006,-431.99999999999903,-1325.9999999999934,-544.9999999999955,-275.0000000000057,76.99999999999375,243.99999999999977,-210.99999999999852,384.00000000000654,,-2156.999999999993
2021.03.09,851.0000000000017,114.99999999999844,414.9999999999987,-1338.000000000017,-323.0000000000066,-452.99999999999227,-1439.9999999999977,-553.9999999999878,-317.0000000000073,119.00000000000244,245.0000000000063,-237.99999999999955,422.00000000000017,,-2496.0000000000005
2021.03.09,899.0000000000053,229.00000000001253,528.9999999999906,-1324.000000000014,-260.00000000000466,-444.9999999999954,-1384.999999999991,-644.0000000000001,-301.00000000001614,242.99999999999324,346.9999999999862,-108.99999999999466,482.00000000000466,,-1739.0000000000232
2021.03.09,824.999999999998,173.00000000000094,438.9999999999894,-1367.000000000007,-278.00000000000045,-475.0000000000032,-1617.999999999995,-692.0000000000038,-453.00000000000296,228.99999999999034,283.99999999999534,-260.9999999999957,416.00000000000523,,-2778.000000000028
2021.03.09,829.0000000000019,116.00000000000499,383.0,-1408.0000000000093,-341.0000000000024,-470.9999999999992,-1668.0000000000064,-719.000000000003,-485.00000000001364,137.9999999999937,249.99999999999466,-334.0000000000032,394.00000000000546,,-3316.000000000037
2021.03.09,758.9999999999985,49.00000000001015,294.9999999999897,-1418.0000000000082,-365.0000000000042,-487.99999999999955,-1731.9999999999993,-689.0000000000063,-527.0000000000152,64.99999999998174,246.99999999999721,-400.0000000000057,331.0000000000035,,-3873.0000000000573
2021.03.09,726.0000000000044,26.0000000000149,278.9999999999959,-1402.0000000000143,-352.00000000000784,-502.9999999999979,-1734.9999999999852,-710.999999999995,-512.0000000000005,48.99999999998794,302.0000000000023,-382.99999999999557,331.0000000000035,,-3884.9999999999873
2021.03.09,726.9999999999999,18.0000000000069,234.99999999999633,-1440.000000000019,-392.00000000000347,-503.99999999999335,-1729.9999999999898,-719.000000000003,-487.99999999999955,-13.000000000018552,317.9999999999961,-424.0000000000066,282.0000000000045,,-4130.00000000003
2021.03.09,762.0000000000072,60.99999999999994,279.99999999999136,-1392.9999999999998,-385.000000000002,-500.9999999999959,-1729.9999999999898,-716.9999999999899,-495.00000000000455,-29.00000000001235,361.9999999999957,-438.0000000000024,306.00000000000625,,-3916.9999999999973
2021.03.09,770.9999999999994,43.00000000001525,233.99999999998977,-1451.0000000000023,-434.000000000001,-527.9999999999951,-1816.0000000000025,-719.000000000003,-524.0000000000009,-118.00000000001809,319.999999999987,-492.999999999995,262.00000000000665,,-4453.000000000019
2021.03.09,772.000000000006,32.0000000000098,234.99999999999633,-1429.0000000000136,-430.00000000000813,-514.9999999999987,-1796.999999999997,-699.0000000000052,-514.00000000001,-123.00000000000644,312.9999999999855,-495.00000000000455,263.0000000000021,,-4387.000000000045
2021.03.09,731.9999999999993,11.00000000000545,236.99999999999832,-1386.0000000000205,-409.0000000000038,-497.99999999999847,-1747.9999999999905,-686.9999999999932,-520.0000000000102,-114.0000000000141,289.9999999999903,-480.99999999999454,275.000000000003,,-4298.000000000028
2021.03.09,731.9999999999993,29.00000000001235,268.99999999999704,-1377.000000000006,-365.99999999999966,-491.99999999999244,-1721.0000000000036,-687.9999999999998,-493.9999999999998,2.999999999997449,397.0000000000029,-417.0000000000016,312.00000000000114,,-3812.9999999999936
2021.03.09,665.9999999999999,43.999999999999595,215.99999999999397,-1465.0000000000052,-369.0000000000082,-546.000000000002,-1786.0000000000014,-926.999999999989,-472.0000000000084,-8.000000000008,383.0,-391.9999999999959,236.99999999999832,,-4419.000000000027
2021.03.09,547.0000000000086,-78.00000000000028,49.99999999999449,-1485.000000000003,-428.00000000000614,-578.0000000000007,-1759.999999999991,-1103.9999999999939,-451.9999999999982,-112.000000000001,293.99999999999426,-391.9999999999959,114.00000000000298,,-5383.99999999999
2021.03.09,594.0000000000057,-72.99999999998974,4.999999999999449,-1502.0000000000034,-531.9999999999991,-549.9999999999949,-1655.0000000000011,-1004.9999999999892,-463.99999999999864,-278.00000000000045,153.00000000000313,-493.9999999999998,60.00000000000449,,-5740.999999999964
2021.03.09,569.0000000000084,-245.99999999999068,-125.00000000000844,-1717.000000000013,-643.0000000000047,-586.9999999999931,-1713.9999999999986,-997.0000000000034,-375.0,-355.0000000000164,-41.000000000002146,-516.9999999999959,9.999999999998899,,-6738.000000000019
2021.03.09,565.9999999999999,-343.99999999998875,-143.00000000000423,-1632.0000000000111,-645.0000000000067,-531.9999999999991,-1562.9999999999882,-916.99999999999,-367.00000000001864,-365.0000000000153,-39.00000000001125,-486.99999999999477,14.000000000002899,,-6454.0000000000255
2021.03.09,487.99999999999955,-378.999999999996,-162.0000000000066,-1599.000000000017,-604.0000000000045,-519.0000000000028,-1637.0000000000005,-785.9999999999978,-433.9999999999975,-301.0000000000179,-35.00000000000725,-521.0000000000008,69.00000000000794,,-6420.000000000041
2021.03.09,369.0000000000082,-400.00000000000034,-198.00000000000927,-1508.0000000000205,-595.0000000000011,-478.0000000000006,-1631.0000000000002,-768.9999999999975,-512.0000000000005,-356.00000000000074,-73.99999999999629,-576.0000000000076,55.000000000005045,,-6673.000000000021
2021.03.09,287.9999999999994,-438.00000000000506,-197.00000000000273,-1219.0000000000146,-519.9999999999983,-417.99999999999613,-1524.000000000001,-512.0000000000014,-563.0000000000166,-368.9999999999971,-49.00000000001015,-596.9999999999942,86.0000000000083,,-6032.00000000003
2021.03.09,248.00000000000378,-529.0000000000017,-286.00000000000847,-1181.0000000000098,-526.9999999999997,-409.99999999999926,-1522.9999999999961,-544.9999999999955,-505.0000000000239,-438.00000000000506,-136.00000000000279,-644.999999999996,35.00000000000725,,-6442.000000000027
2021.03.09,256.0000000000007,-543.999999999989,-289.0000000000059,-1106.000000000007,-528.0000000000063,-397.99999999999835,-1585.9999999999843,-431.99999999998795,-524.0000000000009,-465.0000000000043,-168.0000000000126,-689.0000000000072,48.000000000003595,,-6425.0
2021.03.09,230.000000000008,-455.99999999998977,-198.00000000000927,-1084.0000000000182,-465.9999999999998,-424.9999999999976,-1603.999999999985,-448.9999999999883,-522.9999999999961,-418.0000000000073,-65.00000000000395,-658.0000000000013,87.00000000000374,,-6028.9999999999845
2021.03.09,241.00000000000233,-458.9999999999872,-180.0000000000024,-1029.0000000000132,-417.0000000000007,-452.99999999999227,-1592.9999999999893,-470.9999999999992,-478.00000000000864,-436.00000000001415,-83.9999999999952,-634.0000000000003,111.00000000000554,,-5881.999999999995
2021.03.09,226.00000000000398,-421.0000000000047,-151.00000000000114,-1070.0000000000155,-403.0000000000089,-495.000000000001,-1735.99999999999,-607.0000000000019,-557.0000000000164,-453.0000000000145,-89.00000000000574,-659.9999999999966,118.00000000000699,,-6298.000000000045
2021.03.09,281.00000000000904,-310.9999999999946,-140.0000000000068,-1230.00000000002,-414.00000000000324,-539.999999999996,-1848.9999999999895,-819.9999999999985,-527.0000000000152,-372.00000000001677,-51.000000000001044,-640.0000000000006,53.00000000000304,,-6560.00000000003
2021.03.09,236.00000000000287,-322.00000000000006,-179.00000000000693,-1301.0000000000189,-490.00000000000153,-602.999999999998,-1836.999999999989,-1028.9999999999911,-516.0000000000196,-487.99999999999955,-97.9999999999981,-674.9999999999972,-21.999999999999797,,-7324.000000000017
2021.03.09,151.00000000000114,-339.99999999998477,-239.0000000000003,-1283.0000000000118,-431.0000000000036,-631.9999999999992,-1794.9999999999875,-1161.9999999999964,-411.00000000000136,-446.9999999999974,-70.0000000000145,-596.9999999999942,-46.00000000000159,,-7301.999999999992
2021.03.09,123.00000000000644,-299.00000000000483,-228.00000000000597,-1277.000000000017,-416.00000000000523,-644.9999999999956,-1865.9999999999854,-1258.0000000000036,-427.99999999999727,-460.000000000016,51.000000000001044,-573.0000000000075,-110.99999999999443,,-7387.0000000000255
2021.03.09,163.00000000000205,-175.99999999999838,-198.00000000000927,-1236.9999999999993,-397.0000000000029,-615.9999999999943,-1866.9999999999902,-1248.0000000000045,-435.0000000000023,-459.0000000000094,116.99999999998934,-594.9999999999989,-127.99999999999478,,-7076.000000000014
2021.03.09,52.000000000007596,-24.999999999986144,-128.00000000000588,-1173.0000000000018,-343.9999999999999,-624.9999999999977,-1728.999999999985,-1408.9999999999936,-316.0000000000025,-429.00000000001273,45.99999999999049,-525.0000000000057,-231.99999999999886,,-6836.999999999992
2021.03.09,46.00000000000159,59.000000000009045,-110.00000000001009,-951.000000000013,-235.00000000000742,-597.0000000000031,-1512.0000000000005,-1424.9999999999875,-206.00000000001728,-412.9999999999967,42.999999999993044,-421.99999999999704,-215.99999999999397,,-5939.000000000023
2021.03.09,89.00000000000574,4.000000000004,-146.00000000000168,-919.0000000000032,-268.0000000000016,-597.0000000000031,-1426.9999999999925,-1266.999999999996,-150.00000000000568,-483.0000000000112,-42.0000000000087,-423.0000000000018,-203.99999999999307,,-5833.000000000009
2021.03.09,9.999999999998899,0.0,-175.00000000000293,-893.0000000000105,-241.00000000000233,-597.9999999999985,-1402.9999999999916,-1234.0000000000018,-58.000000000021146,-550.000000000006,-97.9999999999981,-412.9999999999967,-232.99999999999432,,-5886.0000000000255
2021.03.09,-35.999999999991594,-49.99999999999449,-228.00000000000597,-855.0000000000058,-289.0000000000059,-598.999999999994,-1395.9999999999866,-1285.0000000000027,-72.00000000000273,-645.0000000000067,-141.99999999999767,-444.0000000000026,-296.9999999999917,,-6337.999999999988
2021.03.09,4.999999999999449,-62.99999999999084,-264.0000000000087,-860.0000000000163,-306.00000000000625,-578.9999999999961,-1292.0000000000016,-1218.9999999999923,-32.00000000001069,-659.0000000000095,-165.9999999999995,-451.9999999999982,-295.0000000000008,,-6182.000000000031
2021.03.09,-9.999999999998899,-65.00000000000395,-257.0000000000072,-840.0000000000185,-291.0000000000079,-558.000000000003,-1306.999999999988,-1224.000000000003,-82.99999999999841,-590.0000000000016,-79.00000000000685,-447.00000000000273,-297.9999999999983,,-6049.000000000038
2021.03.09,-35.999999999991594,-130.99999999999224,-276.00000000000955,-840.0000000000185,-314.99999999999864,-525.9999999999932,-1346.99999999998,-1136.999999999988,-125.0,-579.0000000000184,-161.99999999999548,-481.9999999999993,-259.9999999999936,,-6215.999999999978
2021.03.09,-34.000000000000696,-177.00000000000495,-339.0000000000004,-860.0000000000163,-352.00000000000784,-547.999999999993,-1406.000000000006,-1187.0000000000048,-151.00000000001046,-690.0000000000128,-299.00000000000483,-564.9999999999977,-342.9999999999933,,-6951.000000000052
2021.03.09,-22.999999999995246,-120.99999999999334,-354.0000000000099,-835.000000000008,-365.0000000000042,-522.9999999999957,-1385.9999999999957,-1191.0000000000086,-169.00000000001114,-704.0000000000157,-319.0000000000026,-579.0000000000077,-356.9999999999962,,-6926.000000000044
2021.03.09,-2.000000000002,-58.99999999998684,-282.0000000000045,-802.0000000000139,-325.00000000000864,-495.000000000001,-1343.999999999994,-1167.0000000000068,-165.99999999999682,-597.0000000000031,-158.99999999999804,-524.0000000000009,-327.99999999999494,,-6250.000000000011
2021.03.09,-56.99999999999594,-106.99999999999044,-314.0000000000032,-758.0000000000142,-343.00000000000443,-507.0000000000019,-1334.0000000000032,-1131.9999999999998,-175.00000000001137,-682.0000000000048,-253.99999999999866,-549.0000000000066,-368.9999999999971,,-6581.000000000031
2021.03.10,-91.99999999999208,-163.9999999999864,-264.0000000000087,-797.0000000000033,-261.0000000000001,-569.9999999999927,-1338.9999999999986,-1102.9999999999873,-124.00000000002365,-730.0000000000084,-469.0000000000083,-489.9999999999949,-242.99999999999324,,-6645.999999999997
2021.03.10,-100.00000000000009,-173.99999999998528,-279.00000000000705,-660.0000000000161,-260.00000000000466,-517.9999999999962,-1322.0000000000027,-1065.999999999989,-165.00000000002046,-609.9999999999994,-422.00000000001125,-531.0000000000059,-261.99999999999557,,-6369.000000000034
2021.03.10,-63.99999999999739,-126.99999999998823,-285.00000000000193,-748.0000000000153,-313.00000000000773,-495.9999999999964,-1530.0000000000011,-1063.9999999999982,-336.00000000001273,-625.0000000000089,-337.99999999999386,-652.000000000001,-290.00000000000136,,-6868.000000000024
2021.03.10,-12.999999999996348,-73.99999999999629,-287.0000000000039,-742.0000000000205,-304.00000000000426,-497.99999999999847,-1489.9999999999807,-1153.000000000004,-305.0000000000068,-629.9999999999973,-421.0000000000047,-629.0000000000049,-327.99999999999494,,-6874.000000000012
2021.03.10,4.000000000004,-1.0000000000065512,-247.00000000000833,-768.0000000000131,-286.00000000000847,-520.9999999999936,-1413.9999999999873,-1164.9999999999939,-198.0000000000075,-599.0000000000161,-358.9999999999982,-546.0000000000065,-325.99999999999295,,-6426.000000000028
2021.03.10,33.000000000005244,15.999999999993797,-184.00000000000637,-852.0000000000083,-261.0000000000001,-525.9999999999932,-1437.9999999999882,-1200.0000000000011,-198.0000000000075,-534.0000000000123,-259.9999999999936,-507.99999999999557,-261.0000000000001,,-6173.000000000007
2021.03.10,47.00000000000814,-34.000000000000696,-189.00000000000583,-855.0000000000058,-282.0000000000045,-517.9999999999962,-1448.0000000000075,-1201.0000000000077,-237.99999999999955,-477.0000000000163,-173.00000000000094,-513.0000000000052,-230.99999999999233,,-6112.0000000000355
2021.03.10,78.00000000000028,5.000000000010552,-173.00000000000094,-828.0000000000065,-267.00000000000614,-485.99999999999756,-1450.9999999999934,-1123.9999999999916,-278.99999999999636,-449.0000000000105,-89.00000000000574,-496.9999999999999,-221.99999999999997,,-5781.999999999998
2021.03.10,136.99999999999824,112.000000000001,-14.000000000002899,-775.9999999999989,-177.00000000000495,-491.99999999999244,-1445.999999999998,-1163.000000000003,-266.00000000001955,-286.00000000000847,2.999999999997449,-391.9999999999959,-117.00000000000044,,-4877.000000000027
