date,GBPUSD,EURUSD,USDJPY,AUDUSD,CADCHF,AUDCHF,NZDCHF,EURGBP,GBPCAD,GBPAUD,EURCAD,EURAUD,AUDJPY,NZDCAD,AUDNZD,empty,sum
2017.01.16,397.0000000000029,129.00000000000134,-149.0000000000009,8.999999999992347,-95.00000000000064,-152.99999999999204,-129.00000000000134,12.000000000000899,-584.0000000000067,569.0000000000194,-187.00000000000384,-236.99999999999832,226.99999999998965,96.00000000000719,70.99999999999883,,-23.999999999991246
2017.01.16,556.0000000000009,198.99999999999363,-185.99999999999284,20.999999999993246,-97.00000000000264,-118.99999999999133,-202.0000000000022,-36.999999999998145,-682.9999999999892,794.0000000000058,-218.00000000000708,-346.0000000000019,260.9999999999957,190.00000000000128,-24.000000000001798,,109.00000000000347
2017.01.16,451.0000000000014,319.0000000000026,79.00000000000773,218.99999999999142,-85.00000000000173,-261.99999999999557,-358.9999999999982,141.00000000000225,-462.9999999999912,247.00000000001944,-299.00000000000483,-151.9999999999966,284.9999999999966,435.0000000000076,-51.99999999998539,,504.00000000005565
2017.01.16,463.9999999999977,245.99999999999068,4.0000000000048885,159.9999999999935,-92.99999999999864,-234.99999999999633,-234.99999999999633,72.0000000000054,-540.0000000000072,386.00000000001967,-256.99999999999613,-167.9999999999904,271.99999999999136,263.0000000000021,87.99999999999919,,427.0000000000195
2017.01.16,504.0000000000156,272.00000000000557,-33.999999999991815,122.99999999999534,-66.99999999999484,-179.99999999999127,-162.0000000000066,65.99999999999939,-621.0000000000049,526.0000000000042,-314.99999999999864,-278.00000000000045,259.00000000000034,206.00000000000617,125.00000000001954,,424.00000000005764
2017.01.16,574.0000000000078,259.9999999999936,-112.99999999999955,139.00000000000023,-68.99999999999685,-204.99999999999963,-148.0000000000037,4.000000000004,-727.0000000000109,587.0000000000042,-306.9999999999906,-234.00000000000088,336.9999999999891,185.00000000000182,191.00000000000784,,474.00000000000637
2017.01.16,514.9999999999987,253.99999999999866,-78.99999999999352,60.99999999999994,-78.00000000000028,-141.00000000000225,-75.00000000000284,41.000000000002146,-659.999999999994,679.0000000000074,-313.99999999999204,-371.99999999999454,220.99999999998943,79.00000000000685,201.00000000000674,,332.0000000000305
2017.01.16,426.00000000001523,178.99999999999582,-94.99999999999886,24.999999999997247,-65.00000000000395,-132.99999999999423,-31.000000000003247,47.00000000000814,-634.0000000000013,636.0000000000143,-293.0000000000099,-340.9999999999913,194.00000000000261,39.00000000000014,253.99999999999866,,208.00000000002944
2017.01.16,304.00000000001535,182.99999999999983,125.0,3.999999999992898,-60.99999999999994,-100.00000000000009,-39.00000000000014,139.00000000000023,-455.99999999998977,522.0000000000002,-286.99999999999284,-388.9999999999949,1.9999999999953388,51.000000000001044,196.0000000000184,,194.0000000000457
2017.01.16,351.99999999999676,188.9999999999947,134.00000000000034,12.999999999996348,-85.99999999999719,-109.99999999999899,-31.999999999998696,108.00000000000809,-466.9999999999952,564.000000000009,-245.0000000000063,-378.00000000001165,10.99999999999568,16.0000000000049,219.00000000001364,,288.0000000000115
