date,GBPUSD,EURUSD,AUDUSD,CADCHF,AUDCHF,NZDCHF,EURGBP,GBPCAD,EURCAD,EURAUD,AUDJPY,NZDCAD,AUDNZD,empty,sum
2017.01.16,489.0000000000061,-137.00000000000932,-175.00000000000293,-221.99999999999997,-139.00000000000023,-51.000000000001044,-358.9999999999982,-937.9999999999944,-4.000000000004,-357.00000000000733,-198.99999999999807,-246.00000000000176,234.00000000000088,,-2104.0000000000105
2017.01.16,543.0000000000045,-173.00000000000094,-109.00000000000354,-204.99999999999963,-169.99999999999238,-90.0000000000012,-453.99999999999886,-1085.0000000000027,55.000000000005045,-201.99999999999108,-75.00000000000284,-125.99999999999278,165.00000000001512,,-1925.9999999999613
2017.01.16,619.9999999999983,-127.00000000001043,-91.00000000000774,-141.00000000000225,-129.9999999999968,-80.00000000000229,-432.9999999999945,-1120.0000000000098,-59.000000000009045,-235.99999999999176,-85.99999999999852,-8.999999999992347,143.00000000000423,,-1749.000000000013
2017.01.16,522.0000000000002,-124.99999999999733,-114.00000000000298,-90.0000000000012,-142.99999999999312,-85.99999999999719,-354.9999999999942,-1183.0000000000007,-188.9999999999947,-241.00000000000233,-94.0000000000083,45.000000000006146,152.0000000000188,,-1900.9999999999666
2017.01.16,644.0000000000001,-131.99999999999878,-148.0000000000037,-97.9999999999981,-107.00000000000153,-73.00000000000084,-425.99999999999307,-1320.9999999999943,-174.00000000000747,-323.0000000000066,-157.0000000000107,36.999999999998145,102.00000000000209,,-2176.000000000015
2017.01.16,739.0000000000008,-22.0000000000109,-94.00000000000519,-73.99999999999629,-75.9999999999983,-73.99999999999629,-456.9999999999963,-1408.0000000000093,-239.99999999999577,-363.0000000000022,-179.00000000000205,64.0000000000085,87.00000000001484,,-2096.999999999988
2017.01.16,590.0000000000016,-65.00000000000395,-124.00000000000189,-73.00000000000084,-88.99999999999464,-82.99999999999974,-397.99999999999835,-1306.9999999999916,-286.00000000000847,-415.0000000000098,-219.0000000000083,65.99999999999939,79.00000000000685,,-2324.0000000000095
2017.01.16,540.0000000000072,-100.99999999999554,-154.0000000000097,-87.99999999999919,-110.99999999999443,-51.000000000001044,-393.9999999999944,-1235.9999999999927,-282.0000000000045,-462.9999999999912,-254.0000000000049,16.0000000000049,80.00000000001339,,-2497.9999999999623
2017.01.16,516.0000000000053,-119.00000000000244,-132.0000000000099,-100.00000000000009,-141.00000000000225,-41.000000000002146,-322.9999999999955,-1245.0000000000073,-266.999999999995,-340.9999999999913,-118.00000000000921,-52.99999999999194,228.00000000000597,,-2135.9999999999955
2017.01.16,514.0000000000144,-89.99999999999008,-125.00000000000844,-80.00000000000229,-142.99999999999312,-70.99999999999883,-329.00000000000153,-1351.9999999999977,-350.00000000000585,-306.00000000000625,-150.00000000000568,28.000000000005798,194.0000000000053,,-2259.999999999984
2017.01.16,482.00000000000466,-51.000000000001044,-92.00000000000318,-44.99999999999504,-126.99999999999933,-53.00000000000304,-279.99999999999136,-1273.9999999999973,-358.9999999999982,-341.99999999999784,-103.00000000000864,90.0000000000012,179.00000000001802,,-1974.9999999999711
2017.01.16,592.0000000000148,-15.999999999993797,-69.00000000000794,-29.999999999996696,-146.99999999999713,-82.00000000000429,-364.9999999999931,-1333.9999999999907,-333.0000000000055,-297.9999999999983,-66.0000000000025,97.00000000000264,179.00000000001802,,-1871.9999999999548
2017.01.16,669.0000000000085,-21.00000000000435,-67.00000000000594,-87.00000000000374,-161.99999999999548,-92.00000000000318,-373.99999999999653,-1293.000000000011,-259.0000000000092,-256.00000000001177,-45.000000000001705,20.0000000000089,147.00000000000824,,-1820.0000000000175
2017.01.16,540.0000000000072,-53.999999999998494,-109.00000000000354,-63.00000000000195,-151.00000000000114,-90.99999999999665,-401.99999999999125,-1252.999999999993,-279.99999999999136,-327.99999999999494,-79.9999999999983,85.00000000000173,95.00000000000064,,-2090.999999999961
2017.01.16,575.0000000000144,-49.99999999999449,-82.00000000000429,-39.00000000000014,-203.99999999999307,-117.00000000000044,-337.99999999999386,-1272.0000000000064,-357.99999999999164,-265.0000000000041,-60.000000000002274,133.00000000000534,110.00000000001009,,-1966.9999999999604
2017.01.16,510.99999999999477,-26.999999999999247,-79.00000000000685,12.999999999996348,-156.00000000000057,-121.00000000000443,-273.000000000001,-1262.9999999999918,-441.0000000000025,-320.9999999999935,-102.00000000000387,197.00000000000273,116.00000000000499,,-1946.000000000005
2017.01.16,483.0000000000112,-68.00000000000139,-98.0000000000092,41.000000000002146,-149.99999999999457,-104.99999999999955,-224.9999999999974,-1323.0000000000075,-574.9999999999922,-316.0000000000052,-82.00000000000784,204.00000000000418,124.00000000001299,,-2089.999999999984
2017.01.16,490.0000000000126,-59.000000000009045,-109.00000000000354,87.99999999999919,-141.99999999999767,-80.99999999999774,-232.99999999999432,-1333.0000000000064,-575.9999999999987,-307.99999999999716,-85.99999999999852,228.00000000000597,129.00000000000134,,-1991.999999999984
2017.01.16,461.0000000000003,-46.999999999997044,-115.00000000000954,73.00000000000084,-122.99999999999534,-114.00000000000298,-248.99999999999923,-1360.99999999999,-561.9999999999958,-337.99999999999386,-125.0,231.99999999999886,73.00000000001194,,-2194.999999999972
2017.01.16,487.0000000000152,-78.00000000000028,-86.0000000000083,48.000000000003595,-144.99999999999514,-119.00000000000244,-284.9999999999908,-1241.0000000000032,-465.0000000000043,-268.0000000000016,-40.00000000000625,201.00000000000674,87.99999999999919,,-1902.9999999999877
2017.01.17,495.000000000001,-130.0000000000079,-168.00000000000148,48.000000000003595,-163.99999999999747,-77.00000000000485,-332.99999999999443,-1322.000000000001,-493.99999999999443,-317.0000000000117,-170.0000000000017,81.00000000000884,111.00000000001664,,-2439.999999999985
2017.01.17,259.0000000000092,-56.99999999999594,-143.9999999999997,129.00000000000134,-56.99999999999594,-43.00000000000415,-195.9999999999962,-1241.0000000000032,-506.9999999999908,-343.00000000000443,-174.99999999999716,161.00000000000003,76.0000000000094,,-2137.9999999999677
2017.01.17,299.00000000000483,-48.000000000003595,-109.00000000000354,43.999999999999595,-95.99999999999609,-73.00000000000084,-139.00000000000023,-1113.9999999999927,-490.999999999997,-343.00000000000443,-147.00000000000557,179.00000000000693,118.00000000001809,,-1919.9999999999745
2017.01.17,358.9999999999982,-48.000000000003595,-119.00000000000244,70.99999999999883,-92.99999999999864,-60.99999999999994,-181.9999999999933,-1171.000000000011,-476.0000000000098,-378.00000000001165,-123.00000000000466,201.00000000000674,117.00000000001154,,-1903.0000000000193
2017.01.17,475.0000000000032,-5.000000000010552,-108.00000000000809,53.00000000000304,-115.99999999999389,-151.9999999999966,-214.99999999999852,-1314.9999999999995,-533.99999999999,-385.99999999999744,-246.9999999999999,208.00000000000819,30.0000000000189,,-2311.999999999961
2017.01.17,507.9999999999973,4.999999999988347,-155.00000000000514,80.99999999999774,-112.000000000001,-104.00000000000409,-182.99999999999983,-1370.0000000000045,-598.0000000000097,-482.00000000000466,-259.00000000000034,253.0000000000032,55.000000000005045,,-2361.0000000000377
2017.01.17,521.0000000000159,-11.00000000000545,-161.00000000000003,100.99999999999554,-85.99999999999719,-77.00000000000485,-210.99999999999451,-1445.0000000000073,-621.0000000000049,-492.0000000000035,-197.00000000000273,265.0000000000041,56.000000000011596,,-2357.9999999999936
2017.01.17,507.9999999999973,-18.0000000000069,-168.00000000000148,99.00000000000463,-87.99999999999919,-55.000000000005045,-214.99999999999852,-1340.9999999999923,-563.0000000000024,-479.0000000000072,-111.0000000000042,229.00000000000142,72.0000000000054,,-2130.000000000008
2017.01.17,533.0000000000057,-2.999999999997449,-173.00000000000094,107.99999999999699,-36.999999999998145,-58.99999999999794,-186.99999999999272,-1377.000000000006,-598.0000000000097,-499.000000000005,-152.00000000000102,229.00000000000142,64.0000000000196,,-2150.999999999985
2017.01.17,594.0000000000057,66.00000000001049,-121.99999999999989,92.99999999999864,-56.0000000000005,-89.00000000000574,-234.00000000000088,-1438.000000000006,-615.9999999999943,-500.9999999999959,-173.00000000000182,291.0000000000079,35.00000000000725,,-2149.999999999975
2017.01.17,680.9999999999983,119.00000000000244,-90.0000000000012,65.99999999999939,-63.00000000000195,-85.00000000000173,-215.99999999999397,-1410.0000000000002,-615.00000000001,-581.0000000000093,-156.0000000000059,233.00000000000543,43.00000000001525,,-2074.000000000003
2017.01.17,770.000000000004,207.00000000000162,-40.00000000000669,43.00000000000415,-130.99999999999224,-123.00000000000644,-220.99999999999343,-1363.0000000000032,-564.000000000009,-533.99999999999,-133.00000000000978,245.0000000000063,39.00000000001125,,-1804.9999999999834
2017.01.17,778.9999999999964,201.00000000000674,-9.00000000000345,39.999999999995595,-100.99999999999554,-153.99999999999858,-200.99999999999562,-1324.9999999999984,-585.9999999999976,-497.99999999999847,-99.00000000000375,258.9999999999981,-2.999999999997449,,-1696.999999999992
2017.01.17,760.0000000000051,297.9999999999983,51.99999999999649,39.00000000000014,-163.99999999999747,-207.99999999999707,-148.99999999999915,-1241.0000000000032,-591.9999999999925,-486.999999999993,-67.99999999999784,278.00000000000045,15.00000000000945,,-1466.99999999997
2017.01.17,856.0000000000123,371.99999999999454,158.99999999999804,39.00000000000014,-234.99999999999633,-219.99999999999798,-140.99999999999113,-1249.9999999999955,-607.0000000000019,-357.00000000000733,-54.000000000002046,365.99999999999966,36.999999999998145,,-1034.999999999989
2017.01.17,907.0000000000133,394.00000000000546,227.99999999999488,-2.000000000002,-404.99999999999983,-329.999999999997,-292.9999999999988,-1496.9999999999927,-571.9999999999948,-297.9999999999983,-127.00000000000955,352.00000000000784,56.000000000011596,,-1586.9999999999602
2017.01.17,1178.0000000000123,492.0000000000035,324.9999999999975,12.000000000000899,-356.9999999999962,-321.0000000000046,-340.9999999999913,-1600.0000000000014,-551.9999999999969,-202.9999999999976,-91.00000000000819,414.00000000000324,48.000000000003595,,-995.999999999975
2017.01.17,1124.0000000000139,442.00000000000904,290.9999999999968,-34.99999999999615,-273.9999999999965,-279.00000000000705,-313.99999999999204,-1466.9999999999961,-563.0000000000024,-242.99999999999324,-206.00000000000307,324.00000000000205,59.000000000009045,,-1140.9999999999557
2017.01.17,1012.9999999999973,375.9999999999986,311.99999999999005,-82.99999999999974,-315.9999999999941,-301.0000000000068,-364.9999999999931,-1391.9999999999932,-412.9999999999967,-185.99999999999727,-192.00000000000728,334.00000000000097,47.00000000001925,,-1165.999999999982
2017.01.17,1229.0000000000134,392.9999999999989,351.99999999999676,-87.00000000000374,-373.99999999999653,-406.00000000000637,-468.9999999999972,-1468.0000000000027,-304.9999999999997,-49.99999999999449,-102.00000000000387,384.00000000000654,-48.99999999998794,,-951.999999999977
2017.01.17,1242.0000000000098,516.9999999999897,472.9999999999901,-136.99999999999824,-397.99999999999835,-467.0000000000063,-343.9999999999999,-1252.0000000000086,-327.00000000001063,8.000000000008,-97.00000000000841,387.99999999999943,-42.999999999993044,,-437.0000000000266
2017.01.17,1253.9999999999995,544.9999999999955,498.9999999999939,-131.00000000000333,-341.99999999999784,-377.0000000000051,-335.99999999999187,-1140.0000000000077,-175.99999999999838,-25.999999999992696,-133.00000000000978,348.9999999999993,-28.999999999990145,,-43.00000000000805
2017.01.17,1226.000000000016,523.0000000000068,440.9999999999914,-82.99999999999974,-251.00000000000122,-318.00000000000716,-539.999999999996,-1689.0000000000073,-344.99999999999534,-154.0000000000097,-237.00000000000898,350.00000000000585,-87.99999999999919,,-1165.000000000004
2017.01.17,1614.0000000000043,699.9999999999895,492.999999999999,-144.99999999999514,-217.99999999999596,-317.0000000000006,-612.0000000000015,-1689.0000000000073,-197.00000000000273,-191.99999999999218,-192.99999999999784,265.99999999999955,-75.99999999998718,,-565.9999999999876
2017.01.17,1263.000000000014,550.000000000006,483.0000000000001,-161.99999999999548,-234.00000000000088,-319.0000000000026,-473.99999999999665,-1306.000000000007,-83.00000000001084,-114.99999999999844,-180.00000000000682,235.00000000000742,-55.99999999998939,,-397.99999999998084
2017.01.17,1357.0000000000082,556.0000000000009,500.00000000000045,-146.99999999999713,-243.99999999999977,-339.0000000000004,-462.9999999999912,-1238.0000000000057,-123.99999999999079,-86.0000000000083,-115.99999999999966,295.0000000000008,-80.99999999999774,,-129.99999999998045
2017.01.17,1654.0,768.9999999999975,572.9999999999902,-100.99999999999554,-205.99999999999508,-343.9999999999999,-402.9999999999978,-1448.0000000000048,-374.0000000000077,-201.99999999999108,-198.0000000000075,358.0000000000028,-173.00000000000094,,-95.00000000001009
2017.01.17,1648.000000000005,964.9999999999936,628.9999999999907,4.999999999999449,-169.99999999999238,-282.0000000000045,-754.9999999999945,-2143.9999999999905,-520.9999999999936,-273.9999999999965,-171.00000000000648,369.0000000000082,-125.99999999998168,,-826.9999999999633
2017.01.17,2207.000000000003,852.9999999999926,519.9999999999983,39.00000000000014,-119.99999999999788,-240.00000000000688,-1100.9999999999964,-2671.0000000000014,-479.0000000000072,-475.0000000000032,-84.00000000000318,329.00000000000153,-124.99999999999733,,-1347.0000000000175
2017.01.17,2571.9999999999964,807.0000000000022,532.9999999999945,68.99999999999685,-83.9999999999952,-185.99999999999727,-1564.999999999994,-3639.9999999999986,-483.0000000000112,-428.00000000000614,-2.0000000000095497,343.00000000000443,-150.99999999999002,,-2215.0000000000073
2017.01.17,3076.9999999999964,700.999999999996,533.99999999999,26.000000000003798,-163.99999999999747,-270.0000000000036,-1569.9999999999936,-3638.0000000000077,-354.9999999999942,-251.00000000000122,82.99999999999841,399.0000000000049,-118.99999999998023,,-1546.9999999999889
2017.01.17,3232.0000000000127,646.9999999999976,478.9999999999961,87.00000000000374,-129.00000000000134,-256.0000000000007,-1610.0000000000002,-3669.9999999999955,-347.0000000000084,-272.99999999998994,-49.99999999999716,431.99999999999903,-181.9999999999933,,-1639.9999999999768
2017.01.17,3408.000000000011,870.9999999999995,600.999999999996,85.00000000000173,-68.99999999999685,-299.00000000000483,-1828.9999999999918,-4103.999999999996,-368.9999999999971,-323.0000000000066,-134.00000000000034,497.000000000003,-269.9999999999925,,-1934.9999999999745
2017.01.17,3593.000000000002,895.0000000000014,530.9999999999926,94.00000000000519,-78.00000000000028,-331.999999999999,-1789.9999999999916,-4119.000000000006,-495.000000000001,-388.0000000000106,-97.00000000000841,506.0000000000064,-275.9999999999874,,-1955.9999999999964
2017.01.17,3740.9999999999945,910.9999999999951,611.9999999999903,119.99999999999788,-80.99999999999774,-302.0000000000023,-1851.9999999999982,-4211.999999999994,-557.9999999999918,-329.00000000000153,-115.99999999999966,577.0000000000052,-256.99999999999613,,-1745.9999999999977
2017.01.17,3646.000000000016,882.000000000005,573.9999999999967,61.999999999995396,-135.99999999999167,-334.00000000000097,-1895.9999999999977,-4452.999999999995,-683.0000000000114,-344.00000000001097,-176.00000000000193,570.9999999999993,-235.99999999999176,,-2522.99999999999
2017.01.17,3771.000000000013,869.0000000000086,574.9999999999922,9.00000000000345,-166.99999999999494,-353.0000000000033,-1886.9999999999943,-4340.9999999999945,-632.0000000000103,-370.00000000000364,-308.00000000000693,545.0000000000066,-228.99999999999034,,-2517.999999999975
2017.01.17,3783.000000000003,892.0000000000039,559.9999999999939,2.000000000002,-165.9999999999995,-307.99999999999716,-1895.9999999999977,-4357.000000000011,-560.0000000000049,-405.9999999999952,-371.9999999999999,447.0000000000085,-219.99999999999798,,-2600.9999999999923
2017.01.17,3852.000000000011,907.9999999999977,566.9999999999953,28.000000000005798,-169.99999999999238,-375.9999999999986,-1877.9999999999907,-4333.000000000009,-570.0000000000039,-319.0000000000026,-224.00000000000375,463.0000000000023,-219.99999999999798,,-2271.999999999987
2017.01.17,3777.000000000008,931.9999999999995,622.0000000000003,21.00000000000435,-175.99999999999838,-392.9999999999989,-1802.999999999999,-4255.999999999993,-588.9999999999951,-344.99999999999534,-162.00000000000614,592.9999999999991,-220.99999999998232,,-1999.9999999999568
2017.01.17,3849.0000000000136,917.9999999999966,622.0000000000003,7.0000000000014495,-208.99999999999253,-399.0000000000049,-1878.9999999999973,-4329.0000000000055,-510.00000000001046,-262.999999999991,-160.0000000000108,587.9999999999997,-218.99999999999142,,-1983.9999999999923
2017.01.17,3858.000000000006,919.0000000000032,628.9999999999907,-10.999999999994348,-241.00000000000233,-422.00000000000017,-1869.9999999999939,-4303.999999999996,-468.00000000000176,-236.99999999999832,-90.00000000000341,591.0000000000082,-211.99999999998997,,-1857.9999999999727
2017.01.17,4024.0000000000055,1004.9999999999892,705.0000000000001,-2.000000000002,-303.9999999999932,-478.0000000000006,-1942.9999999999948,-4471.000000000003,-550.9999999999903,-171.99999999999437,-192.99999999999784,617.0000000000009,-195.9999999999962,,-1958.9999999999761
2017.01.17,3981.999999999997,1015.9999999999947,761.0000000000006,4.999999999999449,-329.00000000000153,-495.9999999999964,-1883.9999999999968,-4457.0,-565.9999999999999,-160.00000000000458,-215.0000000000034,700.0000000000006,-203.99999999998198,,-1846.9999999999925
2017.01.17,4005.9999999999986,981.0000000000097,770.9999999999994,11.00000000000545,-320.9999999999935,-495.000000000001,-1893.0000000000002,-4404.999999999992,-544.0000000000111,-49.99999999999449,-191.0000000000025,713.0000000000081,-176.99999999998272,,-1593.9999999999563
2017.01.17,4030.0000000000005,1017.0000000000013,789.9999999999907,34.000000000000696,-330.9999999999924,-490.999999999997,-1893.0000000000002,-4442.999999999997,-548.9999999999995,-35.00000000000725,-182.00000000000216,724.0000000000024,-164.99999999999292,,-1493.9999999999934
2017.01.17,4041.000000000006,1021.0000000000052,800.9999999999961,4.999999999999449,-337.99999999999386,-499.000000000005,-1915.9999999999955,-4435.999999999995,-557.9999999999918,-11.999999999989797,-194.00000000000261,718.0000000000075,-177.99999999998929,,-1544.9999999999495
2017.01.17,4117.0000000000155,1061.000000000001,825.9999999999934,-7.9999999999968985,-340.9999999999913,-565.0000000000044,-1932.999999999996,-4468.0000000000055,-497.99999999999847,-35.00000000000725,-213.99999999999864,674.000000000008,-292.9999999999877,,-1676.999999999968
2017.01.18,4129.000000000005,1042.0000000000095,740.9999999999917,9.999999999998899,-300.99999999999574,-526.0000000000042,-1967.999999999992,-4435.999999999995,-492.0000000000035,-175.99999999999838,-278.0000000000058,660.000000000005,-333.9999999999899,,-1928.9999999999745
2017.01.18,4062.00000000001,1059.9999999999943,732.9999999999948,7.9999999999968985,-261.99999999999557,-541.9999999999981,-1883.9999999999968,-4350.000000000009,-503.99999999999335,-198.99999999999363,-213.00000000000807,670.9999999999993,-304.9999999999997,,-1724.9999999999986
2017.01.18,4017.000000000004,994.000000000006,735.9999999999923,4.000000000004,-288.9999999999948,-534.0000000000011,-1897.9999999999998,-4398.999999999997,-527.9999999999951,-160.00000000000458,-195.99999999999795,713.0000000000081,-299.99999999998914,,-1839.9999999999654
2017.01.18,3956.000000000004,933.000000000006,671.9999999999948,41.000000000002146,-271.9999999999945,-495.000000000001,-1903.9999999999945,-4428.00000000001,-527.9999999999951,-131.99999999999878,-177.0000000000067,752.0000000000082,-272.99999999998994,,-1854.999999999976
2017.01.18,3956.000000000004,926.999999999989,644.0000000000001,33.000000000005244,-246.00000000000176,-526.9999999999997,-1880.9999999999993,-4447.000000000001,-575.9999999999987,-278.00000000000045,-248.00000000000466,748.0000000000042,-327.99999999999494,,-2222.999999999998
2017.01.18,3771.9999999999977,954.0000000000103,585.9999999999976,46.00000000000159,-207.00000000000162,-477.0000000000052,-1849.9999999999961,-4393.000000000003,-628.0000000000064,-343.00000000000443,-326.0000000000076,613.000000000008,-365.99999999999966,,-2619.0000000000095
2017.01.18,3695.0000000000036,924.9999999999981,588.9999999999951,58.000000000002494,-185.00000000000182,-465.9999999999998,-1754.0,-4279.000000000011,-619.9999999999983,-347.0000000000084,-328.00000000000296,695.0000000000011,-344.99999999999534,,-2362.000000000016
2017.01.18,3648.000000000007,889.0000000000065,580.9999999999982,65.00000000000395,-195.00000000000074,-497.000000000003,-1702.9999999999989,-4100.999999999999,-565.9999999999999,-279.99999999999136,-152.00000000000102,709.0000000000041,-363.9999999999866,,-1965.9999999999611
2017.01.18,3549.0000000000023,855.9999999999901,584.9999999999911,58.99999999999794,-215.99999999999397,-545.0000000000066,-1668.9999999999982,-4047.0000000000005,-554.9999999999944,-251.00000000000122,-129.0000000000049,733.0000000000059,-424.99999999998647,,-2054.999999999998
