date,USDCHF,GBPUSD,USDJPY,USDCAD,GBPCHF,EURCHF,CADCHF,AUDCHF,NZDCHF,EURGBP,GBPJPY,GBPCAD,GBPAUD,EURJPY,EURNZD,CADJPY,AUDJPY,NZDJPY,AUDCAD,empty,sum
2019.07.15,-229.99999999999687,-212.00000000001216,-191.99999999999307,-85.00000000000173,-371.99999999999454,-175.00000000001404,-171.99999999999437,-300.0000000000003,-499.000000000005,163.99999999999747,-431.0000000000116,-354.0000000000099,103.99999999999298,-185.00000000000227,695.0000000000011,-193.9999999999884,-320.99999999999795,-494.99999999999034,-278.00000000000045,,-3532.000000000022
2019.07.15,-204.99999999999963,-276.00000000000955,-212.0000000000033,-66.00000000001049,-402.9999999999978,-187.00000000000384,-162.99999999999093,-304.00000000000426,-504.9999999999999,148.99999999999915,-521.000000000015,-412.9999999999967,78.00000000000028,-246.00000000000932,687.9999999999998,-218.9999999999941,-359.00000000000887,-530.0000000000011,-295.0000000000008,,-3989.0000000000455
2019.07.15,-207.00000000000162,-236.99999999999832,-212.0000000000033,-46.999999999997044,-364.9999999999931,-167.00000000000603,-173.9999999999964,-270.99999999999903,-480.0000000000027,158.99999999999804,-480.99999999999454,-337.99999999999386,46.0000000000127,-222.99999999999898,661.0000000000005,-230.99999999999454,-320.99999999999795,-503.0000000000001,-236.00000000000287,,-3626.999999999969
2019.07.15,-148.0000000000037,-283.99999999999534,-161.00000000000136,-9.000000000014552,-340.00000000000693,-141.00000000001333,-149.99999999999457,-270.99999999999903,-451.9999999999969,156.99999999999602,-469.99999999999886,-356.00000000000074,87.99999999999919,-210.99999999999852,632.0000000000103,-214.9999999999892,-334.0000000000032,-478.9999999999992,-268.0000000000016,,-3412.000000000011
2019.07.15,-183.99999999999528,-238.0000000000049,-198.99999999999807,-14.000000000002899,-340.9999999999913,-147.00000000000824,-176.99999999999383,-283.99999999999534,-475.0000000000032,161.99999999999548,-467.00000000001296,-304.9999999999997,116.00000000000499,-216.99999999999875,670.9999999999993,-241.99999999999022,-344.0000000000083,-504.99999999999545,-251.00000000000122,,-3440.9999999999995
2019.07.15,-151.9999999999966,-263.99999999999756,-185.00000000000227,-17.000000000000348,-323.99999999999096,-143.00000000000423,-151.00000000000114,-253.99999999999866,-458.9999999999983,170.99999999999892,-479.0000000000134,-334.9999999999964,62.000000000006494,-236.0000000000042,638.0000000000052,-230.99999999999454,-326.0000000000076,-498.9999999999952,-243.00000000000432,,-3426.9999999999955
2019.07.15,-163.99999999999747,-263.99999999999756,-194.99999999999318,-29.00000000001235,-340.00000000000693,-152.0000000000188,-152.99999999999204,-273.000000000001,-470.9999999999992,166.99999999999494,-490.0000000000091,-350.00000000000585,89.00000000000574,-240.99999999999966,661.0000000000005,-229.99999999998977,-346.00000000000364,-512.0000000000005,-267.00000000000614,,-3560.000000000032
2019.07.15,-165.00000000000404,-323.0000000000066,-155.9999999999917,-29.999999999996696,-398.9999999999938,-168.0000000000126,-151.9999999999966,-275.000000000003,-489.0000000000061,139.00000000000023,-504.0000000000191,-435.0000000000076,11.00000000000545,-212.0000000000033,680.9999999999983,-197.9999999999933,-320.0000000000074,-503.9999999999907,-270.99999999999903,,-3770.0000000000273
2019.07.15,-165.00000000000404,-286.99999999999284,-200.9999999999934,0.0,-363.9999999999866,-152.0000000000188,-165.9999999999995,-236.00000000000287,-458.00000000000284,149.99999999999457,-519.0000000000055,-347.0000000000084,-29.999999999996696,-246.9999999999999,622.0000000000115,-250.0,-313.0000000000024,-500.0,-202.9999999999976,,-3666.0000000000055
2019.07.15,-29.000000000001247,-313.00000000000773,-85.99999999999852,-7.0000000000014495,-219.99999999999798,-27.00000000002145,-62.99999999999084,-195.00000000000074,-402.00000000000233,157.99999999999147,-405.00000000000114,-388.9999999999949,53.999999999998494,-152.00000000000102,659.0000000000095,-160.99999999998715,-284.000000000006,-457.9999999999984,-270.0000000000036,,-2590.0000000000155
2019.07.15,-26.999999999999247,-286.00000000000847,-118.99999999999977,-1.0000000000065512,-190.00000000000128,-73.00000000001194,-64.99999999999284,-187.9999999999993,-401.00000000000693,214.99999999999852,-418.00000000000637,-346.0000000000019,80.99999999999774,-240.0000000000091,595.0000000000122,-188.99999999999295,-302.99999999999727,-485.99999999999,-260.00000000000466,,-2701.00000000002
2019.07.15,-17.000000000000348,-208.99999999999253,-103.9999999999992,43.999999999999595,-103.99999999999298,-68.00000000000139,-79.99999999999119,-185.00000000000182,-412.9999999999967,273.000000000001,-317.0000000000073,-192.99999999999872,202.9999999999976,-230.00000000000398,639.9999999999961,-205.99999999998886,-299.0000000000066,-496.9999999999999,-236.00000000000287,,-1997.9999999999898
2019.07.15,-73.00000000000084,-154.99999999999403,-21.99999999999136,-25.00000000000835,-120.99999999999334,-35.00000000000725,-83.9999999999952,-148.0000000000037,-394.00000000000546,232.99999999999432,-158.00000000001546,-211.00000000000563,80.00000000001339,-30.000000000001137,644.0000000000001,-98.99999999998954,-156.0000000000059,-378.9999999999907,-182.99999999999983,,-1315.9999999999998
2019.07.15,2.000000000002,-114.99999999999844,-48.00000000000182,0.9999999999843467,9.999999999998899,24.999999999986144,-42.999999999993044,-112.000000000001,-370.9999999999991,279.99999999999136,-147.00000000001978,-124.00000000001299,178.99999999999582,-88.00000000000807,675.0000000000034,-136.99999999998624,-192.99999999999784,-426.9999999999925,-184.00000000000637,,-817.0000000000553
2019.07.15,17.999999999995797,-177.00000000000495,-28.999999999996362,17.000000000000348,-26.999999999999247,32.999999999994145,-39.00000000000014,-121.00000000000443,-387.000000000004,246.99999999999721,-188.0000000000166,-184.00000000000637,146.00000000000168,-76.00000000000762,717.000000000012,-131.9999999999908,-201.99999999999818,-438.99999999999295,-202.0000000000022,,-1025.0000000000225
2019.07.15,36.0000000000027,-204.00000000000418,-4.9999999999954525,5.999999999994898,-31.000000000003247,1.999999999990898,-20.999999999993246,-156.99999999999602,-407.99999999999727,265.99999999999955,-187.00000000001182,-232.99999999999432,229.00000000001253,-103.9999999999992,731.9999999999993,-105.99999999999454,-236.0000000000042,-462.99999999999386,-270.0000000000036,,-1153.9999999999911
2019.07.15,82.99999999999974,-184.00000000000637,4.0000000000048885,20.999999999982144,46.999999999997044,29.999999999996696,3.0000000000085514,-136.00000000000279,-436.00000000000307,300.0000000000003,-155.00000000000114,-187.00000000000384,293.0000000000099,-121.00000000000932,844.0000000000003,-110.99999999999,-245.00000000000455,-521.0000000000008,-278.00000000000045,,-749.0000000000227
2019.07.15,48.000000000003595,-49.99999999999449,-72.99999999999329,-29.00000000001235,131.99999999999878,29.999999999996696,8.000000000008,-100.99999999999554,-402.00000000000233,363.99999999999767,-108.00000000000409,-73.99999999999629,327.00000000001063,-168.00000000000637,753.0000000000036,-137.99999999999102,-234.00000000000887,-510.9999999999957,-234.00000000000088,,-459.99999999998215
2019.07.15,112.000000000001,-83.9999999999952,-34.99999999999659,-49.00000000001015,182.99999999999983,104.99999999999955,69.00000000000794,-60.99999999999994,-358.0000000000028,336.9999999999984,-94.99999999999886,-141.99999999999767,292.00000000000335,-118.00000000000921,764.0000000000091,-94.99999999999886,-210.99999999999852,-483.99999999999466,-253.0000000000032,,-122.9999999999865
2019.07.15,39.00000000000014,14.999999999987246,-104.99999999998977,-90.99999999999665,188.00000000001037,158.99999999999804,38.0000000000047,-78.99999999999574,-358.0000000000028,300.99999999999574,-76.00000000002183,-68.00000000000139,346.0000000000019,-49.000000000006594,838.0000000000055,-120.99999999999511,-225.00000000000853,-476.99999999998965,-239.99999999999577,,34.9999999999998
2019.07.15,60.00000000000449,72.99999999998974,-79.9999999999983,18.999999999991246,287.9999999999994,102.99999999998644,4.000000000004,-132.99999999999423,-407.99999999999727,404.99999999999983,26.999999999986812,165.9999999999995,639.9999999999961,-105.00000000000398,910.9999999999951,-153.99999999999636,-288.0000000000109,-522.9999999999961,-262.00000000000665,,742.9999999999486
2019.07.15,5.999999999994898,89.99999999999008,-78.00000000000296,29.999999999996696,217.0000000000005,98.99999999998244,-53.999999999998494,-168.99999999999693,-400.00000000000034,369.99999999999255,37.99999999998249,187.00000000000384,619.9999999999983,-45.000000000001705,855.0000000000058,-173.99999999999238,-277.000000000001,-478.9999999999992,-239.99999999999577,,595.9999999999591
2019.07.15,-53.999999999998494,70.99999999999883,-76.99999999999818,27.999999999983594,127.00000000001043,33.99999999997849,-102.99999999999754,-190.99999999999673,-390.0000000000015,358.9999999999982,19.000000000005457,153.00000000000313,548.9999999999995,-42.00000000000159,724.9999999999978,-175.99999999998772,-256.0000000000002,-423.9999999999924,-219.00000000000253,,132.9999999999985
2019.07.15,-56.0000000000005,43.999999999999595,-19.99999999999602,-32.0000000000098,95.00000000000064,10.999999999983245,-65.99999999999939,-182.00000000000438,-394.00000000000546,353.99999999999875,60.000000000002274,56.99999999999594,489.0000000000061,0.999999999990564,717.9999999999964,-91.99999999999875,-209.00000000000318,-387.999999999991,-248.99999999999923,,140.99999999996575
2019.07.15,-107.00000000000153,60.99999999999994,-36.99999999999193,-72.0000000000054,48.000000000003595,13.999999999980695,-84.99999999999064,-187.9999999999993,-394.00000000000546,317.9999999999961,58.9999999999975,15.999999999993797,428.00000000000614,48.99999999999238,709.0000000000041,-81.99999999999363,-183.00000000000693,-361.99999999999477,-236.00000000000287,,-44.00000000001822
2019.07.15,-166.99999999999494,243.99999999999977,-126.99999999999534,-184.00000000000637,156.00000000000057,-51.000000000001044,-65.99999999999939,-234.99999999999633,-424.9999999999976,447.99999999999284,144.00000000000546,113.00000000000753,703.9999999999935,-54.000000000002046,692.0000000000038,-78.99999999999352,-253.0000000000001,-414.99999999999204,-323.0000000000066,,122.00000000001808
2019.07.15,-202.9999999999976,265.0000000000041,-90.00000000000341,-188.00000000001037,131.99999999999878,-40.0000000000178,-90.99999999999665,-283.99999999999534,-441.99999999999795,417.99999999999613,209.99999999997954,133.99999999998968,791.0000000000084,48.00000000000182,756.0000000000011,-46.999999999997044,-252.00000000000955,-379.99999999999545,-355.0000000000053,,381.9999999999531
2019.07.15,-182.99999999999983,187.00000000000384,-48.00000000000182,-103.00000000000864,79.00000000000685,-45.000000000006146,-124.99999999999733,-312.9999999999966,-455.0000000000054,384.9999999999909,180.99999999998317,139.00000000000023,791.9999999999927,63.99999999999295,780.000000000003,-69.99999999999318,-270.00000000001023,-381.9999999999908,-351.99999999999676,,260.999999999967
2019.07.15,-155.00000000000514,175.99999999999838,-39.99999999999204,-123.00000000000644,104.99999999999955,-41.000000000002146,-91.99999999999208,-288.9999999999948,-450.00000000000597,401.99999999999125,179.9999999999784,102.00000000000209,764.0000000000091,42.999999999992156,763.0000000000026,-51.9999999999925,-259.00000000000034,-387.999999999991,-358.9999999999982,,286.99999999999307
2019.07.15,-178.99999999999582,289.9999999999903,-18.000000000000682,-113.00000000000753,182.99999999999983,-45.000000000006146,-114.99999999999844,-310.9999999999946,-465.0000000000043,462.9999999999912,329.9999999999841,259.9999999999936,939.0000000000009,93.99999999999409,805.9999999999956,-38.99999999998727,-249.00000000000944,-375.0,-358.0000000000028,,1097.9999999999422
2019.07.15,-190.99999999999673,265.99999999998846,-24.999999999991473,-129.00000000000134,146.00000000000168,-54.0000000000207,-115.99999999999389,-332.99999999999443,-483.0000000000001,440.9999999999914,295.99999999999227,214.99999999998744,940.0000000000075,90.99999999999397,835.000000000008,-35.99999999998715,-269.00000000000546,-390.00000000000057,-389.000000000006,,814.999999999973
2019.07.15,-241.00000000000233,245.0000000000063,-30.9999999999917,-185.99999999999727,63.99999999999739,-86.0000000000083,-118.99999999999133,-358.9999999999982,-497.000000000003,412.00000000000125,265.99999999999113,113.99999999999189,887.9999999999999,106.99999999999932,822.0000000000116,-2.999999999985903,-265.00000000000057,-372.99999999999045,-419.00000000000273,,339.00000000002683
2019.07.15,-219.99999999999798,255.99999999998957,-51.9999999999925,-221.00000000000452,103.99999999999298,-72.0000000000054,-83.9999999999952,-343.9999999999999,-492.0000000000035,425.99999999999307,250.0,82.00000000000429,902.0000000000028,75.00000000000284,818.0000000000076,2.0000000000095497,-278.0000000000058,-393.0000000000007,-439.99999999999596,,319.00000000000153
2019.07.15,-189.00000000000583,204.99999999998852,-52.99999999999727,-194.0000000000053,92.00000000000318,-52.000000000007596,-74.99999999999174,-336.9999999999984,-467.0000000000063,400.9999999999958,192.99999999998363,49.99999999999449,869.0000000000086,57.999999999992724,804.0000000000047,-15.999999999991132,-295.0000000000017,-396.99999999999136,-443.99999999999994,,152.99999999997516
2019.07.15,-163.99999999999747,236.99999999999832,-64.99999999999773,-219.00000000001364,154.0000000000097,-7.0000000000014495,-43.999999999999595,-324.00000000000205,-446.00000000000193,405.9999999999952,211.9999999999891,58.99999999998684,920.9999999999941,66.0000000000025,822.0000000000116,-9.999999999990905,-305.9999999999974,-396.0000000000008,-463.0000000000023,,432.9999999999819
2019.07.15,-158.99999999999804,236.99999999999832,-61.99999999999761,-238.0000000000049,157.00000000000713,-2.0000000000131024,-28.999999999990145,-339.0000000000004,-470.9999999999992,405.9999999999952,217.9999999999893,38.99999999998904,963.0000000000027,70.99999999999795,887.0000000000156,6.000000000000227,-323.99999999999807,-423.9999999999924,-500.00000000000045,,436.00000000000125
2019.07.15,-129.9999999999968,235.00000000000742,-33.999999999991815,-219.99999999999798,195.00000000001182,13.999999999980695,-14.999999999998348,-309.0000000000037,-445.0000000000065,418.9999999999916,251.00000000000477,53.999999999998494,944.0000000000115,82.99999999999841,851.0000000000017,19.000000000005457,-295.0000000000017,-399.0000000000009,-478.0000000000006,,740.0000000000134
2019.07.15,-148.99999999999915,253.99999999999866,-60.000000000002274,-214.00000000000307,187.00000000000384,0.0,-21.999999999999797,-317.9999999999961,-439.0000000000005,414.9999999999987,241.99999999999022,93.99999999999409,981.0000000000097,63.00000000000239,880.9999999999984,3.0000000000001137,-311.9999999999976,-381.9999999999908,-473.0000000000012,,751.0000000000057
2019.07.16,-161.00000000000003,251.00000000000122,-46.999999999997044,-188.00000000001037,182.99999999999983,-11.00000000000545,-34.000000000000696,-314.99999999999864,-470.00000000000375,422.00000000000017,271.99999999999136,110.99999999999443,991.0000000000085,60.99999999999284,897.0000000000144,7.000000000005002,-289.0000000000015,-409.9999999999966,-446.00000000000193,,823.9999999999919
2019.07.16,-112.99999999999643,259.9999999999936,-34.99999999999659,-182.0000000000155,236.99999999999832,20.999999999982144,-12.000000000000899,-295.0000000000008,-419.9999999999982,439.99999999999596,269.00000000000546,112.000000000001,1004.0000000000049,63.99999999999295,821.000000000005,3.0000000000001137,-299.0000000000066,-388.9999999999958,-456.00000000000085,,1029.9999999999677
2019.07.16,-114.99999999999844,219.99999999999798,4.0000000000048885,-188.00000000001037,195.9999999999962,6.999999999979245,-22.999999999995246,-309.99999999999915,-414.00000000000324,429.0000000000016,280.9999999999775,75.99999999998718,964.9999999999936,96.00000000000364,761.0000000000117,25.000000000005684,-284.000000000006,-353.9999999999992,-473.0000000000012,,898.9999999999466
2019.07.16,-124.99999999999733,221.00000000000452,-18.999999999991246,-197.00000000000273,181.9999999999933,-1.0000000000065512,-22.999999999995246,-331.999999999999,-455.0000000000054,427.99999999999505,253.99999999999068,62.000000000006494,995.0000000000125,75.9999999999934,849.9999999999952,16.000000000005343,-314.9999999999977,-403.99999999999636,-500.9999999999959,,712.0000000000091
2019.07.16,-129.00000000000134,219.99999999999798,-36.99999999999193,-222.00000000001108,185.00000000001293,-8.000000000008,-7.9999999999968985,-322.00000000000006,-482.00000000000466,429.0000000000016,235.99999999999,38.0000000000047,974.9999999999925,51.00000000000193,903.0000000000093,17.000000000010118,-317.0000000000073,-441.0000000000025,-502.9999999999979,,584.9999999999991
2019.07.16,-158.99999999999804,242.99999999999324,-57.999999999992724,-219.99999999999798,173.00000000000094,-26.0000000000149,-32.999999999994145,-312.9999999999966,-473.99999999999665,434.000000000001,228.999999999985,72.0000000000054,930.999999999993,42.999999999992156,859.9999999999941,-3.9999999999906777,-301.00000000000193,-429.9999999999926,-461.99999999999574,,504.99999999999255
2019.07.16,-178.00000000000037,231.0000000000034,-66.0000000000025,-236.99999999999832,130.0000000000079,-74.0000000000185,-39.999999999995595,-361.0000000000002,-580.0000000000027,443.99999999999994,206.99999999999363,29.999999999996696,994.000000000006,6.999999999990791,1053.9999999999993,4.0000000000048885,-338.99999999999864,-536.0000000000014,-517.9999999999962,,171.9999999999883
2019.07.16,-202.0000000000022,256.99999999999613,-104.99999999998977,-311.0000000000168,124.99999999999733,-64.0000000000196,-18.999999999991246,-349.99999999999477,-550.000000000006,430.9999999999925,186.9999999999834,-26.999999999999247,951.9999999999973,6.000000000000227,990.000000000002,19.000000000005457,-335.00000000000796,-507.99999999999557,-529.0000000000017,,-33.00000000005025
2019.07.16,-250.00000000000577,306.00000000000625,-177.99999999999727,-297.9999999999983,114.99999999999844,-98.0000000000203,-56.99999999999594,-317.0000000000006,-604.0000000000045,444.9999999999954,147.99999999999613,52.000000000007596,1024.0000000000027,-49.99999999999716,1090.9999999999975,-42.999999999992156,-385.0000000000051,-578.9999999999935,-519.9999999999983,,-198.00000000000512
2019.07.16,-224.000000000002,276.9999999999939,-101.99999999998965,-289.0000000000059,119.00000000000244,-90.00000000001229,-47.9999999999925,-346.9999999999973,-585.9999999999976,446.9999999999974,210.9999999999843,29.999999999996696,936.0000000000035,9.000000000000341,1044.0000000000005,9.000000000000341,-311.00000000000705,-530.0000000000011,-490.00000000000153,,64.99999999997254
2019.07.16,-224.9999999999974,289.9999999999903,-120.99999999999511,-276.00000000000955,130.0000000000079,-94.00000000001629,-56.0000000000005,-317.0000000000006,-606.0000000000065,458.9999999999983,198.99999999998386,58.99999999998684,879.9999999999919,-17.000000000010118,1089.0000000000066,-15.999999999991132,-294.00000000001114,-563.999999999993,-443.0000000000045,,76.9999999999298
2019.07.16,-200.99999999999562,251.00000000000122,-112.99999999999955,-222.00000000001108,119.00000000000244,-105.00000000002174,-68.99999999999685,-348.00000000000387,-624.9999999999977,462.9999999999912,168.99999999998272,75.99999999998718,941.9999999999984,-52.00000000000671,1120.0000000000098,-44.999999999987494,-338.99999999999864,-599.0000000000038,-465.9999999999998,,-44.00000000004991
2019.07.16,-202.9999999999976,246.99999999999721,-112.99999999999955,-235.00000000000742,116.00000000000499,-102.00000000000209,-62.99999999999084,-337.99999999999386,-648.9999999999995,456.00000000000085,163.99999999998727,55.000000000005045,910.9999999999951,-45.000000000001705,1184.0000000000073,-34.99999999999659,-329.00000000000773,-623.9999999999952,-461.0000000000003,,-63.9999999999946
2019.07.16,-207.00000000000162,263.99999999999756,-137.00000000000045,-243.00000000001543,124.99999999999733,-84.0000000000174,-62.99999999999084,-336.9999999999984,-641.0000000000027,446.9999999999974,152.9999999999916,66.99999999999484,920.0000000000097,-49.000000000006594,1192.9999999999995,-48.99999999999238,-340.0000000000034,-628.0000000000001,-458.9999999999983,,-68.00000000003956
2019.07.16,-214.00000000000307,278.00000000000045,-134.00000000000034,-246.99999999999721,130.99999999999224,-85.00000000000173,-64.99999999999284,-346.0000000000019,-636.9999999999986,452.99999999999227,173.00000000000182,80.99999999999774,951.000000000013,-36.000000000001364,1181.0000000000098,-43.99999999999693,-343.0000000000035,-615.9999999999997,-470.00000000000375,,11.000000000006139
2019.07.16,-229.99999999999687,248.00000000000378,-129.99999999999545,-248.00000000000378,78.00000000000028,-108.00000000001918,-76.99999999999375,-370.9999999999991,-644.0000000000001,437.999999999994,143.00000000000068,41.99999999998649,947.9999999999933,-40.00000000000625,1161.9999999999964,-40.99999999999682,-353.9999999999992,-608.9999999999947,-487.0000000000041,,-280.00000000003433
2019.07.16,-224.000000000002,269.9999999999925,-144.99999999999602,-229.99999999999687,110.99999999999443,-100.0000000000112,-81.9999999999932,-358.0000000000028,-644.0000000000001,451.0000000000014,150.00000000000568,89.99999999999008,954.9999999999948,-51.00000000000193,1178.0000000000123,-61.99999999999761,-356.00000000000875,-623.9999999999952,-463.9999999999977,,-135.00000000001216
2019.07.16,-224.9999999999974,295.0000000000008,-185.00000000000227,-241.00000000000233,134.99999999999625,-87.00000000001484,-76.99999999999375,-343.00000000000443,-634.9999999999967,461.0000000000003,126.00000000000477,109.00000000000354,951.9999999999973,-85.99999999999852,1175.000000000015,-87.99999999999386,-367.00000000000443,-643.9999999999912,-451.0000000000014,,-175.99999999998323
2019.07.16,-231.99999999999886,276.9999999999939,-230.99999999999454,-215.00000000000963,104.99999999999955,-81.00000000001995,-97.9999999999981,-329.999999999997,-621.0000000000049,434.9999999999965,50.99999999998772,119.99999999998678,876.9999999999944,-120.00000000000455,1141.9999999999986,-138.9999999999958,-378.0000000000001,-647.9999999999961,-406.00000000000637,,-492.00000000006844
2019.07.16,-124.00000000000189,451.0000000000014,-209.99999999999375,-265.0000000000041,415.99999999999415,47.99999999998139,14.000000000002899,-239.99999999999577,-553.0000000000035,554.9999999999944,262.00000000000045,283.99999999999534,1092.000000000004,-91.00000000000819,1166.0000000000005,-91.99999999999875,-352.00000000000387,-643.9999999999912,-426.9999999999996,,1289.9999999999736
2019.07.16,-126.99999999999933,557.9999999999918,-206.99999999999363,-263.99999999999756,514.9999999999987,63.99999999999739,9.00000000000345,-226.00000000000398,-526.0000000000042,612.9999999999969,384.9999999999909,425.99999999999307,1198.9999999999945,-61.99999999999761,1120.0000000000098,-90.99999999999397,-329.00000000000773,-605.9999999999945,-400.9999999999958,,2049.9999999999877
2019.07.16,-143.9999999999997,716.0000000000056,-213.99999999999864,-351.99999999999676,646.9999999999976,99.99999999998899,51.000000000001044,-217.0000000000005,-494.00000000000557,687.9999999999998,548.9999999999782,514.9999999999987,1371.0000000000111,-10.000000000005116,1093.0000000000107,-33.999999999991815,-311.00000000000705,-560.9999999999928,-438.00000000000506,,2954.9999999999886
2019.07.16,-150.00000000000568,783.0000000000003,-185.00000000000227,-277.00000000001614,719.000000000003,142.99999999998204,3.0000000000085514,-248.99999999999923,-514.9999999999987,691.9999999999926,674.999999999983,716.9999999999899,1544.9999999999964,78.00000000000296,1215.9999999999948,-63.99999999999295,-322.00000000000273,-560.0000000000023,-424.00000000000216,,3824.9999999999322
2019.07.16,-114.99999999999844,731.9999999999993,-179.9999999999926,-260.0000000000158,700.999999999996,160.99999999998892,19.00000000000235,-217.99999999999596,-492.999999999999,654.9999999999944,605.9999999999945,658.0000000000031,1449.0000000000114,63.99999999999295,1197.0000000000036,-71.99999999998852,-308.9999999999975,-558.9999999999975,-397.0000000000029,,3638.999999999999
2019.07.16,-134.99999999999625,831.9999999999883,-87.0000000000033,-299.00000000000483,768.9999999999975,200.99999999998454,24.000000000001798,-226.99999999999943,-487.0000000000041,690.9999999999972,824.9999999999886,736.0000000000033,1571.0000000000114,233.99999999999466,1231.0000000000043,24.00000000000091,-239.00000000000432,-476.99999999998965,-417.99999999999613,,4768.999999999974
2019.07.16,-173.9999999999964,910.9999999999951,-60.000000000002274,-286.00000000000847,804.0000000000047,226.99999999999943,-13.999999999991797,-234.99999999999633,-511.0000000000059,695.0000000000011,948.9999999999839,858.9999999999875,1639.999999999997,341.99999999999875,1333.0000000000064,37.00000000000614,-198.0000000000075,-454.9999999999983,-383.0,,5480.9999999999745
2019.07.16,-195.9999999999962,946.0000000000024,-84.00000000000318,-235.00000000000742,809.9999999999997,200.00000000000017,-59.99999999999339,-275.000000000003,-534.0000000000011,724.9999999999978,955.9999999999889,957.9999999999922,1749.0000000000005,308.9999999999975,1350.0000000000068,-14.999999999986358,-243.0000000000092,-482.9999999999899,-380.999999999998,,5496.999999999998
