date,USDCHF,GBPUSD,EURUSD,USDJPY,USDCAD,AUDUSD,NZDUSD,GBPCHF,CADCHF,GBPAUD,EURCAD,CADJPY,AUDJPY,AUDNZD,empty,sum
2015.02.02,-29.999999999996696,-173.00000000000094,-74.0000000000185,-297.9999999999876,-2.999999999997449,-54.999999999993946,-70.0000000000034,-15.999999999993797,-36.999999999998145,-130.0000000000079,-224.000000000002,0.0,0.0,-89.99999999999008,,-1199.9999999999905
2015.02.02,95.00000000000064,-178.99999999999582,-58.000000000002494,-312.9999999999882,-35.999999999991594,91.00000000000774,-65.00000000000395,272.99999999998994,39.00000000000014,235.99999999999176,-194.99999999998963,244.99999999999034,257.99999999999557,23.00000000001745,,414.00000000002194
2015.02.02,351.99999999999676,-170.00000000000347,-67.00000000001705,-311.9999999999976,60.000000000015596,111.00000000000554,-34.000000000000696,672.0000000000059,180.99999999999784,224.000000000002,-252.99999999999213,259.00000000000034,223.99999999998954,97.00000000001374,,1344.0000000000161
2015.02.02,527.9999999999951,-187.00000000000384,-114.0000000000141,-298.9999999999924,101.00000000001774,165.9999999999995,36.999999999998145,997.0000000000034,307.0000000000017,493.99999999999443,-299.99999999998914,358.0000000000041,375.0,180.0000000000024,,2643.0000000000173
2015.02.02,461.99999999999574,-189.00000000001694,-104.99999999999955,-453.9999999999935,0.0,197.99999999999818,80.00000000000229,948.9999999999999,336.00000000000296,570.0000000000039,-249.99999999999466,359.99999999999943,450.9999999999934,159.00000000002024,,2567.000000000011
2015.02.02,415.99999999999415,-222.00000000001108,-60.000000000015596,-514.9999999999864,-52.99999999999194,190.00000000000128,68.99999999999685,842.9999999999937,348.9999999999993,570.0000000000039,-89.00000000000574,334.0000000000032,458.999999999989,171.00000000001003,,2461.999999999981
2015.02.02,292.9999999999988,-188.00000000001037,-37.00000000002035,-455.99999999998886,-116.99999999998934,219.00000000000253,102.99999999999754,665.9999999999889,291.0000000000079,631.0000000000038,-48.000000000003595,310.99999999999284,532.999999999987,159.00000000002024,,2359.9999999999864
2015.02.02,97.9999999999981,-215.00000000000963,-19.00000000001345,-706.9999999999936,-295.99999999998516,251.00000000000122,109.99999999999899,333.0000000000055,129.00000000000134,751.9999999999972,99.00000000000463,320.99999999999795,614.9999999999949,155.00000000001623,,1626.0000000000139
2015.02.02,146.00000000000168,-173.00000000000094,13.999999999980695,-697.9999999999933,-296.9999999999917,156.00000000000057,76.99999999999375,441.0000000000025,246.99999999999721,486.999999999993,275.000000000003,358.99999999999466,655.9999999999917,138.0000000000159,,1827.999999999989
2015.02.02,82.00000000000429,-182.0000000000155,25.999999999992696,-861.9999999999948,-356.00000000000074,147.00000000000824,73.00000000000084,299.99999999998914,228.00000000000597,482.00000000000466,371.00000000001023,326.9999999999982,650.9999999999962,142.0000000000199,,1429.000000000019
2015.02.02,19.999999999997797,-208.00000000000819,-49.00000000001015,-942.9999999999978,-390.0000000000015,138.00000000000477,41.000000000002146,272.00000000000557,214.99999999999852,456.9999999999963,329.00000000000153,459.0000000000032,807.9999999999927,81.00000000001995,,1230.0000000000045
2015.02.02,124.00000000000189,-202.00000000001327,-65.00000000000395,-887.999999999991,-386.9999999999818,145.00000000000622,112.000000000001,374.999999999992,287.9999999999994,448.9999999999883,326.0000000000041,444.9999999999932,792.9999999999922,48.000000000003595,,1562.9999999999918
2015.02.02,99.00000000000463,-167.00000000000603,-29.00000000001235,-903.9999999999964,-383.99999999998437,131.00000000000333,134.0000000000008,336.00000000000296,274.00000000000756,377.0000000000051,351.0000000000124,430.9999999999974,792.9999999999922,-25.999999999992696,,1416.0000000000346
2015.02.02,95.99999999999609,-163.00000000000205,-35.00000000000725,-875.9999999999906,-390.9999999999858,107.00000000000153,109.00000000000354,323.99999999999096,261.0000000000001,293.0000000000099,367.0000000000062,415.9999999999968,696.9999999999885,-7.999999999985796,,1197.0000000000223
2015.02.02,80.99999999999774,-171.00000000001003,-37.00000000002035,-777.9999999999916,-373.99999999998545,128.00000000000588,107.99999999999699,323.99999999999096,261.0000000000001,407.0000000000018,357.00000000000733,363.9999999999901,723.9999999999895,54.0000000000207,,1447.9999999999939
2015.02.02,-2.000000000002,-200.00000000000017,-48.000000000003595,-779.9999999999869,-405.9999999999952,258.9999999999981,148.0000000000037,218.99999999999142,211.00000000000563,727.9999999999953,337.0000000000095,365.99999999999966,840.999999999994,161.00000000001114,,1834.0000000000207
2015.02.02,7.0000000000014495,-222.99999999999542,-197.00000000000273,-774.9999999999915,-417.99999999998505,241.99999999999778,59.99999999999339,242.99999999999324,201.00000000000674,737.0000000000099,184.00000000000637,369.99999999999034,838.9999999999986,165.00000000001512,,1435.0000000000382
