date,USDCHF,EURUSD,NZDUSD,CADCHF,NZDCHF,GBPAUD,EURJPY,EURCAD,EURNZD,NZDJPY,NZDCAD,empty,sum
2015.12.07,-48.000000000003595,-17.000000000000348,-29.000000000001247,-27.999999999994696,-29.999999999996696,-119.99999999998678,-20.999999999986585,-23.00000000001745,-0.9999999999843467,-24.00000000000091,-29.999999999996696,,-370.9999999999694
2015.12.07,-65.99999999999939,12.999999999996348,-29.000000000001247,-48.99999999999905,0.0,-48.000000000003595,19.000000000005457,-4.000000000004,148.00000000001478,-19.99999999999602,-12.999999999996348,,-48.999999999983075
2015.12.07,-70.99999999999883,56.99999999999594,26.999999999999247,-43.999999999999595,40.00000000000669,71.99999999998319,51.00000000001614,117.99999999999588,277.00000000001614,64.99999999999773,30.000000000007798,,622.0000000000203
2015.12.07,-11.00000000000545,117.99999999999588,75.9999999999983,55.000000000005045,130.0000000000079,57.00000000001815,129.99999999999545,275.9999999999874,523.0000000000068,125.0,3.0000000000085514,,1482.0000000000182
2015.12.07,-73.99999999999629,52.99999999999194,92.99999999999864,51.000000000001044,118.00000000000699,85.00000000002395,42.00000000000159,297.9999999999983,512.0000000000014,138.9999999999958,7.0000000000014495,,1324.0000000000246
2015.12.07,-90.99999999999665,-21.00000000000435,151.00000000000114,53.00000000000304,150.00000000000568,150.00000000000568,-24.00000000000091,235.99999999999176,570.0000000000039,209.00000000000318,72.0000000000054,,1455.000000000018
2015.12.07,-104.99999999999955,-52.000000000007596,148.99999999999915,29.000000000001247,148.0000000000037,144.0000000000108,-45.99999999999227,174.99999999999181,477.0000000000163,192.00000000000728,87.00000000000374,,1198.0000000000346
2015.12.07,-107.99999999999699,-43.999999999999595,209.9999999999991,36.0000000000027,190.00000000000128,84.0000000000174,-43.99999999998272,181.9999999999933,585.0000000000133,269.999999999996,137.00000000000932,,1498.000000000053
2015.12.07,-187.9999999999993,-124.00000000001299,230.000000000008,-20.999999999993246,229.00000000000142,44.0000000000218,-80.99999999998886,78.00000000000028,679.0000000000074,281.9999999999965,199.00000000000472,,1327.0000000000457
2015.12.07,-205.99999999999508,-143.00000000000423,328.0000000000061,-24.000000000001798,240.00000000000688,141.99999999999767,-103.00000000000864,75.99999999998718,723.0000000000069,364.0000000000043,275.000000000003,,1672.0000000000023
2015.12.07,-170.00000000000347,-92.00000000000318,302.9999999999977,13.00000000000745,247.00000000000833,-62.000000000006494,-30.000000000001137,170.99999999998784,758.0000000000142,344.0000000000083,239.0000000000003,,1721.0000000000098
2015.12.07,-178.00000000000037,-96.00000000000719,336.00000000000296,14.000000000002899,289.0000000000059,-90.99999999997443,-40.99999999999682,168.99999999999693,848.0000000000043,382.99999999999557,287.9999999999994,,1921.0000000000289
2015.12.07,-180.99999999999784,-93.00000000000975,401.00000000000693,21.999999999999797,341.99999999999784,69.00000000000794,-32.99999999998704,193.99999999998306,1041.000000000003,474.9999999999943,356.00000000000074,,2592.999999999999
2015.12.07,-189.00000000000583,-86.0000000000083,407.99999999999727,14.999999999998348,338.00000000000495,126.00000000002609,-37.99999999998249,201.99999999999108,994.000000000006,469.0000000000083,365.0000000000042,,2604.0000000000396
2015.12.07,-170.00000000000347,-76.0000000000094,412.00000000000125,2.000000000002,348.00000000000387,65.00000000002615,-6.000000000000227,197.99999999998707,1045.000000000007,465.0000000000034,360.0000000000048,,2643.0000000000227
2015.12.07,-180.99999999999784,-78.00000000000028,385.99999999999744,9.00000000000345,326.9999999999995,134.99999999999625,-26.00000000001046,197.00000000000273,964.0000000000093,454.00000000000773,338.00000000000495,,2525.0000000000127
2015.12.07,-182.00000000000438,-80.99999999999774,401.00000000000693,9.999999999998899,336.9999999999984,119.99999999998678,-14.999999999986358,207.99999999998596,1019.9999999999986,463.0000000000081,340.00000000000693,,2621.0000000000023
2015.12.07,-192.99999999999872,-43.999999999999595,368.9999999999971,14.999999999998348,321.0000000000046,105.00000000002174,37.00000000000614,245.99999999999068,1018.0000000000077,424.0000000000066,335.0000000000075,,2633.000000000042
