date,USDCHF,GBPUSD,EURUSD,USDJPY,USDCAD,AUDUSD,NZDUSD,GBPCHF,EURCHF,EURGBP,GBPJPY,empty,sum
2015.05.11,-29.999999999996696,-43.999999999999595,-52.99999999999194,0.0,-4.000000000004,-48.99999999999905,-53.00000000000304,-60.99999999999994,-70.99999999999883,-3.0000000000085514,-16.999999999995907,,-384.9999999999976
2015.05.11,-46.00000000000159,-56.99999999999594,-18.999999999991246,53.999999999987836,-11.00000000000545,-109.99999999999899,142.99999999999312,-19.999999999997797,-49.00000000001015,5.999999999994898,129.99999999999545,,20.99999999997013
2015.05.11,-58.99999999999794,-45.99999999999049,-32.999999999994145,73.99999999999807,-4.000000000004,-126.0000000000039,89.99999999999008,-58.000000000002494,-66.00000000001049,-23.00000000000635,68.9999999999884,,-182.00000000003325
2015.05.11,-2.999999999997449,45.99999999999049,14.000000000002899,111.99999999999477,18.999999999991246,-48.000000000003595,214.99999999999852,-75.00000000000284,-51.000000000001044,-23.00000000000635,48.00000000000182,,253.99999999996845
2015.05.11,21.999999999999797,86.99999999999264,26.0000000000149,128.99999999999068,70.99999999999883,-34.000000000000696,305.99999999999517,-89.00000000000574,-39.999999999995595,-23.00000000000635,50.00000000001137,,504.9999999999951
2015.05.11,0.0,113.99999999999189,32.0000000000098,112.99999999999955,51.99999999998539,-97.9999999999981,270.99999999999903,-140.0000000000068,-46.999999999997044,-58.000000000002494,-19.000000000005457,,219.99999999997578
2015.05.11,-100.00000000000009,-18.999999999991246,-17.999999999984695,37.9999999999967,-38.0000000000047,-134.0000000000008,249.99999999999466,-177.00000000000495,-36.0000000000138,-34.000000000000696,-10.99999999999568,,-279.00000000000523
2015.05.11,-32.999999999994145,59.000000000009045,-8.999999999992347,47.99999999998761,-8.000000000008,-146.99999999999713,306.9999999999906,-147.99999999999258,-39.00000000001125,-45.000000000006146,-233.0000000000041,,-248.00000000001842
2015.05.11,95.00000000000064,204.00000000000418,310.0000000000103,60.99999999999284,106.99999999999044,37.99999999999359,392.9999999999989,-52.000000000007596,68.99999999998573,93.99999999999409,-200.9999999999934,,1117.9999999999698
2015.05.11,165.00000000000404,164.99999999999292,335.00000000001864,100.99999999999909,103.99999999999298,52.99999999999194,387.99999999999943,58.000000000002494,73.99999999999629,118.99999999999133,-111.99999999999477,,1449.9999999999945
2015.05.11,99.00000000000463,187.99999999998818,333.0000000000055,122.99999999999045,119.00000000000244,120.99999999999334,445.99999999999085,-69.00000000000794,104.99999999999955,98.99999999999353,-110.99999999999,,1452.9999999999707
2015.05.11,107.00000000000153,190.00000000000128,347.0000000000084,152.9999999999916,273.9999999999965,161.00000000000003,489.99999999999045,12.999999999996348,153.9999999999875,134.99999999999625,-81.99999999999363,,1941.9999999999764
2015.05.11,175.99999999999838,256.99999999999613,433.0000000000167,186.9999999999976,305.9999999999841,246.00000000000176,622.0000000000003,48.000000000003595,136.00000000000279,152.99999999999204,-126.00000000000477,,2437.999999999989
2015.05.11,262.00000000000665,323.99999999999096,562.0000000000181,160.99999999998715,356.00000000000074,313.99999999999204,645.999999999991,87.99999999999919,173.99999999998528,207.99999999999707,-197.00000000000273,,2897.9999999999654
2015.05.11,255.00000000000523,303.0000000000088,545.0000000000177,163.99999999998727,384.9999999999909,249.99999999999466,649.999999999995,127.00000000001043,166.99999999998383,202.9999999999976,-158.99999999999181,,2889.9999999999995
2015.05.11,207.99999999999707,309.0000000000037,512.0000000000014,167.99999999999216,383.99999999998437,259.9999999999936,641.9999999999982,38.0000000000047,173.00000000000094,173.9999999999964,-131.00000000000023,,2736.9999999999727
2015.05.11,145.00000000000622,256.99999999999613,472.00000000000574,194.99999999999318,347.9999999999928,234.00000000000088,644.0000000000001,-19.999999999997797,191.99999999999218,163.00000000000205,-96.00000000000364,,2533.999999999988
2015.05.11,214.99999999999852,296.0000000000074,518.0000000000184,226.99999999998965,394.00000000000546,278.00000000000045,670.9999999999993,41.000000000002146,175.99999999999838,171.99999999999437,-104.99999999998977,,2883.0000000000246
