date,AUDCAD,empty,sum
2017.05.01,175.99999999999838,,175.99999999999838
2017.05.01,161.99999999999548,,161.99999999999548
2017.05.01,202.9999999999976,,202.9999999999976
2017.05.01,120.99999999999334,,120.99999999999334
2017.05.01,96.99999999999153,,96.99999999999153
2017.05.01,109.99999999998789,,109.99999999998789
2017.05.01,171.99999999999437,,171.99999999999437
2017.05.01,255.99999999998957,,255.99999999998957
2017.05.01,205.99999999999508,,205.99999999999508
2017.05.01,221.99999999998886,,221.99999999998886
2017.05.01,221.00000000000452,,221.00000000000452
2017.05.01,241.99999999998667,,241.99999999998667
2017.05.01,309.99999999998806,,309.99999999998806
2017.05.01,341.99999999999784,,341.99999999999784
2017.05.01,351.99999999999676,,351.99999999999676
2017.05.01,316.99999999998954,,316.99999999998954
2017.05.01,411.0000000000058,,411.0000000000058
2017.05.01,363.0000000000022,,363.0000000000022
2017.05.01,439.99999999999596,,439.99999999999596
2017.05.01,519.9999999999872,,519.9999999999872
2017.05.01,565.9999999999999,,565.9999999999999
2017.05.01,580.999999999987,,580.999999999987
2017.05.01,659.999999999994,,659.999999999994
2017.05.01,638.0000000000052,,638.0000000000052
2017.05.01,614.0000000000034,,614.0000000000034
2017.05.01,611.9999999999903,,611.9999999999903
2017.05.01,608.9999999999928,,608.9999999999928
2017.05.01,678.0000000000008,,678.0000000000008
2017.05.01,788.9999999999952,,788.9999999999952
2017.05.01,719.000000000003,,719.000000000003
2017.05.01,863.9999999999981,,863.9999999999981
2017.05.01,800.0000000000007,,800.0000000000007
2017.05.01,794.0000000000058,,794.0000000000058
2017.05.01,892.9999999999883,,892.9999999999883
2017.05.01,1029.9999999999975,,1029.9999999999975
2017.05.01,910.9999999999951,,910.9999999999951
2017.05.01,858.0000000000032,,858.0000000000032
2017.05.01,882.9999999999893,,882.9999999999893
2017.05.01,893.9999999999948,,893.9999999999948
2017.05.01,886.9999999999934,,886.9999999999934
2017.05.01,953.0000000000039,,953.0000000000039
2017.05.01,984.9999999999915,,984.9999999999915
2017.05.01,949.9999999999842,,949.9999999999842
2017.05.01,1007.9999999999867,,1007.9999999999867
2017.05.01,1032.999999999995,,1032.999999999995
2017.05.01,990.9999999999864,,990.9999999999864
2017.05.01,997.9999999999878,,997.9999999999878
2017.05.01,970.9999999999885,,970.9999999999885
2017.05.02,970.0000000000042,,970.0000000000042
2017.05.02,960.9999999999897,,960.9999999999897
2017.05.02,1009.9999999999998,,1009.9999999999998
2017.05.02,970.9999999999885,,970.9999999999885
2017.05.02,1009.9999999999998,,1009.9999999999998
2017.05.02,1012.9999999999973,,1012.9999999999973
2017.05.02,1046.999999999998,,1046.999999999998
2017.05.02,1116.000000000006,,1116.000000000006
2017.05.02,1100.9999999999964,,1100.9999999999964
2017.05.02,1034.0000000000016,,1034.0000000000016
2017.05.02,1058.9999999999877,,1058.9999999999877
2017.05.02,1041.000000000003,,1041.000000000003
2017.05.02,1072.9999999999907,,1072.9999999999907
2017.05.02,977.99999999999,,977.99999999999
2017.05.02,1021.0000000000052,,1021.0000000000052
2017.05.02,1109.9999999999889,,1109.9999999999889
2017.05.02,1097.999999999999,,1097.999999999999
2017.05.02,1053.9999999999993,,1053.9999999999993
2017.05.02,988.9999999999955,,988.9999999999955
2017.05.02,963.999999999987,,963.999999999987
2017.05.02,1022.9999999999961,,1022.9999999999961
2017.05.02,961.9999999999961,,961.9999999999961
2017.05.02,916.0000000000057,,916.0000000000057
2017.05.02,948.9999999999999,,948.9999999999999
2017.05.02,899.0000000000053,,899.0000000000053
2017.05.02,848.9999999999886,,848.9999999999886
2017.05.02,788.9999999999952,,788.9999999999952
2017.05.02,763.9999999999869,,763.9999999999869
2017.05.02,750.0000000000063,,750.0000000000063
2017.05.02,780.000000000003,,780.000000000003
2017.05.02,821.9999999999894,,821.9999999999894
2017.05.02,983.9999999999849,,983.9999999999849
2017.05.02,1070.9999999999998,,1070.9999999999998
2017.05.02,1095.0000000000016,,1095.0000000000016
2017.05.02,1238.0000000000057,,1238.0000000000057
2017.05.02,1234.0000000000018,,1234.0000000000018
2017.05.02,1349.0000000000002,,1349.0000000000002
2017.05.02,1395.9999999999973,,1395.9999999999973
2017.05.02,1336.9999999999882,,1336.9999999999882
2017.05.02,1309.0000000000045,,1309.0000000000045
2017.05.02,1244.999999999985,,1244.999999999985
