date,AUDUSD,NZDUSD,NZDCHF,EURGBP,empty,sum
2016.08.29,-14.999999999998348,-156.00000000000057,-163.00000000000205,-219.99999999999798,,-553.999999999999
2016.08.29,48.000000000003595,-107.00000000000153,-163.00000000000205,-287.0000000000039,,-509.0000000000039
2016.08.29,2.000000000002,-122.99999999999534,-229.00000000000142,-275.99999999999847,,-625.9999999999932
2016.08.29,29.000000000001247,-100.99999999999554,-214.99999999999852,-285.9999999999974,,-572.9999999999902
2016.08.29,19.999999999997797,-76.99999999999375,-181.9999999999933,-268.99999999999704,,-507.9999999999863
2016.08.29,-122.99999999999534,-159.9999999999935,-256.99999999999613,-244.99999999999523,,-784.9999999999802
2016.08.29,-102.99999999999754,-171.99999999999437,-307.99999999999716,-214.00000000000307,,-796.9999999999922
2016.08.29,-143.00000000000423,-243.00000000000432,-315.9999999999941,-224.9999999999974,,-927.0
2016.08.29,-158.99999999999804,-261.0000000000001,-344.99999999999534,-239.99999999999577,,-1004.9999999999893
2016.08.29,-168.99999999999693,-280.00000000000244,-317.9999999999961,-217.99999999999596,,-984.9999999999914
2016.08.29,-178.00000000000037,-275.99999999999847,-307.99999999999716,-241.00000000000233,,-1002.9999999999984
2016.08.29,-129.00000000000134,-227.99999999999488,-280.00000000000244,-248.00000000000378,,-885.0000000000024
2016.08.29,-200.99999999999562,-297.00000000000284,-273.000000000001,-236.00000000000287,,-1007.0000000000024
2016.08.29,-239.0000000000003,-371.99999999999454,-302.0000000000023,-222.99999999999542,,-1135.9999999999925
2016.08.29,-221.99999999999997,-381.99999999999346,-346.9999999999973,-161.99999999999548,,-1112.9999999999861
2016.08.29,-211.00000000000563,-383.99999999999545,-349.99999999999477,-124.00000000000189,,-1068.9999999999977
2016.08.29,-224.9999999999974,-373.99999999999653,-361.0000000000002,-126.0000000000039,,-1085.9999999999982
2016.08.29,-190.00000000000128,-375.0000000000031,-387.99999999999943,-165.00000000000404,,-1118.000000000008
2016.08.29,-172.00000000000549,-373.99999999999653,-387.99999999999943,-156.00000000000057,,-1090.000000000002
2016.08.29,-129.9999999999968,-300.99999999999574,-313.99999999999204,-168.00000000000148,,-912.999999999986
2016.08.30,-173.00000000000094,-298.9999999999937,-295.0000000000008,-175.99999999999838,,-942.9999999999939
2016.08.30,-192.00000000000327,-278.9999999999959,-326.9999999999995,-163.00000000000205,,-961.0000000000007
2016.08.30,-182.99999999999983,-287.9999999999994,-300.99999999999574,-148.0000000000037,,-919.9999999999986
2016.08.30,-168.99999999999693,-307.99999999999716,-315.9999999999941,-153.99999999999858,,-946.9999999999868
2016.08.30,-197.00000000000273,-320.9999999999935,-330.9999999999924,-178.99999999999582,,-1027.9999999999845
2016.08.30,-207.99999999999707,-343.00000000000443,-336.9999999999984,-182.99999999999983,,-1070.9999999999998
2016.08.30,-224.000000000002,-392.00000000000347,-395.0000000000009,-173.00000000000094,,-1184.0000000000073
2016.08.30,-146.99999999999713,-336.9999999999984,-356.9999999999962,-144.99999999999514,,-985.9999999999869
2016.08.30,-155.00000000000514,-339.99999999999585,-403.99999999999324,-126.0000000000039,,-1024.9999999999982
2016.08.30,-165.9999999999995,-302.9999999999977,-395.99999999999636,-183.99999999999528,,-1048.9999999999889
2016.08.30,-129.00000000000134,-165.00000000000404,-356.00000000000074,-212.00000000000108,,-862.0000000000073
2016.08.30,-141.99999999999767,-187.00000000000384,-383.0,-207.00000000000162,,-919.0000000000031
2016.08.30,-138.00000000000477,-187.00000000000384,-363.0000000000022,-158.99999999999804,,-847.000000000009
2016.08.30,-158.0000000000026,-226.99999999999943,-400.00000000000034,-173.00000000000094,,-958.0000000000033
2016.08.30,-156.99999999999602,-241.00000000000233,-409.99999999999926,-176.99999999999383,,-984.9999999999915
2016.08.30,-148.0000000000037,-249.99999999999466,-436.9999999999985,-178.00000000000037,,-1012.9999999999972
2016.08.30,-155.00000000000514,-261.0000000000001,-441.0000000000025,-168.99999999999693,,-1026.0000000000045
2016.08.30,-167.00000000000603,-278.9999999999959,-458.9999999999983,-215.99999999999397,,-1120.999999999994
2016.08.30,-148.0000000000037,-258.9999999999981,-466.9999999999952,-236.00000000000287,,-1110.0
2016.08.30,-34.000000000000696,-176.99999999999383,-339.99999999999585,-304.00000000000426,,-854.9999999999948
2016.08.30,2.000000000002,-168.00000000000148,-275.99999999999847,-287.0000000000039,,-729.0000000000018
2016.08.30,51.99999999999649,-124.00000000000189,-222.99999999999542,-222.99999999999542,,-517.9999999999962
2016.08.30,70.99999999999883,-107.00000000000153,-220.99999999999343,-224.9999999999974,,-481.9999999999935
2016.08.30,51.99999999999649,-126.99999999999933,-263.0000000000021,-273.000000000001,,-611.0000000000059
2016.08.30,27.999999999994696,-139.00000000000023,-273.9999999999965,-258.9999999999981,,-644.0000000000001
2016.08.30,58.000000000002494,-115.99999999999389,-259.9999999999936,-207.99999999999707,,-525.999999999982
2016.08.30,34.99999999999615,-117.00000000000044,-239.0000000000003,-215.99999999999397,,-536.9999999999986
2016.08.30,-111.00000000000554,-236.99999999999832,-305.99999999999517,-158.0000000000026,,-812.0000000000017
2016.08.30,26.000000000003798,-175.99999999999838,-317.0000000000006,-136.00000000000279,,-602.999999999998
2016.08.30,-17.999999999995797,-226.00000000000398,-339.0000000000004,-31.000000000003247,,-614.0000000000035
2016.08.30,38.0000000000047,-151.9999999999966,-331.999999999999,4.000000000004,,-441.9999999999869
2016.08.30,78.99999999999574,-117.00000000000044,-337.99999999999386,-7.9999999999968985,,-383.99999999999545
2016.08.30,146.99999999999713,-100.99999999999554,-334.00000000000097,19.999999999997797,,-268.0000000000016
2016.08.30,170.99999999999892,-82.00000000000429,-370.9999999999991,109.00000000000354,,-173.0000000000009
2016.08.30,270.99999999999903,-34.000000000000696,-361.0000000000002,122.99999999999534,,-1.000000000006537
2016.08.30,329.00000000000153,-15.999999999993797,-292.9999999999988,63.00000000000195,,83.00000000001087
2016.08.30,422.9999999999956,39.999999999995595,-259.9999999999936,48.000000000003595,,251.00000000000125
2016.08.30,400.00000000000034,31.999999999998696,-280.00000000000244,-26.999999999999247,,124.99999999999734
2016.08.30,392.9999999999989,21.00000000000435,-346.9999999999973,-37.99999999999359,,29.000000000012378
2016.08.30,409.0000000000038,16.0000000000049,-358.9999999999982,-7.9999999999968985,,58.000000000013614
2016.08.30,422.9999999999956,55.000000000005045,-317.0000000000006,-24.000000000001798,,136.99999999999827
2016.08.30,470.00000000000375,92.99999999999864,-304.9999999999997,12.999999999996348,,270.99999999999903
2016.08.30,512.0000000000014,160.00000000000458,-288.9999999999948,46.00000000000159,,429.0000000000127
2016.08.30,443.0000000000045,43.999999999999595,-378.999999999996,24.000000000001798,,132.00000000000986
2016.08.30,463.9999999999977,55.000000000005045,-385.99999999999744,9.00000000000345,,142.00000000000873
2016.08.30,490.999999999997,75.9999999999983,-341.0000000000024,0.0,,225.99999999999284
2016.08.30,466.9999999999952,56.0000000000005,-351.99999999999676,2.000000000002,,173.0000000000009
2016.08.30,475.99999999999864,56.0000000000005,-363.0000000000022,0.0,,168.99999999999687
2016.08.31,456.9999999999963,63.99999999999739,-348.9999999999993,0.0,,171.99999999999443
2016.08.31,443.99999999999994,31.999999999998696,-369.99999999999255,19.999999999997797,,126.00000000000388
2016.08.31,426.9999999999996,14.999999999998348,-404.99999999999983,7.0000000000014495,,43.999999999999574
2016.08.31,412.9999999999967,-7.9999999999968985,-400.00000000000034,2.000000000002,,7.000000000001489
2016.08.31,412.9999999999967,-24.999999999997247,-426.9999999999996,-7.9999999999968985,,-46.99999999999707
2016.08.31,341.0000000000024,-197.00000000000273,-573.9999999999967,-4.999999999999449,,-434.9999999999965
2016.08.31,329.999999999997,-165.9999999999995,-556.0000000000009,-4.000000000004,,-396.0000000000074
2016.08.31,373.99999999999653,-182.00000000000438,-564.9999999999933,-43.999999999999595,,-417.00000000000074
2016.08.31,322.9999999999955,-151.9999999999966,-548.9999999999995,-31.000000000003247,,-409.00000000000387
2016.08.31,282.0000000000045,-221.99999999999997,-585.9999999999976,-12.000000000000899,,-537.999999999994
2016.08.31,243.99999999999977,-248.00000000000378,-607.9999999999974,-39.999999999995595,,-651.9999999999969
2016.08.31,273.000000000001,-205.99999999999508,-557.9999999999918,78.99999999999574,,-411.99999999999017
2016.08.31,273.000000000001,-217.0000000000005,-559.9999999999939,102.00000000000209,,-401.99999999999125
2016.08.31,324.9999999999975,-212.00000000000108,-551.9999999999969,90.0000000000012,,-348.9999999999993
2016.08.31,341.99999999999784,-209.00000000000364,-565.9999999999999,82.99999999999974,,-350.0000000000059
2016.08.31,276.9999999999939,-275.000000000003,-602.0000000000025,75.00000000000284,,-525.0000000000088
2016.08.31,268.0000000000016,-271.9999999999945,-593.9999999999945,63.99999999999739,,-533.9999999999901
2016.08.31,341.0000000000024,-224.9999999999974,-619.9999999999983,46.00000000000159,,-457.9999999999917
2016.08.31,417.99999999999613,-200.00000000000017,-598.999999999994,46.00000000000159,,-334.9999999999964
2016.08.31,426.9999999999996,-144.99999999999514,-551.9999999999969,106.00000000000608,,-163.99999999998641
2016.08.31,453.0000000000034,-236.99999999999832,-652.9999999999925,126.0000000000039,,-310.9999999999835
2016.08.31,451.9999999999969,-226.99999999999943,-651.999999999997,170.00000000000347,,-256.99999999999613
2016.08.31,287.0000000000039,-317.0000000000006,-674.9999999999923,212.00000000000108,,-492.9999999999879
2016.08.31,312.00000000000114,-317.9999999999961,-675.9999999999989,383.0,,-298.99999999999386
2016.08.31,315.9999999999941,-287.0000000000039,-646.0000000000022,363.0000000000022,,-254.00000000000983
2016.08.31,349.99999999999477,-270.99999999999903,-681.9999999999937,295.0000000000008,,-307.99999999999716
2016.08.31,400.9999999999958,-246.99999999999721,-676.9999999999943,316.0000000000052,,-206.9999999999905
2016.08.31,421.0000000000047,-219.00000000000253,-685.0000000000023,343.00000000000443,,-139.99999999999568
2016.08.31,383.0,-234.99999999999633,-709.9999999999995,392.00000000000347,,-169.99999999999244
2016.08.31,366.9999999999951,-292.00000000000335,-751.0000000000017,421.0000000000047,,-255.0000000000053
2016.08.31,387.000000000004,-251.99999999999667,-708.999999999993,319.99999999999807,,-253.9999999999876
2016.08.31,451.0000000000014,-207.00000000000162,-707.000000000002,197.00000000000273,,-265.99999999999955
2016.08.31,463.9999999999977,-185.00000000000182,-631.9999999999992,126.99999999999933,,-226.00000000000398
2016.08.31,400.00000000000034,-292.9999999999988,-649.999999999995,73.00000000000084,,-469.99999999999255
2016.08.31,414.9999999999987,-285.9999999999974,-622.0000000000003,121.00000000000443,,-371.9999999999946
2016.08.31,383.0,-309.99999999999915,-676.9999999999943,168.00000000000148,,-435.9999999999919
2016.08.31,387.99999999999943,-326.9999999999995,-657.9999999999919,141.99999999999767,,-454.9999999999944
2016.08.31,378.999999999996,-317.0000000000006,-712.9999999999969,231.99999999999886,,-419.00000000000273
2016.08.31,334.9999999999964,-375.0000000000031,-679.9999999999917,248.99999999999923,,-470.9999999999992
2016.08.31,331.999999999999,-365.99999999999966,-653.999999999999,248.00000000000378,,-439.9999999999959
2016.08.31,360.0000000000048,-348.9999999999993,-663.999999999998,260.00000000000466,,-392.99999999998784
2016.08.31,383.99999999999545,-356.00000000000074,-707.000000000002,261.0000000000001,,-418.00000000000716
2016.08.31,366.9999999999951,-397.99999999999835,-735.9999999999923,238.0000000000049,,-528.9999999999906
2016.08.31,404.99999999999983,-326.0000000000041,-705.9999999999956,200.00000000000017,,-426.9999999999996
2016.08.31,385.99999999999744,-354.9999999999942,-729.0000000000018,206.00000000000617,,-491.9999999999925
2016.08.31,361.9999999999957,-353.99999999999875,-732.9999999999948,214.99999999999852,,-509.9999999999993
2016.08.31,417.0000000000007,-302.0000000000023,-690.0000000000017,261.0000000000001,,-314.0000000000032
2016.08.31,370.00000000000364,-280.9999999999979,-683.9999999999957,226.99999999999943,,-367.99999999999056
2016.09.01,351.99999999999676,-226.99999999999943,-641.0000000000027,302.9999999999977,,-213.00000000000773
2016.09.01,365.99999999999966,-224.9999999999974,-625.9999999999932,285.00000000000193,,-199.99999999998897
2016.09.01,376.99999999999403,-226.00000000000398,-639.0000000000007,287.9999999999994,,-200.00000000001125
2016.09.01,363.0000000000022,-231.0000000000034,-637.9999999999941,312.9999999999966,,-192.9999999999987
2016.09.01,361.9999999999957,-258.9999999999981,-658.9999999999985,282.0000000000045,,-273.9999999999964
2016.09.01,373.00000000000114,-231.0000000000034,-631.9999999999992,246.99999999999721,,-243.00000000000426
2016.09.01,321.0000000000046,-270.0000000000036,-663.0000000000025,263.0000000000021,,-348.9999999999994
2016.09.01,310.9999999999946,-282.99999999999994,-675.9999999999989,246.00000000000176,,-402.00000000000244
2016.09.01,234.99999999999633,-263.99999999999756,-663.0000000000025,243.99999999999977,,-448.000000000004
2016.09.01,99.00000000000463,-371.99999999999454,-751.9999999999972,246.00000000000176,,-778.9999999999852
2016.09.01,136.99999999999824,-363.99999999999767,-739.0000000000008,256.99999999999613,,-709.0000000000041
2016.09.01,193.99999999999417,-312.00000000000114,-683.9999999999957,314.99999999999864,,-487.000000000004
2016.09.01,200.00000000000017,-292.9999999999988,-656.9999999999965,307.0000000000017,,-442.9999999999934
2016.09.01,160.00000000000458,-275.000000000003,-665.9999999999999,339.99999999999585,,-441.00000000000244
2016.09.01,170.00000000000347,-273.000000000001,-671.9999999999948,348.00000000000387,,-426.9999999999884
2016.09.01,149.99999999999457,-310.9999999999946,-724.9999999999978,365.99999999999966,,-519.9999999999982
2016.09.01,148.0000000000037,-339.99999999999585,-749.9999999999951,360.0000000000048,,-581.9999999999825
2016.09.01,148.0000000000037,-356.9999999999962,-769.999999999993,351.0000000000013,,-627.9999999999841
2016.09.01,190.00000000000128,-351.99999999999676,-790.0000000000018,365.99999999999966,,-585.9999999999976
2016.09.01,121.00000000000443,-512.0000000000014,-892.9999999999993,378.999999999996,,-905.0000000000003
2016.09.01,117.00000000000044,-476.9999999999941,-1042.9999999999939,400.00000000000034,,-1002.9999999999872
2016.09.01,231.0000000000034,-392.9999999999989,-1046.999999999998,441.0000000000025,,-767.9999999999909
2016.09.01,261.99999999999557,-385.000000000002,-1044.999999999996,458.00000000000284,,-709.9999999999994
2016.09.01,139.99999999999568,-492.0000000000035,-1088.0,533.0000000000057,,-907.000000000002
2016.09.01,185.00000000000182,-473.0000000000012,-1049.9999999999955,1063.0000000000027,,-274.99999999999204
2016.09.01,224.000000000002,-439.0000000000005,-991.9999999999928,1021.0000000000052,,-185.99999999998613
2016.09.01,195.00000000000074,-410.9999999999947,-875.999999999999,1017.0000000000013,,-74.9999999999917
2016.09.01,170.99999999999892,-402.9999999999978,-866.9999999999956,994.000000000006,,-104.99999999998852
2016.09.01,156.00000000000057,-419.9999999999982,-878.000000000001,988.0,,-153.99999999999864
2016.09.01,161.00000000000003,-402.00000000000233,-857.9999999999922,990.000000000002,,-108.9999999999925
2016.09.01,241.00000000000233,-348.9999999999993,-861.0000000000007,1029.000000000002,,60.00000000000432
2016.09.01,317.9999999999961,-276.9999999999939,-834.9999999999968,1134.0000000000016,,340.00000000000693
2016.09.01,380.999999999998,-200.99999999999562,-734.9999999999968,1151.9999999999975,,597.0000000000031
2016.09.01,392.00000000000347,-121.99999999999989,-665.9999999999999,1209.0000000000045,,813.0000000000082
2016.09.01,39.00000000000014,-692.0000000000038,-932.999999999995,1053.0000000000039,,-532.9999999999948
2016.09.01,66.99999999999484,-673.9999999999968,-849.9999999999952,1014.0000000000038,,-442.9999999999935
2016.09.01,36.0000000000027,-680.0000000000028,-809.9999999999997,1005.9999999999958,,-448.000000000004
2016.09.01,70.0000000000034,-629.0000000000018,-735.9999999999923,848.9999999999998,,-445.9999999999909
2016.09.01,119.99999999999788,-607.0000000000019,-678.0000000000008,839.0000000000009,,-326.00000000000387
2016.09.01,2.000000000002,-661.0000000000005,-734.9999999999968,843.0000000000049,,-550.9999999999903
2016.09.01,-12.999999999996348,-636.9999999999986,-708.999999999993,827.0,,-531.999999999988
2016.09.01,44.99999999999504,-578.0000000000007,-681.9999999999937,846.0000000000023,,-368.99999999999727
2016.09.01,2.999999999997449,-592.0000000000036,-698.9999999999941,812.999999999997,,-475.0000000000032
2016.09.01,2.000000000002,-598.999999999994,-722.0000000000005,792.0000000000039,,-526.9999999999884
2016.09.01,24.999999999997247,-578.0000000000007,-710.999999999995,809.0000000000042,,-454.9999999999942
2016.09.01,14.999999999998348,-585.0000000000022,-686.9999999999932,780.9999999999984,,-475.99999999999864
2016.09.01,31.999999999998696,-607.9999999999974,-719.9999999999984,773.0000000000015,,-522.9999999999956
2016.09.01,53.00000000000304,-617.0000000000009,-739.9999999999962,807.0000000000022,,-496.9999999999919
2016.09.02,56.99999999999594,-573.0000000000013,-702.9999999999981,824.999999999998,,-394.00000000000546
2016.09.02,58.000000000002494,-692.9999999999992,-820.999999999994,851.9999999999972,,-603.9999999999935
2016.09.02,27.999999999994696,-692.0000000000038,-819.9999999999985,858.0000000000032,,-626.0000000000045
2016.09.02,15.999999999993797,-683.9999999999957,-822.0000000000005,863.9999999999981,,-626.0000000000042
2016.09.02,43.00000000000415,-648.0000000000041,-787.9999999999998,863.0000000000026,,-529.9999999999972
2016.09.02,65.00000000000395,-661.0000000000005,-780.9999999999984,839.0000000000009,,-537.9999999999941
2016.09.02,51.000000000001044,-685.0000000000023,-795.0000000000013,841.9999999999983,,-587.0000000000042
2016.09.02,82.99999999999974,-656.000000000001,-780.9999999999984,814.9999999999991,,-539.0000000000005
2016.09.02,87.99999999999919,-631.9999999999992,-761.999999999996,833.0000000000059,,-472.99999999999
2016.09.02,68.99999999999685,-614.0000000000034,-749.9999999999951,921.0000000000051,,-373.9999999999967
2016.09.02,80.00000000000229,-622.9999999999958,-775.9999999999989,897.0000000000033,,-421.999999999989
2016.09.02,34.000000000000696,-646.9999999999976,-800.0000000000007,899.0000000000053,,-513.9999999999924
2016.09.02,14.000000000002899,-646.9999999999976,-797.9999999999987,870.9999999999995,,-559.9999999999941
2016.09.02,14.000000000002899,-646.9999999999976,-786.9999999999933,875.0000000000035,,-544.9999999999847
2016.09.02,-29.000000000001247,-670.000000000004,-771.9999999999949,824.0000000000025,,-646.9999999999975
2016.09.02,-38.0000000000047,-649.999999999995,-756.9999999999966,851.9999999999972,,-592.9999999999992
2016.09.02,-12.000000000000899,-629.9999999999973,-753.9999999999991,878.000000000001,,-517.9999999999962
2016.09.02,-41.9999999999976,-651.999999999997,-768.9999999999975,890.0000000000019,,-572.9999999999903
2016.09.02,-24.999999999997247,-624.0000000000023,-753.9999999999991,885.999999999998,,-517.0000000000007
2016.09.02,48.99999999999905,-597.9999999999985,-739.9999999999962,883.0000000000005,,-405.9999999999952
2016.09.02,112.000000000001,-614.9999999999989,-748.9999999999997,814.0000000000036,,-437.99999999999386
2016.09.02,100.99999999999554,-617.9999999999964,-756.0000000000011,819.0000000000031,,-453.99999999999875
2016.09.02,141.99999999999767,-619.9999999999983,-795.0000000000013,900.9999999999962,,-372.00000000000557
2016.09.02,134.99999999999625,-644.0000000000001,-834.0000000000014,905.9999999999957,,-437.00000000000955
2016.09.02,71.99999999999429,-690.9999999999972,-837.9999999999943,927.0,,-529.9999999999973
2016.09.02,78.99999999999574,-622.0000000000003,-795.9999999999967,924.0000000000026,,-414.99999999999875
2016.09.02,100.00000000000009,-634.0000000000013,-783.0000000000003,924.0000000000026,,-392.99999999999875
2016.09.02,110.99999999999443,-626.9999999999998,-800.9999999999961,846.9999999999977,,-470.00000000000364
2016.09.02,4.999999999999449,-751.0000000000017,-807.9999999999976,768.000000000002,,-785.999999999998
2016.09.02,2.999999999997449,-763.9999999999981,-864.9999999999935,770.9999999999994,,-854.9999999999947
2016.09.02,-163.99999999999747,-958.9999999999987,-936.999999999999,866.0000000000001,,-1193.999999999995
2016.09.02,-582.0000000000048,-1339.9999999999968,-1117.0000000000014,770.9999999999994,,-2268.000000000003
2016.09.02,-358.0000000000028,-1093.999999999995,-1144.999999999996,1121.0000000000052,,-1475.9999999999884
2016.09.02,-373.99999999999653,-1081.999999999994,-1042.9999999999939,1122.9999999999961,,-1375.9999999999884
2016.09.02,-368.9999999999971,-1009.9999999999998,-973.999999999997,1197.999999999999,,-1154.9999999999945
2016.09.02,-31.000000000003247,-639.0000000000007,-778.9999999999964,1322.000000000001,,-126.99999999999955
2016.09.02,12.000000000000899,-636.0000000000032,-763.0000000000026,1263.9999999999984,,-123.0000000000066
2016.09.02,-31.000000000003247,-634.0000000000013,-785.0000000000024,1278.0000000000014,,-172.00000000000546
2016.09.02,-21.00000000000435,-597.0000000000031,-771.9999999999949,1278.9999999999968,,-111.00000000000546
2016.09.02,-129.9999999999968,-719.9999999999984,-863.9999999999981,1309.0000000000045,,-404.99999999998863
2016.09.02,-128.00000000000588,-707.000000000002,-853.9999999999992,1314.000000000004,,-375.0000000000032
2016.09.02,-111.00000000000554,-697.9999999999986,-847.9999999999932,1302.0000000000032,,-354.9999999999941
2016.09.02,-106.00000000000608,-685.9999999999977,-849.9999999999952,1268.0000000000025,,-373.9999999999966
2016.09.02,-100.99999999999554,-687.9999999999998,-839.0000000000009,1256.999999999997,,-370.9999999999993
2016.09.02,-139.99999999999568,-695.9999999999966,-840.9999999999917,1255.0000000000061,,-421.99999999997794
2016.09.02,-136.99999999999824,-712.0000000000015,-846.0000000000023,1265.000000000005,,-429.99999999999704
2016.09.02,-129.9999999999968,-673.0000000000014,-827.9999999999955,1292.9999999999998,,-337.99999999999386
2016.09.02,-158.0000000000026,-670.000000000004,-817.000000000001,1300.0000000000011,,-345.0000000000066
