date,USDCHF,GBPUSD,EURUSD,USDJPY,USDCAD,AUDUSD,GBPCHF,EURCHF,CHFJPY,AUDCHF,NZDCHF,GBPJPY,GBPCAD,GBPAUD,EURJPY,EURCAD,EURAUD,EURNZD,AUDCAD,AUDNZD,empty,sum
2018.03.05,-87.00000000000374,-185.99999999999727,-321.0000000000157,-22.00000000000557,-96.99999999999153,-73.00000000000084,-63.000000000013046,-7.0000000000014495,-129.0000000000049,-151.00000000000114,-100.99999999999554,-139.99999999998636,-533.99999999999,-102.00000000000209,-39.99999999999204,-442.9999999999934,-134.00000000001188,0.0,-188.9999999999947,-14.000000000002899,,-2833.0000000000036
2018.03.05,-14.999999999998348,-177.00000000000495,-222.00000000001108,72.99999999999329,-55.99999999998939,-73.00000000000084,-100.0000000000112,78.00000000000028,227.99999999999443,-132.99999999999423,-204.00000000000418,161.00000000000136,-428.00000000000614,-35.999999999991594,277.9999999999916,-352.9999999999811,-99.00000000000463,273.9999999999965,-168.0000000000126,182.99999999999983,,-789.0000000000332
2018.03.05,58.000000000002494,-167.9999999999904,-145.00000000001734,18.000000000000682,31.000000000003247,-36.999999999998145,-160.00000000000458,-99.00000000000463,109.99999999999943,-129.9999999999968,-217.99999999999596,-137.9999999999768,-426.9999999999996,56.000000000011596,-194.00000000001683,-275.000000000003,-104.00000000001519,93.99999999999409,-127.99999999999478,86.0000000000083,,-1769.999999999994
2018.03.05,164.99999999999292,9.999999999998899,142.99999999998204,-27.000000000001023,134.99999999999625,41.000000000002146,-93.00000000000975,-143.99999999998857,72.00000000000273,-87.99999999999919,-151.9999999999966,-192.99999999998363,-358.9999999999982,66.00000000001049,-269.00000000000546,30.0000000000189,-185.99999999999727,150.99999999999002,-112.000000000001,133.99999999998968,,-675.9999999999967
2018.03.05,129.00000000000134,-65.00000000000395,50.99999999997884,63.99999999999295,99.00000000000463,-30.000000000007798,-127.00000000001043,-25.999999999992696,236.99999999999477,-139.99999999999568,-161.00000000000003,40.000000000020464,-360.9999999999891,32.999999999994145,-27.000000000015234,-49.99999999999449,-192.99999999999872,252.99999999999213,-150.00000000000568,182.99999999999983,,-241.00000000003462
2018.03.05,26.999999999999247,-103.99999999999298,-56.000000000011596,-36.000000000001364,75.00000000000284,-94.00000000000519,-110.00000000001009,-28.999999999990145,278.0000000000058,-139.99999999999568,-124.99999999999733,-25.999999999982037,-409.99999999999926,-42.999999999993044,13.999999999981583,-161.99999999999548,-167.00000000000603,339.99999999998477,-207.00000000000162,225.99999999999287,,-749.0000000000147
2018.03.05,3.999999999992898,-117.99999999999588,-46.0000000000127,-70.99999999999795,42.0000000000087,-68.00000000000139,-5.999999999994898,-56.99999999999594,242.00000000000443,-53.999999999998494,-75.9999999999983,-89.99999999997499,-368.9999999999971,35.00000000000725,-36.000000000001364,-121.99999999999989,-97.00000000001374,363.9999999999866,-151.00000000001222,259.9999999999936,,-414.0000000000014
2018.03.05,13.999999999991797,-85.00000000000173,-32.0000000000098,-28.000000000005798,51.000000000001044,-84.0000000000063,-7.0000000000014495,-55.99999999998939,284.000000000006,-92.99999999999864,-78.00000000000028,-36.000000000001364,-317.9999999999961,-31.999999999987594,12.000000000000455,-88.99999999998354,-158.99999999999804,387.000000000004,-164.00000000000858,261.0000000000001,,-251.9999999999851
2018.03.05,36.999999999998145,-11.999999999989797,18.999999999991246,-18.000000000000682,127.99999999999478,41.9999999999976,34.000000000000696,-82.99999999998863,271.0000000000008,-2.000000000002,-9.00000000000345,-125.0,-331.999999999999,134.00000000001188,-44.00000000001114,-123.99999999999079,26.999999999999247,543.999999999989,-65.99999999999939,243.99999999999977,,664.9999999999983
2018.03.05,22.999999999995246,0.0,33.99999999997849,-63.00000000000239,164.00000000000858,75.9999999999983,72.0000000000054,-110.99999999999443,231.99999999999932,56.0000000000005,83.9999999999952,-180.99999999998317,-388.9999999999949,236.99999999999832,-111.00000000001842,-157.99999999999147,109.00000000000354,712.0000000000015,-47.00000000000814,269.9999999999925,,1008.9999999999839
2018.03.05,66.99999999999484,33.00000000001635,69.9999999999923,-72.00000000000273,218.00000000000708,83.9999999999952,62.000000000006494,-113.99999999999189,200.00000000000284,41.000000000002146,73.00000000000084,-231.99999999999932,-404.9999999999887,212.99999999999653,-163.0000000000109,-163.00000000000205,79.99999999999119,672.9999999999902,-79.00000000000685,303.9999999999932,,889.9999999999868
2018.03.05,34.99999999999615,18.0000000000069,42.999999999993044,-52.00000000000671,188.00000000001037,80.99999999999774,63.99999999999739,-116.99999999998934,260.9999999999957,47.00000000000814,51.000000000001044,-171.99999999999704,-377.0000000000051,205.99999999999508,-103.00000000000864,-156.00000000000057,82.00000000000429,634.9999999999856,-68.00000000000139,302.0000000000023,,967.999999999985
2018.03.05,63.99999999999739,16.000000000016,48.99999999998794,27.000000000001023,191.00000000000784,73.00000000000084,45.000000000006146,-99.00000000000463,328.00000000000296,24.000000000001798,17.999999999995797,-46.999999999997044,-375.9999999999986,148.99999999999915,-3.0000000000143245,-143.99999999998857,19.999999999997797,539.0000000000006,-80.00000000000229,285.00000000000193,,1079.0000000000118
