date,USDCAD,GBPCHF,EURGBP,GBPJPY,EURAUD,CADJPY,empty,sum
2017.04.19,-1313.0000000000086,2299.0000000000064,1021.0000000000052,3432.9999999999927,2605.9999999999973,-604.9999999999898,,7441.000000000003
2017.04.19,-1308.0000000000202,2303.0000000000105,1022.0000000000007,3478.999999999985,2588.999999999997,-595.9999999999894,,7488.999999999984
2017.04.19,-1357.0000000000082,2313.9999999999936,1038.0000000000057,3553.9999999999736,2465.000000000006,-530.9999999999917,,7482.999999999979
2017.04.19,-1416.0000000000173,2218.0000000000086,968.9999999999976,3481.999999999999,2483.000000000013,-484.99999999999943,,7251.000000000003
2017.04.19,-1390.0000000000023,2215.999999999996,956.0000000000013,3365.9999999999854,2567.9999999999927,-578.9999999999935,,7136.999999999979
2017.04.19,-1407.0000000000027,2195.0000000000136,944.0000000000003,3361.9999999999945,2689.9999999999923,-566.9999999999931,,7217.0000000000055
2017.04.19,-1645.0000000000075,2096.000000000009,885.999999999998,3240.9999999999854,2737.000000000012,-684.9999999999881,,6630.000000000009
2017.04.19,-1639.0000000000127,1923.000000000008,765.0000000000045,2889.9999999999864,2781.0000000000114,-810.9999999999928,,5909.0000000000055
2017.04.19,-1624.0000000000032,1976.0,794.0000000000058,2837.9999999999936,2821.000000000007,-848.9999999999895,,5956.000000000015
2017.04.19,-1653.0000000000155,2025.0000000000102,828.0000000000065,2870.999999999981,2834.000000000003,-864.9999999999949,,6039.999999999991
2017.04.19,-1705.000000000001,2024.0000000000036,817.000000000001,2957.999999999998,2864.0,-849.9999999999943,,6108.000000000007
2017.04.19,-1737.0000000000107,1961.0000000000127,777.0000000000055,2804.999999999978,2878.0000000000027,-982.9999999999899,,5700.999999999998
2017.04.19,-1797.000000000004,1913.9999999999934,750.0000000000063,2713.9999999999986,2944.9999999999977,-1024.000000000001,,5501.999999999991
2017.04.19,-1803.0000000000211,1866.9999999999964,724.9999999999978,2711.999999999989,2920.999999999996,-1027.9999999999916,,5393.999999999966
2017.04.19,-1795.0000000000132,1906.0000000000077,763.0000000000026,2794.9999999999873,2907.9999999999995,-943.9999999999884,,5632.999999999995
2017.04.19,-1765.0000000000166,1919.000000000004,772.000000000006,2824.9999999999886,2890.999999999999,-912.9999999999967,,5728.999999999985
2017.04.19,-1758.000000000015,1866.000000000012,748.0000000000042,2765.999999999991,2842.9999999999955,-900.9999999999962,,5563.999999999991
2017.04.20,-1748.0000000000161,1743.0000000000057,773.0000000000015,2777.999999999992,2726.0000000000064,-914.0000000000015,,5357.999999999987
2017.04.20,-1719.0000000000039,1917.0000000000132,804.0000000000047,2845.9999999999754,2889.000000000008,-894.999999999996,,5842.000000000002
2017.04.20,-1724.0000000000143,1951.0000000000139,802.9999999999982,2897.9999999999964,2852.9999999999945,-873.9999999999952,,5906.999999999994
2017.04.20,-1705.000000000001,1922.0000000000016,785.9999999999978,2948.9999999999836,2851.0000000000036,-830.9999999999889,,5971.999999999996
2017.04.20,-1758.000000000015,1956.0000000000023,796.0000000000078,2888.999999999982,2869.0000000000105,-911.9999999999919,,5839.999999999995
2017.04.20,-1756.000000000002,1932.0000000000005,785.0000000000024,2826.999999999998,2903.000000000011,-919.9999999999875,,5771.000000000023
2017.04.20,-1760.000000000006,1893.0000000000114,736.9999999999987,2845.9999999999754,2790.0000000000036,-905.9999999999917,,5599.999999999992
2017.04.20,-1750.000000000007,1913.000000000009,750.0000000000063,2997.9999999999905,2803.0,-804.9999999999926,,5909.0000000000055
2017.04.20,-1721.000000000017,1913.000000000009,748.0000000000042,2929.999999999978,2760.000000000007,-849.9999999999943,,5779.999999999987
2017.04.20,-1746.0000000000032,1936.0000000000043,758.0000000000031,2940.999999999974,2703.000000000011,-818.9999999999884,,5773.000000000001
2017.04.20,-1730.0000000000093,1926.0000000000055,748.9999999999997,2994.9999999999764,2732.000000000001,-769.999999999996,,5901.999999999976
2017.04.20,-1719.0000000000039,1924.0000000000146,748.0000000000042,2988.999999999976,2696.0000000000095,-793.9999999999969,,5844.000000000003
2017.04.20,-1712.0000000000025,1995.9999999999977,795.0000000000013,3025.999999999982,2682.000000000007,-794.9999999999875,,5991.999999999998
2017.04.20,-1702.0000000000034,1991.9999999999939,791.0000000000084,3040.999999999997,2780.0000000000045,-786.0000000000014,,6115.999999999998
