date,USDCHF,GBPUSD,EURUSD,AUDUSD,NZDUSD,EURCHF,CHFJPY,CADCHF,EURGBP,GBPJPY,GBPCAD,GBPAUD,EURJPY,EURCAD,AUDJPY,NZDJPY,AUDCAD,NZDCAD,empty,sum
2020.08.03,68.99999999999685,-46.999999999997044,-68.00000000000139,-54.999999999993946,-27.999999999994696,-24.000000000001798,-30.000000000001137,51.000000000001044,-134.0000000000008,-61.9999999999834,-55.99999999998939,15.00000000000945,-18.000000000000682,-49.99999999999449,-49.000000000006594,-6.000000000000227,-69.9999999999923,21.00000000000435,,-540.9999999999462
2020.08.03,9.00000000000345,-28.000000000005798,-62.99999999999084,-28.999999999990145,-8.999999999992347,-58.000000000002494,-129.0000000000049,20.0000000000089,-118.00000000000699,-122.99999999999045,-62.000000000006494,36.999999999998145,-79.00000000000773,-59.99999999999339,-73.0000000000075,-13.00000000000523,-57.99999999999139,30.000000000007798,,-805.9999999999773
2020.08.03,-4.999999999999449,-185.00000000001293,-175.99999999999838,-125.99999999999278,-98.99999999999353,-92.00000000000318,-129.99999999999545,21.999999999999797,-109.00000000000354,-233.99999999998045,-219.99999999999798,72.0000000000054,-142.00000000001012,-190.99999999998562,-118.99999999999977,-49.000000000006594,-132.99999999999423,-57.99999999999139,,-1973.9999999999604
2020.08.03,-2.000000000002,-236.99999999999832,-244.9999999999841,-197.99999999999818,-146.99999999999713,-146.00000000000168,-173.00000000000182,40.00000000000669,-148.99999999999915,-298.9999999999782,-249.99999999999466,-72.0000000000054,-243.0000000000092,-273.9999999999965,-210.99999999999852,-117.999999999995,-220.99999999999343,-110.99999999999443,,-3055.9999999999413
2020.08.03,12.999999999996348,-205.99999999999508,-161.99999999999548,-116.99999999998934,-87.99999999999919,-95.00000000000064,-203.99999999999352,45.000000000006146,-109.99999999999899,-322.9999999999791,-248.00000000000378,85.00000000000173,-203.00000000000296,-202.9999999999976,-158.00000000000125,-82.00000000000784,-144.99999999999514,-56.0000000000005,,-2256.999999999956
2020.08.03,34.99999999999615,-232.00000000000998,-112.000000000001,-165.9999999999995,-104.99999999999955,-82.00000000000429,-219.99999999999886,68.00000000000139,-48.99999999999905,-411.00000000000136,-273.9999999999965,-1.0000000000065512,-209.00000000000318,-126.99999999998823,-240.0000000000091,-132.99999999999557,-201.99999999999108,-76.99999999999375,,-2537.0
2020.08.03,283.99999999999534,72.0000000000054,200.00000000000017,28.000000000005798,31.000000000003247,-89.00000000000574,-275.99999999999625,175.00000000000293,-25.00000000000835,-525.999999999982,-52.99999999999194,79.00000000000685,-270.00000000001023,129.00000000000134,-276.00000000001046,-203.00000000000296,-43.999999999999595,14.000000000002899,,-749.9999999999834
2020.08.03,256.99999999999613,14.000000000002899,165.9999999999995,10.000000000010001,23.00000000000635,-86.0000000000083,-257.99999999999557,165.9999999999995,-13.00000000000745,-527.9999999999916,-112.000000000001,117.99999999999588,-254.0000000000049,93.00000000000975,-260.0000000000051,-186.00000000000705,-60.99999999999994,16.0000000000049,,-894.999999999996
2020.08.03,224.000000000002,-42.0000000000087,160.00000000000458,-51.99999999999649,-17.000000000000348,-57.00000000001815,-195.99999999999795,203.00000000000873,21.999999999999797,-461.9999999999891,5.000000000010552,35.999999999991594,-149.0000000000009,237.00000000002052,-260.0000000000051,-168.00000000000637,-46.999999999997044,57.00000000000705,,-505.99999999997544
2020.08.03,165.9999999999995,-187.00000000000384,-14.999999999987246,-78.99999999999574,-95.99999999999609,-144.0000000000108,-100.99999999999909,182.00000000000438,-11.00000000000545,-411.9999999999777,-165.9999999999995,150.00000000000568,-148.00000000001035,50.0000000000167,-177.0000000000067,-141.9999999999959,-61.999999999995396,-35.999999999991594,,-1227.9999999999493
2020.08.03,129.00000000000134,-43.00000000001525,42.0000000000087,-2.999999999997449,2.000000000002,-49.00000000001015,-99.99999999999432,124.00000000000189,-69.00000000000794,-206.99999999999363,-48.000000000003595,168.99999999999693,-43.00000000000637,50.0000000000167,-64.99999999999773,-19.000000000005457,-1.999999999990898,50.0000000000056,,-81.99999999998963
2020.08.03,148.0000000000037,-78.00000000000028,19.999999999997797,-55.99999999998939,-48.99999999999905,-91.00000000001884,-87.99999999999386,138.00000000000477,-65.00000000000395,-247.99999999999045,-107.99999999999699,83.9999999999952,-70.99999999999795,16.000000000016,-127.00000000000955,-73.99999999999807,-76.99999999999375,-18.999999999991246,,-744.9999999999659
2020.08.03,139.99999999999568,-90.99999999999665,21.00000000000435,-42.999999999993044,-69.9999999999923,-83.00000000001084,-117.00000000000443,108.00000000000809,-50.0000000000056,-286.9999999999777,-181.9999999999933,136.00000000000279,-90.00000000000341,-34.99999999998504,-127.00000000000955,-108.00000000000409,-90.99999999999665,-75.9999999999983,,-1044.99999999996
2020.08.03,163.00000000000205,-174.00000000000747,-29.999999999996696,-69.9999999999923,-81.9999999999932,-156.00000000000057,-12.000000000000455,127.00000000001043,-31.999999999998696,-283.9999999999918,-289.0000000000059,178.99999999999582,-70.00000000000739,-99.99999999998899,-108.00000000000409,-79.00000000000773,-125.99999999999278,-89.99999999999008,,-1232.9999999999698
2020.08.03,148.99999999999915,-168.99999999999693,-73.99999999999629,-120.99999999999334,-118.99999999999133,-175.00000000001404,-39.99999999999204,118.00000000000699,-72.0000000000054,-286.00000000000136,-266.999999999995,45.000000000006146,-120.00000000000455,-148.99999999999915,-164.00000000000148,-120.00000000000455,-188.9999999999947,-137.9999999999937,,-1890.9999999999716
2020.08.03,209.9999999999991,-158.0000000000137,-58.99999999998684,-101.99999999999099,-130.99999999999224,-231.0000000000034,51.00000000000193,175.00000000000293,-67.00000000000594,-263.9999999999816,-225.99999999999287,70.99999999999883,-94.0000000000083,-100.99999999999554,-136.0000000000099,-123.99999999999523,-146.99999999999713,-134.99999999999625,,-1467.9999999999668
2020.08.03,302.0000000000023,-107.99999999999699,24.000000000001798,-123.99999999999079,-161.00000000000003,-270.00000000001467,126.00000000000477,248.00000000000378,-38.0000000000047,-264.99999999998636,-157.00000000000713,-52.000000000007596,-54.000000000002046,8.000000000008,-191.0000000000025,-186.9999999999976,-174.99999999999181,-173.9999999999964,,-1247.9999999999782
2020.08.03,258.0000000000027,-168.99999999999693,-41.000000000002146,-169.99999999999238,-175.99999999999838,-279.00000000000705,76.99999999999818,223.00000000000654,-45.000000000006146,-316.99999999997885,-218.00000000000708,-86.99999999999264,-109.99999999999943,-58.99999999998684,-231.99999999999932,-194.00000000000261,-224.9999999999974,-186.99999999999272,,-1950.9999999999525
2020.08.03,358.9999999999982,28.999999999990145,154.0000000000097,53.00000000000304,-15.999999999993797,-218.00000000000708,138.00000000000523,230.000000000008,-37.00000000000925,-206.99999999999363,-133.00000000000534,212.99999999999653,6.000000000000227,45.000000000006146,-51.00000000000193,-76.99999999999818,-23.999999999990695,-60.99999999999994,,403.00000000001745
2020.08.03,412.9999999999967,131.99999999999878,198.00000000000927,129.00000000000134,43.999999999999595,-241.00000000000233,137.00000000000045,230.000000000008,-75.00000000000284,-158.99999999999181,-103.00000000000864,258.0000000000027,-7.000000000005002,5.000000000010552,-5.000000000009663,-45.000000000001705,17.000000000000348,-37.99999999999359,,890.000000000012
2020.08.03,502.00000000000244,-2.999999999997449,111.00000000001664,142.00000000000878,-17.000000000000348,-426.9999999999996,335.9999999999985,302.0000000000023,-43.00000000000415,-205.99999999998886,-266.999999999995,483.99999999999557,-9.000000000000341,-93.99999999999409,61.99999999999761,-61.00000000000705,43.00000000000415,-109.99999999999899,,745.0000000000401
2020.08.03,470.9999999999992,-7.0000000000014495,77.00000000001594,124.00000000000189,-39.999999999995595,-418.0000000000073,299.99999999999716,292.00000000000335,-67.00000000000594,-195.99999999999795,-208.00000000000819,441.0000000000025,-32.00000000001069,-95.00000000000064,46.999999999997044,-78.00000000000296,50.0000000000056,-111.99999999998988,,549.000000000002
2020.08.03,453.99999999999886,-184.00000000000637,-20.999999999982144,96.00000000000719,-60.99999999999994,-494.00000000001666,405.00000000000114,281.00000000000904,-21.00000000000435,-233.99999999998045,-472.00000000000574,619.9999999999983,0.999999999990564,-240.9999999999801,102.99999999999443,-25.000000000005684,2.000000000002,-152.99999999999204,,56.00000000002797
2020.08.03,392.00000000000347,-260.0000000000158,-92.00000000000318,29.000000000001247,-122.99999999999534,-482.00000000000466,527.000000000001,260.00000000000466,-25.00000000000835,-75.9999999999934,-514.9999999999987,548.9999999999995,140.00000000000057,-280.9999999999979,156.99999999999648,30.9999999999917,-56.0000000000005,-201.99999999999108,,-27.000000000010346
2020.08.03,336.9999999999984,17.000000000000348,128.000000000017,169.00000000000804,-39.00000000000014,-215.00000000000963,272.99999999999613,192.00000000000327,-45.000000000006146,-6.000000000000227,-207.00000000000162,520.9999999999936,173.99999999999238,-43.999999999999595,188.0000000000024,7.999999999995566,98.0000000000092,-118.99999999999133,,1430.0000000000073
2020.08.03,446.9999999999974,322.00000000000006,252.0000000000078,208.00000000000819,-40.99999999999105,-233.00000000001654,427.99999999999727,218.00000000000708,-164.00000000000858,338.99999999999864,55.000000000005045,201.00000000000674,322.00000000000273,-7.999999999985796,241.99999999999022,16.000000000005343,72.0000000000054,-200.00000000000017,,2476.00000000003
2020.08.03,507.0000000000019,568.9999999999973,500.00000000001154,292.00000000000335,36.0000000000027,-79.00000000000685,397.99999999999613,232.00000000000998,-141.00000000000225,473.0000000000132,312.00000000000114,63.99999999999739,468.9999999999941,253.99999999999866,259.9999999999909,33.00000000000125,143.00000000000423,-134.99999999999625,,4187.000000000018
2020.08.03,497.99999999999847,600.9999999999849,449.0000000000105,230.000000000008,-34.99999999999615,-112.000000000001,99.99999999999432,243.00000000000432,-204.00000000000418,169.00000000001114,398.00000000000944,-143.00000000000423,110.99999999999,224.000000000002,10.99999999999568,-221.00000000000364,82.99999999999974,-204.99999999999963,,2197.0
2020.08.03,524.9999999999977,543.999999999989,388.0000000000106,258.0000000000027,-24.999999999997247,-200.00000000000017,176.00000000000193,277.000000000005,-214.00000000000307,153.00000000002,356.00000000000074,12.999999999996348,88.99999999999864,175.00000000001404,66.0000000000025,-179.00000000000205,138.00000000000477,-173.9999999999964,,2366.0000000000455
2020.08.03,676.9999999999943,441.99999999998687,446.0000000000131,231.0000000000034,-13.999999999991797,-325.0000000000197,213.00000000000807,424.00000000000216,-97.00000000000264,-135.99999999999568,303.9999999999932,89.99999999999008,-11.00000000000989,331.0000000000146,-61.00000000000705,-257.99999999999557,151.00000000000114,-114.99999999999844,,2291.999999999985
2020.08.03,659.999999999994,456.9999999999963,452.00000000000796,276.00000000000955,38.0000000000047,-297.9999999999983,237.99999999999955,334.00000000000097,-102.00000000000209,-62.99999999998818,133.99999999998968,182.99999999999983,43.99999999999693,164.00000000000858,16.999999999995907,-177.0000000000067,109.00000000000354,-142.99999999999312,,2323.0000000000186
2020.08.03,866.9999999999956,523.9999999999911,624.0000000000023,371.00000000001023,221.99999999999997,-388.0000000000106,385.9999999999957,530.0000000000082,-13.00000000000745,-128.99999999999068,320.9999999999935,339.0000000000004,100.99999999999909,486.00000000000864,42.999999999992156,-46.999999999997044,287.9999999999994,150.00000000000568,,4674.999999999995
2020.08.03,941.000000000003,597.0000000000031,592.0000000000148,425.0000000000087,361.0000000000002,-497.99999999999847,387.00000000000045,630.0000000000083,-93.00000000000975,-152.9999999999916,541.9999999999981,377.9999999999894,-23.000000000010346,548.9999999999995,46.999999999997044,43.99999999999693,426.00000000000415,401.00000000000693,,5553.000000000022
2020.08.03,878.9999999999965,627.9999999999841,463.9999999999977,459.0000000000094,431.99999999999903,-538.0000000000163,305.9999999999974,476.0000000000098,-200.00000000000017,-150.99999999998204,387.000000000004,384.9999999999909,-171.00000000000648,165.9999999999995,64.99999999999773,112.99999999999955,353.0000000000033,387.99999999999943,,4440.999999999984
2020.08.03,900.9999999999962,516.9999999999897,365.0000000000153,331.0000000000035,321.0000000000046,-662.000000000007,379.99999999999545,589.0000000000061,-208.00000000000819,-192.99999999998363,401.00000000000693,241.00000000000233,-218.00000000000352,219.00000000001364,-30.000000000001137,25.99999999999625,282.99999999999994,329.00000000000153,,3592.0000000000277
2020.08.03,802.9999999999982,445.99999999999085,319.0000000000026,261.0000000000001,358.0000000000028,-589.0000000000173,498.9999999999952,523.0000000000068,-197.00000000000273,18.000000000000682,323.0000000000066,164.00000000000858,-14.000000000010004,165.9999999999995,51.9999999999925,215.99999999999397,195.00000000000074,391.000000000008,,3933.9999999999777
2020.08.03,758.9999999999985,333.9999999999899,280.9999999999979,238.0000000000049,298.0000000000094,-571.0000000000103,367.999999999995,594.0000000000057,-148.99999999999915,-191.0000000000025,439.99999999999596,256.99999999999613,-134.00000000000034,357.00000000000733,-24.00000000000091,100.99999999999909,309.99999999999915,441.0000000000025,,3708.999999999988
2020.08.03,617.0000000000009,225.99999999999287,200.00000000000017,211.00000000000563,237.00000000000944,-480.00000000001376,250.0,470.00000000000375,-136.00000000000279,-227.00000000000387,259.0000000000092,336.00000000000296,-151.00000000001046,207.00000000000162,-8.000000000009777,75.9999999999934,248.99999999999923,339.0000000000004,,2674.999999999979
2020.08.03,631.9999999999992,146.99999999998602,219.99999999999798,177.00000000000495,193.00000000000983,-482.00000000000466,256.0000000000002,493.0000000000101,-65.99999999999939,-332.9999999999984,181.9999999999933,356.00000000000074,-151.00000000001046,268.0000000000016,-55.999999999997385,21.000000000000796,224.000000000002,300.0000000000003,,2380.999999999997
2020.08.03,602.999999999998,171.99999999999437,206.00000000001728,141.00000000000225,164.00000000000858,-456.00000000001194,248.00000000000466,477.0000000000052,-94.00000000000519,-271.99999999999136,218.99999999999142,236.99999999999832,-132.000000000005,255.00000000000523,-73.99999999999807,3.0000000000001137,180.0000000000024,261.0000000000001,,2138.000000000016
2020.08.03,558.9999999999984,89.00000000000574,141.00000000001333,121.00000000000443,157.00000000000713,-465.0000000000043,243.99999999999977,487.0000000000041,-86.0000000000083,-293.9999999999827,211.00000000000563,304.9999999999997,-144.00000000000546,267.0000000000172,-63.00000000000239,27.999999999991587,214.99999999999852,304.00000000000426,,2076.0000000000464
2020.08.03,570.9999999999993,95.999999999985,178.00000000001148,126.0000000000039,142.00000000000878,-443.0000000000156,221.9999999999942,538.0000000000051,-63.00000000000195,-330.99999999998886,346.0000000000019,306.00000000000625,-142.00000000001012,426.00000000001523,-79.9999999999983,-9.000000000000341,285.00000000000193,351.0000000000013,,2519.000000000019
2020.08.03,539.999999999996,58.000000000002494,182.0000000000155,122.00000000001098,156.00000000000057,-407.0000000000018,188.0000000000024,507.0000000000019,-36.0000000000027,-367.999999999995,259.9999999999936,350.9999999999902,-137.00000000000045,398.00000000000944,-82.99999999999841,6.000000000000227,262.00000000000665,348.00000000000387,,2347.0000000000355
2020.08.03,475.99999999999864,4.000000000004,107.99999999999699,89.00000000000574,114.00000000000298,-398.00000000000944,204.00000000000773,469.0000000000083,-56.0000000000005,-308.9999999999975,215.99999999999397,340.9999999999913,-114.00000000000432,323.0000000000066,-52.00000000000671,18.000000000000682,234.00000000000088,302.0000000000023,,1969.0000000000016
2020.08.03,470.00000000000375,41.000000000002146,78.00000000000028,92.00000000000318,101.00000000000664,-419.0000000000138,186.00000000000705,445.0000000000065,-101.00000000000664,-283.9999999999918,207.00000000000162,300.99999999999574,-154.00000000001057,236.00000000001398,-55.999999999997385,1.9999999999953388,211.00000000000563,263.0000000000021,,1619.0000000000236
