date,EURUSD,USDJPY,USDCAD,GBPCHF,CHFJPY,CADCHF,EURGBP,GBPJPY,GBPAUD,EURJPY,EURCAD,AUDCAD,AUDNZD,empty,sum
2016.02.15,-150.00000000000568,-63.00000000000239,-22.0000000000109,-63.99999999999739,-4.0000000000048885,-121.99999999999989,-174.00000000000747,-118.99999999999977,-229.99999999999687,-15.000000000000568,-253.99999999999866,-129.9999999999968,-93.00000000000975,,-1440.0000000000312
2016.02.15,-158.99999999999804,-25.99999999999625,68.99999999998573,73.00000000001194,140.00000000000057,-9.999999999998899,-126.99999999999933,64.99999999999773,48.99999999996574,31.00000000000591,-276.9999999999939,-165.9999999999995,-104.99999999999955,,-443.00000000001785
2016.02.15,-77.00000000001594,165.99999999999682,-51.000000000001044,283.000000000011,225.9999999999991,95.99999999999609,-73.00000000000084,373.9999999999952,30.999999999981043,133.00000000000978,-171.99999999999437,-202.0000000000022,-110.99999999999443,,622.9999999999804
2016.02.15,64.99999999998174,188.0000000000024,-119.00000000000244,453.0000000000145,272.99999999999613,190.99999999999673,65.99999999999939,570.999999999998,152.99999999998093,62.00000000001182,141.99999999999767,-161.00000000000003,-112.000000000001,,1771.999999999976
2016.02.15,-3.0000000000196536,-13.00000000000523,-162.00000000001768,314.00000000001427,126.99999999999534,204.99999999999963,-21.999999999999797,183.9999999999975,-89.00000000000574,-51.00000000000193,141.99999999999767,-182.99999999999983,-148.99999999999915,,299.9999999999553
2016.02.15,-9.000000000014552,-90.00000000000341,-161.00000000001114,331.999999999999,63.00000000000239,190.99999999999673,-1.0000000000065512,122.0000000000141,-171.00000000001003,-126.99999999999534,157.00000000000713,-195.9999999999962,-17.000000000000348,,92.99999999998175
2016.02.15,-50.0000000000167,-84.00000000000318,-260.0000000000158,321.0000000000157,87.99999999999386,212.99999999999653,-30.000000000007798,134.00000000001455,-476.0000000000098,-117.999999999995,120.99999999999334,-271.9999999999945,-76.0000000000094,,-489.00000000003814
2016.02.15,-51.000000000001044,28.000000000005798,-313.00000000000773,389.0000000000171,197.00000000000273,267.00000000000614,-3.0000000000085514,324.0000000000123,-401.00000000000693,54.000000000002046,238.99999999998923,-273.000000000001,-48.000000000003595,,409.0000000000064
2016.02.15,-8.000000000008,99.99999999999432,-274.00000000001864,445.0000000000065,179.00000000000205,251.99999999999667,21.999999999999797,412.00000000000614,-385.0000000000353,50.00000000001137,219.99999999999798,-253.0000000000032,-56.000000000011596,,703.9999999999379
2016.02.15,78.99999999998464,257.99999999999557,-356.00000000000074,573.0000000000013,248.99999999999523,343.00000000000443,69.9999999999923,614.0000000000043,-677.0000000000387,121.99999999999989,337.99999999999386,-375.0000000000031,42.999999999993044,,1280.9999999999218
