,name,direction
0,EURUSD,S
1,USDJPY,B
2,USDCAD,B
3,GBPCHF,B
4,CHFJPY,B
5,CADCHF,B
6,EURGBP,S
7,GBPJPY,B
8,GBPAUD,B
9,EURJPY,B
10,EURCAD,S
11,AUDCAD,S
12,AUDNZD,B
