,name,direction
0,GBPUSD,B
1,USDJPY,S
2,AUDUSD,B
3,NZDUSD,B
4,EURCHF,B
5,CADCHF,B
6,NZDCHF,B
7,GBPAUD,B
8,EURAUD,S
9,EURNZD,S
10,NZDJPY,B
11,AUDCAD,B
12,NZDCAD,B
13,AUDNZD,S
