date,USDCAD,GBPAUD,EURJPY,empty,sum
2021.08.23,-292.00000000000335,0.0,-109.99999999998522,,-401.9999999999886
2021.08.23,-268.0000000000016,165.9999999999995,13.00000000000523,,-88.99999999999687
2021.08.23,-269.00000000000813,224.000000000002,129.0000000000191,,84.00000000001296
2021.08.23,-228.00000000000597,367.99999999999056,218.00000000001774,,358.00000000000233
2021.08.23,-200.00000000000017,333.0000000000055,221.00000000000364,,354.000000000009
2021.08.23,-184.00000000000637,346.0000000000019,233.0000000000041,,394.9999999999996
2021.08.23,-171.00000000001003,319.0000000000026,263.00000000000523,,410.99999999999784
2021.08.23,-96.99999999999153,219.99999999999798,296.0000000000207,,419.00000000002717
2021.08.23,48.000000000003595,215.99999999999397,316.0000000000025,,580.0
2021.08.23,150.99999999999002,85.99999999998609,371.0000000000093,,607.9999999999854
2021.08.23,286.00000000000847,137.9999999999937,418.00000000000637,,842.0000000000085
2021.08.23,283.99999999999534,119.00000000000244,457.00000000002206,,860.0000000000198
2021.08.23,279.00000000000705,-15.999999999993797,432.00000000001637,,695.0000000000296
2021.08.23,337.99999999999386,12.999999999996348,532.0000000000107,,883.0000000000009
2021.08.23,306.9999999999906,89.99999999999008,527.0000000000152,,923.9999999999959
2021.08.23,314.99999999999864,141.99999999999767,507.000000000005,,964.0000000000014
2021.08.23,336.00000000000296,150.99999999999002,512.0000000000005,,998.9999999999934
2021.08.23,407.0000000000018,119.00000000000244,579.0000000000077,,1105.000000000012
2021.08.23,404.9999999999887,198.99999999999363,568.000000000012,,1171.9999999999943
2021.08.23,337.0000000000095,202.9999999999976,493.9999999999998,,1034.0000000000068
2021.08.23,310.9999999999946,185.99999999999727,487.99999999999955,,984.9999999999914
2021.08.23,314.99999999999864,114.99999999999844,502.00000000000955,,932.0000000000066
2021.08.23,479.99999999999153,65.99999999998829,603.0000000000086,,1148.9999999999884
2021.08.23,553.0000000000035,-76.99999999999375,683.9999999999975,,1160.0000000000073
2021.08.23,649.999999999995,-144.99999999999514,743.0000000000234,,1248.0000000000232
2021.08.23,662.9999999999914,-92.00000000000318,804.000000000002,,1374.9999999999902
2021.08.23,621.9999999999892,0.0,713.9999999999986,,1335.9999999999877
2021.08.23,628.0000000000064,-72.0000000000054,736.0000000000184,,1292.0000000000193
2021.08.23,639.9999999999961,-48.000000000003595,777.0000000000152,,1369.0000000000077
2021.08.23,713.0000000000081,-92.00000000000318,790.9999999999968,,1412.0000000000018
2021.08.23,770.000000000004,-39.999999999995595,794.0000000000111,,1524.0000000000196
2021.08.23,805.9999999999956,-25.00000000000835,847.0000000000084,,1627.9999999999957
2021.08.23,795.9999999999967,7.999999999985796,579.0000000000077,,1382.9999999999902
2021.08.23,807.0000000000022,-66.00000000001049,632.000000000005,,1372.9999999999968
2021.08.23,784.0000000000069,45.000000000006146,576.0000000000218,,1405.000000000035
2021.08.23,876.9999999999944,42.999999999993044,574.0000000000123,,1493.9999999999998
2021.08.23,1160.9999999999898,-66.00000000001049,600.0000000000227,,1695.000000000002
2021.08.23,1249.9999999999955,-177.00000000000495,569.0000000000168,,1642.0000000000073
2021.08.23,1364.999999999994,-194.0000000000053,570.999999999998,,1741.9999999999868
2021.08.23,1408.9999999999936,-197.00000000000273,639.00000000001,,1851.000000000001
2021.08.23,1453.9999999999998,-208.00000000000819,617.0000000000186,,1863.0000000000102
2021.08.23,1500.9999999999968,-160.00000000000458,612.0000000000232,,1953.0000000000155
2021.08.23,1540.000000000008,-175.99999999999838,639.00000000001,,2003.0000000000196
2021.08.23,1564.999999999994,-209.9999999999991,634.0000000000146,,1989.0000000000095
2021.08.23,1573.0000000000023,-222.00000000001108,603.0000000000086,,1953.9999999999998
2021.08.23,1550.0000000000068,-234.00000000000088,579.0000000000077,,1895.0000000000136
2021.08.23,1485.000000000003,-212.00000000001216,579.0000000000077,,1851.9999999999986
2021.08.23,1486.9999999999939,-303.0000000000088,606.000000000023,,1790.000000000008
2021.08.24,1583.0000000000011,-348.9999999999993,533.0000000000155,,1767.0000000000173
2021.08.24,1577.9999999999905,-412.9999999999967,560.0000000000023,,1724.999999999996
2021.08.24,1587.000000000005,-327.00000000001063,594.0000000000225,,1854.0000000000168
2021.08.24,1577.0000000000061,-228.00000000000597,624.0000000000236,,1973.0000000000239
2021.08.24,1563.0000000000032,-231.0000000000034,612.9999999999995,,1944.9999999999993
2021.08.24,1550.0000000000068,-205.00000000001074,575.000000000017,,1920.0000000000132
2021.08.24,1529.0000000000025,-156.00000000000057,569.0000000000168,,1942.0000000000186
2021.08.24,1523.999999999992,-97.9999999999981,604.0000000000134,,2030.0000000000073
2021.08.24,1513.0000000000089,-201.00000000000674,569.0000000000168,,1881.0000000000189
2021.08.24,1536.000000000004,-295.0000000000008,562.0000000000118,,1803.000000000015
2021.08.24,1513.9999999999932,-320.00000000000915,543.0000000000064,,1736.9999999999905
2021.08.24,1512.0000000000023,-470.9999999999992,552.0000000000209,,1593.000000000024
2021.08.24,1536.000000000004,-503.000000000009,594.9999999999989,,1627.9999999999939
2021.08.24,1526.9999999999895,-409.0000000000149,594.0000000000225,,1711.999999999997
2021.08.24,1533.0000000000066,-428.00000000000614,612.9999999999995,,1718.0
2021.08.24,1533.0000000000066,-375.9999999999986,627.0000000000095,,1784.0000000000175
2021.08.24,1550.9999999999914,-397.0000000000029,665.0000000000205,,1819.0000000000089
2021.08.24,1629.9999999999982,-592.0000000000148,735.0000000000136,,1772.999999999997
2021.08.24,1699.9999999999905,-519.0000000000028,713.0000000000223,,1894.00000000001
2021.08.24,1835.0000000000089,-561.9999999999958,712.0000000000175,,1985.0000000000307
2021.08.24,1760.000000000006,-731.9999999999993,610.0000000000136,,1638.0000000000202
2021.08.24,1778.9999999999973,-801.0000000000073,593.0000000000177,,1571.0000000000077
2021.08.24,1757.999999999993,-995.9999999999969,526.0000000000105,,1288.0000000000064
2021.08.24,1696.999999999993,-907.0000000000133,499.00000000002365,,1289.0000000000032
2021.08.24,1710.999999999996,-788.9999999999952,512.0000000000005,,1434.0000000000011
2021.08.24,1717.9999999999973,-863.0000000000138,444.0000000000168,,1299.0000000000005
2021.08.24,1730.9999999999936,-1015.0000000000103,471.00000000000364,,1186.9999999999868
2021.08.24,1896.9999999999932,-1049.0000000000111,526.0000000000105,,1373.9999999999925
2021.08.24,1889.0000000000073,-1164.0000000000095,521.000000000015,,1246.0000000000127
2021.08.24,1811.000000000007,-1144.0000000000116,528.00000000002,,1195.0000000000155
2021.08.24,1810.0000000000005,-1154.0000000000105,491.00000000001387,,1147.0000000000039
2021.08.24,1740.0000000000082,-1231.0000000000043,445.99999999999795,,955.0000000000018
2021.08.24,1784.999999999992,-1266.999999999996,381.0000000000002,,898.9999999999964
2021.08.24,1709.9999999999893,-1398.9999999999948,484.00000000000887,,795.0000000000034
2021.08.24,1767.0000000000075,-1381.9999999999943,489.0000000000043,,874.0000000000175
2021.08.24,1954.9999999999957,-1544.000000000012,552.0000000000209,,963.0000000000045
2021.08.24,1990.000000000003,-1583.0000000000011,615.0000000000091,,1022.0000000000109
2021.08.24,1892.999999999989,-1412.0000000000132,591.0000000000082,,1071.999999999984
2021.08.24,1886.00000000001,-1378.9999999999968,615.0000000000091,,1122.0000000000223
2021.08.24,1950.0000000000073,-1394.0000000000064,623.0000000000189,,1179.0000000000198
2021.08.24,2031.000000000005,-1358.0000000000148,588.9999999999986,,1261.9999999999889
2021.08.24,2045.000000000008,-1262.0000000000075,597.0000000000084,,1380.0000000000089
2021.08.24,2054.0000000000005,-1259.00000000001,599.000000000018,,1394.0000000000084
2021.08.24,2102.0000000000036,-1269.000000000009,647.0000000000198,,1480.0000000000143
2021.08.24,2130.999999999994,-1248.0000000000045,673.0000000000018,,1555.9999999999914
