date,USDCHF,GBPUSD,EURUSD,USDJPY,USDCAD,NZDUSD,EURCHF,AUDCHF,NZDCHF,EURGBP,GBPJPY,GBPCAD,GBPAUD,EURJPY,EURCAD,EURAUD,AUDCAD,AUDNZD,empty,sum
2019.08.19,304.00000000000426,91.00000000001884,12.999999999996348,91.99999999999875,-150.00000000000568,-48.000000000003595,331.999999999999,227.99999999999488,-131.00000000000333,-92.99999999999864,205.0000000000125,-243.99999999999977,158.99999999999804,228.9999999999992,-129.00000000000134,-11.00000000000545,139.00000000000023,-251.99999999998556,,734.0000000000188
2019.08.19,292.00000000000335,92.00000000000318,9.999999999998899,70.00000000000739,-140.0000000000068,-61.999999999995396,319.999999999987,204.99999999999963,-109.00000000000354,-90.99999999999665,179.00000000000205,-229.99999999999687,202.9999999999976,210.99999999999852,-117.00000000001154,31.000000000003247,112.000000000001,-256.99999999999613,,718.999999999995
2019.08.19,295.99999999999625,113.00000000000753,18.999999999991246,85.00000000000796,-134.99999999999625,-39.999999999995595,312.00000000000114,246.99999999999721,-132.99999999999423,-68.99999999999685,222.0000000000084,-251.00000000000122,124.99999999999733,218.00000000000352,-100.0000000000112,-78.00000000000028,165.9999999999995,-286.99999999999284,,710.0000000000217
2019.08.19,331.0000000000035,126.0000000000039,15.00000000000945,109.99999999999943,-168.99999999999693,-31.000000000003247,353.99999999998766,245.99999999999068,-163.99999999999747,-58.99999999999794,269.00000000000546,-310.0000000000103,218.00000000000708,250.0,-141.99999999999767,-9.999999999998899,149.99999999999457,-224.99999999998633,,959.000000000013
2019.08.19,273.9999999999965,222.00000000001108,9.999999999998899,112.99999999999955,-110.00000000001009,-17.000000000000348,296.9999999999917,206.99999999999054,-141.99999999999767,6.0000000000060005,372.0000000000141,-368.00000000001273,358.00000000001387,256.0000000000002,-87.00000000001484,-1.999999999990898,112.99999999999643,-200.99999999998454,,1301.000000000008
2019.08.19,219.00000000000253,162.00000000001768,-21.999999999988695,100.99999999999909,-70.0000000000145,-2.000000000002,265.0000000000041,167.9999999999904,-115.99999999999389,-60.99999999999994,290.9999999999968,-242.00000000000887,268.0000000000016,275.99999999999625,-89.00000000000574,42.0000000000087,83.9999999999952,-181.9999999999933,,1092.0000000000055
2019.08.19,121.99999999999989,-109.99999999998789,-95.00000000000064,87.0000000000033,-80.00000000001339,-5.999999999994898,228.99999999999034,117.99999999999588,-53.999999999998494,-327.99999999999494,-15.999999999991132,109.00000000000354,-167.9999999999904,337.99999999999386,-194.0000000000053,117.00000000001154,108.99999999999244,-202.9999999999976,,-24.999999999983856
2019.08.19,80.99999999999774,-127.99999999999478,-114.99999999999844,124.00000000000944,-97.9999999999981,-36.0000000000027,204.00000000000418,19.999999999997797,0.0,-357.99999999999164,14.000000000010004,107.99999999999699,-12.999999999996348,400.99999999999625,-236.99999999999832,312.00000000000114,32.999999999994145,-149.9999999999835,,162.00000000004385
2019.08.19,153.00000000000313,-186.99999999998164,-104.99999999999955,310.0000000000023,-134.00000000001188,-109.99999999999899,275.9999999999874,-19.00000000000235,26.999999999999247,-392.9999999999989,179.00000000000205,141.99999999999767,155.00000000001623,594.9999999999989,-268.0000000000016,523.0000000000068,-68.00000000000139,-129.00000000000134,,947.0000000000159
2019.08.19,149.99999999999457,-219.99999999999798,-99.00000000000463,305.0000000000068,-107.99999999999699,-143.00000000000423,261.0000000000001,-9.00000000000345,60.99999999999994,-408.9999999999927,132.000000000005,225.99999999999287,69.00000000000794,581.9999999999936,-219.99999999999798,489.0000000000061,-73.00000000000084,-194.99999999998963,,799.0000000000186
2019.08.19,209.00000000000364,-217.0000000000005,-69.00000000000794,298.0000000000018,-11.00000000000545,-95.99999999999609,302.0000000000023,69.9999999999923,-24.000000000001798,-389.99999999999034,127.00000000000955,329.99999999998585,-39.999999999995595,545.0000000000017,-86.0000000000083,343.00000000000443,-80.99999999999774,-178.99999999999582,,1031.0000000000018
2019.08.19,275.000000000003,-295.0000000000008,-82.99999999998863,264.00000000001,-22.0000000000109,-121.99999999999989,391.9999999999924,95.99999999999609,-39.00000000000014,-458.9999999999983,8.000000000009777,422.9999999999956,-99.00000000000463,525.9999999999962,-114.99999999999844,412.9999999999967,-97.00000000000264,-196.99999999998053,,869.0000000000149
2019.08.19,310.9999999999946,-232.99999999999432,-87.99999999999919,268.0000000000007,12.999999999996348,-97.00000000000264,435.9999999999919,157.99999999999147,-87.99999999999919,-417.0000000000007,75.9999999999934,384.9999999999909,-114.99999999999844,533.0000000000013,-90.99999999999665,321.0000000000157,-70.0000000000034,-217.0000000000005,,1084.9999999999814
2019.08.19,304.9999999999997,-249.99999999999466,-143.99999999998857,305.9999999999974,28.999999999990145,-76.99999999999375,482.999999999989,169.99999999999238,-102.00000000000209,-475.99999999999864,100.99999999999909,426.9999999999996,-178.99999999999582,635.0000000000051,-139.00000000000023,367.0000000000062,-63.00000000000195,-203.99999999998198,,1189.0000000000207
2019.08.19,358.0000000000028,-396.9999999999807,-42.0000000000087,350.9999999999991,15.999999999993797,-90.0000000000012,438.9999999999894,203.99999999999307,-124.00000000000189,-500.9999999999959,1.0000000000047748,592.9999999999991,-395.99999999999636,575.9999999999934,-15.999999999993797,216.00000000001617,-53.00000000000304,-228.99999999999034,,906.0000000000199
2019.08.19,353.99999999999875,-290.9999999999968,-103.99999999999298,334.0000000000032,27.999999999983594,-71.99999999999429,497.99999999999847,217.0000000000005,-137.9999999999937,-473.99999999999665,92.00000000001296,482.00000000000466,-282.9999999999888,620.9999999999951,-85.00000000000173,273.0000000000121,-41.000000000002146,-224.99999999998633,,1186.000000000056
2019.08.19,373.99999999999653,-313.99999999999204,-92.00000000000318,313.0000000000024,-97.9999999999981,-75.9999999999983,506.9999999999908,246.99999999999721,-148.0000000000037,-480.99999999999807,42.00000000000159,357.99999999999164,-360.9999999999891,585.9999999999985,-209.9999999999991,217.0000000000005,68.00000000000139,-254.999999999983,,677.0000000000161
2019.08.19,473.99999999999665,-356.00000000000074,-69.9999999999923,349.00000000000375,-19.999999999997797,-51.99999999999649,597.0000000000031,308.9999999999926,-234.99999999999633,-491.99999999999244,42.00000000000159,505.99999999998425,-405.9999999999952,602.0000000000039,-93.99999999999409,194.0000000000053,4.999999999999449,-212.99999999999653,,1140.0000000000284
2019.08.19,515.9999999999942,-279.99999999999136,-38.0000000000047,314.9999999999977,-58.000000000002494,-148.0000000000037,611.9999999999903,269.9999999999925,-164.99999999999292,-409.99999999999926,78.00000000000296,360.0000000000048,-109.99999999998789,528.9999999999964,-93.00000000000975,317.9999999999961,-60.99999999999994,-261.0000000000001,,1373.9999999999827
2019.08.19,434.000000000001,-307.99999999999716,-28.000000000005798,282.0000000000107,-170.00000000000347,-56.0000000000005,512.9999999999857,252.99999999999213,-207.00000000000162,-422.9999999999956,13.00000000000523,261.9999999999845,-256.99999999999613,486.0000000000042,-202.9999999999976,204.00000000000418,69.9999999999923,-163.9999999999864,,700.9999999999957
2019.08.19,370.9999999999991,-243.99999999999977,-65.00000000000395,224.00000000000375,-236.99999999999832,-29.999999999996696,478.0000000000006,205.99999999999508,-187.9999999999993,-406.9999999999907,8.000000000009777,102.00000000000209,-153.9999999999875,459.99999999999375,-326.0000000000041,270.00000000001467,107.99999999999699,-121.99999999999989,,454.0000000000356
2019.08.19,407.99999999999727,-126.99999999998823,-25.999999999992696,204.00000000000773,-270.99999999999903,-0.999999999995449,482.00000000000466,195.00000000000074,-243.99999999999977,-284.9999999999908,111.99999999999477,-99.00000000000463,120.00000000000898,397.00000000000557,-312.00000000000114,299.00000000000483,80.00000000000229,-11.999999999989797,,920.0000000000653
2019.08.19,429.0000000000016,-97.9999999999981,-11.999999999989797,271.0000000000008,-273.9999999999965,-26.000000000003798,489.99999999999045,215.99999999999397,-231.0000000000034,-252.99999999999213,223.0000000000132,-144.0000000000108,148.00000000001478,454.9999999999983,-299.00000000000483,263.00000000001324,92.99999999999864,-65.99999999998829,,1185.0000000000373
2019.08.19,427.99999999999505,-98.99999999998244,-29.999999999996696,224.00000000000375,-453.99999999999886,-56.0000000000005,506.9999999999908,198.99999999999363,-200.99999999999562,-266.999999999995,164.99999999999204,-357.00000000000733,181.00000000000892,423.0000000000018,-524.0000000000133,330.0000000000081,192.99999999999872,-85.00000000000173,,577.0000000000014
2019.08.19,363.99999999999767,-104.99999999999955,-39.999999999995595,237.99999999999955,-526.0000000000042,-73.99999999999629,446.9999999999974,168.99999999999693,-142.99999999999312,-278.9999999999959,171.99999999999704,-438.00000000000506,148.00000000001478,448.99999999999807,-614.0000000000034,322.00000000000006,252.99999999999213,-135.9999999999806,,207.00000000001987
2019.08.19,380.00000000000256,-102.00000000000209,-8.999999999992347,261.0000000000099,-561.9999999999958,-95.99999999999609,434.000000000001,161.99999999999548,-131.99999999999878,-251.99999999999667,207.9999999999984,-490.0000000000126,192.99999999999872,444.0000000000026,-615.9999999999943,314.00000000001427,261.0000000000001,-146.99999999998602,,251.00000000004837
2019.08.19,356.9999999999962,-34.000000000000696,-32.999999999994145,257.000000000005,-581.0000000000093,-107.00000000000153,431.0000000000036,152.99999999999204,-107.00000000000153,-220.99999999999343,271.000000000015,-602.0000000000136,282.0000000000045,462.99999999999386,-670.9999999999993,339.0000000000004,278.9999999999959,-173.00000000000094,,302.9999999999919
2019.08.19,385.000000000002,-86.99999999999264,25.999999999992696,269.00000000000546,-634.0000000000013,-122.99999999999534,405.9999999999952,141.99999999999767,-109.00000000000354,-211.99999999998997,233.0000000000041,-595.0000000000122,283.000000000011,412.9999999999967,-646.0000000000132,323.0000000000066,274.9999999999919,-148.99999999999915,,199.9999999999962
2019.08.19,426.9999999999996,-98.99999999998244,70.99999999999883,311.00000000000705,-677.0000000000165,-136.00000000000279,407.99999999998613,176.99999999999383,-122.99999999999534,-185.99999999999727,270.00000000001023,-629.0000000000128,239.00000000001143,414.0000000000015,-636.0000000000143,235.00000000000742,315.9999999999941,-190.00000000000128,,191.99999999998735
2019.08.19,456.00000000000085,-136.99999999998712,103.99999999999298,344.0000000000083,-697.9999999999986,-166.99999999999494,407.0000000000018,157.99999999999147,-119.00000000000244,-185.99999999999727,271.000000000015,-608.0000000000085,290.00000000001245,414.0000000000015,-615.9999999999943,282.0000000000045,276.9999999999939,-171.99999999999437,,300.0000000000452
2019.08.19,476.9999999999941,-96.99999999999153,96.99999999999153,359.00000000000887,-644.0000000000001,-173.9999999999964,438.00000000000506,184.99999999999073,-110.99999999999443,-161.99999999999548,328.00000000000296,-592.9999999999991,316.0000000000052,436.00000000000705,-565.0000000000155,262.00000000000665,254.99999999999412,-207.99999999998596,,599.0000000000277
2019.08.19,502.9999999999979,-163.00000000000205,161.99999999999548,365.0000000000091,-767.0000000000066,-207.00000000000162,404.9999999999887,162.99999999999093,-95.00000000000064,-161.00000000000003,264.00000000001,-652.0000000000082,329.00000000000153,379.99999999999545,-612.0000000000125,266.999999999995,281.99999999999335,-197.99999999998707,,264.99999999995873
2019.08.19,502.9999999999979,-142.99999999998204,133.00000000000534,365.99999999999966,-713.0000000000081,-175.00000000000293,431.0000000000036,182.99999999999983,-127.99999999999478,-163.99999999999747,288.0000000000109,-618.0000000000074,303.0000000000088,406.0000000000059,-595.9999999999966,258.0000000000027,276.9999999999939,-174.99999999999181,,436.0000000000475
2019.08.19,493.99999999999443,-222.99999999999542,146.00000000000168,353.9999999999992,-634.0000000000013,-170.00000000000347,411.99999999999017,161.99999999999548,-119.99999999999788,-198.99999999999363,198.0000000000075,-395.99999999999636,168.99999999999693,382.99999999999557,-490.0000000000126,229.00000000001253,203.99999999999307,-120.99999999999334,,397.99999999999255
2019.08.20,475.99999999999864,-211.99999999998997,127.99999999999478,335.9999999999985,-643.0000000000158,-175.00000000000293,400.9999999999847,168.99999999999693,-124.00000000000189,-204.99999999999963,181.99999999998795,-443.0000000000156,151.00000000001222,384.00000000000034,-522.0000000000002,229.00000000001253,239.0000000000003,-147.99999999999258,,222.99999999996837
2019.08.20,470.00000000000375,-204.99999999998852,130.99999999999224,323.99999999999807,-650.0000000000173,-178.00000000000037,407.0000000000018,168.99999999999693,-115.99999999999389,-204.99999999999963,163.99999999998727,-451.0000000000014,168.99999999999693,367.00000000000443,-517.9999999999962,234.00000000000088,242.99999999999324,-175.99999999999838,,178.9999999999799
2019.08.20,470.00000000000375,-202.9999999999976,93.99999999999409,296.0000000000065,-646.0000000000132,-126.0000000000039,426.9999999999996,190.00000000000128,-156.00000000000057,-240.99999999999122,139.00000000001,-456.00000000001194,124.00000000001299,373.00000000000466,-567.0000000000064,236.00000000001398,273.000000000001,-146.00000000000168,,81.00000000002134
2019.08.20,485.99999999999756,-227.99999999998377,104.99999999999955,334.0000000000032,-659.0000000000095,-151.9999999999966,435.9999999999919,168.99999999999693,-141.99999999999767,-251.99999999999667,162.00000000000614,-441.0000000000025,173.00000000000094,406.9999999999965,-565.0000000000155,293.99999999999426,237.99999999999378,-139.00000000000023,,225.9999999999783
2019.08.20,483.99999999999557,-190.00000000000128,109.00000000000354,326.9999999999982,-687.0000000000153,-148.99999999999915,431.99999999998795,174.99999999999181,-146.00000000000168,-225.99999999999287,188.99999999999295,-522.0000000000002,214.00000000000307,391.00000000000534,-594.0000000000057,277.00000000001614,266.999999999995,-139.9999999999846,,210.9999999999888
2019.08.20,475.0000000000032,-190.99999999998562,109.00000000000354,287.00000000000614,-695.0000000000011,-202.0000000000022,424.00000000000216,73.00000000000084,-85.00000000000173,-223.99999999999088,143.00000000000068,-531.0000000000148,473.0000000000123,346.00000000000364,-605.0000000000111,514.0000000000144,146.00000000000168,-85.99999999998609,,371.0000000000551
2019.08.20,465.9999999999998,-200.99999999998454,83.00000000001084,356.9999999999993,-653.0000000000147,-166.99999999999494,438.9999999999894,104.99999999999955,-117.00000000000044,-248.99999999999923,217.00000000001296,-463.9999999999977,351.99999999999676,450.00000000000284,-587.0000000000042,459.0000000000094,165.9999999999995,-79.99999999999119,,576.0000000000334
2019.08.20,475.0000000000032,-168.99999999999693,76.0000000000094,341.99999999999875,-704.0000000000157,-149.99999999999457,455.0000000000054,112.99999999999643,-139.99999999999568,-234.99999999999633,235.00000000001364,-575.0000000000144,395.99999999999636,441.0000000000025,-653.0000000000147,461.0000000000003,203.99999999999307,-53.999999999998494,,517.9999999999922
2019.08.20,446.9999999999974,-130.99999999999224,52.99999999999194,296.99999999999704,-643.0000000000158,-115.99999999999389,444.9999999999843,134.99999999999625,-154.99999999999403,-215.99999999999397,218.9999999999941,-547.0000000000086,317.9999999999961,418.00000000000637,-622.0000000000115,374.0000000000077,229.00000000000142,-76.99999999999375,,427.99999999996874
2019.08.20,485.0000000000021,-146.99999999998602,62.99999999999084,317.0000000000073,-636.0000000000143,-146.00000000000168,476.9999999999941,218.99999999999142,-148.99999999999915,-225.99999999999287,225.9999999999991,-512.0000000000014,164.00000000000858,426.00000000000193,-594.0000000000057,243.00000000001543,288.9999999999948,-200.99999999998454,,298.0000000000198
2019.08.20,451.0000000000014,-139.00000000000023,55.000000000005045,299.0000000000066,-592.0000000000148,-49.99999999999449,451.99999999998573,289.9999999999903,-221.99999999999997,-223.99999999999088,212.99999999999386,-473.0000000000123,-66.99999999999484,415.9999999999968,-558.0000000000141,22.0000000000109,385.99999999999744,-200.00000000000017,,58.99999999996629
2019.08.20,443.99999999999994,-107.99999999999699,53.999999999998494,292.0000000000016,-604.0000000000045,-39.00000000000014,441.0000000000025,303.9999999999932,-229.00000000000142,-201.99999999999108,235.99999999999,-529.0000000000017,-85.00000000000173,412.00000000000614,-573.0000000000013,-24.999999999986144,422.9999999999956,-207.99999999998596,,4.000000000016598
2019.08.20,415.99999999999415,-121.99999999999989,53.999999999998494,271.0000000000008,-592.9999999999991,-66.99999999999484,409.99999999999926,236.99999999999832,-181.9999999999933,-217.0000000000005,195.99999999999795,-497.0000000000141,22.0000000000109,385.0000000000051,-561.9999999999958,94.00000000001629,351.0000000000013,-175.99999999999838,,20.00000000002666
2019.08.20,431.0000000000036,-150.99999999999002,53.999999999998494,311.00000000000705,-583.0000000000002,-41.9999999999976,428.00000000000614,276.9999999999939,-217.99999999999596,-236.99999999999832,215.0000000000034,-451.0000000000014,-85.00000000000173,427.99999999999727,-550.000000000006,22.0000000000109,380.999999999998,-178.99999999999582,,51.00000000003163
2019.08.20,426.00000000000415,-159.99999999998238,56.99999999999594,287.9999999999967,-572.0000000000169,-22.999999999995246,419.9999999999982,295.0000000000008,-232.99999999999432,-240.99999999999122,175.00000000001137,-419.9999999999982,-163.00000000000205,400.99999999999625,-533.0000000000057,-38.99999999998904,403.99999999999324,-188.9999999999947,,-106.99999999997311
2019.08.20,422.00000000000017,-168.99999999999693,59.000000000009045,282.0000000000107,-578.0000000000118,-4.999999999999449,411.99999999999017,323.99999999999096,-246.99999999999721,-247.99999999999267,159.9999999999966,-414.00000000000324,-270.99999999999903,394.999999999996,-539.0000000000006,-116.99999999998934,449.9999999999948,-204.99999999998852,,-288.9999999999903
2019.08.20,451.9999999999969,-282.9999999999888,114.99999999999844,289.0000000000015,-561.9999999999958,16.0000000000049,394.00000000000546,362.99999999999113,-290.00000000000136,-285.9999999999974,43.00000000000637,-245.0000000000063,-489.99999999999045,344.99999999999886,-445.0000000000065,-248.99999999998812,464.9999999999932,-205.99999999999508,,-573.9999999999733
2019.08.20,429.99999999999704,-242.99999999999324,79.99999999999119,266.00000000000534,-547.0000000000086,-14.999999999998348,398.9999999999938,351.0000000000013,-244.99999999999523,-279.99999999999136,63.99999999999295,-275.000000000003,-452.99999999999227,355.000000000004,-473.0000000000123,-215.99999999999397,466.9999999999952,-262.999999999991,,-597.9999999999986
2019.08.20,407.99999999999727,-333.9999999999899,144.0000000000108,213.00000000000807,-575.9999999999987,-31.000000000003247,310.9999999999946,337.99999999999386,-212.00000000000108,-301.9999999999912,-96.00000000000364,-192.00000000001438,-587.9999999999885,224.99999999999432,-426.9999999999996,-310.9999999999946,488.999999999995,-295.99999999998516,,-1236.9999999999761
2019.08.20,373.99999999999653,-428.9999999999905,157.99999999999147,216.00000000000819,-648.0000000000041,-139.00000000000023,263.99999999999756,261.99999999999557,-87.00000000000374,-359.99999999999363,-198.0000000000075,-154.99999999999403,-565.9999999999999,215.0000000000034,-487.0000000000152,-185.99999999999727,458.00000000000284,-374.999999999992,,-1683.000000000003
2019.08.20,343.9999999999999,-624.0000000000023,165.9999999999995,156.0000000000059,-591.0000000000082,-161.99999999999548,221.99999999998886,218.99999999999142,-43.999999999999595,-500.00000000000045,-478.999999999985,170.99999999998784,-797.0000000000033,140.00000000000057,-412.00000000001234,-146.00000000000168,387.99999999999943,-386.9999999999818,,-2336.000000000017
2019.08.20,341.99999999999784,-546.9999999999864,205.00000000001074,185.00000000000227,-655.0000000000056,-158.99999999999804,184.00000000000637,205.99999999999508,-46.999999999997044,-410.9999999999947,-356.9999999999993,-5.000000000010552,-661.0000000000005,131.00000000000023,-429.99999999999704,-183.99999999998417,420.9999999999936,-366.999999999984,,-2148.999999999951
2019.08.20,336.00000000000296,-576.9999999999831,192.99999999999872,158.00000000000125,-645.0000000000067,-119.99999999999788,187.00000000000384,232.99999999999432,-78.00000000000028,-443.99999999999994,-424.0000000000066,43.999999999999595,-770.000000000004,114.00000000000432,-439.0000000000116,-227.99999999998377,452.99999999999227,-342.9999999999822,,-2349.9999999999786
2019.08.20,295.0000000000008,-546.9999999999864,143.00000000000423,148.00000000001035,-665.0000000000044,-149.99999999999457,192.99999999999872,158.99999999999804,-24.999999999997247,-463.9999999999977,-406.0000000000059,-17.000000000000348,-609.9999999999994,155.00000000000114,-524.0000000000133,-44.99999999998394,403.99999999999324,-323.99999999999096,,-2279.999999999968
2019.08.20,297.9999999999983,-575.9999999999987,141.99999999999767,55.00000000000682,-699.0000000000052,-204.00000000000418,194.99999999998963,130.99999999999224,26.999999999999247,-488.999999999995,-550.0000000000114,-17.000000000000348,-575.9999999999987,55.00000000000682,-565.9999999999999,26.0000000000149,387.99999999999943,-370.999999999988,,-2730.9999999999964
2019.08.20,231.0000000000034,-492.9999999999879,97.9999999999981,48.00000000000182,-673.0000000000125,-161.00000000000003,163.9999999999864,102.99999999999754,24.999999999997247,-463.9999999999977,-473.99999999998954,-96.00000000000719,-499.9999999999893,90.99999999999397,-597.0000000000031,51.000000000001044,390.0000000000015,-316.99999999998954,,-2573.9999999999964
2019.08.20,280.00000000000244,-505.99999999998425,116.00000000000499,88.99999999999864,-661.0000000000005,-170.00000000000347,197.00000000000273,146.99999999999713,7.0000000000014495,-455.99999999998977,-432.9999999999927,-70.99999999999883,-546.000000000002,118.99999999999977,-558.9999999999984,-4.999999999988347,402.00000000000233,-351.99999999999676,,-2401.9999999999454
2019.08.20,288.9999999999948,-725.9999999999823,104.99999999999955,43.99999999999693,-724.9999999999978,-141.00000000000225,224.000000000002,173.9999999999964,-29.999999999996696,-629.9999999999973,-722.0000000000084,150.99999999999002,-929.000000000002,81.99999999999363,-644.0000000000001,-38.0000000000047,469.99999999999267,-337.99999999999386,,-3384.000000000019
2019.08.20,290.9999999999968,-733.9999999999902,116.99999999998934,49.000000000006594,-743.0000000000048,-170.00000000000347,211.00000000000563,151.9999999999966,-2.000000000002,-627.9999999999952,-722.9999999999848,136.00000000000279,-868.000000000002,72.99999999999329,-646.0000000000132,2.999999999997449,449.9999999999948,-350.9999999999902,,-3383.0000000000027
2019.08.20,388.9999999999949,-638.9999999999895,139.00000000000023,69.00000000000261,-642.0000000000092,-168.00000000000148,296.9999999999917,207.99999999999707,-66.99999999999484,-534.9999999999966,-596.0000000000036,126.99999999998823,-702.0000000000026,70.99999999999795,-507.000000000013,-5.999999999994898,368.9999999999971,-329.99999999998585,,-2523.0000000000223
2019.08.20,399.0000000000049,-476.9999999999941,133.99999999998968,54.000000000002046,-592.0000000000148,-139.99999999999568,313.99999999999204,261.99999999999557,-98.99999999999353,-418.9999999999916,-447.00000000000273,2.999999999997449,-602.999999999998,61.99999999999761,-449.9999999999948,-119.00000000000244,402.9999999999978,-363.0000000000022,,-2078.0000000000127
2019.08.20,346.9999999999973,-495.000000000001,150.00000000000568,-7.999999999995566,-663.999999999998,-168.00000000000148,238.99999999998923,195.9999999999962,-37.99999999999359,-420.9999999999936,-540.9999999999968,-87.00000000001484,-541.9999999999981,-25.99999999999625,-517.0000000000119,-65.99999999998829,408.9999999999927,-360.9999999999891,,-2592.9999999999973
2019.08.20,366.9999999999951,-506.9999999999908,134.99999999999625,18.000000000000682,-750.0000000000063,-146.99999999999713,275.000000000003,186.99999999999272,-73.99999999999629,-441.99999999999795,-520.9999999999866,-175.00000000001404,-492.9999999999879,18.000000000000682,-634.0000000000013,19.00000000001345,432.9999999999945,-285.99999999998624,,-2576.9999999999677
