date,USDCHF,GBPUSD,EURUSD,USDJPY,USDCAD,NZDUSD,EURCHF,CHFJPY,CADCHF,AUDCHF,NZDCHF,EURGBP,GBPJPY,GBPCAD,GBPAUD,EURJPY,EURCAD,EURAUD,AUDCAD,AUDNZD,empty,sum
2019.08.19,-0.999999999995449,-24.000000000001798,-36.999999999998145,-27.000000000001023,-137.00000000000932,-26.999999999999247,-11.00000000000545,-6.000000000000227,0.0,-19.00000000000235,-63.99999999999739,-134.99999999999625,-20.999999999986585,-121.99999999999989,-97.9999999999981,0.0,-100.99999999999554,-95.00000000000064,-9.999999999998899,-122.99999999998423,,-1057.9999999999707
2019.08.19,63.99999999999739,7.0000000000014495,-39.999999999995595,12.000000000000455,-144.0000000000108,-24.999999999997247,109.99999999998789,-10.99999999999568,-9.999999999998899,26.999999999999247,-209.00000000000364,-150.99999999999002,32.00000000001069,-175.00000000001404,1.0000000000065512,155.00000000000114,-187.00000000000384,-85.00000000000173,-21.999999999999797,-184.99999999999073,,-835.9999999999973
2019.08.19,143.9999999999997,-42.999999999993044,-86.99999999999264,45.000000000001705,-175.00000000001404,-19.00000000000235,164.99999999999292,159.9999999999966,65.99999999999939,84.99999999999064,-144.99999999999514,-206.99999999999054,32.00000000001069,-106.00000000000608,-24.999999999986144,189.00000000000716,-156.00000000000057,-21.00000000000435,39.00000000000014,-181.9999999999933,,-240.99999999997925
2019.08.19,175.00000000000293,17.000000000000348,-82.99999999998863,114.00000000000432,-100.0000000000112,12.999999999996348,238.0000000000049,286.9999999999919,165.9999999999995,136.99999999999824,-185.99999999999727,-191.99999999999218,149.0000000000009,-242.00000000000887,15.00000000000945,317.99999999999784,-190.00000000000128,-27.999999999983594,97.00000000000264,-154.99999999999403,,550.0000000000323
2019.08.19,217.0000000000005,68.00000000000139,-29.999999999996696,142.00000000001012,-102.00000000000209,-4.999999999999449,269.9999999999925,254.0000000000049,203.99999999999307,171.99999999999437,-178.00000000000037,-130.99999999999224,263.00000000000523,-175.99999999999838,60.000000000015596,296.99999999999704,-114.0000000000141,-70.99999999999883,85.00000000000173,-198.99999999999363,,1026.000000000021
2019.08.19,246.99999999999721,76.0000000000094,-18.0000000000069,142.00000000001012,-87.00000000001484,2.000000000002,275.9999999999874,225.9999999999991,229.99999999999687,184.99999999999073,-185.00000000000182,-120.99999999999334,271.99999999999136,-226.00000000001506,84.0000000000174,295.0000000000017,-89.00000000000574,-103.99999999999298,78.99999999999574,-211.99999999998997,,1071.9999999999784
2019.08.19,238.0000000000049,30.0000000000189,-1.999999999990898,67.99999999999784,-120.00000000000898,-51.000000000001044,239.99999999999577,167.0000000000016,222.99999999999542,190.99999999999673,-186.99999999999272,-121.99999999999989,132.000000000005,-219.00000000001364,12.000000000012001,179.00000000000205,-76.99999999999375,-163.00000000000205,80.00000000000229,-234.99999999998522,,384.0000000000442
2019.08.19,243.99999999999977,-64.99999999998174,5.000000000010552,55.999999999997385,-136.00000000000279,-93.99999999999409,249.99999999999466,161.99999999999193,200.99999999999562,142.99999999999312,-141.99999999999767,-211.99999999998997,36.000000000001364,-100.99999999999554,9.000000000014552,171.99999999999704,-117.00000000001154,-58.99999999998684,48.99999999999905,-269.9999999999925,,131.00000000004235
2019.08.19,244.99999999999523,-69.9999999999923,12.999999999996348,79.00000000000773,-155.00000000001623,-109.00000000000354,251.99999999998556,165.99999999999682,200.99999999999562,149.99999999999457,-95.99999999999609,-196.99999999999162,37.00000000000614,-70.99999999999883,-26.999999999999247,188.0000000000024,-117.99999999999588,-17.999999999984695,70.99999999999883,-297.9999999999983,,243.0000000000024
2019.08.19,226.99999999999943,-51.000000000001044,-15.00000000000945,-27.000000000001023,-156.00000000000057,-134.99999999999625,259.9999999999936,99.99999999999432,181.9999999999933,114.99999999999844,-90.0000000000012,-196.99999999999162,-58.9999999999975,-106.00000000000608,-5.999999999994898,120.99999999999511,-147.00000000000824,-31.999999999987594,43.999999999999595,-297.9999999999983,,-270.00000000002007
2019.08.19,214.99999999999852,-36.999999999998145,-8.000000000008,-30.9999999999917,-146.00000000000168,-119.00000000000244,239.99999999999577,111.99999999999477,173.9999999999964,82.99999999999974,-80.00000000000229,-195.9999999999962,-61.00000000000705,-177.00000000000495,96.00000000000719,117.00000000000443,-141.00000000001333,73.99999999999629,12.000000000000899,-289.9999999999903,,-163.00000000002197
2019.08.19,226.00000000000398,-7.0000000000014495,-8.000000000008,10.000000000005116,-143.00000000000423,-92.00000000000318,239.99999999999577,137.99999999999102,182.99999999999983,109.99999999999899,-109.99999999999899,-153.99999999999858,4.9999999999954525,-154.0000000000097,141.99999999999767,129.99999999999545,-112.000000000001,58.000000000002494,31.999999999998696,-234.99999999998522,,258.99999999997414
2019.08.19,226.00000000000398,12.000000000012001,-18.999999999991246,27.000000000001023,-153.00000000000313,-95.00000000000064,269.9999999999925,121.99999999999989,200.00000000000017,122.99999999999534,-95.99999999999609,-172.99999999998983,50.00000000001137,-195.9999999999962,177.00000000000495,186.9999999999976,-144.0000000000108,127.99999999999478,22.999999999995246,-221.99999999998886,,447.00000000003195
2019.08.19,302.0000000000023,40.0000000000178,-4.000000000004,78.00000000000296,-170.00000000000347,-90.0000000000012,323.99999999999096,123.00000000000466,220.99999999999343,161.00000000000003,-148.99999999999915,-134.99999999999625,147.99999999999613,-251.00000000000122,158.0000000000137,210.99999999999852,-151.00000000001222,-2.999999999997449,48.99999999999905,-232.99999999999432,,629.0000000000102
2019.08.19,287.0000000000039,43.00000000001525,5.000000000010552,61.00000000000705,-168.0000000000126,-49.99999999999449,309.99999999998806,109.99999999999943,222.99999999999542,214.99999999999852,-185.99999999999727,-117.99999999999588,123.99999999999523,-243.99999999999977,-59.99999999999339,188.0000000000024,-150.00000000000568,-163.00000000000205,134.0000000000008,-266.999999999995,,294.00000000002046
2019.08.19,290.9999999999968,84.0000000000174,2.999999999997449,58.9999999999975,-150.00000000000568,-65.00000000000395,314.99999999999864,123.00000000000466,226.99999999999943,203.99999999999307,-136.00000000000279,-93.99999999999409,167.0000000000016,-260.0000000000158,151.00000000001222,197.9999999999933,-131.99999999999878,-21.00000000000435,110.99999999999443,-268.0000000000016,,806.9999999999798
2019.08.19,282.0000000000045,76.0000000000094,0.0,40.99999999999682,-143.00000000000423,-63.99999999999739,304.9999999999997,112.99999999999955,224.000000000002,204.99999999999963,-137.9999999999937,-105.99999999999498,126.00000000000477,-266.999999999995,53.00000000001415,180.00000000000682,-130.0000000000079,-100.99999999999554,112.000000000001,-296.9999999999917,,471.00000000005787
2019.08.19,285.00000000000193,79.00000000000685,11.999999999989797,82.99999999999841,-170.00000000000347,-58.99999999999794,282.9999999999888,129.0000000000049,219.00000000000253,214.99999999999852,-173.9999999999964,-78.00000000000028,195.99999999999795,-337.0000000000095,102.00000000000209,192.99999999999784,-144.0000000000108,-102.00000000000209,122.99999999999534,-291.9999999999812,,562.9999999999832
2019.08.19,268.99999999999704,119.00000000000244,-31.000000000003247,87.0000000000033,-172.0000000000166,-31.999999999998696,295.99999999998516,120.00000000000455,226.99999999999943,198.99999999999363,-175.99999999999838,-67.9999999999903,254.99999999999545,-429.00000000001273,205.00000000001074,219.99999999999886,-153.00000000000313,-83.9999999999952,108.99999999999244,-248.99999999998812,,711.9999999999764
2019.08.19,185.99999999999727,162.00000000001768,-25.00000000000835,85.00000000000796,-110.00000000001009,-24.000000000001798,229.99999999999687,186.9999999999976,182.99999999999983,137.9999999999937,-154.99999999999403,-63.99999999999739,290.9999999999968,-392.9999999999989,252.0000000000078,236.99999999999477,-112.000000000001,-36.999999999998145,68.99999999999685,-226.99999999999943,,872.9999999999978
2019.08.19,114.00000000000298,-194.99999999998963,-104.99999999999955,73.0000000000075,-124.99999999999733,-39.999999999995595,200.00000000000017,218.9999999999941,119.99999999999788,104.99999999999955,-137.9999999999937,-347.9999999999928,-93.99999999999409,-245.0000000000063,-286.99999999999284,233.99999999999466,-221.00000000000452,-25.999999999992696,61.999999999995396,-246.99999999999721,,-943.9999999999641
2019.08.19,73.00000000000084,-218.99999999999142,-148.99999999999915,66.0000000000025,-102.00000000000209,-36.999999999998145,190.99999999998562,314.9999999999977,92.99999999999864,12.000000000000899,-92.00000000000318,-427.99999999999505,-127.00000000000955,89.00000000000574,-336.9999999999873,313.0000000000024,-253.99999999999866,94.00000000001629,17.999999999995797,-207.00000000000162,,-687.9999999999797
2019.08.19,73.99999999999629,-217.99999999998488,-177.00000000000495,118.00000000000921,-144.0000000000108,-137.9999999999937,185.99999999999727,405.00000000000114,90.99999999999665,-21.999999999999797,-24.000000000001798,-463.9999999999977,0.0,89.99999999999008,-75.00000000000284,378.0000000000001,-299.00000000000483,263.99999999999756,-91.00000000000774,-200.99999999998454,,-247.00000000000523
2019.08.19,102.99999999999754,-306.9999999999906,-139.00000000000023,279.0000000000106,-140.0000000000068,-146.00000000000168,231.0000000000034,477.99999999999443,114.00000000000298,-50.0000000000056,19.00000000000235,-496.99999999999187,21.99999999999136,133.99999999998968,-43.999999999999595,567.9999999999978,-278.00000000000045,473.0000000000123,-121.00000000000443,-202.9999999999976,,496.00000000000364
2019.08.19,122.99999999999534,-238.99999999998923,-147.99999999999258,275.0000000000057,-113.00000000000753,-144.99999999999514,258.99999999998704,456.00000000000307,136.00000000000279,-28.000000000005798,-26.999999999999247,-454.9999999999943,98.99999999998954,197.99999999998707,-52.99999999999194,536.0000000000014,-263.99999999999756,334.00000000001205,-97.9999999999981,-212.99999999999653,,633.0000000000161
2019.08.19,199.00000000000472,-300.99999999999574,-137.00000000000932,257.000000000005,-48.000000000003595,-122.99999999999534,299.00000000000483,352.00000000000387,232.99999999999432,60.99999999999994,-46.00000000000159,-483.0000000000001,-1.0000000000047748,319.999999999987,-126.99999999998823,525.0000000000057,-158.99999999999804,334.00000000001205,-119.00000000000244,-208.99999999999253,,827.0000000000255
2019.08.19,251.99999999999667,-300.99999999999574,-146.00000000000168,252.00000000000955,-49.00000000001015,-122.99999999999534,344.99999999999534,298.0000000000018,256.0000000000007,92.99999999999864,-97.9999999999981,-495.9999999999964,-2.0000000000095497,337.99999999999386,-187.00000000000384,493.9999999999998,-174.00000000000747,317.0000000000117,-104.00000000000409,-228.99999999999034,,735.9999999999951
2019.08.19,268.0000000000016,-302.0000000000023,-212.99999999999653,254.0000000000049,-12.000000000012001,-105.99999999999498,392.9999999999989,274.9999999999915,312.9999999999966,152.99999999999204,-117.99999999999588,-554.9999999999944,30.000000000001137,312.9999999999855,-287.9999999999994,501.99999999999534,-192.00000000001438,215.00000000000963,-87.00000000000374,-245.99999999999068,,596.9999999999729
2019.08.19,256.0000000000007,-397.99999999998727,-164.99999999999292,283.00000000000125,-46.0000000000127,-95.99999999999609,404.0000000000044,334.99999999999375,282.99999999999994,121.99999999999989,-129.00000000000134,-535.999999999992,-48.00000000000182,373.99999999998545,-395.99999999999636,549.0000000000066,-191.00000000000784,211.00000000000563,-73.00000000000084,-234.00000000000088,,505.0000000000074
2019.08.19,351.99999999999676,-425.99999999999307,-106.00000000000608,323.0000000000075,-24.000000000001798,-100.00000000000009,438.9999999999894,295.99999999999227,349.99999999999477,184.99999999999073,-170.99999999999892,-526.9999999999997,-20.000000000010232,473.99999999999665,-441.99999999998687,573.9999999999981,-97.00000000001374,195.00000000001182,-87.99999999999919,-239.99999999999577,,946.9999999999728
2019.08.19,344.99999999999534,-326.9999999999884,-120.99999999999334,259.00000000000034,-138.0000000000159,-93.99999999999409,476.9999999999941,260.9999999999957,280.9999999999979,198.99999999999363,-178.00000000000037,-488.999999999995,19.000000000005457,211.99999999998997,-380.00000000000256,537.0000000000061,-269.00000000000813,190.00000000000128,-46.00000000000159,-254.999999999983,,482.9999999999973
