names,week,needed_features,accuracy,next_week_prediction_score,next_week_prediction
USDCHF,10,"['CHFJPY', 'GBPJPY', 'GBPCAD']",80.0,0.08,B
GBPUSD,10,"['AUDNZD', 'NZDCAD', 'NZDJPY', 'AUDUSD', 'NZDUSD']",80.0,0.44250000000000006,B
EURUSD,10,"['CHFJPY', 'NZDCAD', 'AUDUSD', 'NZDUSD', 'NZDJPY', 'EURJPY']",80.0,-0.26,S
USDJPY,10,"['CHFJPY', 'GBPJPY', 'GBPCAD']",80.0,0.06,B
USDCAD,20,"['GBPAUD', 'EURGBP']",80.0,-0.9647619047619047,S
NZDUSD,50,['GBPCAD'],80.0,0.20751147394042235,B
EURCHF,15,"['NZDCAD', 'NZDJPY', 'AUDUSD', 'NZDUSD', 'GBPJPY']",80.0,0.2939761904761905,B
CHFJPY,50,"['NZDCHF', 'EURCHF', 'NZDJPY', 'NZDUSD', 'NZDCAD', 'AUDCAD']",80.0,0.34,B
CADCHF,10,['CHFJPY'],80.0,0.2879126984126983,B
AUDCHF,10,['CHFJPY'],80.0,0.3183571428571428,B
NZDCHF,10,['USDCAD'],100.0,-1.0,S
EURGBP,30,"['EURCAD', 'CADCHF']",80.0,-0.4505400694077166,S
GBPJPY,30,"['EURNZD', 'NZDCHF', 'EURCHF', 'NZDUSD']",80.0,0.90575,B
GBPCAD,15,"['EURCAD', 'NZDCHF']",80.0,-0.5990144300144299,S
GBPAUD,20,['EURCAD'],80.0,0.27629686979686974,B
EURJPY,50,"['EURCHF', 'CADCHF', 'EURUSD']",100.0,0.980909090909091,B
EURCAD,10,['CHFJPY'],80.0,-0.3177698412698413,S
EURAUD,30,"['CHFJPY', 'NZDUSD', 'EURCAD']",100.0,0.9833333333333334,B
AUDCAD,20,['CHFJPY'],80.0,0.4530351870351872,B
AUDNZD,10,"['GBPAUD', 'GBPCAD']",80.0,-0.986,S
