date,USDCHF,GBPUSD,EURUSD,USDJPY,USDCAD,NZDUSD,GBPCHF,EURCHF,CADCHF,AUDCHF,NZDCHF,EURGBP,GBPJPY,GBPCAD,GBPAUD,EURCAD,AUDJPY,NZDJPY,AUDCAD,AUDNZD,empty,sum
2019.10.07,238.0000000000049,-1.999999999990898,-107.00000000001265,-215.0000000000034,-61.99999999998429,-107.00000000000153,-261.9999999999845,-86.0000000000083,-128.00000000000588,87.99999999999919,-212.00000000000108,-86.0000000000083,-263.9999999999816,-49.00000000001015,-104.99999999999955,-105.99999999998388,-108.99999999999466,-226.0000000000133,-2.000000000002,-119.00000000000244,,-1920.999999999984
2019.10.07,143.9999999999997,-23.999999999979593,-65.00000000000395,-176.00000000000193,-41.000000000002146,-122.99999999999534,-170.00000000000347,-19.00000000001345,-70.0000000000034,10.999999999994348,-168.00000000000148,-107.00000000000153,-240.99999999998545,-53.999999999998494,-180.0000000000024,-65.99999999998829,-67.99999999999784,-223.0000000000132,-34.000000000000696,-169.00000000001913,,-1843.0000000000175
2019.10.07,79.00000000000685,90.00000000001229,-121.99999999999989,-167.99999999999216,-32.999999999994145,19.00000000000235,26.0000000000149,105.99999999998388,-21.999999999999797,-133.00000000000534,15.999999999993797,-141.00000000000225,-112.99999999999955,110.99999999999443,-275.000000000003,-160.99999999998892,45.000000000001705,-67.00000000000728,-178.00000000000037,-92.00000000000318,,-1012.9999999999857
2019.10.07,114.00000000000298,40.0000000000178,-150.00000000000568,-185.00000000000227,-51.000000000001044,96.00000000000719,-71.99999999998319,92.99999999998754,-41.9999999999976,-173.00000000000094,68.00000000000139,-84.0000000000063,-182.99999999999272,18.0000000000069,-539.0000000000006,-168.99999999999693,103.00000000000864,3.9999999999906777,-252.0000000000078,-65.00000000000395,,-1428.999999999976
2019.10.07,114.00000000000298,36.0000000000138,-89.00000000000574,-173.00000000000182,-48.99999999998794,77.00000000000485,-73.99999999999629,35.999999999991594,-45.000000000006146,-163.99999999999747,47.9999999999925,-134.0000000000008,-170.99999999999227,15.00000000000945,-523.0000000000068,-90.99999999999665,105.00000000000398,-5.000000000009663,-243.00000000000432,-82.00000000000429,,-1411.999999999991
2019.10.07,63.99999999999739,-66.99999999999484,-43.999999999999595,-117.999999999995,5.000000000010552,81.00000000000884,-113.99999999999189,45.99999999999049,-36.999999999998145,-158.99999999999804,85.00000000000173,-94.00000000000519,-211.9999999999891,-52.99999999999194,-564.000000000009,-92.00000000000318,97.99999999999898,31.999999999996476,-226.00000000000398,-13.000000000018552,,-1381.999999999994
2019.10.07,140.0000000000068,-108.99999999998133,-55.000000000005045,-173.00000000000182,-4.999999999988347,147.00000000000824,-256.99999999999613,-29.00000000001235,-92.00000000000318,-156.99999999999602,100.00000000000009,-53.999999999998494,-328.00000000000296,-121.99999999999989,-768.9999999999975,-95.999999999985,118.99999999999977,67.99999999999784,-292.00000000000335,14.999999999987246,,-1948.9999999999716
2019.10.07,143.00000000000423,-293.99999999999426,-7.0000000000014495,-215.99999999999397,89.00000000000574,136.99999999999824,-438.9999999999894,-80.00000000001339,-146.99999999999713,-117.00000000000044,90.99999999999665,39.999999999995595,-574.9999999999886,-249.99999999999466,-937.9999999999944,-137.9999999999937,46.999999999997044,31.999999999996476,-304.00000000000426,62.99999999999084,,-2862.9999999999804
2019.10.07,145.00000000000622,-224.99999999998633,9.999999999998899,-170.0000000000017,73.00000000001194,87.00000000000374,-374.999999999992,-96.00000000000719,-139.00000000000023,-85.00000000000173,41.000000000002146,-24.000000000001798,-447.00000000000273,-182.99999999999983,-753.0000000000036,-97.9999999999981,46.00000000000648,6.999999999990791,-250.00000000000577,26.999999999999247,,-2408.9999999999823
2019.10.07,124.00000000000189,-184.99999999999073,80.99999999999774,-170.99999999999227,82.00000000000429,59.000000000009045,-304.9999999999997,-141.00000000001333,-126.0000000000039,-100.00000000000009,26.999999999999247,-111.00000000000554,-403.99999999999636,-116.00000000000499,-697.0000000000143,-9.999999999998899,45.000000000001705,-25.000000000005684,-255.00000000000523,-24.000000000001798,,-2252.000000000019
2019.10.07,92.99999999999864,-253.99999999999866,131.99999999999878,-173.99999999999238,145.00000000001734,34.000000000000696,-334.9999999999964,-159.00000000002024,-140.0000000000068,-117.00000000000044,19.999999999997797,-100.00000000000009,-480.99999999999454,-126.99999999998823,-787.0000000000043,-14.999999999987246,42.00000000000159,-53.00000000001148,-296.0000000000074,-65.00000000000395,,-2636.9999999999973
2019.10.07,55.000000000005045,-205.99999999999508,186.99999999998164,-237.99999999999955,256.00000000001177,19.00000000000235,-243.99999999999977,-175.00000000001404,-173.00000000000094,-104.00000000000409,29.999999999996696,-182.99999999999983,-508.99999999998613,76.0000000000094,-605.0000000000111,-62.99999999999084,-46.999999999997044,-108.00000000000409,-314.0000000000032,-23.00000000001745,,-2369.0000000000164
2019.10.07,219.00000000000253,-141.99999999999767,95.00000000000064,-283.00000000000125,208.00000000000819,114.99999999999844,-384.9999999999909,-261.0000000000001,-268.99999999999704,-28.000000000005798,20.999999999993246,-150.00000000000568,-497.99999999999045,93.99999999999409,-612.9999999999969,-129.99999999998568,-39.99999999999204,-35.0000000000108,-328.0000000000061,82.99999999998863,,-2326.9999999999945
2019.10.07,102.00000000000209,-226.99999999999943,143.99999999998857,-275.99999999999625,204.00000000000418,21.00000000000435,-322.00000000000006,-183.00000000002203,-178.00000000000037,-46.999999999997044,2.999999999997449,-130.0000000000079,-578.000000000003,-18.999999999991246,-568.9999999999973,-61.99999999998429,-99.00000000000375,-128.0000000000001,-247.00000000000833,24.999999999986144,,-2566.0000000000273
2019.10.07,121.00000000000443,-266.999999999995,130.99999999999224,-352.00000000000387,249.00000000001032,40.00000000000669,-381.99999999999346,-189.00000000001694,-217.0000000000005,-29.999999999996696,8.999999999992347,-91.00000000000774,-716.9999999999845,-21.999999999988695,-622.9999999999958,-129.00000000000134,-153.99999999999636,-157.0000000000107,-273.000000000001,59.99999999999339,,-2992.999999999993
2019.10.07,52.000000000007596,-195.9999999999962,154.99999999999403,-254.99999999999545,154.0000000000097,29.000000000001247,-228.99999999999034,-142.0000000000199,-114.00000000000298,-65.99999999999939,41.000000000002146,-161.00000000000003,-520.9999999999866,-42.0000000000087,-485.0000000000021,6.000000000017103,-100.99999999999909,-106.99999999999932,-194.0000000000053,60.99999999999994,,-2114.9999999999736
2019.10.07,57.00000000000705,-204.99999999998852,149.9999999999835,-305.9999999999974,140.0000000000068,59.000000000009045,-243.99999999999977,-137.00000000000932,-109.00000000000354,-82.00000000000429,68.00000000000139,-153.00000000000313,-591.9999999999845,-69.9999999999923,-550.000000000006,12.999999999996348,-115.99999999999966,-109.00000000000887,-208.00000000000819,77.99999999997809,,-2316.0000000000227
2019.10.07,174.00000000000747,-193.99999999998306,46.999999999997044,-393.0000000000007,154.0000000000097,84.0000000000063,-376.9999999999829,-165.00000000001512,-202.0000000000022,-58.000000000002494,19.00000000000235,-75.00000000000284,-686.9999999999834,-39.999999999995595,-680.9999999999983,-131.99999999999878,-115.99999999999966,-138.00000000000523,-290.00000000000136,29.999999999996696,,-3039.999999999952
2019.10.07,161.00000000000003,-134.99999999999625,35.999999999991594,-438.0000000000024,96.00000000000719,62.000000000006494,-300.99999999999574,-143.00000000000423,-163.99999999999747,-90.0000000000012,2.999999999997449,-109.00000000000354,-685.0000000000023,-32.0000000000098,-672.0000000000059,-85.00000000000173,-115.99999999999966,-189.00000000000716,-291.0000000000079,-50.0000000000167,,-3142.0000000000496
2019.10.07,153.00000000000313,-143.99999999998857,35.999999999991594,-453.00000000000296,87.00000000001484,43.00000000000415,-295.99999999998516,-132.00000000002098,-151.00000000000114,-97.00000000000264,-8.000000000008,-101.00000000000664,-712.9999999999939,-59.000000000009045,-682.0000000000048,-78.99999999998464,-128.0000000000001,-222.0000000000084,-281.00000000000904,-80.00000000001339,,-3307.000000000025
2019.10.07,130.0000000000079,-53.999999999998494,23.999999999979593,-475.9999999999991,73.00000000001194,40.00000000000669,-182.99999999999983,-96.00000000000719,-128.00000000000588,-131.00000000000333,2.999999999997449,-155.00000000000514,-640.9999999999911,45.000000000006146,-602.0000000000136,-76.99999999999375,-121.99999999999989,-237.00000000000898,-299.00000000000483,-112.000000000001,,-2998.0000000000223
2019.10.07,265.99999999999955,-65.99999999998829,-17.000000000000348,-704.9999999999983,144.0000000000108,18.0000000000069,-363.9999999999866,-206.00000000001728,-270.0000000000036,31.999999999998696,-108.00000000000809,-119.00000000000244,-932.9999999999927,119.00000000000244,-418.0000000000073,-205.99999999999508,-350.9999999999991,-406.0000000000059,-254.00000000000978,-43.00000000001525,,-3887.000000000012
2019.10.07,187.9999999999993,32.0000000000098,-47.00000000001925,-655.0000000000011,94.00000000001629,73.00000000000084,-173.00000000000094,-89.00000000000574,-180.99999999999784,-114.00000000000298,7.0000000000014495,-165.00000000000404,-769.0000000000055,184.99999999999073,-524.9999999999977,-197.00000000000273,-218.9999999999941,-310.0000000000023,-340.00000000000693,-89.00000000000574,,-3294.0000000000286
2019.10.07,170.00000000000347,21.00000000000435,-55.000000000005045,-620.9999999999951,111.00000000001664,112.000000000001,-154.99999999999403,-63.000000000013046,-173.9999999999964,-153.00000000000313,51.99999999999649,-153.00000000000313,-734.9999999999852,198.00000000000927,-598.0000000000097,-222.99999999999542,-176.00000000000193,-246.00000000000932,-378.00000000000057,-54.0000000000207,,-3120.0000000000014
2019.10.07,170.99999999999892,56.000000000011596,-66.00000000001049,-634.0000000000003,164.00000000000858,81.00000000000884,-129.00000000000134,-53.00000000001415,-209.9999999999991,-141.00000000000225,21.999999999999797,-163.00000000000205,-718.9999999999941,303.9999999999932,-540.0000000000072,-297.9999999999983,-185.99999999999284,-289.0000000000015,-412.00000000000125,-111.00000000001664,,-3153.0000000000205
2019.10.07,170.99999999999892,54.0000000000207,-50.0000000000167,-596.0000000000036,137.00000000000932,120.00000000000898,-126.99999999998823,-65.00000000000395,-192.99999999999872,-156.00000000000057,58.99999999999794,-175.99999999999838,-673.9999999999782,269.00000000000813,-580.0000000000027,-241.99999999998667,-147.99999999999613,-228.00000000000864,-412.00000000000125,-64.0000000000196,,-2900.9999999999595
2019.10.07,179.00000000000693,46.0000000000127,-75.00000000000284,-614.9999999999949,134.00000000001188,130.0000000000079,-141.99999999999767,-51.000000000001044,-199.00000000000472,-153.00000000000313,65.99999999999939,-148.99999999999915,-703.9999999999793,256.99999999999613,-605.0000000000111,-272.99999999998994,-155.9999999999917,-222.0000000000084,-415.0000000000098,-51.000000000001044,,-2997.99999999996
2019.10.07,167.00000000000603,117.00000000001154,-86.0000000000083,-570.999999999998,131.99999999999878,133.00000000000534,-54.99999999998284,-27.00000000002145,-168.00000000000148,-163.99999999999747,63.00000000000195,-155.00000000000514,-555.9999999999832,348.9999999999993,-380.00000000000256,-303.9999999999932,-140.00000000000057,-198.0000000000075,-404.99999999999983,-83.00000000001084,,-2330.999999999989
2019.10.08,165.00000000000404,93.00000000000975,-98.0000000000203,-561.9999999999976,136.00000000000279,136.00000000000279,-88.99999999998354,0.9999999999843467,-150.00000000000568,-168.00000000000148,68.99999999999685,-151.00000000000114,-598.9999999999895,309.0000000000037,-517.9999999999962,-331.999999999999,-123.99999999999523,-195.0000000000074,-412.00000000000125,-103.00000000000864,,-2592.000000000003
2019.10.08,167.00000000000603,123.00000000000644,-82.00000000000429,-552.9999999999973,129.00000000000134,101.00000000000664,-41.99999999998649,-15.00000000000945,-151.00000000000114,-151.00000000000114,37.99999999999359,-187.9999999999993,-543.9999999999827,347.9999999999928,-392.9999999999989,-296.9999999999917,-134.00000000000034,-210.00000000000796,-387.99999999999943,-85.00000000000173,,-2326.999999999975
2019.10.08,157.00000000000713,130.0000000000079,-65.00000000000395,-542.9999999999922,125.00000000001954,112.000000000001,-37.99999999998249,-33.00000000001635,-165.9999999999995,-160.00000000000458,56.99999999999594,-208.00000000000819,-527.9999999999916,357.00000000000733,-432.0000000000102,-256.99999999999613,-125.0,-201.00000000000762,-387.000000000004,-59.000000000009045,,-2263.9999999999873
2019.10.08,165.00000000000404,142.0000000000199,-72.0000000000054,-549.9999999999972,129.00000000000134,136.00000000000279,-25.999999999992696,-36.0000000000138,-178.00000000000037,-160.00000000000458,76.99999999999375,-220.00000000000907,-520.9999999999866,374.0000000000077,-439.0000000000116,-275.9999999999874,-120.00000000000455,-184.0000000000117,-399.0000000000049,-33.00000000001635,,-2191.000000000017
2019.10.08,182.00000000000438,148.99999999999915,-79.00000000000685,-593.9999999999941,137.00000000000932,133.00000000000534,-44.99999999998394,-50.0000000000167,-200.00000000000017,-163.00000000000205,60.99999999999994,-221.00000000000452,-568.9999999999884,397.0000000000029,-466.00000000001086,-293.99999999999426,-129.99999999999545,-206.00000000000307,-430.00000000000813,-65.00000000000395,,-2452.999999999992
2019.10.08,182.99999999999983,143.00000000000423,-75.00000000000284,-582.9999999999984,165.9999999999995,84.0000000000063,-51.99999999998539,-55.000000000005045,-216.0000000000051,-134.99999999999625,13.999999999991797,-220.00000000000907,-560.0000000000023,421.0000000000047,-415.0000000000098,-314.99999999999864,-152.00000000000102,-256.0000000000002,-411.0000000000058,-100.0000000000112,,-2534.0000000000246
2019.10.08,209.9999999999991,119.00000000000244,-89.00000000000574,-652.000000000001,182.99999999999983,87.00000000000374,-112.99999999998533,-70.0000000000145,-243.00000000000432,-161.00000000000003,0.999999999995449,-192.00000000000327,-673.9999999999782,411.99999999999017,-514.0000000000144,-353.0000000000033,-171.99999999999704,-295.0000000000017,-457.0000000000074,-137.00000000000932,,-3110.0000000000346
2019.10.08,241.00000000000233,121.99999999999989,-102.00000000000209,-688.999999999993,156.00000000000057,104.99999999999955,-146.99999999998602,-91.00000000001884,-253.0000000000032,-119.99999999999788,-1.0000000000065512,-184.00000000000637,-711.9999999999891,384.00000000000654,-497.0000000000141,-339.99999999998477,-198.99999999999807,-301.00000000000193,-435.0000000000076,-102.00000000000209,,-3165.0000000000027
2019.10.08,191.00000000000784,114.0000000000141,-80.00000000001339,-647.9999999999961,181.00000000000892,36.0000000000027,-87.99999999999919,-59.000000000009045,-234.00000000000088,-101.00000000000664,-40.00000000000669,-196.00000000000728,-669.9999999999875,411.0000000000058,-368.9999999999971,-341.99999999999784,-225.9999999999991,-347.0000000000084,-387.000000000004,-139.00000000000023,,-2992.9999999999945
2019.10.08,172.00000000000549,90.00000000001229,-51.000000000001044,-700.9999999999934,233.00000000001654,-73.99999999999629,-85.99999999998609,-66.00000000001049,-248.99999999999923,-65.99999999999939,-136.00000000000279,-198.00000000000927,-758.9999999999861,439.0000000000116,-270.99999999999903,-356.9999999999851,-316.99999999999307,-499.00000000000944,-352.00000000000784,-243.99999999999977,,-3491.9999999999327
2019.10.08,178.00000000000037,31.000000000003247,-24.000000000001798,-665.9999999999968,272.00000000000557,-162.99999999999093,-156.99999999998494,-100.0000000000112,-273.9999999999965,-1.0000000000065512,-229.00000000000142,-179.00000000000693,-781.9999999999823,408.9999999999927,-201.00000000000674,-366.999999999984,-355.99999999999454,-572.0000000000027,-303.0000000000088,-296.0000000000074,,-3779.9999999999814
2019.10.08,209.00000000000364,68.00000000000139,-30.0000000000189,-701.9999999999982,270.00000000001467,-181.9999999999933,-159.99999999998238,-125.00000000001954,-295.0000000000008,24.000000000001798,-265.99999999999955,-202.0000000000022,-786.9999999999777,455.0000000000054,-134.00000000001188,-373.00000000000114,-385.0000000000051,-615.0000000000091,-291.0000000000079,-322.00000000000006,,-3843.0
2019.10.08,241.99999999999778,85.00000000000173,-48.000000000003595,-712.0000000000033,253.99999999999866,-156.00000000000057,-177.99999999998929,-146.00000000000168,-312.9999999999966,54.999999999993946,-262.00000000000665,-197.00000000000273,-778.9999999999964,459.0000000000094,-79.00000000000685,-376.9999999999829,-399.9999999999915,-593.0000000000035,-272.00000000000557,-269.00000000000813,,-3685.9999999999977
2019.10.08,241.99999999999778,78.00000000000028,-39.00000000001125,-703.000000000003,256.00000000001177,-143.9999999999997,-190.00000000000128,-155.00000000001623,-311.00000000000574,31.999999999998696,-251.00000000000122,-200.00000000000017,-776.9999999999868,449.9999999999948,-144.99999999999514,-365.99999999999966,-371.9999999999999,-576.0000000000076,-296.0000000000074,-278.00000000000045,,-3745.0000000000323
2019.10.08,243.00000000000432,75.00000000000284,-38.0000000000047,-706.0000000000031,270.00000000001467,-148.99999999999915,-187.99999999998818,-160.00000000000458,-323.0000000000066,51.99999999999649,-256.0000000000007,-198.00000000000927,-782.999999999987,469.99999999999267,-106.00000000000608,-381.99999999999346,-393.99999999999125,-582.0000000000078,-286.00000000000847,-261.0000000000001,,-3701.9999999999995
2019.10.08,235.00000000000742,60.99999999999994,-28.000000000005798,-719.9999999999989,272.00000000000557,-153.99999999999858,-194.99999999998963,-159.00000000002024,-317.0000000000006,53.00000000000304,-255.00000000000523,-199.00000000000472,-817.9999999999836,449.0000000000105,-116.00000000000499,-370.999999999988,-409.9999999999966,-598.0000000000132,-281.00000000000904,-259.0000000000092,,-3810.0000000000014
2019.10.08,204.00000000000418,50.0000000000167,-26.999999999999247,-709.9999999999937,292.00000000000335,-178.00000000000037,-167.9999999999904,-124.00000000001299,-302.0000000000023,41.000000000002146,-261.0000000000001,-190.00000000000128,-818.9999999999884,458.00000000000284,-83.9999999999952,-390.0000000000015,-420.0000000000017,-615.9999999999997,-273.000000000001,-277.00000000001614,,-3793.9999999999754
2019.10.08,177.00000000000495,53.00000000001415,-26.999999999999247,-731.9999999999993,274.00000000001864,-187.9999999999993,-127.99999999999478,-97.00000000001374,-270.99999999999903,41.9999999999976,-253.99999999999866,-191.00000000000784,-840.9999999999798,451.0000000000014,-49.99999999999449,-361.9999999999957,-447.9999999999933,-642.0000000000101,-243.99999999999977,-276.00000000000955,,-3753.9999999999577
2019.10.08,135.00000000000733,21.00000000000435,34.000000000000696,-727.0000000000039,297.0000000000139,-187.9999999999993,-115.99999999998278,-113.00000000000753,-256.0000000000007,51.000000000001044,-226.99999999999943,-221.00000000000452,-865.9999999999854,422.00000000001125,1.0000000000065512,-310.9999999999946,-481.9999999999993,-638.0000000000052,-208.00000000000819,-216.00000000001617,,-3607.9999999999627
2019.10.08,79.00000000000685,229.00000000001253,41.99999999998649,-700.0000000000028,278.00000000000045,-178.99999999999582,151.9999999999966,-58.000000000002494,-199.00000000000472,-7.9999999999968985,-180.0000000000024,-378.00000000000057,-618.9999999999998,666.9999999999953,258.0000000000027,-275.9999999999874,-447.00000000000273,-611.0000000000042,-219.00000000000253,-228.00000000000597,,-2397.0000000000077
2019.10.08,102.99999999999754,234.00000000000088,12.999999999996348,-671.999999999997,242.00000000000887,-181.9999999999933,138.0000000000159,-57.00000000001815,-199.00000000000472,10.999999999994348,-200.00000000000017,-358.0000000000028,-574.9999999999886,638.0000000000052,279.00000000000705,-278.00000000000045,-433.9999999999975,-600.0000000000085,-191.00000000000784,-226.00000000001506,,-2314.0000000000077
2019.10.08,36.0000000000027,152.0000000000188,2.999999999997449,-483.99999999999466,165.9999999999995,-112.000000000001,141.00000000001333,33.99999999997849,-104.00000000000409,-116.00000000000499,-89.00000000000574,-292.00000000000335,-431.99999999998795,432.9999999999945,-66.99999999999484,-214.99999999998744,-218.9999999999941,-405.00000000000114,-247.00000000000833,-237.00000000002052,,-2054.0000000000036
2019.10.08,-17.000000000000348,381.0000000000091,63.99999999999739,-525.9999999999962,209.00000000001472,-187.9999999999993,426.00000000001523,23.999999999979593,-90.0000000000012,-85.00000000000173,-131.00000000000333,-511.0000000000059,-235.99999999999,795.9999999999967,443.99999999999994,-173.99999999998528,-313.0000000000024,-512.0000000000005,-193.00000000000983,-266.0000000000107,,-897.9999999999941
