date,USDCHF,GBPUSD,EURUSD,USDJPY,USDCAD,NZDUSD,GBPCHF,EURCHF,CADCHF,NZDCHF,EURGBP,GBPJPY,GBPCAD,GBPAUD,EURCAD,AUDJPY,NZDJPY,AUDCAD,AUDNZD,empty,sum
2019.10.07,224.9999999999974,-252.99999999999213,-11.00000000000545,-176.00000000000193,-44.99999999998394,-147.99999999999258,-559.9999999999827,-255.00000000000523,-202.0000000000022,204.00000000000418,-31.999999999998696,-454.9999999999841,-334.9999999999964,-543.0000000000045,-43.999999999999595,-72.00000000000273,-225.00000000000853,-82.99999999999974,-178.00000000001148,,-3187.99999999997
2019.10.07,256.0000000000007,-278.00000000000045,-3.0000000000196536,-200.9999999999934,-22.999999999995246,-125.99999999999278,-577.9999999999897,-242.00000000000887,-204.00000000000418,204.00000000000418,-18.0000000000069,-524.0000000000009,-343.00000000000443,-554.9999999999944,-60.99999999999994,-84.00000000000318,-215.0000000000034,-93.00000000000975,-173.00000000000094,,-3261.000000000023
2019.10.07,262.00000000000665,-266.999999999995,-1.0000000000065512,-209.99999999999375,-9.999999999998899,-135.99999999999167,-585.9999999999976,-252.0000000000078,-204.99999999999963,218.00000000000708,-8.000000000008,-534.9999999999966,-330.0000000000081,-551.0000000000126,-38.99999999998904,-96.9999999999942,-252.00000000000955,-89.00000000000574,-196.0000000000184,,-3284.000000000019
2019.10.07,275.000000000003,-269.9999999999925,-12.000000000012001,-194.00000000000261,-32.999999999994145,-130.99999999999224,-593.9999999999834,-263.00000000001324,-209.00000000000364,236.99999999999832,-19.00000000000235,-520.9999999999866,-337.99999999999386,-583.0000000000002,-28.999999999990145,-73.99999999999807,-231.99999999999932,-110.00000000001009,-229.00000000001253,,-3328.9999999999854
2019.10.07,306.00000000000625,-240.9999999999801,-13.000000000018552,-228.9999999999992,-48.99999999998794,-156.00000000000057,-605.9999999999955,-284.00000000001756,-216.0000000000051,273.000000000001,-84.0000000000063,-481.9999999999993,-323.99999999999096,-564.9999999999933,-28.999999999990145,-87.99999999999386,-275.0000000000057,-101.00000000000664,-251.00000000000122,,-3413.9999999999845
2019.10.07,275.99999999999847,-169.99999999998127,-42.0000000000087,-233.99999999999466,-62.99999999999084,-175.99999999999838,-495.000000000001,-273.0000000000121,-216.0000000000051,267.00000000000614,-96.00000000000719,-455.99999999998886,-252.99999999999213,-429.00000000001273,-41.000000000002146,-108.99999999999466,-300.00000000001137,-69.00000000000794,-256.00000000001177,,-3135.000000000016
2019.10.07,182.99999999999983,-179.99999999998016,-17.000000000000348,-227.99999999999443,-86.99999999999264,-207.99999999999707,-442.9999999999934,-220.00000000002018,-167.00000000000603,226.99999999999943,-96.00000000000719,-454.9999999999841,-286.99999999999284,-395.99999999999636,-0.9999999999843467,-143.00000000000068,-331.00000000000307,-28.000000000005798,-258.0000000000027,,-3134.9999999999627
2019.10.07,135.00000000000733,-128.99999999997914,-121.00000000001555,-271.0000000000008,-98.99999999998244,-174.99999999999181,-344.99999999999534,-171.00000000001003,-151.00000000000114,165.9999999999995,-167.00000000000603,-382.99999999998136,-238.99999999998923,-358.00000000001387,-126.99999999998823,-141.9999999999959,-272.00000000000557,-46.00000000000159,-237.00000000002052,,-3131.9999999999714
2019.10.07,124.00000000000189,-125.99999999998168,-154.0000000000097,-234.99999999999943,-88.99999999998354,-154.99999999999403,-299.99999999998914,-88.0000000000214,-134.99999999999625,153.00000000000313,-148.0000000000037,-350.9999999999991,-191.99999999999218,-259.9999999999936,-139.00000000000023,-132.99999999999557,-275.0000000000057,-38.0000000000047,-177.00000000000495,,-2717.9999999999695
2019.10.07,58.000000000002494,-81.9999999999821,-141.00000000001333,-188.0000000000024,-95.00000000000064,-130.99999999999224,-170.00000000000347,-19.00000000001345,-72.0000000000054,-17.999999999995797,-153.99999999999858,-300.9999999999877,-120.99999999999334,-380.00000000000256,-173.99999999998528,-78.00000000000296,-228.9999999999992,-195.00000000000074,-197.00000000000273,,-2686.999999999979
2019.10.07,77.00000000000485,-8.999999999992347,-172.0000000000166,-225.9999999999991,-68.00000000000139,7.0000000000014495,-123.99999999999079,72.99999999998974,-70.99999999999883,-85.00000000000173,-148.0000000000037,-229.99999999998977,-45.000000000006146,-602.999999999998,-222.99999999999542,22.999999999996135,-72.00000000000273,-254.00000000000978,-95.00000000000064,,-2245.0000000000146
2019.10.07,85.00000000000173,-48.99999999998794,-157.00000000000713,-192.99999999999784,-53.999999999998494,40.00000000000669,-149.9999999999835,24.999999999986144,-63.00000000000195,-68.99999999999685,-148.99999999999915,-260.9999999999957,-82.99999999998863,-629.0000000000128,-178.99999999999582,75.00000000000284,-34.000000000006025,-270.0000000000036,-105.00000000002174,,-2220.0
2019.10.07,43.00000000000415,-74.99999999998064,-97.00000000001374,-179.9999999999926,-59.99999999999339,60.00000000000449,-124.99999999999733,23.999999999979593,-51.99999999999649,-108.99999999999244,-137.00000000000932,-239.99999999998067,-72.0000000000054,-594.0000000000057,-127.99999999999478,79.9999999999983,-19.000000000005457,-261.0000000000001,-113.00000000000753,,-2054.999999999989
2019.10.07,62.000000000006494,-139.9999999999846,-87.00000000001484,-188.0000000000024,-36.999999999998145,72.0000000000054,-264.9999999999819,-45.000000000006146,-106.00000000000608,-120.99999999999334,-131.00000000000333,-332.9999999999984,-187.00000000000384,-794.0000000000058,-136.00000000000279,91.99999999999875,23.9999999999867,-302.0000000000023,-20.000000000020002,,-2642.0000000000264
2019.10.07,102.00000000000209,-299.99999999998914,-56.000000000011596,-218.00000000000352,-5.999999999994898,95.00000000000064,-441.99999999998687,-83.00000000001084,-148.99999999999915,-126.99999999999933,-60.00000000000449,-578.000000000003,-272.99999999998994,-967.0000000000067,-180.0000000000024,43.00000000000637,18.999999999991246,-335.0000000000075,-17.000000000000348,,-3532.0000000000095
2019.10.07,72.0000000000054,-319.999999999987,-11.00000000000545,-228.9999999999992,48.000000000003595,75.00000000000284,-454.9999999999832,-152.0000000000188,-173.00000000000094,-95.99999999999609,-87.00000000000374,-576.9999999999982,-273.9999999999965,-966.0000000000002,-141.99999999999767,-1.9999999999953388,-22.00000000000557,-308.00000000000824,23.999999999979593,,-3595.0000000000045
2019.10.07,91.00000000000774,-295.99999999998516,-28.000000000005798,-218.00000000000352,55.000000000005045,56.0000000000005,-486.999999999993,-151.00000000001222,-173.9999999999964,-54.999999999993946,-128.00000000000588,-534.9999999999966,-265.99999999998846,-903.9999999999937,-137.9999999999937,45.000000000001705,-25.000000000005684,-304.9999999999997,-32.0000000000098,,-3494.9999999999686
2019.10.07,58.99999999999794,-297.9999999999983,66.99999999999484,-194.99999999999318,78.00000000000028,-2.000000000002,-361.9999999999957,-168.0000000000126,-143.9999999999997,-29.999999999996696,-130.0000000000079,-520.9999999999866,-242.00000000000887,-905.0000000000002,-31.000000000003247,34.99999999999659,-82.00000000000784,-325.00000000000864,-141.00000000001333,,-3337.000000000045
2019.10.07,51.000000000001044,-279.99999999999136,91.99999999998099,-237.99999999999955,145.00000000001734,14.999999999998348,-380.00000000000256,-199.00000000001583,-224.9999999999974,-58.99999999999794,-195.00000000000074,-525.0000000000057,-137.00000000000932,-800.0000000000007,-200.00000000000017,-48.00000000000182,-108.00000000000409,-379.0000000000071,-76.0000000000094,,-3546.000000000046
2019.10.07,52.000000000007596,-238.99999999998923,76.99999999999375,-292.99999999999216,191.00000000000784,14.000000000002899,-407.0000000000018,-268.0000000000016,-280.00000000000244,-46.999999999997044,-184.00000000000637,-573.9999999999839,42.0000000000087,-658.0000000000031,-173.00000000000094,-81.99999999999363,-114.00000000000432,-349.0000000000104,-23.00000000001745,,-3314.999999999983
2019.10.07,53.999999999998494,-261.0000000000001,79.99999999999119,-307.9999999999927,175.00000000001404,-5.999999999994898,-400.00000000000034,-263.00000000001324,-278.9999999999959,-39.00000000000014,-209.9999999999991,-604.9999999999898,-51.000000000001044,-646.9999999999976,-157.99999999999147,-118.99999999999977,-157.0000000000107,-340.00000000000693,-1.0000000000065512,,-3534.999999999997
2019.10.07,85.00000000000173,-286.99999999999284,91.99999999998099,-358.99999999999466,182.0000000000155,19.00000000000235,-405.9999999999952,-230.00000000001907,-219.00000000000253,-34.000000000000696,-141.00000000000225,-722.9999999999848,-92.00000000000318,-687.9999999999998,-150.99999999999002,-158.00000000000125,-161.00000000000136,-302.0000000000023,6.999999999979245,,-3566.0000000000105
2019.10.07,-34.99999999999615,-281.99999999998226,113.99999999999189,-364.0000000000043,103.00000000000864,-14.999999999998348,-402.9999999999978,-207.00000000000162,-233.00000000000543,-64.99999999999284,-168.00000000000148,-727.0000000000039,-171.00000000001003,-661.0000000000005,-150.99999999999002,-155.9999999999917,-161.00000000000136,-301.0000000000068,-16.000000000016,,-3899.0
2019.10.07,31.999999999998696,-234.00000000000088,130.99999999999224,-335.9999999999985,130.0000000000079,2.000000000002,-295.0000000000008,-214.00000000000307,-180.0000000000024,-73.99999999999629,-200.00000000000017,-638.9999999999816,-102.00000000000209,-602.0000000000136,-54.99999999998284,-149.0000000000009,-159.00000000000603,-243.00000000000432,11.999999999989797,,-3175.0000000000027
2019.10.07,35.00000000000725,-252.99999999999213,45.99999999999049,-402.9999999999916,97.00000000001374,58.000000000002494,-387.99999999998835,-175.00000000001404,-207.99999999999707,-100.00000000000009,-153.00000000000313,-706.9999999999936,-134.99999999999625,-754.0000000000102,-143.99999999998857,-135.99999999999568,-139.00000000001,-311.00000000000574,3.999999999981796,,-3765.9999999999914
2019.10.07,157.00000000000713,-206.99999999997942,10.999999999983245,-456.99999999999363,70.99999999999883,60.99999999999994,-428.9999999999905,-199.00000000001583,-221.00000000000452,-24.000000000001798,-126.0000000000039,-703.000000000003,-116.00000000000499,-744.9999999999957,-137.9999999999937,-129.99999999999545,-190.00000000001194,-322.00000000000006,-50.0000000000167,,-3757.0000000000223
2019.10.07,152.00000000000767,-145.99999999997948,-8.000000000008,-507.000000000005,42.0000000000087,41.000000000002146,-360.9999999999891,-178.00000000001148,-202.0000000000022,-17.999999999995797,-136.00000000000279,-727.0000000000039,-80.99999999999774,-720.0000000000095,-120.99999999999334,-150.99999999999625,-230.00000000000398,-328.0000000000061,-99.00000000000463,,-3777.999999999991
2019.10.07,87.00000000000374,-169.99999999998127,1.999999999990898,-480.000000000004,60.000000000015596,26.999999999999247,-323.99999999999096,-147.00000000000824,-173.00000000000094,-26.999999999999247,-157.00000000000713,-731.9999999999993,-82.99999999998863,-700.0000000000117,-102.99999999998644,-149.99999999999147,-237.00000000000898,-313.00000000000773,-142.0000000000199,,-3761.9999999999964
2019.10.07,126.0000000000039,-82.99999999998863,-98.0000000000203,-793.9999999999969,70.99999999999883,17.000000000000348,-451.0000000000014,-228.00000000000597,-321.0000000000046,-9.999999999998899,-160.00000000000458,-1016.9999999999959,41.000000000002146,-622.9999999999958,-278.9999999999848,-355.000000000004,-414.0000000000015,-334.00000000000097,-113.00000000000753,,-5025.000000000006
2019.10.07,184.00000000000637,-75.99999999998718,-53.00000000001415,-721.9999999999942,67.00000000001705,9.00000000000345,-388.9999999999949,-233.00000000001654,-304.00000000000426,-10.999999999994348,-170.99999999999892,-947.0000000000027,97.9999999999981,-550.000000000006,-243.99999999999977,-364.9999999999949,-407.0000000000107,-341.0000000000024,-106.00000000000608,,-4561.000000000003
2019.10.07,148.99999999999915,9.000000000014552,-67.00000000001705,-677.9999999999973,53.999999999998494,69.00000000000794,-191.99999999999218,-101.00000000001774,-185.00000000000182,-68.00000000000139,-189.00000000000583,-795.9999999999923,124.99999999999733,-663.999999999998,-234.99999999998522,-221.00000000000364,-317.0000000000073,-390.0000000000015,-112.000000000001,,-3809.000000000005
2019.10.07,140.0000000000068,18.0000000000069,-87.00000000001484,-658.0000000000013,111.00000000001664,68.00000000000139,-157.99999999999147,-93.00000000000975,-223.00000000000654,-53.999999999998494,-204.99999999999963,-736.9999999999948,191.99999999999218,-604.0000000000045,-320.9999999999935,-207.9999999999984,-308.00000000000693,-425.0000000000087,-145.00000000001734,,-3697.000000000022
2019.10.07,156.00000000000057,15.00000000000945,-83.00000000001084,-655.0000000000011,104.99999999999955,81.00000000000884,-176.99999999998272,-83.00000000001084,-217.99999999999596,-71.99999999999429,-191.00000000000784,-739.9999999999807,218.00000000000708,-608.0000000000085,-298.9999999999826,-188.99999999999295,-291.000000000011,-436.00000000000307,-113.00000000000753,,-3579.9999999999645
2019.10.07,161.00000000000003,35.00000000000725,-86.0000000000083,-638.9999999999958,117.00000000001154,104.00000000000409,-163.9999999999864,-68.00000000000139,-223.00000000000654,-73.00000000000084,-175.00000000000293,-739.0000000000043,245.99999999999068,-625.0000000000089,-313.99999999999204,-189.99999999999773,-257.000000000005,-438.00000000000506,-88.0000000000214,,-3416.0000000000227
2019.10.07,167.00000000000603,46.0000000000127,-102.00000000000209,-625.0,110.00000000001009,107.00000000000153,-141.99999999999767,-60.99999999999994,-221.00000000000452,-68.00000000000139,-199.00000000000472,-703.9999999999793,249.99999999999466,-605.0000000000111,-323.99999999999096,-179.9999999999926,-250.0,-440.00000000000705,-118.00000000001809,,-3358.9999999999845
2019.10.08,155.00000000000514,78.00000000000028,-102.00000000000209,-596.9999999999942,121.00000000001555,117.00000000000044,-103.99999999999298,-35.00000000000725,-179.00000000000693,-68.99999999999685,-174.00000000000747,-637.0000000000005,306.00000000000625,-522.0000000000002,-339.0000000000004,-170.0000000000017,-258.0000000000098,-434.000000000001,-157.00000000000713,,-3000.000000000001
2019.10.08,141.99999999999767,81.00000000001995,-114.0000000000141,-575.9999999999934,124.00000000001299,97.00000000000264,-98.99999999998244,-35.00000000000725,-165.9999999999995,-80.00000000000229,-201.00000000000674,-614.9999999999807,300.99999999999574,-526.0000000000042,-361.9999999999957,-143.00000000000068,-226.0000000000133,-429.0000000000016,-138.0000000000159,,-2964.9999999999886
2019.10.08,146.00000000000168,114.0000000000141,-84.0000000000174,-572.0000000000027,89.00000000000574,96.00000000000719,-64.99999999998174,-50.0000000000167,-192.00000000000327,-68.00000000000139,-234.00000000000088,-560.0000000000023,323.0000000000066,-462.0000000000068,-297.9999999999983,-150.99999999999625,-217.00000000001296,-415.0000000000098,-103.00000000000864,,-2703.000000000024
2019.10.08,155.00000000000514,131.00000000001444,-75.00000000000284,-567.9999999999978,114.0000000000141,104.00000000000409,-58.99999999998684,-50.0000000000167,-187.9999999999993,-76.99999999999375,-236.99999999999832,-540.9999999999968,356.00000000000074,-442.00000000000904,-282.9999999999888,-146.0000000000008,-216.00000000000819,-410.00000000001035,-81.00000000001995,,-2512.9999999999914
2019.10.08,163.99999999999747,123.00000000000644,-83.00000000001084,-600.9999999999991,125.00000000001954,97.9999999999981,-78.00000000000028,-57.00000000001815,-207.99999999999707,-80.99999999999774,-230.000000000008,-581.9999999999936,360.0000000000048,-496.00000000000756,-302.9999999999866,-158.99999999999181,-240.99999999999966,-461.0000000000003,-84.0000000000174,,-2794.000000000002
2019.10.08,174.00000000000747,131.00000000001444,-80.00000000001339,-625.0,134.00000000001188,84.0000000000063,-73.99999999999629,-66.00000000001049,-229.00000000000142,-64.99999999999284,-235.00000000000742,-612.9999999999995,394.00000000000546,-497.99999999999847,-324.9999999999975,-186.9999999999976,-263.00000000000523,-460.00000000000483,-102.00000000000209,,-2904.999999999982
2019.10.08,175.00000000000293,99.00000000000463,-93.00000000000975,-673.0000000000018,165.00000000001512,65.99999999999939,-146.00000000000168,-102.00000000000209,-258.0000000000027,-19.00000000000235,-225.00000000000853,-709.0000000000032,388.0000000000106,-526.0000000000042,-356.00000000000074,-228.9999999999992,-321.00000000001216,-476.0000000000098,-142.0000000000199,,-3382.0000000000455
2019.10.08,212.00000000000108,111.00000000001664,-143.00000000000423,-709.0000000000032,136.00000000000279,68.00000000000139,-191.99999999999218,-130.0000000000079,-278.9999999999959,-4.999999999999449,-204.00000000000418,-734.9999999999852,361.9999999999957,-541.0000000000136,-397.0000000000029,-227.00000000000387,-344.0000000000083,-469.0000000000083,-152.0000000000188,,-3638.0000000000296
2019.10.08,178.00000000000037,56.000000000011596,-129.00000000000134,-737.9999999999995,155.00000000001623,4.999999999999449,-174.99999999999181,-123.00000000000644,-280.9999999999979,2.000000000002,-204.99999999999963,-747.9999999999905,351.99999999999676,-533.0000000000057,-377.9999999999894,-237.99999999999955,-364.0000000000043,-469.0000000000083,-192.00000000001438,,-3824.9999999999827
2019.10.08,141.99999999999767,49.00000000001015,-87.99999999999919,-706.0000000000031,172.0000000000166,-93.99999999999409,-119.00000000000244,-69.00000000000794,-256.99999999999613,23.00000000000635,-207.00000000000162,-765.9999999999911,360.0000000000048,-461.0000000000003,-375.9999999999986,-320.99999999999795,-508.0000000000098,-421.0000000000047,-285.00000000000193,,-3931.9999999999727
2019.10.08,153.99999999999858,14.000000000002899,-60.99999999999994,-739.0000000000043,201.00000000000674,-183.99999999999528,-174.99999999999181,-116.00000000000499,-275.000000000003,121.99999999999989,-209.9999999999991,-834.9999999999795,333.0000000000055,-394.00000000000546,-368.9999999999971,-368.9999999999998,-605.000000000004,-364.00000000000875,-331.0000000000146,,-4202.9999999999945
2019.10.08,170.00000000000347,28.000000000005798,-46.0000000000127,-709.0000000000032,241.00000000000233,-183.99999999999528,-224.000000000002,-151.00000000001222,-312.00000000000114,204.00000000000418,-216.0000000000051,-814.9999999999977,388.9999999999949,-246.99999999999721,-383.99999999998437,-393.0000000000007,-621.9999999999999,-338.00000000000495,-324.0000000000132,,-3933.000000000019
2019.10.08,191.00000000000784,60.000000000015596,-53.00000000001415,-724.0000000000038,248.00000000000378,-191.99999999999218,-185.99999999999727,-147.00000000000824,-317.0000000000006,239.0000000000003,-214.00000000000307,-799.999999999983,438.00000000000506,-164.00000000000858,-387.000000000004,-420.99999999999227,-626.0000000000048,-302.0000000000023,-343.00000000000443,,-3699.999999999986
2019.10.08,241.99999999999778,50.0000000000167,-60.99999999999994,-736.0000000000042,240.00000000001796,-164.99999999999292,-234.99999999998522,-181.00000000000892,-336.9999999999984,246.00000000000176,-203.00000000000873,-814.9999999999977,411.99999999999017,-175.00000000001404,-384.9999999999909,-411.9999999999919,-609.9999999999994,-316.0000000000052,-308.0000000000194,,-3748.9999999999923
2019.10.08,231.0000000000034,36.0000000000138,-50.0000000000167,-721.9999999999942,241.00000000000233,-173.9999999999964,-244.9999999999841,-167.00000000000603,-324.00000000000205,243.99999999999977,-204.00000000000418,-840.0000000000034,385.99999999999744,-197.00000000000273,-384.9999999999909,-414.0000000000015,-618.9999999999998,-303.0000000000088,-322.00000000000006,,-3827.999999999993
2019.10.08,221.00000000000452,56.000000000011596,-46.0000000000127,-730.000000000004,252.0000000000078,-158.99999999999804,-203.99999999998198,-165.00000000001512,-323.0000000000066,234.00000000000088,-212.00000000000108,-819.9999999999932,435.9999999999919,-150.00000000000568,-388.9999999999949,-414.99999999999204,-603.9999999999992,-326.9999999999995,-307.00000000001285,,-3651.9999999999995
2019.10.08,204.00000000000418,46.0000000000127,-54.0000000000207,-772.9999999999961,269.00000000000813,-179.99999999999127,-198.99999999999363,-159.00000000002024,-326.9999999999995,247.00000000000833,-211.00000000000563,-858.9999999999804,438.00000000000506,-153.00000000000313,-407.0000000000018,-441.0000000000025,-635.0000000000051,-319.0000000000026,-325.0000000000197,,-3838.0000000000045
2019.10.08,172.00000000000549,17.000000000000348,-40.0000000000178,-753.0000000000001,274.00000000001864,-219.99999999999798,-185.99999999999727,-135.00000000001845,-319.0000000000026,250.00000000000577,-209.00000000000364,-870.9999999999809,439.0000000000116,-119.00000000000244,-412.9999999999967,-481.9999999999993,-668.0000000000064,-296.0000000000074,-342.00000000002007,,-3901.000000000009
2019.10.08,135.00000000000733,11.00000000000545,-30.0000000000189,-759.0000000000003,272.00000000000557,-191.99999999999218,-146.99999999998602,-132.00000000002098,-294.00000000000534,200.00000000000017,-258.0000000000027,-894.0000000000055,415.0000000000098,-129.00000000000134,-374.999999999992,-487.99999999999955,-658.0000000000013,-311.00000000000574,-283.000000000011,,-3917.000000000015
2019.10.08,73.00000000000084,-8.999999999992347,14.999999999987246,-727.0000000000039,274.00000000001864,-217.99999999999596,-139.00000000000023,-123.00000000000644,-258.0000000000027,177.00000000000495,-386.0000000000086,-881.0000000000002,380.00000000000256,-59.99999999999339,-332.9999999999833,-481.9999999999993,-659.000000000006,-258.0000000000027,-270.00000000001467,,-3883.999999999995
2019.10.08,39.00000000000014,99.00000000000463,-17.000000000000348,-704.9999999999983,223.00000000001762,-219.99999999999798,38.0000000000047,-86.0000000000083,-224.000000000002,167.00000000000603,-445.0000000000065,-747.9999999999905,493.99999999999443,150.99999999999002,-303.9999999999932,-487.99999999999955,-645.0000000000102,-233.00000000000543,-262.00000000000665,,-3166.0000000000014
2019.10.08,1.0000000000065512,116.00000000000499,-26.999999999999247,-673.9999999999924,156.00000000000057,-195.00000000000074,15.00000000000945,-60.99999999999994,-207.00000000000162,87.00000000000374,-408.00000000000836,-611.9999999999948,405.9999999999952,-73.00000000001194,-285.99999999998624,-439.9999999999977,-606.0000000000088,-250.00000000000577,-285.00000000000193,,-3342.9999999999886
2019.10.08,-52.99999999999194,117.00000000001154,0.0,-546.999999999997,154.0000000000097,-195.9999999999962,121.00000000001555,-1.0000000000065512,-119.99999999999788,43.999999999999595,-520.0000000000093,-471.99999999998,383.0,-73.99999999999629,-226.99999999999943,-343.9999999999941,-529.0000000000106,-251.00000000000122,-270.00000000001467,,-2784.9999999999586
2019.10.08,-134.0000000000008,267.0000000000172,51.000000000001044,-533.9999999999918,192.00000000001438,-248.99999999999923,372.00000000001677,-15.00000000000945,-109.99999999999899,108.00000000000809,-529.0000000000017,-312.9999999999882,651.0000000000016,388.9999999999949,-194.99999999998963,-341.99999999999875,-557.0000000000022,-210.00000000001017,-316.0000000000052,,-1473.9999999999422
2019.10.08,-91.99999999999208,287.9999999999994,60.99999999999994,-507.99999999999557,107.00000000001265,-256.0000000000007,408.00000000000836,10.999999999983245,-75.00000000000284,119.00000000000244,-747.0000000000088,-293.9999999999827,686.0000000000089,405.9999999999952,-156.00000000000057,-337.99999999999386,-565.0000000000119,-187.00000000000384,-353.0000000000033,,-1484.999999999986
2019.10.08,-117.99999999999588,474.0000000000189,34.99999999998504,-471.00000000000364,92.00000000000318,-249.99999999999466,622.0000000000115,41.99999999998649,-31.000000000003247,104.00000000000409,-769.0000000000085,18.000000000000682,846.9999999999977,567.9999999999907,-122.99999999998423,-278.99999999999636,-517.0000000000101,-181.00000000000892,-381.0000000000091,,-318.00000000001654
