date,USDCHF,EURUSD,USDCAD,AUDUSD,NZDUSD,GBPCHF,EURJPY,EURCAD,empty,sum
2018.07.02,-293.99999999999426,-441.0000000000025,-386.00000000001967,-319.0000000000026,-418.9999999999916,-144.99999999999514,197.00000000000273,166.99999999998383,,-1640.0000000000193
2018.07.02,-246.99999999999721,-453.99999999999886,-406.00000000001745,-370.00000000000364,-486.999999999993,-161.00000000001114,298.0000000000018,159.99999999998238,,-1667.0000000000373
2018.07.02,-261.99999999999557,-418.9999999999916,-286.00000000000847,-356.00000000000074,-532.9999999999945,-242.00000000000887,245.00000000000455,251.99999999998556,,-1601.00000000001
2018.07.02,-334.9999999999964,-517.9999999999962,-369.0000000000193,-402.9999999999978,-596.9999999999919,-225.99999999999287,340.0000000000034,283.99999999999534,,-1823.9999999999955
2018.07.02,-346.0000000000019,-543.0000000000045,-439.0000000000116,-434.000000000001,-648.9999999999995,-83.9999999999952,395.9999999999866,234.99999999998522,,-1864.000000000042
2018.07.02,-346.9999999999973,-469.99999999999267,-486.00000000000864,-463.0000000000023,-656.000000000001,8.999999999992347,310.0000000000023,85.99999999998609,,-2017.0000000000211
2018.07.02,-496.99999999999187,-662.9999999999914,-565.0000000000155,-517.9999999999962,-725.9999999999933,-39.00000000001125,457.9999999999984,248.99999999998812,,-2301.0000000000127
2018.07.02,-552.9999999999924,-802.9999999999982,-573.0000000000013,-595.9999999999966,-815.9999999999945,-42.0000000000087,538.9999999999873,426.9999999999996,,-2417.0000000000045
2018.07.02,-578.0000000000007,-763.0000000000026,-598.0000000000097,-551.0000000000015,-756.9999999999966,-148.99999999999915,570.999999999998,356.9999999999851,,-2468.000000000027
2018.07.02,-644.9999999999956,-824.0000000000025,-567.0000000000064,-558.9999999999984,-793.9999999999947,-151.9999999999966,639.00000000001,460.9999999999781,,-2441.0000000000055
2018.07.02,-468.9999999999972,-787.9999999999887,-591.0000000000082,-715.9999999999944,-851.0000000000017,-113.00000000000753,687.0000000000118,385.99999999999744,,-2454.999999999989
2018.07.02,-513.9999999999923,-851.0000000000017,-767.0000000000066,-786.9999999999933,-883.9999999999959,-178.99999999999582,706.9999999999936,263.99999999999756,,-3010.9999999999945
2018.07.02,-456.00000000000085,-798.9999999999942,-747.0000000000088,-771.9999999999949,-862.9999999999916,-185.99999999999727,715.0000000000034,216.99999999997831,,-2891.0000000000055
2018.07.02,-446.00000000000193,-764.9999999999934,-730.0000000000084,-775.0000000000034,-893.9999999999948,-188.9999999999947,618.9999999999998,193.99999999998306,,-2986.000000000013
2018.07.02,-544.9999999999955,-842.9999999999937,-817.000000000001,-863.0000000000026,-968.9999999999976,-219.00000000001364,627.0000000000095,193.99999999998306,,-3435.000000000011
2018.07.02,-483.99999999999557,-818.9999999999919,-775.9999999999989,-848.9999999999998,-925.9999999999935,-134.99999999999625,608.0000000000041,212.99999999999653,,-3167.999999999976
2018.07.02,-463.9999999999977,-761.999999999996,-708.0000000000198,-786.9999999999933,-910.9999999999951,-141.00000000001333,491.9999999999902,216.99999999997831,,-3064.0000000000464
2018.07.02,-492.999999999999,-791.9999999999927,-638.0000000000052,-758.9999999999985,-864.9999999999935,-168.0000000000126,496.0000000000093,335.9999999999808,,-2883.000000000012
2018.07.02,-464.9999999999932,-739.9999999999851,-630.0000000000194,-766.0,-871.999999999995,-110.00000000001009,473.99999999998954,275.9999999999874,,-2833.000000000026
2018.07.02,-405.9999999999952,-619.9999999999983,-547.0000000000086,-690.9999999999972,-810.9999999999951,-106.00000000000608,373.9999999999952,215.99999999999397,,-2591.0000000000114
2018.07.02,-404.99999999999983,-668.9999999999862,-592.0000000000148,-681.9999999999937,-812.0000000000016,-96.00000000000719,406.0000000000059,230.9999999999812,,-2619.0000000000164
2018.07.02,-369.99999999999255,-441.99999999998687,-483.0000000000112,-614.9999999999989,-734.9999999999968,-127.99999999999478,164.99999999999204,51.99999999998539,,-2556.0000000000036
2018.07.02,-331.999999999999,-452.99999999999227,-442.00000000000904,-629.9999999999973,-732.9999999999948,-97.00000000001374,135.99999999999568,120.99999999999334,,-2430.000000000017
2018.07.03,-324.9999999999975,-462.9999999999912,-470.9999999999992,-605.9999999999955,-725.9999999999933,-85.00000000000173,176.9999999999925,87.99999999999919,,-2410.9999999999864
2018.07.03,-329.999999999997,-496.99999999999187,-479.0000000000072,-614.9999999999989,-740.9999999999917,-90.99999999999665,224.99999999999432,118.99999999998023,,-2409.0000000000086
2018.07.03,-361.9999999999957,-476.9999999999941,-459.0000000000094,-605.0,-786.9999999999933,-127.00000000001043,165.99999999999682,120.99999999999334,,-2530.0000000000127
2018.07.03,-354.9999999999942,-445.99999999999085,-469.0000000000083,-605.9999999999955,-778.9999999999964,-140.0000000000068,192.00000000000728,64.99999999998174,,-2538.0000000000027
2018.07.03,-312.00000000000114,-425.99999999999307,-493.0000000000101,-603.9999999999934,-764.9999999999934,-100.99999999999554,176.9999999999925,13.999999999980695,,-2510.0000000000127
2018.07.03,-324.9999999999975,-424.99999999998647,-480.99999999999807,-603.9999999999934,-773.9999999999969,-110.00000000001009,121.99999999998568,24.999999999986144,,-2572.00000000001
2018.07.03,-361.0000000000002,-441.99999999998687,-492.0000000000035,-607.9999999999974,-820.999999999994,-106.00000000000608,91.00000000000819,34.99999999998504,,-2703.9999999999945
2018.07.03,-395.0000000000009,-495.99999999998533,-497.99999999999847,-598.999999999994,-812.0000000000016,-79.00000000000685,108.00000000000409,102.99999999998644,,-2667.9999999999964
2018.07.03,-470.9999999999992,-583.0000000000002,-550.000000000006,-658.9999999999985,-907.0000000000023,-133.00000000000534,115.99999999998545,150.99999999999002,,-3036.0000000000364
2018.07.03,-434.000000000001,-533.99999999999,-565.9999999999999,-666.9999999999953,-840.9999999999917,-93.99999999999409,276.9999999999868,72.99999999998974,,-2785.999999999996
2018.07.03,-410.9999999999947,-485.99999999998647,-529.0000000000017,-531.9999999999991,-729.0000000000018,-120.99999999999334,159.9999999999966,48.99999999998794,,-2598.9999999999923
2018.07.03,-451.9999999999969,-539.0000000000006,-577.0000000000052,-565.9999999999999,-773.9999999999969,-126.0000000000039,234.99999999998522,65.99999999998829,,-2733.00000000003
2018.07.03,-452.99999999999227,-539.0000000000006,-585.0000000000133,-609.000000000004,-795.0000000000013,-141.00000000001333,251.00000000000477,58.99999999998684,,-2812.000000000033
2018.07.03,-439.99999999999596,-519.9999999999872,-586.0000000000198,-619.9999999999983,-791.9999999999927,-171.99999999999437,270.00000000001023,24.999999999986144,,-2834.999999999992
2018.07.03,-422.00000000000017,-500.9999999999959,-561.0000000000115,-595.9999999999966,-849.9999999999952,-158.0000000000137,233.0000000000041,30.999999999981043,,-2824.0000000000286
2018.07.03,-441.99999999999795,-519.0000000000028,-574.0000000000078,-593.9999999999945,-875.999999999999,-174.00000000000747,270.9999999999866,42.999999999993044,,-2865.0000000000296
2018.07.03,-451.9999999999969,-529.999999999986,-545.0000000000177,-500.9999999999959,-886.9999999999934,-212.99999999999653,229.99999999998977,90.99999999999665,,-2806.9999999999995
2018.07.03,-412.9999999999967,-461.99999999998465,-470.00000000001484,-402.00000000000233,-802.9999999999982,-229.99999999999687,50.99999999998772,89.99999999999008,,-2639.0000000000155
2018.07.03,-395.0000000000009,-387.99999999998835,-409.99999999999926,-265.99999999999955,-740.9999999999917,-259.0000000000092,-52.99999999999727,57.99999999998029,,-2454.000000000006
2018.07.03,-430.9999999999925,-388.9999999999949,-422.00000000001125,-198.99999999999363,-730.9999999999927,-282.0000000000045,-123.99999999999523,50.99999999997884,,-2527.000000000006
2018.07.03,-344.99999999999534,-395.99999999999636,-395.000000000012,-266.999999999995,-773.9999999999969,-242.00000000000887,-48.00000000000182,89.99999999999008,,-2377.0000000000164
2018.07.03,-149.99999999999457,-144.99999999999514,-221.00000000000452,-121.99999999999989,-626.9999999999998,-239.99999999999577,-304.00000000000205,-36.0000000000138,,-1845.0000000000055
2018.07.03,-266.999999999995,-228.99999999999034,-231.0000000000034,-124.99999999999733,-539.0000000000006,-409.99999999999926,-155.00000000000114,60.99999999999994,,-1894.9999999999873
2018.07.03,-307.99999999999716,-245.99999999999068,-259.0000000000092,-54.999999999993946,-534.0000000000011,-564.000000000009,-132.000000000005,53.999999999998494,,-2044.000000000008
2018.07.03,-282.99999999999994,-266.999999999995,-185.00000000001293,-41.000000000002146,-488.999999999995,-503.000000000009,-56.99999999998795,163.9999999999864,,-1661.0000000000157
2018.07.03,-302.0000000000023,-305.9999999999841,-141.00000000001333,-32.999999999994145,-485.0000000000021,-408.9999999999927,-61.00000000000705,264.9999999999819,,-1472.0000000000136
2018.07.03,-349.99999999999477,-341.99999999999784,30.999999999981043,-43.00000000000415,-493.99999999999443,-628.0000000000064,8.000000000009777,513.9999999999923,,-1304.0000000000143
2018.07.03,-329.999999999997,-371.99999999999454,-43.999999999999595,-82.99999999999974,-546.000000000002,-543.0000000000045,81.99999999999363,465.99999999998863,,-1370.0000000000152
2018.07.03,-341.99999999999784,-295.99999999998516,-121.99999999999989,-41.000000000002146,-525.9999999999932,-602.0000000000136,33.999999999991815,275.9999999999874,,-1619.0000000000127
2018.07.03,-244.99999999999523,-197.00000000000273,-51.000000000001044,45.000000000006146,-413.99999999999216,-530.0000000000082,-74.00000000001228,228.99999999999034,,-1237.000000000015
2018.07.03,-222.99999999999542,-252.99999999999213,-243.99999999999977,-24.999999999997247,-449.9999999999948,-530.9999999999926,169.9999999999875,74.99999999998064,,-1481.0000000000036
2018.07.03,-263.99999999999756,-313.99999999999204,-80.00000000001339,-32.999999999994145,-449.9999999999948,-507.000000000013,212.99999999999386,346.9999999999862,,-1088.0000000000248
2018.07.03,-295.99999999999625,-360.0000000000048,-131.99999999999878,-134.99999999999625,-524.0000000000023,-337.0000000000095,233.0000000000041,349.99999999998363,,-1201.00000000002
2018.07.03,-224.9999999999974,-278.9999999999848,-62.000000000006494,-112.99999999999643,-488.999999999995,-319.0000000000026,243.99999999999977,320.9999999999935,,-921.9999999999894
2018.07.03,-195.00000000000074,-252.99999999999213,-253.99999999999866,-107.99999999999699,-478.0000000000006,-249.00000000001032,239.00000000000432,63.99999999999739,,-1233.9999999999975
2018.07.03,-261.0000000000001,-343.99999999998875,-265.0000000000041,-227.99999999999488,-456.00000000000085,-347.9999999999928,310.0000000000023,170.99999999998784,,-1420.9999999999914
2018.07.03,-210.99999999999451,-268.9999999999859,-243.00000000001543,-141.99999999999767,-334.00000000000097,-383.0,298.0000000000018,100.99999999999554,,-1182.9999999999973
2018.07.03,-212.99999999999653,-316.0000000000052,-114.0000000000141,-141.00000000000225,-368.9999999999971,-266.999999999995,403.99999999999636,309.99999999998806,,-706.0000000000258
2018.07.03,-268.0000000000016,-392.9999999999989,-219.00000000001364,-197.00000000000273,-392.9999999999989,-276.9999999999939,425.00000000001137,288.99999999998374,,-1033.0000000000146
2018.07.03,-263.99999999999756,-343.99999999998875,-263.00000000001324,-270.99999999999903,-424.00000000000216,-259.9999999999936,414.99999999999204,172.99999999997874,,-1238.0000000000236
2018.07.03,-203.99999999999307,-319.999999999987,-194.0000000000053,-198.99999999999363,-395.0000000000009,-256.00000000001177,367.999999999995,225.99999999999287,,-974.0000000000038
2018.07.03,-187.9999999999993,-261.9999999999845,-116.00000000000499,-187.9999999999993,-363.0000000000022,-270.99999999999903,313.99999999999295,239.99999999999577,,-834.0000000000006
2018.07.03,-170.99999999999892,-272.99999999998994,-68.00000000000139,-151.9999999999966,-337.99999999999386,-351.99999999999676,329.9999999999841,308.9999999999815,,-715.0000000000118
2018.07.03,-207.99999999999707,-322.00000000000006,-34.000000000000696,-161.99999999999548,-346.0000000000019,-428.00000000000614,329.9999999999841,413.99999999998107,,-756.0000000000362
2018.07.03,-220.99999999999343,-251.00000000000122,7.0000000000014495,-126.99999999999933,-329.00000000000153,-466.9999999999952,296.99999999999704,369.99999999998147,,-721.0000000000108
2018.07.03,-256.0000000000007,-227.99999999998377,17.999999999984695,-119.00000000000244,-312.00000000000114,-575.9999999999987,230.99999999999454,351.99999999999676,,-890.0000000000107
2018.07.03,-244.99999999999523,-221.00000000000452,-16.000000000016,-119.99999999999788,-291.99999999999227,-519.0000000000028,233.0000000000041,299.99999999998914,,-880.0000000000155
2018.07.03,-225.99999999999287,-290.9999999999968,12.999999999996348,-136.00000000000279,-364.9999999999931,-425.0000000000087,343.9999999999941,414.9999999999876,,-671.0000000000163
2018.07.04,-242.99999999999324,-258.99999999998704,-26.0000000000149,-124.99999999999733,-335.99999999999187,-483.0000000000112,294.00000000001114,346.9999999999862,,-830.9999999999982
2018.07.04,-202.0000000000022,-270.99999999999903,-47.00000000001925,-156.00000000000057,-318.99999999999153,-442.00000000000904,295.99999999999227,330.9999999999924,,-810.000000000037
2018.07.04,-210.99999999999451,-266.999999999995,-40.0000000000178,-154.99999999999403,-282.99999999999994,-443.99999999999994,325.9999999999934,337.99999999999386,,-736.0000000000141
2018.07.04,-186.99999999999272,-245.99999999999068,-45.000000000006146,-131.99999999999878,-300.0000000000003,-422.00000000001125,364.0000000000043,297.9999999999983,,-669.9999999999974
2018.07.04,-208.99999999999253,-275.000000000003,-50.0000000000167,-165.00000000000404,-334.00000000000097,-435.0000000000076,370.00000000000455,330.9999999999924,,-767.0000000000281
2018.07.04,-188.9999999999947,-251.99999999998556,-40.0000000000178,-202.9999999999976,-351.99999999999676,-446.0000000000131,469.99999999999886,316.99999999998954,,-695.000000000017
2018.07.04,-127.99999999999478,-195.9999999999962,44.99999999998394,-78.99999999999574,-285.00000000000193,-432.9999999999945,399.0000000000009,337.99999999999386,,-339.00000000000455
2018.07.04,-61.999999999995396,-136.99999999998712,89.99999999999008,-53.00000000000304,-283.99999999999534,-395.000000000012,490.0000000000091,314.99999999999864,,-35.999999999995
2018.07.04,-82.99999999999974,-164.99999999999292,137.9999999999937,-59.99999999999339,-241.99999999999778,-394.00000000000546,444.9999999999932,405.9999999999952,,44.999999999992724
2018.07.04,-53.999999999998494,-95.999999999985,146.99999999998602,163.99999999999747,-141.99999999999767,-434.000000000001,375.0,325.99999999998187,,285.9999999999832
2018.07.04,-83.9999999999952,-139.9999999999846,103.99999999999298,97.9999999999981,-200.99999999999562,-425.0000000000087,399.0000000000009,337.99999999999386,,89.0000000000017
2018.07.04,-103.99999999999298,-130.99999999999224,163.00000000000205,131.00000000000333,-170.99999999999892,-476.9999999999941,346.00000000000364,394.9999999999898,,152.00000000002063
2018.07.04,-114.99999999999844,-192.99999999999872,104.99999999999955,48.99999999999905,-173.9999999999964,-425.99999999999307,421.99999999999704,406.9999999999796,,74.99999999998857
2018.07.04,-134.0000000000008,-194.99999999998963,86.99999999999264,28.000000000005798,-178.99999999999582,-462.0000000000068,371.9999999999857,391.9999999999924,,-91.0000000000166
2018.07.04,-165.9999999999995,-198.99999999999363,76.99999999999375,63.00000000000195,-171.99999999999437,-507.000000000013,373.9999999999952,385.99999999999744,,-144.0000000000121
2018.07.04,-195.00000000000074,-212.99999999999653,48.99999999998794,36.999999999998145,-208.99999999999253,-514.9999999999987,382.000000000005,370.999999999988,,-293.0000000000095
2018.07.04,-164.99999999999292,-160.00000000000458,68.99999999998573,90.99999999999665,-165.9999999999995,-523.0000000000068,359.9999999999852,323.99999999999096,,-170.0000000000452
2018.07.04,-161.00000000000003,-171.99999999999437,24.999999999986144,12.999999999996348,-234.99999999999633,-487.99999999999955,407.99999999998704,282.9999999999888,,-327.000000000032
2018.07.04,-102.99999999999754,-104.99999999999955,119.99999999998678,101.00000000000664,-117.99999999999588,-546.000000000002,371.0000000000093,309.99999999998806,,29.999999999995794
2018.07.04,-92.99999999999864,-42.999999999993044,122.99999999998423,133.00000000000534,-68.00000000000139,-605.9999999999955,295.99999999999227,228.99999999999034,,-29.00000000001637
2018.07.04,-112.99999999999643,-180.0000000000024,-9.999999999998899,40.00000000000669,-144.99999999999514,-482.00000000000466,400.0000000000057,256.99999999999613,,-232.99999999998897
2018.07.04,-190.99999999999673,-330.9999999999924,-172.0000000000166,-120.99999999999334,-232.99999999999432,-391.000000000008,485.99999999999,262.999999999991,,-690.0000000000201
2018.07.04,-280.00000000000244,-395.99999999999636,-146.00000000000168,-137.9999999999937,-239.99999999999577,-367.0000000000062,528.9999999999964,383.0,,-654.9999999999998
2018.07.04,-278.9999999999959,-397.99999999998727,-156.00000000000057,-119.99999999999788,-232.99999999999432,-679.0000000000074,554.000000000002,372.9999999999789,,-938.0000000000023
2018.07.04,-278.9999999999959,-442.9999999999934,-116.00000000000499,-126.99999999999933,-219.99999999999798,-734.9999999999968,579.0000000000077,478.999999999985,,-861.9999999999957
2018.07.04,-280.00000000000244,-485.0000000000021,-121.99999999999989,-176.99999999999383,-229.99999999999687,-730.9999999999927,673.0000000000018,528.9999999999795,,-823.0000000000064
2018.07.04,-278.00000000000045,-465.99999999998863,-14.000000000002899,-126.99999999999933,-207.99999999999707,-822.9999999999959,629.9999999999955,625.9999999999932,,-659.9999999999957
2018.07.04,-282.99999999999994,-429.99999999999704,-1.0000000000065512,-114.00000000000298,-224.9999999999974,-737.0000000000099,575.9999999999934,592.9999999999991,,-621.0000000000216
2018.07.04,-312.00000000000114,-458.9999999999872,-70.0000000000145,-119.99999999999788,-251.99999999999667,-683.0000000000114,600.9999999999991,553.9999999999878,,-741.0000000000219
2018.07.04,-290.9999999999968,-478.0000000000006,-73.00000000001194,-126.0000000000039,-263.0000000000021,-758.0000000000142,623.9999999999952,571.9999999999948,,-793.0000000000396
2018.07.04,-256.0000000000007,-434.9999999999854,-117.00000000001154,-148.99999999999915,-244.99999999999523,-659.999999999994,575.9999999999934,464.9999999999821,,-821.0000000000105
2018.07.04,-221.99999999999997,-418.9999999999916,-70.0000000000145,-120.99999999999334,-224.000000000002,-658.0000000000031,567.0000000000073,496.99999999999187,,-650.0000000000055
2018.07.04,-225.99999999999287,-442.9999999999934,-24.000000000001798,-148.0000000000037,-254.99999999999412,-629.9999999999973,572.0000000000027,589.9999999999794,,-564.000000000001
2018.07.04,-246.00000000000176,-385.99999999999744,-36.999999999998145,-131.99999999999878,-278.9999999999959,-748.9999999999997,526.9999999999868,495.99999999998533,,-806.0000000000197
2018.07.04,-297.9999999999983,-348.9999999999993,-2.0000000000131024,-141.99999999999767,-220.99999999999343,-852.0000000000083,477.00000000000387,488.9999999999839,,-898.0000000000223
2018.07.04,-302.0000000000023,-409.99999999999926,-177.00000000000495,-214.00000000000307,-293.99999999999426,-731.9999999999993,495.00000000000455,364.9999999999931,,-1269.0000000000055
2018.07.04,-349.99999999999477,-417.0000000000007,-87.00000000001484,-170.00000000000347,-241.99999999999778,-879.0000000000075,512.0000000000005,477.99999999997846,,-1155.0000000000402
2018.07.04,-369.99999999999255,-432.9999999999945,-51.000000000001044,-182.99999999999983,-246.00000000000176,-956.0000000000013,560.0000000000023,541.9999999999981,,-1136.9999999999905
2018.07.04,-258.0000000000027,-234.99999999998522,48.99999999998794,-104.00000000000409,-200.99999999999562,-828.0000000000065,359.9999999999852,400.9999999999847,,-816.0000000000364
2018.07.04,-236.00000000000287,-175.99999999999838,85.00000000000173,-121.99999999999989,-227.99999999999488,-792.9999999999993,318.00000000001205,359.99999999998255,,-791.9999999999991
2018.07.04,-207.00000000000162,-126.99999999998823,27.999999999983594,-124.00000000000189,-239.0000000000003,-903.0000000000093,301.9999999999925,247.99999999998158,,-1022.0000000000437
2018.07.04,-193.99999999999417,-170.00000000000347,25.999999999992696,-141.99999999999767,-248.99999999999923,-910.0000000000108,326.9999999999982,292.9999999999877,,-1019.0000000000268
2018.07.04,-195.00000000000074,-182.99999999999983,4.999999999988347,-132.99999999999423,-258.9999999999981,-878.000000000001,329.00000000000773,281.99999999998226,,-1032.0000000000155
2018.07.04,-224.000000000002,-177.99999999998929,2.999999999997449,-117.00000000000044,-230.99999999999233,-906.0000000000068,324.0000000000123,264.9999999999819,,-1063.999999999999
2018.07.04,-200.00000000000017,-204.99999999998852,-15.00000000000945,-168.99999999999693,-247.99999999999267,-856.9999999999967,355.99999999999454,291.9999999999812,,-1046.0000000000089
2018.07.04,-213.99999999999199,-293.99999999999426,-46.0000000000127,-156.99999999999602,-291.99999999999227,-858.0000000000032,442.0000000000073,375.9999999999986,,-1042.9999999999845
2018.07.04,-244.99999999999523,-278.9999999999848,-62.000000000006494,-148.99999999999915,-259.9999999999936,-886.000000000009,421.99999999999704,337.99999999999386,,-1120.9999999999973
2018.07.04,-186.99999999999272,-285.99999999998624,-16.000000000016,-190.99999999999673,-293.99999999999426,-802.9999999999982,460.00000000000796,375.9999999999986,,-940.9999999999775
2018.07.05,-192.99999999999872,-282.0000000000045,-55.000000000005045,-190.00000000000128,-302.9999999999977,-851.0000000000017,411.00000000000136,360.9999999999891,,-1102.0000000000184
2018.07.05,-234.00000000000088,-292.00000000000335,-26.0000000000149,-165.00000000000404,-220.99999999999343,-873.999999999997,484.00000000000887,412.9999999999967,,-915.0000000000081
2018.07.05,-229.99999999999687,-245.99999999999068,-12.000000000012001,-141.00000000000225,-276.9999999999939,-876.0000000000101,381.0000000000002,347.9999999999928,,-1053.000000000013
2018.07.05,-241.99999999999778,-249.99999999999466,-22.0000000000109,-141.99999999999767,-254.99999999999412,-859.0000000000098,402.9999999999916,341.99999999999784,,-1025.0000000000155
2018.07.05,-219.99999999999798,-225.99999999999287,-8.000000000008,-180.99999999999784,-247.99999999999267,-863.0000000000138,399.0000000000009,325.99999999998187,,-1021.0000000000205
2018.07.05,-226.99999999999943,-238.0000000000049,-8.000000000008,-192.00000000000327,-276.9999999999939,-829.9999999999974,354.99999999998977,340.9999999999913,,-1076.0000000000257
2018.07.05,-234.99999999999633,-258.0000000000027,15.999999999993797,-159.9999999999935,-264.999999999993,-809.9999999999997,308.9999999999975,393.99999999998323,,-1009.0000000000107
2018.07.05,-239.99999999999577,-272.99999999998994,-58.000000000002494,-236.00000000000287,-292.9999999999988,-774.000000000008,456.99999999999363,326.9999999999884,,-1090.0000000000157
2018.07.05,-268.99999999999704,-245.99999999999068,-72.0000000000054,-204.00000000000418,-264.999999999993,-863.9999999999981,537.0000000000061,281.99999999998226,,-1101.0000000000002
2018.07.05,-366.9999999999951,-245.99999999999068,-50.0000000000167,-161.99999999999548,-232.99999999999432,-995.0000000000125,466.0000000000082,302.9999999999866,,-1284.0000000000098
2018.07.05,-346.9999999999973,-238.0000000000049,-65.00000000000395,-204.00000000000418,-236.99999999999832,-954.9999999999948,439.9999999999977,272.99999999998994,,-1333.000000000016
2018.07.05,-314.99999999999864,-211.00000000000563,-42.0000000000087,-134.0000000000008,-161.99999999999548,-958.9999999999987,421.99999999999704,264.9999999999819,,-1136.000000000029
2018.07.05,-336.00000000000296,-219.99999999999798,-103.00000000000864,-217.99999999999596,-195.9999999999962,-951.9999999999973,522.9999999999961,206.99999999997942,,-1295.0000000000232
2018.07.05,-339.0000000000004,-261.0000000000001,-97.00000000001374,-205.99999999999508,-161.00000000000003,-940.0000000000075,567.0000000000073,266.999999999995,,-1170.0000000000146
2018.07.05,-344.99999999999534,-275.9999999999874,-130.0000000000079,-248.00000000000378,-163.99999999999747,-954.0000000000103,596.0000000000036,248.99999999998812,,-1272.0000000000105
2018.07.05,-344.99999999999534,-270.99999999999903,-135.00000000001845,-258.9999999999981,-143.9999999999997,-936.0000000000035,534.9999999999966,236.99999999999832,,-1318.000000000019
