date,USDCAD,AUDUSD,NZDUSD,CHFJPY,CADCHF,AUDCHF,EURGBP,GBPCAD,GBPAUD,EURJPY,EURCAD,EURAUD,EURNZD,CADJPY,AUDJPY,AUDCAD,NZDCAD,empty,sum
2016.10.17,-588.9999999999951,-343.9999999999999,2.000000000002,-239.00000000000432,-81.9999999999932,-339.0000000000004,-214.00000000000307,-659.0000000000095,-922.0000000000006,-255.00000000000966,510.00000000001046,-783.0000000000003,-85.99999999998609,26.00000000001046,325.00000000000284,-100.99999999999554,-500.00000000000045,,-4249.999999999973
2016.10.17,-540.9999999999915,-241.99999999999778,68.00000000000139,-122.0000000000141,-82.99999999999974,-269.00000000000813,-217.0000000000005,-755.0000000000168,-856.9999999999967,-92.00000000001296,517.0000000000119,-678.0000000000008,-9.999999999998899,-4.9999999999954525,273.00000000001035,-9.999999999998899,-500.00000000000045,,-3523.00000000001
2016.10.17,-513.9999999999923,-232.99999999999432,56.0000000000005,-31.00000000000591,-71.99999999999429,-314.0000000000032,-184.00000000000637,-737.0000000000099,-856.9999999999967,4.9999999999954525,564.000000000009,-696.999999999992,-82.99999999998863,-107.99999999998988,183.00000000000693,-17.999999999995797,-487.0000000000041,,-3526.999999999962
2016.10.17,-489.99999999999045,-175.00000000000293,58.000000000002494,-1.0000000000047748,-49.99999999999449,-270.0000000000036,-243.00000000000432,-690.9999999999972,-744.9999999999957,6.000000000000227,558.9999999999984,-649.999999999995,-136.00000000000279,-68.9999999999884,171.00000000000648,33.000000000005244,-442.9999999999934,,-3135.99999999996
2016.10.17,-517.9999999999962,-183.99999999999528,48.99999999999905,11.999999999986244,-10.999999999994348,-265.99999999999955,-228.00000000000597,-721.000000000016,-741.9999999999982,27.999999999991587,622.9999999999958,-646.9999999999976,-148.99999999999915,-45.99999999999227,186.00000000000705,50.0000000000056,-503.99999999999335,,-3068.000000000003
2016.10.17,-506.9999999999908,-182.99999999999983,92.99999999999864,-14.000000000010004,-29.999999999996696,-264.0000000000087,-302.0000000000023,-695.0000000000011,-714.999999999999,46.999999999997044,608.9999999999928,-668.0000000000019,-65.99999999998829,-52.99999999999727,201.00000000000762,21.999999999999797,-526.9999999999997,,-3051.999999999999
2016.10.17,-451.0000000000014,-168.99999999999693,145.00000000000622,-104.00000000001342,-60.99999999999994,-263.0000000000021,-333.0000000000055,-538.0000000000163,-598.999999999994,-71.00000000001216,574.0000000000078,-686.9999999999932,-21.999999999988695,-23.9999999999867,236.0000000000042,21.999999999999797,-539.999999999996,,-2884.999999999988
2016.10.17,-456.00000000001194,-171.99999999999437,99.00000000000463,-100.00000000000853,-74.99999999999174,-243.00000000000432,-318.00000000000716,-595.0000000000122,-665.9999999999889,-56.000000000011596,526.0000000000042,-652.0000000000082,-56.99999999999594,-46.999999999997044,212.0000000000033,24.000000000001798,-520.9999999999936,,-3097.0000000000123
2016.10.17,-493.0000000000101,-175.99999999999838,96.00000000000719,-42.00000000000159,-81.9999999999932,-292.00000000000335,-301.0000000000068,-672.0000000000059,-729.0000000000018,3.0000000000001137,536.0000000000032,-652.0000000000082,-75.99999999998718,-86.99999999998909,181.0000000000116,16.0000000000049,-551.0000000000015,,-3320.99999999998
2016.10.17,-516.0000000000053,-182.99999999999983,134.0000000000008,-141.00000000000534,-25.999999999992696,-274.00000000000756,-268.0000000000016,-987.0000000000045,-1007.0000000000024,-72.00000000000273,608.9999999999928,-737.0000000000099,-14.000000000002899,-22.999999999996135,203.00000000000296,46.00000000000159,-585.9999999999976,,-3842.0000000000305
2016.10.17,-611.9999999999903,-269.9999999999925,87.99999999999919,-279.0000000000106,-71.99999999999429,-299.00000000000483,-163.99999999999747,-1117.0000000000125,-1204.9999999999893,-161.00000000000136,598.999999999994,-856.9999999999967,-102.99999999998644,41.00000000001103,300.00000000001137,-4.999999999999449,-583.0000000000002,,-4698.999999999959
2016.10.17,-659.999999999994,-261.99999999999557,108.00000000000809,-244.00000000001398,-30.999999999992145,-302.0000000000023,-219.99999999999798,-1006.000000000018,-1058.9999999999877,-155.00000000000114,676.0000000000099,-828.9999999999909,-62.000000000006494,106.99999999999932,316.0000000000025,26.999999999999247,-726.9999999999999,,-4322.999999999981
2016.10.17,-686.9999999999932,-273.9999999999965,131.99999999999878,-134.00000000000034,3.0000000000085514,-355.0000000000053,-261.0000000000001,-876.0000000000101,-872.0000000000061,-99.00000000000375,695.0000000000011,-773.0000000000015,124.00000000001299,50.00000000001137,291.000000000011,30.000000000007798,-746.9999999999976,,-3752.999999999963
2016.10.17,-608.9999999999928,-221.99999999999997,238.0000000000049,-11.00000000000989,44.0000000000107,-350.00000000000585,-272.00000000000557,-998.00000000001,-936.9999999999878,-21.000000000000796,690.9999999999972,-761.999999999996,229.00000000001253,33.00000000000125,244.00000000001398,43.999999999999595,-797.9999999999987,,-3456.999999999967
2016.10.17,-547.999999999993,-193.99999999999417,258.9999999999981,-12.000000000000455,29.000000000001247,-360.0000000000048,-300.0000000000003,-844.0000000000003,-853.9999999999992,10.99999999999568,714.999999999999,-825.0000000000091,144.99999999999514,32.00000000001069,242.00000000000443,43.999999999999595,-775.9999999999989,,-3235.9999999999964
2016.10.17,-567.0000000000064,-203.99999999999307,260.00000000000466,-47.000000000011255,11.00000000000545,-362.00000000000676,-360.0000000000048,-771.0000000000106,-777.0000000000055,-6.000000000000227,703.0000000000092,-831.000000000004,167.00000000000603,55.00000000000682,276.00000000001046,46.00000000000159,-768.9999999999975,,-3175.9999999999955
2016.10.17,-512.0000000000014,-146.99999999999713,258.0000000000027,-80.0000000000125,-47.9999999999925,-263.0000000000021,-309.99999999999915,-734.0000000000124,-663.999999999998,-25.000000000005684,649.0000000000107,-687.9999999999998,202.00000000001327,12.000000000000455,253.0000000000001,39.00000000000014,-726.9999999999999,,-2784.9999999999936
2016.10.17,-442.00000000000904,-151.9999999999966,221.00000000000452,-134.00000000000034,-117.99999999999588,-252.0000000000078,-385.99999999999744,-646.9999999999976,-673.9999999999968,-67.00000000000728,544.0000000000111,-689.0000000000063,76.99999999999375,-41.99999999998738,203.00000000000296,36.0000000000027,-651.999999999997,,-3173.9999999999854
2016.10.17,-367.99999999999056,-73.00000000000084,230.000000000008,-154.00000000001057,-136.99999999999824,-187.00000000000384,-529.0000000000017,-477.0000000000163,-431.0000000000036,-81.00000000000307,514.9999999999987,-601.9999999999915,87.99999999999919,-71.99999999998852,174.0000000000066,39.00000000000014,-585.0000000000022,,-2649.9999999999986
2016.10.17,-293.99999999999426,-52.99999999999194,260.00000000000466,-35.0000000000108,-146.99999999999713,-216.0000000000051,-456.00000000000085,-266.0000000000107,-347.0000000000084,32.99999999998704,463.9999999999977,-598.999999999994,121.99999999999989,-119.99999999999034,138.00000000000523,-0.999999999995449,-549.9999999999949,,-2066.999999999999
2016.10.17,-214.00000000000307,-41.000000000002146,285.00000000000193,-92.00000000001296,-192.99999999999872,-179.00000000000693,-524.0000000000023,-126.0000000000039,-219.99999999999798,6.000000000000227,384.9999999999909,-550.000000000006,208.00000000000819,-148.9999999999867,145.00000000001023,-31.999999999998696,-568.0000000000018,,-1859.0000000000098
2016.10.17,-317.0000000000117,-59.99999999999339,278.00000000000045,-167.0000000000016,-161.00000000000003,-189.00000000000583,-519.9999999999983,-316.0000000000052,-303.9999999999932,-45.000000000001705,419.9999999999982,-611.9999999999903,134.00000000001188,-103.9999999999992,185.00000000000227,-7.0000000000014495,-678.0000000000008,,-2462.99999999999
2016.10.17,-320.9999999999935,29.000000000001247,380.00000000000256,-165.00000000000625,-140.99999999999113,-136.99999999999824,-440.00000000000705,-460.000000000016,-302.0000000000023,-26.00000000001046,536.0000000000032,-540.0000000000072,293.0000000000099,-61.99999999999761,128.0000000000001,112.000000000001,-770.000000000004,,-1886.000000000016
2016.10.17,-293.0000000000099,-17.000000000000348,361.0000000000002,-212.0000000000033,-217.99999999999596,-136.00000000000279,-407.0000000000018,-391.000000000008,-385.99999999999744,-114.00000000000432,374.999999999992,-506.9999999999908,348.9999999999993,-135.99999999999568,105.00000000000398,24.999999999997247,-761.0000000000006,,-2363.0000000000177
2016.10.17,-263.99999999999756,4.000000000004,361.0000000000002,-238.00000000001376,-193.99999999999417,-121.00000000000443,-489.0000000000061,-329.00000000000153,-258.0000000000027,-97.99999999999898,478.0000000000006,-509.00000000000387,307.00000000001285,-90.99999999999397,113.00000000001376,93.00000000000975,-780.9999999999984,,-2015.9999999999745
2016.10.17,-476.9999999999941,-2.000000000002,309.99999999999915,-296.0000000000065,-161.99999999999548,-64.0000000000085,-446.9999999999974,-448.000000000004,-245.0000000000063,-100.99999999999909,534.9999999999966,-472.00000000000574,269.00000000000813,-45.99999999999227,131.00000000000023,126.0000000000039,-742.9999999999936,,-2131.999999999997
2016.10.17,-367.0000000000062,19.999999999997797,308.00000000000824,-299.0000000000066,-193.99999999999417,-43.00000000000415,-404.0000000000044,-802.0000000000139,-489.0000000000061,-127.00000000000955,502.00000000000244,-407.0000000000018,306.00000000000625,8.000000000009777,157.0000000000107,164.99999999999292,-792.0000000000039,,-2458.0000000000223
2016.10.17,-346.0000000000019,68.00000000000139,383.0,-247.0000000000141,-122.99999999999534,-118.00000000000699,-217.0000000000005,-778.9999999999964,-551.9999999999969,-174.0000000000066,479.99999999999153,-370.00000000000364,370.00000000000364,35.0000000000108,158.00000000000125,188.00000000001037,-792.0000000000039,,-2036.000000000007
2016.10.17,-259.9999999999936,38.0000000000047,361.0000000000002,-201.00000000000762,-119.99999999999788,-124.00000000000189,-263.0000000000021,-670.000000000015,-499.000000000005,-174.0000000000066,478.0000000000006,-384.9999999999909,302.0000000000023,0.0,156.0000000000059,148.99999999999915,-702.9999999999981,,-1915.000000000006
2016.10.17,-270.99999999999903,36.0000000000027,369.0000000000082,-200.00000000000284,-122.99999999999534,-101.00000000000664,-214.00000000000307,-713.0000000000081,-536.0000000000032,-171.00000000000648,451.0000000000014,-365.99999999999966,374.0000000000077,1.0000000000047748,180.00000000000682,133.00000000000534,-675.0000000000034,,-1825.9999999999907
2016.10.17,-215.00000000000963,75.9999999999983,386.0000000000086,-239.00000000000432,-133.99999999998968,-157.00000000000713,-206.00000000000617,-729.0000000000018,-561.9999999999958,-209.00000000000318,448.000000000004,-438.9999999999894,344.99999999999534,5.000000000009663,180.00000000000682,113.99999999999189,-688.9999999999952,,-2024.999999999988
2016.10.17,-195.9999999999962,46.00000000000159,407.0000000000018,-275.0000000000057,-129.9999999999968,-158.99999999999804,-226.99999999999943,-692.0000000000038,-628.9999999999907,-195.0000000000074,489.0000000000061,-455.0000000000054,365.99999999999966,51.00000000000193,259.00000000000034,87.99999999999919,-673.0000000000014,,-1924.999999999994
2016.10.17,-225.00000000000853,53.999999999998494,400.00000000000034,-287.00000000000614,-145.9999999999906,-111.00000000000554,-156.00000000000057,-745.0000000000178,-652.0000000000082,-208.00000000001262,459.0000000000094,-442.9999999999934,390.0000000000015,37.00000000000614,213.00000000000807,114.99999999999844,-705.0000000000001,,-2010.0000000000218
2016.10.17,-252.99999999999213,65.99999999999939,365.0000000000042,-333.0000000000126,-204.99999999999963,-58.000000000002494,-173.00000000000094,-788.0000000000109,-591.0000000000082,-257.000000000005,409.99999999999926,-354.0000000000099,340.00000000000693,48.00000000000182,224.00000000000375,129.00000000000134,-692.0000000000038,,-2122.0000000000286
2016.10.17,-158.99999999999804,85.00000000000173,348.00000000000387,-329.00000000000773,-206.99999999999054,-63.00000000000195,-221.99999999999997,-608.0000000000085,-487.99999999999955,-240.0000000000091,381.0000000000091,-375.9999999999986,238.0000000000049,22.00000000000557,217.00000000001296,127.00000000001043,-595.0000000000011,,-1868.9999999999668
2016.10.17,-187.00000000000384,77.00000000000485,356.00000000000074,-305.0000000000068,-169.99999999999238,-80.00000000000229,-253.0000000000032,-564.000000000009,-463.9999999999977,-199.00000000001228,456.9999999999963,-438.00000000000506,241.00000000000233,24.00000000000091,221.00000000000364,107.99999999999699,-636.9999999999986,,-1813.0000000000252
2016.10.17,-187.00000000000384,63.99999999999739,362.00000000000676,-282.0000000000107,-174.99999999999181,-78.00000000000028,-275.000000000003,-557.0000000000075,-455.99999999998977,-155.00000000000114,479.0000000000072,-421.99999999998903,262.00000000000665,40.00000000000625,222.0000000000084,117.99999999999588,-653.999999999999,,-1693.9999999999673
2016.10.17,-181.9999999999933,85.99999999999719,392.9999999999989,-296.0000000000065,-185.99999999999727,-47.00000000000814,-270.99999999999903,-490.0000000000126,-339.0000000000004,-164.00000000000148,442.9999999999934,-360.9999999999891,351.0000000000124,31.00000000000591,189.00000000000716,124.99999999999733,-651.0000000000016,,-1368.999999999997
2016.10.18,-214.00000000000307,89.00000000000574,362.00000000000676,-401.00000000001046,-200.99999999999562,-46.00000000000159,-218.00000000000708,-527.0000000000108,-279.99999999999136,-214.00000000001285,441.0000000000025,-282.9999999999888,341.00000000001353,33.00000000000125,114.00000000000432,129.00000000000134,-727.9999999999953,,-1602.9999999999814
2016.10.18,-195.00000000001182,95.00000000000064,352.00000000000784,-354.0000000000134,-169.99999999999238,-65.99999999999939,-239.0000000000003,-556.0000000000009,-334.9999999999964,-227.00000000000387,458.00000000000284,-329.00000000000153,327.99999999999494,37.00000000000614,78.00000000000296,157.00000000000713,-1251.000000000002,,-2216.9999999999995
2016.10.18,-177.00000000000495,128.00000000000588,730.0000000000084,-324.0000000000123,-201.99999999999108,-4.999999999999449,-252.0000000000078,-511.000000000017,-276.9999999999939,-169.00000000001114,452.00000000000796,-272.99999999998994,1092.000000000004,33.00000000000125,121.00000000000932,202.9999999999976,-1288.9999999999957,,-719.9999999999889
2016.10.18,-133.00000000000534,102.00000000000209,713.0000000000081,-361.0000000000042,-181.9999999999933,-47.00000000000814,-257.0000000000072,-487.0000000000152,-400.00000000000034,-239.00000000000432,448.000000000004,-390.0000000000015,992.9999999999994,37.00000000000614,161.00000000000136,121.99999999999989,-1202.9999999999984,,-1123.000000000017
2016.10.18,-137.00000000000932,92.00000000000318,674.000000000008,-301.00000000000193,-178.99999999999582,-48.99999999999905,-241.00000000000233,-533.0000000000057,-421.99999999998903,-180.00000000000682,482.00000000000466,-385.99999999999744,939.0000000000009,28.000000000005798,194.00000000000261,120.99999999999334,-1053.9999999999993,,-951.9999999999883
2016.10.18,-153.00000000000313,124.00000000000189,708.0000000000086,-267.0000000000101,-186.99999999999272,-23.00000000000635,-253.0000000000032,-1042.0000000000095,-750.0000000000063,-153.0000000000058,479.99999999999153,-323.0000000000066,990.000000000002,-13.999999999995794,60.000000000002274,171.99999999999437,-1115.9999999999948,,-1747.0000000000337
2016.10.18,-28.999999999990145,235.00000000000742,785.0000000000024,-384.00000000000034,-232.99999999999432,51.99999999999649,-65.00000000000395,-923.0000000000072,-653.999999999999,-216.00000000000819,412.00000000001234,-225.99999999999287,1061.000000000001,-36.99999999999193,56.000000000011596,226.99999999999943,-1131.0000000000043,,-1069.9999999999618
2016.10.18,72.0000000000054,289.0000000000059,875.999999999999,-305.0000000000068,-310.9999999999946,63.99999999999739,0.999999999995449,-957.0000000000078,-662.000000000007,-174.0000000000066,238.0000000000049,-224.000000000002,1151.9999999999975,-100.99999999999909,-85.99999999999852,232.99999999999432,-1153.9999999999995,,-1049.0000000000223
2016.10.18,187.00000000000384,455.0000000000054,846.9999999999977,-273.00000000001035,-276.9999999999939,219.99999999999798,25.999999999992696,-1124.9999999999982,-626.9999999999998,-124.00000000000944,299.00000000000483,100.0000000000112,1088.0,-166.99999999998738,-168.99999999999693,341.99999999999784,-1085.0000000000027,,-282.9999999999874
2016.10.18,150.99999999999002,434.000000000001,819.9999999999985,-176.00000000000193,-257.9999999999916,193.99999999999417,-4.999999999999449,-848.0000000000043,-344.99999999999534,-35.0000000000108,316.0000000000052,69.00000000000794,1052.0000000000084,-159.9999999999966,-181.99999999998795,334.9999999999964,-1068.0000000000023,,294.00000000001137
2016.10.18,184.00000000000637,485.0000000000021,865.0000000000047,-191.0000000000025,-258.9999999999981,232.99999999999432,-31.999999999998696,-790.0000000000018,-184.00000000000637,-63.00000000000239,314.99999999999864,150.99999999999002,1139.0000000000011,-151.9999999999868,-233.99999999999466,397.0000000000029,-1049.0,,815.0000000000089
2016.10.18,192.99999999999872,445.0000000000065,858.0000000000032,-239.00000000000432,-263.99999999999756,207.00000000000162,-60.00000000000449,-666.000000000011,-209.9999999999991,-115.99999999999966,310.9999999999946,93.99999999999409,1112.0000000000018,-134.9999999999909,-166.99999999998738,331.999999999999,-1022.0000000000007,,673.0000000000043
2016.10.18,126.0000000000039,448.000000000004,841.9999999999983,-199.00000000001228,-272.99999999998994,218.99999999999142,-99.00000000000463,-705.0000000000001,-222.99999999999542,-39.00000000000148,307.99999999999716,96.00000000000719,1083.9999999999961,-147.99999999999613,-186.9999999999976,337.0000000000095,-1053.0000000000039,,534.0000000000061
2016.10.18,208.00000000000819,485.99999999999756,904.0000000000048,-204.00000000000773,-268.99999999999704,235.99999999999176,-124.00000000000189,-675.0000000000034,-156.00000000000057,-45.000000000001705,331.999999999999,120.00000000000898,1161.9999999999964,-129.99999999999545,-201.99999999999818,378.00000000001165,-1073.0000000000018,,948.0000000000105
2016.10.18,214.00000000000307,534.0000000000011,927.0,-155.00000000000114,-248.99999999999923,263.0000000000021,-118.00000000000699,-646.9999999999976,-21.00000000000435,-31.00000000000591,323.0000000000066,208.99999999999253,1218.000000000008,-162.9999999999967,-241.99999999999022,439.99999999999596,-1078.0000000000011,,1424.0000000000057
2016.10.18,197.00000000000273,509.00000000000387,882.000000000005,-122.0000000000141,-283.99999999999534,266.999999999995,-116.00000000000499,-631.0000000000038,15.00000000000945,33.999999999991815,313.99999999999204,182.99999999999983,1163.000000000003,-236.99999999999477,-300.9999999999877,398.00000000000944,-1051.9999999999973,,1219.0000000000146
2016.10.18,147.99999999999258,490.00000000000153,867.0000000000067,-281.0000000000059,-384.9999999999909,324.00000000000205,-57.00000000000705,-707.0000000000132,-116.99999999998934,24.00000000000091,307.00000000001285,234.00000000000088,1190.0000000000023,-203.99999999999352,-292.99999999999216,432.9999999999945,-1083.0000000000007,,890.0000000000216
2016.10.18,161.99999999999548,490.00000000000153,843.0000000000049,-192.00000000000728,-365.99999999999966,303.9999999999932,-52.000000000007596,-714.999999999999,-187.99999999998818,63.99999999999295,253.99999999999866,191.00000000000784,1130.0000000000089,-274.9999999999915,-289.99999999999204,388.0000000000106,-1049.0,,699.0000000000291
2016.10.18,160.00000000000458,487.0000000000041,807.0000000000022,-136.0000000000099,-356.9999999999962,295.99999999999625,-43.00000000000415,-712.0000000000015,-120.99999999999334,29.999999999986926,185.00000000001293,226.99999999999943,1134.0000000000127,-335.9999999999985,-460.9999999999985,408.00000000000836,-1109.9999999999998,,458.00000000002547
2016.10.18,299.99999999998914,605.0,941.000000000003,-31.00000000000591,-374.999999999992,361.9999999999957,-24.999999999997247,-750.0000000000063,-53.999999999998494,152.9999999999916,175.99999999999838,334.9999999999964,1245.0000000000073,-365.99999999999966,-498.9999999999952,432.0000000000102,-1137.9999999999945,,1311.0000000000027
2016.10.18,283.99999999999534,589.0000000000061,919.9999999999986,-53.00000000001148,-453.99999999999886,409.99999999999926,17.000000000000348,-670.000000000015,-36.999999999998145,140.99999999999113,-4.000000000004,391.000000000008,1293.000000000011,-485.99999999999,-554.9999999999926,448.000000000004,-1024.0000000000027,,1210.000000000001
2016.10.18,377.0000000000051,644.0000000000001,963.9999999999982,-119.00000000001398,-465.9999999999998,461.0000000000003,110.99999999999443,-719.000000000003,-43.999999999999595,58.9999999999975,-75.99999999998718,492.0000000000035,1385.9999999999984,-448.99999999999807,-567.9999999999978,456.9999999999963,-1056.0000000000014,,1453.9999999999936
2016.10.18,390.0000000000015,606.0000000000065,952.0000000000084,-158.00000000000125,-511.9999999999902,436.9999999999985,-1.0000000000065512,-720.0000000000095,-187.00000000000384,87.99999999999386,-22.999999999995246,411.0000000000058,1344.9999999999961,-421.99999999999704,-475.9999999999991,388.0000000000106,-1031.000000000004,,1087.0000000000136
2016.10.18,395.99999999999636,618.0000000000074,975.9999999999991,-124.00000000000944,-483.99999999999557,447.99999999999284,-31.000000000003247,-960.0000000000053,-434.000000000001,126.99999999999534,8.000000000008,401.00000000000693,1394.0000000000064,-431.99999999998795,-476.99999999998965,381.99999999999346,-1066.0000000000002,,742.0000000000127
2016.10.18,400.00000000000034,604.0000000000045,973.0000000000016,-131.00000000000023,-493.99999999999443,439.99999999999596,5.999999999994898,-684.000000000018,-219.99999999999798,141.9999999999959,25.00000000000835,381.0000000000091,1374.0000000000086,-445.99999999999795,-487.99999999999955,361.9999999999957,-1031.9999999999995,,1212.0000000000077
2016.10.18,401.00000000000693,613.000000000008,988.0,-129.0000000000049,-483.0000000000001,437.999999999994,3.999999999992898,-1214.0000000000039,-692.9999999999881,102.99999999999443,-2.999999999997449,405.9999999999952,1419.0000000000148,-445.99999999999795,-480.99999999999454,364.9999999999931,-1044.0000000000005,,244.00000000001228
2016.10.18,418.0000000000073,587.9999999999997,1002.9999999999983,-271.0000000000008,-541.9999999999981,401.99999999999125,141.99999999999767,-1164.0000000000095,-626.9999999999998,-43.00000000000637,-87.99999999999919,371.00000000001023,1442.9999999999943,-395.9999999999866,-405.9999999999917,337.0000000000095,-1127.0000000000002,,40.000000000015916
2016.10.18,497.99999999999847,617.0000000000009,1114.9999999999993,-323.0000000000075,-585.9999999999976,479.99999999999153,302.9999999999977,-1157.000000000008,-679.9999999999917,-100.00000000000853,-194.0000000000053,483.0000000000112,1682.0000000000057,-390.99999999999113,-385.9999999999957,296.9999999999917,-1168.0000000000023,,489.9999999999891
2016.10.18,485.0000000000021,607.0000000000019,1065.0000000000048,-303.0000000000115,-591.9999999999925,500.9999999999959,285.9999999999974,-958.0000000000144,-540.9999999999915,-109.99999999999943,-217.0000000000005,560.9999999999893,1739.0000000000016,-420.99999999999227,-394.999999999996,313.99999999999204,-1114.0000000000039,,906.9999999999836
2016.10.18,367.0000000000062,550.000000000006,991.0000000000085,-279.0000000000106,-603.9999999999934,497.99999999999847,324.00000000000205,-895.0000000000014,-492.9999999999879,-62.00000000001182,-231.99999999998778,544.9999999999955,1676.9999999999952,-426.9999999999925,-406.9999999999965,317.9999999999961,-1073.0000000000018,,798.0000000000243
2016.10.18,312.00000000000114,524.0000000000023,948.0000000000044,-303.0000000000115,-576.9999999999942,447.99999999999284,334.00000000000097,-1151.9999999999975,-707.9999999999975,-100.99999999999909,-204.99999999998852,502.00000000000244,1619.9999999999993,-400.99999999999625,-372.99999999999045,327.00000000001063,-1073.0000000000018,,122.00000000003706
2016.10.18,208.00000000000819,439.0000000000005,973.0000000000016,-384.00000000000034,-589.9999999999906,422.9999999999956,437.999999999994,-1172.0000000000175,-768.9999999999975,-145.00000000001023,-215.99999999999397,476.9999999999941,1649.0000000000116,-387.00000000000045,-370.9999999999951,245.0000000000063,-1163.000000000003,,-344.9999999999968
2016.10.18,219.99999999999798,441.0000000000025,951.0000000000018,-269.00000000000546,-607.9999999999974,466.9999999999952,517.9999999999962,-1483.9999999999964,-879.9999999999919,-117.00000000000443,-306.00000000000625,541.9999999999981,1788.9999999999961,-482.9999999999899,-528.9999999999964,313.99999999999204,-1127.9999999999957,,-562.000000000004
2016.10.18,97.9999999999981,555.0000000000055,890.0000000000019,-328.00000000000296,-628.9999999999907,576.9999999999942,665.9999999999999,-1695.000000000002,-895.0000000000014,-174.0000000000066,-293.99999999999426,731.9999999999993,1707.9999999999984,-482.9999999999899,-529.9999999999869,409.99999999999926,-1205.0000000000005,,-596.9999999999786
2016.10.18,-31.000000000003247,526.0000000000042,941.000000000003,-403.0000000000058,-514.9999999999987,535.999999999992,675.9999999999989,-1791.0000000000093,-879.0000000000075,-326.0000000000076,-177.00000000000495,815.0000000000101,1900.999999999997,-284.9999999999966,-443.9999999999884,567.0000000000064,-1458.999999999999,,-348.00000000000955
2016.10.18,-249.99999999999466,429.0000000000016,1072.0000000000064,-493.0000000000092,-408.9999999999927,487.99999999999955,754.9999999999945,-2201.0000000000086,-1271.0,-389.00000000001,-19.999999999997797,625.0000000000089,2107.0000000000146,-107.99999999998988,-340.999999999994,632.0000000000103,-1593.0,,-966.999999999961
