timeframe,profit,0,timeframe1,drawup,1,timeframe2,drawdown
2021.03.19 22:30,-2732.9999999999636,,2021.03.15 09:00,2805.0000000000127,,2021.03.16 12:30,-3575.0000000000205
2021.03.19 22:00,-2422.0000000000077,,2021.03.15 08:00,2599.9999999999845,,2021.03.16 15:30,-3529.0000000000114
2021.03.19 21:30,-2488.9999999999764,,2021.03.15 10:30,2588.000000000021,,2021.03.16 22:30,-3364.9999999999995
2021.03.19 21:00,-2107.999999999967,,2021.03.15 08:30,2517.999999999995,,2021.03.16 13:00,-3212.999999999998
2021.03.19 20:30,-2225.999999999987,,2021.03.15 09:30,2495.9999999999554,,2021.03.16 16:00,-3102.0000000000036
2021.03.19 20:00,-1884.9999999999914,,2021.03.15 11:00,2399.999999999989,,2021.03.19 16:00,-3091.9999999999923
2021.03.19 19:30,-1790.00000000001,,2021.03.15 07:30,2323.0000000000223,,2021.03.16 12:00,-3083.9999999999613
2021.03.19 19:00,-1753.999999999959,,2021.03.15 04:00,2221.9999999999955,,2021.03.16 23:00,-3060.9999999999886
2021.03.19 18:30,-1792.999999999986,,2021.03.15 06:30,2197.9999999999714,,2021.03.16 13:30,-2988.999999999993
2021.03.19 18:00,-1798.0000000000327,,2021.03.15 07:00,2155.999999999993,,2021.03.16 16:30,-2883.9999999999636
2021.03.19 17:30,-2000.999999999985,,2021.03.15 11:30,2114.999999999979,,2021.03.16 14:00,-2824.0000000000086
2021.03.19 17:00,-2115.0000000000045,,2021.03.15 14:30,2030.0000000000093,,2021.03.16 10:30,-2769.9999999999577
2021.03.19 16:30,-2223.999999999998,,2021.03.18 13:30,1992.000000000019,,2021.03.19 22:30,-2732.9999999999636
2021.03.19 16:00,-3091.9999999999923,,2021.03.15 10:00,1970.0000000000446,,2021.03.16 23:30,-2730.000000000028
2021.03.19 15:30,-2288.0,,2021.03.18 12:30,1918.9999999999702,,2021.03.16 09:00,-2727.0000000000327
2021.03.19 15:00,-1656.0000000000032,,2021.03.15 06:00,1903.0000000000246,,2021.03.17 00:00,-2697.0000000000064
2021.03.19 14:30,-1527.0000000000123,,2021.03.18 13:00,1890.000000000002,,2021.03.16 21:00,-2660.0000000000027
2021.03.19 14:00,-1369.9999999999895,,2021.03.18 09:30,1874.9999999999723,,2021.03.16 15:00,-2659.9999999999736
2021.03.19 13:30,-2028.0000000000005,,2021.03.15 12:00,1808.0000000000455,,2021.03.16 22:00,-2631.9999999999823
2021.03.19 13:00,-1545.0000000000373,,2021.03.15 01:30,1785.0000000000334,,2021.03.16 14:30,-2550.9999999999877
2021.03.19 12:30,-682.0000000000305,,2021.03.15 04:30,1784.0000000000134,,2021.03.16 21:30,-2533.9999999999563
2021.03.19 12:00,-607.999999999993,,2021.03.18 15:00,1778.0000000000052,,2021.03.16 19:00,-2529.999999999975
2021.03.19 11:30,-585.9999999999787,,2021.03.15 05:30,1767.0000000000057,,2021.03.16 11:30,-2509.99999999997
2021.03.19 11:00,-1042.0000000000243,,2021.03.18 14:30,1761.0000000000055,,2021.03.19 21:30,-2488.9999999999764
2021.03.19 10:30,-1289.9999999999538,,2021.03.15 03:30,1753.0000000000095,,2021.03.16 11:00,-2452.9999999999677
2021.03.19 10:00,-2077.999999999964,,2021.03.15 05:00,1675.00000000003,,2021.03.17 00:30,-2440.0000000000286
2021.03.19 09:30,-1659.9999999999936,,2021.03.18 16:00,1637.000000000017,,2021.03.19 22:00,-2422.0000000000077
2021.03.19 09:00,-1411.9999999999986,,2021.03.15 14:00,1614.000000000008,,2021.03.19 08:30,-2420.999999999966
2021.03.19 08:30,-2420.999999999966,,2021.03.15 01:00,1530.000000000009,,2021.03.16 17:00,-2363.000000000025
2021.03.19 08:00,-2341.0000000000223,,2021.03.15 12:30,1496.0000000000312,,2021.03.19 08:00,-2341.0000000000223
2021.03.19 07:30,-1791.0000000000111,,2021.03.18 10:00,1482.9999999999834,,2021.03.16 20:30,-2323.0000000000123
2021.03.19 07:00,-1618.9999999999804,,2021.03.15 02:00,1443.0000000000298,,2021.03.16 18:00,-2288.9999999999945
2021.03.19 06:30,-1602.9999999999602,,2021.03.18 12:00,1430.000000000009,,2021.03.19 15:30,-2288.0
2021.03.19 06:00,-1760.9999999999873,,2021.03.15 15:00,1425.999999999987,,2021.03.17 01:00,-2237.999999999996
