date,USDCHF,EURUSD,USDJPY,GBPCHF,CHFJPY,CADCHF,AUDCHF,NZDCHF,EURGBP,GBPJPY,EURJPY,EURNZD,CADJPY,AUDJPY,NZDJPY,empty,sum
2016.12.12,-36.999999999998145,-19.00000000001345,-57.00000000000216,-32.0000000000098,-143.99999999999125,-121.99999999999989,-86.0000000000083,-58.000000000002494,-61.999999999995396,-201.99999999999818,-195.0000000000074,-15.00000000000945,-79.00000000000773,-134.9999999999909,-7.999999999995566,,-1251.00000000003
2016.12.12,-47.00000000001925,106.99999999999044,-72.00000000000273,-69.00000000000794,-182.00000000000216,-166.99999999999494,-67.00000000000594,-43.999999999999595,13.00000000000745,-263.00000000000523,-210.99999999999852,225.99999999999287,-148.00000000001035,-115.99999999999966,52.99999999999727,,-987.0000000000582
2016.12.12,-67.00000000001705,39.999999999995595,-162.9999999999967,-42.999999999993044,-240.99999999999966,-308.9999999999926,-132.0000000000099,-19.00000000000235,40.00000000000669,-269.00000000000546,-293.99999999999693,191.00000000000784,-381.0000000000002,-218.9999999999941,-22.999999999996135,,-1888.999999999994
2016.12.12,-70.99999999999883,42.999999999993044,-159.9999999999966,-188.9999999999947,-214.9999999999892,-307.0000000000017,-181.00000000000892,-107.00000000000153,9.00000000000345,-408.00000000001546,-293.99999999999693,119.00000000000244,-367.00000000000443,-253.99999999999068,-42.00000000000159,,-2424.000000000002
2016.12.12,-190.00000000000128,-38.0000000000047,-222.99999999999898,-218.99999999999142,-140.00000000000057,-270.99999999999903,-151.00000000000114,-100.99999999999554,-32.999999999994145,-395.00000000001023,-243.0000000000092,127.99999999999478,-281.0000000000059,-182.99999999999272,-16.999999999995907,,-2357.000000000006
2016.12.12,-214.00000000000307,-76.0000000000094,-236.99999999999477,-251.00000000000122,-108.99999999999466,-295.0000000000008,-196.00000000000728,-121.99999999999989,-58.99999999999794,-396.000000000015,-213.99999999999864,58.000000000002494,-285.0000000000108,-217.9999999999893,-31.999999999996476,,-2646.0000000000173
2016.12.12,-124.00000000001299,36.999999999998145,-118.99999999999977,-187.00000000000384,-109.99999999999943,-290.00000000000136,-260.00000000000466,-141.00000000000225,11.00000000000545,-277.00000000001523,-231.00000000000875,42.0000000000087,-287.00000000000614,-296.99999999999704,-84.99999999999375,,-2318.0000000000327
2016.12.12,-49.00000000001015,146.00000000000168,-49.000000000006594,-69.00000000000794,-167.99999999999216,-282.99999999999994,-259.0000000000092,-165.9999999999995,104.00000000000409,-216.00000000000819,-296.0000000000065,35.999999999991594,-282.0000000000107,-299.99999999999716,-134.00000000000034,,-1985.0000000000514
2016.12.12,-26.0000000000149,173.99999999998528,-72.99999999999329,-49.00000000001015,-186.9999999999976,-234.99999999999633,-220.00000000000907,-190.99999999999673,121.99999999999989,-247.0000000000141,-322.00000000000273,0.0,-265.00000000000057,-278.99999999999636,-135.99999999999568,,-1934.000000000042
2016.12.12,-43.999999999999595,205.99999999999508,61.00000000000705,-69.00000000000794,-65.99999999998829,-232.99999999999432,-211.00000000000563,-185.99999999999727,138.00000000000477,-56.000000000011596,-248.00000000000466,56.000000000011596,-144.00000000000546,-159.9999999999966,-81.00000000000307,,-1036.999999999996
2016.12.12,28.999999999990145,281.99999999998226,85.99999999999852,25.00000000000835,-74.99999999998863,-182.99999999999983,-133.00000000000534,-164.99999999999292,200.00000000000017,-46.999999999997044,-249.00000000000944,103.99999999999298,-148.00000000001035,-133.99999999998613,-79.9999999999983,,-488.0000000000155
2016.12.12,1.999999999990898,245.99999999999068,76.99999999999818,-1.0000000000065512,-60.99999999999284,-202.0000000000022,-129.00000000000134,-202.9999999999976,178.00000000000037,13.999999999981583,-240.99999999999966,39.00000000001125,-136.0000000000099,-97.99999999999898,-66.99999999999307,,-582.0000000000291
2016.12.12,-28.000000000005798,234.00000000000088,-131.00000000000023,-45.000000000006146,-202.99999999998875,-236.00000000000287,-192.00000000000327,-256.99999999999613,163.00000000000205,-287.00000000000614,-407.0000000000107,-66.99999999999484,-305.0000000000068,-263.9999999999958,-268.0000000000007,,-2293.0000000000155
2016.12.12,-36.999999999998145,209.9999999999991,-182.00000000000216,-35.999999999991594,-247.99999999999045,-241.00000000000233,-202.0000000000022,-248.99999999999923,168.00000000000148,-311.00000000000705,-430.0000000000068,-46.999999999997044,-325.00000000000284,-307.9999999999927,-272.00000000000557,,-2509.9999999999977
2016.12.12,-28.000000000005798,218.99999999999142,-168.99999999999693,-15.00000000000945,-246.9999999999999,-225.99999999999287,-176.0000000000095,-195.9999999999962,172.00000000000549,-310.0000000000023,-430.9999999999974,18.999999999991246,-320.0000000000074,-301.9999999999925,-237.99999999999955,,-2248.000000000021
2016.12.12,-53.999999999998494,224.99999999998633,-212.0000000000033,-73.99999999999629,-259.00000000000034,-239.0000000000003,-189.00000000000583,-244.99999999999523,156.00000000000057,-366.00000000001387,-514.00000000001,-1.0000000000065512,-337.0000000000033,-314.9999999999977,-296.99999999999704,,-2721.000000000042
2016.12.12,-72.0000000000054,205.99999999999508,-337.99999999999386,-58.000000000002494,-373.9999999999952,-265.99999999999955,-190.00000000000128,-232.99999999999432,175.99999999999838,-509.00000000001455,-649.0000000000009,24.000000000001798,-454.00000000000773,-409.9999999999966,-361.0000000000042,,-3508.0000000000205
2016.12.12,-60.99999999999994,253.99999999999866,-287.9999999999967,-102.00000000000209,-337.99999999999386,-319.0000000000026,-257.0000000000072,-302.9999999999977,187.00000000000384,-468.9999999999941,-649.0000000000009,-18.0000000000069,-458.0000000000126,-418.99999999999693,-396.0000000000008,,-3636.00000000001
2016.12.12,-97.00000000001374,248.99999999998812,-400.99999999999625,-130.0000000000079,-414.0000000000015,-308.9999999999926,-217.0000000000005,-292.00000000000335,196.00000000000728,-651.0000000000105,-801.0000000000019,-4.000000000004,-533.0000000000013,-453.9999999999935,-418.99999999999693,,-4277.000000000029
2016.12.12,-63.000000000013046,280.9999999999979,-459.99999999999375,-266.999999999995,-551.9999999999925,-303.9999999999932,-221.99999999999997,-324.9999999999975,92.00000000000318,-824.0000000000123,-945.0000000000074,-70.99999999999883,-544.0000000000111,-553.9999999999878,-566.9999999999931,,-5324.9999999999945
2016.12.12,-58.000000000002494,287.9999999999994,-742.999999999995,-236.99999999999832,-771.0000000000008,-261.99999999999557,-247.00000000000833,-337.99999999999386,140.0000000000068,-1245.0000000000045,-1209.0000000000032,-116.00000000000499,-760.0000000000051,-725.9999999999991,-736.9999999999948,,-7021.0
2016.12.12,-26.0000000000149,292.9999999999877,-652.000000000001,-123.00000000000644,-887.0000000000005,-241.99999999999778,-203.00000000000873,-336.9999999999984,175.99999999999838,-1039.999999999992,-1132.000000000005,-184.00000000000637,-708.0000000000126,-686.9999999999976,-716.9999999999987,,-6469.000000000054
2016.12.12,122.99999999998423,339.99999999998477,-670.0000000000017,151.9999999999966,-939.9999999999977,-110.99999999999443,-161.00000000000003,-254.99999999999412,258.0000000000027,-969.9999999999989,-1137.0000000000005,-11.00000000000545,-709.0000000000032,-664.999999999992,-689.9999999999977,,-5446.000000000016
2016.12.12,129.00000000000134,510.99999999999477,-478.9999999999992,235.99999999999176,-753.9999999999907,-110.99999999999443,-177.00000000000495,-275.000000000003,448.9999999999994,-651.0000000000105,-1185.0000000000023,58.000000000002494,-560.0000000000023,-660.9999999999872,-694.9999999999932,,-4164.999999999998
2016.12.12,153.9999999999875,590.999999999986,-545.0000000000017,66.00000000001049,-879.9999999999955,-58.99999999999794,-157.00000000000713,-307.0000000000017,404.99999999999983,-944.9999999999932,-1314.9999999999977,89.00000000000574,-555.0000000000068,-725.9999999999991,-753.0000000000001,,-4937.000000000011
2016.12.12,136.00000000000279,602.999999999998,-563.999999999993,188.9999999999947,-857.9999999999899,-44.99999999999504,-201.00000000000674,-256.0000000000007,463.0000000000023,-796.999999999997,-1332.0000000000077,232.00000000000998,-559.0000000000117,-763.9999999999958,-709.9999999999937,,-4462.999999999984
2016.12.12,208.99999999999253,713.9999999999924,-477.00000000000387,139.00000000000023,-908.9999999999918,-64.99999999999284,-212.00000000000108,-261.0000000000001,450.00000000000597,-932.9999999999927,-1396.000000000001,245.99999999999068,-588.0000000000081,-776.9999999999868,-756.0000000000002,,-4615.999999999997
2016.12.12,256.99999999999613,681.9999999999826,-445.99999999999795,-113.99999999999189,-881.9999999999908,-2.000000000002,-207.00000000000162,-268.99999999999704,231.99999999999886,-1138.0000000000052,-1365.000000000009,124.99999999999733,-549.0000000000066,-765.9999999999911,-740.9999999999997,,-5183.000000000018
2016.12.12,194.99999999998963,617.9999999999852,-406.0000000000059,-246.99999999999721,-817.9999999999978,2.000000000002,-252.0000000000078,-280.9999999999979,158.0000000000026,-1200.9999999999934,-1201.9999999999982,95.00000000000064,-457.00000000000784,-771.9999999999914,-692.9999999999978,,-5261.000000000016
2016.12.12,49.99999999999449,577.9999999999897,-474.00000000000375,-326.0000000000041,-745.9999999999951,-64.99999999999284,-306.00000000000625,-324.00000000000205,147.00000000000824,-1218.0000000000177,-1201.0000000000077,126.0000000000039,-443.00000000001205,-748.9999999999952,-676.9999999999925,,-5628.000000000033
2016.12.12,69.9999999999923,596.9999999999809,-462.0000000000033,-299.99999999998914,-665.9999999999968,-87.99999999999919,-353.0000000000033,-431.99999999999903,189.00000000000583,-1120.0000000000045,-1210.000000000008,-32.0000000000098,-464.00000000001285,-762.999999999991,-688.0000000000024,,-5722.000000000041
2016.12.12,156.00000000000057,733.9999999999902,-168.00000000000637,-434.000000000001,-498.9999999999952,-76.99999999999375,-425.0000000000087,-536.0000000000032,160.00000000000458,-1038.000000000011,-1049.0000000000066,-198.00000000000927,-312.0000000000118,-731.9999999999993,-774.0000000000009,,-5192.000000000051
2016.12.12,142.99999999998204,731.9999999999993,-224.00000000000375,-550.000000000006,-516.9999999999959,-36.999999999998145,-452.00000000000796,-587.9999999999997,84.0000000000063,-1212.9999999999939,-1106.9999999999993,-242.00000000000887,-300.00000000001137,-737.9999999999995,-790.9999999999968,,-5800.000000000033
2016.12.12,228.99999999999034,775.9999999999989,-112.99999999999955,-468.00000000000176,-524.9999999999915,-80.00000000000229,-438.00000000000506,-537.9999999999941,114.99999999999844,-1127.0000000000095,-1078.000000000003,-229.99999999999687,-358.0000000000041,-798.9999999999924,-792.0000000000016,,-5426.000000000015
2016.12.12,163.00000000000205,695.9999999999856,-180.00000000000682,-507.9999999999973,-569.9999999999932,-82.99999999999974,-450.00000000000597,-565.9999999999999,77.00000000000485,-1240.000000000009,-1097.999999999999,-340.9999999999913,-381.0000000000002,-796.999999999997,-834.0000000000032,,-6112.000000000011
2016.12.12,142.99999999998204,722.9999999999848,-75.00000000000284,-621.0000000000049,-439.9999999999977,-76.99999999999375,-503.000000000009,-644.0000000000001,33.000000000005244,-1147.9999999999961,-1001.0000000000048,-374.999999999992,-234.00000000000887,-753.0000000000001,-829.9999999999983,,-5802.000000000036
2016.12.12,86.99999999999264,590.0000000000016,-221.9999999999942,-659.999999999994,-450.9999999999934,-73.99999999999629,-487.0000000000041,-624.0000000000023,-41.9999999999976,-1256.0000000000002,-942.0000000000073,-405.9999999999952,-262.00000000000045,-735.99999999999,-801.0000000000019,,-6285.999999999983
2016.12.12,89.99999999999008,579.9999999999806,-206.99999999999363,-672.9999999999902,-448.99999999999807,9.00000000000345,-395.0000000000009,-544.0,-48.99999999999905,-1216.0000000000082,-921.0000000000065,-341.99999999999784,-193.00000000001205,-686.9999999999976,-722.999999999999,,-5720.000000000028
2016.12.12,175.99999999999838,685.9999999999866,3.0000000000001137,-710.999999999995,-372.99999999999045,26.000000000003798,-347.0000000000084,-522.0000000000002,-70.99999999999883,-1180.0000000000068,-1024.000000000001,-265.99999999998846,-83.00000000001262,-549.9999999999972,-662.9999999999967,,-4899.000000000006
2016.12.12,396.9999999999807,1014.9999999999882,180.00000000000682,-533.99999999999,-426.9999999999925,143.00000000000423,-298.0000000000094,-493.99999999999443,85.00000000000173,-1112.9999999999995,-1030.0000000000011,-99.00000000000463,-20.000000000010232,-540.9999999999968,-674.9999999999972,,-3411.000000000014
2016.12.12,386.9999999999818,1020.9999999999831,295.0000000000017,-499.9999999999893,-298.9999999999924,118.00000000000699,-339.0000000000004,-483.0000000000001,129.00000000000134,-914.0000000000157,-898.0000000000103,-51.000000000001044,61.99999999999761,-476.99999999998965,-570.999999999998,,-2520.0000000000246
2016.12.12,361.9999999999957,1015.9999999999947,209.99999999999375,-604.9999999999889,-319.9999999999932,129.9999999999968,-312.00000000000114,-454.9999999999943,99.00000000000463,-1034.9999999999966,-959.0000000000032,31.000000000003247,42.999999999992156,-511.99999999998624,-582.9999999999984,,-2889.999999999981
2016.12.12,340.9999999999913,1025.9999999999936,207.9999999999984,-486.999999999993,-318.9999999999884,140.0000000000068,-287.0000000000039,-441.0000000000025,165.9999999999995,-903.9999999999964,-987.9999999999995,80.99999999999774,51.9999999999925,-471.9999999999942,-551.0000000000019,,-2434.9999999999995
2016.12.12,319.0000000000026,960.9999999999897,216.99999999999875,-476.9999999999941,-277.000000000001,131.99999999999878,-290.00000000000136,-392.9999999999989,180.0000000000024,-875.0,-945.999999999998,181.9999999999933,65.99999999998829,-461.9999999999891,-486.99999999999477,,-2150.0000000000036
2016.12.12,315.99999999998295,929.9999999999864,233.99999999999466,-438.00000000000506,-245.9999999999951,131.99999999999878,-262.00000000000665,-368.9999999999971,179.00000000000693,-770.0000000000102,-862.9999999999995,181.9999999999933,108.99999999999466,-396.99999999999136,-426.00000000000193,,-1689.000000000049
2016.12.12,371.99999999999454,1001.9999999999918,301.00000000000193,-419.9999999999982,-250.99999999999056,140.0000000000068,-249.00000000001032,-354.9999999999942,181.00000000000892,-685.0000000000023,-850.0000000000085,215.99999999999397,143.00000000000068,-379.99999999999545,-391.9999999999959,,-1226.999999999997
2016.12.12,365.99999999999966,988.9999999999955,308.00000000000693,-422.9999999999956,-266.9999999999959,114.00000000000298,-256.0000000000007,-358.0000000000028,192.99999999999872,-724.000000000018,-840.0000000000034,207.00000000000162,58.9999999999975,-379.99999999999545,-397.99999999999613,,-1410.0000000000055
